Metrics/LagrangeMultiplier/Std,Loss/Loss_pi,Misc/AcceptanceStep,_runtime,Misc/FinalStepNorm,Train/KL,Metrics/LagrangeMultiplier/Min,Train/PolicyRatio/Std,Time/Epoch,Metrics/EpRet,Time/FPS,Train/LR,Time/Update,Metrics/LagrangeMultiplier/Max,Misc/H_inv_g,TotalEnvSteps,Loss/Loss_pi/Delta,Misc/gradient_norm,Metrics/LagrangeMultiplier,Value/reward,Train/PolicyRatio/Min,Time/Rollout,Loss/Loss_reward_critic/Delta,Time/Total,Train/PolicyRatio/Max,Metrics/EpLen,Value/cost,Train/Entropy,Loss/Loss_cost_critic,Train/PolicyStd,Train/StopIter,Loss/Loss_reward_critic,Loss/Loss_cost_critic/Delta,Train/PolicyRatio,_timestamp,_step,Train/Epoch,Metrics/EpCost,Misc/xHx,Value/Adv,Misc/Alpha
0,-0.010745308361947536,1,1311.90300177,0.30893346667289734,0.0003161724016536027,0.38996267318725586,0.0008130407659336925,107.86869049072266,3.1746442317962646,185.41061401367188,0,14.930192947387695,0.38996267318725586,0.2439713478088379,220000.0,-0.0015030745416879654,0.0898047685623169,0.38996267318725586,0.3750310242176056,1.0011498928070068,92.93846893310547,0.020943433046340942,1199.120849609375,1.0011498928070068,1000,4.889228343963623,1.3715816736221313,2.2524240016937256,0.9538195729255676,10,0.04881289601325989,-0.09453701972961426,1.0011497735977173,1743322103.053381,11,10,56.400001525878906,0.01247318647801876,-5.340575981449547e-09,1.2662694454193115
0,-0.00826392974704504,1,1421.404747386,0.30485567450523376,0.00033127423375844955,0.42588454484939575,0.00013138577924109995,110.66253662109375,3.7535479068756104,180.72964477539062,0,15.556406021118164,0.42588454484939575,0.18884395062923431,240000.0,0.0024813786149024963,0.0904536098241806,0.42588454484939575,0.37402454018592834,0.9998142123222351,95.1061019897461,-0.013387147337198257,1309.958740234375,0.9998142123222351,1000,4.345375061035156,1.354331612586975,1.3570542335510254,0.9374796748161316,10,0.03542574867606163,-0.8953697681427002,0.9998142123222351,1743322214.1109247,12,11,41.79999923706055,0.0076744467951357365,-3.814697002724188e-09,1.614325761795044
0,-0.010025132447481155,1,1528.791423109,0.3139329254627228,0.00029765645740553737,0.4616050720214844,0.00010621005640132353,109.3923568725586,4.177587509155273,182.82814025878906,0,15.772401809692383,0.4616050720214844,0.2293107509613037,260000.0,-0.0017612027004361153,0.07219323515892029,0.4616050720214844,0.3596648573875427,1.000150203704834,93.61990356445312,-0.0027334094047546387,1419.74658203125,1.000150203704834,1000,3.631429672241211,1.3496843576431274,1.4134149551391602,0.9331054091453552,10,0.03269233927130699,0.056360721588134766,1.000150203704834,1743322323.612413,13,12,43.0099983215332,0.010670986957848072,-3.051757735406113e-09,1.3690284490585327
0,-0.010183730162680149,1,1635.954426663,0.30013400316238403,0.00032636660034768283,0.49704551696777344,0.00029657332925125957,107.28851318359375,4.883771896362305,186.4132537841797,0,14.937288284301758,0.49704551696777344,0.23241691291332245,280000.0,-0.00015859771519899368,0.1280108392238617,0.49704551696777344,0.42642396688461304,0.9995805621147156,92.35118865966797,0.016903672367334366,1527.14453125,0.9995805621147156,1000,3.377357006072998,1.3490129709243774,1.7897436618804932,0.9324777722358704,10,0.04959601163864136,0.376328706741333,0.9995805621147156,1743322430.9993887,14,13,40.65999984741211,0.011993186548352242,-6.103515470812226e-09,1.2913604974746704
0,-0.012457338161766529,1,1746.532047136,0.3032907545566559,0.0003086525248363614,0.5324235558509827,0.0006169736734591424,107.06655883789062,5.245019435882568,186.7996826171875,0,15.014589309692383,0.5324235558509827,0.2810523211956024,300000.0,-0.00227360799908638,0.10432711243629456,0.5324235558509827,0.4792102575302124,0.9991275072097778,92.05192565917969,-0.014675039798021317,1634.30419921875,0.9991275072097778,1000,4.077106952667236,1.347479224205017,2.147155523300171,0.9310739636421204,10,0.03492097184062004,0.35741186141967773,0.9991274476051331,1743322538.1622086,15,14,44.209999084472656,0.01717456430196762,7.629394338515283e-10,1.0791256427764893
0,-0.010956216603517532,1,1856.280476813,0.31714215874671936,0.0002943935105577111,0.567618191242218,0.00011427416029619053,110.50141906738281,5.449467658996582,180.99314880371094,0,15.979192733764648,0.567618191242218,0.2736465632915497,320000.0,0.0015011215582489967,0.13549037277698517,0.567618191242218,0.4786068797111511,0.9998383522033691,94.52220153808594,0.01320008933544159,1744.9051513671875,0.9998383522033691,1000,4.374723434448242,1.3382877111434937,1.9701571464538574,0.9225589632987976,10,0.04812106117606163,-0.17699837684631348,0.9998383522033691,1743322648.7402878,16,15,41.52000045776367,0.014890246093273163,-5.340575981449547e-09,1.1589479446411133
0,-0.011292983777821064,1,1966.292001291,0.29973840713500977,0.0003262983518652618,0.6030441522598267,0.0004387205990497023,109.65412139892578,5.945061683654785,182.39169311523438,0,14.935403823852539,0.6030441522598267,0.263649582862854,340000.0,-0.00033676717430353165,0.1669195145368576,0.6030441522598267,0.5150630474090576,0.999379575252533,94.71866607666016,0.003447405993938446,1854.6307373046875,0.999379575252533,1000,3.9244394302368164,1.3257375955581665,2.37412428855896,0.9110331535339355,10,0.051568467170000076,0.40396714210510254,0.999379575252533,1743322758.4881904,17,16,49.880001068115234,0.015473878011107445,-6.103515470812226e-09,1.136881709098816
0,-0.013351251371204853,1,2075.608140141,0.284240186214447,0.00033811526373028755,0.6386209726333618,5.4228949011303484e-05,109.9224853515625,6.618994235992432,181.94639587402344,0,15.698317527770996,0.6386209726333618,0.2985960841178894,360000.0,-0.002058267593383789,0.22682879865169525,0.6386209726333618,0.5490450263023376,0.9999233484268188,94.2241439819336,0.019559260457754135,1964.6533203125,0.9999233484268188,1000,3.7367944717407227,1.3277565240859985,2.310311794281006,0.9128680229187012,10,0.07112772762775421,-0.0638124942779541,0.9999232888221741,1743322868.5001392,18,17,48.939998626708984,0.02207126095890999,-1.525878801089675e-08,0.9519219398498535
0,-0.013291538693010807,1,2185.141717214,0.2869393229484558,0.00034495486761443317,0.6743802428245544,0.0001093570317607373,109.22667694091797,7.265827655792236,183.10545349121094,0,15.443735122680664,0.6743802428245544,0.29012531042099,380000.0,5.971267819404602e-05,0.17207956314086914,0.6743802428245544,0.6029787659645081,1.000154733657837,93.78291320800781,-0.004732534289360046,2073.966064453125,1.000154733657837,1000,4.307248592376709,1.3244891166687012,2.2421202659606934,0.9098929762840271,10,0.06639519333839417,-0.0681915283203125,1.0001546144485474,1743322977.8161845,19,18,50.27000045776367,0.020446591079235077,-9.155272984173735e-09,0.9890185594558716
0,-0.009784144349396229,1,2293.571612179,0.30773991346359253,0.0003077118890359998,0.709775447845459,1.5847215763642453e-05,109.44071197509766,8.060428619384766,182.74734497070312,0,14.51031494140625,0.709775447845459,0.22745029628276825,400000.0,0.0035073943436145782,0.12508524954319,0.709775447845459,0.7686812281608582,1.0000224113464355,94.93035125732422,-0.004153311252593994,2183.49755859375,1.0000224113464355,1000,4.674094200134277,1.3130050897598267,1.6906203031539917,0.8995158672332764,10,0.06224188208580017,-0.5514999628067017,1.0000224113464355,1743323087.3496406,20,19,39.65999984741211,0.01092533953487873,-4.00543198608716e-09,1.3529984951019287
0,-0.015394866466522217,1,2401.265559706,0.28183797001838684,0.0003255132760386914,0.7451860904693604,6.459707219619304e-05,108.33395385742188,9.23470687866211,184.6143341064453,0,14.654439926147461,0.7451860904693604,0.3369380235671997,420000.0,-0.005610722117125988,0.19685161113739014,0.7451860904693604,0.8671700954437256,0.9999086260795593,93.67948150634766,0.017374485731124878,2291.9248046875,0.9999086260795593,1000,4.615129470825195,1.303380012512207,2.3806564807891846,0.8908907771110535,10,0.07961636781692505,0.6900361776351929,0.9999086260795593,1743323195.7797108,21,20,46.060001373291016,0.028584519401192665,-9.155272984173735e-09,0.8364682793617249
0,-0.01529847551137209,1,2505.62640289,0.29268720746040344,0.00034101714845746756,0.7804880142211914,0.0008937941747717559,107.5767822265625,9.415307998657227,185.91372680664062,0,15.429443359375,0.7804880142211914,0.3380441665649414,440000.0,9.639095515012741e-05,0.1739109605550766,0.7804880142211914,0.6617678999900818,1.001263976097107,92.14730834960938,-0.0156438946723938,2399.595703125,1.001263976097107,1000,5.187135219573975,1.298003077507019,2.3925106525421143,0.8860978484153748,10,0.06397247314453125,0.011854171752929688,1.001263976097107,1743323303.4735463,22,21,43.65999984741211,0.02667897753417492,-3.051757735406113e-09,0.8658254146575928
0,-0.018644103780388832,1,2615.005677176,0.2916794717311859,0.00033628614619374275,0.8160713315010071,0.0007282975711859763,104.27503204345703,9.755229949951172,191.8004608154297,0,11.842653274536133,0.8160713315010071,0.4092590808868408,460000.0,-0.0033456282690167427,0.21293199062347412,0.8160713315010071,0.7980970740318298,1.0010299682617188,92.4323501586914,-0.0010332241654396057,2503.9912109375,1.0010299682617188,1000,5.003998279571533,1.2988145351409912,3.314682722091675,0.8868282437324524,10,0.06293924897909164,0.9221720695495605,1.0010299682617188,1743323407.8342316,23,22,51.349998474121094,0.03937447816133499,-3.814697002724188e-09,0.7127012610435486
0,-0.012603550218045712,1,2724.827217704,0.2871174216270447,0.0003563067875802517,0.8515293002128601,0.0002449575113132596,109.28514862060547,9.499817848205566,183.00747680664062,0,15.723848342895508,0.8515293002128601,0.27252036333084106,480000.0,0.006040553562343121,0.122431181371212,0.8515293002128601,0.9202617406845093,1.0003465414047241,93.56126403808594,-0.0037776827812194824,2613.360595703125,1.0003465414047241,1000,4.766877174377441,1.2975512742996216,1.500864028930664,0.8857112526893616,10,0.05916156619787216,-1.8138186931610107,1.0003465414047241,1743323517.2134702,24,23,43.95000076293945,0.018018081784248352,9.918212917625624e-09,1.0535632371902466
0,-0.01347155962139368,1,2831.009505916,0.3072415292263031,0.0002981178113259375,0.8870529532432556,0.0004097797500435263,109.72801208496094,9.982526779174805,182.26885986328125,0,15.23641300201416,0.8870529532432556,0.33139243721961975,500000.0,-0.0008680094033479691,0.12083806097507477,0.8870529532432556,1.0571118593215942,1.000579595565796,94.49156188964844,0.028715461492538452,2723.183837890625,1.000579595565796,1000,4.840756893157959,1.2959924936294556,1.85015070438385,0.8843231797218323,10,0.08787702769041061,0.34928667545318604,1.0005794763565063,1743323627.035707,25,24,47.36000061035156,0.02326779067516327,3.051757735406113e-09,0.927122950553894
0,-0.01242134440690279,1,2940.160149692,0.28073278069496155,0.0003439778811298311,0.9222235679626465,0.0006917421706020832,106.10307312011719,9.79017448425293,188.49595642089844,0,13.610260009765625,0.9222235679626465,0.26954349875450134,520000.0,0.0010502152144908905,0.18408894538879395,0.9222235679626465,0.9619841575622559,0.9990217089653015,92.49278259277344,-0.0007242485880851746,2829.37158203125,0.9990217089653015,1000,4.943534851074219,1.2902227640151978,1.570033073425293,0.8792715072631836,10,0.08715277910232544,-0.28011763095855713,0.9990217089653015,1743323733.2177153,26,25,39.720001220703125,0.0184374637901783,-1.907348501362094e-09,1.0415120124816895
0,-0.019197693094611168,1,3049.782376053,0.24657703936100006,0.00037791935028508306,0.9573037624359131,0.0006988790119066834,109.06008911132812,10.653215408325195,183.38516235351562,0,15.863561630249023,0.9573037624359131,0.3972911834716797,540000.0,-0.006776348687708378,0.44129008054733276,0.9573037624359131,1.0944234132766724,0.9990116953849792,93.19645690917969,0.008486688137054443,2938.5146484375,0.9990116953849792,1000,4.779918670654297,1.28803288936615,1.4253957271575928,0.877325713634491,10,0.09563946723937988,-0.1446373462677002,0.9990116953849792,1743323842.368052,27,26,43.650001525878906,0.05192093551158905,3.051757735406113e-09,0.6206456422805786
0,-0.014051889069378376,1,3158.701941045,0.27116134762763977,0.00035739189479500055,0.9917939901351929,0.000466087949462235,109.52469635009766,11.058725357055664,182.6072235107422,0,15.362027168273926,0.9917939901351929,0.28830236196517944,560000.0,0.005145804025232792,0.24848854541778564,0.9917939901351929,1.2265061140060425,0.9993408918380737,94.16262817382812,-0.015082024037837982,3048.13427734375,0.9993408918380737,1000,5.051957130432129,1.2848466634750366,1.3359869718551636,0.8745805621147156,10,0.0805574432015419,-0.0894087553024292,0.999340832233429,1743323951.990555,28,27,34.81999969482422,0.0226084403693676,-7.629394338515283e-10,0.9405450820922852
0,-0.018843606114387512,1,3267.137164316,0.2613777220249176,0.00036472128704190254,1.0262608528137207,0.0002938478428404778,108.83129119873047,11.612958908081055,183.7706756591797,0,15.188676834106445,1.0262608528137207,0.4072641134262085,580000.0,-0.004791717045009136,0.3583475947380066,1.0262608528137207,1.0796716213226318,1.000415563583374,93.64258575439453,0.006765387952327728,3157.0595703125,1.000415563583374,1000,3.8388078212738037,1.2768927812576294,1.8652085065841675,0.8676232695579529,10,0.08732283115386963,0.5292215347290039,1.0004154443740845,1743324060.9100149,29,28,43.2400016784668,0.048556242138147354,-4.577636492086867e-09,0.6417891979217529
0,-0.015271822921931744,1,3375.272332541,0.2869117856025696,0.00033165159402415156,1.060757040977478,0.00040503122727386653,108.33527374267578,11.456358909606934,184.61207580566406,0,15.57147216796875,1.060757040977478,0.3707446753978729,600000.0,0.0035717831924557686,0.17268601059913635,1.060757040977478,1.1437294483184814,0.9994271993637085,92.7637710571289,0.00290650874376297,3265.48486328125,0.9994271993637085,1000,3.988142967224121,1.266790509223938,1.6980628967285156,0.8588722348213196,10,0.0902293398976326,-0.16714560985565186,0.9994271397590637,1743324169.3450565,30,29,44.099998474121094,0.033395104110240936,-3.051757735406113e-09,0.7738798260688782
0,-0.017287319526076317,1,3483.751631532,0.26492559909820557,0.0003693317121360451,1.0954506397247314,0.0003873576351907104,108.0443115234375,11.874068260192871,185.10923767089844,0,15.263213157653809,1.0954506397247314,0.35303816199302673,620000.0,-0.002015496604144573,0.2917114496231079,1.0954506397247314,1.364910364151001,1.0005477666854858,92.78107452392578,0.003688134253025055,3373.631103515625,1.0005477666854858,1000,3.9370319843292236,1.260388731956482,2.024118661880493,0.8533837199211121,10,0.09391747415065765,0.32605576515197754,1.0005477666854858,1743324277.4803605,31,30,47.16999816894531,0.03551609814167023,-4.577636492086867e-09,0.7504163384437561
0,-0.016265200451016426,1,3593.320881392,0.295154333114624,0.0003186497197020799,1.1300227642059326,0.000733299006242305,108.38490295410156,11.744365692138672,184.5275421142578,0,14.824082374572754,1.1300227642059326,0.37819385528564453,640000.0,0.0010221190750598907,0.2355426698923111,1.1300227642059326,1.3895494937896729,0.9989629983901978,93.56077575683594,-0.0027548521757125854,3482.1064453125,0.9989629983901978,1000,5.372068881988525,1.254862904548645,1.928007960319519,0.8486883044242859,10,0.09116262197494507,-0.09611070156097412,0.998962938785553,1743324385.9596186,32,31,41.970001220703125,0.03283677250146866,9.918212917625624e-09,0.78043133020401
0,-0.01292214822024107,1,3700.951297713,0.27311521768569946,0.00034932841663248837,1.1643271446228027,9.497089922660962e-05,109.46907043457031,11.666138648986816,182.70001220703125,0,15.452510833740234,1.1643271446228027,0.27285149693489075,660000.0,0.0033430522307753563,0.1677347719669342,1.1643271446228027,1.4087823629379272,0.999865710735321,94.01652526855469,-0.002704702317714691,3591.670654296875,0.999865710735321,1000,4.320786476135254,1.2483675479888916,1.1980267763137817,0.843196451663971,10,0.08845791965723038,-0.7299811840057373,0.999865710735321,1743324495.5289056,33,32,39.25,0.019961385056376457,-1.2207030941624453e-08,1.0009665489196777
0,-0.014237632043659687,1,3810.743294177,0.27667874097824097,0.0003498280711937696,1.1981083154678345,0.00035144848516210914,107.53334045410156,11.219008445739746,185.98883056640625,0,14.633785247802734,1.1981083154678345,0.30190035700798035,680000.0,-0.0013154838234186172,0.14469236135482788,1.1981083154678345,1.1490544080734253,1.0004971027374268,92.8995132446289,-0.02081415057182312,3699.304443359375,1.0004971027374268,1000,3.506587505340576,1.2452400922775269,1.2623276710510254,0.8406324982643127,10,0.06764376908540726,0.06430089473724365,1.0004969835281372,1743324603.159062,34,33,34.619998931884766,0.02381252311170101,1.5258788677030566e-09,0.9164572358131409
0,-0.01750764809548855,1,3920.327910865,0.27299705147743225,0.00033692450961098075,1.2315796613693237,0.0009676354820840061,109.70452117919922,10.847862243652344,182.30789184570312,0,15.668846130371094,1.2315796613693237,0.3970864415168762,700000.0,-0.0032700160518288612,0.31298956274986267,1.2315796613693237,1.2605096101760864,0.9986315965652466,94.03564453125,0.005186520516872406,3809.10693359375,0.9986315965652466,1000,4.755084037780762,1.2420907020568848,1.778519630432129,0.8379823565483093,10,0.07283028960227966,0.5161919593811035,0.9986315369606018,1743324712.9514618,35,34,37.02000045776367,0.042313992977142334,-6.103515470812226e-09,0.6875003576278687
0,-0.01365450769662857,1,4028.946847787,0.29211488366127014,0.0003151141572743654,1.2647453546524048,0.0009898889111354947,109.49070739746094,10.31240463256836,182.66390991210938,0,15.54494857788086,1.2647453546524048,0.30315065383911133,720000.0,0.0038531403988599777,0.1345617175102234,1.2647453546524048,1.3290127515792847,1.0013999938964844,93.94573211669922,0.014927692711353302,3918.68310546875,1.0013999938964844,1000,3.99916410446167,1.2458276748657227,1.3192936182022095,0.8411810398101807,10,0.08775798231363297,-0.45922601222991943,1.0013999938964844,1743324822.5359592,36,35,36.4900016784668,0.021539686247706413,-8.392333938900265e-09,0.9635964632034302
0,-0.015913527458906174,1,4136.797009644,0.284587562084198,0.00033801907557062805,1.2977256774902344,0.00015903411258477718,108.5162582397461,9.870793342590332,184.30418395996094,0,15.670766830444336,1.2977256774902344,0.36329400539398193,740000.0,-0.002259019762277603,0.19718345999717712,1.2977256774902344,1.254562258720398,1.0002249479293823,92.845458984375,-0.028800323605537415,4027.293212890625,1.0002249479293823,1000,3.755464553833008,1.242995262145996,1.6448848247528076,0.8387859463691711,10,0.05895765870809555,0.32559120655059814,1.0002249479293823,1743324931.1547916,37,36,37.779998779296875,0.03259225934743881,6.866454960174906e-09,0.783353328704834
0,-0.011835984885692596,1,4244.610865935,0.2785165011882782,0.0003495077253319323,1.33046293258667,0.00018409742915537208,107.73493957519531,9.658188819885254,185.6407928466797,0,15.045111656188965,1.33046293258667,0.25827348232269287,760000.0,0.004077542573213577,0.12299437820911407,1.33046293258667,1.2175296545028687,0.9997396469116211,92.68978881835938,0.0028380900621414185,4135.1279296875,0.9997396469116211,1000,4.125443935394287,1.239777684211731,1.0336194038391113,0.8360550999641418,10,0.06179574877023697,-0.6112654209136963,0.9997396469116211,1743325039.004954,38,37,36.5099983215332,0.017198385670781136,-4.959106458812812e-09,1.0783780813217163
0,-0.01421551126986742,1,4352.164998899,0.2820831537246704,0.00033665995579212904,1.3630011081695557,0.00021449934865813702,107.72735595703125,10.134515762329102,185.65386962890625,0,14.380882263183594,1.3630011081695557,0.32105550169944763,780000.0,-0.0023795263841748238,0.2630503177642822,1.3630011081695557,1.33642578125,0.999696671962738,93.34645080566406,0.022937975823879242,4242.97509765625,0.999696671962738,1000,3.147169828414917,1.2315768003463745,1.330342173576355,0.8292961120605469,10,0.08473372459411621,0.29672276973724365,0.999696671962738,1743325146.8190103,39,38,36.709999084472656,0.02590811625123024,0.0,0.8786117434501648
0,-0.01646917685866356,1,4457.996833893,0.25752636790275574,0.0003621731884777546,1.3951475620269775,0.0008273707353509963,107.46235656738281,10.813939094543457,186.1116943359375,0,14.431011199951172,1.3951475620269775,0.33550259470939636,800000.0,-0.0022536655887961388,0.3086661100387573,1.3951475620269775,1.3264119625091553,1.0011701583862305,93.03131103515625,-0.005651690065860748,4350.51953125,1.0011701583862305,1000,3.8595945835113525,1.2323002815246582,1.4946064949035645,0.8299143314361572,10,0.07908203452825546,0.16426432132720947,1.0011701583862305,1743325254.3729699,40,39,33.439998626708984,0.03394519165158272,4.577636492086867e-09,0.7675837874412537
0,-0.020004404708743095,1,4565.869087355,0.29294353723526,0.0003046621277462691,1.4270880222320557,0.0008969411137513816,105.74039459228516,10.928749084472656,189.14247131347656,0,12.160438537597656,1.4270880222320557,0.4612490236759186,820000.0,-0.0035352278500795364,0.31264951825141907,1.4270880222320557,1.1834946870803833,1.0012683868408203,93.57992553710938,0.005609452724456787,4456.3544921875,1.0012683868408203,1000,3.083620309829712,1.2327347993850708,1.724092960357666,0.8302042484283447,10,0.08469148725271225,0.22948646545410156,1.0012683868408203,1743325360.2049415,41,40,35.4900016784668,0.04958301782608032,-1.5258788677030566e-09,0.6351093053817749
0,-0.016774751245975494,1,4674.190712874,0.2790144681930542,0.00032715091947466135,1.4586962461471558,0.0005786762339994311,107.79248046875,10.928999900817871,185.5417022705078,0,14.565061569213867,1.4586962461471558,0.36539921164512634,840000.0,0.003229653462767601,0.23874911665916443,1.4586962461471558,1.2762970924377441,0.9991816282272339,93.22738647460938,-0.0034800469875335693,4564.2373046875,0.9991816282272339,1000,3.544506549835205,1.2352428436279297,1.897253394126892,0.8322146534919739,10,0.08121144026517868,0.17316043376922607,0.9991815686225891,1743325468.0776134,42,41,33.25,0.034301385283470154,0.0,0.763588011264801
