Value/Adv,Train/Entropy,Time/FPS,Misc/Alpha,Loss/Loss_pi,Misc/FinalStepNorm,Train/Epoch,Misc/H_inv_g,Train/KL,Time/Epoch,Metrics/LagrangeMultiplier/Min,Train/LR,Loss/Loss_cost_critic/Delta,_timestamp,Metrics/EpLen,Loss/Loss_pi/Delta,_step,Loss/Loss_cost_critic,Train/StopIter,TotalEnvSteps,_runtime,Train/PolicyStd,Metrics/LagrangeMultiplier/Max,Train/PolicyRatio/Std,Value/cost,Value/reward,Train/PolicyRatio/Max,Time/Total,Loss/Loss_reward_critic,Time/Update,Metrics/EpRet,Metrics/EpCost,Metrics/LagrangeMultiplier,Time/Rollout,Train/PolicyRatio/Min,Loss/Loss_reward_critic/Delta,Misc/gradient_norm,Train/PolicyRatio,Misc/AcceptanceStep,Misc/xHx,Metrics/LagrangeMultiplier/Std
-6.866454960174906e-09,1.398655891418457,168.96348571777344,0.42748674750328064,-0.02940504252910614,0.356176495552063,10,0.8331871628761292,0.00020554667571559548,118.3687744140625,0.3715670704841614,0,0.4698328971862793,1743329408.2211125,500,-0.000611795112490654,11,4.134549140930176,10,220000.0,1412.343109586,0.9811450839042664,0.3715670704841614,0.00018038850976154208,5.71640682220459,0.1652131825685501,0.9997448921203613,1294.452392578125,4.4010796546936035,8.488895416259766,-1.0993798971176147,16.459999084472656,0.3715670704841614,109.8798599243164,0.9997448921203613,0.6722006797790527,0.14469271898269653,0.9997448921203613,1,0.10944215953350067,0
0.0,1.3941035270690918,171.0066680908203,0.2978912591934204,-0.04364420101046562,0.34394875168800354,11,1.1546117067337036,0.0002250754478154704,116.95450592041016,0.403164803981781,0,4.879447937011719,1743329525.225613,500,-0.014239158481359482,12,9.013997077941895,10,240000.0,1530.890512608,0.9768412113189697,0.403164803981781,0.0021793292835354805,5.69765567779541,0.13621807098388672,1.003082036972046,1411.483642578125,6.201324462890625,8.491164207458496,0.0022732543293386698,27.350000381469727,0.403164803981781,108.46332550048828,1.003082036972046,1.8002448081970215,0.2136213183403015,1.0030819177627563,1,0.22537954151630402,0
3.051757735406113e-09,1.3901762962341309,168.79483032226562,0.44597241282463074,-0.029076693579554558,0.3470000922679901,12,0.7780752778053284,0.00022384327894542366,118.48704528808594,0.43501096963882446,0,-4.378022193908691,1743329643.773006,500,0.014567507430911064,13,4.635974884033203,10,260000.0,1649.387551955,0.9730473160743713,0.43501096963882446,0.00043099367758259177,3.8793022632598877,0.40654921531677246,0.9993904829025269,1530.019775390625,3.819063901901245,8.506938934326172,1.0397934913635254,28.34000015258789,0.43501096963882446,109.9800796508789,0.9993904829025269,-2.38226056098938,0.14314845204353333,0.9993904232978821,1,0.10055737942457199,0
9.155272984173735e-09,1.388055443763733,169.8332061767578,0.4408273994922638,-0.029377968981862068,0.34939661622047424,13,0.7925927639007568,0.00021575020218733698,117.76260375976562,0.46614736318588257,0,0.8557238578796387,1743329762.2699783,500,-0.0003012754023075104,14,5.491698741912842,10,280000.0,1767.689930834,0.9712145924568176,0.46614736318588257,0.0007148667355068028,4.93743371963501,0.4270268976688385,1.0010108947753906,1647.841064453125,5.0156660079956055,8.508670806884766,3.6287965774536133,18.270000457763672,0.46614736318588257,109.25392150878906,1.0010108947753906,1.1966021060943604,0.14314191043376923,1.0010108947753906,1,0.1029183566570282,0
-6.103515470812226e-09,1.3875466585159302,169.15472412109375,0.5146250128746033,-0.025028934702277184,0.35685107111930847,14,0.6934195756912231,0.0001995854254346341,118.23494720458984,0.49618086218833923,0,-2.4445319175720215,1743329880.5724313,500,0.004349034279584885,15,3.0471668243408203,10,300000.0,1885.786054391,0.9710990786552429,0.49618086218833923,0.0005558326374739408,4.417792320251465,0.20321306586265564,0.9992139339447021,1766.8125,4.628722190856934,8.480291366577148,1.421875,13.75,0.49618086218833923,109.754638671875,0.9992139339447021,-0.3869438171386719,0.12659673392772675,0.9992139339447021,1,0.07551759481430054,0
-6.866454960174906e-09,1.3845824003219604,169.4581756591797,0.38143569231033325,-0.03319385275244713,0.3624264895915985,15,0.9501640796661377,0.00019462105410639197,118.02322387695312,0.5257024765014648,0,0.7124166488647461,1743329998.6685348,500,-0.008164918050169945,16,3.7595834732055664,10,320000.0,2003.426537241,0.9685053825378418,0.5257024765014648,0.0012114690616726875,3.732006549835205,0.10494948923587799,1.0017132759094238,1884.90234375,3.5875627994537354,8.480269432067871,0.2904382646083832,17.579999923706055,0.5257024765014648,109.54293060302734,1.0017132759094238,-1.0411593914031982,0.15976247191429138,1.0017132759094238,1,0.13746345043182373,0
-4.577636492086867e-09,1.3804421424865723,170.11734008789062,0.3007158637046814,-0.040578607469797134,0.3550454378128052,16,1.180667519569397,0.00020623445743694901,117.56591033935547,0.5553449392318726,0,1.7814550399780273,1743330116.309054,500,-0.007384754717350006,17,5.541038513183594,10,340000.0,2120.721347393,0.964432954788208,0.5553449392318726,0.0008032345795072615,4.7903876304626465,-0.14954331517219543,0.9988640546798706,2002.541015625,4.879807949066162,8.472827911376953,-0.02647140435874462,22.860000610351562,0.5553449392318726,109.09306335449219,0.9988640546798706,1.2922451496124268,0.2079339176416397,0.9988639950752258,1,0.2211654633283615,0
-3.051757735406113e-09,1.384942889213562,170.6139373779297,0.38250699639320374,-0.03344349563121796,0.3499440550804138,17,0.9148696660995483,0.0002136467956006527,117.22371673583984,0.5852645635604858,0,-1.7847723960876465,1743330233.603829,500,0.007135111838579178,18,3.7562661170959473,10,360000.0,2238.785126782,0.9682338833808899,0.5852645635604858,0.0008050610194914043,4.522198677062988,0.017108600586652756,1.0011385679244995,2119.839599609375,4.778684616088867,8.468140602111816,-0.43458670377731323,24.510000228881836,0.5852645635604858,108.75556182861328,1.0011385679244995,-0.10112333297729492,0.1644498109817505,1.0011385679244995,1,0.13669453561306,0
-7.247924482811641e-09,1.3857835531234741,169.48878479003906,0.3365670442581177,-0.03634091839194298,0.35383549332618713,18,1.0513075590133667,0.0002111952198902145,118.00191497802734,0.6145888566970825,0,-0.2173445224761963,1743330351.6676402,500,-0.0028974227607250214,19,3.538921594619751,10,380000.0,2355.927775862,0.9690418243408203,0.6145888566970825,0.0009082927135750651,3.2284977436065674,0.14543741941452026,1.0012845993041992,2237.910888671875,2.638213872909546,8.472070693969727,-1.4178715944290161,16.34000015258789,0.6145888566970825,109.52982330322266,1.0012845993041992,-2.1404707431793213,0.18393614888191223,1.0012845993041992,1,0.1765577346086502,0
-6.103515470812226e-09,1.3831812143325806,170.82766723632812,0.28479695320129395,-0.043584853410720825,0.34166979789733887,19,1.1996960639953613,0.000229979632422328,117.0770492553711,0.643951416015625,0,2.0556585788726807,1743330468.8102388,500,-0.007243935018777847,20,5.594580173492432,10,400000.0,2473.567383512,0.9667481780052185,0.643951416015625,0.0019293141085654497,3.7965710163116455,0.11934864521026611,1.0027284622192383,2355.05078125,5.38508415222168,8.460271835327148,0.2112789899110794,21.40999984741211,0.643951416015625,108.61676025390625,1.0027284622192383,2.746870279312134,0.23016981780529022,1.0027284622192383,1,0.2465808242559433,0
5.912780487449254e-09,1.3851383924484253,170.11090087890625,0.4025512933731079,-0.031112829223275185,0.35094761848449707,20,0.8718084096908569,0.00021129687956999987,117.57035827636719,0.6731885671615601,0,-2.597614288330078,1743330586.4498682,500,0.01247202418744564,21,2.9969658851623535,10,420000.0,2591.375976934,0.9688096046447754,0.6731885671615601,0.0025231915060430765,2.6361160278320312,-0.03146306797862053,1.003568410873413,2472.68603515625,3.5472538471221924,8.470512390136719,-1.1486754417419434,19.780000686645508,0.6731885671615601,109.09982299804688,1.003568410873413,-1.8378303050994873,0.1639523059129715,1.0035682916641235,1,0.12342056632041931,0
-1.1444091230217168e-09,1.3870183229446411,169.8647918701172,0.22787338495254517,-0.054720621556043625,0.34501051902770996,21,1.5140447616577148,0.00022576257470063865,117.7406997680664,0.7030441164970398,0,5.187913417816162,1743330704.2583878,500,-0.02360779233276844,22,8.184879302978516,10,440000.0,2709.567939942,0.9709532260894775,0.7030441164970398,0.0005402663955464959,2.4150660037994385,0.06582015752792358,1.0007641315460205,2590.501708984375,4.239927768707275,8.842456817626953,-0.4617636501789093,26.90999984741211,0.7030441164970398,108.89822387695312,1.0007641315460205,0.692673921585083,0.2814386785030365,1.000764012336731,1,0.385161429643631,0
-3.8146971692576415e-10,1.3861089944839478,169.314697265625,0.2824709117412567,-0.04425852373242378,0.34876900911331177,22,1.2347077131271362,0.00021961414313409477,118.12323760986328,0.7336951494216919,0,-0.8417510986328125,1743330822.450324,500,0.010462097823619843,23,7.343128204345703,10,460000.0,2827.25859433,0.9704254269599915,0.7336951494216919,0.0009879220742732286,6.166223526000977,0.00452629616484046,1.0013971328735352,2708.68798828125,4.134613037109375,8.63906478881836,-3.5990939140319824,29.700000762939453,0.7336951494216919,109.4841537475586,1.0013971328735352,-0.10531473159790039,0.2324008196592331,1.0013971328735352,1,0.2506585717201233,0
-7.629394005448376e-09,1.3929561376571655,170.04168701171875,0.30815446376800537,-0.04100951924920082,0.3404170870780945,23,1.104696273803711,0.00023028311261441559,117.61821746826172,0.7645962238311768,0,-2.249279499053955,1743330940.1410143,500,0.0032490044832229614,24,5.093848705291748,10,480000.0,2945.025492881,0.9769837856292725,0.7645962238311768,0.0018821657868102193,6.035171031951904,-0.06707704812288284,1.0026617050170898,2826.37451171875,5.752823829650879,8.50102710723877,-2.1888644695281982,24.8700008392334,0.7645962238311768,109.11717224121094,1.0026617050170898,1.618210792541504,0.21189850568771362,1.0026617050170898,1,0.210616797208786,0
6.103515470812226e-09,1.3972525596618652,169.90158081054688,0.27663522958755493,-0.04454028606414795,0.3538873493671417,24,1.2792562246322632,0.00021065464534331113,117.71520233154297,0.7950699925422668,0,0.1706256866455078,1743331057.9079227,500,-0.0035307668149471283,25,5.264474391937256,10,500000.0,3062.95171444,0.9814856648445129,0.7950699925422668,0.000636417418718338,5.109712600708008,0.04092198982834816,0.9990999698638916,2944.162841796875,5.025742530822754,8.489090919494629,-2.856929302215576,18.5,0.7950699925422668,109.22608947753906,0.9990999698638916,-0.727081298828125,0.22418710589408875,0.9990999698638916,1,0.2613455057144165,0
-6.103515470812226e-09,1.400628924369812,169.68923950195312,0.2457142174243927,-0.050502076745033264,0.34560874104499817,25,1.4065475463867188,0.0002180726733058691,117.86251831054688,0.8260558247566223,0,3.1373791694641113,1743331175.8341556,500,-0.005961790680885315,26,8.401853561401367,10,520000.0,3180.335878582,0.9852921366691589,0.8260558247566223,0.0005270603578537703,5.242229461669922,0.06885724514722824,1.0007455348968506,3062.076904296875,4.196572303771973,8.497274398803711,-0.523028552532196,27.149999618530273,0.8260558247566223,109.36522674560547,1.0007455348968506,-0.8291702270507812,0.2662471532821655,1.000745415687561,1,0.3312603235244751,0
7.629394338515283e-10,1.4054566621780396,170.4810028076172,0.28344962000846863,-0.04798194393515587,0.3497558832168579,26,1.2339261770248413,0.00021472206572070718,117.31512451171875,0.856873095035553,0,-2.7887210845947266,1743331293.2184136,500,0.0025201328098773956,27,5.613132476806641,10,540000.0,3298.254617697,0.99021977186203,0.856873095035553,0.003326397854834795,5.609148979187012,0.3197475075721741,1.004704236984253,3179.455078125,4.641048908233643,8.480835914611816,0.6265128254890442,20.90999984741211,0.856873095035553,108.83427429199219,1.004704236984253,0.4444766044616699,0.22040018439292908,1.0047041177749634,1,0.24893054366111755,0
3.051757735406113e-09,1.4048341512680054,169.70262145996094,0.24410133063793182,-0.051668476313352585,0.34786346554756165,27,1.42507803440094,0.00022245610307436436,117.85321807861328,0.8873473405838013,0,-0.9093642234802246,1743331411.1370785,500,-0.0036865323781967163,28,4.703768253326416,10,560000.0,3416.377885919,0.9900572896003723,0.8873473405838013,0.0023756211157888174,4.793371677398682,0.44793516397476196,1.0033596754074097,3297.376953125,4.911065101623535,8.50576114654541,0.7124804854393005,19.040000915527344,0.8873473405838013,109.3474349975586,1.0033596754074097,0.2700161933898926,0.25733956694602966,1.0033596754074097,1,0.33565235137939453,0
-6.103515470812226e-09,1.4043995141983032,169.41403198242188,0.29284587502479553,-0.0412239134311676,0.3541777729988098,28,1.2094340324401855,0.00021226970420684665,118.05397033691406,0.9172386527061462,0,0.40758466720581055,1743331529.2603264,500,0.010444562882184982,29,5.111352920532227,10,580000.0,3534.542041483,0.9897866249084473,0.9172386527061462,0.00018825591541826725,4.66342306137085,0.46185049414634705,0.9997338056564331,3415.49755859375,5.0092668533325195,8.493219375610352,-1.2074596881866455,16.510000228881836,0.9172386527061462,109.56072998046875,0.9997338056564331,0.09820175170898438,0.21607059240341187,0.9997337460517883,1,0.23321247100830078,0
3.051757735406113e-09,1.4060388803482056,169.3477020263672,0.2849452495574951,-0.04426848888397217,0.34807389974594116,29,1.2215465307235718,0.0002128916239598766,118.1002197265625,0.9473043084144592,0,1.4081783294677734,1743331647.4245293,500,-0.0030445754528045654,30,6.51953125,10,600000.0,3652.32676279,0.9913690090179443,0.9473043084144592,0.00033610707032494247,4.202534198760986,0.18616048991680145,1.000475287437439,3533.667236328125,4.356203079223633,8.487342834472656,-0.6927273273468018,22.670000076293945,0.9473043084144592,109.61286163330078,1.000475287437439,-0.6530637741088867,0.23097264766693115,1.000475287437439,1,0.24632421135902405,0
5.340575981449547e-09,1.399465560913086,169.8866729736328,0.20615261793136597,-0.06096263602375984,0.3580530285835266,30,1.7368347644805908,0.00020309598767198622,117.72554016113281,0.9779201149940491,0,-0.5091581344604492,1743331765.2092857,500,-0.016694147139787674,31,6.010373115539551,10,620000.0,3771.014032693,0.9850519299507141,0.9779201149940491,0.00023135812079999596,4.699789524078369,0.31754153966903687,1.0003271102905273,3651.456298828125,4.860366344451904,8.493415832519531,2.6730878353118896,26.399999618530273,0.9779201149940491,109.23210906982422,1.0003271102905273,0.5041632652282715,0.2976781725883484,1.0003271102905273,1,0.4706003665924072,0
0.0,1.399985671043396,168.5811004638672,0.31296828389167786,-0.04129942134022713,0.340110182762146,31,1.0867241621017456,0.00022962097136769444,118.63726043701172,1.0091848373413086,0,-2.484808921813965,1743331883.8965259,500,0.019663214683532715,32,3.525564193725586,10,640000.0,3889.647085449,0.9856714606285095,1.0091848373413086,0.0034802057780325413,4.800247669219971,0.517098069190979,1.004921793937683,3770.15380859375,3.406018018722534,8.477259635925293,3.449645757675171,28.0,1.0091848373413086,110.15998077392578,1.004921793937683,-1.4543483257293701,0.21065104007720947,1.004921793937683,1,0.20418758690357208,0
-3.051757735406113e-09,1.4016838073730469,168.68113708496094,0.24655739963054657,-0.050169575959444046,0.3519705832004547,32,1.4275401830673218,0.00021272758021950722,118.56690216064453,1.039799451828003,0,2.231316089630127,1743332002.52953,500,-0.008870154619216919,33,5.756880283355713,10,660000.0,4007.950700948,0.987485408782959,1.039799451828003,0.0009119735332205892,3.899317979812622,0.40863528847694397,0.9987103343009949,3888.769287109375,3.7976036071777344,8.478385925292969,3.2862160205841064,16.579999923706055,1.039799451828003,110.08848571777344,0.9987103343009949,0.3915855884552002,0.25761187076568604,0.9987103343009949,1,0.32899847626686096,0
4.959106458812812e-09,1.4050512313842773,169.15509033203125,0.29254305362701416,-0.04368937015533447,0.35279878973960876,33,1.2059721946716309,0.0002060611150227487,118.23469543457031,1.0700247287750244,0,-1.305222511291504,1743332120.8332245,500,0.006480205804109573,34,4.451657772064209,10,680000.0,4126.193222661,0.9907487034797668,1.0700247287750244,0.0010957056656479836,4.721062660217285,0.595405101776123,1.0015496015548706,4007.0712890625,4.359596252441406,8.503228187561035,0.3539654612541199,18.18000030517578,1.0700247287750244,109.7314453125,1.0015496015548706,0.5619926452636719,0.21595388650894165,1.0015496015548706,1,0.23369552195072174,0
3.814697002724188e-09,1.4059510231018066,169.21803283691406,0.21141061186790466,-0.05924033001065254,0.3498936891555786,34,1.655043125152588,0.00021108037617523223,118.19071197509766,1.1005046367645264,0,1.8175158500671387,1743332239.075719,500,-0.01555095985531807,35,6.269173622131348,10,700000.0,4244.400777899,0.9910591244697571,1.1005046367645264,0.0016667674062773585,5.209936141967773,0.22122803330421448,1.0023572444915771,4125.33056640625,4.255730628967285,8.487663269042969,0.23950721323490143,23.469999313354492,1.1005046367645264,109.70303344726562,1.0023572444915771,-0.1038656234741211,0.3037644624710083,1.0023571252822876,1,0.4474828541278839,0
4.76837147544984e-09,1.4053477048873901,169.2815399169922,0.2390509396791458,-0.05119818449020386,0.3466649353504181,35,1.4501715898513794,0.00022224365966394544,118.14636993408203,1.1316511631011963,0,-1.2953858375549316,1743332357.2832544,500,0.008042145520448685,36,4.973787784576416,10,720000.0,4363.192077331,0.990351140499115,1.1316511631011963,0.0009506081114523113,5.3683576583862305,-0.0412713997066021,1.0013444423675537,4243.5283203125,5.5809197425842285,8.494020462036133,-0.6159301996231079,27.56999969482422,1.1316511631011963,109.65233612060547,1.0013444423675537,1.3251891136169434,0.26690244674682617,1.0013443231582642,1,0.34998470544815063,0
-3.814697002724188e-09,1.4088248014450073,168.43360900878906,0.3071430027484894,-0.0429866798222065,0.34871938824653625,36,1.1353648900985718,0.00021917496633250266,118.74114990234375,1.1621217727661133,0,-0.5816168785095215,1743332476.0745554,500,0.00821150466799736,37,4.3921709060668945,10,740000.0,4482.163240575,0.9934946894645691,1.1621217727661133,0.0017402153462171555,4.342160701751709,-0.2085641622543335,1.0024611949920654,4362.32958984375,3.9095230102539062,8.727272033691406,1.503515601158142,16.15999984741211,1.1621217727661133,110.01386260986328,1.0024611949920654,-1.6713967323303223,0.21036960184574127,1.0024610757827759,1,0.21200627088546753,0
-3.051757735406113e-09,1.4090272188186646,168.19284057617188,0.21034829318523407,-0.059020351618528366,0.35241907835006714,37,1.6754072904586792,0.00021202373318374157,118.9111328125,1.192612886428833,0,3.3469810485839844,1743332595.0457253,500,-0.01603367179632187,38,7.739151954650879,10,760000.0,4599.707171927,0.9936327338218689,1.192612886428833,0.00036001839907839894,5.3391265869140625,-0.3414085805416107,0.9994909167289734,4481.29150390625,4.868351459503174,8.47230339050293,-0.27205634117126465,21.459999084472656,1.192612886428833,110.43881225585938,0.9994909167289734,0.9588284492492676,0.29990288615226746,0.9994909167289734,1,0.45201417803764343,0
1.525878801089675e-08,1.407758355140686,170.2384796142578,0.2505587041378021,-0.04985490441322327,0.3580879867076874,38,1.4291579723358154,0.00020010073785670102,117.48225402832031,1.2235074043273926,0,-1.7330412864685059,1743332712.5896904,500,0.0091654472053051,39,6.006110668182373,10,780000.0,4717.017307138,0.9922587275505066,1.2235074043273926,0.0008358281920664012,5.125772953033447,-0.3365209996700287,0.9988179206848145,4598.8369140625,4.473202228546143,8.50883674621582,-0.1680508404970169,24.850000381469727,1.2235074043273926,108.97339630126953,0.9988179206848145,-0.39514923095703125,0.2538052499294281,0.9988179206848145,1,0.3185744881629944,0
0.0,1.4084097146987915,170.559814453125,0.20609690248966217,-0.06011715531349182,0.3585372269153595,39,1.7396538257598877,0.0001960070221684873,117.26091766357422,1.2552858591079712,0,0.2431778907775879,1743332829.8997977,500,-0.010262250900268555,40,6.249288558959961,10,800000.0,4833.639800563,0.9928709864616394,1.2552858591079712,0.0005763440858572721,4.682438850402832,-0.44031161069869995,1.0008151531219482,4716.15625,5.005477428436279,8.463018417358398,-1.3731284141540527,29.770000457763672,1.2552858591079712,108.79788208007812,1.0008151531219482,0.5322751998901367,0.2990795969963074,1.0008150339126587,1,0.47085484862327576,0
-1.907348501362094e-09,1.407689094543457,171.56692504882812,0.18820032477378845,-0.06729482859373093,0.35143834352493286,40,1.8673630952835083,0.0002106814063154161,116.57259368896484,1.2880313396453857,0,0.2721261978149414,1743332946.5221844,500,-0.007177673280239105,41,6.521414756774902,10,820000.0,4951.457672979,0.9925723075866699,1.2880313396453857,0.0015965787461027503,4.856839656829834,-0.31983813643455505,1.002258062362671,4832.77880859375,6.113454341888428,8.551048278808594,0.9058099985122681,31.649999618530273,1.2880313396453857,108.02152252197266,1.002258062362671,1.1079769134521484,0.33842733502388,1.0022579431533813,1,0.5646629333496094,0
0.0,1.4033252000808716,169.8447265625,0.20174317061901093,-0.06162706017494202,0.34977009892463684,41,1.7337396144866943,0.0002196738205384463,117.7546157836914,1.3210042715072632,0,-1.2904386520385742,1743333064.3401675,500,0.00566776841878891,42,5.230976104736328,10,840000.0,5069.936284268,0.9885153770446777,1.3210042715072632,0.0008039370877668262,6.792259216308594,-0.3703535199165344,0.9988631010055542,4950.5830078125,6.990845203399658,8.490740776062012,1.3032090663909912,25.6299991607666,1.3210042715072632,109.26385498046875,0.9988631010055542,0.8773908615112305,0.31350937485694885,0.9988630414009094,1,0.4913967251777649,0
