Time/Rollout,_step,Metrics/LagrangeMultiplier/Max,Loss/Loss_cost_critic/Delta,Train/StopIter,Time/FPS,Train/PolicyRatio/Min,Train/Epoch,_runtime,Loss/Loss_pi,Train/PolicyStd,Value/reward,Train/LR,Loss/Loss_pi/Delta,Value/cost,Metrics/EpLen,Metrics/LagrangeMultiplier/Min,Train/PolicyRatio/Max,TotalEnvSteps,Value/Adv,Time/Epoch,Time/Total,Metrics/EpCost,Metrics/LagrangeMultiplier/Std,Train/Entropy,Metrics/LagrangeMultiplier,Loss/Loss_reward_critic,Train/PolicyRatio,Loss/Loss_cost_critic,Train/PolicyRatio/Std,Train/KL,_timestamp,Metrics/EpRet,Loss/Loss_reward_critic/Delta,Time/Update
82.88603973388672,1,0.0044999998062849045,1.70159113407135,40,94.1606216430664,0.9989122748374939,0,428.632053277,-0.004791654646396637,0.9970662593841553,0.05949637293815613,0.0002969999914057553,-0.004791654646396637,-0.15072843432426453,1000,0.0044999998062849045,0.9989122748374939,20000,0.026947766542434692,212.4030303955078,212.40419006347656,33.150001525878906,0,1.415997862815857,0.0044999998062849045,0.006039320025593042,0.9989122748374939,1.70159113407135,0.009473545476794243,0.00780617818236351,1745018962.30581,-1.5968992710113525,0.006039320025593042,129.51687622070312
82.36112213134766,2,0.008004672825336456,1.2903295755386353,40,93.0296401977539,0.9992106556892395,1,639.724794849,-0.01306641660630703,0.9972826242446899,0.023220952600240707,0.00029399999766610563,-0.008274761959910393,0.7745285630226135,1000,0.008004672825336456,0.9992106556892395,40000,-0.05937513709068298,214.98524475097656,427.4750061035156,36.29999923706055,0,1.4162123203277588,0.008004672825336456,0.00402512913569808,0.9992106556892395,2.9919207096099854,0.014062140136957169,0.01337464526295662,1745019177.3760726,-1.2167894840240479,-0.0020141908898949623,132.62400817871094
83.3248062133789,3,0.011514317244291306,3.4992716312408447,40,94.78460693359375,1.0001903772354126,2,851.358575327,-0.011020420119166374,0.9920300245285034,0.03675929084420204,0.000291000003926456,0.0020459964871406555,1.5724722146987915,1000,0.011514317244291306,1.0001903772354126,60000,0.1329270303249359,211.00473022460938,638.5677490234375,44.04999923706055,0,1.4109188318252563,0.011514317244291306,0.00699298782274127,1.0001903772354126,6.49119234085083,0.01296741422265768,0.012704105116426945,1745019388.468794,-0.35163313150405884,0.00296785868704319,127.6798324584961
82.00206756591797,4,0.01503271795809269,-3.0876216888427734,40,94.540771484375,0.9978764653205872,3,1063.496199403,-0.011926466599106789,0.9624277949333191,0.05047975480556488,0.0002880000101868063,-0.0009060464799404144,3.219768762588501,1000,0.01503271795809269,0.9978764653205872,80000,-0.12280583381652832,211.5489501953125,850.2041015625,42.537498474121094,0,1.3806214332580566,0.01503271795809269,0.0071879164315760136,0.9978764653205872,3.4035706520080566,0.013820554129779339,0.01756199635565281,1745019600.1026053,0.08072595298290253,0.0001949286088347435,129.5467529296875
82.66653442382812,5,0.018566247075796127,2.0298991203308105,40,94.3101577758789,1.0014922618865967,4,1276.115478217,-0.008518906310200691,0.932456374168396,0.08011600375175476,0.0002849999873433262,0.0034075602889060974,2.9894914627075195,1000,0.018566247075796127,1.0014922618865967,100000,0.09918948262929916,212.0662384033203,1062.3548583984375,48.63999938964844,0,1.3489370346069336,0.018566247075796127,0.012586130760610104,1.0014922618865967,5.433469772338867,0.012154750525951385,0.012351671233773232,1745019812.2405896,0.6429252624511719,0.00539821432903409,129.39962768554688
83.023193359375,6,0.02211771532893181,-0.7888631820678711,40,94.10238647460938,0.998095691204071,5,1489.154638158,-0.009478001855313778,0.9191340804100037,0.14177891612052917,0.00028199999360367656,-0.0009590955451130867,3.1579034328460693,1000,0.02211771532893181,0.998095691204071,120000,-0.16635185480117798,212.53445434570312,1274.95654296875,54.119998931884766,0,1.334469199180603,0.02211771532893181,0.012709813192486763,0.998095691204071,4.644606590270996,0.01228763535618782,0.010589594952762127,1745020024.8594255,1.5688687562942505,0.0001236824318766594,129.5111846923828
81.96394348144531,7,0.025689158588647842,-0.8357255458831787,40,93.9183120727539,1.0012036561965942,6,1699.997081985,-0.008784918114542961,0.9018973112106323,0.1725064218044281,0.0002789999998640269,0.0006930837407708168,3.894763231277466,1000,0.025689158588647842,1.0012036561965942,140000,0.13047513365745544,212.95103454589844,1487.998779296875,58.22999954223633,0,1.3155685663223267,0.025689158588647842,0.01649383082985878,1.0012036561965942,3.8088810443878174,0.010940777137875557,0.009411503560841084,1745020237.8987043,2.5215845108032227,0.003784017637372017,130.98695373535156
82.06786346435547,8,0.02927938848733902,-0.37195539474487305,40,94.89436340332031,1.0005344152450562,7,1911.971358279,-0.010276327840983868,0.8805016875267029,0.18686529994010925,0.00027600000612437725,-0.0014914097264409065,3.9455840587615967,1000,0.02927938848733902,1.0005344152450562,160000,-0.2597607970237732,210.76068115234375,1698.84521484375,59.16999816894531,0,1.2915315628051758,0.02927938848733902,0.017666906118392944,1.0005344152450562,3.4369256496429443,0.011932863853871822,0.01090820599347353,1745020448.7411633,3.0286877155303955,0.0011730752885341644,128.69273376464844
82.54035949707031,9,0.03288896381855011,-0.7111907005310059,40,94.38571166992188,1.000287413597107,8,2121.052495845,-0.011510956101119518,0.8611679077148438,0.33053135871887207,0.0002730000123847276,-0.0012346282601356506,4.974461555480957,1000,0.03288896381855011,1.000287413597107,180000,-0.05085092782974243,211.896484375,1910.8233642578125,61.61000061035156,0,1.2694091796875,0.03288896381855011,0.024285290390253067,1.000287413597107,2.7257349491119385,0.011914359405636787,0.010537546128034592,1745020660.7156832,4.204786777496338,0.006618384271860123,129.35606384277344
82.3658676147461,10,0.036501504480838776,0.19527912139892578,40,95.75460052490234,1.0019489526748657,9,2335.340991634,-0.010731625370681286,0.846657395362854,0.4339911639690399,0.0002699999895412475,0.0007793307304382324,4.966272354125977,1000,0.036501504480838776,1.0019489526748657,200000,0.06392747908830643,208.86724853515625,2119.765625,56.02000045776367,0,1.252371072769165,0.036501504480838776,0.02330227568745613,1.0019489526748657,2.9210140705108643,0.011767031624913216,0.012554479762911797,1745020869.795393,5.0210347175598145,-0.000983014702796936,126.50127410888672
