Loss/Loss_reward_critic/Delta,Loss/Loss_pi/Delta,_runtime,Loss/Loss_reward_critic,Time/Update,Time/Total,Time/Rollout,Train/PolicyRatio/Max,Loss/Loss_pi,Metrics/LagrangeMultiplier,Train/PolicyRatio/Std,Train/KL,Metrics/EpCost,_step,Metrics/EpLen,Time/Epoch,Train/StopIter,Train/PolicyStd,Train/PolicyRatio/Min,_timestamp,Value/reward,Train/Entropy,Metrics/LagrangeMultiplier/Std,TotalEnvSteps,Metrics/LagrangeMultiplier/Max,Value/Adv,Loss/Loss_cost_critic/Delta,Train/LR,Train/Epoch,Metrics/LagrangeMultiplier/Min,Value/cost,Metrics/EpRet,Time/FPS,Loss/Loss_cost_critic,Train/PolicyRatio
-0.0014157816767692566,-0.019443653523921967,7938.940659524,0.02556629292666912,37.69619369506836,7653.7998046875,241.78819274902344,1.0020272731781006,-0.06416424363851547,0.9451976418495178,0.0153887327760458,0.02113734371960163,105.55000305175781,26,1000,279.48443603515625,29,0.7333590984344482,1.0020272731781006,1743334436.0021706,0.7579730749130249,1.1083087921142578,0,520000.0,0.9451976418495178,-0.11224694550037384,0.8677492141723633,0.00022200000239536166,25,0.9451976418495178,8.905630111694336,7.363216400146484,71.56033325195312,5.146310806274414,1.0020273923873901
0.005374090746045113,0.01588427647948265,8213.022512002,0.030940383672714233,45.568382263183594,7938.10888671875,238.66555786132812,1.0005311965942383,-0.04827996715903282,0.9815620183944702,0.014848382212221622,0.020420784130692482,97.51000213623047,27,1000,284.2340087890625,32,0.7313775420188904,1.0005311965942383,1743334720.324615,0.7021183371543884,1.1056541204452515,0,540000.0,0.9815620183944702,0.07269196212291718,-1.6747057437896729,0.00021899999410379678,26,0.9815620183944702,7.822967052459717,7.351739883422852,70.36455535888672,3.471605062484741,1.0005311965942383
-0.011221421882510185,-0.004738360643386841,8504.01495805,0.019718961790204048,31.902482986450195,8212.19921875,242.1055908203125,0.9990030527114868,-0.05301832780241966,1.017806887626648,0.015069804154336452,0.021945685148239136,99.0999984741211,28,1000,274.00811767578125,26,0.7315266132354736,0.9990030527114868,1743334994.4065359,0.6187644600868225,1.105859398841858,0,560000.0,1.017806887626648,0.04405871033668518,-0.28012752532958984,0.00021600000036414713,27,1.017806887626648,8.587663650512695,6.929609775543213,72.99053192138672,3.1914775371551514,0.9990031123161316
0.0073735713958740234,-0.0047646090388298035,8774.82853303,0.02709253318607807,47.57157897949219,8503.1982421875,243.35406494140625,1.0043624639511108,-0.057782936841249466,1.05388343334198,0.015130812302231789,0.02008081041276455,96.5999984741211,29,1000,290.92572021484375,32,0.725096583366394,1.0043624639511108,1743335285.3990037,0.8348268270492554,1.097097396850586,0,580000.0,1.05388343334198,0.15158966183662415,0.7410533428192139,0.00021300000662449747,28,1.05388343334198,8.650538444519043,7.132498741149902,68.7460708618164,3.9325308799743652,1.0043624639511108
0.010936999693512917,0.005087491124868393,9069.62107386,0.03802953287959099,28.953283309936523,8774.0107421875,241.79176330566406,0.999347984790802,-0.05269544571638107,1.0898020267486572,0.014936504885554314,0.02014303207397461,96.25,30,1000,270.7450866699219,20,0.7181761860847473,0.999347984790802,1743335556.2120976,0.805473804473877,1.0875788927078247,0,600000.0,1.0898020267486572,-0.15763454139232635,1.2177982330322266,0.0002099999983329326,29,1.0898020267486572,9.31883716583252,7.911741733551025,73.87022399902344,5.150329113006592,0.999347984790802
-0.011257406324148178,-0.01638852059841156,9347.729114835,0.02677212655544281,50.741031646728516,9068.8017578125,243.98170471191406,1.0019680261611938,-0.06908396631479263,1.1255861520767212,0.015533284284174442,0.02060811035335064,96.47000122070312,31,1000,294.7227783203125,33,0.7193893790245056,1.0019680261611938,1743335851.0050387,0.6596636176109314,1.089178204536438,0,620000.0,1.1255861520767212,-0.1617201715707779,-0.5670318603515625,0.00020700000459328294,30,1.1255861520767212,9.964920997619629,7.702011585235596,67.8603744506836,4.583297252655029,1.0019680261611938
0.0036857351660728455,0.00028900057077407837,9634.90569803,0.030457861721515656,36.140953063964844,9346.90625,241.89389038085938,1.0001784563064575,-0.06879496574401855,1.1614210605621338,0.015399457886815071,0.02047685720026493,103.22000122070312,32,1000,278.0348815917969,26,0.7141239047050476,1.0001784563064575,1743336129.1126602,0.7680788040161133,1.0818214416503906,0,640000.0,1.1614210605621338,-0.1678459793329239,0.22536277770996094,0.00020399999630171806,31,1.1614210605621338,10.50269889831543,7.612839221954346,71.93341827392578,4.80866003036499,1.0001784563064575
-0.005482768639922142,0.007377251982688904,9911.740616114,0.024975093081593513,44.436763763427734,9634.078125,242.66090393066406,1.0003324747085571,-0.06141771376132965,1.1972697973251343,0.015416807495057583,0.020155346021056175,102.08000183105469,33,1000,287.09771728515625,30,0.7074776291847229,1.0003324747085571,1743336416.2897727,0.6223689317703247,1.0726298093795776,0,660000.0,1.1972697973251343,0.24864144623279572,-1.0579073429107666,0.0002010000025620684,32,1.1972697973251343,9.553984642028809,7.840090274810791,69.66268920898438,3.7507526874542236,1.0003324747085571
0.0036958232522010803,0.010751847177743912,10198.578571208,0.028670916333794594,34.66733932495117,9910.91796875,242.09317016601562,1.0000977516174316,-0.05066586658358574,1.232940435409546,0.014455427415668964,0.02002669870853424,94.76000213623047,34,1000,276.76055908203125,26,0.7028465867042542,1.0000977516174316,1743336693.1245956,0.5970112085342407,1.0660325288772583,0,680000.0,1.232940435409546,-0.0594637393951416,-0.591256856918335,0.00019799999427050352,33,1.232940435409546,8.780735969543457,7.2050042152404785,72.2646255493164,3.1594958305358887,1.0000977516174316
-0.0027350187301635742,-0.009181603789329529,10468.28606582,0.02593589760363102,44.316429138183594,10197.7548828125,242.44712829589844,1.0018713474273682,-0.05984747037291527,1.2684597969055176,0.015330164693295956,0.020032115280628204,95.01000213623047,35,1000,286.7636413574219,29,0.7000650763511658,1.0018713474273682,1743336979.9626071,0.6616100668907166,1.0620845556259155,0,700000.0,1.2684597969055176,-0.003939248621463776,0.09932398796081543,0.00019500000053085387,34,1.2684597969055176,8.619048118591309,6.532880783081055,69.74385070800781,3.258819818496704,1.0018713474273682
0.005127109587192535,0.009875588119029999,10747.741664241,0.031063007190823555,29.322368621826172,10467.474609375,240.32351684570312,0.9988135695457458,-0.04997188225388527,1.3034074306488037,0.01491832546889782,0.020606787875294685,79.12999725341797,36,1000,269.64593505859375,27,0.6970450282096863,0.9988135695457458,1743337249.6701005,0.7015487551689148,1.057854175567627,0,720000.0,1.3034074306488037,0.10932523012161255,-0.34725332260131836,0.00019200000679120421,35,1.3034074306488037,8.377266883850098,6.459528923034668,74.17134094238281,2.9115664958953857,0.9988135695457458
-0.0018642600625753403,-0.006406214088201523,11036.737520941,0.029198747128248215,36.83700180053711,10746.919921875,242.5443572998047,1.000685691833496,-0.05637809634208679,1.337709903717041,0.015627525746822357,0.02043524943292141,74.4000015258789,37,1000,279.38140869140625,26,0.6961966753005981,1.000685691833496,1743337529.125182,0.6590099334716797,1.0566496849060059,0,740000.0,1.337709903717041,-0.1863888055086136,0.9720242023468018,0.00018899999849963933,36,1.337709903717041,7.294959545135498,6.17303466796875,71.58672332763672,3.8835906982421875,1.000685691833496
-0.0005960520356893539,-0.004347093403339386,11302.241537248,0.02860269509255886,47.02283477783203,11035.9111328125,241.89495849609375,1.0010384321212769,-0.06072518974542618,1.3712588548660278,0.015272079035639763,0.021534746512770653,68.4000015258789,38,1000,288.9178466796875,31,0.6951543092727661,1.0010384321212769,1743337818.1215847,0.777423083782196,1.0550854206085205,0,760000.0,1.3712588548660278,-0.15681447088718414,-1.0290839672088623,0.00018600000475998968,37,1.3712588548660278,7.4880499839782715,6.513146877288818,69.22383117675781,2.854506731033325,1.0010384321212769
-0.00016496330499649048,0.010159861296415329,11588.007838955,0.02843773178756237,23.5458927154541,11301.423828125,241.88882446289062,0.9994586706161499,-0.05056532844901085,1.4043327569961548,0.014293013140559196,0.02028597891330719,74.8499984741211,39,1000,265.4347839355469,18,0.692995548248291,0.9994586706161499,1743338083.6255543,0.7375907897949219,1.051969289779663,0,780000.0,1.4043327569961548,0.08329949527978897,0.8599402904510498,0.0001829999964684248,38,1.4043327569961548,7.385263919830322,6.836224555969238,75.34807586669922,3.714447021484375,0.9994586706161499
-0.0016375761479139328,0.006736680865287781,11866.547797097,0.026800155639648438,43.94144058227539,11587.19140625,241.755859375,0.9989743828773499,-0.04382864758372307,1.4366446733474731,0.014227372594177723,0.020844725891947746,63.810001373291016,40,1000,285.6973571777344,30,0.6882973313331604,0.9989743828773499,1743338369.391911,0.7409618496894836,1.0451457500457764,0,800000.0,1.4366446733474731,-0.01309637725353241,-1.318183183670044,0.00018000000272877514,39,1.4366446733474731,7.7283735275268555,7.225450038909912,70.004150390625,2.396263837814331,0.9989743828773499
0.0010757464915513992,-0.019134338945150375,12141.79013581,0.027875902131199837,37.82704544067383,11865.7275390625,240.64279174804688,1.0021458864212036,-0.06296298652887344,1.4684422016143799,0.01529400609433651,0.02012546733021736,69.0199966430664,41,1000,278.46990966796875,28,0.6871016025543213,1.0021458864212036,1743338647.9317815,0.6232258677482605,1.0433441400527954,0,820000.0,1.4684422016143799,0.01802273839712143,0.7396342754364014,0.00017699999443721026,40,1.4684422016143799,6.880674839019775,7.040409088134766,71.82105255126953,3.1358981132507324,1.0021458864212036
-0.007285621017217636,-0.006508618593215942,12419.131476744,0.0205902811139822,34.055580139160156,12140.9619140625,241.10862731933594,1.0015361309051514,-0.06947160512208939,1.4997856616973877,0.01515089813619852,0.020639542490243912,69.05999755859375,42,1000,275.1642761230469,30,0.6856411099433899,1.0015361309051514,1743338923.1742141,0.7042500972747803,1.0413541793823242,0,840000.0,1.4997856616973877,-0.04874270781874657,-0.06586837768554688,0.0001740000006975606,41,1.4997856616973877,8.444642066955566,7.013137340545654,72.6838607788086,3.0700297355651855,1.0015361309051514
0.017115598544478416,-0.0018171295523643494,12686.731369133,0.03770587965846062,35.971466064453125,12418.2109375,241.19747924804688,1.0021721124649048,-0.07128873467445374,1.5310317277908325,0.01496491115540266,0.02031959593296051,78.69000244140625,43,1000,277.1689758300781,25,0.6834053993225098,1.0021721124649048,1743339200.5155883,0.730370044708252,1.0381128787994385,0,860000.0,1.5310317277908325,-0.18694043159484863,1.3245911598205566,0.00017100000695791095,42,1.5310317277908325,7.429772853851318,7.057797908782959,72.15814208984375,4.394620895385742,1.0021721124649048
0.006477091461420059,0.019233260303735733,12974.715986194,0.044182971119880676,27.3795223236084,12685.9208984375,240.15977478027344,0.9999786019325256,-0.052055474370718,1.5621169805526733,0.013578103855252266,0.021174132823944092,76.16000366210938,44,1000,267.53936767578125,19,0.680221676826477,0.9999786019325256,1743339468.1154463,0.8125832080841064,1.033424973487854,0,880000.0,1.5621169805526733,-0.33368438482284546,-0.05324745178222656,0.00016799999866634607,43,1.5621169805526733,8.166213989257812,7.355802536010742,74.75535583496094,4.341373443603516,0.9999785423278809
-0.007790159434080124,-0.021607283502817154,13243.800045264,0.03639281168580055,44.87162780761719,12973.896484375,243.04345703125,1.0011100769042969,-0.07366275787353516,1.5934898853302002,0.015346419997513294,0.02091408707201481,89.83000183105469,45,1000,287.9151611328125,30,0.6779860854148865,1.0011100769042969,1743339756.0998285,0.7027605772018433,1.0301129817962646,0,900000.0,1.5934898853302002,-0.07488319277763367,-0.7637979984283447,0.00016500000492669642,44,1.5934898853302002,6.854223251342773,7.381016731262207,69.46490478515625,3.577575445175171,1.0011100769042969
-0.001521613448858261,0.024131394922733307,13528.066751096,0.03487119823694229,27.40631675720215,13242.9736328125,241.60125732421875,1.002475619316101,-0.04953136295080185,1.6249632835388184,0.014712413772940636,0.020100850611925125,84.63999938964844,46,1000,269.0076599121094,23,0.6794123649597168,1.002475619316101,1743340025.1840963,0.7080017328262329,1.0322620868682861,0,920000.0,1.6249632835388184,0.12192539125680923,-0.5610859394073486,0.00016199999663513154,45,1.6249632835388184,5.775948524475098,7.742547035217285,74.34732818603516,3.0164895057678223,1.0024757385253906
