Loss/Loss_pi/Delta,Safety/ShieldLagrangeMultiplier/Max,_step,Loss/Loss_reward_critic/Delta,Value/cost,Train/LR,Loss/Loss_pi,Time/Epoch,Train/Entropy,Safety/shield_adv_c,Safety/EpCostShield,Train/PolicyRatio/Max,Metrics/EpRet,Train/PolicyRatio/Std,Safety/ShieldLagrangeMultiplier/Min,Loss/Loss_reward_critic,Safety/ShieldLagrangeMultiplier/Std,_timestamp,Train/PolicyRatio/Min,Safety/ShieldLagrangeMultiplier,Metrics/LagrangeMultiplier/Min,_runtime,Train/PolicyStd,Metrics/LagrangeMultiplier/Max,Metrics/EpCost,TotalEnvSteps,Metrics/EpLen,Safety/shield_violation,Train/StopIter,Metrics/LagrangeMultiplier/Std,Value/reward,Time/FPS,Train/Epoch,Metrics/LagrangeMultiplier,Train/KL,Time/Update,Value/Adv,Loss/Loss_cost_critic,Loss/Loss_cost_critic/Delta,Time/Rollout,Train/PolicyRatio,Time/Total
-0.19223633408546448,0.38927754759788513,11,-0.007997512817382812,5.9255876541137695,0.00026699999580159783,-0.4854668378829956,188.62173461914062,1.183194875717163,NaN,110.55000305175781,1.0074504613876343,5.001553058624268,0.011450650170445442,0.38927754759788513,0.02466059848666191,0,1746508309.523043,1.0074504613876343,0.38927754759788513,0.3811708688735962,2312.65232261,0.7907918691635132,0.3811708688735962,60.150001525878906,220000.0,1000,13.78023624420166,40,0,0.43466854095458984,106.0323257446289,10,0.3811708688735962,0.011424853466451168,93.38450622558594,-0.12994717061519623,12.395353317260742,-0.5157537460327148,95.23716735839844,1.0074504613876343,2119.838623046875
0.27861538529396057,0.42296627163887024,12,0.0013827141374349594,4.920517921447754,0.0002640000020619482,-0.20685145258903503,191.82843017578125,1.164267897605896,NaN,200.10000610351562,1.003881812095642,5.341665744781494,0.011188426055014133,0.42296627163887024,0.02604331262409687,0,1746508501.4124167,1.003881812095642,0.42296627163887024,0.414379745721817,2505.445118126,0.7761839032173157,0.414379745721817,60.91999816894531,240000.0,1000,12.130477905273438,40,0,0.5092511773109436,104.25982666015625,11,0.414379745721817,0.009897959418594837,94.68277740478516,0.23073136806488037,14.895950317382812,2.5005970001220703,97.14556884765625,1.003881812095642,2311.769287109375
-0.23614460229873657,0.45626500248908997,13,0.012103797867894173,6.249731063842773,0.0002610000083222985,-0.4429960548877716,192.71878051757812,1.1464802026748657,NaN,133.3000030517578,1.0080302953720093,5.992184638977051,0.011316142044961452,0.45626500248908997,0.03814711049199104,0,1746508694.2051811,1.0080302953720093,0.45626500248908997,0.44727766513824463,2698.790657422,0.7625550627708435,0.44727766513824463,57.459999084472656,260000.0,1000,14.721490859985352,40,0,0.5677793622016907,103.77816009521484,12,0.44727766513824463,0.010813894681632519,95.95532989501953,-0.09828013926744461,12.325239181518555,-2.570711135864258,96.76337432861328,1.0080302953720093,2504.548828125
-0.0860041081905365,0.48848316073417664,14,-0.005978599190711975,5.496341228485107,0.0002579999854788184,-0.5290001630783081,193.28271484375,1.1180914640426636,NaN,90.30000305175781,1.0101712942123413,6.463177680969238,0.011856443248689175,0.48848316073417664,0.03216851130127907,0,1746508887.5507276,1.0101712942123413,0.48848316073417664,0.4796181321144104,2890.756068325,0.7413807511329651,0.4796181321144104,49.58000183105469,280000.0,1000,13.634970664978027,40,0,0.5262893438339233,103.47537231445312,13,0.4796181321144104,0.011174442246556282,95.52543640136719,-0.0012860298156738281,9.977072715759277,-2.3481664657592773,97.75718688964844,1.0101712942123413,2697.90625
0.08321672677993774,0.5204393267631531,15,0.008060742169618607,5.850461006164551,0.00025499999173916876,-0.44578343629837036,191.90623474121094,1.0979257822036743,NaN,126.30000305175781,1.0073333978652954,7.095005989074707,0.01098999846726656,0.5204393267631531,0.040229253470897675,0,1746509079.5161338,1.0073333978652954,0.5204393267631531,0.5114811658859253,3085.474662152,0.7266340851783752,0.5114811658859253,49.2599983215332,300000.0,1000,14.159578323364258,40,0,0.6258448958396912,104.21755981445312,14,0.5114811658859253,0.01016182266175747,95.26094818115234,0.13256706297397614,11.405277252197266,1.4282045364379883,96.64521789550781,1.0073333978652954,2889.875
0.20558559894561768,0.5528343319892883,16,-0.013966241851449013,4.961564064025879,0.0002519999979995191,-0.24019783735275269,194.66456604003906,1.084453821182251,NaN,169.4499969482422,1.0038751363754272,7.488576889038086,0.011507371440529823,0.5528343319892883,0.026263011619448662,0,1746509274.2347658,1.0038751363754272,0.5528343319892883,0.5432947278022766,3279.5341999,0.7168660759925842,0.5432947278022766,58.060001373291016,320000.0,1000,12.001432418823242,40,0,0.6393912434577942,102.74083709716797,15,0.5432947278022766,0.010189707390964031,96.5748062133789,-0.03900523483753204,14.581982612609863,3.1767053604125977,98.08970642089844,1.0038751363754272,3084.598388671875
-0.04870861768722534,0.5858016610145569,17,0.014619851484894753,6.010025978088379,0.00024900000425986946,-0.288906455039978,193.99588012695312,1.0808954238891602,NaN,185.0,1.003145694732666,8.02590560913086,0.011426559649407864,0.5858016610145569,0.040882863104343414,0,1746509468.2942266,1.003145694732666,0.5858016610145569,0.5751542448997498,3471.963463735,0.7143017649650574,0.5751542448997498,60.150001525878906,340000.0,1000,14.870628356933594,40,0,0.7295981645584106,103.09497833251953,16,0.5751542448997498,0.011423894204199314,95.30915069580078,-0.06761956214904785,17.147123336791992,2.565140724182129,98.6866455078125,1.003145694732666,3278.648193359375
-0.2143194079399109,0.6179642677307129,18,0.004067927598953247,7.289999961853027,0.0002460000105202198,-0.5032258629798889,192.37005615234375,1.0640734434127808,NaN,100.9000015258789,1.006954550743103,7.823401927947998,0.011654112488031387,0.6179642677307129,0.04495079070329666,0,1746509660.7235496,1.006954550743103,0.6179642677307129,0.6070318222045898,3664.685157541,0.702419638633728,0.6070318222045898,59.34000015258789,360000.0,1000,13.4480562210083,40,0,0.5718529224395752,103.9662857055664,17,0.6070318222045898,0.010203490033745766,95.68881225585938,0.1894558072090149,11.51885986328125,-5.628263473510742,96.68119049072266,1.006954550743103,3471.08203125
0.04605892300605774,0.6499090194702148,19,-0.0076155029237270355,7.750671863555908,0.00024300000222865492,-0.4571669399738312,192.65213012695312,1.0525751113891602,NaN,127.94999694824219,1.0068658590316772,8.026043891906738,0.012103436514735222,0.6499090194702148,0.037335287779569626,0,1746509853.445238,1.0068658590316772,0.6499090194702148,0.6390826106071472,3856.376680247,0.6945693492889404,0.6390826106071472,63.380001068115234,380000.0,1000,14.471028327941895,40,0,0.602234959602356,103.8140640258789,18,0.6390826106071472,0.010874520987272263,95.55998229980469,0.09788791835308075,11.271377563476562,-0.2474822998046875,97.09208679199219,1.0068657398223877,3663.79345703125
0.05929595232009888,0.6821656823158264,20,0.0028840675950050354,7.4374189376831055,0.00023999999393709004,-0.3978709876537323,191.62847900390625,1.0473873615264893,NaN,159.10000610351562,1.00625479221344,8.033656120300293,0.01165494043380022,0.6821656823158264,0.04021935537457466,0,1746510045.1366599,1.00625479221344,0.6821656823158264,0.6714938282966614,4048.46088915,0.6912350654602051,0.6714938282966614,69.19000244140625,400000.0,1000,15.400043487548828,40,0,0.7805302739143372,104.36862182617188,19,0.6714938282966614,0.013128437101840973,94.25730895996094,0.11130522191524506,13.748278617858887,2.476901054382324,97.37108612060547,1.00625479221344,3855.4931640625
-0.0019816458225250244,0.7144754528999329,21,-0.0009568631649017334,6.458134651184082,0.00023700000019744039,-0.3998526334762573,192.0264129638672,1.039121150970459,NaN,144.64999389648438,1.0048588514328003,8.553367614746094,0.01193132996559143,0.7144754528999329,0.03926249220967293,0,1746510237.221015,1.0048588514328003,0.7144754528999329,0.7039312124252319,4239.809402329,0.6855316162109375,0.7039312124252319,61.11000061035156,420000.0,1000,14.49039363861084,40,0,0.7862138748168945,104.15233612060547,20,0.7039312124252319,0.01072387583553791,94.62689971923828,-0.31418848037719727,12.66707706451416,-1.0812015533447266,97.39944458007812,1.0048588514328003,4047.581298828125
0.10096320509910583,0.7470258474349976,22,-0.0019560568034648895,5.953802108764648,0.00023400000645779073,-0.2988894283771515,191.291015625,1.0293707847595215,NaN,156.8000030517578,1.0048243999481201,8.650969505310059,0.011908297426998615,0.7470258474349976,0.03730643540620804,0,1746510428.5694675,1.0048243999481201,0.7470258474349976,0.7363037467002869,4430.562787907,0.678752601146698,0.7363037467002869,58.630001068115234,440000.0,1000,13.032261848449707,40,0,0.7689375281333923,104.55274200439453,21,0.7363037467002869,0.011982521042227745,94.04818725585938,0.24002768099308014,13.047492027282715,0.3804149627685547,97.24275207519531,1.0048243999481201,4238.9287109375
-0.19823119044303894,0.7794893980026245,23,0.008543126285076141,7.181129455566406,0.00023099999816622585,-0.49712061882019043,190.69680786132812,1.0171029567718506,NaN,137.75,1.0063097476959229,9.396369934082031,0.012021454982459545,0.7794893980026245,0.04584956169128418,0,1746510619.3228388,1.0063097476959229,0.7794893980026245,0.7687724828720093,4620.322373683,0.6705557107925415,0.7687724828720093,62.47999954223633,460000.0,1000,15.929754257202148,40,0,0.9312539100646973,104.87853240966797,22,0.7687724828720093,0.011069310829043388,94.19136810302734,0.34761399030685425,12.546867370605469,-0.5006246566772461,96.50538635253906,1.0063097476959229,4429.6845703125
0.11570554971694946,0.8119110465049744,24,-0.0008465200662612915,7.320537567138672,0.0002280000044265762,-0.38141506910324097,189.70269775390625,1.0021450519561768,NaN,139.4499969482422,1.0048377513885498,10.107732772827148,0.011912939138710499,0.8119110465049744,0.04500304162502289,0,1746510809.0825098,1.0048377513885498,0.8119110465049744,0.8014158010482788,4811.023925703,0.6606869697570801,0.8014158010482788,64.7699966430664,480000.0,1000,13.745729446411133,40,0,0.9345178008079529,105.42813110351562,23,0.8014158010482788,0.013702563010156155,94.04456329345703,-0.026764214038848877,12.517317771911621,-0.029549598693847656,95.6580581665039,1.0048377513885498,4619.443359375
-0.0867479145526886,0.8444637060165405,25,0.002152141183614731,7.3796892166137695,0.00022499999613501132,-0.46816298365592957,190.63186645507812,0.995284914970398,NaN,149.39999389648438,1.0060958862304688,10.117012023925781,0.011833224445581436,0.8444637060165405,0.04715518280863762,0,1746510999.7840502,1.0060958862304688,0.8444637060165405,0.8341649174690247,5000.958833096,0.6563012599945068,0.8341649174690247,63.400001525878906,500000.0,1000,16.286468505859375,40,0,0.9646437764167786,104.91425323486328,24,0.8341649174690247,0.010966409929096699,94.1548843383789,0.08130663633346558,13.226572036743164,0.709254264831543,96.47692108154297,1.0060957670211792,4810.13232421875
-0.09827426075935364,0.8762108683586121,26,-0.010091211646795273,5.9312896728515625,0.00022200000239536166,-0.5664372444152832,189.8809356689453,0.983914852142334,NaN,96.69999694824219,1.0081475973129272,9.593780517578125,0.011764920316636562,0.8762108683586121,0.037063971161842346,0,1746511189.7189353,1.0081475973129272,0.8762108683586121,0.8669519424438477,5191.785087977,0.6490141749382019,0.8669519424438477,61.84000015258789,520000.0,1000,13.784424781799316,40,0,0.8861504197120667,105.32916259765625,25,0.8669519424438477,0.010472835972905159,94.26901245117188,-0.026342250406742096,9.954898834228516,-3.2716732025146484,95.61186981201172,1.0081474781036377,5000.0830078125
0.1217031478881836,0.9077881574630737,27,0.012527145445346832,6.3810906410217285,0.00021899999410379678,-0.4447340965270996,190.77261352539062,0.969073474407196,NaN,125.94999694824219,1.0073996782302856,9.624091148376465,0.012021348811686039,0.9077881574630737,0.04959111660718918,0,1746511380.545098,1.0073996782302856,0.9077881574630737,0.8995106816291809,5381.793757141,0.6395339965820312,0.8995106816291809,55.11000061035156,540000.0,1000,14.039315223693848,40,0,0.944553792476654,104.83684539794922,26,0.8995106816291809,0.011740084737539291,94.06121826171875,0.0649321898818016,10.031900405883789,0.07700157165527344,96.71135711669922,1.0073996782302856,5190.90869140625
0.03338348865509033,0.9394196271896362,28,-0.0037352293729782104,6.4304351806640625,0.00021600000036414713,-0.4113506078720093,189.94198608398438,0.9629814624786377,NaN,137.14999389648438,1.0061622858047485,9.242643356323242,0.01236372347921133,0.9394196271896362,0.04585588723421097,0,1746511570.5538816,1.0061622858047485,0.9394196271896362,0.9318474531173706,5569.006590609,0.635750412940979,0.9318474531173706,54.47999954223633,560000.0,1000,14.220597267150879,40,0,0.830180287361145,105.2953109741211,27,0.9318474531173706,0.011754495091736317,94.12671661376953,-0.07861064374446869,11.350184440612793,1.318284034729004,95.8152084350586,1.006162166595459,5380.90625
-0.0873950719833374,0.9703792929649353,29,-0.008594926446676254,5.258016586303711,0.00021300000662449747,-0.4987456798553467,187.1606903076172,0.9495239853858948,NaN,97.80000305175781,1.0079618692398071,8.151162147521973,0.012427818961441517,0.9703792929649353,0.037260960787534714,0,1746511757.766628,1.0079618692398071,0.9703792929649353,0.9637951850891113,5759.945429213,0.627303957939148,0.9637951850891113,49.790000915527344,580000.0,1000,12.593692779541016,40,0,0.7457987070083618,106.86004638671875,28,0.9637951850891113,0.012209615670144558,94.01192474365234,0.2206047624349594,8.927268028259277,-2.4229164123535156,93.1487045288086,1.0079618692398071,5568.130859375
0.3960646614432335,1.002284288406372,30,0.0006224103271961212,6.092287540435791,0.0002099999983329326,-0.10268101841211319,190.8761749267578,0.9470536112785339,NaN,185.64999389648438,1.001292109489441,7.80108642578125,0.0120270736515522,1.002284288406372,0.037883371114730835,0,1746511948.7055693,1.001292109489441,1.002284288406372,0.9956246614456177,5950.195813395,0.6257393956184387,0.9956246614456177,54.959999084472656,600000.0,1000,12.759214401245117,40,0,0.7570862770080566,104.77996826171875,29,0.9956246614456177,0.012070639058947563,94.8791275024414,0.03132475167512894,13.536271095275879,4.609003067016602,95.99697875976562,1.001292109489441,5759.060546875
-0.48614611476659775,1.0338174104690552,31,0.01355046033859253,8.611872673034668,0.00020700000459328294,-0.5888271331787109,190.18408203125,0.9326740503311157,NaN,115.19999694824219,1.009700059890747,8.583846092224121,0.012870335951447487,1.0338174104690552,0.051433831453323364,0,1746512138.9558723,1.009700059890747,1.0338174104690552,1.0274616479873657,6138.74302313,0.6168883442878723,1.0274616479873657,57.47999954223633,620000.0,1000,15.483403205871582,40,0,0.9735375046730042,105.16127014160156,30,1.0274616479873657,0.016053665429353714,93.95045471191406,0.051258206367492676,13.28039264678955,-0.2558784484863281,96.23355865478516,1.009700059890747,5949.31103515625
-0.060290753841400146,1.064384937286377,32,-0.016222137957811356,6.896855354309082,0.00020399999630171806,-0.6491178870201111,188.48716735839844,0.9125922322273254,NaN,82.5999984741211,1.0117751359939575,8.241430282592773,0.013010676018893719,1.064384937286377,0.03521169349551201,0,1746512327.5030048,1.0117751359939575,1.064384937286377,1.0591912269592285,6329.558542652,0.6049140691757202,1.0591912269592285,54.650001525878906,640000.0,1000,13.508990287780762,40,0,0.9170262813568115,106.10802459716797,31,1.0591912269592285,0.01380176655948162,95.01263427734375,0.147035613656044,10.480267524719238,-2.8001251220703125,93.47447204589844,1.0117751359939575,6137.86083984375
0.23116034269332886,1.0952023267745972,33,0.01621740311384201,7.857784271240234,0.0002010000025620684,-0.4179575443267822,190.74893188476562,0.8950747847557068,NaN,139.85000610351562,1.0063934326171875,8.497464179992676,0.012778501026332378,1.0952023267745972,0.05142909660935402,0,1746512518.3185537,1.0063934326171875,1.0952023267745972,1.0906985998153687,6519.020965948,0.5946716666221619,1.0906985998153687,51.599998474121094,660000.0,1000,14.639740943908691,40,0,1.0497232675552368,104.84986114501953,32,1.0906985998153687,0.014113607816398144,94.53694152832031,-0.1294480860233307,10.53641414642334,0.05614662170410156,96.2119140625,1.0063934326171875,6328.66943359375
-0.1016048789024353,1.1255310773849487,34,-0.002767719328403473,6.3904500007629395,0.00019799999427050352,-0.5195624232292175,189.40603637695312,0.8815541863441467,NaN,102.19999694824219,1.0096772909164429,8.795379638671875,0.01240015123039484,1.1255310773849487,0.048661377280950546,0,1746512707.7810688,1.0096772909164429,1.1255310773849487,1.1220319271087646,6709.343519519,0.5868130922317505,1.1220319271087646,51.9900016784668,680000.0,1000,13.009299278259277,40,0,0.9011549949645996,105.59325408935547,33,1.1220319271087646,0.01352710835635662,94.377685546875,0.2831305265426636,9.544861793518066,-0.9915523529052734,95.0282974243164,1.0096771717071533,6518.14111328125
0.11829650402069092,1.1559613943099976,35,-0.004329163581132889,6.616164207458496,0.00019500000053085387,-0.4012659192085266,190.25877380371094,0.873346209526062,NaN,129.4499969482422,1.0056126117706299,8.899006843566895,0.012579274363815784,1.1559613943099976,0.04433221369981766,0,1746512898.1035535,1.0056126117706299,1.1559613943099976,1.152835488319397,6898.744189554,0.581996500492096,1.152835488319397,43.650001525878906,700000.0,1000,13.547750473022461,40,0,0.9361554980278015,105.11998748779297,34,1.152835488319397,0.013767821714282036,94.12168884277344,-0.17344623804092407,10.147442817687988,0.6025810241699219,96.13703155517578,1.0056126117706299,6708.4580078125
-0.19629985094070435,1.1860263347625732,36,0.0034484639763832092,7.231422424316406,0.00019200000679120421,-0.597565770149231,189.31362915039062,0.8524833917617798,NaN,105.75,1.009348750114441,8.64599609375,0.013182035647332668,1.1860263347625732,0.04778067767620087,0,1746513087.504235,1.009348750114441,1.1860263347625732,1.1830867528915405,7088.626327153,0.570136308670044,1.1830867528915405,41.869998931884766,720000.0,1000,14.716662406921387,40,0,1.0443247556686401,105.6447982788086,35,1.1830867528915405,0.013325067237019539,94.15869140625,0.07798392325639725,10.229778289794922,0.0823354721069336,95.15489196777344,1.009348750114441,6897.8349609375
-0.05946779251098633,1.215652346611023,37,-0.0006948448717594147,7.7430219650268555,0.00018899999849963933,-0.6570335626602173,189.82765197753906,0.8322245478630066,NaN,99.9000015258789,1.0096005201339722,8.689619064331055,0.012893018312752247,1.215652346611023,0.04708583280444145,0,1746513277.3863432,1.0096005201339722,1.215652346611023,1.212931513786316,7277.319125239,0.5588771104812622,1.212931513786316,43.56999969482422,740000.0,1000,15.188633918762207,40,0,0.9322530031204224,105.35872650146484,36,1.212931513786316,0.012946351431310177,94.06198120117188,-0.0838819146156311,9.763985633850098,-0.4657926559448242,95.76560974121094,1.0096005201339722,7087.74853515625
0.10063892602920532,1.2450120449066162,38,0.0023604631423950195,7.3083109855651855,0.00018600000475998968,-0.556394636631012,188.6321563720703,0.8154887557029724,NaN,105.69999694824219,1.0086536407470703,8.581082344055176,0.012729671783745289,1.2450120449066162,0.04944629594683647,0,1746513466.0791304,1.0086536407470703,1.2450120449066162,1.242342233657837,7463.244601628,0.5494686365127563,1.242342233657837,41.97999954223633,760000.0,1000,14.045628547668457,40,0,0.9131049513816833,106.02645874023438,37,1.242342233657837,0.01431267336010933,94.11634826660156,-0.0009954273700714111,8.770689010620117,-0.9932966232299805,94.51573181152344,1.0086536407470703,7276.439453125
-0.08456587791442871,1.2734719514846802,39,-0.0002677813172340393,5.480703353881836,0.0001829999964684248,-0.6409605145454407,185.864990234375,0.7910022735595703,NaN,74.30000305175781,1.0116980075836182,8.836901664733887,0.013509980402886868,1.2734719514846802,0.04917851462960243,0,1746513652.0046122,1.0116980075836182,1.2734719514846802,1.271267294883728,7652.970314487,0.5361856818199158,1.271267294883728,39.880001068115234,780000.0,1000,12.745759010314941,40,0,0.9358097910881042,107.60498809814453,38,1.271267294883728,0.016061682254076004,93.90176391601562,-0.04256540536880493,8.425688743591309,-0.3450002670288086,91.96316528320312,1.0116980075836182,7462.3623046875
0.17349109053611755,1.3016233444213867,40,-0.0055623166263103485,6.828174114227295,0.00018000000272877514,-0.4674694240093231,189.66197204589844,0.7725977301597595,NaN,97.0999984741211,1.008151888847351,8.857175827026367,0.013330833986401558,1.3016233444213867,0.043616198003292084,0,1746513841.7303445,1.008151888847351,1.3016233444213867,1.2996324300765991,7840.839890207,0.5266386270523071,1.2996324300765991,37.279998779296875,800000.0,1000,11.946413040161133,40,0,0.8813620805740356,105.45075988769531,39,1.2996324300765991,0.013883326202630997,94.10901641845703,-0.19490480422973633,9.435811042785645,1.010122299194336,95.55289459228516,1.008151888847351,7652.0849609375
0.15884098410606384,1.3298752307891846,41,-0.009518969804048538,5.885025978088379,0.00017699999443721026,-0.3086284399032593,187.7906036376953,0.7695366740226746,NaN,114.5,1.0050913095474243,8.19516658782959,0.013161352835595608,1.3298752307891846,0.034097228199243546,0,1746514029.5999172,1.0050913095474243,1.3298752307891846,1.3275911808013916,8028.714556063,0.5252726078033447,1.3275911808013916,39.029998779296875,820000.0,1000,11.070526123046875,40,0,0.8411398530006409,106.50160217285156,40,1.3275911808013916,0.016586024314165115,93.81599426269531,-0.10820098966360092,10.24645709991455,0.8106460571289062,93.97454833984375,1.0050913095474243,7839.93896484375
