Time/Total,Train/PolicyStd,Train/PolicyRatio/Min,TotalEnvSteps,Safety/ShieldLagrangeMultiplier,Metrics/EpRet,Safety/ShieldLagrangeMultiplier/Std,_step,Train/PolicyRatio/Std,Value/cost,Loss/Loss_reward_critic,Loss/Loss_reward_critic/Delta,Train/KL,Value/reward,Metrics/LagrangeMultiplier,Time/Epoch,Metrics/EpCost,Train/Entropy,Safety/ShieldLagrangeMultiplier/Max,Time/Rollout,Safety/shield_adv_c,Metrics/LagrangeMultiplier/Std,Train/Epoch,Time/Update,Train/PolicyRatio,Loss/Loss_pi,Safety/ShieldLagrangeMultiplier/Min,Safety/EpCostShield,Loss/Loss_cost_critic/Delta,_timestamp,Loss/Loss_cost_critic,Train/LR,Time/FPS,Metrics/LagrangeMultiplier/Max,_runtime,Train/PolicyRatio/Max,Loss/Loss_pi/Delta,Safety/shield_violation,Metrics/EpLen,Metrics/LagrangeMultiplier/Min,Train/StopIter,Value/Adv
192.82757568359375,0.9742262959480286,1.0035181045532227,20000.0,0.044999994337558746,-0.2389027178287506,0,1,0.010863183066248894,0.23002246022224426,0.006096921395510435,0.006096921395510435,0.010586140677332878,0.12620075047016144,0.03599999472498894,192.82672119140625,16.0,1.3927563428878784,0.044999994337558746,101.20104217529297,NaN,0,0,91.62557983398438,1.0035181045532227,-0.4711131453514099,0.044999994337558746,24.850000381469727,4.205878257751465,1746506577.0833461,4.205878257751465,0.0002969999914057553,103.72006225585938,0.03599999472498894,373.018168931,1.0035181045532227,-0.4711131453514099,-0.09790348261594772,1000,0.03599999472498894,40,0.1321583390235901
371.8376159667969,0.9439470767974854,1.0029047727584839,40000.0,0.07861314713954926,0.25346630811691284,0,2,0.011637065559625626,1.0319091081619263,0.0033567440696060658,-0.0027401773259043694,0.012113764882087708,0.0934368446469307,0.07104432582855225,178.93124389648438,18.25,1.3611558675765991,0.07861314713954926,88.35639953613281,NaN,0,1,90.5748062133789,1.0029047727584839,-0.41685813665390015,0.07861314713954926,51.95000076293945,7.797980308532715,1746506756.0804124,12.00385856628418,0.00029399999766610563,111.7747802734375,0.07104432582855225,553.272485414,1.0029047727584839,0.054255008697509766,1.389357089996338,1000,0.07104432582855225,40,0.006512593477964401
552.079833984375,0.8992265462875366,1.0037908554077148,60000.0,0.10746044665575027,0.9855672121047974,0,3,0.011386487632989883,0.8915215134620667,0.013565369881689548,0.010208625812083483,0.012559854425489902,0.09170694649219513,0.10489550977945328,180.180419921875,34.650001525878906,1.312443733215332,0.10746044665575027,89.72372436523438,NaN,0,2,90.45664978027344,1.0037908554077148,-0.319475919008255,0.10746044665575027,193.14999389648438,13.48896598815918,1746506936.3347087,25.49282455444336,0.000291000003926456,110.9998550415039,0.10489550977945328,733.477968518,1.0037908554077148,0.09738221764564514,1.6178885698318481,1000,0.10489550977945328,40,-0.01594308763742447
732.3026733398438,0.8782524466514587,1.0038775205612183,80000.0,0.13842396438121796,1.1540940999984741,0,4,0.009755810722708702,2.3425891399383545,0.008623716421425343,-0.004941653460264206,0.009757156483829021,0.10227217525243759,0.13900688290596008,180.14910888671875,40.17499923706055,1.2889975309371948,0.13842396438121796,89.2042007446289,NaN,0,3,90.9448471069336,1.0038775205612183,-0.3314676582813263,0.13842396438121796,135.85000610351562,-5.846395492553711,1746507116.5401835,19.64642906188965,0.0002880000101868063,111.01914978027344,0.13900688290596008,917.201429964,1.0038775205612183,-0.011991739273071289,3.351759433746338,1000,0.13900688290596008,40,0.2054402381181717
916.00830078125,0.8672912120819092,1.0013965368270874,100000.0,0.17013776302337646,1.4117684364318848,0,5,0.009099354036152363,3.1171839237213135,0.011415600776672363,0.0027918843552470207,0.00562966288998723,0.1238691508769989,0.17345626652240753,183.64932250976562,46.36000061035156,1.2764348983764648,0.17013776302337646,92.63362121582031,NaN,0,4,91.01565551757812,1.0013965368270874,-0.18304871022701263,0.17013776302337646,268.6000061035156,-2.4360485076904297,1746507300.2636452,17.21038055419922,0.0002849999873433262,108.90320587158203,0.17345626652240753,1099.013714143,1.0013965368270874,0.14841894805431366,5.088567733764648,1000,0.17345626652240753,40,-0.036132726818323135
1097.8333740234375,0.8605428338050842,1.003633975982666,120000.0,0.20135588943958282,2.1091694831848145,0,6,0.009008978493511677,4.270286560058594,0.01884876936674118,0.007433168590068817,0.006429086904972792,0.14651378989219666,0.20830212533473969,181.75057983398438,49.189998626708984,1.2686296701431274,0.20135588943958282,91.21155548095703,NaN,0,5,90.5389175415039,1.003633975982666,-0.40469372272491455,0.20135588943958282,100.19999694824219,-3.883159637451172,1746507482.0757678,13.327220916748047,0.00028199999360367656,110.0409164428711,0.20830212533473969,1280.133224871,1.003633975982666,-0.22164501249790192,10.072282791137695,1000,0.20830212533473969,40,0.14010991156101227
1278.95849609375,0.8457427620887756,1.0033884048461914,140000.0,0.23338699340820312,2.7054026126861572,0,7,0.010437053628265858,2.934805393218994,0.014533122070133686,-0.004315647296607494,0.008371200412511826,0.24164555966854095,0.2434864193201065,181.06378173828125,57.130001068115234,1.2513232231140137,0.23338699340820312,90.24942016601562,NaN,0,6,90.81432342529297,1.0033884048461914,-0.33421728014945984,0.23338699340820312,160.14999389648438,-1.8215255737304688,1746507663.1954455,11.505695343017578,0.0002789999998640269,110.45831298828125,0.2434864193201065,1461.305029371,1.0033884048461914,0.07047644257545471,9.578802108764648,1000,0.2434864193201065,40,-0.12749168276786804
1460.1279296875,0.8283956050872803,1.004183053970337,160000.0,0.2661919891834259,3.0248801708221436,0,8,0.010165133513510227,4.111889362335205,0.021536657586693764,0.007003535516560078,0.008351643569767475,0.26302000880241394,0.2790212333202362,181.11375427246094,61.7400016784668,1.2306029796600342,0.2661919891834259,90.67250061035156,NaN,0,7,90.44116973876953,1.004183053970337,-0.3085975646972656,0.2661919891834259,176.39999389648438,2.6573448181152344,1746507844.3671937,14.163040161132812,0.00027600000612437725,110.42784118652344,0.2790212333202362,1644.05968555,1.004183053970337,0.025619715452194214,10.457907676696777,1000,0.2790212333202362,40,0.03828080743551254
1642.87451171875,0.8191381096839905,1.0029350519180298,180000.0,0.29963210225105286,3.5943503379821777,0,9,0.010267233476042747,3.4028618335723877,0.021839141845703125,0.00030248425900936127,0.007039680145680904,0.3605992794036865,0.3148841857910156,182.6884002685547,60.939998626708984,1.2193760871887207,0.29963210225105286,91.9569320678711,NaN,0,8,90.73143005371094,1.0029350519180298,-0.24889758229255676,0.29963210225105286,182.6999969482422,-0.3772420883178711,1746508027.121909,13.785798072814941,0.0002730000123847276,109.47602081298828,0.3148841857910156,1825.913754896,1.0029350519180298,0.05969998240470886,9.78451919555664,1000,0.3148841857910156,40,-0.046825118362903595
1824.734375,0.8159324526786804,1.0046212673187256,200000.0,0.33309999108314514,4.294710636138916,0,10,0.0100169088691473,5.145692825317383,0.026417629793286324,0.0045784879475831985,0.006963097956031561,0.3647673428058624,0.35091614723205566,181.79396057128906,55.43000030517578,1.2154736518859863,0.33309999108314514,91.16141510009766,NaN,0,9,90.63249969482422,1.0046212673187256,-0.3279561996459961,0.33309999108314514,144.6999969482422,-1.085280418395996,1746508208.9759781,12.700517654418945,0.0002699999895412475,110.01465606689453,0.35091614723205566,2007.482690274,1.0046212673187256,-0.07905861735343933,10.538334846496582,1000,0.35091614723205566,40,-0.17863383889198303
