Misc/r,Time/FPS,Train/Entropy,Misc/AcceptanceStep,Misc/OptimCase,Loss/Loss_cost_critic,Misc/xHx,Train/PolicyStd,Train/PolicyRatio/Min,_step,Train/KL,Loss/Loss_reward_critic/Delta,Misc/gradient_norm,Value/reward,Misc/Alpha,Time/Epoch,Time/Total,Misc/A,Train/PolicyRatio,Time/Update,Time/Rollout,_timestamp,TotalEnvSteps,Loss/Loss_reward_critic,Value/Adv,_runtime,Misc/Lambda_star,Metrics/EpLen,Metrics/EpCost,Train/Epoch,Train/PolicyRatio/Max,Misc/B,Misc/s,Misc/H_inv_g,Train/PolicyRatio/Std,Misc/Nu_star,Misc/FinalStepNorm,Misc/q,Metrics/EpRet,Value/cost,Loss/Loss_pi,Train/StopIter,Loss/Loss_pi/Delta,Misc/cost_gradient_norm,Loss/Loss_cost_critic/Delta,Train/LR
-8.531234925612807e-05,187.23123168945312,1.4516290426254272,1,0,0.3291304111480713,0.005013887770473957,1.0466948747634888,0.9999825358390808,11,0.00010905276576522738,0.0015009331982582808,0.09122965484857559,-0.0830329954624176,1.9972262382507324,106.81978607177734,1177.0328369140625,0.005011164117604494,0.9999825358390808,10.728052139282227,96.09171295166016,1743307108.7964444,220000.0,0.0042729065753519535,-2.479553096179643e-08,1284.892897152,0.0,1000,3.180000066757202,10,0.9999825358390808,-3784.284423828125,0.0026721851900219917,0.1579926759004593,1.2363091627776157e-05,2.735778331756592,0.37113872170448303,0.005013887770473957,-1.4913710355758667,0.19622063636779785,-0.002036786638200283,10,-0.0006673040334135294,0.04724116995930672,0.2376147359609604,0
-5.836510899825953e-05,187.56378173828125,1.4543503522872925,1,0,0.06920534372329712,0.009247079491615295,1.0487293004989624,1.0004609823226929,12,0.00016267166938632727,-0.0007100601214915514,0.15930914878845215,-0.08530013263225555,1.47066068649292,106.6303939819336,1283.73193359375,0.00921585876494646,1.0004609823226929,10.873522758483887,95.75684356689453,1743307215.4931436,240000.0,0.003562846453860402,4.1961669694501325e-09,1392.64399644,0.0,1000,1.690000057220459,11,1.0004609823226929,-26176.400390625,0.00010909965931205079,0.19448532164096832,0.0003259918303228915,13.538900375366211,0.28661826252937317,0.009247079491615295,-1.4690141677856445,0.206954687833786,-0.0008875777130015194,10,0.0011492089251987636,0.013599185273051262,-0.25992506742477417,0
0.00014738667232450098,185.72488403320312,1.456748366355896,1,0,0.053233057260513306,0.012293394654989243,1.0524793863296509,0.9999164938926697,13,0.0001673683145781979,-0.0008153347298502922,0.21770620346069336,-0.07423245906829834,1.2754954099655151,107.68616485595703,1391.484619140625,0.012169859372079372,0.9999164938926697,11.408865928649902,96.27727508544922,1743307323.2440662,260000.0,0.00274751172401011,-9.155272984173735e-09,1500.397459248,0.0,1000,1.690000057220459,12,0.9999164938926697,-16242.23828125,0.00017583378939889371,0.2192983329296112,5.906178921577521e-05,10.664770126342773,0.2812822461128235,0.012293394654989243,-1.3329780101776123,0.18648213148117065,0.000491194543428719,10,0.0013787722564302385,0.016384415328502655,-0.015972286462783813,0
0.00016093466547317803,185.77984619140625,1.4573863744735718,1,0,0.02157789096236229,0.010142159648239613,1.055120587348938,0.9992122650146484,14,0.00012503702600952238,0.001254665432497859,0.1640859693288803,-0.07653356343507767,1.4042664766311646,107.65430450439453,1499.2041015625,0.009573698043823242,0.9992122650146484,10.88744068145752,96.76683807373047,1743307430.9974325,280000.0,0.004002177156507969,-2.2888182460434336e-09,1607.735266348,0.0,1000,1.600000023841858,13,0.9992122650146484,-56187.7890625,4.5551485527539626e-05,0.218051478266716,0.0005570408538915217,20.9515438079834,0.31906771659851074,0.010142159648239613,-1.369654655456543,0.11835190653800964,0.002071792958304286,10,0.001580598414875567,0.005926048383116722,-0.031655166298151016,0
0.00033532956149429083,186.45956420898438,1.4541349411010742,1,0,0.1435772031545639,0.007140903268009424,1.0576303005218506,0.9995378255844116,15,0.00014826054393779486,0.0006743576377630234,0.09473735094070435,-0.07900729775428772,1.6735477447509766,107.2618637084961,1606.566650390625,0.007069265004247427,0.9995377659797668,10.916440963745117,96.34540557861328,1743307538.3353546,300000.0,0.004676534794270992,1.5258788677030566e-09,1714.973753012,0.0,1000,2.0899999141693115,14,0.9995378255844116,-2782.8603515625,0.0015696225455030799,0.1963975727558136,0.00032680665026418865,3.569570779800415,0.32276931405067444,0.007140903268009424,-1.458257794380188,0.044162195175886154,-0.0005058676470071077,10,-0.0025776606053113937,0.042805708944797516,0.12199931219220161,0
-0.000207461926038377,186.63235473632812,1.4540129899978638,1,0,0.06690362840890884,0.007524946704506874,1.0640281438827515,0.9997963905334473,16,0.0001343507901765406,0.0022688964381814003,0.09118771553039551,-0.0915030986070633,1.630282998085022,107.16255950927734,1713.802001953125,0.007457464002072811,0.9997963905334473,11.05179214477539,96.11072540283203,1743307645.5738423,320000.0,0.006945431232452393,-8.01086397217432e-09,1822.811279233,0.0,1000,0.6499999761581421,15,0.9997963905334473,-662.41455078125,0.0006377887330017984,0.2035018801689148,0.00014397363702300936,5.599808216094971,0.32345399260520935,0.007524946704506874,-1.2877838611602783,0.0672530010342598,-0.0017648033099249005,10,-0.0012589356629177928,0.031944070011377335,-0.07667357474565506,0
-0.0001931003062054515,185.59170532226562,1.4768577814102173,1,0,0.023582609370350838,0.014118527993559837,1.093855381011963,0.9989818930625916,17,0.0001290237414650619,-0.0008885613642632961,0.15618643164634705,-0.10128755867481232,1.1902004480361938,107.76344299316406,1821.641357421875,0.013021199963986874,0.9989818930625916,11.019713401794434,96.74369812011719,1743307753.4112911,340000.0,0.0060568698681890965,-5.340575981449547e-09,1930.035341608,0.0,1000,0.6499999761581421,16,0.9989818930625916,-12433.591796875,3.3970471122302115e-05,0.2737850844860077,0.0007199243409559131,24.260530471801758,0.28822168707847595,0.014118527993559837,-1.454604983329773,0.09070441871881485,-0.0035407631658017635,10,-0.001775959855876863,0.006317710503935814,-0.043321019038558006,0
-0.00013837148435413837,186.6488037109375,1.497459053993225,1,0,0.013064329512417316,0.014875134453177452,1.1153548955917358,0.9990202784538269,18,0.00015896167315077037,-0.0010697580873966217,0.2777693271636963,-0.11272528022527695,1.159536361694336,107.15311431884766,1928.8695068359375,0.013855616562068462,0.9990202784538269,11.024699211120605,96.1283950805664,1743307860.635373,360000.0,0.004987111780792475,-1.5258788677030566e-09,2037.703205316,0.0,1000,0.6499999761581421,17,0.9990202784538269,-22497.177734375,1.8770115275401622e-05,0.2153543382883072,0.0006927537033334374,32.6336669921875,0.24705004692077637,0.014875134453177452,-1.563773512840271,0.07911727577447891,-0.003702101530507207,10,-0.00016133836470544338,0.007989899255335331,-0.010518279857933521,0
0.0003658595960587263,185.91259765625,1.5094953775405884,1,0,0.2510974407196045,0.008013607002794743,1.126636028289795,0.9994310736656189,19,0.0001394840219290927,0.008777499664574862,0.08765476197004318,-0.10529360175132751,1.5797948837280273,107.57743072509766,2036.5191650390625,0.00797250121831894,0.9994310736656189,11.118278503417969,96.45911407470703,1743307968.303179,380000.0,0.013764611445367336,5.722045615108584e-10,2144.584584183,0.0,1000,1.5,18,0.9994310736656189,-690.9512939453125,0.0032562757842242718,0.20303402841091156,0.00040230571175925434,2.478299140930176,0.34408190846443176,0.008013607002794743,-1.8285675048828125,0.03777843713760376,-0.0014461794635280967,10,0.0022559220669791102,0.06634700298309326,0.23803311120718718,0
0.0013632983900606632,187.24485778808594,1.5250558853149414,1,0,0.12505865097045898,0.008933298289775848,1.1438566446304321,0.999053955078125,20,0.00012248771963641047,-0.003917205147445202,0.22477762401103973,-0.11333620548248291,1.4962661266326904,106.81201171875,2143.419677734375,0.008256667293608189,0.999053955078125,10.973031997680664,95.83895874023438,1743308075.1846662,400000.0,0.009847406297922134,-1.5258788677030566e-09,2251.706241257,0.0,1000,0.8500000238418579,19,0.999053955078125,-263.01165771484375,0.0027468078769743443,0.16412653028964996,0.0006689548026770353,2.6983609199523926,0.3366304337978363,0.008933298289775848,-1.8597571849822998,0.23508530855178833,0.0005763952503912151,10,0.0020225747139193118,0.04529866948723793,-0.1260387897491455,0
0.00028120417846366763,186.82643127441406,1.5238982439041138,1,0,0.025451628491282463,0.018646353855729103,1.142893671989441,0.9999743700027466,21,0.00015621764759998769,-0.003189279232174158,0.2942841053009033,-0.11593553423881531,1.0356616973876953,107.05123901367188,2250.542236328125,0.01538009662181139,0.9999743103981018,11.069067001342773,95.98213958740234,1743308182.3062758,420000.0,0.006658127065747976,3.051757735406113e-09,2358.715056589,0.0,1000,0.8500000238418579,20,0.9999743700027466,-29843.134765625,2.4199907784350216e-05,0.2671169340610504,1.815125324355904e-05,28.742095947265625,0.2747374475002289,0.018646353855729103,-1.8110449314117432,0.08576894551515579,0.0064689707942306995,10,0.0058925755438394845,0.007414671592414379,-0.09960702247917652,0
-0.0003190938150510192,187.04629516601562,1.521956443786621,1,0,0.12408171594142914,0.012609213590621948,1.141025424003601,0.9998695254325867,22,0.00010964557441184297,0.0006111976690590382,0.15448139607906342,-0.11924286931753159,1.25942063331604,106.92539978027344,2357.5400390625,0.01257256418466568,0.9998695254325867,11.105023384094238,95.82034301757812,1743308289.315125,440000.0,0.0072693247348070145,2.2125243859250077e-08,2466.345984661,0.0,1000,1.25,21,0.9998695254325867,-562.3865966796875,0.002778229070827365,0.22968889772891998,9.230161958839744e-05,2.683058738708496,0.325952410697937,0.012609213590621948,-1.8274972438812256,0.11343955248594284,-0.001961041009053588,10,-0.008430011803284287,0.0775790587067604,0.09863008745014668,0
0.00012370421609375626,185.94403076171875,1.524941086769104,1,0,0.025894291698932648,0.019577929750084877,1.1465762853622437,1.000931978225708,23,0.000141629294375889,-0.0006917649880051613,0.19806785881519318,-0.14394624531269073,1.0107214450836182,107.55924987792969,2465.177734375,0.019115516915917397,1.0009318590164185,11.136133193969727,96.423095703125,1743308396.946121,460000.0,0.006577559746801853,-3.433227480087453e-09,2573.363500093,0.0,1000,1.25,22,1.000931978225708,-47215.1328125,3.308318991912529e-05,0.2950206995010376,0.0006589519325643778,24.58361053466797,0.25996673107147217,0.019577929750084877,-1.9146429300308228,0.1007080003619194,0.0021018823608756065,10,0.0040629233699291945,0.01295789610594511,-0.09818742424249649,0
5.325321399141103e-05,187.0071563720703,1.5199390649795532,1,0,0.011389942839741707,0.026084551587700844,1.14100182056427,0.9994701147079468,24,0.0001282047014683485,-0.0010473285801708698,0.43064725399017334,-0.14002346992492676,0.8756352066993713,106.9477767944336,2572.2001953125,0.024445969611406326,0.999470055103302,11.038397789001465,95.90934753417969,1743308503.9635324,480000.0,0.005530231166630983,2.479553229406406e-09,2680.7350984,0.0,1000,0.4000000059604645,23,0.9994701147079468,-92447.8046875,1.7207059954671422e-06,0.27063000202178955,0.00037474167766049504,107.49873352050781,0.19405747950077057,0.026084551587700844,-1.7966558933258057,0.06143338605761528,0.004157531075179577,10,0.0020556487143039703,0.0024149757809937,-0.01450434885919094,0
1.3478895198204555e-05,186.38560485839844,1.5240001678466797,1,0,0.005747813265770674,0.011622360907495022,1.1431392431259155,1.0005182027816772,25,0.0001706728944554925,0.0007460187189280987,0.24742522835731506,-0.1637004166841507,1.3118000030517578,107.30442810058594,2679.572998046875,0.01040484756231308,1.0005182027816772,10.995404243469238,96.30900573730469,1743308611.3351817,500000.0,0.006276249885559082,-1.5258788677030566e-09,2787.850888598,0.0,1000,0.4000000059604645,24,1.0005182027816772,-1072223.25,1.3922266361987568e-07,0.19811630249023438,0.00036645279033109546,366.09820556640625,0.0851549580693245,0.011622360907495022,-2.061553478240967,0.06160116568207741,0.003504966851323843,10,-0.0006525642238557339,0.0010091379517689347,-0.005642129573971033,0
-5.878770025447011e-05,186.8676300048828,1.5394152402877808,1,0,0.04085591807961464,0.018382972106337547,1.1623196601867676,0.9987840056419373,26,0.0001609049504622817,0.0037517398595809937,0.4022275507450104,-0.20698940753936768,1.0430545806884766,107.02763366699219,2786.66845703125,0.01833270862698555,0.9987840056419373,10.919984817504883,96.10762023925781,1743308718.4508722,520000.0,0.010027989745140076,3.051757735406113e-09,2894.837250197,0.0,1000,0.550000011920929,25,0.9987840056419373,-4399.46044921875,6.874812243040651e-05,0.1849738508462906,0.0008598518907092512,17.055049896240234,0.26345300674438477,0.018382972106337547,-2.574766159057617,0.05371524766087532,-0.0007772018434479833,10,-0.004282168694771826,0.007679206319153309,0.035108104813843966,0
-0.0027442327700555325,187.07427978515625,1.5463539361953735,1,0,0.6800140738487244,0.022741608321666718,1.1698813438415527,0.9999739527702332,27,0.00013872318959329277,-0.0036110919900238514,0.47867172956466675,-0.1746772825717926,0.9377871751785278,106.90940856933594,2893.665771484375,0.02134636975824833,0.9999739527702332,10.707914352416992,96.20146942138672,1743308825.4374557,540000.0,0.006416897755116224,1.2207030941624453e-08,3001.859352085,0.0,1000,1.6100000143051147,26,0.9999739527702332,-480.2202453613281,0.005397497676312923,0.22047953307628632,1.8460415958543308e-05,1.9249452352523804,0.3256660997867584,0.022741608321666718,-2.607132911682129,0.054849933832883835,-0.006503744050860405,10,-0.005726542207412422,0.1080266460776329,0.6391581557691097,0
-0.00032179575646296144,187.02096557617188,1.5513335466384888,1,0,0.09047490358352661,0.024553537368774414,1.172329068183899,1.0009549856185913,28,0.00014144685701467097,0.0017288369126617908,0.43015971779823303,-0.23942752182483673,0.9025222063064575,106.93988800048828,3000.6806640625,0.024377524852752686,1.0009549856185913,10.963751792907715,95.97611236572266,1743308932.4594727,560000.0,0.008145734667778015,0.0,3109.065804165,0.0,1000,1.6100000143051147,27,1.0009549856185913,-4405.89404296875,0.0005883129197172821,0.2562111020088196,0.0006753049092367291,5.830517292022705,0.3209085166454315,0.024553537368774414,-2.7132768630981445,-0.0705827996134758,-0.00207449565641582,10,0.004429248394444585,0.030860787257552147,-0.5895391702651978,0
-0.001235257601365447,186.68075561523438,1.5553709268569946,1,0,0.2938576936721802,0.019908839836716652,1.1765040159225464,0.9993810057640076,29,0.00014325561642181128,-0.0015616193413734436,0.42803898453712463,-0.2549455463886261,1.0022865533828735,107.134765625,3107.8984375,0.019753601402044296,0.9993810057640076,11.096756935119629,96.0379867553711,1743309039.665877,580000.0,0.0065841153264045715,0.0,3216.587822646,0.0,1000,2.569999933242798,28,0.9993810057640076,-671.9493408203125,0.009829157963395119,0.19690413773059845,0.00043770906631834805,1.4264501333236694,0.3180762827396393,0.019908839836716652,-2.8432610034942627,-0.08960402756929398,-0.004071090370416641,10,-0.001996594714000821,0.12732930481433868,0.20338279008865356,0
-0.0013081401120871305,186.15432739257812,1.5448957681655884,1,0,0.08694827556610107,0.02131391130387783,1.1621675491333008,1.000650405883789,30,0.00013679414405487478,-0.0008471859619021416,0.5139270424842834,-0.24606606364250183,0.9686866402626038,107.437744140625,3215.40966796875,0.01767299696803093,1.000650405883789,11.301085472106934,96.13663482666016,1743309147.1879597,600000.0,0.00573692936450243,-1.0681151962899094e-08,3323.910830608,0.0,1000,2.569999933242798,29,1.000650405883789,-14052.951171875,0.00046999024925753474,0.1875682920217514,0.00045990641228854656,6.523279190063477,0.3184488117694855,0.02131391130387783,-2.665213108062744,-0.05920260772109032,-0.006561134941875935,10,-0.0024900445714592934,0.03839133307337761,-0.2069094181060791,0
-0.00020986073650419712,186.4849090576172,1.5308679342269897,1,0,0.04178209230303764,0.015468722209334373,1.1459494829177856,0.9997506141662598,31,0.0001803259801818058,-0.000957720447331667,0.3020329177379608,-0.197694793343544,1.137071132659912,107.24728393554688,3322.74072265625,0.015163707546889782,0.9997506141662598,11.17133617401123,96.075927734375,1743309254.510902,620000.0,0.004779208917170763,9.155272984173735e-09,3430.994074172,0.0,1000,2.4200000762939453,30,0.9997506141662598,-40559.1796875,0.00014438142534345388,0.23152774572372437,0.00017631432274356484,11.76912784576416,0.27432188391685486,0.015468722209334373,-2.227663040161133,0.06072177737951279,-0.002550320466980338,10,0.0040108144748955965,0.023067697882652283,-0.04516618326306343,0
3.172062133671716e-05,186.91067504882812,1.5099796056747437,1,0,0.01911851204931736,0.018966540694236755,1.1243687868118286,0.998783528804779,32,0.00017982072313316166,-0.0005453950725495815,0.29143425822257996,-0.23154199123382568,1.0268826484680176,107.00299072265625,3429.82080078125,0.01893499866127968,0.998783528804779,10.94487190246582,96.0580825805664,1743309361.5941725,640000.0,0.0042338138446211815,7.629394005448376e-09,3538.568142952,0.0,1000,0.9599999785423279,31,0.998783528804779,-28890.259765625,3.189000199199654e-05,0.2318367213010788,0.0008601890876889229,25.039152145385742,0.2528476119041443,0.018966540694236755,-1.9873900413513184,-0.03140817955136299,-0.00022534387244377285,10,0.0023249765945365652,0.013419940136373043,-0.022663580253720284,0
-5.659277303493582e-05,186.06552124023438,1.4948501586914062,1,0,0.009398913942277431,0.011962657794356346,1.1040014028549194,0.998609721660614,33,0.00017604127060621977,9.113270789384842e-05,0.2127930372953415,-0.2242957055568695,1.293007254600525,107.489013671875,3537.39013671875,0.01095488853752613,0.998609721660614,11.033507347106934,96.45548248291016,1743309469.168281,660000.0,0.00432494655251503,7.629394338515283e-10,3645.383942241,0.0,1000,0.9599999785423279,32,0.998609721660614,-289989.15625,3.1680497158959042e-06,0.20291289687156677,0.000983061152510345,79.3294906616211,0.17376556992530823,0.011962657794356346,-1.8167178630828857,-0.08071944862604141,-0.0035668043419718742,10,-0.0033414604695281014,0.0033160706516355276,-0.009719598107039928,0
2.741731805144809e-06,187.34872436523438,1.4864768981933594,1,1,0.005143932066857815,0.008196676149964333,1.0921269655227661,1.0003823041915894,34,0.00016068450349848717,0.0007115867920219898,0.09836462140083313,-0.18576210737228394,1.5620532035827637,106.75279235839844,3644.22705078125,0.008192283101379871,1.0003823041915894,10.97574234008789,95.77702331542969,1743309575.9839792,680000.0,0.00503653334453702,-9.918212917625624e-09,3752.271333086,0.6401826739311218,1000,0.0,33,1.0003823041915894,0.019999999552965164,1.7010111150739249e-06,0.1786583513021469,0.0002703017962630838,0.0,0.2790740132331848,0.008196676149964333,-1.8406752347946167,-0.04121468961238861,-0.008799799717962742,10,-0.005232995375990868,0.00369144300930202,-0.004254981875419617,0
-0.000521170673891902,187.2895050048828,1.4753681421279907,1,0,0.0889965072274208,0.007037304807454348,1.084732174873352,0.9992078542709351,35,0.0001494703465141356,-0.0009381263516843319,0.29066139459609985,-0.18934012949466705,1.6858211755752563,106.78655242919922,3751.076904296875,0.006788479629904032,0.9992077946662903,10.924369812011719,95.8621597290039,1743309682.8713672,700000.0,0.004098406992852688,6.484984993448961e-09,3858.179678324,0.0,1000,0.2800000011920929,34,0.9992078542709351,-71.80083465576172,0.0010915952734649181,0.14026226103305817,0.0005601597367785871,4.280378341674805,0.3238075375556946,0.007037304807454348,-1.8535401821136475,-0.04417312145233154,-0.003078238107264042,10,0.0057215616106987,0.039643943309783936,0.08385257516056299,0
-0.00028347200714051723,188.9518585205078,1.469805121421814,1,0,0.03344167396426201,0.013505983166396618,1.0799155235290527,1.0009593963623047,36,0.00011663259647320956,0.0006429464556276798,0.38013094663619995,-0.1925896853208542,1.2168911695480347,105.8470687866211,3857.022705078125,0.013175292871892452,1.0009593963623047,10.712160110473633,95.1348876953125,1743309788.7798307,720000.0,0.004741353448480368,-6.103515470812226e-09,3964.929567058,0.0,1000,0.2800000011920929,35,1.0009593963623047,-322.6192626953125,0.00024298587231896818,0.1635383814573288,0.0006783956778235734,9.072260856628418,0.3354906439781189,0.013505983166396618,-1.9787602424621582,-0.1627950370311737,-0.0018269415013492107,10,0.0012512966059148312,0.018431449308991432,-0.0555548332631588,0
