Misc/xHx,Safety/shield_violation,Safety/EpCostShield,Metrics/LagrangeMultiplier/Min,Train/LR,Train/PolicyRatio/Max,Time/Update,_timestamp,_step,Misc/AcceptanceStep,Metrics/LagrangeMultiplier/Std,Misc/H_inv_g,Metrics/EpLen,Metrics/EpCost,Safety/ShieldLagrangeMultiplier/Std,Train/PolicyStd,Train/PolicyRatio/Min,Safety/ShieldLagrangeMultiplier/Min,Loss/Loss_reward_critic/Delta,Train/KL,Loss/Loss_pi,Train/PolicyRatio/Std,Time/Epoch,Train/Entropy,Misc/Alpha,Value/reward,Time/FPS,Misc/gradient_norm,Metrics/LagrangeMultiplier,_runtime,Train/Epoch,Train/PolicyRatio,TotalEnvSteps,Train/StopIter,Misc/FinalStepNorm,Safety/shield_adv_c,Value/Adv,Loss/Loss_cost_critic,Safety/ShieldLagrangeMultiplier/Max,Loss/Loss_cost_critic/Delta,Loss/Loss_pi/Delta,Loss/Loss_reward_critic,Value/cost,Metrics/LagrangeMultiplier/Max,Time/Rollout,Metrics/EpRet,Safety/ShieldLagrangeMultiplier,Time/Total
0.0015588639071211219,-0.031880639493465424,28.200000762939453,0.035999998450279236,0,1.0003900527954102,23.31268882751465,1746559046.8650815,1,1,0,0.08307354152202606,1000,7.949999809265137,0,0.9918239712715149,1.0003900527954102,0.044999994337558746,0.007580538280308247,0.00032889816793613136,-0.30513498187065125,0.00027580896858125925,175.94076538085938,1.4107040166854858,3.5818674564361572,0.041457630693912506,113.67462158203125,0.03992727771401405,0.035999998450279236,312.72261151,0,1.0003900527954102,20000.0,10,0.29755842685699463,0.713428795337677,-1.5640258865801115e-08,4.42231559753418,0.044999994337558746,4.42231559753418,-0.30513498187065125,0.007580538280308247,-0.015382756479084492,0.035999998450279236,152.6280517578125,-1.1886746883392334,0.044999994337558746,175.94276428222656
0.006358137354254723,0.14939771592617035,32.04999923706055,0.07020561397075653,0,1.001996397972107,24.597158432006836,1746559182.2963727,2,1,0,0.10221410542726517,1000,5.650000095367432,0,0.9926601052284241,1.001996397972107,0.08004510402679443,-0.001773057971149683,0.000482292496599257,-0.29400694370269775,0.001411638455465436,135.3131103515625,1.4115062952041626,1.7735755443572998,0.019108017906546593,147.80532836914062,0.1215721145272255,0.07020561397075653,442.396385758,1,1.001996397972107,40000.0,10,0.18128444254398346,-0.08129110932350159,2.2888183792701966e-08,4.20892333984375,0.08004510402679443,-0.2133922576904297,0.011128038167953491,0.005807480309158564,0.07589974999427795,0.07020561397075653,110.7159194946289,-1.3299283981323242,0.08004510402679443,311.33929443359375
0.002774803899228573,0.8308232426643372,23.350000381469727,0.10389448702335358,0,1.0003328323364258,23.9523868560791,1746559311.9704418,3,1,0,0.12071967869997025,1000,4.933333396911621,0,1.0041474103927612,1.0003328323364258,0.11454340070486069,-0.0014885240234434605,0.0002634981065057218,-0.2692265510559082,0.00023540420806966722,129.5782928466797,1.4229650497436523,2.6847140789031982,0.02024061419069767,154.34683227539062,0.05449404567480087,0.10389448702335358,585.461412211,2,1.0003328323364258,60000.0,10,0.3240978419780731,-0.007886528968811035,0.0,3.0137412548065186,0.11454340070486069,-1.1951820850372314,0.02478039264678955,0.004318956285715103,0.3028342127799988,0.10389448702335358,105.62588500976562,-1.075230360031128,0.11454340070486069,441.042724609375
0.004872331861406565,1.413832426071167,148.25,0.13494271039962769,0,1.000189185142517,23.80105209350586,1746559455.036207,4,1,0,0.15760137140750885,1000,20.087499618530273,0,1.0299614667892456,1.000189185142517,0.1426747739315033,-0.0004531869199126959,0.00033055245876312256,-0.09552749246358871,0.0001338021975243464,142.98501586914062,1.4482444524765015,2.026031255722046,0.01961849071085453,139.87478637695312,0.0507516972720623,0.13494271039962769,720.367073708,3,1.000189185142517,80000.0,10,0.31930530071258545,2.396456480026245,4.577636492086867e-09,18.01025390625,0.1426747739315033,14.996512651443481,0.1736990585923195,0.0038657693658024073,0.3812568485736847,0.13494271039962769,119.18394470214844,-0.7661416530609131,0.1426747739315033,584.1207275390625
0.00329908006824553,3.646524667739868,49.150001525878906,0.16724343597888947,0,0.9999316930770874,23.32680320739746,1746559589.9418406,5,1,0,0.13478438556194305,1000,20.280000686645508,0,1.0364328622817993,0.9999316930770874,0.1710917353630066,0.0013025070074945688,0.00031264996505342424,-0.2826898396015167,4.835648724110797e-05,134.84024047851562,1.4544811248779297,2.4621694087982178,0.01590697094798088,148.32366943359375,0.03500734642148018,0.16724343597888947,881.252808901,4,0.9999316334724426,100000.0,10,0.3318619728088379,-0.6592428684234619,4.577636492086867e-09,7.689449310302734,0.1710917353630066,-10.320804595947266,-0.187162347137928,0.005168276373296976,1.180511713027954,0.16724343597888947,111.51342010498047,-0.5667414665222168,0.1710917353630066,719.0271606445312
0.005879946518689394,3.445120334625244,110.75,0.19949555397033691,0,1.0018107891082764,25.699752807617188,1746559750.827322,6,1,0,0.1682591289281845,1000,33.560001373291016,0,1.0243264436721802,1.0018107891082764,0.20161819458007812,-0.0009537627920508385,0.00042993316310457885,-0.15936219692230225,0.001280308933928609,160.80780029296875,1.4425159692764282,1.8442846536636353,0.006615119986236095,124.37207794189453,0.07345204800367355,0.19949555397033691,1022.593190243,5,1.0018106698989868,120000.0,10,0.310317724943161,1.7951112985610962,-9.155272984173735e-09,9.763866424560547,0.20161819458007812,2.0744171142578125,0.12332764267921448,0.004214513581246138,1.0745232105255127,0.19949555397033691,135.10801696777344,-0.31487154960632324,0.20161819458007812,879.9004516601562
0.0047494517639279366,3.3259358406066895,113.6500015258789,0.23192045092582703,0,1.000351905822754,24.88616180419922,1746559892.1677704,7,1,0,0.14849577844142914,1000,45.63999938964844,0,1.0021475553512573,1.000351905822754,0.23356498777866364,-0.0011483505368232727,0.0003785987792070955,-0.1382838487625122,0.0002488349855411798,141.25807189941406,1.4200735092163086,2.0520730018615723,0.006086389068514109,141.58482360839844,0.0453801304101944,0.23192045092582703,1159.061218242,6,1.000351905822754,140000.0,10,0.30472418665885925,2.7177178859710693,0.0,14.013503074645996,0.23356498777866364,4.249636650085449,0.02107834815979004,0.003066163044422865,1.412851333618164,0.23192045092582703,116.37188720703125,0.08151354640722275,0.23356498777866364,1021.2444458007812
0.006236727349460125,6.275656700134277,62.29999923706055,0.2651227116584778,0,1.001708745956421,25.337135314941406,1746560028.6351728,8,1,0,0.1840410828590393,1000,50.380001068115234,0,1.006213665008545,1.001708745956421,0.2653099000453949,0.001564342062920332,0.00024879814009182155,-0.2950228154659271,0.001208209665492177,136.383056640625,1.42422354221344,1.7907553911209106,0.011928687803447247,146.64578247070312,0.054628971964120865,0.2651227116584778,1287.705987267,7,1.0017086267471313,160000.0,10,0.32957255840301514,-0.4774010181427002,-6.103515470812226e-09,11.493518829345703,0.2653099000453949,-2.519984245300293,-0.15673896670341492,0.004630505107343197,1.9917353391647339,0.2651227116584778,111.04588317871094,0.20859627425670624,0.2653099000453949,1157.706298828125
0.00427951430901885,5.29170560836792,41.25,0.2990758419036865,0,1.0006932020187378,23.66606903076172,1746560157.2800682,9,1,0,0.14162638783454895,1000,38.41999816894531,0,1.0257353782653809,1.0006932020187378,0.2960168123245239,-0.00011361949145793915,0.0003280609380453825,-0.304821640253067,0.0004901397624053061,128.55685424804688,1.443772315979004,2.161808729171753,0.0075531769543886185,155.57318115234375,0.06027132272720337,0.2990758419036865,1421.55073288,8,1.0006932020187378,180000.0,10,0.3061691224575043,-1.19064462184906,-3.051757735406113e-09,5.4213786125183105,0.2960168123245239,-6.072140216827393,-0.009798824787139893,0.004516885615885258,2.250612735748291,0.2990758419036865,104.89076232910156,0.1355692446231842,0.2960168123245239,1286.3538818359375
0.00662743765860796,5.4814300537109375,65.6500015258789,0.333590030670166,0,1.001072883605957,22.64470100402832,1746560291.1250882,10,1,0,0.17102687060832977,1000,38.16999816894531,0,1.0380960702896118,1.001072883605957,0.3269311785697937,0.0008004414848983288,0.00035040281363762915,-0.24687331914901733,0.0007586432620882988,133.75965881347656,1.4556841850280762,1.7371680736541748,0.0052694352343678474,149.52191162109375,0.08768884837627411,0.333590030670166,1561.449519849,9,1.001072883605957,200000.0,10,0.2971024513244629,-0.08421933650970459,4.00543198608716e-09,5.701817035675049,0.3269311785697937,0.2804384231567383,0.05794832110404968,0.0053173271007835865,2.178309440612793,0.333590030670166,111.11492156982422,0.1263532191514969,0.3269311785697937,1420.2001953125
0.004796830005943775,5.13572883605957,45.04999923706055,0.3677810728549957,0,1.0013415813446045,23.401172637939453,1746560431.023899,11,1,0,0.14481906592845917,1000,25.559999465942383,0,1.044075846672058,1.0013415813446045,0.35720598697662354,0.0011029266752302647,0.0003050662053283304,-0.2951318323612213,0.0009486412745900452,139.80905151367188,1.461514949798584,2.0419137477874756,-0.003327286569401622,143.05226135253906,0.07181486487388611,0.3677810728549957,1694.310085496,10,1.001341462135315,220000.0,10,0.295708030462265,-0.2461867481470108,3.051757735406113e-09,4.529536724090576,0.35720598697662354,-1.1722803115844727,-0.04825851321220398,0.006420253776013851,1.9632818698883057,0.3677810728549957,116.4078369140625,0.12398067116737366,0.35720598697662354,1560.0941162109375
0.004564558155834675,4.672214984893799,27.450000762939453,0.4004569947719574,0,1.00166654586792,23.890823364257812,1746560563.8839557,12,1,0,0.14387041330337524,1000,13.289999961853027,0,1.0524827241897583,1.00166654586792,0.3860919773578644,-0.001801658421754837,0.00033792227623052895,-0.3247288763523102,0.0011784258531406522,132.75584411621094,1.4695535898208618,2.093221426010132,0.004404058679938316,150.65249633789062,0.06927880644798279,0.4004569947719574,1831.360893734,11,1.00166654586792,240000.0,10,0.30115264654159546,-0.26947128772735596,-4.577636492086867e-09,3.4168901443481445,0.3860919773578644,-1.1126465797424316,-0.029597043991088867,0.004618595354259014,1.650248408317566,0.4004569947719574,108.86499786376953,0.13023775815963745,0.3860919773578644,1692.93603515625
0.00825330801308155,4.492128372192383,71.30000305175781,0.43185678124427795,0,1.0004301071166992,24.987308502197266,1746560700.9184477,13,1,0,0.1941073089838028,1000,13.359999656677246,0,1.0643514394760132,1.0004301071166992,0.4157294034957886,-0.0006077741272747517,0.00030256525496952236,-0.17749400436878204,0.0003041878517251462,136.9296875,1.4806612730026245,1.5566848516464233,0.01595393195748329,146.06036376953125,0.07013114541769028,0.43185678124427795,1964.61783305,12,1.0004301071166992,260000.0,10,0.30216389894485474,1.881974458694458,-3.051757735406113e-09,7.0636444091796875,0.4157294034957886,3.646754264831543,0.14723487198352814,0.0040108212269842625,1.6813304424285889,0.43185678124427795,111.94235229492188,0.24444477260112762,0.4157294034957886,1829.9820556640625
0.005126786418259144,3.479322671890259,26.600000381469727,0.46215924620628357,0,1.0031392574310303,22.83909034729004,1746560834.1914575,14,1,0,0.14226122200489044,1000,13.279999732971191,0,1.0888947248458862,1.0031392574310303,0.4440714716911316,0.002246363088488579,0.00031710206530988216,-0.282857745885849,0.002219734014943242,133.15614318847656,1.5037893056869507,1.9751131534576416,0.03137073293328285,150.19960021972656,0.06542529165744781,0.46215924620628357,2092.365589301,13,1.0031391382217407,280000.0,10,0.28098201751708984,0.12937676906585693,-6.866454960174906e-09,3.8886189460754395,0.4440714716911316,-3.175025463104248,-0.10536374151706696,0.006257184315472841,1.4710818529129028,0.46215924620628357,110.3170166015625,0.37848949432373047,0.4440714716911316,1963.2425537109375
