Time/Total,Safety/ShieldLagrangeMultiplier/Min,_runtime,Misc/H_inv_g,Metrics/LagrangeMultiplier,Safety/shield_violation,Safety/ShieldLagrangeMultiplier,Train/StopIter,Train/PolicyRatio/Std,Metrics/LagrangeMultiplier/Std,Train/LR,Value/Adv,Train/PolicyRatio/Max,Train/PolicyRatio,Value/cost,Misc/Alpha,Safety/ShieldLagrangeMultiplier/Max,Misc/FinalStepNorm,Misc/xHx,Loss/Loss_cost_critic,Loss/Loss_reward_critic/Delta,Metrics/EpCost,Safety/shield_adv_c,Train/PolicyStd,Value/reward,TotalEnvSteps,Metrics/LagrangeMultiplier/Max,Train/Entropy,_step,Loss/Loss_reward_critic,Misc/gradient_norm,Loss/Loss_pi/Delta,Misc/AcceptanceStep,Train/PolicyRatio/Min,Time/FPS,Train/Epoch,Train/KL,Time/Rollout,_timestamp,Metrics/EpLen,Time/Update,Safety/ShieldLagrangeMultiplier/Std,Safety/EpCostShield,Loss/Loss_cost_critic/Delta,Metrics/LagrangeMultiplier/Min,Loss/Loss_pi,Metrics/EpRet,Time/Epoch
162.54449462890625,0.044999994337558746,302.03762092,0.1497325599193573,0.03599999472498894,-0.04200119525194168,0.044999994337558746,10,8.682259067427367e-05,0,0,3.051757735406113e-09,1.0001227855682373,1.0001226663589478,-0.04550853744149208,2.3378632068634033,0.044999994337558746,0.3500542640686035,0.003659237641841173,37.853458404541016,0.009923795238137245,40.900001525878906,2.578054904937744,1.0140304565429688,0.0649605318903923,20000.0,0.03599999472498894,1.4328230619430542,1,0.009923795238137245,0.032793983817100525,0.030475014820694923,1,1.0001227855682373,123.04450225830078,0,0.00021017871040385216,140.82423400878906,1746570712.9484034,500,21.718547821044922,0,64.67500305175781,37.853458404541016,0.03599999472498894,0.030475014820694923,0.20559577643871307,162.54281616210938
300.5586242675781,0.07905390858650208,441.593196421,0.26074376702308655,0.0705147385597229,3.5332155227661133,0.07905390858650208,10,0.00013352121459320188,0,0,3.051757735406113e-09,1.0001888275146484,1.0001888275146484,2.722872734069824,1.2300925254821777,0.07905390858650208,0.32073894143104553,0.013217644765973091,39.34543228149414,-0.0018135793507099152,65.42500305175781,3.7364606857299805,1.0229129791259766,0.06486081331968307,40000.0,0.0705147385597229,1.4415823221206665,2,0.00811021588742733,0.08517059683799744,0.12241781316697598,1,1.0001888275146484,144.99107360839844,1,0.00035165133886039257,115.77323913574219,1746570850.9645991,500,22.1662654876709,0,119.92500305175781,1.491973876953125,0.0705147385597229,0.1528928279876709,0.3001088500022888,137.9395294189453
440.10906982421875,0.11359035223722458,580.334125193,0.1940150409936905,0.10498376935720444,6.742203235626221,0.11359035223722458,10,0.0008340860949829221,0,0,1.5258788677030566e-09,0.9988204836845398,0.9988204836845398,4.397907733917236,1.672042965888977,0.11359035223722458,0.32440149784088135,0.007153762970119715,51.48299026489258,0.01369117759168148,85.5999984741211,3.481484889984131,1.011825442314148,0.0950169786810875,60000.0,0.10498376935720444,1.4306411743164062,3,0.02180139347910881,0.050246402621269226,0.026024088263511658,1,0.9988204836845398,143.3934326171875,2,0.0003299864474684,117.33646392822266,1746570990.5201087,500,22.139917373657227,0,117.55000305175781,12.137557983398438,0.10498376935720444,0.17891691625118256,0.8815149068832397,139.4763946533203
578.8585205078125,0.14835047721862793,718.626319175,0.21378417313098907,0.13973070681095123,8.667983055114746,0.14835047721862793,10,0.00039516884135082364,0,0,1.0681151962899094e-08,0.9994411468505859,0.9994411468505859,6.507052421569824,1.3687944412231445,0.14835047721862793,0.29262658953666687,0.01067463681101799,62.35042953491211,-0.0046755243092775345,92.83000183105469,0.4651508331298828,0.9916832447052002,0.13008056581020355,80000.0,0.13973070681095123,1.4105209112167358,4,0.017125869169831276,0.09364446252584457,-0.004698395729064941,1,0.9994411468505859,144.2278289794922,3,0.00038736648275516927,116.8521728515625,1746571129.2609928,500,21.81730842590332,0,111.32499694824219,10.867439270019531,0.13973070681095123,0.17421852052211761,1.4552148580551147,138.66949462890625
717.1446533203125,0.18275898694992065,858.760874389,0.20158636569976807,0.17467421293258667,8.975298881530762,0.18275898694992065,10,0.0001294189423788339,0,0,1.1444091896350983e-08,1.00018310546875,1.00018310546875,6.696989059448242,1.4684382677078247,0.18275898694992065,0.2960171103477478,0.009275090880692005,44.816253662109375,0.0009997021406888962,82.0,0.3381391167640686,0.9849565029144287,0.15113483369350433,100000.0,0.17467421293258667,1.4037666320800781,5,0.018125571310520172,0.06172401085495949,-0.07107709348201752,1,1.00018310546875,144.70166015625,4,0.00038222866714932024,116.43568420410156,1746571267.5531926,500,21.779695510864258,0,85.9749984741211,-17.534175872802734,0.17467421293258667,0.1031414270401001,1.7428178787231445,138.21542358398438
857.2854614257812,0.21747711300849915,996.766525213,0.25033941864967346,0.2098013460636139,12.735618591308594,0.21747711300849915,10,0.0004250087949912995,0,0,4.577636492086867e-09,0.999398946762085,0.999398946762085,8.89896011352539,1.1773329973220825,0.21747711300849915,0.29473286867141724,0.014428828842937946,79.08960723876953,0.017662007361650467,85.81999969482422,0.7018274068832397,0.9748937487602234,0.2767429053783417,120000.0,0.2098013460636139,1.393475890159607,6,0.03578757867217064,0.116980642080307,0.06590110063552856,1,0.999398946762085,142.8009490966797,5,0.0003377544926479459,118.27901458740234,1746571407.6874611,500,21.776042938232422,0,116.05000305175781,34.273353576660156,0.2098013460636139,0.16904252767562866,2.710355281829834,140.0550994873047
995.27490234375,0.2521645128726959,1133.233985659,0.2432662695646286,0.24496681988239288,11.929302215576172,0.2521645128726959,10,0.0008051734184846282,0,0,-3.814697002724188e-09,1.001138687133789,1.001138687133789,8.775948524475098,1.17087721824646,0.2521645128726959,0.28483495116233826,0.014588376507163048,64.1059341430664,0.015346549451351166,80.52999877929688,1.799911618232727,0.9722889065742493,0.36745908856391907,140000.0,0.24496681988239288,1.390692114830017,7,0.051134128123521805,0.13262610137462616,-0.037337735295295715,1,1.001138687133789,145.03317260742188,6,0.0003337375237606466,116.10736083984375,1746571545.6933215,500,21.79210662841797,0,99.7750015258789,-14.983673095703125,0.24496681988239288,0.13170479238033295,3.747065544128418,137.8994903564453
1131.753662109375,0.2857559025287628,1267.218244608,0.2526201605796814,0.2799033522605896,9.28292465209961,0.2857559025287628,10,7.440325134666637e-05,0,0,3.814697002724188e-09,1.0001052618026733,1.0001052618026733,5.721896171569824,1.0676615238189697,0.2857559025287628,0.26971280574798584,0.017545372247695923,46.79414367675781,-0.0028833001852035522,69.97000122070312,-0.405522882938385,0.9659749865531921,0.4355104863643646,160000.0,0.2799033522605896,1.3839445114135742,8,0.04825082793831825,0.12179847061634064,-0.13202803116291761,1,1.0001052618026733,146.63677978515625,7,0.00042062890133820474,114.25755310058594,1746571682.1609352,500,22.13385009765625,0,60.32500076293945,-17.311790466308594,0.2799033522605896,-0.0003232387825846672,4.144593715667725,136.3914337158203
1265.736083984375,0.3179440498352051,1399.991138557,0.2361031025648117,0.3135581314563751,9.09516429901123,0.3179440498352051,10,0.000128632178530097,0,0,9.155272984173735e-09,0.9998180866241455,0.9998180866241455,5.102581024169922,1.2299445867538452,0.3179440498352051,0.29039373993873596,0.013220824301242828,34.40593719482422,0.00681639090180397,41.11000061035156,-0.6838998794555664,0.9612545967102051,0.4665962755680084,180000.0,0.3135581314563751,1.37863028049469,9,0.05506721884012222,0.10497906059026718,-0.0874453978613019,1,0.9998180866241455,149.35723876953125,8,0.0003722831606864929,112.11392211914062,1746571816.1452188,500,21.79319190979004,0,45.875,-12.388206481933594,0.3135581314563751,-0.08776863664388657,3.7713663578033447,133.90713500976562
1398.5086669921875,0.34833335876464844,1529.143217626,0.22635869681835175,0.34567779302597046,5.945246696472168,0.34833335876464844,10,0.0008379355422221124,0,0,6.103515470812226e-09,1.0011851787567139,1.0011850595474243,2.9634828567504883,1.215684413909912,0.34833335876464844,0.27518072724342346,0.013532807119190693,19.103857040405273,0.0005090720951557159,31.34000015258789,-0.40077173709869385,0.958956241607666,0.616614818572998,200000.0,0.34567779302597046,1.3758935928344727,10,0.05557629093527794,0.13447993993759155,0.022108890116214752,1,1.0011851787567139,150.7212371826172,9,0.000361983897164464,110.89263916015625,1746571948.9181092,500,21.80263900756836,0,30.875,-15.302080154418945,0.34567779302597046,-0.06565974652767181,4.1505560874938965,132.69529724121094
