Train/PolicyRatio/Std,Value/Adv,Train/Entropy,_step,Train/PolicyRatio/Min,Misc/xHx,TotalEnvSteps,Misc/Lambda_star,Train/LR,Value/cost,Train/KL,Misc/OptimCase,Loss/Loss_reward_critic,Misc/Nu_star,Loss/Loss_pi,Time/Rollout,Metrics/EpCost,Loss/Loss_cost_critic,Loss/Loss_cost_critic/Delta,Time/Update,Misc/gradient_norm,Misc/H_inv_g,Metrics/EpLen,Time/FPS,_timestamp,Loss/Loss_pi/Delta,Train/PolicyRatio/Max,Value/reward,Misc/AcceptanceStep,Time/Total,Misc/s,Train/Epoch,Loss/Loss_reward_critic/Delta,Misc/r,Train/StopIter,Train/PolicyRatio,Misc/B,Misc/q,Time/Epoch,Misc/cost_gradient_norm,Misc/Alpha,Train/PolicyStd,Misc/FinalStepNorm,_runtime,Misc/A,Metrics/EpRet
0.0007146419957280159,3.433227480087453e-09,1.4114627838134766,1,1.0010106563568115,0.005475363694131374,20000.0,0.0,0,-0.1750129610300064,0.00015279273793566972,0,0.016132432967424393,0.3943580389022827,-0.013794797472655773,95.28934478759766,219.8000030517578,27.347951889038086,27.347951889038086,8.485032081604004,0.0643472895026207,0.1481625735759735,500,192.72576904296875,1743325518.8215442,-0.013794797472655773,1.0010106563568115,0.13917750120162964,1,103.77532958984375,0.12860223650932312,0,0.016132432967424393,-0.0012665013782680035,10,1.001010537147522,-375670.25,0.005475363694131374,103.7743911743164,0.2521245777606964,1.9112087488174438,0.9926959872245789,0.3254545032978058,208.22089757,0.0054628909565508366,-0.2854629158973694
0.0007711186772212386,-6.103515470812226e-09,1.41031014919281,2,0.9989094734191895,0.006830113008618355,40000.0,0.0,0,6.510891437530518,0.00020411373407114297,0,0.015031863003969193,0.34880930185317993,-0.015359792858362198,95.10633087158203,215.0625,18.25124168395996,-9.096710205078125,8.449893951416016,0.09871731698513031,0.17069146037101746,500,193.1317596435547,1743325622.4427588,-0.0015649953857064247,0.9989094734191895,0.11037831008434296,1,207.3904266357422,0.16438184678554535,1,-0.0011005699634552002,0.0015225681709125638,10,0.9989094734191895,-281368.46875,0.006830113008618355,103.5562515258789,0.299573689699173,1.7111997604370117,0.991969645023346,0.27730488777160645,312.355778216,0.00681601045653224,-0.13210923969745636
0.00043439349974505603,1.525878801089675e-08,1.3870230913162231,3,1.0006144046783447,0.0164430420845747,60000.0,0.0,0,13.177115440368652,0.0002062639978248626,0,0.011193539015948772,0.3330390155315399,-0.01563788764178753,95.62989807128906,215.41000366210938,23.271432876586914,5.020191192626953,8.429655075073242,0.20900829136371613,0.20801910758018494,500,192.19760131835938,1743325726.57769,-0.0002780947834253311,1.0006144046783447,0.12567934393882751,1,311.5159606933594,0.18031825125217438,2,-0.00383832398802042,-0.0009971330873668194,10,1.0006142854690552,-257330.921875,0.0164430420845747,104.0595703125,0.35746705532073975,1.102868676185608,0.969318687915802,0.2901442348957062,415.997863835,0.016437528654932976,0.016304511576890945
0.0005574061069637537,-1.3732909920349812e-08,1.3539533615112305,4,0.9992117285728455,0.014492537826299667,80000.0,0.0,0,11.901719093322754,0.00021212389401625842,0,0.015769032761454582,0.29554423689842224,-0.01373057346791029,95.1374282836914,180.14999389648438,19.860584259033203,-3.410848617553711,8.429327964782715,0.16247713565826416,0.23272375762462616,500,193.1121368408203,1743325830.2197337,0.0019073141738772392,0.9992117285728455,0.10630446672439575,1,415.15679931640625,0.228973388671875,3,0.00457549374550581,0.01393972709774971,10,0.9992117285728455,-141737.0625,0.014492537826299667,103.5667724609375,0.5770705938339233,1.174742341041565,0.937675416469574,0.24727103114128113,519.841666202,0.013643898069858551,0.2152269333600998
0.00028645808924920857,-4.1961669694501325e-09,1.3441187143325806,5,0.9995948672294617,0.01525726169347763,100000.0,0.0,0,8.77298641204834,0.00016862933989614248,0,0.01903454400599003,0.3508678674697876,-0.014447762630879879,95.3233871459961,120.0199966430664,14.10644817352295,-5.754136085510254,8.453197479248047,0.1664726883172989,0.2390429973602295,500,192.72166442871094,1743325934.063494,-0.0007171891629695892,0.9995948672294617,0.07602231204509735,1,519.0082397460938,0.162458598613739,4,0.003265511244535446,-0.0006329912575893104,10,0.9995948672294617,-88667.4765625,0.01525726169347763,103.77660369873047,0.40672481060028076,1.1449236869812012,0.9285966753959656,0.2950783371925354,623.270815367,0.015254795551300049,0.28780123591423035
3.250927329645492e-05,2.2888182460434336e-09,1.3440303802490234,6,0.999954104423523,0.01136300340294838,120000.0,0.0,0,5.413638591766357,0.00014344535884447396,0,0.02243129536509514,0.45468857884407043,-0.008135270327329636,94.90113067626953,51.72999954223633,5.827983379364014,-8.278464794158936,8.457347869873047,0.08231359720230103,0.23147594928741455,500,193.5012664794922,1743326037.4927742,0.006312492303550243,0.999954104423523,0.0629984438419342,1,622.43408203125,0.09673905372619629,5,0.00339675135910511,0.009555080905556679,10,0.9999540448188782,-27661.94921875,0.01136300340294838,103.3584976196289,0.2819576561450958,1.3266862630844116,0.9285836219787598,0.3182358741760254,726.808834196,0.010419231839478016,0.2637660503387451
0.00025186955463141203,7.629394338515283e-10,1.3390908241271973,7,1.0003561973571777,0.01236029714345932,140000.0,0.0,0,6.057909965515137,0.00016893983411137015,0,0.0220210961997509,0.39438310265541077,-0.010809250175952911,95.0391616821289,35.90999984741211,8.132182121276855,2.304198741912842,8.437949180603027,0.10359171032905579,0.24959063529968262,500,193.2794189453125,1743326141.0307195,-0.0026739798486232758,1.0003561973571777,0.1254555732011795,1,725.9818725585938,0.12858588993549347,6,-0.0004101991653442383,0.010833353735506535,10,1.0003561973571777,-10028.5146484375,0.01236029714345932,103.47713470458984,0.32227158546447754,1.2720388174057007,0.9236648678779602,0.3119880259037018,830.963233272,0.011447587981820107,0.24759694933891296
0.00011767400428652763,-4.959106458812812e-09,1.3381630182266235,8,0.9998335838317871,0.01129977311939001,160000.0,0.0,0,6.60715913772583,0.00013270744238980114,0,0.01939806155860424,0.3403433561325073,-0.013123313896358013,95.62354278564453,23.610000610351562,9.503853797912598,1.3716716766357422,8.463164329528809,0.07763297855854034,0.26190435886383057,500,192.1474609375,1743326245.1851492,-0.0023140637204051018,0.9998335838317871,0.06524967402219772,1,830.13037109375,0.17266146838665009,7,-0.00262303464114666,0.009549902752041817,10,0.9998335838317871,-3228.448486328125,0.01129977311939001,104.08673095703125,0.3217712938785553,1.3303929567337036,0.9225905537605286,0.3472402095794678,934.851358089,0.010771567933261395,0.07369796931743622
0.00031042558839544654,-1.0681151962899094e-08,1.3421202898025513,9,1.0004390478134155,0.016697458922863007,180000.0,0.0,0,1.4691272974014282,0.00015819545660633594,0,0.0073547521606087685,0.7999868988990784,-0.005970367696136236,95.45181274414062,20.190000534057617,1.7452054023742676,-7.75864839553833,8.376310348510742,0.1430438905954361,0.2788645327091217,500,192.62600708007812,1743326349.0732107,0.007152946200221777,1.0004390478134155,0.03159044310450554,1,934.025390625,0.03125101327896118,8,-0.012043309397995472,0.0006125162472017109,10,1.0004390478134155,-13043.908203125,0.016697458922863007,103.82814025878906,0.1408923864364624,1.0944342613220215,0.9265730977058411,0.3139515519142151,1038.569397927,0.016685454174876213,-9.856223914539441e-05
7.771878881612793e-05,3.051757735406113e-09,1.342737078666687,10,0.9998900890350342,0.022304197773337364,200000.0,0.0,0,1.6406267881393433,0.00010462399222888052,0,0.006796469911932945,0.9721614718437195,-0.0031483115162700415,95.2796630859375,10.9399995803833,1.4618680477142334,-0.2833373546600342,8.383956909179688,0.16580098867416382,0.3333018720149994,500,192.9316864013672,1743326452.791327,0.0028220561798661947,0.9998900890350342,0.016975272446870804,1,1037.748046875,0.021161818876862526,9,-0.0005582822486758232,0.002805185504257679,10,0.9998900890350342,-5655.6162109375,0.022304197773337364,103.66363525390625,0.11210661381483078,0.9469380974769592,0.9271678924560547,0.35126984119415283,1142.303040096,0.021932346746325493,-0.09752137213945389
