_runtime,Misc/Nu_star,Train/PolicyRatio,Time/Update,Metrics/EpRet,Time/FPS,Misc/gradient_norm,Metrics/EpLen,Misc/OptimCase,Misc/FinalStepNorm,Loss/Loss_reward_critic,Time/Epoch,Loss/Loss_cost_critic/Delta,Metrics/EpCost,TotalEnvSteps,Train/Entropy,Misc/q,Train/Epoch,_step,Time/Rollout,_timestamp,Loss/Loss_pi/Delta,Train/PolicyStd,Train/LR,Misc/Alpha,Misc/B,Misc/xHx,Train/PolicyRatio/Min,Misc/r,Value/Adv,Loss/Loss_pi,Misc/H_inv_g,Train/KL,Train/PolicyRatio/Std,Misc/A,Value/cost,Train/PolicyRatio/Max,Value/reward,Misc/s,Loss/Loss_reward_critic/Delta,Misc/AcceptanceStep,Loss/Loss_cost_critic,Misc/cost_gradient_norm,Train/StopIter,Misc/Lambda_star,Time/Total
4121.703136771,0.6969972252845764,0.9995401501655579,8.398449897766113,-0.8073762655258179,58.83212661743164,0.1513071060180664,1000,0,0.3411302864551544,0.005576435010880232,339.9503173828125,0.6415688991546631,63.7400016784668,220000.0,1.4671474695205688,0.010645695962011814,10,11,331.5518493652344,1743331669.4553993,0.0021248767152428627,1.0499159097671509,0,1.370653748512268,-98686.1328125,0.010645695962011814,0.9995402097702026,0.0013233018107712269,-2.6702879907247734e-09,-0.006866884417831898,0.18934543430805206,0.00012821739073842764,0.0003251207817811519,0.010603160597383976,5.066318511962891,0.9995402097702026,-0.02113920822739601,0.041168760508298874,0.00013657333329319954,1,3.585453987121582,0.14073063433170319,10,0,3778.297119140625
4460.30461255,0.6706588864326477,0.9997002482414246,8.408708572387695,-0.913338303565979,58.40406799316406,0.1345684826374054,1000,0,0.2925057113170624,0.009893563576042652,342.44189453125,-1.1437859535217285,56.119998931884766,240000.0,1.4820361137390137,0.012734707444906235,11,12,334.0331726074219,1743332011.97758,0.0024926187470555305,1.065494179725647,0,1.253199815750122,-70828.5859375,0.012734707444906235,0.9997002482414246,0.006392211653292179,-1.0681151962899094e-08,-0.004374265670776367,0.1991758942604065,0.00018425584130454808,0.0002119705459335819,0.011815791949629784,4.3436713218688965,0.9997002482414246,-0.027840880677103996,0.044465839862823486,0.00431712856516242,1,2.4416680335998535,0.19868643581867218,10,0,4120.8193359375
4806.545905826,0.6369820237159729,1.0001020431518555,8.4398193359375,-1.0884777307510376,59.07729721069336,0.11685488373041153,1000,0,0.3033640682697296,0.009115958586335182,338.5395202636719,-0.03979802131652832,59.9900016784668,260000.0,1.4779452085494995,0.009108387865126133,12,13,330.0997009277344,1743332350.579067,-0.003244144842028618,1.0614440441131592,0,1.481814980506897,-73009.9453125,0.009108387865126133,1.0001020431518555,0.0006650727009400725,-9.155272984173735e-09,-0.007618410512804985,0.18643799424171448,0.00016925604722928256,7.209925388451666e-05,0.009099414572119713,4.361501693725586,1.0001020431518555,-0.04510469362139702,0.04929189383983612,-0.0007776049897074699,1,2.401870012283325,0.19749869406223297,10,0,4459.43798828125
5145.521856752,0.6382762789726257,1.0010160207748413,8.496908187866211,-1.1468499898910522,57.773319244384766,0.1437157690525055,1000,0,0.28421857953071594,0.010533975437283516,346.1805725097656,-0.3051331043243408,53.56999969482422,280000.0,1.4845386743545532,0.014992517419159412,13,14,337.6836242675781,1743332696.8202982,0.0009006122127175331,1.0694302320480347,0,1.154988169670105,-58456.203125,0.014992517419159412,1.0010160207748413,0.002828279510140419,5.340575981449547e-09,-0.006717798300087452,0.21906161308288574,0.00017750493134371936,0.0007184632704593241,0.014829576015472412,4.390308380126953,1.0010160207748413,-0.0430634468793869,0.04909219220280647,0.0014180168509483337,1,2.0967369079589844,0.23172691464424133,10,0,4805.68017578125
5487.32202412,0.9523400664329529,1.000493049621582,8.423731803894043,-1.1644419431686401,59.01785659790039,0.14963792264461517,1000,0,0.31624844670295715,0.006835746578872204,338.8804931640625,-0.1756991147994995,48.61000061035156,300000.0,1.4710001945495605,0.010756002739071846,14,15,330.45672607421875,1743333035.7963216,0.0029349010437726974,1.0544408559799194,0,1.3636072874069214,-107153.2265625,0.010756002739071846,1.000493049621582,0.002041311701759696,3.051757735406113e-09,-0.0037828972563147545,0.19382531940937042,0.00015009741764515638,0.0003485825436655432,0.010567041113972664,3.635244607925415,1.000493049621582,-0.09071827679872513,0.02205188386142254,-0.003698228858411312,1,1.9210377931594849,0.10994783043861389,10,0,5144.62353515625
5828.573652413,0.7875684499740601,0.9995274543762207,8.426082611083984,-1.2606006860733032,58.52608108520508,0.22716310620307922,1000,0,0.3294840455055237,0.00885313656181097,341.7279968261719,-0.2660630941390991,37.04999923706055,320000.0,1.4603351354599,0.014705709181725979,15,16,333.3019104003906,1743333377.5964208,-0.002372866030782461,1.0423985719680786,0,1.1661968231201172,-42571.87890625,0.014705709181725979,0.9995274543762207,0.0003770599723793566,1.1444091230217168e-09,-0.006155763287097216,0.21859188377857208,0.00014369215932674706,0.00033414020435884595,0.01470130030065775,4.281265735626221,0.9995274543762207,-0.0587613508105278,0.03224432095885277,0.0020173899829387665,1,1.6549746990203857,0.10472292453050613,10,0,5486.44873046875
6167.975482316,0.778075635433197,0.9987413883209229,8.420991897583008,-1.2064541578292847,58.61907958984375,0.20412379503250122,1000,0,0.2830352187156677,0.004090039059519768,341.18585205078125,-0.044769883155822754,32.959999084472656,340000.0,1.464002013206482,0.01788712851703167,16,17,332.76483154296875,1743333718.8480911,-0.002119895536452532,1.0462079048156738,0,1.05741286277771,-32884.23828125,0.01788712851703167,0.9987413883209229,-0.0037081530317664146,-3.051757735406113e-09,-0.008275658823549747,0.2414918839931488,0.00016660342225804925,0.0008899728418327868,0.01747090369462967,4.579841613769531,0.9987413883209229,-0.046465396881103516,0.03303590416908264,-0.0047630975022912025,1,1.610204815864563,0.1328423023223877,10,0,5827.70751953125
6512.368037657,1.0956617593765259,0.9998714327812195,8.444683074951172,-1.059200406074524,58.94961166381836,0.09443873167037964,1000,0,0.3098290264606476,0.007051052991300821,339.2727966308594,-0.23191773891448975,28.0,360000.0,1.4691963195800781,0.010447713546454906,17,18,330.8280944824219,1743334058.2498846,0.005671997554600239,1.0516687631607056,0,1.3835796117782593,-47058.5859375,0.010447713546454906,0.9998714327812195,0.0024067224003374577,6.866454960174906e-09,-0.0026036612689495087,0.20833368599414825,0.0001613762869965285,9.092480468098074e-05,0.010100036859512329,3.0906128883361816,0.9998714327812195,-0.07459647208452225,0.016660068184137344,0.0029610139317810535,1,1.3782870769500732,0.10607411712408066,10,0,6167.04248046875
6855.130108145,1.0342669486999512,1.0007457733154297,8.44532299041748,-1.0582184791564941,58.0835075378418,0.13923920691013336,1000,0,0.31502842903137207,0.00502975657582283,344.3318176269531,-0.07343673706054688,25.690000534057617,380000.0,1.4649568796157837,0.013910159468650818,18,19,335.886474609375,1743334402.6425035,-0.0024683214724063873,1.0471560955047607,0,1.1990816593170166,-35299.078125,0.013910159468650818,1.0007457733154297,-0.0008753218571655452,-7.629394338515283e-10,-0.005071982741355896,0.2351420521736145,0.00014989783812779933,0.0005273413844406605,0.013869179412722588,2.973271131515503,1.0007457733154297,-0.056189678609371185,0.018696676939725876,-0.002021296415477991,1,1.3048503398895264,0.10329954326152802,10,0,6511.5029296875
7198.398826408,0.8064374327659607,1.0001983642578125,8.438173294067383,-1.2974663972854614,58.36008071899414,0.3637063205242157,1000,0,0.334194153547287,0.009853960946202278,342.70001220703125,0.3280305862426758,24.489999771118164,400000.0,1.4501394033432007,0.025364473462104797,19,20,334.2618103027344,1743334745.4045005,0.000755824614316225,1.0319699048995972,0,0.8879776000976562,-19502.41796875,0.025364473462104797,1.0001983642578125,0.0018764010164886713,7.247924482811641e-09,-0.004316158127039671,0.23070582747459412,0.0001428102405043319,0.00014020854723639786,0.025249984115362167,2.3446292877197266,1.0001983642578125,-0.10712650418281555,0.03075307235121727,0.004824204370379448,1,1.6328809261322021,0.11177385598421097,10,0,6854.26416015625
7538.374948711,0.6488795280456543,0.9998354911804199,8.457841873168945,-1.2713452577590942,58.273494720458984,0.1280621737241745,1000,0,0.3300131857395172,0.012083255685865879,343.209228515625,0.03637659549713135,26.899999618530273,420000.0,1.4416438341140747,0.010385509580373764,20,21,334.7513427734375,1743335088.6732414,-0.0021009710617363453,1.0232995748519897,0,1.3877168893814087,-15233.587890625,0.010385509580373764,0.9998354911804199,0.003078834619373083,3.528594971768939e-09,-0.006417129188776016,0.20435263216495514,0.00015795676154084504,0.00011635341070359573,0.010185950435698032,2.7471258640289307,0.9998354911804199,-0.11837833374738693,0.047500886023044586,0.002229294739663601,1,1.6692575216293335,0.17435139417648315,10,0,7197.5361328125
7882.688162524,0.5873626470565796,1.0000475645065308,8.500143051147461,-1.3263567686080933,58.837955474853516,0.21310271322727203,1000,0,0.30835211277008057,0.008311567828059196,339.9166259765625,0.6199747323989868,31.3700008392334,440000.0,1.433749794960022,0.017142608761787415,21,22,331.4164733886719,1743335428.649365,-0.004498466849327087,1.0155149698257446,0,1.080130934715271,-16975.056640625,0.017142608761787415,1.0000475645065308,-0.0053334771655499935,-5.340575981449547e-09,-0.010915596038103104,0.23378556966781616,0.0001586034195497632,3.3605108910705894e-05,0.016651922836899757,2.1650729179382324,1.0000475645065308,-0.13633562624454498,0.05797186493873596,-0.0037716878578066826,1,2.2892322540283203,0.23494908213615417,10,0,7537.51123046875
8224.695095596,0.7028217911720276,1.0006637573242188,8.42176342010498,-1.436801791191101,58.09832763671875,0.2166752964258194,1000,0,0.3300713300704956,0.008536633104085922,344.2439880371094,0.4329507350921631,39.959999084472656,460000.0,1.4483133554458618,0.016994260251522064,22,23,335.82220458984375,1743335772.9625807,0.005243365652859211,1.03024423122406,0,1.084835171699524,-39437.6640625,0.016994260251522064,1.0006637573242188,0.002764045260846615,7.629394338515283e-10,-0.005672230385243893,0.23973867297172546,0.00012868869816884398,0.00046934731653891504,0.01680556870996952,3.647423505783081,1.0006637573242188,-0.13464076817035675,0.04048922285437584,0.00022506527602672577,1,2.7221829891204834,0.14445549249649048,10,0,7881.814453125
8570.375457422,0.5796155333518982,0.9992462992668152,8.691054344177246,-1.6690378189086914,58.49668884277344,0.22328859567642212,1000,0,0.32681238651275635,0.009324714541435242,341.8996887207031,-0.20427680015563965,43.040000915527344,480000.0,1.4531673192977905,0.023084847256541252,23,24,333.2086181640625,1743336114.9694636,-0.0012219995260238647,1.0351923704147339,0,0.9307893514633179,-31116.759765625,0.023084847256541252,0.9992462992668152,0.004574867896735668,2.2888182460434336e-09,-0.006894229911267757,0.26674479246139526,0.0001505928667029366,0.0005329328705556691,0.022733280435204506,3.5994250774383545,0.9992462992668152,-0.10631104558706284,0.059531908482313156,0.0007880814373493195,1,2.5179061889648438,0.19843123853206635,10,0,8223.787109375
8912.570959639,0.7661784887313843,0.9992618560791016,8.458267211914062,-1.6656241416931152,57.870262145996094,0.20702332258224487,1000,0,0.31563207507133484,0.014627749100327492,345.60064697265625,-0.7026119232177734,43.47999954223633,500000.0,1.4394737482070923,0.018194112926721573,24,25,337.1423645019531,1743336460.6499083,0.0012727603316307068,1.0213226079940796,0,1.0484541654586792,-55489.25,0.018194112926721573,0.9992618560791016,0.001273325877264142,7.629394005448376e-09,-0.005621469579637051,0.23789401352405548,0.0001442386710550636,0.0005219184677116573,0.01814652420580387,3.4409217834472656,0.9992618560791016,-0.1972757875919342,0.03406982496380806,0.00530303455889225,1,1.8152942657470703,0.1892601102590561,10,0,8569.4921875
9251.783439871,0.6823362112045288,0.9991429448127747,8.525097846984863,-1.6229314804077148,58.46063232421875,0.24561038613319397,1000,0,0.2816241383552551,0.009066279977560043,342.1105651855469,-0.020596027374267578,43.41999816894531,520000.0,1.4486507177352905,0.015584098175168037,25,26,333.58544921875,1743336802.8454094,-0.0018716701306402683,1.0310769081115723,0,1.1328542232513428,-43888.05078125,0.015584098175168037,0.9991430044174194,0.0009372996282763779,7.629394338515283e-10,-0.007493139710277319,0.20859254896640778,0.0001812027912819758,0.0006059873849153519,0.015563646331429482,3.7839102745056152,0.9991430044174194,-0.15657363831996918,0.04295690730214119,-0.005561469122767448,1,1.7946982383728027,0.20833028852939606,10,0,8911.681640625
9594.189373354,0.9018517732620239,1.0004034042358398,8.43400764465332,-1.6472173929214478,58.9714469909668,0.12656468152999878,1000,0,0.3246261477470398,0.013262773863971233,339.1471862792969,-0.25528740882873535,35.7400016784668,540000.0,1.4653295278549194,0.010957127436995506,26,27,330.7131652832031,1743337142.0579035,0.0035278075374662876,1.0487616062164307,0,1.3510345220565796,-51945.671875,0.010957127436995506,1.0004034042358398,0.001164058456197381,-2.2888182460434336e-09,-0.003965332172811031,0.21361318230628967,0.00012977144797332585,0.0002853060723282397,0.010902022942900658,3.4390265941619873,1.0004034042358398,-0.1648937165737152,0.024590052664279938,0.00419649388641119,1,1.5394108295440674,0.11222873628139496,10,0,9250.9140625
9938.136438623,0.7138137817382812,0.999537467956543,8.40799331665039,-1.5908809900283813,58.42234802246094,0.3120881915092468,1000,0,0.3307407796382904,0.006720976438373327,342.3347473144531,0.22404181957244873,31.389999389648438,560000.0,1.4623690843582153,0.01816234178841114,27,28,333.9267272949219,1743337484.4638422,-0.0006096861325204372,1.046002745628357,0,1.0493707656860352,-25102.798828125,0.01816234178841114,0.999537467956543,0.004167106002569199,-7.629394005448376e-09,-0.004575018305331469,0.22418026626110077,0.0001442602660972625,0.0003270595334470272,0.017719948664307594,2.8630971908569336,0.999537467956543,-0.1453067660331726,0.03925183787941933,-0.006541797425597906,1,1.7634526491165161,0.16957981884479523,10,0,9593.314453125
10283.284327498,0.7344833612442017,0.999180793762207,8.440299987792969,-1.499295949935913,58.16218948364258,0.29454827308654785,1000,0,0.30740803480148315,0.009703556075692177,343.8659973144531,-0.17468345165252686,28.829999923706055,580000.0,1.4585142135620117,0.015708547085523605,28,29,335.4256896972656,1743337828.4109402,-0.0008040773682296276,1.0419853925704956,0,1.1283578872680664,-22419.341796875,0.015708547085523605,0.999180793762207,0.0023485375568270683,-4.577636492086867e-09,-0.005379095673561096,0.21942763030529022,0.0001554370392113924,0.0005792381707578897,0.015559772029519081,2.4163053035736084,0.999180793762207,-0.17856048047542572,0.03707369789481163,0.0029825796373188496,1,1.5887691974639893,0.14772538840770721,10,0,9937.251953125
10627.440081738,0.7957074642181396,1.000463843345642,8.446977615356445,-1.6684200763702393,57.9570198059082,0.22676041722297668,1000,0,0.339133083820343,0.018711606040596962,345.08331298828125,-0.4163888692855835,27.690000534057617,600000.0,1.470786690711975,0.013771935366094112,29,30,336.63629150390625,1743338173.558738,-2.733897417783737e-06,1.0549558401107788,0,1.2050840854644775,-24272.9453125,0.013771935366094112,1.000463843345642,0.0013076666509732604,-6.103515470812226e-09,-0.00538182957097888,0.22253955900669098,0.00012882410374004394,0.000327958696288988,0.013717801310122013,1.7586119174957275,1.000463843345642,-0.20626108348369598,0.03158805891871452,0.009008049964904785,1,1.1723803281784058,0.15158872306346893,10,0,10282.4150390625
10971.816039545,0.7063010931015015,1.0003958940505981,8.458267211914062,-1.912937045097351,58.12739562988281,0.19281643629074097,1000,0,0.3005083501338959,0.0141798947006464,344.07183837890625,-0.031215786933898926,25.8799991607666,620000.0,1.489791989326477,0.014136046171188354,30,31,335.6135559082031,1743338517.714499,0.0005250670947134495,1.0750871896743774,0,1.1894627809524536,-16706.203125,0.014136046171188354,1.0003960132598877,0.004502274561673403,3.051757735406113e-09,-0.0048567624762654305,0.2400655299425125,0.00015648386033717543,0.00027996746939606965,0.013630438596010208,2.2771124839782715,1.0003960132598877,-0.1691855937242508,0.04009130224585533,-0.0045317113399505615,1,1.1411645412445068,0.1918049156665802,10,0,10626.552734375
11314.738277117,1.1391173601150513,1.001534104347229,8.442892074584961,-2.160459518432617,58.08966064453125,0.21978716552257538,1000,0,0.34263065457344055,0.016800839453935623,344.29534912109375,-0.2016887664794922,27.229999542236328,640000.0,1.512144923210144,0.013809986412525177,31,32,335.8524475097656,1743338862.0905135,5.346117541193962e-05,1.0998586416244507,0,1.2034227848052979,-48106.30859375,0.013809986412525177,1.0015342235565186,-0.00022326514590531588,-3.8146971692576415e-10,-0.004803301300853491,0.22475627064704895,0.00012174452422186732,0.0010847474914044142,0.013806751929223537,2.158461809158325,1.0015342235565186,-0.2566881477832794,0.015413198620080948,0.0026209447532892227,1,0.9394757747650146,0.10322712361812592,10,0,10970.931640625
11657.203926521,0.7928473949432373,1.0003838539123535,8.452024459838867,-2.142826557159424,58.33146667480469,0.07622683793306351,1000,0,0.33670440316200256,0.00985160656273365,342.8681335449219,0.5303522348403931,27.219999313354492,660000.0,1.5213702917099,0.012520970776677132,32,33,334.41607666015625,1743339205.0126424,-0.002014110330492258,1.110098123550415,0,1.2638508081436157,-23287.6171875,0.012520970776677132,1.0003838539123535,-0.0006054021650925279,-3.051757735406113e-09,-0.006817411631345749,0.23454004526138306,0.00013679334369953722,0.0002714256988838315,0.012509451247751713,3.7030320167541504,1.0003838539123535,-0.19687402248382568,0.03181637078523636,-0.006949232891201973,1,1.4698280096054077,0.13514558970928192,10,0,11313.87890625
12002.286116327,0.9097821712493896,0.999570369720459,8.463540077209473,-2.2840447425842285,58.4095458984375,0.1473419964313507,1000,0,0.3027622103691101,0.011824303306639194,342.4097900390625,-0.0823737382888794,24.479999542236328,680000.0,1.4908323287963867,0.01391899399459362,33,34,333.94622802734375,1743339547.4783995,0.0023555513471364975,1.0766395330429077,0,1.1987011432647705,-24800.89453125,0.01391899399459362,0.999570369720459,0.0007320293225347996,-1.5258788677030566e-09,-0.004461860284209251,0.22294344007968903,0.00016427255468443036,0.00030376637005247176,0.013896817341446877,2.5671660900115967,0.999570369720459,-0.18568794429302216,0.024163229390978813,0.0019726967439055443,1,1.3874542713165283,0.179870143532753,10,0,11656.345703125
12342.569182499,1.0019207000732422,1.0002063512802124,8.45666217803955,-1.948044776916504,57.966407775878906,0.11656293272972107,1000,0,0.3339870870113373,0.008757853880524635,345.02740478515625,-0.14220142364501953,23.219999313354492,700000.0,1.4723149538040161,0.01242428831756115,34,35,336.57073974609375,1743339892.5605521,0.00010771211236715317,1.056049108505249,0,1.268758773803711,-27062.0546875,0.01242428831756115,1.0002063512802124,0.0006771261687390506,3.051757735406113e-09,-0.004354148171842098,0.2293483316898346,0.0001395243889419362,0.00014594048843719065,0.012401275336742401,2.385561227798462,1.0002063512802124,-0.19484631717205048,0.019923385232686996,-0.003066449426114559,1,1.2452528476715088,0.11148067563772202,10,0,12001.427734375
12686.599024562,0.6312459111213684,1.0002564191818237,8.47261905670166,-1.9266152381896973,58.78770446777344,0.19829027354717255,1000,0,0.30844321846961975,0.014495558105409145,340.2071838378906,0.13051903247833252,23.239999771118164,720000.0,1.4586138725280762,0.014064323157072067,35,36,331.73455810546875,1743340232.8436449,-0.004028383642435074,1.0422049760818481,0,1.192491888999939,-10760.6533203125,0.014064323157072067,1.0002564191818237,-0.0008296276209875941,6.866454960174906e-09,-0.008382531814277172,0.2175411880016327,0.00015822204295545816,0.00018128765805158764,0.014050610363483429,2.9068963527679443,1.0002564191818237,-0.2131614238023758,0.05019179731607437,0.00573770422488451,1,1.3757718801498413,0.1862320601940155,10,0,12341.6904296875
13030.364056643,0.6522225141525269,0.9999023079872131,8.538603782653809,-1.8244792222976685,58.14677429199219,0.3161942958831787,1000,0,0.31982913613319397,0.014178887009620667,343.9571838378906,0.173193097114563,28.3700008392334,740000.0,1.4571136236190796,0.01651683822274208,36,37,335.4185485839844,1743340576.8734837,0.0003620097413659096,1.0408072471618652,0,1.1004021167755127,-17119.056640625,0.01651683822274208,0.9999023675918579,-0.0006002364680171013,-7.629394338515283e-10,-0.008020522072911263,0.2235925793647766,0.00014003002434037626,6.906464113853872e-05,0.016509175300598145,2.1576616764068604,0.9999023675918579,-0.20773257315158844,0.047015197575092316,-0.00031667109578847885,1,1.5489649772644043,0.1707196980714798,10,0,12685.72265625
