Loss/Loss_cost_critic/Delta,Safety/ShieldLagrangeMultiplier/Max,TotalEnvSteps,Metrics/EpRet,Value/cost,Safety/ShieldLagrangeMultiplier/Std,Loss/Loss_pi/Delta,_timestamp,_runtime,Loss/Loss_pi,Train/Entropy,_step,Train/LR,Loss/Loss_reward_critic/Delta,Misc/gradient_norm,Value/reward,Value/Adv,Train/PolicyRatio/Max,Train/PolicyRatio,Metrics/LagrangeMultiplier/Min,Time/Update,Time/Rollout,Time/Total,Train/PolicyRatio/Min,Safety/ShieldLagrangeMultiplier/Min,Safety/ShieldLagrangeMultiplier,Misc/FinalStepNorm,Loss/Loss_reward_critic,Metrics/EpLen,Metrics/LagrangeMultiplier,Metrics/EpCost,Safety/shield_violation,Train/StopIter,Misc/AcceptanceStep,Safety/EpCostShield,Train/PolicyStd,Loss/Loss_cost_critic,Misc/xHx,Train/Epoch,Misc/H_inv_g,Metrics/LagrangeMultiplier/Std,Safety/shield_adv_c,Time/FPS,Misc/Alpha,Train/PolicyRatio/Std,Metrics/LagrangeMultiplier/Max,Time/Epoch,Train/KL
5.195487976074219,0.044999994337558746,20000.0,-0.49439939856529236,-0.013996093533933163,0,-0.46539106965065,1746523702.51042,195.198638279,-0.46539106965065,1.4023433923721313,1,0,0.009730862453579903,0.02462008409202099,0.13818153738975525,6.866454960174906e-09,1.0009273290634155,1.0009273290634155,0.035999998450279236,16.004268646240234,89.92979431152344,105.9347915649414,1.0009273290634155,0.044999994337558746,0.044999994337558746,0.3040999472141266,0.009730862453579903,1000,0.035999998450279236,13.0,0.21269585192203522,10,1,31.399999618530273,0.9836127161979675,5.195487976074219,0.0015666121616959572,0,0.08511057496070862,0,0.3382011353969574,188.79664611816406,3.572998523712158,0.0006556363659910858,0.035999998450279236,105.93408966064453,0.00031561002833768725
9.59656810760498,0.07924998551607132,40000.0,-0.36693838238716125,0.1226140484213829,0,0.013200074434280396,1746523790.9291363,283.698175206,-0.45219099521636963,1.3978275060653687,2,0,-0.0036297235637903214,0.022042086347937584,0.11935977637767792,-3.814697002724188e-09,1.0025333166122437,1.0025333166122437,0.07052724063396454,15.422332763671875,72.91341400146484,194.3597869873047,1.0025333166122437,0.07924998551607132,0.07924998551607132,0.3249109089374542,0.006101138889789581,1000,0.07052724063396454,20.700000762939453,0.9726324081420898,10,1,54.900001525878906,0.9791929125785828,14.7920560836792,0.0013560480438172817,1,0.08460351824760437,0,0.5923424959182739,226.4088592529297,3.8403947353363037,0.0017913534538820386,0.07052724063396454,88.33576965332031,0.0002649465168360621
-2.767767906188965,0.11366500705480576,60000.0,-0.15289592742919922,1.1531667709350586,0,0.04775455594062805,1746523879.428729,375.444765845,-0.4044364392757416,1.4214359521865845,3,0,0.001406393013894558,0.04089484363794327,0.1062350794672966,8.392333938900265e-09,1.0027151107788086,1.0027151107788086,0.10526648908853531,15.15560245513916,73.28587341308594,282.8704833984375,1.0027151107788086,0.11366500705480576,0.11366500705480576,0.274051308631897,0.007507531903684139,1000,0.10526648908853531,23.41666603088379,2.24377703666687,10,1,67.55000305175781,1.002947449684143,12.024288177490234,0.00256406725384295,2,0.0981256291270256,0,0.41875189542770386,226.13818359375,2.7928617000579834,0.0019198731752112508,0.10526648908853531,88.44149780273438,0.00036981492303311825
13.984365463256836,0.146830216050148,80000.0,0.02459987998008728,1.6608036756515503,0,0.0610717236995697,1746523971.1753116,467.287225168,-0.3433647155761719,1.4646135568618774,4,0,0.002495928667485714,0.04141175374388695,0.11547761410474777,-9.155272984173735e-09,1.0004228353500366,1.0004228353500366,0.13965000212192535,15.484049797058105,76.2010498046875,374.6139221191406,1.0004228353500366,0.146830216050148,0.146830216050148,0.2864260673522949,0.010003460571169853,1000,0.13965000212192535,35.1875,4.236069679260254,10,1,123.80000305175781,1.0473636388778687,26.00865364074707,0.002971078734844923,3,0.11039651185274124,0,1.2553894519805908,218.13790893554688,2.5945210456848145,0.0002989054482895881,0.13965000212192535,91.68511962890625,0.0003351621562615037
-2.1255130767822266,0.18040244281291962,100000.0,0.10380221158266068,3.073554277420044,0,-0.004254192113876343,1746524063.017851,557.814431817,-0.3476189076900482,1.5074437856674194,5,0,-0.0055402722209692,0.038702238351106644,0.10110433399677277,3.051757735406113e-09,1.000654697418213,1.000654697418213,0.17402374744415283,15.408422470092773,76.37126159667969,466.4555969238281,1.000654697418213,0.18040244281291962,0.18040244281291962,0.31312403082847595,0.004463188350200653,1000,0.17402374744415283,43.900001525878906,6.414133071899414,10,1,141.14999389648438,1.0929659605026245,23.883140563964844,0.0026585001032799482,4,0.11416173726320267,0,0.9139456748962402,217.91310119628906,2.7428107261657715,0.0004629409813787788,0.17402374744415283,91.77970123291016,0.0002813113678712398
-4.081048965454102,0.21457967162132263,120000.0,0.4618818759918213,3.7402141094207764,0,-0.03478693962097168,1746524153.5449393,650.468065538,-0.3824058473110199,1.526631236076355,6,0,0.009441589936614037,0.04636450856924057,0.07929788529872894,7.629394338515283e-10,1.0025653839111328,1.0025653839111328,0.20854495465755463,15.404800415039062,75.07341766357422,556.9957275390625,1.0025653839111328,0.21457967162132263,0.21457967162132263,0.29943281412124634,0.01390477828681469,1000,0.20854495465755463,53.18000030517578,7.538147449493408,10,1,117.5,1.1142927408218384,19.802091598510742,0.002978740958496928,5,0.11555839329957962,0,2.4584035873413086,221.04762268066406,2.591181755065918,0.0018140003085136414,0.20854495465755463,90.47824096679688,0.0003163486544508487
4.083686828613281,0.2489255964756012,140000.0,0.9430880546569824,3.946577310562134,0,0.1498221457004547,1746524246.1985555,741.756106374,-0.23258370161056519,1.5458604097366333,7,0,0.002717748284339905,0.034045182168483734,0.10246790945529938,6.103515470812226e-09,1.001225233078003,1.0012251138687134,0.24335618317127228,15.264483451843262,77.33796691894531,649.6475830078125,1.001225233078003,0.2489255964756012,0.2489255964756012,0.3245304524898529,0.016622526571154594,1000,0.24335618317127228,61.16999816894531,8.020967483520508,10,1,194.39999389648438,1.13677179813385,23.885778427124023,0.0030745246913284063,6,0.12724189460277557,0,2.335498571395874,215.97694396972656,2.55049991607666,0.0008663143962621689,0.24335618317127228,92.60247802734375,0.0002589199866633862
0.5510101318359375,0.28339430689811707,160000.0,1.2734533548355103,4.907905578613281,0,-0.19055861234664917,1746524337.486665,833.82545946,-0.42314231395721436,1.5726884603500366,8,0,0.0013547949492931366,0.06394293159246445,0.10327590256929398,3.051757735406113e-09,1.0019611120224,1.0019611120224,0.27854397892951965,15.785494804382324,75.45056915283203,740.934814453125,1.0019611120224,0.28339430689811707,0.28339430689811707,0.29633718729019165,0.01797732152044773,1000,0.27854397892951965,67.63999938964844,10.608248710632324,10,1,117.3499984741211,1.168131709098816,24.43678855895996,0.0030729398131370544,7,0.11615793406963348,0,1.0993808507919312,219.2115020751953,2.5511574745178223,0.0013866875087842345,0.27854397892951965,91.23609161376953,0.00033676886232569814
-6.298484802246094,0.3181212544441223,180000.0,1.493879795074463,4.707060813903809,0,0.0721960961818695,1746524429.5560246,926.047302457,-0.35094621777534485,1.6026490926742554,9,0,-0.00486551970243454,0.042930345982313156,0.1039634495973587,-3.051757735406113e-09,1.002590537071228,1.002590537071228,0.3141508996486664,15.456748008728027,76.5589828491211,833.0022583007812,1.002590537071228,0.3181212544441223,0.3181212544441223,0.310546875,0.013111801818013191,1000,0.3141508996486664,71.41000366210938,8.68602466583252,10,1,128.9499969482422,1.204333782196045,18.138303756713867,0.003967362456023693,8,0.13831321895122528,0,0.09336401522159576,217.3540802001953,2.245243787765503,0.0018318144138902426,0.3141508996486664,92.01576232910156,0.00029752906993962824
1.948690414428711,0.35328614711761475,200000.0,1.8940186500549316,5.7371907234191895,0,0.01715266704559326,1746524521.7778592,1019.202215312,-0.3337935507297516,1.6137800216674805,10,0,0.0009013954550027847,0.08134564757347107,0.14727787673473358,-1.5258788677030566e-09,1.0017383098602295,1.00173819065094,0.35015955567359924,15.37659740447998,76.79125213623047,925.2278442382812,1.0017383098602295,0.35328614711761475,0.35328614711761475,0.3247465491294861,0.014013197273015976,1000,0.35015955567359924,72.12999725341797,10.679054260253906,10,1,151.60000610351562,1.217783808708191,20.086994171142578,0.006008904427289963,9,0.17800308763980865,0,-0.8080143928527832,216.99534606933594,1.8243870735168457,0.0012290582526475191,0.35015955567359924,92.16787719726562,0.00029625536990351975
