Time/Update,Time/Total,Safety/ShieldLagrangeMultiplier,Metrics/LagrangeMultiplier,Time/Epoch,Metrics/EpRet,Metrics/EpCost,Train/PolicyRatio/Min,Train/Epoch,Metrics/LagrangeMultiplier/Std,Safety/ShieldLagrangeMultiplier/Min,_step,Safety/ShieldLagrangeMultiplier/Max,Value/Adv,Value/reward,Safety/shield_adv_c,Train/PolicyRatio,Train/PolicyRatio/Max,Loss/Loss_pi,Train/KL,Train/PolicyStd,Train/Entropy,Loss/Loss_pi/Delta,Loss/Loss_reward_critic,Train/StopIter,Safety/shield_violation,Loss/Loss_cost_critic,Metrics/LagrangeMultiplier/Max,Metrics/LagrangeMultiplier/Min,Time/FPS,Metrics/EpLen,Loss/Loss_reward_critic/Delta,Loss/Loss_cost_critic/Delta,Train/LR,TotalEnvSteps,_timestamp,Value/cost,Safety/ShieldLagrangeMultiplier/Std,_runtime,Time/Rollout,Train/PolicyRatio/Std,Safety/EpCostShield
136.6779022216797,2690.3623046875,0.3847401738166809,0.38916584849357605,234.14422607421875,3.739166259765625,46.029998779296875,1.01546049118042,10,0,0.3847401738166809,11,0.3847401738166809,0.06094279885292053,0.30062994360923767,NaN,1.01546049118042,1.01546049118042,-0.4198746085166931,0.016499046236276627,0.7012645602226257,1.0634790658950806,-0.0047158002853393555,0.025804633274674416,40,7.6013569831848145,9.225016593933105,0.38916584849357605,0.38916584849357605,85.41743469238281,1000,0.0003658030182123184,-2.540172576904297,0.00026699999580159783,220000.0,1746523577.095074,3.995590925216675,0,2932.239934231,97.46623229980469,0.014758956618607044,61.400001525878906
137.64910888671875,2930.99365234375,0.41777390241622925,0.4243776500225067,240.524169921875,4.527839183807373,35.33000183105469,1.0120755434036255,11,0,0.41777390241622925,12,0.41777390241622925,0.2403966188430786,0.35799145698547363,NaN,1.012075424194336,1.0120755434036255,-0.39336031675338745,0.014425559900701046,0.6835172176361084,1.0377795696258545,0.026514291763305664,0.02393247000873089,40,8.246874809265137,10.596725463867188,0.4243776500225067,0.4243776500225067,83.15172576904297,1000,-0.0018721632659435272,1.371708869934082,0.0002640000020619482,240000.0,1746523817.7205834,3.678131341934204,0,3175.697935638,102.8749771118164,0.01381125207990408,80.0
141.9588623046875,3174.4609375,0.45153453946113586,0.45916232466697693,243.36312866210938,4.905691146850586,35.459999084472656,1.0112642049789429,12,0,0.45153453946113586,13,0.45153453946113586,-0.27653899788856506,0.37788140773773193,NaN,1.0112642049789429,1.0112642049789429,-0.32495784759521484,0.014690461568534374,0.6709249019622803,1.0190659761428833,0.06840246915817261,0.02492429129779339,40,8.54281234741211,12.122795104980469,0.45916232466697693,0.45916232466697693,82.18171691894531,1000,0.0009918212890625,1.5260696411132812,0.0002610000083222985,260000.0,1746524061.1790485,4.225792407989502,0,3412.467553395,101.40420532226562,0.01383974403142929,109.75
139.08935546875,3411.238037109375,0.48476526141166687,0.4937221109867096,236.6879119873047,5.6939287185668945,37.720001220703125,1.0162527561187744,13,0,0.48476526141166687,14,0.48476526141166687,0.1562439501285553,0.4744713008403778,NaN,1.0162527561187744,1.0162527561187744,-0.4627293646335602,0.017845261842012405,0.6524894833564758,0.9908952713012695,-0.13777151703834534,0.02400372177362442,40,9.145483016967773,11.094827651977539,0.4937221109867096,0.4937221109867096,84.49945831298828,1000,-0.0009205695241689682,-1.0279674530029297,0.0002579999854788184,280000.0,1746524297.9487724,4.210241317749023,0,3642.250778926,97.59846496582031,0.014979537576436996,64.05000305175781
139.7280731201172,3641.0224609375,0.5159158706665039,0.5278526544570923,229.7057647705078,5.744450569152832,33.54999923706055,1.0204195976257324,14,0,0.5159158706665039,15,0.5159158706665039,0.26046454906463623,0.48855361342430115,NaN,1.0204195976257324,1.0204195976257324,-0.5522608757019043,0.019206004217267036,0.6305559277534485,0.9563866853713989,-0.08953151106834412,0.022394588217139244,40,8.3671293258667,5.7054762840271,0.5278526544570923,0.5278526544570923,87.06790161132812,1000,-0.001609133556485176,-5.3893513679504395,0.00025499999173916876,300000.0,1746524527.7323031,4.193206310272217,0,3884.390416804,89.9776382446289,0.015917837619781494,22.0
137.7004852294922,3883.16259765625,0.5469326376914978,0.5617271065711975,242.0669708251953,6.110955715179443,35.25,1.0155562162399292,15,0,0.5469326376914978,16,0.5469326376914978,0.12281842529773712,0.538940966129303,NaN,1.0155562162399292,1.0155562162399292,-0.3943764567375183,0.016438378021121025,0.6156215071678162,0.9321907758712769,0.157884418964386,0.021641431376338005,40,7.402556896209717,7.5589470863342285,0.5617271065711975,0.5617271065711975,82.62176513671875,1000,-0.000753156840801239,1.853470802307129,0.0002519999979995191,320000.0,1746524769.8717198,3.919417142868042,0,4120.025172398,104.3664321899414,0.015306234359741211,64.5999984741211
135.29551696777344,4118.79345703125,0.5775655508041382,0.595207154750824,235.5513458251953,6.503819465637207,32.349998474121094,1.0194153785705566,16,0,0.5775655508041382,17,0.5775655508041382,0.23116594552993774,0.5825154185295105,NaN,1.0194153785705566,1.0194153785705566,-0.4350035488605499,0.017312906682491302,0.6002344489097595,0.9063953757286072,-0.040627092123031616,0.02776528336107731,40,8.034194946289062,8.444547653198242,0.595207154750824,0.595207154750824,84.90718078613281,1000,0.006123851984739304,0.8856005668640137,0.00024900000425986946,340000.0,1746525005.5060043,3.9187629222869873,0,4350.131978609,100.25576782226562,0.015747645869851112,56.5
134.93016052246094,4348.9013671875,0.6065927147865295,0.6278114914894104,230.01785278320312,7.004509449005127,24.59000015258789,1.0211559534072876,17,0,0.6065927147865295,18,0.6065927147865295,-0.03311561793088913,0.6476835012435913,NaN,1.0211559534072876,1.0211559534072876,-0.49249741435050964,0.01872815191745758,0.5823609828948975,0.8755086660385132,-0.05749386548995972,0.025609014555811882,40,6.975375175476074,4.649579048156738,0.6278114914894104,0.6278114914894104,86.94977569580078,1000,-0.0021562688052654266,-3.794968605041504,0.0002460000105202198,360000.0,1746525235.6131537,3.6358890533447266,0,4591.558880654,95.0876235961914,0.016159608960151672,24.950000762939453
142.6975555419922,4590.32861328125,0.6348862648010254,0.6594034433364868,241.3435516357422,7.042276382446289,21.34000015258789,1.0185205936431885,18,0,0.6348862648010254,19,0.6348862648010254,-0.04607504606246948,0.6649191379547119,NaN,1.0185205936431885,1.0185205936431885,-0.43699347972869873,0.01975051872432232,0.5676437616348267,0.8495288491249084,0.05550393462181091,0.02605314366519451,40,6.991248607635498,5.393253803253174,0.6594034433364868,0.6594034433364868,82.86942291259766,1000,0.0004441291093826294,0.7436747550964355,0.00024300000222865492,380000.0,1746525477.0401595,3.430091381072998,0,4827.24339121,98.6458969116211,0.016186552122235298,40.75
141.262939453125,4826.0068359375,0.6630611419677734,0.6903001070022583,235.59890747070312,7.448977470397949,23.739999771118164,1.0142284631729126,19,0,0.6630611419677734,20,0.6630611419677734,-0.038484781980514526,0.6252244114875793,NaN,1.0142284631729126,1.0142284631729126,-0.3571614921092987,0.017522472888231277,0.5605624318122864,0.8369749188423157,0.07983198761940002,0.02987164817750454,40,6.092930793762207,6.525452136993408,0.6903001070022583,0.6903001070022583,84.8900375366211,1000,0.003818504512310028,1.1321983337402344,0.00023999999393709004,400000.0,1746525712.7243276,3.204298734664917,0,5031.445829262,94.33586120605469,0.015514718368649483,53.54999923706055
107.56897735595703,5030.18505859375,0.6904776692390442,0.720264732837677,204.08740234375,7.287329196929932,19.709999084472656,1.0137081146240234,20,0,0.6904776692390442,21,0.6904776692390442,0.1904849112033844,0.621188223361969,NaN,1.013708233833313,1.0137081146240234,-0.39137428998947144,0.022142726927995682,0.5502123832702637,0.8174970746040344,-0.03421279788017273,0.02561775967478752,31,5.846780300140381,6.364971160888672,0.720264732837677,0.720264732837677,97.99723052978516,1000,-0.004253888502717018,-0.16048097610473633,0.00023700000019744039,420000.0,1746525916.9265094,2.9165396690368652,0,5259.056030033,96.51834869384766,0.015260135754942894,37.29999923706055
136.38714599609375,5257.81494140625,0.7157992720603943,0.7490044832229614,227.50872802734375,7.4693603515625,15.069999694824219,1.0250537395477295,21,0,0.7157992720603943,22,0.7157992720603943,0.12731322646141052,0.7297180891036987,NaN,1.0250537395477295,1.0250537395477295,-0.47697824239730835,0.02072243206202984,0.5326797366142273,0.7847270369529724,-0.08560395240783691,0.030348582193255424,39,5.37751579284668,3.0986897945404053,0.7490044832229614,0.7490044832229614,87.90872192382812,1000,0.004730822518467903,-3.2662813663482666,0.00023400000645779073,440000.0,1746526144.536716,2.571901321411133,0,5490.06135238,91.1214599609375,0.01781678944826126,7.099999904632568
135.66647338867188,5488.8291015625,0.7415739893913269,0.7769113779067993,230.9161376953125,7.430639266967773,17.93000030517578,1.016912817955017,22,0,0.7415739893913269,23,0.7415739893913269,-0.10784005373716354,0.6706798672676086,NaN,1.016912817955017,1.016912817955017,-0.26698094606399536,0.020086027681827545,0.526399552822113,0.7723222374916077,0.209997296333313,0.027530942112207413,39,4.642490863800049,5.4597883224487305,0.7769113779067993,0.7769113779067993,86.61152648925781,1000,-0.0028176400810480118,2.361098527908325,0.00023099999816622585,460000.0,1746526375.5428486,2.2004199028015137,0,5675.770831554,95.2496109008789,0.017043350264430046,58.20000076293945
93.07122802734375,5674.52880859375,0.7678419351577759,0.8042399883270264,185.62237548828125,7.749882698059082,19.690000534057617,1.0096648931503296,23,0,0.7678419351577759,24,0.7678419351577759,0.2787249684333801,0.8047133088111877,NaN,1.0096648931503296,1.0096648931503296,-0.25986525416374207,0.021877441555261612,0.5236576199531555,0.766833484172821,0.007115691900253296,0.029478223994374275,26,4.870686054229736,6.36224889755249,0.8042399883270264,0.8042399883270264,107.74563598632812,1000,0.0019472818821668625,0.9024605751037598,0.0002280000044265762,480000.0,1746526561.2517257,2.483771562576294,0,5917.911304498,92.55103302001953,0.01507244911044836,60.150001525878906
143.80458068847656,5916.6572265625,0.7941727638244629,0.8310644030570984,242.03126525878906,7.692445278167725,19.700000762939453,1.0126696825027466,24,0,0.7941727638244629,25,0.7941727638244629,0.11303915083408356,0.7718378901481628,NaN,1.0126696825027466,1.0126696825027466,-0.2796255350112915,0.01882763020694256,0.5196227431297302,0.7584251761436462,-0.01976028084754944,0.029341071844100952,40,4.634326457977295,5.369986534118652,0.8310644030570984,0.8310644030570984,82.63395690917969,1000,-0.00013715215027332306,-0.9922623634338379,0.00022499999613501132,500000.0,1746526803.3920925,2.4228620529174805,0,6126.481981411,98.2265853881836,0.016017379239201546,50.650001525878906
109.7225112915039,6125.2353515625,0.8206284642219543,0.8573673367500305,208.46507263183594,8.468186378479004,18.790000915527344,1.0123097896575928,25,0,0.8206284642219543,26,0.8206284642219543,-0.1561184823513031,0.8468687534332275,NaN,1.0123097896575928,1.0123097896575928,-0.2783902883529663,0.020175674930214882,0.5157638192176819,0.7506157159805298,0.0012352466583251953,0.03618380427360535,31,5.09814977645874,5.978442192077637,0.8573673367500305,0.8573673367500305,95.9393310546875,1000,0.0068427324295043945,0.6084556579589844,0.00022200000239536166,520000.0,1746527011.9626315,2.4932663440704346,0,6365.622784628,98.74244689941406,0.015682650730013847,51.95000076293945
139.71127319335938,6364.37890625,0.8469633460044861,0.8835764527320862,239.03895568847656,8.689790725708008,22.799999237060547,1.0134303569793701,26,0,0.8469633460044861,27,0.8469633460044861,0.08494855463504791,0.8418479561805725,NaN,1.0134303569793701,1.0134303569793701,-0.3272486925125122,0.019655514508485794,0.5076585412025452,0.7342008352279663,-0.0488584041595459,0.030294887721538544,40,5.398083686828613,5.458351135253906,0.8835764527320862,0.8835764527320862,83.66837310791016,1000,-0.005888916552066803,-0.5200910568237305,0.00021899999410379678,540000.0,1746527251.1037097,2.6365389823913574,0,6557.978570867,99.3276138305664,0.015773827210068703,46.20000076293945
98.23674011230469,6556.7373046875,0.8728757500648499,0.9095766544342041,192.2581024169922,8.872627258300781,21.260000228881836,1.0141884088516235,27,0,0.8728757500648499,28,0.8728757500648499,0.15465304255485535,0.8343554735183716,NaN,1.014188528060913,1.0141884088516235,-0.350299209356308,0.02036391943693161,0.499862939119339,0.7180677652359009,-0.023050516843795776,0.029830986633896828,29,5.467681407928467,5.331936836242676,0.9095766544342041,0.9095766544342041,104.02682495117188,1000,-0.000463901087641716,-0.12641429901123047,0.00021600000036414713,560000.0,1746527443.4592304,2.3755218982696533,0,6713.046557761,94.02130889892578,0.015335011295974255,38.849998474121094
54.45334243774414,6711.82177734375,0.8990598320960999,0.9352874755859375,154.9868927001953,9.01177978515625,20.010000228881836,1.0079303979873657,28,0,0.8990598320960999,29,0.8990598320960999,-0.036728791892528534,0.9229645729064941,NaN,1.0079303979873657,1.0079303979873657,-0.24610388278961182,0.02084754966199398,0.4987872540950775,0.7157194018363953,0.10419532656669617,0.034254442900419235,16,4.753796100616455,7.493638515472412,0.9352874755859375,0.9352874755859375,129.04318237304688,1000,0.0044234562665224075,2.1617016792297363,0.00021300000662449747,580000.0,1746527598.5280528,2.171495199203491,0,6890.338353651,100.53349304199219,0.014282580465078354,53.25
74.26892852783203,6889.1044921875,0.9268126487731934,0.9610360264778137,177.21217346191406,9.262988090515137,23.100000381469727,1.0042744874954224,29,0,0.9268126487731934,30,0.9268126487731934,0.01377822831273079,0.8994656205177307,NaN,1.0042744874954224,1.0042744874954224,-0.12249156087636948,0.02247167006134987,0.5046308636665344,0.7268032431602478,0.12361232191324234,0.02950599044561386,22,4.93596887588501,9.67898178100586,0.9610360264778137,0.9610360264778137,112.85906982421875,1000,-0.004748452454805374,2.1853432655334473,0.0002099999983329326,600000.0,1746527775.8192418,2.1855075359344482,0,7109.566326266,102.94314575195312,0.01535531785339117,86.6500015258789
117.18814086914062,7108.341796875,0.9548153281211853,0.9870843291282654,219.14859008789062,9.58430290222168,25.899999618530273,1.0102434158325195,30,0,0.9548153281211853,31,0.9548153281211853,-0.02131021022796631,1.0615662336349487,NaN,1.01024329662323,1.0102434158325195,-0.2682577967643738,0.020060215145349503,0.5037983655929565,0.7251225113868713,-0.1457662358880043,0.038616251200437546,33,5.415616989135742,10.133134841918945,0.9870843291282654,0.9870843291282654,91.26228332519531,1000,0.009110260754823685,0.45415306091308594,0.00020700000459328294,620000.0,1746527995.047464,2.475778579711914,0,7330.059144468,101.96031951904297,0.016043612733483315,57.45000076293945
122.89619445800781,7328.8095703125,0.9817973375320435,1.0132601261138916,220.39141845703125,9.4286527633667,24.209999084472656,1.0155123472213745,31,0,0.9817973375320435,32,0.9817973375320435,-0.13284561038017273,0.993257999420166,NaN,1.015512466430664,1.0155123472213745,-0.4178207218647003,0.02019013836979866,0.4955165982246399,0.7077101469039917,-0.14956292510032654,0.029461894184350967,35,5.901632785797119,5.9553728103637695,1.0132601261138916,1.0132601261138916,90.74763488769531,1000,-0.009154357016086578,-4.177762031555176,0.00020399999630171806,640000.0,1746528215.5396864,2.520312547683716,0,7534.994959755,97.49513244628906,0.016035476699471474,29.299999237060547
99.93009185791016,7533.7490234375,1.0092753171920776,1.039698600769043,204.83087158203125,9.993518829345703,25.709999084472656,1.0105125904083252,32,0,1.0092753171920776,33,1.0092753171920776,-0.03847343474626541,0.9620873928070068,NaN,1.0105125904083252,1.0105125904083252,-0.26377564668655396,0.02035614848136902,0.48987260460853577,0.6948917508125305,0.15404507517814636,0.03723067790269852,28,5.774192810058594,8.076539039611816,1.039698600769043,1.039698600769043,97.64153289794922,1000,0.0077687837183475494,2.121166229248047,0.0002010000025620684,660000.0,1746528420.4761858,2.7503602504730225,0,7727.293254506,104.90071105957031,0.016282234340906143,60.650001525878906
91.17739868164062,7726.0654296875,1.0370906591415405,1.0664855241775513,192.21975708007812,10.235308647155762,26.84000015258789,1.010500192642212,33,0,1.0370906591415405,34,1.0370906591415405,0.10697847604751587,1.0277996063232422,NaN,1.0105003118515015,1.010500192642212,-0.26579952239990234,0.02282024919986725,0.4886150360107422,0.6919214725494385,-0.0020238757133483887,0.03728543221950531,25,5.507504463195801,8.91124439239502,1.0664855241775513,1.0664855241775513,104.0475845336914,1000,5.475431680679321e-05,0.8347053527832031,0.00019799999427050352,680000.0,1746528612.7746944,2.536501169204712,0,7922.66956557,101.04224395751953,0.015850674360990524,57.95000076293945
100.44992065429688,7921.4248046875,1.065220832824707,1.0935020446777344,195.28562927246094,10.546443939208984,25.81999969482422,1.0095149278640747,34,0,1.065220832824707,35,1.065220832824707,0.24688877165317535,0.9958128929138184,NaN,1.0095149278640747,1.0095149278640747,-0.2404177039861679,0.020588265731930733,0.48888465762138367,0.6921470165252686,0.025381818413734436,0.03659029304981232,29,4.972459316253662,8.182984352111816,1.0935020446777344,1.0935020446777344,102.41409301757812,1000,-0.0006951391696929932,-0.7282600402832031,0.00019500000053085387,700000.0,1746528808.1504238,2.2261769771575928,0,8141.91135388,94.83563995361328,0.016103310510516167,58.04999923706055
113.81620025634766,8140.673828125,1.0934598445892334,1.1207455396652222,219.14694213867188,10.103721618652344,25.940000534057617,1.012341022491455,35,0,1.0934598445892334,36,1.0934598445892334,0.012356460094451904,1.0115011930465698,NaN,1.012341022491455,1.012341022491455,-0.2966919541358948,0.020730044692754745,0.4860571026802063,0.6858296990394592,-0.05627425014972687,0.03007292002439499,34,5.664822578430176,7.799968242645264,1.1207455396652222,1.1207455396652222,91.26296997070312,1000,-0.006517373025417328,-0.38301610946655273,0.00019200000679120421,720000.0,1746529027.3928518,2.580075740814209,0,8336.898827631,105.3306884765625,0.016030631959438324,53.849998474121094
96.47193145751953,8335.646484375,1.1212769746780396,1.1483591794967651,194.890380859375,10.444061279296875,27.65999984741211,1.0131808519363403,36,0,1.1212769746780396,37,1.1212769746780396,-0.095487080514431,1.033523678779602,NaN,1.0131808519363403,1.0131808519363403,-0.362002968788147,0.020597761496901512,0.47898775339126587,0.6707068085670471,-0.0653110146522522,0.04039802402257919,28,6.032242774963379,7.7238569259643555,1.1483591794967651,1.1483591794967651,102.62178802490234,1000,0.010325103998184204,-0.0761113166809082,0.00018899999849963933,740000.0,1746529222.3801098,3.0941624641418457,0,8530.511334417,98.41837310791016,0.015605895780026913,42.099998474121094
98.0798110961914,8529.2763671875,1.148679494857788,1.1762295961380005,193.52813720703125,9.808751106262207,26.75,1.0108445882797241,37,0,1.148679494857788,38,1.148679494857788,0.07780934125185013,1.017582654953003,NaN,1.0108445882797241,1.0108445882797241,-0.3391934037208557,0.021160751581192017,0.474223792552948,0.6591499447822571,0.02280956506729126,0.02924194186925888,28,5.578229904174805,5.788979530334473,1.1762295961380005,1.1762295961380005,103.34414672851562,1000,-0.011156082153320312,-1.9348773956298828,0.00018600000475998968,760000.0,1746529415.9925957,2.8613827228546143,0,8716.230314898,95.44824981689453,0.015020076185464859,41.150001525878906
88.92591857910156,8714.9833984375,1.176459789276123,1.2043975591659546,185.62646484375,9.431982040405273,27.389999389648438,1.0109387636184692,38,0,1.176459789276123,39,1.176459789276123,-0.025036275386810303,0.9568988084793091,NaN,1.0109388828277588,1.0109387636184692,-0.2802620232105255,0.020421164110302925,0.4680711627006531,0.6448055505752563,0.0589313805103302,0.035711869597435,26,5.8553595542907715,6.9863176345825195,1.2043975591659546,1.2043975591659546,107.7432632446289,1000,0.006469927728176117,1.1973381042480469,0.0001829999964684248,780000.0,1746529601.7115173,3.072866201400757,0,8926.687649469,96.700439453125,0.01614692248404026,57.349998474121094
116.3801040649414,8925.458984375,1.2029855251312256,1.2323873043060303,210.37803649902344,9.256592750549316,22.559999465942383,1.0159008502960205,39,0,1.2029855251312256,40,1.2029855251312256,-0.08547890186309814,0.9599632620811462,NaN,1.0159008502960205,1.0159008502960205,-0.3549853265285492,0.020385202020406723,0.46264779567718506,0.6319278478622437,-0.07472330331802368,0.035709358751773834,33,4.364863395690918,4.747594356536865,1.2323873043060303,1.2323873043060303,95.06696319580078,1000,-2.51084566116333e-06,-2.2387232780456543,0.00018000000272877514,800000.0,1746529812.1690416,2.2974770069122314,0,9103.64548695,93.99787139892578,0.01608944498002529,23.649999618530273
78.98989868164062,9102.4052734375,1.23047935962677,1.2603250741958618,176.8702392578125,9.20727825164795,23.59000015258789,1.0052798986434937,40,0,1.23047935962677,41,1.23047935962677,0.2765849828720093,1.0234482288360596,NaN,1.0052798986434937,1.0052798986434937,-0.17888174951076508,0.022510267794132233,0.46429434418678284,0.6339316964149475,0.17610357701778412,0.03326382115483284,23,5.122759819030762,8.066692352294922,1.2603250741958618,1.2603250741958618,113.0772476196289,1000,-0.0024455375969409943,3.3190979957580566,0.00017699999443721026,820000.0,1746529989.126806,2.5674312114715576,0,9305.913246592,97.88027954101562,0.01642300747334957,68.0
