Train/Epoch,Loss/Loss_cost_critic,Train/PolicyRatio/Max,Train/KL,Time/Epoch,Train/PolicyRatio/Min,Safety/ShieldLagrangeMultiplier/Min,Misc/FinalStepNorm,Metrics/EpRet,_step,Time/Total,Loss/Loss_pi,Misc/Alpha,Train/Entropy,Loss/Loss_reward_critic/Delta,Train/StopIter,Misc/AcceptanceStep,Safety/ShieldLagrangeMultiplier/Std,_timestamp,Metrics/EpCost,Loss/Loss_cost_critic/Delta,Value/cost,TotalEnvSteps,Train/PolicyRatio/Std,Misc/H_inv_g,Misc/xHx,Train/PolicyRatio,Loss/Loss_pi/Delta,Safety/ShieldLagrangeMultiplier,Value/reward,Safety/ShieldLagrangeMultiplier/Max,Train/LR,Safety/shield_violation,Time/Update,Metrics/LagrangeMultiplier/Min,_runtime,Metrics/EpLen,Safety/EpCostShield,Metrics/LagrangeMultiplier,Metrics/LagrangeMultiplier/Std,Train/PolicyStd,Loss/Loss_reward_critic,Time/Rollout,Misc/gradient_norm,Safety/shield_adv_c,Time/FPS,Value/Adv,Metrics/LagrangeMultiplier/Max
10,14.870107650756836,1.0019739866256714,0.00030569423688575625,136.8220977783203,1.0019739866256714,0.37701407074928284,0.3097744584083557,2.257796287536621,11,1580.3160400390625,-0.3982330858707428,1.6942358016967773,1.6229079961776733,0.005565717816352844,10,1,0,1746569521.304935,53.560001373291016,-4.470584869384766,4.510967254638672,220000.0,0.0013957911869511008,0.1828402429819107,0.006967575289309025,1.0019739866256714,-0.20292845368385315,0.37701407074928284,0.14009861648082733,0.37701407074928284,0,10.895277976989746,25.82914161682129,0.3911947011947632,1726.98850481,1000,77.69999694824219,0.3911947011947632,0,1.227071762084961,0.023714084178209305,110.992919921875,0.09780307114124298,-1.2777414321899414,146.1752166748047,1.4495848965623281e-08,0.3911947011947632
11,16.591968536376953,0.9997769594192505,0.000291346397716552,145.2501678466797,0.9997769594192505,0.41094666719436646,0.3104056417942047,2.5399985313415527,12,1725.6668701171875,-0.1570558100938797,1.4178615808486938,1.634055733680725,-0.0034115146845579147,10,1,0,1746569666.6622922,60.880001068115234,1.7218608856201172,4.859933376312256,240000.0,0.00015774161147419363,0.21892522275447845,0.009948598220944405,0.9997768998146057,0.2411772757768631,0.41094666719436646,0.16771620512008667,0.41094666719436646,0,10.208453178405762,25.555397033691406,0.42771556973457336,1866.066378744,1000,145.4499969482422,0.42771556973457336,0,1.2406409978866577,0.02030256949365139,119.69473266601562,0.08495182543992996,2.552210807800293,137.6934814453125,-1.5258788677030566e-09,0.42771556973457336
12,13.648536682128906,1.000738501548767,0.0002372844028286636,138.9558563232422,1.000738501548767,0.4448936879634857,0.33402952551841736,2.960599422454834,13,1864.7266845703125,-0.2626241445541382,1.5929983854293823,1.6408344507217407,0.011306790634989738,10,1,0,1746569805.739955,61.16999816894531,-2.943431854248047,4.86970853805542,260000.0,0.0005222275503911078,0.2096860259771347,0.007881316356360912,1.000738501548767,-0.10556833446025848,0.4448936879634857,0.17857426404953003,0.4448936879634857,0,10.503071784973145,24.90742301940918,0.4644452929496765,2014.454739537,1000,115.44999694824219,0.4644452929496765,0,1.2491487264633179,0.03160936012864113,114.04838562011719,0.07856117933988571,1.2460300922393799,143.93060302734375,-1.525878801089675e-08,0.4644452929496765
13,11.580453872680664,1.0025675296783447,0.0003546705702319741,148.26626586914062,1.0025675296783447,0.4785555899143219,0.27368003129959106,3.1597137451171875,14,2013.119140625,-0.3964000642299652,1.0282421112060547,1.6445509195327759,-0.004844119772315025,10,1,0,1746569954.1284008,56.790000915527344,-2.068082809448242,5.4781270027160645,280000.0,0.0018154614372178912,0.26616305112838745,0.018916422501206398,1.0025674104690552,-0.13377591967582703,0.4785555899143219,0.28525039553642273,0.4785555899143219,0,12.35098648071289,26.060972213745117,0.5012177228927612,2159.297450443,1000,100.0999984741211,0.5012177228927612,0,1.25475013256073,0.026765240356326103,122.20526885986328,0.13846541941165924,-1.881414771080017,134.8924560546875,-7.629394005448376e-09,0.5012177228927612
14,15.110052108764648,1.0011022090911865,0.00025803616154007614,144.7522430419922,1.0011022090911865,0.5127493739128113,0.3320133090019226,3.5151071548461914,15,2157.993408203125,-0.1756657361984253,1.1871939897537231,1.6494430303573608,-0.003231460228562355,10,1,0,1746570098.9715238,50.369998931884766,3.5295982360839844,4.82211971282959,300000.0,0.0007793795666657388,0.27966222167015076,0.01419012900441885,1.001102089881897,0.22073432803153992,0.5127493739128113,0.34166646003723145,0.5127493739128113,0,11.166757583618164,23.96851348876953,0.5377933382987976,2300.167879397,1000,143.8000030517578,0.5377933382987976,0,1.2619491815567017,0.023533780127763748,120.78369140625,0.07957761734724045,-0.5317310690879822,138.16712951660156,-3.8146971692576415e-10,0.5377933382987976
15,8.204968452453613,1.0023651123046875,0.00023358527687378228,140.7412872314453,1.0023651123046875,0.5458470582962036,0.331434428691864,3.571688652038574,16,2298.8173828125,-0.48187315464019775,1.78829026222229,1.6554723978042603,0.0004711207002401352,10,1,0,1746570239.8415275,44.779998779296875,-6.905083656311035,4.445322513580322,320000.0,0.0016723870066925883,0.1853359192609787,0.006253933534026146,1.0023651123046875,-0.30620741844177246,0.5458470582962036,0.34014204144477844,0.5458470582962036,0,11.419921875,24.577045440673828,0.5739637017250061,2445.127363167,1000,67.5,0.5739637017250061,0,1.2694474458694458,0.024004900828003883,116.16422271728516,0.07350172102451324,-1.160919189453125,142.10470581054688,3.814697002724188e-09,0.5739637017250061
16,7.59133768081665,1.0020241737365723,0.0002950672642327845,144.84140014648438,1.0020241737365723,0.5778571367263794,0.30835431814193726,3.6887073516845703,17,2443.796142578125,-0.5056798458099365,1.4526714086532593,1.658547043800354,0.007639804854989052,10,1,0,1746570384.8010259,39.650001525878906,-0.6136307716369629,4.897608757019043,340000.0,0.0014313069405034184,0.21226708590984344,0.009477521292865276,1.0020241737365723,-0.02380669116973877,0.5778571367263794,0.35833486914634705,0.5778571367263794,0,11.24129867553711,24.47565460205078,0.6095401644706726,2590.559495298,1000,62.29999923706055,0.6095401644706726,0,1.2724286317825317,0.031644705682992935,120.36573028564453,0.09406161308288574,-1.28321373462677,138.08206176757812,0.0,0.6095401644706726
17,19.22760772705078,0.9998628497123718,0.00028069166000932455,145.343505859375,0.9998628497123718,0.6109891533851624,0.31306564807891846,3.8228600025177,18,2589.2568359375,-0.08322935551404953,1.1172313690185547,1.664986252784729,-0.002723950892686844,10,1,0,1746570530.233481,50.22999954223633,11.63627004623413,4.951746940612793,360000.0,9.696585038909689e-05,0.28021562099456787,0.01602298766374588,0.9998628497123718,0.422450490295887,0.6109891533851624,0.35906392335891724,0.6109891533851624,0,11.338977813720703,27.878833770751953,0.6451053023338318,2740.849076251,1000,164.1999969482422,0.6451053023338318,0,1.280181646347046,0.02892075479030609,117.46463775634766,0.115216925740242,-0.0973135232925415,137.6050567626953,0.0,0.6451053023338318
18,12.687579154968262,1.001151442527771,0.0003490961098577827,150.2110595703125,1.001151442527771,0.6438559293746948,0.2828328311443329,4.039472579956055,19,2739.543701171875,-0.40433624386787415,0.936474621295929,1.6804827451705933,0.009591348469257355,10,1,0,1746570680.523068,47.0099983215332,-6.5400285720825195,5.9875030517578125,380000.0,0.0008141646976582706,0.3020186424255371,0.022805405780673027,1.001151442527771,-0.3211068883538246,0.6438559293746948,0.39349451661109924,0.6438559293746948,0,12.007065773010254,25.481769561767578,0.6805161237716675,2876.437668238,1000,96.80000305175781,0.6805161237716675,0,1.30100679397583,0.038512103259563446,124.72923278808594,0.18440043926239014,0.1085507869720459,133.14599609375,-7.629394338515283e-10,0.6805161237716675
19,8.482939720153809,1.0036094188690186,0.0002557598636485636,135.5029754638672,1.0036094188690186,0.6754652857780457,0.33391958475112915,4.030806064605713,20,2875.13330078125,-0.573556661605835,1.312437891960144,1.6922330856323242,-0.003862351179122925,10,1,0,1746570816.1116486,38.689998626708984,-4.204639434814453,5.450397491455078,400000.0,0.002552132122218609,0.2544269561767578,0.011611065827310085,1.003609299659729,-0.16922041773796082,0.6754652857780457,0.31518399715423584,0.6754652857780457,0,11.63412857055664,25.963485717773438,0.7153794765472412,3018.601879047,1000,55.400001525878906,0.7153794765472412,0,1.3172883987426758,0.03464975208044052,109.53945922851562,0.0966792032122612,0.08271525055170059,147.59823608398438,3.051757735406113e-09,0.7153794765472412
20,11.416508674621582,1.002432107925415,0.00029938609804958105,142.07310485839844,1.002432107925415,0.7065445780754089,0.30686280131340027,4.136030197143555,21,3017.292236328125,-0.44129273295402527,1.1752694845199585,1.6896437406539917,0.002918355166912079,10,1,0,1746570958.2756152,41.70000076293945,2.9335689544677734,4.786162376403809,420000.0,0.0017197037814185023,0.2610999643802643,0.01447953749448061,1.0024319887161255,0.1322639286518097,0.7065445780754089,0.28841981291770935,0.7065445780754089,0,10.795286178588867,22.827653884887695,0.7499278783798218,3163.470018185,1000,77.0999984741211,0.7499278783798218,0,1.3138915300369263,0.0375681072473526,119.24541473388672,0.14497336745262146,0.48579132556915283,140.77259826660156,7.629394338515283e-10,0.7499278783798218
21,10.947587966918945,1.0024785995483398,0.0002930172486230731,144.7853546142578,1.0024785995483398,0.7374515533447266,0.3063535690307617,4.32240104675293,22,3162.1630859375,-0.3942051827907562,1.1783276796340942,1.6919666528701782,-0.003570862114429474,10,1,0,1746571103.1436791,46.97999954223633,-0.4689207077026367,4.8488969802856445,440000.0,0.0017526345327496529,0.2599901258945465,0.0144044766202569,1.0024785995483398,0.04708755016326904,0.7374515533447266,0.3944256007671356,0.7374515533447266,0,11.003311157226562,25.902565002441406,0.7844715118408203,3301.165306407,1000,88.5,0.7844715118408203,0,1.3162904977798462,0.033997245132923126,118.88275909423828,0.14326532185077667,-0.31197285652160645,138.13552856445312,-9.155272984173735e-09,0.7844715118408203
22,8.54003620147705,1.0015333890914917,0.0002952743088826537,137.61366271972656,1.0015333890914917,0.7677441835403442,0.3117513954639435,4.320607662200928,23,3299.865234375,-0.39404940605163574,1.1086088418960571,1.6855577230453491,0.00798727571964264,10,1,0,1746571240.8397553,32.720001220703125,-2.4075517654418945,4.6651458740234375,460000.0,0.0010842416668310761,0.2812095582485199,0.01627320423722267,1.0015333890914917,0.0001557767391204834,0.7677441835403442,0.3269759714603424,0.7677441835403442,0,9.252452850341797,23.29071807861328,0.8182396292686462,3434.940666249,1000,70.0999984741211,0.8182396292686462,0,1.308272123336792,0.041984520852565765,114.32292175292969,0.13708268105983734,-1.356776237487793,145.3343963623047,-2.2888182460434336e-09,0.8182396292686462
23,7.659389972686768,1.0035111904144287,0.00031895394204184413,133.68421936035156,1.0035111904144287,0.7970553040504456,0.281578928232193,4.438539505004883,24,3433.624267578125,-0.4661782681941986,1.143473505973816,1.697475790977478,0.011051785200834274,10,1,0,1746571374.6140664,29.139999389648438,-0.8806462287902832,4.155311584472656,480000.0,0.0024826740846037865,0.2462487369775772,0.015295987948775291,1.0035110712051392,-0.07212886214256287,0.7970553040504456,0.4381796419620514,0.7970553040504456,0,9.09197998046875,25.55584716796875,0.8511064052581787,3569.353469277,1000,54.20000076293945,0.8511064052581787,0,1.3236387968063354,0.05303630605340004,108.12832641601562,0.13623030483722687,-0.7741870880126953,149.60629272460938,-1.5258788677030566e-09,0.8511064052581787
24,5.64206075668335,1.0026849508285522,0.00026715933927334845,134.33016967773438,1.0026849508285522,0.8249632120132446,0.3248578608036041,4.363255023956299,25,3568.05615234375,-0.5699808597564697,1.3771204948425293,1.714708924293518,-0.023062359541654587,10,1,0,1746571509.0277753,27.020000457763672,-2.017329216003418,3.982290506362915,500000.0,0.00189846265129745,0.23589646816253662,0.010545948520302773,1.0026849508285522,-0.10380259156227112,0.8249632120132446,0.3931202292442322,0.8249632120132446,0,9.266011238098145,26.87207794189453,0.8830405473709106,3704.165269308,1000,36.599998474121094,0.8830405473709106,0,1.3460140228271484,0.029973946511745453,107.45807647705078,0.07982543110847473,-1.3259551525115967,148.88687133789062,4.577636492086867e-09,0.8830405473709106
25,6.057467460632324,1.0006532669067383,0.0002739194023888558,134.7069854736328,1.0006532669067383,0.8524574041366577,0.32085317373275757,4.337213039398193,26,3702.83740234375,-0.4062221348285675,1.0855073928833008,1.7205039262771606,0.005237836390733719,10,1,0,1746571643.8387806,23.760000228881836,0.4154067039489746,3.452507734298706,520000.0,0.0004619294486474246,0.2955789864063263,0.016973216086626053,1.0006532669067383,0.16375872492790222,0.8524574041366577,0.47267666459083557,0.8524574041366577,0,8.86047077178955,24.09012794494629,0.9139295220375061,3849.228150036,1000,64.5,0.9139295220375061,0,1.3531526327133179,0.03521178290247917,110.6167984008789,0.12560029327869415,-1.187139630317688,148.47039794921875,-6.103515470812226e-09,0.9139295220375061
26,5.4857258796691895,1.0024398565292358,0.0002912436902988702,144.96580505371094,1.0024398565292358,0.8791929483413696,0.3154591917991638,4.313770294189453,27,3847.918701171875,-0.442148894071579,1.0082601308822632,1.719286322593689,0.013243347406387329,10,1,0,1746571788.902736,16.8799991607666,-0.5717415809631348,3.108211040496826,540000.0,0.001725154696032405,0.31287479400634766,0.019673634320497513,1.0024398565292358,-0.035926759243011475,0.8791929483413696,0.542801558971405,0.8791929483413696,0,8.265225410461426,24.941177368164062,0.9433963894844055,3983.757188517,1000,51.099998474121094,0.9433963894844055,0,1.3509610891342163,0.0484551303088665,120.02460479736328,0.14265455305576324,-0.41347581148147583,137.9635772705078,-1.5258788677030566e-09,0.9433963894844055
27,3.730048894882202,1.0036230087280273,0.00024859452969394624,134.4650421142578,1.0036230087280273,0.9045417308807373,0.33469533920288086,4.226523399353027,28,3982.46337890625,-0.5357374548912048,1.5807812213897705,1.7168537378311157,-0.012504637241363525,10,1,0,1746571923.4317718,13.760000228881836,-1.7556769847869873,2.630251884460449,560000.0,0.0025617978535592556,0.2117277979850769,0.00800361018627882,1.0036230087280273,-0.09358856081962585,0.9045417308807373,0.5517756938934326,0.9045417308807373,0,7.762671947479248,25.292577743530273,0.9713497161865234,4121.636262999,1000,28.799999237060547,0.9713497161865234,0,1.348117470741272,0.035950493067502975,109.17244720458984,0.06680431216955185,-0.769072413444519,148.737548828125,1.1444091896350983e-08,0.9713497161865234
28,7.520080089569092,1.0005028247833252,0.000298871862469241,137.80665588378906,1.0005028247833252,0.9304996132850647,0.2938688099384308,3.8476672172546387,29,4120.33349609375,-0.1833532303571701,0.8211377263069153,1.7241309881210327,-0.006464453414082527,10,1,0,1746572061.3106077,20.299999237060547,3.7900311946868896,2.6032519340515137,580000.0,0.0003554945869836956,0.3578800559043884,0.02966182306408882,1.0005027055740356,0.35238422453403473,0.9304996132850647,0.5694102644920349,0.9304996132850647,0,7.448470115661621,23.987377166748047,0.9984368085861206,4259.37135833,1000,89.0999984741211,0.9984368085861206,0,1.3578910827636719,0.02948603965342045,113.8192367553711,0.201787531375885,0.557267427444458,145.13087463378906,2.7465819840699623e-08,0.9984368085861206
29,7.824298858642578,1.0017942190170288,0.0002777522895485163,137.66494750976562,1.0017942190170288,0.9569291472434998,0.31697791814804077,3.8618323802948,30,4258.07177734375,-0.1604316234588623,0.8938919305801392,1.7248005867004395,0.00454544834792614,10,1,0,1746572199.0459387,29.530000686645508,0.30421876907348633,2.6778476238250732,600000.0,0.001268676365725696,0.3546042740345001,0.02502993866801262,1.0017942190170288,0.0229216068983078,0.9569291472434998,0.5484101176261902,0.9569291472434998,0,6.860151767730713,24.1358585357666,1.0254250764846802,4394.812336484,1000,86.19999694824219,1.0254250764846802,0,1.3590117692947388,0.03403148800134659,113.529052734375,0.1378576159477234,0.19045086205005646,145.2802734375,-1.602172794434864e-08,1.0254250764846802
30,7.252823829650879,1.0017166137695312,0.0002729262341745198,135.35523986816406,1.0017166137695312,0.9839277267456055,0.3181666433811188,4.3721113204956055,31,4393.49658203125,-0.15028363466262817,0.9539594054222107,1.7198470830917358,0.00856444239616394,10,1,0,1746572334.485953,31.729999542236328,-0.5714750289916992,2.6609647274017334,620000.0,0.0012137730373069644,0.3335222005844116,0.021977081894874573,1.0017166137695312,0.01014798879623413,0.9839277267456055,0.6670202016830444,0.9839277267456055,0,7.046889781951904,26.662912368774414,1.052491545677185,4522.972833493,1000,91.0999984741211,1.052491545677185,0,1.3526214361190796,0.04259593039751053,108.69227600097656,0.19308656454086304,-0.5456799268722534,147.75933837890625,-6.103515470812226e-09,1.052491545677185
31,6.006651878356934,1.0019474029541016,0.0002821329690050334,128.0622100830078,1.0019474029541016,1.0104666948318481,0.3157060444355011,4.6323747634887695,32,4521.66064453125,-0.3045077323913574,1.110364556312561,1.7189031839370728,0.0024393945932388306,10,1,0,1746572462.646587,31.020000457763672,-1.2461719512939453,2.4178032875061035,640000.0,0.0013770780060440302,0.2843264639377594,0.016221780329942703,1.0019474029541016,-0.15422409772872925,1.0104666948318481,0.6062864065170288,1.0104666948318481,0,6.7552032470703125,24.270326614379883,1.0795894861221313,4656.487267985,1000,57.95000076293945,1.0795894861221313,0,1.3514915704727173,0.04503532499074936,103.79185485839844,0.11730673909187317,-0.180811807513237,156.17410278320312,-3.8146971692576415e-10,1.0795894861221313
32,4.243167877197266,1.004003882408142,0.0002765244571492076,133.4187774658203,1.004003882408142,1.035913348197937,0.3181043565273285,4.562774658203125,33,4655.17529296875,-0.413458913564682,1.2494139671325684,1.71853768825531,-0.014710012823343277,10,1,0,1746572596.1610644,32.91999816894531,-1.763484001159668,2.391185998916626,660000.0,0.002831200370565057,0.2546028792858124,0.012811997905373573,1.004003882408142,-0.10895118117332458,1.035913348197937,0.5940086245536804,1.035913348197937,0,6.354037284851074,26.05640411376953,1.1068612337112427,4784.390754628,1000,36.599998474121094,1.1068612337112427,0,1.3512932062149048,0.030325312167406082,107.36234283447266,0.15904751420021057,-0.5935862064361572,149.90394592285156,-1.0681151962899094e-08,1.1068612337112427
33,6.458205223083496,1.0019774436950684,0.000300253217574209,127.80205535888672,1.0019774436950684,1.0608255863189697,0.2984984815120697,4.8752031326293945,34,4783.07275390625,-0.3094249963760376,0.9580308198928833,1.7217260599136353,0.009675569832324982,10,1,0,1746572724.064962,27.5,2.2150373458862305,2.393103837966919,680000.0,0.001398263848386705,0.3115750253200531,0.021790683269500732,1.0019774436950684,0.10403391718864441,1.0608255863189697,0.49814078211784363,1.0608255863189697,0,5.99219274520874,23.413005828857422,1.1339092254638672,4922.944517304,1000,50.099998474121094,1.1339092254638672,0,1.3555917739868164,0.040000881999731064,104.38902282714844,0.2029966413974762,0.9857131242752075,156.49200439453125,-3.051757735406113e-09,1.1339092254638672
34,7.77780818939209,1.0004829168319702,0.00029497439390979707,138.47427368164062,1.0004829168319702,1.0868397951126099,0.3070870041847229,5.014512062072754,35,4921.6435546875,-0.0010260017588734627,0.8347623348236084,1.7386046648025513,-0.002595510333776474,10,1,0,1746572862.6183507,27.799999237060547,1.3196029663085938,2.342766523361206,700000.0,0.00034138947376050055,0.36787357926368713,0.02870146930217743,1.0004829168319702,0.30839899461716413,1.0868397951126099,0.5592700242996216,1.0868397951126099,0,6.18870210647583,23.522891998291016,1.160789132118225,5064.968996678,1000,101.30000305175781,1.160789132118225,0,1.3782531023025513,0.03740537166595459,114.95132446289062,0.19403140246868134,2.090639591217041,144.43116760253906,1.5258788677030566e-09,1.160789132118225
