Train/PolicyRatio,Train/KL,_runtime,Train/PolicyRatio/Max,Loss/Loss_cost_critic/Delta,Metrics/LagrangeMultiplier/Min,Safety/ShieldLagrangeMultiplier,Loss/Loss_pi,Safety/shield_adv_c,Train/PolicyStd,Train/Epoch,Value/cost,Value/Adv,TotalEnvSteps,Time/Epoch,Value/reward,Train/PolicyRatio/Min,Metrics/EpLen,Time/Total,Safety/ShieldLagrangeMultiplier/Max,Train/Entropy,Safety/EpCostShield,Time/Rollout,_step,Train/PolicyRatio/Std,Loss/Loss_reward_critic/Delta,Safety/ShieldLagrangeMultiplier/Min,Loss/Loss_pi/Delta,Loss/Loss_reward_critic,Time/FPS,Metrics/LagrangeMultiplier/Std,Train/StopIter,Metrics/EpCost,Safety/ShieldLagrangeMultiplier/Std,Loss/Loss_cost_critic,Time/Update,Train/LR,Safety/shield_violation,Metrics/LagrangeMultiplier,Metrics/LagrangeMultiplier/Max,Metrics/EpRet,_timestamp
1.0028396844863892,0.011330082081258297,430.289559781,1.0028396844863892,32.49077606201172,0.03599999472498894,0.04500000178813934,-0.4263378083705902,NaN,0.9771323204040527,0,-0.03956873342394829,-0.23975703120231628,20000.0,227.32994079589844,0.06371297687292099,1.0028396844863892,500,227.33082580566406,0.04500000178813934,1.395774245262146,69.5250015258789,131.03720092773438,1,0.010384432971477509,0.00788033939898014,0.04500000178813934,-0.4263378083705902,0.00788033939898014,87.97785186767578,0,40,55.275001525878906,0,32.49077606201172,96.29264831542969,0.0002969999914057553,-0.03988231346011162,0.03599999472498894,0.03599999472498894,-0.12728223204612732,1746536825.084105
1.0030043125152588,0.012102918699383736,629.870217224,1.0030043125152588,-0.5321941375732422,0.07098348438739777,0.07941047847270966,-0.36594152450561523,NaN,0.9390485882759094,1,2.895153045654297,0.07835658639669418,40000.0,201.96156311035156,0.04899727180600166,1.0030043125152588,500,429.3489685058594,0.07941047847270966,1.3560208082199097,115.375,104.03890228271484,2,0.012201215140521526,-0.0008831112645566463,0.07941047847270966,0.060396283864974976,0.006997228134423494,99.02874755859375,0,40,69.36250305175781,0,31.958581924438477,97.922607421875,0.00029399999766610563,4.2050557136535645,0.07098348438739777,0.07098348438739777,0.053894393146038055,1746537027.1023998
1.005528211593628,0.014448997564613819,829.581137382,1.005528211593628,-0.7688121795654297,0.10606992989778519,0.11390314996242523,-0.3717932403087616,NaN,0.8996219635009766,2,3.639249324798584,0.1651691198348999,60000.0,199.5257110595703,0.06270664930343628,1.005528211593628,500,628.9308471679688,0.11390314996242523,1.3130966424942017,87.75,100.45552062988281,3,0.012838438153266907,0.0029470636509358883,0.11390314996242523,-0.005851715803146362,0.009944291785359383,100.23770904541016,0,40,74.83000183105469,0,31.189769744873047,99.07012939453125,0.000291000003926456,5.509255409240723,0.10606992989778519,0.10606992989778519,0.5967074036598206,1746537226.6830719
1.00784432888031,0.013788881711661816,1030.622810997,1.0078444480895996,16.77033233642578,0.14126986265182495,0.14865072071552277,-0.3479207158088684,NaN,0.8602136969566345,3,6.600233554840088,-0.19648417830467224,80000.0,199.63856506347656,0.09996584802865982,1.0078444480895996,500,828.6275024414062,0.14865072071552277,1.2682723999023438,101.19999694824219,103.13601684570312,4,0.013169536367058754,0.0022715944796800613,0.14865072071552277,0.02387252449989319,0.012215886265039444,100.18104553222656,0,40,78.0199966430664,0,47.96010208129883,96.50248718261719,0.0002880000101868063,8.952926635742188,0.14126986265182495,0.14126986265182495,1.4462900161743164,1746537426.393984
1.0071985721588135,0.013109768740832806,1233.156541504,1.0071985721588135,1.8773078918457031,0.17652669548988342,0.18365542590618134,-0.30784597992897034,NaN,0.8296394348144531,4,7.7057905197143555,-0.12148314714431763,100000.0,200.9866943359375,0.1531038135290146,1.0071985721588135,500,1029.6824951171875,0.18365542590618134,1.2319926023483276,113.375,104.76016998291016,5,0.012822475284337997,0.0016415435820817947,0.18365542590618134,0.04007473587989807,0.013857429847121239,99.50907897949219,0,40,75.86000061035156,0,49.83740997314453,96.2264633178711,0.0002849999873433262,10.462606430053711,0.17652669548988342,0.17652669548988342,1.9701828956604004,1746537627.4356499
1.0089735984802246,0.015577816404402256,1426.159361392,1.0089737176895142,10.655704498291016,0.21195271611213684,0.21890206634998322,-0.29728320240974426,NaN,0.8021186590194702,5,10.175019264221191,-0.059794798493385315,120000.0,202.47833251953125,0.23893626034259796,1.0089737176895142,500,1232.2164306640625,0.21890206634998322,1.1982157230377197,122.5250015258789,105.16793060302734,6,0.013310623355209827,0.009150492027401924,0.21890206634998322,0.010562777519226074,0.023007921874523163,98.77600860595703,0,40,86.51000213623047,0,60.49311447143555,97.31034088134766,0.00028199999360367656,13.361876487731934,0.21195271611213684,0.21195271611213684,2.8337488174438477,1746537829.9690487
1.0101712942123413,0.020150886848568916,1620.689507978,1.0101712942123413,4.483707427978516,0.24747222661972046,0.25395452976226807,-0.3478892743587494,NaN,0.7664046287536621,6,9.147727966308594,0.13116829097270966,140000.0,192.93612670898438,0.34400659799575806,1.0101712942123413,500,1425.20947265625,0.25395452976226807,1.1526468992233276,95.0999984741211,102.34700775146484,7,0.0140323331579566,0.0010476838797330856,0.25395452976226807,-0.05060607194900513,0.02405560575425625,103.66124725341797,0,37,83.61000061035156,0,64.97682189941406,90.58907318115234,0.0002789999998640269,12.29809856414795,0.24747222661972046,0.24747222661972046,3.5235235691070557,1746538022.9722033
1.0106230974197388,0.013809094205498695,1814.948004676,1.0106232166290283,-30.370532989501953,0.2826884984970093,0.2872340977191925,-0.3933221995830536,NaN,0.7423778176307678,7,5.770249366760254,0.2611267566680908,160000.0,194.44216918945312,0.4402446746826172,1.0106232166290283,500,1619.7164306640625,0.2872340977191925,1.1207915544509888,43.724998474121094,97.34949493408203,8,0.013211018405854702,-0.0012598372995853424,0.2872340977191925,-0.0454329252243042,0.022795768454670906,102.85834503173828,0,40,67.16999816894531,0,34.60628890991211,97.09259033203125,0.00027600000612437725,8.630281448364258,0.2826884984970093,0.2826884984970093,4.029829502105713,1746538217.5022805
1.0129528045654297,0.01367457676678896,2006.694074347,1.0129528045654297,-2.9180564880371094,0.3161490559577942,0.31900355219841003,-0.37580886483192444,NaN,0.7165348529815674,8,4.738163948059082,0.046402573585510254,180000.0,194.19857788085938,0.5100091099739075,1.0129528045654297,500,1814.0035400390625,0.31900355219841003,1.085414171218872,41.29999923706055,97.6653823852539,9,0.013342572376132011,0.007932225242257118,0.31900355219841003,0.01751333475112915,0.030727993696928024,102.98736572265625,0,40,31.610000610351562,0,31.688232421875,96.53311920166016,0.0002730000123847276,7.863223552703857,0.3161490559577942,0.3161490559577942,4.124896049499512,1746538411.7607853
1.013225793838501,0.012456359341740608,2198.796376921,1.013225793838501,-13.678871154785156,0.3476555347442627,0.3484557867050171,-0.3970809280872345,NaN,0.7002032995223999,9,2.950669527053833,-0.006734183058142662,200000.0,191.68519592285156,0.6243849396705627,1.013225793838501,500,2005.7491455078125,0.3484557867050171,1.0622432231903076,19.024999618530273,94.2892074584961,10,0.013099804520606995,0.0061706118285655975,0.3484557867050171,-0.02127206325531006,0.03689860552549362,104.33773803710938,0,40,22.860000610351562,0,18.009361267089844,97.39591979980469,0.0002699999895412475,5.282367706298828,0.3476555347442627,0.3476555347442627,4.467768669128418,1746538603.5068936
