Train/PolicyStd,Train/PolicyRatio/Max,Metrics/LagrangeMultiplier/Max,Loss/Loss_reward_critic/Delta,Train/StopIter,Value/reward,Train/Entropy,Safety/shield_violation,Train/KL,Safety/EpCostShield,Train/PolicyRatio/Std,_timestamp,Loss/Loss_cost_critic,Value/cost,Time/Epoch,Metrics/LagrangeMultiplier/Min,Misc/xHx,Time/Rollout,Metrics/EpCost,Metrics/LagrangeMultiplier,Safety/ShieldLagrangeMultiplier/Std,Loss/Loss_cost_critic/Delta,Misc/H_inv_g,Value/Adv,Safety/shield_adv_c,Loss/Loss_reward_critic,Train/Epoch,Misc/Alpha,Loss/Loss_pi,Metrics/LagrangeMultiplier/Std,TotalEnvSteps,Misc/gradient_norm,Safety/ShieldLagrangeMultiplier/Max,Time/FPS,Train/PolicyRatio/Min,Safety/ShieldLagrangeMultiplier/Min,_step,Time/Total,Metrics/EpRet,Misc/AcceptanceStep,Time/Update,_runtime,Metrics/EpLen,Safety/ShieldLagrangeMultiplier,Train/LR,Misc/FinalStepNorm,Train/PolicyRatio,Loss/Loss_pi/Delta
1.0027936697006226,1.0011680126190186,0.03599999472498894,0.014312783256173134,10,-0.05515342950820923,1.4217257499694824,0.06579067558050156,0.00029844188247807324,145.02499389648438,0.0008258534362539649,1746573065.085859,60.43132781982422,0.06598209589719772,164.8678741455078,0.03599999472498894,0.0033496124669909477,147.73023986816406,118.4000015258789,0.03599999472498894,0,60.43132781982422,0.12191659212112427,3.433227480087453e-09,2.4338245391845703,0.014312783256173134,0,2.44352650642395,-0.196607306599617,0,20000.0,0.05322065204381943,0.04500000178813934,121.30925750732422,1.0011680126190186,0.04500000178813934,1,164.8688201904297,-0.6920424103736877,1,17.13759994506836,305.60114219,500,0.04500000178813934,0,0.29790642857551575,1.001167893409729,-0.196607306599617
1.0133079290390015,1.002476453781128,0.07104720175266266,-0.005677460692822933,10,-0.048564597964286804,1.4321287870407104,5.931872367858887,0.0003131783159915358,178.22500610351562,0.0017511172918602824,1746573204.8973985,49.206390380859375,4.3185625076293945,139.73924255371094,0.07104720175266266,0.005989891476929188,122.61488342285156,130.3000030517578,0.07104720175266266,0,-11.224937438964844,0.1639767736196518,0.0,7.681759834289551,0.0086353225633502,1,1.8272802829742432,-0.09365174919366837,0,40000.0,0.0696754977107048,0.0800032764673233,143.12371826171875,1.002476453781128,0.0800032764673233,2,304.66705322265625,-0.34407511353492737,1,17.12434196472168,439.601885877,500,0.0800032764673233,0,0.2996315360069275,1.0024763345718384,0.10295555740594864
1.0217275619506836,1.0013136863708496,0.10592291504144669,0.002971464768052101,10,-0.04159579426050186,1.4404234886169434,6.963343620300293,0.00033885950688272715,93.5250015258789,0.0009289165027439594,1746573338.898162,39.16227722167969,5.031497478485107,133.94248962402344,0.10592291504144669,0.0036644781939685345,116.57312774658203,112.87999725341797,0.10592291504144669,0,-10.044113159179688,0.13749182224273682,6.103515470812226e-09,1.3148517608642578,0.011606787331402302,2,2.336190938949585,-0.19299004971981049,0,60000.0,0.048424772918224335,0.1134960800409317,149.31781005859375,1.0013136863708496,0.1134960800409317,3,438.6783142089844,0.12000302225351334,1,17.369342803955078,575.236606575,500,0.1134960800409317,0,0.3212071359157562,1.0013136863708496,-0.09933830052614212
1.0241987705230713,1.0006725788116455,0.1407354772090912,0.003907063975930214,10,0.010348830372095108,1.4428348541259766,13.516168594360352,0.00029281253227964044,152.375,0.000475528824608773,1746573474.5329466,68.55570983886719,10.837706565856934,135.57559204101562,0.1407354772090912,0.00424779811874032,118.01317596435547,113.5199966430664,0.1407354772090912,0,29.3934326171875,0.15257829427719116,1.3732909920349812e-08,3.2287564277648926,0.015513851307332516,3,2.1698641777038574,-0.10018611699342728,0,80000.0,0.04813993722200394,0.14752039313316345,147.51918029785156,1.0006725788116455,0.14752039313316345,4,574.3134155273438,0.9156110882759094,1,17.56239891052246,710.292312345,500,0.14752039313316345,0,0.33107417821884155,1.000672459602356,0.09280393272638321
1.0184227228164673,1.000781774520874,0.17539700865745544,0.0018318286165595055,10,0.07968530058860779,1.4371751546859741,12.147696495056152,0.00042364781256765127,114.44999694824219,0.0005527418688870966,1746573609.5886545,58.386165618896484,8.733473777770996,134.9757080078125,0.17539700865745544,0.004450572654604912,117.74150085449219,106.62000274658203,0.17539700865745544,0,-10.169544219970703,0.13892114162445068,6.103515470812226e-09,0.5121828317642212,0.01734567992389202,4,2.1198570728302,-0.15503351390361786,0,100000.0,0.06672480702400208,0.18127310276031494,148.1748046875,1.000781774520874,0.18127310276031494,5,709.34765625,1.5074785947799683,1,17.23419189453125,845.48016006,500,0.18127310276031494,0,0.2944929599761963,1.0007816553115845,-0.05484739691019058
1.0153155326843262,1.001705527305603,0.209798663854599,0.014799294993281364,10,0.1654665768146515,1.434031367301941,13.710431098937988,0.00038446986582130194,114.6500015258789,0.0012060180306434631,1746573744.7764578,78.3005599975586,9.234387397766113,135.12901306152344,0.209798663854599,0.005790820345282555,117.795654296875,98.23999786376953,0.209798663854599,0,19.91439437866211,0.1404186487197876,1.678466787780053e-08,-0.20601466298103333,0.032144974917173386,5,1.858423113822937,-0.1368468850851059,0,120000.0,0.09269271790981293,0.2148790955543518,148.0067138671875,1.001705527305603,0.2148790955543518,6,844.5578002929688,2.661383628845215,1,17.33333396911621,975.928146276,500,0.2148790955543518,0,0.2609572410583496,1.001705527305603,0.018186628818511963
1.0075559616088867,1.0039288997650146,0.24294711649417877,0.019362445920705795,10,0.24229292571544647,1.4261764287948608,10.82066535949707,0.0004086124827153981,66.6500015258789,0.002778151771053672,1746573875.224394,66.63966369628906,6.623071193695068,130.38502502441406,0.24294711649417877,0.008759576827287674,113.40498352050781,61.15999984741211,0.24294711649417877,0,-11.660896301269531,0.17696771025657654,1.831054596834747e-08,-0.2446179986000061,0.05150742083787918,6,1.5110301971435547,-0.2594257593154907,0,140000.0,0.10073236376047134,0.24713805317878723,153.391845703125,1.0039288997650146,0.24713805317878723,7,975.001708984375,3.602898597717285,1,16.980016708374023,1103.68143924,500,0.24713805317878723,0,0.26740357279777527,1.003928780555725,-0.12257887423038483
1.0037122964859009,1.0027797222137451,0.27465927600860596,-0.009446393698453903,10,0.31989702582359314,1.4221982955932617,6.778134346008301,0.00028058525640517473,36.099998474121094,0.0019655043724924326,1746574002.9776993,36.62858200073242,3.7939343452453613,127.6935806274414,0.27465927600860596,0.007118217647075653,110.28893280029297,48.27000045776367,0.27465927600860596,0,-30.01108169555664,0.195936918258667,3.051757735406113e-09,0.16777996718883514,0.04206102713942528,7,1.6762124300003052,-0.2787797152996063,0,160000.0,0.05628561973571777,0.2772538661956787,156.62493896484375,1.0027797222137451,0.2772538661956787,8,1102.7587890625,3.95613956451416,1,17.404621124267578,1231.508268845,500,0.2772538661956787,0,0.3284319043159485,1.0027796030044556,-0.0193539559841156
1.0101207494735718,1.0010799169540405,0.30431073904037476,0.0022967159748077393,10,0.3899011015892029,1.4283891916275024,6.565286159515381,0.0003280871897004545,31.700000762939453,0.0007636446971446276,1746574130.8045535,35.20806121826172,4.409414768218994,127.75724029541016,0.30431073904037476,0.007792538031935692,110.36776733398438,27.56999969482422,0.30431073904037476,0,-1.4205207824707031,0.1933906078338623,3.8146971692576415e-10,0.25904858112335205,0.04435774311423302,8,1.6020469665527344,-0.2907353937625885,0,180000.0,0.06662529706954956,0.3054584860801697,156.54690551757812,1.0010799169540405,0.3054584860801697,9,1230.5853271484375,3.1523211002349854,1,17.38943862915039,1356.349838383,500,0.3054584860801697,0,0.30982083082199097,1.0010799169540405,-0.011955678462982178
1.011501669883728,1.0026681423187256,0.33163344860076904,0.007870297878980637,10,0.5329193472862244,1.4295940399169922,5.129032611846924,0.0003406695614103228,12.925000190734863,0.001886549056507647,1746574255.6461036,15.567326545715332,3.0249812602996826,124.76555633544922,0.33163344860076904,0.006683537270873785,107.77033996582031,15.34000015258789,0.33163344860076904,0,-19.640734672546387,0.1736752837896347,2.2888183792701966e-08,-0.10312407463788986,0.052228040993213654,9,1.729862093925476,-0.3422519862651825,0,200000.0,0.0701950341463089,0.331252783536911,160.3006591796875,1.0026681423187256,0.331252783536911,10,1355.4107666015625,3.9119248390197754,1,16.995187759399414,1482.227111069,500,0.331252783536911,0,0.30043429136276245,1.002668023109436,-0.051516592502593994
