_step,Train/PolicyStd,Train/LR,Misc/Alpha,Time/Epoch,_timestamp,Train/PolicyRatio/Std,Safety/shield_violation,Metrics/EpCost,Train/StopIter,TotalEnvSteps,Safety/ShieldLagrangeMultiplier/Std,Metrics/EpLen,Metrics/LagrangeMultiplier,Misc/AcceptanceStep,Value/cost,Loss/Loss_reward_critic/Delta,Safety/ShieldLagrangeMultiplier,Loss/Loss_cost_critic,Metrics/EpRet,Safety/shield_adv_c,Train/Epoch,Time/Update,Metrics/LagrangeMultiplier/Min,Train/PolicyRatio,Time/Rollout,Misc/FinalStepNorm,Train/PolicyRatio/Min,Loss/Loss_cost_critic/Delta,Metrics/LagrangeMultiplier/Std,Value/Adv,Time/Total,Metrics/LagrangeMultiplier/Max,Time/FPS,Train/Entropy,Train/PolicyRatio/Max,Misc/xHx,Loss/Loss_pi,Misc/H_inv_g,Safety/ShieldLagrangeMultiplier/Min,Value/reward,Loss/Loss_pi/Delta,Safety/ShieldLagrangeMultiplier/Max,Train/KL,_runtime,Loss/Loss_reward_critic,Misc/gradient_norm,Safety/EpCostShield
29,1.0161689519882202,0,1.63491690158844,114.77609252929688,1746542121.7146025,0.0002447327133268118,2.8234457969665527,10.829999923706055,10,580000.0,0,1000,0.9034258127212524,1,0.9926260709762573,-0.003038112074136734,0.9069499969482422,3.1376092433929443,0.14702236652374268,-0.2518983483314514,28,28.11594009399414,0.9034258127212524,1.0003461837768555,86.66012573242188,0.3253931403160095,1.0003461837768555,0.276477575302124,0,-4.577636492086867e-09,3384.61181640625,0.9034258127212524,174.2523193359375,1.4261740446090698,1.0003461837768555,0.007482351269572973,-0.06517037749290466,0.19902732968330383,0.9069499969482422,0.014721263200044632,0.1472470611333847,0.9069499969482422,0.00025728618493303657,3500.831630444,0.008066783659160137,0.07656343281269073,29.149999618530273
30,1.0235522985458374,0,1.3774102926254272,114.98236846923828,1746542236.8735843,6.552431295858696e-05,3.866689920425415,11.930000305175781,10,600000.0,0,1000,0.9388861656188965,1,1.588060736656189,0.0031949635595083237,0.936499834060669,4.614864349365234,0.0830518826842308,-0.7687332034111023,29,28.920936584472656,0.9388861656188965,1.000092625617981,86.06140899658203,0.305085152387619,1.0000927448272705,1.47725510597229,0,-4.577636492086867e-09,3499.7265625,0.9388861656188965,173.93971252441406,1.430152416229248,1.0000927448272705,0.010541512630879879,-0.11919049173593521,0.22149185836315155,0.936499834060669,0.010475784540176392,-0.05402011424303055,0.936499834060669,0.00030009247711859643,3615.702342977,0.01126174721866846,0.14201611280441284,32.599998474121094
31,1.02442467212677,0,1.2249231338500977,114.7007827758789,1746542351.7443511,0.00022503607033286244,3.2897889614105225,10.170000076293945,10,620000.0,0,1000,0.9736886620521545,1,1.5967323780059814,0.0014490662142634392,0.9668001532554626,5.4674153327941895,0.002276134444400668,-0.28888779878616333,30,29.385236740112305,0.9736886620521545,0.9996817708015442,85.31552124023438,0.30287203192710876,0.999681830406189,0.8525509834289551,0,6.866454960174906e-09,3614.605712890625,0.9736886620521545,174.36672973632812,1.432723045349121,0.999681830406189,0.013329441659152508,0.010786682367324829,0.2472580075263977,0.9668001532554626,-0.009168158285319805,0.12997717410326004,0.9668001532554626,0.0003164763911627233,3727.512709364,0.0127108134329319,0.1809365600347519,45.29999923706055
32,1.0240765810012817,0,1.3266708850860596,111.62269592285156,1746542463.5546818,0.0004560850793495774,3.2235097885131836,11.670000076293945,10,640000.0,0,1000,1.0082194805145264,1,1.2996740341186523,-0.001216195523738861,0.9967818856239319,4.755999565124512,0.06068992242217064,1.011942744255066,31,28.33411407470703,1.0082194805145264,0.9993550181388855,83.28855895996094,0.3218770921230316,0.9993550181388855,-0.7114157676696777,0,-7.629394338515283e-10,3726.398681640625,1.0082194805145264,179.17503356933594,1.433842658996582,0.9993550181388855,0.011363266967236996,-0.09602460265159607,0.24262015521526337,0.9967818856239319,-0.00725542614236474,-0.1068112850189209,0.9967818856239319,0.0002775000175461173,3840.933028699,0.011494617909193039,0.1105787456035614,30.25
33,1.0284439325332642,0,1.5359349250793457,112.91259765625,1746542576.9750285,0.0010170316090807319,3.0852627754211426,12.75,10,660000.0,0,1000,1.042728304862976,1,1.1470496654510498,0.0012752730399370193,1.026019811630249,3.8285794258117676,0.0092238187789917,-0.030633628368377686,32,29.587135314941406,1.042728304862976,1.0014382600784302,83.32543182373047,0.31560641527175903,1.0014383792877197,-0.9274201393127441,0,-1.0681151962899094e-08,3839.4990234375,1.042728304862976,177.12815856933594,1.4385199546813965,1.0014383792877197,0.008477812632918358,-0.1271735429763794,0.2054816335439682,1.026019811630249,0.021595338359475136,-0.031148940324783325,1.026019811630249,0.00026975301443599164,3950.935408687,0.012769890949130058,0.16906966269016266,23.799999237060547
34,1.0426675081253052,0,1.3389918804168701,109.8260498046875,1746542686.977378,0.0007768507348373532,2.939971446990967,12.180000305175781,10,680000.0,0,1000,1.0771046876907349,1,1.4108271598815918,-0.00045855529606342316,1.0544335842132568,3.2112228870391846,0.059790048748254776,0.19045081734657288,33,26.1121826171875,1.0771046876907349,1.0010986328125,83.71382904052734,0.31645822525024414,1.0010986328125,-0.617356538772583,0,1.5258788677030566e-09,3949.83935546875,1.0771046876907349,182.10617065429688,1.4514117240905762,1.0010986328125,0.011155106127262115,-0.13085076212882996,0.23634065687656403,1.0544335842132568,0.031982678920030594,-0.0036772191524505615,1.0544335842132568,0.0002840443339664489,4062.600870233,0.012311335653066635,0.13378743827342987,21.649999618530273
35,1.0340644121170044,0,1.411919116973877,111.44425201416016,1746542798.642838,0.0012879513669759035,2.5038487911224365,11.539999961853027,10,700000.0,0,1000,1.1112337112426758,1,1.2888078689575195,0.0009306594729423523,1.0821163654327393,3.306816577911377,0.14173543453216553,0.30719757080078125,34,28.109407424926758,1.1112337112426758,1.001821517944336,83.33482360839844,0.2803366780281067,1.001821517944336,0.09559369087219238,0,6.103515470812226e-09,4061.451416015625,1.1112337112426758,179.4619140625,1.4439066648483276,1.001821517944336,0.010032515972852707,-0.10304389148950577,0.19855009019374847,1.0821163654327393,0.01408851332962513,0.027806870639324188,1.0821163654327393,0.0003635416505858302,4173.68454785,0.013241995126008987,0.1537552773952484,21.700000762939453
36,1.031379222869873,0,1.4155694246292114,110.88807678222656,1746542909.7265308,0.00017083523562178016,2.4164576530456543,7.989999771118164,10,720000.0,0,1000,1.1443603038787842,1,1.1682113409042358,-0.0032033519819378853,1.1094815731048584,2.83760666847229,0.1278582215309143,-0.16582390666007996,35,26.912199020385742,1.1443603038787842,1.0002416372299194,83.9758529663086,0.31349584460258484,1.0002416372299194,-0.4692099094390869,0,-7.629394005448376e-09,4172.56298828125,1.1443603038787842,180.36204528808594,1.442341685295105,1.0002416372299194,0.009980842471122742,-0.06258679181337357,0.2214626967906952,1.1094815731048584,0.011917373165488243,0.0404570996761322,1.1094815731048584,0.00026033062022179365,4287.153624265,0.010038643144071102,0.15099012851715088,26.0
37,1.0307501554489136,0,1.1343697309494019,113.28070831298828,1746543023.1956565,3.5459554055705667e-05,2.4195117950439453,9.609999656677246,10,740000.0,0,1000,1.1769646406173706,1,1.0990476608276367,0.0014675427228212357,1.1374397277832031,4.293180465698242,0.28325581550598145,-0.055786341428756714,36,29.344642639160156,1.1769646406173706,0.9999498724937439,83.93604278564453,0.28708168864250183,0.9999498724937439,1.4555737972259521,0,4.577636492086867e-09,4286.03857421875,1.1769646406173706,176.5525665283203,1.4418854713439941,0.9999498724937439,0.015542484819889069,0.024932483211159706,0.2530759572982788,1.1374397277832031,0.027404919266700745,0.08751927502453327,1.1374397277832031,0.00035255574039183557,4400.297581268,0.011506185866892338,0.2105109691619873,37.75
38,1.031312346458435,0,1.0636483430862427,112.97754669189453,1746543136.339589,0.0004958717036060989,3.506220817565918,10.520000457763672,10,760000.0,0,1000,1.2093124389648438,1,1.634329080581665,-0.0003043590113520622,1.165346622467041,5.175937175750732,0.32858848571777344,-0.5824347734451294,37,28.05783462524414,1.2093124389648438,1.0007013082504272,84.91968536376953,0.28524577617645264,1.0007013082504272,0.8827567100524902,0,5.340575981449547e-09,4399.20458984375,1.2093124389648438,177.0263214111328,1.441458821296692,1.0007013082504272,0.017678020521998405,-0.1298227161169052,0.26817676424980164,1.165346622467041,0.02120175212621689,-0.15475519932806492,1.165346622467041,0.00033969630021601915,4512.124005173,0.011201826855540276,0.23581698536872864,29.700000762939453
39,1.037527322769165,0,1.435741901397705,111.69808197021484,1746543248.1661954,0.00034178284113295376,2.3758480548858643,12.130000114440918,10,780000.0,0,1000,1.2417912483215332,1,1.4793487787246704,-0.0022203056141734123,1.192626953125,3.145231008529663,0.32360780239105225,-0.025341715663671494,38,29.31662940979004,1.2417912483215332,0.9995166659355164,82.38143157958984,0.3093128502368927,0.9995166659355164,-2.0307061672210693,0,6.866454960174906e-09,4511.068359375,1.2417912483215332,179.05410766601562,1.4472354650497437,0.9995166659355164,0.009702346287667751,-0.07472539693117142,0.2154376357793808,1.192626953125,0.011171925812959671,0.055097319185733795,1.192626953125,0.00027951583615504205,4629.186558883,0.008981521241366863,0.1614617258310318,22.100000381469727
40,1.0473800897598267,0,1.2779823541641235,116.94313049316406,1746543365.2285857,9.924178448272869e-05,2.720719814300537,11.609999656677246,10,800000.0,0,1000,1.274276614189148,1,1.353629469871521,-0.0010908972471952438,1.2197743654251099,3.185920000076294,0.2995629608631134,-0.42506012320518494,39,29.49322509765625,1.274276614189148,1.0001403093338013,87.44988250732422,0.3092975914478302,1.0001404285430908,0.04068899154663086,0,-1.1444091896350983e-08,4628.13525390625,1.274276614189148,171.02330017089844,1.4574054479599,1.0001404285430908,0.012245594523847103,-0.07284445315599442,0.24202024936676025,1.2197743654251099,0.02364131435751915,0.001880943775177002,1.2197743654251099,0.0002734589797910303,4741.33378866,0.00789062399417162,0.11740692704916,27.450000762939453
41,1.0560433864593506,0,1.1926518678665161,112.03597259521484,1746543477.3759766,0.0009515634155832231,2.9100823402404785,12.720000267028809,10,820000.0,0,1000,1.307013750076294,1,1.1591720581054688,0.0009453911334276199,1.246630311012268,3.2880184650421143,0.3720776438713074,0.1880541443824768,40,26.66349983215332,1.307013750076294,1.0013456344604492,85.37244415283203,0.3231950104236603,1.0013456344604492,0.10209846496582031,0,6.103515470812226e-09,4740.29248046875,1.307013750076294,178.51409912109375,1.4647769927978516,1.0013456344604492,0.014060547575354576,-0.10161897540092468,0.2709885537624359,1.246630311012268,0.02885483391582966,-0.028774522244930267,1.246630311012268,0.00025368586648255587,4854.663700134,0.00883601512759924,0.15037451684474945,25.149999618530273
42,1.0750542879104614,0,1.722886562347412,113.20947265625,1746543590.7057476,0.00048272189451381564,2.306560516357422,9.699999809265137,10,840000.0,0,1000,1.3393009901046753,1,0.8860759735107422,-0.0016954950988292694,1.2729408740997314,2.648224353790283,0.20194032788276672,-0.06444624811410904,41,28.163616180419922,1.3393009901046753,1.0006827116012573,85.04582977294922,0.31884193420410156,1.0006827116012573,-0.639794111251831,0,-8.392333938900265e-09,4853.60888671875,1.3393009901046753,176.66366577148438,1.4829763174057007,1.0006827116012573,0.006737766787409782,-0.07609931379556656,0.18506264686584473,1.2729408740997314,0.03634722903370857,0.025519661605358124,1.2729408740997314,0.00025928503600880504,4965.583438186,0.00714052002876997,0.15261401236057281,21.549999237060547
43,1.079315185546875,0,0.9923037886619568,110.79531860351562,1746543701.6254904,0.00041242095176130533,2.586625337600708,10.489999771118164,10,860000.0,0,1000,1.3713738918304443,1,1.1546438932418823,0.0015213647857308388,1.300614833831787,5.022457599639893,0.020756088197231293,-0.10351066291332245,42,25.853656768798828,1.3713738918304443,1.000583291053772,84.94164276123047,0.31855878233909607,1.0005834102630615,2.3742332458496094,0,-9.155272984173735e-09,4964.5302734375,1.3713738918304443,180.51304626464844,1.4886951446533203,1.0005834102630615,0.020311430096626282,0.08021541684865952,0.3210294842720032,1.300614833831787,0.027449581772089005,0.15631473064422607,1.300614833831787,0.0002773099986370653,5075.654934642,0.008661884814500809,0.193918839097023,45.5
44,1.0849790573120117,0,1.41099214553833,109.95829010009766,1746543811.6972508,0.0004994120681658387,2.5428707599639893,7.789999961853027,10,880000.0,0,1000,1.402614712715149,1,1.1145941019058228,-0.0012935581617057323,1.3274210691452026,2.7178943157196045,0.04663468524813652,-0.7366937398910522,43,25.619712829589844,1.402614712715149,1.0007063150405884,84.33855438232422,0.3211658000946045,1.000706434249878,-2.304563283920288,0,-3.814697002724188e-09,5074.61279296875,1.402614712715149,181.8871612548828,1.4932924509048462,1.000706434249878,0.010045702569186687,-0.12232691049575806,0.22761699557304382,1.3274210691452026,0.0210554338991642,-0.20254232734441757,1.3274210691452026,0.00027312643942423165,5186.107189597,0.007368326652795076,0.10302173346281052,18.600000381469727
45,1.0921990871429443,0,0.901416003704071,110.33355712890625,1746543922.1500862,1.0115243185282452e-06,3.2806081771850586,10.850000381469727,10,900000.0,0,1000,1.4338501691818237,1,1.5567433834075928,0.0020298059098422527,1.3554372787475586,6.171142101287842,0.14358684420585632,0.565677285194397,44,22.646799087524414,1.4338501691818237,1.0000014305114746,87.68673706054688,0.3102397918701172,1.0000014305114746,3.4532477855682373,0,3.433227480087453e-09,5185.0517578125,1.4338501691818237,181.2685089111328,1.5007377862930298,1.0000014305114746,0.02461383305490017,0.01065246481448412,0.34416940808296204,1.3554372787475586,0.0063930475153028965,0.13297937531024218,1.3554372787475586,0.000281448767054826,5300.998352935,0.009398132562637329,0.20641200244426727,43.849998474121094
46,1.0853033065795898,0,0.970311164855957,114.7801742553711,1746544037.0409567,0.00028468790696933866,3.961693048477173,10.890000343322754,10,920000.0,0,1000,1.4650955200195312,1,1.9707822799682617,-0.002097207587212324,1.3837028741836548,4.655081748962402,0.18439608812332153,-0.41578409075737,45,28.016496658325195,1.4650955200195312,1.000402569770813,86.7636489868164,0.3136173486709595,1.0004026889801025,-1.5160603523254395,0,3.051757735406113e-09,5299.94482421875,1.4650955200195312,174.24612426757812,1.4963611364364624,1.0004026889801025,0.021242603659629822,-0.14646096527576447,0.3232131600379944,1.3837028741836548,0.024489693343639374,-0.15711343009024858,1.3837028741836548,0.0002802670351229608,5409.28597644,0.007300924975425005,0.15242739021778107,32.79999923706055
47,1.0875297784805298,0,1.3344744443893433,107.87914276123047,1746544145.3280091,0.0005838181241415441,2.764871835708618,10.529999732971191,10,940000.0,0,1000,1.496269941329956,1,1.2261054515838623,0.0019842623732984066,1.4105720520019531,2.5736114978790283,0.25591814517974854,-0.21256105601787567,46,25.723989486694336,1.496269941329956,1.0008255243301392,82.15513610839844,0.32696661353111267,1.0008256435394287,-2.081470251083374,0,3.051757735406113e-09,5407.93798828125,1.496269941329956,185.39263916015625,1.4982695579528809,1.0008256435394287,0.011230758391320705,-0.19937337934970856,0.24501526355743408,1.4105720520019531,0.023440277203917503,-0.05291241407394409,1.4105720520019531,0.0002589925134088844,5521.162767308,0.009285187348723412,0.14284561574459076,13.050000190734863
48,1.086086630821228,0,1.8529106378555298,111.76016235351562,1746544257.2048547,0.0005802778177894652,2.2389886379241943,8.119999885559082,10,960000.0,0,1000,1.5267963409423828,1,0.7861945629119873,-0.0022607101127505302,1.4357625246047974,2.0183913707733154,0.227983757853508,-0.020006299018859863,47,28.689247131347656,1.5267963409423828,1.0008206367492676,83.07089233398438,0.332656592130661,1.0008206367492676,-0.5552201271057129,0,3.814697002724188e-09,5520.11962890625,1.5267963409423828,178.95465087890625,1.4970635175704956,1.0008206367492676,0.005825326777994633,-0.17942823469638824,0.17953191697597504,1.4357625246047974,0.02260117419064045,0.019945144653320312,1.4357625246047974,0.00025003557675518095,5635.271896455,0.007024477235972881,0.10480738431215286,8.350000381469727
49,1.0833531618118286,0,1.7571899890899658,113.80061340332031,1746544371.3138921,0.0009029540815390646,2.4925098419189453,7.849999904632568,10,980000.0,0,1000,1.5566773414611816,1,0.8854928016662598,0.0008047306910157204,1.459952473640442,1.7194546461105347,0.32820212841033936,-0.32012972235679626,48,29.40643310546875,1.5566773414611816,1.001276969909668,84.39414978027344,0.351291298866272,1.001276969909668,-0.29893672466278076,0,-1.0681151962899094e-08,5634.033203125,1.5566773414611816,175.74598693847656,1.4957212209701538,1.001276969909668,0.006477268412709236,-0.16470475494861603,0.1999165117740631,1.459952473640442,0.015923241153359413,0.014723479747772217,1.459952473640442,0.00020466237037908286,5749.471458737,0.007829207926988602,0.07111264020204544,14.149999618530273
50,1.091622233390808,0,1.4771403074264526,114.07879638671875,1746544485.5135145,0.000586009758990258,2.3636603355407715,5.510000228881836,10,1000000.0,0,1000,1.5853703022003174,1,0.9432945251464844,0.0014372430741786957,1.4836022853851318,2.110383987426758,0.34176379442214966,-0.12601736187934875,49,28.12555694580078,1.5853703022003174,1.000828742980957,85.95321655273438,0.31665000319480896,1.000828742980957,0.39092934131622314,0,7.629394338515283e-10,5748.4296875,1.5853703022003174,175.3174285888672,1.5030540227890015,1.000828742980957,0.009166129864752293,-0.11134066432714462,0.21436691284179688,1.4836022853851318,0.03972342982888222,0.053364090621471405,1.4836022853851318,0.00027456178213469684,5864.566633683,0.009266451001167297,0.12347249686717987,18.200000762939453
51,1.102370023727417,0,2.232069730758667,114.98319244384766,1746544600.6086974,0.0012234948808327317,1.5935683250427246,4.239999771118164,10,1020000.0,0,1000,1.6126477718353271,1,0.7106979489326477,0.0006917137652635574,1.5056079626083374,1.659191370010376,0.21759501099586487,-0.25645092129707336,50,27.698633193969727,1.6126477718353271,1.0017303228378296,87.28453063964844,0.3239332139492035,1.0017303228378296,-0.45119261741638184,0,-2.2888182460434336e-09,5863.52490234375,1.6126477718353271,173.93846130371094,1.5126203298568726,1.0017303228378296,0.00401433277875185,-0.15061397850513458,0.1451268345117569,1.5056079626083374,0.020936302840709686,-0.03927331417798996,1.5056079626083374,0.00024995769490487874,5984.507186032,0.009958164766430855,0.06000303477048874,5.449999809265137
52,1.1042371988296509,0,0.9613611102104187,119.79376983642578,1746544720.549154,0.00038496931665576994,1.9548569917678833,11.079999923706055,10,1040000.0,0,1000,1.6404578685760498,1,0.9922977685928345,-0.0036077192053198814,1.5307128429412842,5.0785698890686035,0.2374212145805359,-0.36857670545578003,51,29.21183204650879,1.6404578685760498,0.9994556307792664,90.58191680908203,0.30557799339294434,0.9994556307792664,3.4193785190582275,0,1.0681151962899094e-08,5983.42529296875,1.6404578685760498,166.95358276367188,1.5149132013320923,0.9994556307792664,0.021639972925186157,0.2809429168701172,0.3178597390651703,1.5307128429412842,0.06201346963644028,0.43155689537525177,1.5307128429412842,0.00031933022546581924,6097.361889248,0.006350445561110973,0.234013170003891,59.95000076293945
53,1.1022082567214966,0,2.0881357192993164,112.7206802368164,1746544833.4039605,0.00034633470932021737,2.0900192260742188,10.869999885559082,10,1060000.0,0,1000,1.6686983108520508,1,1.4014939069747925,0.0014462410472333431,1.5546132326126099,2.751955032348633,0.39066630601882935,-0.07699854671955109,52,29.407432556152344,1.6686983108520508,1.0004898309707642,83.31322479248047,0.3291897773742676,1.0004899501800537,-2.3266148567199707,0,9.155272984173735e-09,6096.30029296875,1.6686983108520508,177.4297332763672,1.5137734413146973,1.0004899501800537,0.004586818628013134,-0.14082376658916473,0.15764769911766052,1.5546132326126099,0.04048800840973854,-0.4217666834592819,1.5546132326126099,0.00023680769663769752,6210.644217243,0.0077966866083443165,0.08768539875745773,11.800000190734863
54,1.0943955183029175,0,0.7848765850067139,113.06255340576172,1746544946.6861954,0.0005043292185291648,2.517922878265381,14.5,10,1080000.0,0,1000,1.698214054107666,1,1.3781297206878662,0.0028317500837147236,1.5798665285110474,3.7425858974456787,0.3430122435092926,0.3239526152610779,53,26.973772048950195,1.698214054107666,0.9992868304252625,86.08876037597656,0.31095680594444275,0.9992868304252625,0.9906308650970459,0,-7.629394005448376e-09,6209.49658203125,1.698214054107666,176.89321899414062,1.5067263841629028,0.9992868304252625,0.03246587514877319,0.0567895732820034,0.39618563652038574,1.5798665285110474,0.05564455687999725,0.19761333987116814,1.5798665285110474,0.00028990377904847264,6325.974770017,0.01062843669205904,0.27979761362075806,40.099998474121094
55,1.0806106328964233,0,1.1481058597564697,115.20812225341797,1746545062.016842,0.000773872307036072,3.308781623840332,14.449999809265137,10,1100000.0,0,1000,1.7288477420806885,1,1.2793339490890503,-0.0007485914975404739,1.605425238609314,3.346276044845581,0.40834876894950867,0.05174963176250458,54,28.773780822753906,1.7288477420806885,0.998905599117279,86.43431854248047,0.31127968430519104,0.998905599117279,-0.39630985260009766,0,1.2207030941624453e-08,6324.92626953125,1.7288477420806885,173.598876953125,1.493198037147522,0.998905599117279,0.015172804705798626,-0.11600219458341599,0.27112454175949097,1.605425238609314,0.07948776334524155,-0.1727917678654194,1.605425238609314,0.00030936961411498487,6444.510856228,0.009879845194518566,0.13407497107982635,29.100000381469727
56,1.0814590454101562,0,0.8384332060813904,118.42035675048828,1746545180.5528927,0.000583930523134768,2.990617513656616,18.270000457763672,10,1120000.0,0,1000,1.7613228559494019,1,1.5410890579223633,-0.0029412037692964077,1.633583903312683,5.592246055603027,0.4451369345188141,-0.4545730948448181,55,28.994102478027344,1.7613228559494019,0.999174177646637,89.42623138427734,0.30306121706962585,0.9991742372512817,2.2459700107574463,0,-1.1444091230217168e-09,6443.46533203125,1.7613228559494019,168.88987731933594,1.4941972494125366,0.9991742372512817,0.028450697660446167,0.17921192944049835,0.361461341381073,1.633583903312683,0.08593645691871643,0.29521412402391434,1.633583903312683,0.00028255110373720527,6557.136816765,0.006938641425222158,0.3092764914035797,58.599998474121094
57,1.0899877548217773,0,1.1792073249816895,112.5011978149414,1746545293.178823,0.0005228457157500088,2.9344069957733154,12.420000076293945,10,1140000.0,0,1000,1.7940887212753296,1,1.2989308834075928,0.0012155617587268353,1.6608294248580933,3.024165153503418,0.40172523260116577,-0.7639672756195068,56,28.59256935119629,1.7940887212753296,1.0007394552230835,83.90859985351562,0.3127465844154358,1.0007394552230835,-2.5680809020996094,0,7.629394005448376e-09,6556.08203125,1.7940887212753296,177.77589416503906,1.502437710762024,1.0007394552230835,0.014382995665073395,-0.17761731147766113,0.265217661857605,1.6608294248580933,0.07243026047945023,-0.3568292409181595,1.6608294248580933,0.00028275049407966435,6675.259060448,0.008154203183948994,0.1701337993144989,18.450000762939453
58,1.093986988067627,0,0.8256683349609375,117.94982147216797,1746545411.3011045,0.0007072241278365254,4.8893961906433105,17.459999084472656,10,1160000.0,0,1000,1.8282546997070312,1,2.401836633682251,0.002047310583293438,1.6903690099716187,6.651397228240967,0.5508641004562378,-0.23855744302272797,57,29.513755798339844,1.8282546997070312,1.0010000467300415,88.43604278564453,0.3205081522464752,1.001000165939331,3.627232074737549,0,-1.7166137400437265e-09,6674.15771484375,1.8282546997070312,169.56362915039062,1.5061763525009155,1.001000165939331,0.029337193816900253,-0.03574177995324135,0.38818028569221497,1.6903690099716187,0.09095531702041626,0.14187553152441978,1.6903690099716187,0.000293710851110518,6790.196377139,0.010201513767242432,0.3043018877506256,57.20000076293945
59,1.0952718257904053,0,0.9829423427581787,114.74225616455078,1746545526.2383418,0.0004413056012708694,3.925157308578491,17.299999237060547,10,1180000.0,0,1000,1.8636066913604736,1,2.2813210487365723,-0.0037526902742683887,1.7197304964065552,7.886609077453613,0.6220852136611938,0.38350868225097656,58,28.502859115600586,1.8636066913604736,1.0006240606307983,86.23937225341797,0.3203308880329132,1.0006240606307983,1.2352118492126465,0,8.392333938900265e-09,6789.07470703125,1.8636066913604736,174.3037109375,1.507131576538086,1.0006240606307983,0.020700160413980484,-0.18187958002090454,0.32588982582092285,1.7197304964065552,0.09541041404008865,-0.1461378000676632,1.7197304964065552,0.0002674766583368182,6902.89518702,0.006448823492974043,0.14921382069587708,28.799999237060547
60,1.1069375276565552,0,1.0692278146743774,112.5202865600586,1746545638.9372215,0.0012496821582317352,4.664710521697998,17.299999237060547,10,1200000.0,0,1000,1.899991512298584,1,3.101396322250366,0.0007975874468684196,1.747958779335022,4.7712273597717285,0.44899147748947144,-1.4052433967590332,59,27.042057037353516,1.899991512298584,1.0017672777175903,85.47820281982422,0.3215949535369873,1.0017673969268799,-3.1153817176818848,0,1.9073485846288207e-10,6901.7900390625,1.899991512298584,177.7457275390625,1.5165685415267944,1.0017673969268799,0.01749400608241558,-0.36837244033813477,0.30077311396598816,1.747958779335022,0.09628105908632278,-0.18649286031723022,1.747958779335022,0.0002590088697616011,7017.14165552,0.0072464109398424625,0.15461628139019012,17.350000381469727
61,1.1026103496551514,0,1.3303009271621704,114.08394622802734,1746545753.1837053,0.0015687618870288134,3.7356998920440674,13.210000038146973,10,1220000.0,0,1000,1.9363824129104614,1,2.6295852661132812,0.0009975130669772625,1.7741618156433105,3.2727982997894287,0.4913899302482605,-0.4817378520965576,60,27.45345687866211,1.9363824129104614,1.0022186040878296,86.63046264648438,0.30499890446662903,1.0022186040878296,-1.4984290599822998,0,-7.629394005448376e-09,7016.05224609375,1.9363824129104614,175.30950927734375,1.5128175020217896,1.0022186040878296,0.01130133680999279,-0.36880990862846375,0.22927060723304749,1.7741618156433105,0.07453343272209167,-0.0004374682903289795,1.7741618156433105,0.00032389353145845234,7138.326441853,0.008243924006819725,0.20646734535694122,6.25
62,1.093720555305481,0,1.2667086124420166,121.03897094726562,1746545874.3684902,0.0005979232955724001,3.2544631958007812,14.0600004196167,10,1240000.0,0,1000,1.9729686975479126,1,1.5842570066452026,-2.8219074010849e-05,1.80095374584198,4.378016948699951,0.6956729888916016,0.5970064401626587,61,28.92458152770996,1.9729686975479126,1.0008455514907837,92.11436462402344,0.3283737003803253,1.0008456707000732,1.1052186489105225,0,-6.103515470812226e-09,7137.25341796875,1.9729686975479126,165.2360382080078,1.5062021017074585,1.0008456707000732,0.012464537285268307,-0.06261909008026123,0.2592338025569916,1.80095374584198,0.07773707807064056,0.3061908185482025,1.80095374584198,0.00023911653261166066,7254.6135524,0.008215704932808876,0.1174766793847084,33.54999923706055
63,1.1021736860275269,0,0.9293412566184998,116.13067626953125,1746545990.6555898,0.0020955975633114576,3.140824794769287,9.109999656677246,10,1260000.0,0,1000,2.0085623264312744,1,1.6775550842285156,0.0027151983231306076,1.8276748657226562,3.62150239944458,0.6742469072341919,0.3805590569972992,62,27.71769142150879,2.0085623264312744,1.002963662147522,88.41295623779297,0.3136805295944214,1.0029637813568115,-0.7565145492553711,0,8.01086397217432e-09,7253.529296875,2.0085623264312744,172.21978759765625,1.513929843902588,1.0029637813568115,0.023156845942139626,-0.13323818147182465,0.3375299572944641,1.8276748657226562,0.09564916044473648,-0.07061909139156342,1.8276748657226562,0.00028604193357750773,7370.547731993,0.010930903255939484,0.2415565699338913,26.450000762939453
64,1.122146725654602,0,0.9713647365570068,115.39774322509766,1746546106.589686,0.0004392825358081609,2.1850745677948,7.03000020980835,10,1280000.0,0,1000,2.042742967605591,1,0.9471492171287537,-0.0027564670890569687,1.854547381401062,2.994488000869751,0.5416578054428101,0.031569600105285645,63,27.812255859375,2.042742967605591,0.9993787407875061,87.58546447753906,0.3113582134246826,0.9993788003921509,-0.6270143985748291,0,-1.2969969986897922e-08,7369.083984375,2.042742967605591,173.31361389160156,1.5316606760025024,0.9993788003921509,0.021196547895669937,-0.005138743668794632,0.32053688168525696,1.854547381401062,0.08934204280376434,0.12809943780303001,1.854547381401062,0.00027831632178276777,7489.472279962,0.008174436166882515,0.14648522436618805,28.850000381469727
