Metrics/LagrangeMultiplier,Metrics/LagrangeMultiplier/Min,Time/Update,Metrics/LagrangeMultiplier/Std,Misc/H_inv_g,Metrics/EpLen,Misc/Alpha,Misc/gradient_norm,Time/Rollout,Train/PolicyRatio/Std,Metrics/LagrangeMultiplier/Max,Safety/shield_adv_c,_runtime,Time/Total,Value/reward,Train/PolicyRatio/Min,Metrics/EpRet,Loss/Loss_pi,Misc/FinalStepNorm,_step,Safety/ShieldLagrangeMultiplier,Value/cost,Safety/shield_violation,Train/Entropy,TotalEnvSteps,Misc/xHx,Loss/Loss_cost_critic,Value/Adv,Train/StopIter,Time/FPS,_timestamp,Loss/Loss_cost_critic/Delta,Train/Epoch,Train/LR,Train/PolicyStd,Loss/Loss_reward_critic,Time/Epoch,Train/PolicyRatio,Loss/Loss_reward_critic/Delta,Metrics/EpCost,Safety/ShieldLagrangeMultiplier/Max,Safety/ShieldLagrangeMultiplier/Min,Loss/Loss_pi/Delta,Train/KL,Misc/AcceptanceStep,Safety/EpCostShield,Train/PolicyRatio/Max,Safety/ShieldLagrangeMultiplier/Std
0.035999998450279236,0.035999998450279236,36.048370361328125,0,0.08012297004461288,1000,2.295483112335205,0.094119131565094,169.4073944091797,0.001406749477609992,0.035999998450279236,0.3336403965950012,365.161654232,205.4570770263672,0.20976758003234863,1.0019893646240234,-2.0672993659973145,-0.19391460716724396,0.18392091989517212,1,0.044999994337558746,-0.0750197097659111,-0.006000451277941465,1.4309048652648926,20000.0,0.0037956018932163715,19.311595916748047,4.425048771850015e-08,10,97.34453582763672,1746526776.5194225,19.311595916748047,0,0,1.0121153593063354,0.012301365844905376,205.45579528808594,1.0019893646240234,0.012301365844905376,54.04999923706055,0.044999994337558746,0.044999994337558746,-0.19391460716724396,0.00042722770012915134,1,84.9000015258789,1.0019893646240234,0
0.06931129097938538,0.06931129097938538,37.3723258972168,0,0.08915700018405914,1000,3.335209608078003,0.036818381398916245,121.01506805419922,0.0009751656907610595,0.06931129097938538,0.4887751638889313,529.013704225,363.9166564941406,0.15801195800304413,1.0013790130615234,-1.1978086233139038,-0.4613654613494873,0.2973572909832001,2,0.07688546180725098,2.2722346782684326,3.0675199031829834,1.4557300806045532,40000.0,0.0017979652620851994,11.47110366821289,1.525878801089675e-08,10,126.27263641357422,1746526935.0033286,-7.840492248535156,1,0,1.0376545190811157,0.0053827157244086266,158.38743591308594,1.0013790130615234,-0.00691865012049675,31.049999237060547,0.07688546180725098,0.07688546180725098,-0.26745085418224335,0.0002899755199905485,1,36.849998474121094,1.0013790130615234,0
0.10310019552707672,0.10310019552707672,35.07937240600586,0,0.10559669137001038,1000,2.595412254333496,0.0483764111995697,128.6533203125,0.0017681445460766554,0.10310019552707672,1.1536511182785034,696.496734186,527.7604370117188,0.14917677640914917,1.0025005340576172,-0.4894986152648926,-0.3765528202056885,0.2740669548511505,3,0.10995711386203766,2.1346309185028076,3.7970807552337646,1.4987586736679077,60000.0,0.0029690382070839405,16.385345458984375,5.340575981449547e-09,10,122.15028381347656,1746527098.855316,4.914241790771484,2,0,1.083616852760315,0.01132066547870636,163.7327423095703,1.0025005340576172,0.005937949754297733,40.75,0.10995711386203766,0.10995711386203766,0.08481264114379883,0.0003452523669693619,1,104.8499984741211,1.0025005340576172,0
0.13728632032871246,0.13728632032871246,37.87444305419922,0,0.09868600219488144,1000,3.1442601680755615,0.03707607835531235,129.50059509277344,0.0015980398748070002,0.13728632032871246,1.2798712253570557,865.114677303,695.2567138671875,0.12907743453979492,1.0022599697113037,-0.21705575287342072,-0.3863891363143921,0.310294508934021,4,0.14382000267505646,2.354090929031372,4.814181327819824,1.5274767875671387,80000.0,0.002022976754233241,16.602476119995117,5.7220459481754915e-09,10,119.49211120605469,1746527266.3386524,0.2171306610107422,3,0,1.1147820949554443,0.0067954519763588905,167.3750762939453,1.0022598505020142,-0.004525213502347469,44.26250076293945,0.14382000267505646,0.14382000267505646,-0.009836316108703613,0.00031164096435531974,1,111.0999984741211,1.0022599697113037,0
0.17179672420024872,0.17179672420024872,33.42997360229492,0,0.10270163416862488,1000,3.053563356399536,0.03790203481912613,135.0688934326172,0.0015417878748849034,0.17179672420024872,1.2993217706680298,1033.687319255,863.8698120117188,0.1307401806116104,1.0021804571151733,0.09210292994976044,-0.37379205226898193,0.3136059641838074,5,0.17820310592651367,3.461573362350464,6.6897711753845215,1.5449581146240234,100000.0,0.0021449346095323563,18.930784225463867,2.2888182460434336e-09,10,118.69513702392578,1746527434.9565241,2.32830810546875,4,0,1.134343147277832,0.01271006092429161,168.4989013671875,1.0021804571151733,0.00591460894793272,47.2400016784668,0.17820310592651367,0.17820310592651367,0.012597084045410156,0.00032160512637346983,1,128.5,1.0021804571151733,0
0.2066764235496521,0.2066764235496521,38.42893981933594,0,0.13513192534446716,1000,2.368695020675659,0.04131624475121498,130.03823852539062,0.0014308012323454022,0.2066764235496521,0.9735227227210999,1199.736508809,1032.4486083984375,0.11934704333543777,1.002023458480835,0.8598659038543701,-0.29978519678115845,0.3200863003730774,6,0.2129136174917221,3.664412498474121,7.946219444274902,1.571615219116211,120000.0,0.003564597340300679,20.204553604125977,-9.155272984173735e-09,10,118.71746063232422,1746527603.5294707,1.2737693786621094,5,0,1.1650859117507935,0.0161252673715353,168.4672088623047,1.0020233392715454,0.0034152064472436905,55.130001068115234,0.2129136174917221,0.2129136174917221,0.07400685548782349,0.0002954487572424114,1,160.3000030517578,1.002023458480835,0
0.24189156293869019,0.24189156293869019,36.34402847290039,0,0.13806834816932678,1000,2.490976333618164,0.047931887209415436,129.5990753173828,0.0014256873400881886,0.24189156293869019,3.2650914192199707,1365.50520042,1198.4923095703125,0.12718459963798523,1.002016305923462,1.3137402534484863,-0.2684740424156189,0.34392499923706055,7,0.24799755215644836,3.0191664695739746,7.713654518127441,1.5866600275039673,140000.0,0.0032232156954705715,19.57683563232422,-7.629394338515283e-10,10,120.52320861816406,1746527769.5783358,-0.6277179718017578,6,0,1.182654619216919,0.01955406740307808,165.94314575195312,1.0020161867141724,0.003428800031542778,71.62999725341797,0.24799755215644836,0.24799755215644836,0.03131115436553955,0.000263277004705742,1,174.39999389648438,1.002016305923462,0
0.2774415910243988,0.2774415910243988,35.90559005737305,0,0.14349804818630219,1000,2.0983388423919678,0.07810470461845398,129.75534057617188,0.002115490846335888,0.2774415910243988,0.49627044796943665,1532.129279598,1364.26416015625,0.15915575623512268,1.0029916763305664,1.523081660270691,-0.4834659993648529,0.3011075258255005,8,0.28245797753334045,4.387472629547119,10.884968757629395,1.592020869255066,160000.0,0.004542320966720581,13.864982604980469,3.8146971692576415e-10,10,120.72850799560547,1746527935.347487,-5.71185302734375,7,0,1.1894348859786987,0.01233004592359066,165.6609649658203,1.0029916763305664,-0.007224021479487419,69.77999877929688,0.28245797753334045,0.28245797753334045,-0.214991956949234,0.0003155312151648104,1,90.3499984741211,1.0029916763305664,0
0.313172847032547,0.313172847032547,36.57371139526367,0,0.13025245070457458,1000,2.335638999938965,0.0428001768887043,129.9404754638672,0.002209056867286563,0.313172847032547,-0.689980149269104,1695.173299227,1530.8792724609375,0.15430544316768646,1.0031241178512573,1.853185772895813,-0.49800387024879456,0.3042227029800415,9,0.3155842423439026,4.288685321807861,9.33238410949707,1.5951471328735352,180000.0,0.0036662104539573193,11.590546607971191,-6.484984993448961e-09,10,120.10986328125,1746528101.9708357,-2.2744359970092773,8,0,1.194570541381836,0.01306978240609169,166.51422119140625,1.0031241178512573,0.00073973648250103,63.790000915527344,0.3155842423439026,0.3155842423439026,-0.01453787088394165,0.0003319337556604296,1,59.95000076293945,1.0031241178512573,0
0.3488472104072571,0.3488472104072571,38.58995819091797,0,0.11730896681547165,1000,2.8002982139587402,0.03536728024482727,124.3235855102539,0.0024054611567407846,0.3488472104072571,-1.0179303884506226,1858.802234995,1693.9102783203125,0.16930991411209106,1.003401756286621,1.9702502489089966,-0.5015454888343811,0.32850009202957153,10,0.3474060297012329,4.817141532897949,9.208135604858398,1.6074409484863281,200000.0,0.0025504669174551964,9.57422161102295,0.0,10,122.76448059082031,1746528265.015331,-2.016324996948242,9,0,1.2097913026809692,0.013369262218475342,162.91357421875,1.003401756286621,0.00029947981238365173,56.380001068115234,0.3474060297012329,0.3474060297012329,-0.003541618585586548,0.0002580977452453226,1,53.0,1.003401756286621,0
