Loss/Loss_pi/Delta,Safety/ShieldLagrangeMultiplier/Min,Time/Total,Metrics/LagrangeMultiplier/Min,Train/PolicyRatio/Min,Safety/ShieldLagrangeMultiplier,_runtime,Train/Epoch,Train/PolicyStd,TotalEnvSteps,Misc/gradient_norm,Misc/AcceptanceStep,Safety/shield_violation,Train/PolicyRatio/Max,Loss/Loss_reward_critic,Value/reward,Misc/Alpha,Metrics/EpRet,Train/PolicyRatio,Loss/Loss_cost_critic/Delta,Safety/ShieldLagrangeMultiplier/Std,Metrics/LagrangeMultiplier,Metrics/LagrangeMultiplier/Max,Value/Adv,Loss/Loss_reward_critic/Delta,Time/Update,Misc/H_inv_g,Metrics/LagrangeMultiplier/Std,Time/Epoch,Misc/xHx,Safety/ShieldLagrangeMultiplier/Max,Safety/shield_adv_c,Train/KL,Misc/FinalStepNorm,Train/LR,Loss/Loss_pi,Train/StopIter,Safety/EpCostShield,Time/Rollout,Train/Entropy,Train/PolicyRatio/Std,Metrics/EpCost,Value/cost,Metrics/EpLen,_step,Time/FPS,Loss/Loss_cost_critic,_timestamp
-0.19104595063254237,0.38477787375450134,1464.958984375,0.3890415132045746,0.9998382329940796,0.38477787375450134,1596.345419013,10,0.9949665069580078,220000.0,0.08635485172271729,1,11.92048454284668,0.9998382329940796,0.03397998586297035,0.3023591637611389,1.209133505821228,3.7689285278320312,0.9998381733894348,-3.7732725143432617,0,0.3890415132045746,0.3890415132045746,-6.866454960174906e-09,-0.0046082474291324615,22.849361419677734,0.27657514810562134,0,129.94874572753906,0.013679844327270985,0.38477787375450134,0.815116286277771,0.00028024951461702585,0.33441630005836487,0,-0.18529577553272247,10,98.80000305175781,107.099365234375,1.4138145446777344,0.00011444274423411116,52.540000915527344,6.0902180671691895,1000,11,153.90682983398438,13.817378044128418,1746567719.1888034
0.319449782371521,0.41828203201293945,1595.2794189453125,0.4236111342906952,0.9991159439086914,0.41828203201293945,1724.681202351,11,0.9906488060951233,240000.0,0.14675727486610413,1,9.927201271057129,0.9991159439086914,0.02161611057817936,0.32857784628868103,0.9366084337234497,4.008795261383057,0.9991159439086914,0.6009817123413086,0,0.4236111342906952,0.4236111342906952,0.0,-0.012363875284790993,22.97690773010254,0.2978162467479706,0,130.2536163330078,0.022798888385295868,0.41828203201293945,-0.25896936655044556,0.00038166859303601086,0.2789372205734253,0,0.13415400683879852,10,153.9499969482422,107.27667999267578,1.4095191955566406,0.0006251220474950969,54.81999969482422,4.797537803649902,1000,12,153.54660034179688,14.418359756469727,1746567849.5099647
-0.5003359764814377,0.4501895606517792,1723.380126953125,0.45796388387680054,1.0010850429534912,0.4501895606517792,1852.360768383,12,0.9785683155059814,260000.0,0.08740111440420151,1,10.878071784973145,1.0010850429534912,0.041023556143045425,0.42989403009414673,1.1685612201690674,4.66392183303833,1.0010849237442017,-4.079862594604492,0,0.45796388387680054,0.45796388387680054,-9.155272984173735e-09,0.019407445564866066,23.393762588500977,0.27452680468559265,0,128.0321502685547,0.014646260067820549,0.4501895606517792,-0.8883575797080994,0.00029781568446196616,0.32080137729644775,0,-0.36618196964263916,10,51.54999923706055,104.63835906982422,1.3972052335739136,0.0007671850034967065,54.790000915527344,5.502315044403076,1000,13,156.2107696533203,10.338497161865234,1746567977.845025
0.15024955570697784,0.4813491404056549,1850.8988037109375,0.49193382263183594,1.0012080669403076,0.4813491404056549,1980.623347254,13,0.9584583640098572,280000.0,0.1381494551897049,1,9.765328407287598,1.0012080669403076,0.040241945534944534,0.4848070442676544,1.0626940727233887,5.045611381530762,1.001207947731018,-1.0623197555541992,0,0.49193382263183594,0.49193382263183594,6.866454960174906e-09,-0.0007816106081008911,23.227340698242188,0.27417266368865967,0,127.19769287109375,0.017709782347083092,0.4813491404056549,-0.6217901706695557,0.00035885703982785344,0.29136165976524353,0,-0.21593241393566132,10,74.25,103.97032165527344,1.376427173614502,0.0008541199495084584,49.619998931884766,4.414787292480469,1000,14,157.23556518554688,9.276177406311035,1746568105.5245733
0.15992145240306854,0.5124148726463318,1979.5224609375,0.5252982378005981,0.9993469715118408,0.5124148726463318,2111.808852586,14,0.9405456185340881,300000.0,0.20896823704242706,1,8.808574676513672,0.9993469715118408,0.04689626023173332,0.48107025027275085,0.9161925911903381,5.485335826873779,0.9993469715118408,1.8450641632080078,0,0.5252982378005981,0.5252982378005981,1.0681151962899094e-08,0.006654314696788788,23.130033493041992,0.33517032861709595,0,128.14208984375,0.02382628060877323,0.5124148726463318,1.732206106185913,0.00032006207038648427,0.30708056688308716,0,-0.05601096153259277,10,96.3499984741211,105.01203918457031,1.3576124906539917,0.0004617608501575887,43.119998931884766,3.7506394386291504,1000,15,156.0767364501953,11.121241569519043,1746568233.7871602
-0.11554096639156342,0.5432396531105042,2110.722412109375,0.5580353140830994,1.0004644393920898,0.5432396531105042,2240.17654039,15,0.9283621907234192,320000.0,0.16135336458683014,1,10.123832702636719,1.0004644393920898,0.03723493590950966,0.5564935207366943,0.8340017795562744,5.95269775390625,1.0004644393920898,-0.5540742874145508,0,0.5580353140830994,0.5580353140830994,-2.2888182460434336e-09,-0.009661324322223663,23.188810348510742,0.37332186102867126,0,131.08309936523438,0.028753843158483505,0.5432396531105042,0.1405581831932068,0.0002963709703180939,0.31135109066963196,0,-0.1715519279241562,10,88.8499984741211,107.8942642211914,1.344577431678772,0.00032835203455761075,40.689998626708984,4.314453601837158,1000,16,152.57496643066406,10.567167282104492,1746568364.9728503
-0.03074599802494049,0.5736316442489624,2239.086181640625,0.5896492600440979,1.0001437664031982,0.5736316442489624,2369.917627665,16,0.9176645874977112,340000.0,0.21956895291805267,1,9.67909049987793,1.0001437664031982,0.0669780746102333,0.5950803756713867,0.8642577528953552,7.2630934715271,1.0001436471939087,2.684868812561035,0,0.5896492600440979,0.5896492600440979,-2.4414061883248905e-08,0.029743138700723648,23.10364532470703,0.35436081886291504,0,128.26412963867188,0.026775848120450974,0.5736316442489624,-0.6592368483543396,0.00032783570350147784,0.3062590956687927,0,-0.20229792594909668,10,79.1500015258789,105.16045379638672,1.3329132795333862,0.00010165826824959368,29.489999771118164,3.9721264839172363,1000,17,155.92825317382812,13.252036094665527,1746568493.3404677
-0.0879814624786377,0.6031671166419983,2368.844970703125,0.6203920841217041,1.001235008239746,0.6031671166419983,2501.141173602,17,0.9071138501167297,360000.0,0.2906194031238556,1,9.466240882873535,1.001235008239746,0.04976998269557953,0.720127522945404,0.8881534337997437,7.34699821472168,1.001235008239746,-5.751252174377441,0,0.6203920841217041,0.6203920841217041,-2.8610229740877458e-09,-0.017208091914653778,22.961597442626953,0.31921425461769104,0,129.65403747558594,0.025354428216814995,0.6031671166419983,-1.0993449687957764,0.0003406016912776977,0.2835112512111664,0,-0.2902793884277344,10,60.70000076293945,106.69241333007812,1.3213576078414917,0.0008732264977879822,31.389999389648438,3.7522075176239014,1000,18,154.2566680908203,7.500783920288086,1746568623.0820272
0.36888132244348526,0.6335219740867615,2500.064453125,0.6508259177207947,0.9993121027946472,0.6335219740867615,2631.278972784,18,0.9033306241035461,380000.0,0.20319531857967377,1,9.245506286621094,0.9993121027946472,0.05973929539322853,0.8325640559196472,0.6654223799705505,7.826730728149414,0.9993121027946472,7.6254425048828125,0,0.6508259177207947,0.6508259177207947,1.4495848965623281e-08,0.009969312697649002,22.64855194091797,0.46986082196235657,0,131.1394500732422,0.045168437063694,0.6335219740867615,0.7703655958175659,0.00029908903525210917,0.31265589594841003,0,0.07860193401575089,10,125.69999694824219,108.49088287353516,1.3172320127487183,0.00048643082845956087,39.63999938964844,3.6844608783721924,1000,19,152.5093994140625,15.126226425170898,1746568754.305307
-0.3394197002053261,0.6637730598449707,2630.193115234375,0.6808947920799255,1.0016411542892456,0.6637730598449707,2761.013267546,19,0.9002623558044434,400000.0,0.14215128123760223,1,11.226004600524902,1.0016411542892456,0.054509084671735764,0.8115540146827698,0.7623952031135559,8.23962116241455,1.0016411542892456,-2.1806068420410156,0,0.6808947920799255,0.6808947920799255,-3.814697002724188e-09,-0.005230210721492767,22.89755630493164,0.4151121973991394,0,130.04139709472656,0.034408800303936005,0.6637730598449707,-0.9406465291976929,0.0002815413463395089,0.31647953391075134,0,-0.2608177661895752,10,88.9000015258789,107.1438217163086,1.3138271570205688,0.0011604431783780456,37.630001068115234,5.017476558685303,1000,20,153.7971649169922,12.945619583129883,1746568884.4429197
0.006072014570236206,0.6936630606651306,2759.929443359375,0.7105220556259155,1.000234603881836,0.6936630606651306,2893.875604108,20,0.8995631337165833,420000.0,0.17982390522956848,1,10.184083938598633,1.000234603881836,0.06291700899600983,0.8950709104537964,0.8392835855484009,8.738372802734375,1.000234603881836,-2.8312110900878906,0,0.7105220556259155,0.7105220556259155,4.577636492086867e-09,0.008407924324274063,23.092567443847656,0.3585039973258972,0,129.63787841796875,0.028393074870109558,0.6936630606651306,-0.14876079559326172,0.0003258930519223213,0.3008865416049957,0,-0.254745751619339,10,77.69999694824219,106.54528045654297,1.3130772113800049,0.00016589000006206334,35.209999084472656,4.637083530426025,1000,21,154.27590942382812,10.114408493041992,1746569014.177365
0.1276363879442215,0.7238962650299072,2892.814697265625,0.7399176359176636,0.9998716115951538,0.7238962650299072,3019.083029385,21,0.9137177467346191,440000.0,0.34942305088043213,1,10.369446754455566,0.9998716115951538,0.046173904091119766,0.8503777384757996,0.5739177465438843,7.960752964019775,0.999871551990509,0.23756790161132812,0,0.7399176359176636,0.7399176359176636,0.0,-0.01674310490489006,23.81565284729004,0.45478054881095886,0,132.79005432128906,0.06071983277797699,0.7238962650299072,0.5843582153320312,0.0003499476006254554,0.261006623506546,0,-0.1271093636751175,10,104.19999694824219,108.97437286376953,1.3285815715789795,9.07843277673237e-05,37.869998931884766,4.346591472625732,1000,22,150.6136932373047,10.35197639465332,1746569147.0402012
-0.25057150423526764,0.7533387541770935,3017.969482421875,0.7691299319267273,1.00140380859375,0.7533387541770935,3146.874801955,22,0.9218958020210266,460000.0,0.26577603816986084,1,10.171298027038574,1.00140380859375,0.061250146478414536,0.9013019800186157,0.7781848907470703,8.348973274230957,1.00140380859375,-1.8083686828613281,0,0.7691299319267273,0.7691299319267273,1.5258788677030566e-09,0.01507624238729477,23.403913497924805,0.3823464810848236,0,125.0916519165039,0.03302662819623947,0.7533387541770935,-0.8228285908699036,0.00032145107979886234,0.2975362539291382,0,-0.37768086791038513,10,61.099998474121094,101.68771362304688,1.3373712301254272,0.0009925863705575466,38.040000915527344,4.249889850616455,1000,23,159.88278198242188,8.543607711791992,1746569272.246824
0.011059939861297607,0.7821577787399292,3145.751220703125,0.7977717518806458,1.0017684698104858,0.7821577787399292,3274.444344061,23,0.9183894991874695,480000.0,0.19331015646457672,1,10.0950288772583,1.0017684698104858,0.05984925851225853,0.96856290102005,0.7551224827766418,8.377304077148438,1.0017684698104858,-0.34262847900390625,0,0.7977717518806458,0.7977717518806458,2.2888182460434336e-09,-0.0014008879661560059,22.994104385375977,0.38443848490715027,0,127.64958953857422,0.035074785351753235,0.7821577787399292,-1.3596854209899902,0.00032015133183449507,0.29029813408851624,0,-0.3666209280490875,10,63.650001525878906,104.65546417236328,1.3335639238357544,0.001250412780791521,30.709999084472656,4.2502899169921875,1000,24,156.67892456054688,8.200979232788086,1746569400.0384455
0.03602802753448486,0.8102699518203735,3273.364501953125,0.8259252905845642,1.002389907836914,0.8102699518203735,3403.917390139,24,0.9178754687309265,500000.0,0.383430540561676,1,9.050966262817383,1.002389907836914,0.08729898184537888,0.898273229598999,0.7508443593978882,8.473276138305664,1.002389907836914,0.5312356948852539,0,0.8259252905845642,0.8259252905845642,-1.5258788677030566e-09,0.027449723333120346,23.395408630371094,0.3843354284763336,0,127.47122192382812,0.03547562286257744,0.8102699518203735,-0.8154736161231995,0.0003208392299711704,0.28857606649398804,0,-0.33059290051460266,10,58.04999923706055,104.07579040527344,1.3329195976257324,0.0016899200854822993,30.8700008392334,3.47790789604187,1000,25,156.89816284179688,8.73221492767334,1746569527.6090105
-0.041371166706085205,0.8378140926361084,3402.848388671875,0.8535714745521545,1.0008554458618164,0.8378140926361084,3531.636324395,25,0.9095478057861328,520000.0,0.332731693983078,1,9.86390209197998,1.0008554458618164,0.07399852573871613,0.9295388460159302,0.8196459412574768,8.32247543334961,1.0008554458618164,-0.9895191192626953,0,0.8535714745521545,0.8535714745521545,-1.907348501362094e-09,-0.01330045610666275,23.241214752197266,0.35503798723220825,0,129.40174865722656,0.029769891873002052,0.8378140926361084,-0.3326171040534973,0.0003470337251201272,0.2910054624080658,0,-0.37196406722068787,10,59.900001525878906,106.16050720214844,1.3237532377243042,0.0006048915674909949,29.510000228881836,4.5777435302734375,1000,26,154.5574188232422,7.7426958084106445,1746569657.082015
0.26860178261995316,0.8657799959182739,3530.57275390625,0.8808721899986267,1.0019596815109253,0.8657799959182739,3658.061164749,26,0.8995447754859924,540000.0,0.2723716199398041,1,8.935441017150879,1.0019596815109253,0.06994753330945969,1.02022385597229,0.6525224447250366,9.130744934082031,1.0019596815109253,-0.7476015090942383,0,0.8808721899986267,0.8808721899986267,0.0,-0.004050992429256439,22.47507095336914,0.4128016531467438,0,127.65371704101562,0.046971991658210754,0.8657799959182739,0.541135311126709,0.0003693222242873162,0.26936233043670654,0,-0.10336228460073471,10,92.75,105.17861938476562,1.3128716945648193,0.0013856760924682021,31.09000015258789,3.762596845626831,1000,27,156.67385864257812,6.995094299316406,1746569784.8010168
-0.07735749334096909,0.8932658433914185,3656.9873046875,0.9078192710876465,1.0012314319610596,0.8932658433914185,3784.183122045,27,0.8941604495048523,560000.0,0.3255636394023895,1,7.299562454223633,1.0012314319610596,0.07269490510225296,0.9119632840156555,0.7160319685935974,9.143553733825684,1.00123131275177,-0.9304294586181641,0,0.9078192710876465,0.9078192710876465,6.103515470812226e-09,0.002747371792793274,22.52997398376465,0.41900336742401123,0,126.34962463378906,0.03900902345776558,0.8932658433914185,-0.0706413984298706,0.0003187130205333233,0.3000198006629944,0,-0.1807197779417038,10,61.79999923706055,103.81962585449219,1.3068511486053467,0.0008706977241672575,30.18000030517578,3.0664939880371094,1000,28,158.2909393310547,6.064664840698242,1746569911.2253268
-0.03557427227497101,0.9204006791114807,3783.10498046875,0.9345152378082275,1.0005983114242554,0.9204006791114807,3912.026224861,28,0.8851893544197083,580000.0,0.2661683261394501,1,7.867110729217529,1.0005983114242554,0.06945333629846573,0.9375148415565491,0.7061673402786255,9.058401107788086,1.0005983114242554,0.9303617477416992,0,0.9345152378082275,0.9345152378082275,-2.2888182460434336e-09,-0.0032415688037872314,23.2076358795166,0.3871362805366516,0,126.0343246459961,0.04010648652911186,0.9204006791114807,-0.48928433656692505,0.00034552760189399123,0.2733829915523529,0,-0.2162940502166748,10,64.0999984741211,102.82666778564453,1.2967509031295776,0.0004230981576256454,31.040000915527344,3.2280354499816895,1000,29,158.6869354248047,6.995026588439941,1746570037.3477683
0.07434700429439545,0.947568953037262,3910.958251953125,0.9611438512802124,1.0001929998397827,0.947568953037262,4039.492076773,29,0.881164014339447,600000.0,0.1927752047777176,1,8.003896713256836,1.0001929998397827,0.04239292070269585,1.1238086223602295,0.8173850774765015,8.379828453063965,1.0001929998397827,-1.4254369735717773,0,0.9611438512802124,0.9611438512802124,1.525878801089675e-08,-0.027060415595769882,22.999814987182617,0.3990274667739868,0,127.77299499511719,0.029934804886579514,0.947568953037262,-0.9885700941085815,0.0002596685662865639,0.3261590898036957,0,-0.14194704592227936,10,75.55000305175781,104.77315521240234,1.292314887046814,0.0001364995987387374,33.36000061035156,3.152418613433838,1000,30,156.52760314941406,5.569589614868164,1746570165.190721
-0.23678921163082123,0.9733974933624268,4038.419677734375,0.9876112341880798,1.0023176670074463,0.9733974933624268,4166.688200657,30,0.8813926577568054,620000.0,0.1648140251636505,1,7.081643104553223,1.0023176670074463,0.04402867332100868,0.889077365398407,0.9797943830490112,7.881513595581055,1.0023175477981567,-1.6522817611694336,0,0.9876112341880798,0.9876112341880798,1.831054596834747e-08,0.0016357526183128357,23.090312957763672,0.30610617995262146,0,127.38859558105469,0.020833387970924377,0.9733974933624268,0.03540639579296112,0.0003072723338846117,0.2999211251735687,0,-0.3787362575531006,10,31.200000762939453,104.29825592041016,1.2926405668258667,0.0016387818614020944,31.56999969482422,2.7348239421844482,1000,31,156.9999237060547,3.9173078536987305,1746570292.6563094
0.12937109172344208,0.9985295534133911,4165.60107421875,1.013511300086975,1.0008697509765625,0.9985295534133911,4293.483508116,31,0.8821356296539307,640000.0,0.27341794967651367,1,6.744321823120117,1.0008697509765625,0.04632360488176346,0.8727412223815918,0.7303693294525146,7.12922477722168,1.0008697509765625,0.9685320854187012,0,1.013511300086975,1.013511300086975,1.5258788677030566e-09,0.002294931560754776,23.330400466918945,0.3905426561832428,0,127.09878540039062,0.037492536008358,0.9985295534133911,0.29731303453445435,0.0003262344980612397,0.28524038195610046,0,-0.2493651658296585,10,46.70000076293945,103.76836395263672,1.2934165000915527,0.0006150068365968764,24.940000534057617,2.7705812454223633,1000,32,157.35791015625,4.885839939117432,1746570419.8520808
0.12646617740392685,1.0239969491958618,4292.4150390625,1.0390485525131226,1.000727653503418,1.0239969491958618,4420.384048687,32,0.8840896487236023,660000.0,0.2673720121383667,1,7.798940658569336,1.000727653503418,0.07628881186246872,0.9655183553695679,0.6959233283996582,7.360375881195068,1.000727653503418,2.072366714477539,0,1.0390485525131226,1.0390485525131226,-1.2207030941624453e-08,0.02996520698070526,23.498207092285156,0.4245504140853882,0,126.7124252319336,0.041295915842056274,1.0239969491958618,0.39480060338974,0.0003252861788496375,0.2954545319080353,0,-0.12289898842573166,10,77.05000305175781,103.21419525146484,1.295629858970642,0.0005145849427208304,26.989999771118164,2.9668264389038086,1000,33,157.8377227783203,6.958206653594971,1746570546.6481526
-0.20772389322519302,1.0482916831970215,4419.2998046875,1.0640380382537842,1.0026506185531616,1.0482916831970215,4546.953133554,33,0.8895376324653625,680000.0,0.1377221643924713,1,6.3017377853393555,1.0026506185531616,0.0461149625480175,0.9984205365180969,0.91032475233078,6.821611404418945,1.0026506185531616,-3.214359998703003,0,1.0640380382537842,1.0640380382537842,1.3732909920349812e-08,-0.030173849314451218,22.978466033935547,0.32482001185417175,0,126.81444549560547,0.024134434759616852,1.0482916831970215,-0.19399501383304596,0.0003096739819739014,0.29569172859191895,0,-0.3306228816509247,10,31.0,103.8359603881836,1.3016496896743774,0.001874298439361155,23.59000015258789,2.6211483478546143,1000,34,157.7107391357422,3.7438466548919678,1746570673.5479138
0.24751239269971848,1.0726077556610107,4545.61474609375,1.0882911682128906,1.0017268657684326,1.0726077556610107,4674.121316286,34,0.8970072269439697,700000.0,0.2172141671180725,1,6.172236919403076,1.0017268657684326,0.06005815044045448,0.9139489531517029,0.6590802073478699,7.085414886474609,1.001726746559143,2.492347002029419,0,1.0882911682128906,1.0882911682128906,9.155272984173735e-09,0.013943187892436981,23.37957763671875,0.4374375343322754,0,126.21646881103516,0.046041909605264664,1.0726077556610107,-0.10474082827568054,0.00031984865199774504,0.28830641508102417,0,-0.08311048895120621,10,63.29999923706055,102.83686828613281,1.3098658323287964,0.0012210223358124495,20.010000228881836,2.545076847076416,1000,35,158.4579315185547,6.236193656921387,1746570800.1168718
