Train/PolicyRatio/Max,Safety/ShieldLagrangeMultiplier/Max,Time/Total,Metrics/EpCost,Safety/ShieldLagrangeMultiplier,Time/Epoch,Time/Rollout,Loss/Loss_reward_critic,_timestamp,Train/StopIter,Metrics/LagrangeMultiplier,Loss/Loss_reward_critic/Delta,Safety/EpCostShield,Loss/Loss_cost_critic,Metrics/EpLen,Train/PolicyRatio,Train/LR,Loss/Loss_pi/Delta,Train/PolicyRatio/Std,Safety/ShieldLagrangeMultiplier/Min,Train/KL,Metrics/EpRet,Loss/Loss_cost_critic/Delta,Time/Update,Loss/Loss_pi,Safety/shield_adv_c,_step,Value/cost,Value/reward,Train/PolicyRatio/Min,TotalEnvSteps,Safety/ShieldLagrangeMultiplier/Std,Metrics/LagrangeMultiplier/Max,Time/FPS,_runtime,Safety/shield_violation,Metrics/LagrangeMultiplier/Min,Value/Adv,Train/Entropy,Metrics/LagrangeMultiplier/Std,Train/PolicyStd,Train/Epoch
0.998250424861908,0.04500000178813934,273.2573547363281,12.050000190734863,0.04500000178813934,273.256103515625,133.01165771484375,0.006175719201564789,1746544930.251264,40,0.03599999472498894,0.006175719201564789,34.650001525878906,6.460643291473389,1000,0.998250424861908,0.0002969999914057553,-0.07069564610719681,0.010885974392294884,0.04500000178813934,0.009133799932897091,-2.3938682079315186,6.460643291473389,140.24436950683594,-0.07069564610719681,NaN,1,-0.11450459063053131,-0.15281279385089874,0.998250424861908,20000.0,0,0.03599999472498894,73.19141387939453,396.286712868,0.16312703490257263,0.03599999472498894,-0.10406135022640228,1.4147876501083374,0,0.9958875775337219,0
0.9981253743171692,0.0799986720085144,394.8372497558594,9.75,0.0799986720085144,121.45834350585938,97.15076446533203,0.00296774716116488,1746545051.881968,7,0.07061533629894257,-0.003207972040399909,34.599998474121094,8.199568748474121,1000,0.998125433921814,0.00029399999766610563,0.013924743980169296,0.014064023271203041,0.0799986720085144,0.021288832649588585,-1.3432376384735107,1.7389254570007324,24.307518005371094,-0.05677090212702751,NaN,2,0.11425251513719559,-0.1456899493932724,0.9981253743171692,40000.0,0,0.07061533629894257,164.66551208496094,642.793964787,0.6090183854103088,0.07061533629894257,-0.12137454748153687,1.40220308303833,0,0.983440101146698,1
0.9980396032333374,0.11491165310144424,641.385498046875,15.116666793823242,0.11491165310144424,246.3762664794922,98.4351806640625,0.003349761012941599,1746545298.3893986,40,0.10538094490766525,0.0003820138517767191,49.70000076293945,9.383768081665039,1000,0.9980395436286926,0.000291000003926456,0.008609697222709656,0.012473877519369125,0.11491165310144424,0.011950287036597729,-0.6879558563232422,1.184199333190918,147.9409942626953,-0.048161204904317856,NaN,3,0.31356459856033325,-0.1219726949930191,0.9980396032333374,60000.0,0,0.10538094490766525,81.17665100097656,894.827819994,1.9984341859817505,0.10538094490766525,0.03698102384805679,1.3735181093215942,0,0.955757200717926,2
0.998100996017456,0.14600875973701477,893.4091186523438,28.662500381469727,0.14600875973701477,251.89674377441406,100.10151672363281,0.0075251879170536995,1746545550.423,40,0.13877084851264954,0.004175426904112101,137.0,28.072689056396484,1000,0.998100996017456,0.0002880000101868063,0.15909147635102272,0.010782969184219837,0.14600875973701477,0.00829718355089426,-0.10789196193218231,18.688920974731445,151.795166015625,0.11093027144670486,NaN,4,0.6825429797172546,-0.08346112072467804,0.998100996017456,80000.0,0,0.13877084851264954,79.39761352539062,1146.093869911,2.364212989807129,0.13877084851264954,-0.10182198137044907,1.3775964975357056,0,0.9598240852355957,3
0.9976875185966492,0.17814144492149353,1144.61376953125,38.470001220703125,0.17814144492149353,251.06344604492188,104.20889282226562,0.005127182696014643,1746545801.688975,40,0.17198319733142853,-0.0023980052210390568,150.75,27.23841094970703,1000,0.9976875185966492,0.0002849999873433262,-0.006789185106754303,0.010782723315060139,0.17814144492149353,0.008108308538794518,0.2090151607990265,-0.8342781066894531,146.85443115234375,0.10414108633995056,NaN,5,3.301645040512085,-0.045296650379896164,0.9976875185966492,100000.0,0,0.17198319733142853,79.66114044189453,1395.660530611,5.47890043258667,0.17198319733142853,-0.05650525540113449,1.3705915212631226,0,0.953198254108429,4
1.0001415014266968,0.21105356514453888,1394.246337890625,47.720001220703125,0.21105356514453888,249.42930603027344,103.00096893310547,0.006869317498058081,1746546051.256491,40,0.20546141266822815,0.001742134802043438,105.55000305175781,21.112077713012695,1000,1.0001413822174072,0.00028199999360367656,-0.10210413113236427,0.010521603748202324,0.21105356514453888,0.007172273006290197,1.113610029220581,-6.126333236694336,146.42822265625,0.0020369552075862885,NaN,6,3.350630760192871,-0.001051841420121491,1.0001415014266968,120000.0,0,0.20546141266822815,80.18304443359375,1648.45998616,6.267706871032715,0.20546141266822815,-0.03793561831116676,1.358908772468567,0,0.9422977566719055,5
1.0005775690078735,0.2447836846113205,1647.023193359375,61.4900016784668,0.2447836846113205,252.65512084960938,104.5235595703125,0.011225265450775623,1746546304.055177,40,0.23916372656822205,0.004355947952717543,132.60000610351562,23.185989379882812,1000,1.0005775690078735,0.0002789999998640269,0.05428075045347214,0.00990794226527214,0.2447836846113205,0.006892872508615255,1.827612042427063,2.073911666870117,148.13145446777344,0.056317705661058426,NaN,7,3.643662214279175,0.05185752734541893,1.0005775690078735,140000.0,0,0.23916372656822205,79.15929412841797,1896.128289949,7.472879886627197,0.23916372656822205,-0.18904879689216614,1.3459182977676392,0,0.9302912950515747,6
0.9991084933280945,0.27894672751426697,1894.68603515625,68.62000274658203,0.27894672751426697,247.50289916992188,108.88775634765625,0.018012341111898422,1746546551.72354,40,0.27338868379592896,0.006787075661122799,117.05000305175781,20.000072479248047,1000,0.9991084933280945,0.00027600000612437725,-0.10651636123657227,0.010446746833622456,0.27894672751426697,0.007471057120710611,2.4965834617614746,-3.1859169006347656,138.61505126953125,-0.05019865557551384,NaN,8,5.289255619049072,0.10869279503822327,0.9991084933280945,160000.0,0,0.27338868379592896,80.80713653564453,2143.173437577,9.641277313232422,0.27338868379592896,-0.17371302843093872,1.3355872631072998,0,0.9206755757331848,7
0.9995949268341064,0.3133026361465454,2141.726318359375,66.54000091552734,0.3133026361465454,246.8744354248047,101.14009094238281,0.02132883295416832,1746546798.7692087,40,0.30825522541999817,0.0033164918422698975,108.6500015258789,18.291728973388672,1000,0.9995949268341064,0.0002730000123847276,-0.010271839797496796,0.010699358768761158,0.3133026361465454,0.00819746870547533,3.239326238632202,-1.708343505859375,145.73423767089844,-0.060470495373010635,NaN,9,4.628511905670166,0.21454380452632904,0.9995949268341064,180000.0,0,0.30825522541999817,81.01284790039062,2393.909975519,9.239741325378418,0.30825522541999817,0.1778329312801361,1.3233569860458374,0,0.9094271063804626,8
1.0007835626602173,0.3478831946849823,2392.501953125,64.54000091552734,0.3478831946849823,250.61758422851562,105.4496841430664,0.02637714520096779,1746547049.5051699,40,0.3436485528945923,0.005048312246799469,113.19999694824219,20.047969818115234,1000,1.0007835626602173,0.0002699999895412475,-0.08203143998980522,0.010764564387500286,0.3478831946849823,0.00917853508144617,4.567437648773193,1.7562408447265625,145.16781616210938,-0.14250193536281586,NaN,10,6.157672882080078,0.3195679783821106,1.0007835626602173,200000.0,0,0.3436485528945923,79.8028564453125,2638.294463311,11.676692008972168,0.3436485528945923,0.19039443135261536,1.3051916360855103,0,0.892984926700592,9
