Metrics/LagrangeMultiplier,Value/reward,Metrics/LagrangeMultiplier/Std,Loss/Loss_cost_critic,_step,Loss/Loss_reward_critic/Delta,Time/Rollout,Train/PolicyRatio,Time/Epoch,Time/FPS,Value/Adv,Metrics/EpRet,_timestamp,Train/PolicyRatio/Min,Train/StopIter,Loss/Loss_reward_critic,Metrics/EpCost,Metrics/LagrangeMultiplier/Min,Train/PolicyRatio/Std,TotalEnvSteps,Train/Entropy,Loss/Loss_pi/Delta,Train/PolicyStd,Metrics/EpLen,Loss/Loss_pi,Train/LR,_runtime,Value/cost,Time/Update,Loss/Loss_cost_critic/Delta,Train/PolicyRatio/Max,Time/Total,Metrics/LagrangeMultiplier/Max,Train/Epoch,Train/KL
0.38155266642570496,0.028123285621404648,0,1.1645102500915527,11,-0.0003532459959387779,84.81332397460938,1.0012327432632446,187.6476287841797,106.58275604248047,-0.10635463893413544,0.29355162382125854,1743307990.43956,1.0012327432632446,40,0.004404615145176649,20.360000610351562,0.38155266642570496,0.0111801503226161,220000.0,1.2856849431991577,-0.0004345281049609184,0.8752638697624207,1000,-0.010368290357291698,0.00026699999580159783,2243.373405622,1.7593820095062256,102.83421325683594,0.08101058006286621,1.0012327432632446,2061.2802734375,0.38155266642570496,10,0.009766040369868279
0.4166995882987976,0.04115194454789162,0,1.2121398448944092,12,0.000944413710385561,84.27041625976562,0.9993221759796143,180.9785919189453,110.51031494140625,-0.08145283907651901,0.31824156641960144,1743308171.4899502,0.9993221759796143,40,0.00534902885556221,19.389999389648438,0.4166995882987976,0.011429019272327423,240000.0,1.268210530281067,-0.0004966985434293747,0.8600965142250061,1000,-0.010864988900721073,0.0002640000020619482,2428.137610772,1.821064829826355,96.70809936523438,0.047629594802856445,0.9993221759796143,2242.34228515625,0.4166995882987976,11,0.010771580040454865
0.4518964886665344,0.04993068426847458,0,0.7741512060165405,13,-0.0009237849153578281,84.38895416259766,1.0012519359588623,184.68035888671875,108.29521942138672,0.14925488829612732,0.26605433225631714,1743308356.2537248,1.0012519359588623,40,0.004425243940204382,17.489999771118164,0.4518964886665344,0.011770502664148808,260000.0,1.255316972732544,-0.0010179877281188965,0.8490795493125916,1000,-0.01188297662883997,0.0002610000083222985,2610.234634812,2.061835527420044,100.29132843017578,-0.43798863887786865,1.0012519359588623,2427.088134765625,0.4518964886665344,12,0.011818066239356995
0.4871411919593811,0.05770707502961159,0,0.8094059228897095,14,4.069507122039795e-05,83.70362091064453,0.9983001947402954,182.01156616210938,109.88313293457031,-0.09664817899465561,0.24899409711360931,1743308538.3509731,0.9983001947402954,40,0.00446593901142478,17.559999465942383,0.4871411919593811,0.012288389727473259,280000.0,1.2452143430709839,-0.0013395054265856743,0.840575635433197,1000,-0.013222482055425644,0.0002579999854788184,2792.980149793,2.640746593475342,98.30780029296875,0.035254716873168945,0.9983001947402954,2609.189697265625,0.4871411919593811,13,0.01224079541862011
0.521981954574585,0.03661612048745155,0,0.640891969203949,15,-8.810730651021004e-05,83.62877655029297,0.9987356066703796,182.65988159179688,109.49311828613281,0.008865103125572205,0.2704502046108246,1743308721.0963333,0.9987356066703796,40,0.00437783170491457,14.15999984741211,0.521981954574585,0.01136809028685093,300000.0,1.2399098873138428,0.001338777132332325,0.8361881971359253,1000,-0.011883704923093319,0.00025499999173916876,2977.686924441,1.4767577648162842,99.0309829711914,-0.1685139536857605,0.9987356066703796,2791.928955078125,0.521981954574585,14,0.012876549735665321
0.5564730167388916,0.05298774316906929,0,0.9872893691062927,16,0.002844980452209711,83.00057983398438,0.9982848167419434,184.63563537597656,108.32144927978516,0.02701544016599655,0.2976529598236084,1743308905.803208,0.9982848167419434,40,0.007222812157124281,14.09000015258789,0.5564730167388916,0.012262018397450447,320000.0,1.2305138111114502,-0.0033741677179932594,0.8283187747001648,1000,-0.015257872641086578,0.0002519999979995191,3161.606407675,1.7904460430145264,101.63490295410156,0.34639739990234375,0.9982848167419434,2976.6533203125,0.5564730167388916,15,0.013537696562707424
0.5904935598373413,0.034625206142663956,0,0.619476854801178,17,-0.000545932911336422,83.12942504882812,0.9999127388000488,183.82666015625,108.79814910888672,-0.2744285464286804,0.32972270250320435,1743309089.7223852,0.9999127984046936,40,0.006676879245787859,12.949999809265137,0.5904935598373413,0.012458163313567638,340000.0,1.2111408710479736,0.0019648829475045204,0.8125032782554626,1000,-0.013292989693582058,0.00024900000425986946,3343.072572006,2.141571044921875,100.69715118408203,-0.36781251430511475,0.9999127984046936,3160.5546875,0.5904935598373413,16,0.013162663206458092
0.6241553425788879,0.042471885681152344,0,0.711940586566925,18,-0.0012638382613658905,83.6681137084961,0.9987738728523254,181.37440490722656,110.2691421508789,-0.08512949198484421,0.4009486436843872,1743309271.188562,0.9987738728523254,40,0.0054130409844219685,13.210000038146973,0.6241553425788879,0.012768285349011421,360000.0,1.195981740951538,-0.00017187930643558502,0.8002528548240662,1000,-0.013464869000017643,0.0002460000105202198,3522.02715922,2.2591280937194824,97.70623016357422,0.09246373176574707,0.9987738728523254,3342.021484375,0.6241553425788879,17,0.014001070521771908
0.6574245691299438,0.03498367965221405,0,0.6378072500228882,19,-0.001335357315838337,84.26335144042969,0.9995079636573792,178.85617065429688,111.82169342041016,0.1256519854068756,0.4405650198459625,1743309450.1430647,0.9995080232620239,40,0.0040776836685836315,12.670000076293945,0.6574245691299438,0.012353548780083656,380000.0,1.198032021522522,-0.0008387574926018715,0.8018649816513062,1000,-0.014303626492619514,0.00024300000222865492,3701.45302836,1.5582716464996338,94.59266662597656,-0.07413333654403687,0.9995080232620239,3520.97216796875,0.6574245691299438,18,0.01383375097066164
0.690277636051178,0.03849170729517937,0,0.4535004198551178,20,0.00242824200540781,83.49713897705078,0.9989810585975647,179.3319854736328,111.5250015258789,-0.11399051547050476,0.5245844125747681,1743309629.5692797,0.9989810585975647,40,0.006505925673991442,12.1899995803833,0.690277636051178,0.012286676093935966,400000.0,1.1809720993041992,0.0016749193891882896,0.7882742285728455,1000,-0.012628707103431225,0.00023999999393709004,3880.802214597,1.7599096298217773,95.83477783203125,-0.18430683016777039,0.9989810585975647,3700.40185546875,0.690277636051178,19,0.012920202687382698
0.7224798202514648,0.054737742990255356,0,0.5412065386772156,21,-9.583355858922005e-05,84.32415771484375,0.9983042478561401,179.2613983154297,111.56891632080078,-0.21154651045799255,0.5183761715888977,1743309808.918446,0.9983042478561401,40,0.006410092115402222,10.539999961853027,0.7224798202514648,0.013306510634720325,420000.0,1.171918272972107,-0.002385190688073635,0.7811440825462341,1000,-0.01501389779150486,0.00023700000019744039,4060.850395327,2.097907304763794,94.93718719482422,0.08770611882209778,0.9983042478561401,3879.754638671875,0.7224798202514648,20,0.013422698713839054
0.7545272707939148,0.02921300008893013,0,0.6049396991729736,22,-0.0002469252794981003,82.67935180664062,0.9986510276794434,179.96542358398438,111.13245391845703,0.018089979887008667,0.49659526348114014,1743309988.9667811,0.9986510276794434,40,0.006163166835904121,12.84000015258789,0.7545272707939148,0.012748879380524158,440000.0,1.1721326112747192,-0.0024491269141435623,0.7813023924827576,1000,-0.017463024705648422,0.00023400000645779073,4243.69972318,1.2011595964431763,97.2860107421875,0.06373316049575806,0.9986510276794434,4059.8076171875,0.7545272707939148,21,0.013446561992168427
0.7862830758094788,0.06361152231693268,0,0.5657727122306824,23,0.005388147197663784,82.85880279541016,1.000993013381958,182.75973510742188,109.43329620361328,0.0409868024289608,0.3141915500164032,1743310171.8159866,1.000993013381958,40,0.011551314033567905,11.90999984741211,0.7862830758094788,0.012826167047023773,460000.0,1.1521097421646118,0.004472379572689533,0.7658130526542664,1000,-0.012990645132958889,0.00023099999816622585,4427.065869232,2.1313562393188477,99.90082550048828,-0.03916698694229126,1.000993013381958,4242.646484375,0.7862830758094788,22,0.015073452144861221
0.8175796866416931,0.030994076281785965,0,0.4578598141670227,24,-0.005368433892726898,83.05389404296875,0.9976467490196228,183.28953552246094,109.11697387695312,0.012546604499220848,0.27378377318382263,1743310355.182136,0.9976468086242676,40,0.006182880140841007,10.770000457763672,0.8175796866416931,0.012856973335146904,480000.0,1.1340688467025757,0.0007995376363396645,0.7521181702613831,1000,-0.012191107496619225,0.0002280000044265762,4608.887773137,1.0825402736663818,100.23558044433594,-0.10791289806365967,0.9976468086242676,4426.0283203125,0.8175796866416931,23,0.014570440165698528
0.8486449718475342,0.04310571402311325,0,1.0359578132629395,25,-0.0005099503323435783,83.31669616699219,1.001997947692871,181.73138427734375,110.05253601074219,-0.023437626659870148,0.13865917921066284,1743310537.0039024,1.001997947692871,40,0.005672929808497429,11.65999984741211,0.8486449718475342,0.014315968379378319,500000.0,1.124453067779541,-0.004632983356714249,0.7449173927307129,1000,-0.016824090853333473,0.00022499999613501132,4786.927807807,1.7866030931472778,98.41461181640625,0.5780979990959167,1.001997947692871,4607.83447265625,0.8486449718475342,24,0.01517304964363575
0.8794009685516357,0.0290195494890213,0,0.6773485541343689,26,-0.00038434145972132683,82.77182006835938,0.9976097345352173,177.9539794921875,112.38860321044922,-0.15593311190605164,0.0034422732423990965,1743310715.043897,0.9976097941398621,40,0.005288588348776102,11.0600004196167,0.8794009685516357,0.012632220052182674,520000.0,1.117781639099121,0.0031235646456480026,0.7399815917015076,1000,-0.01370052620768547,0.00022200000239536166,4964.843081467,1.4321483373641968,95.18208312988281,-0.35860925912857056,0.9976097941398621,4785.88232421875,0.8794009685516357,25,0.014957613311707973
0.9097923040390015,0.0435887947678566,0,0.775689423084259,27,0.0004181312397122383,83.27608489990234,0.9985368847846985,177.84371948242188,112.45828247070312,0.10037226974964142,-0.024797873571515083,1743310892.9595034,0.9985368847846985,40,0.00570671958848834,10.550000190734863,0.9097923040390015,0.013558517210185528,540000.0,1.118602991104126,-0.0039892978966236115,0.7406036853790283,1000,-0.017689824104309082,0.00021899999410379678,5146.909902568,1.698244571685791,94.56757354736328,0.09834086894989014,0.9985368847846985,4963.81103515625,0.9097923040390015,26,0.017526349052786827
0.9404248595237732,0.03851442039012909,0,1.2192621231079102,28,0.0012651970610022545,83.4283447265625,0.9990752935409546,181.97422790527344,109.90567779541016,0.045685313642024994,0.0779048427939415,1743311075.0258799,0.9990752935409546,40,0.006971916649490595,13.489999771118164,0.9404248595237732,0.013002989813685417,560000.0,1.1181563138961792,0.0012795999646186829,0.7402464747428894,1000,-0.0164102241396904,0.00021600000036414713,5331.423707765,2.29868745803833,98.54573822021484,0.4435727000236511,0.9990752935409546,5145.8544921875,0.9404248595237732,27,0.014371354132890701
0.9710705876350403,0.014446227811276913,0,0.3284241259098053,29,0.000649929977953434,83.12986755371094,1.000848412513733,184.4301300048828,108.44215393066406,-0.013375923037528992,0.05874545872211456,1743311259.5399544,1.000848412513733,40,0.007621846627444029,12.369999885559082,0.9710705876350403,0.012208808213472366,580000.0,1.1006765365600586,0.0054067643359303474,0.7274235486984253,1000,-0.011003459803760052,0.00021300000662449747,5514.7879218,1.2799628973007202,101.30018615722656,-0.8908379971981049,1.000848412513733,5330.38330078125,0.9710705876350403,28,0.013793056830763817
1.0016019344329834,0.03500843420624733,0,0.47032251954078674,30,-0.0018562902696430683,83.31758880615234,1.001381516456604,183.28546142578125,109.1194076538086,0.020207442343235016,0.044655874371528625,1743311442.9039862,1.0013816356658936,40,0.0057655563578009605,11.670000076293945,1.0016019344329834,0.013750671409070492,600000.0,1.0921698808670044,-0.0026119211688637733,0.7212808132171631,1000,-0.013615380972623825,0.0002099999983329326,5698.831979739,1.0417423248291016,99.96773529052734,0.14189839363098145,1.0013816356658936,5513.7470703125,1.0016019344329834,29,0.01547933928668499
1.032016396522522,0.041145384311676025,0,0.4031407833099365,31,0.003265315666794777,82.93365478515625,0.9993910193443298,183.96987915039062,108.71345520019531,-0.10752050578594208,0.15146902203559875,1743311626.9487305,0.9993910789489746,40,0.009030872024595737,11.550000190734863,1.032016396522522,0.013223639689385891,620000.0,1.0825238227844238,-0.0002912897616624832,0.7144030332565308,1000,-0.013906670734286308,0.00020700000459328294,5879.569136207,1.3910702466964722,101.0361328125,-0.06718173623085022,0.9993910789489746,5697.796875,1.032016396522522,30,0.016521895304322243
1.0622496604919434,0.041391730308532715,0,0.5138028264045715,32,-0.0020635705441236496,82.55567932128906,0.999485969543457,180.67660522460938,110.69502258300781,0.19997867941856384,0.21116530895233154,1743311807.6856506,0.999485969543457,40,0.006967301480472088,11.119999885559082,1.0622496604919434,0.013775920495390892,640000.0,1.0727615356445312,-0.004285110160708427,0.7074779868125916,1000,-0.018191780894994736,0.00020399999630171806,6061.529051077,1.5288621187210083,98.12084197998047,0.11066204309463501,0.999485969543457,5878.53955078125,1.0622496604919434,31,0.015040751546621323
1.0921235084533691,0.03937758505344391,0,0.653124988079071,33,0.0012861276045441628,82.41070556640625,1.0008372068405151,181.86473083496094,109.97184753417969,0.04206506535410881,0.14293253421783447,1743311989.645433,1.0008372068405151,40,0.00825342908501625,10.109999656677246,1.0921235084533691,0.013998173177242279,660000.0,1.0568698644638062,0.0007755160331726074,0.6962701082229614,1000,-0.01741626486182213,0.0002010000025620684,6244.959876634,1.0925296545028687,99.45394134521484,0.1393221616744995,1.0008372068405151,6060.46826171875,1.0921235084533691,32,0.016285307705402374
1.1216800212860107,0.04678560048341751,0,0.2873723804950714,34,-0.002507846336811781,83.14295196533203,0.9994734525680542,183.34494018554688,109.08399963378906,-0.19407685101032257,0.18070144951343536,1743312173.076597,0.9994734525680542,40,0.00574558274820447,10.09000015258789,1.1216800212860107,0.013226790353655815,680000.0,1.0389567613601685,0.006778603419661522,0.6839834451675415,1000,-0.010637661442160606,0.00019799999427050352,6423.990770669,0.8911359310150146,100.20185852050781,-0.36575260758399963,0.9994734525680542,6243.91162109375,1.1216800212860107,33,0.01490887999534607
1.15070641040802,0.03224940970540047,0,0.2598600685596466,35,0.0015398222021758556,83.1385498046875,1.0008125305175781,178.95205688476562,111.76177978515625,0.36044448614120483,0.1948157697916031,1743312352.1071854,1.0008125305175781,40,0.007285404950380325,8.899999618530273,1.15070641040802,0.013547740876674652,700000.0,1.023079514503479,-0.0005512610077857971,0.6732698678970337,1000,-0.011188922449946404,0.00019500000053085387,6606.395218439,0.8658835887908936,95.81336975097656,-0.027512311935424805,1.0008125305175781,6422.94287109375,1.15070641040802,34,0.015481452457606792
1.1793328523635864,0.06677376478910446,0,0.3809376060962677,36,-0.0009752088226377964,83.1308822631836,0.9993497133255005,182.3258514404297,109.69371032714844,-0.05906195938587189,0.23956039547920227,1743312534.5115032,0.9993497133255005,40,0.006310196127742529,9.210000038146973,1.1793328523635864,0.014760403893887997,720000.0,1.0117332935333252,-0.00137370266020298,0.6656790971755981,1000,-0.012562625110149384,0.00019200000679120421,6791.756478119,0.8724388480186462,99.19488525390625,0.1210775375366211,0.9993497133255005,6605.3525390625,1.1793328523635864,35,0.019863417372107506
1.2071735858917236,0.08604256063699722,0,0.2782226502895355,37,-0.0009186696261167526,83.7596664428711,0.9987307786941528,185.2712860107422,107.9498062133789,-0.1991817057132721,0.3105989396572113,1743312719.87267,0.9987307786941528,40,0.005391526501625776,7.269999980926514,1.2071735858917236,0.01343463733792305,740000.0,1.0008262395858765,-0.0010945182293653488,0.658427357673645,1000,-0.013657143339514732,0.00018899999849963933,6972.898181835,1.1382346153259277,101.51155090332031,-0.10271495580673218,0.9987307786941528,6790.7060546875,1.2071735858917236,36,0.01627696119248867
1.2338224649429321,0.05564212054014206,0,0.35911375284194946,38,0.0009965193457901478,83.30779266357422,0.9971885085105896,181.0594482421875,110.4609603881836,0.0031649842858314514,0.45224449038505554,1743312901.0144124,0.9971885085105896,40,0.006388045847415924,5.190000057220459,1.2338224649429321,0.013691067695617676,760000.0,0.9975432753562927,-0.0016010981053113937,0.6562979817390442,1000,-0.015258241444826126,0.00018600000475998968,7154.143000218,1.0657525062561035,97.75157165527344,0.08089110255241394,0.9971885085105896,6971.8564453125,1.2338224649429321,37,0.01748233661055565
1.2605499029159546,0.059128981083631516,0,0.6402999758720398,39,0.0008126283064484596,83.15339660644531,1.0021897554397583,181.1701202392578,110.39348602294922,-0.12360745668411255,0.4583195447921753,1743313082.2593954,1.0021898746490479,40,0.007200674153864384,10.119999885559082,1.2605499029159546,0.014146719127893448,780000.0,0.9995143413543701,-0.004978243261575699,0.6575307846069336,1000,-0.020236484706401825,0.0001829999964684248,7338.365391966,1.0782088041305542,98.01663208007812,0.28118622303009033,1.0021898746490479,7153.10693359375,1.2605499029159546,38,0.018297411501407623
1.2882980108261108,0.07024172693490982,0,0.8062145709991455,40,-0.00010462058708071709,83.84063720703125,1.002987265586853,184.15545654296875,108.6039047241211,-0.09930930286645889,0.5048327445983887,1743313266.4818258,1.002987265586853,40,0.007096053566783667,14.489999771118164,1.2882980108261108,0.013843459077179432,800000.0,1.006164789199829,-0.0030874870717525482,0.661925733089447,1000,-0.023323971778154373,0.00018000000272877514,7525.262954768,1.227768063545227,100.314697265625,0.1659145951271057,1.002987265586853,7337.33642578125,1.2882980108261108,39,0.01441939827054739
1.3170579671859741,0.07541780173778534,0,0.49948862195014954,41,-0.000975489616394043,84.22135162353516,1.0004243850708008,186.83074951171875,107.04876708984375,-0.06352970004081726,0.5126920938491821,1743313453.379403,1.0004243850708008,40,0.006120563950389624,14.989999771118164,1.3170579671859741,0.013495245948433876,820000.0,0.9940877556800842,0.005991039797663689,0.6539553999900818,1000,-0.017332931980490685,0.00017699999443721026,7709.442641027,1.2445052862167358,102.60926818847656,-0.30672594904899597,1.0004243850708008,7524.23193359375,1.3170579671859741,40,0.016507918015122414
1.3476063013076782,0.05203685909509659,0,0.7960777878761292,42,0.005524173844605684,83.64891052246094,1.003984808921814,184.0985107421875,108.63748931884766,-0.22897076606750488,0.36527320742607117,1743313637.5588381,1.003984808921814,40,0.011644737794995308,19.65999984741211,1.3476063013076782,0.013973490335047245,840000.0,0.9929312467575073,-0.0026703644543886185,0.6532186269760132,1000,-0.020003296434879303,0.0001740000006975606,7894.393243372,0.8608023524284363,100.44953155517578,0.2965891659259796,1.003984808921814,7708.3974609375,1.3476063013076782,41,0.016399431973695755
1.3805296421051025,0.056413911283016205,0,0.9348012208938599,43,-0.0025681359693408012,83.08982849121094,1.0035456418991089,184.8648681640625,108.1871337890625,-0.02715451456606388,0.34848007559776306,1743313822.5097253,1.0035456418991089,40,0.009076601825654507,24.670000076293945,1.3805296421051025,0.014097359031438828,860000.0,0.9809378385543823,-0.006708713248372078,0.6455634832382202,1000,-0.02671200968325138,0.00017100000695791095,8075.531516067,1.4622641801834106,101.77491760253906,0.1387234330177307,1.0035456418991089,7893.34814453125,1.3805296421051025,42,0.017822569236159325
1.4150190353393555,0.0231016855686903,0,1.0554279088974,44,-0.0020983396098017693,83.04220581054688,0.9965313076972961,181.02279663085938,110.48332977294922,-0.08591964840888977,0.27707144618034363,1743314003.6475039,0.9965313673019409,40,0.006978262215852737,21.829999923706055,1.4150190353393555,0.013981384225189686,880000.0,0.9642924666404724,0.00655948743224144,0.6349650025367737,1000,-0.02015252225100994,0.00016799999866634607,8259.467913581,2.81179141998291,97.98051452636719,0.12062668800354004,0.9965313673019409,8074.451171875,1.4150190353393555,43,0.017998838797211647
1.4504058361053467,0.04694346338510513,0,0.6952040195465088,45,0.0013532405719161034,84.64115905761719,1.0001107454299927,183.8451385498047,108.78721618652344,0.0008583217859268188,0.20827540755271912,1743314187.5839155,1.0001107454299927,40,0.00833150278776884,19.1200008392334,1.4504058361053467,0.014266318641602993,900000.0,0.9508779048919678,-0.0007092002779245377,0.626476526260376,1000,-0.02086172252893448,0.00016500000492669642,8441.950814606,1.4769158363342285,99.20386505126953,-0.3602238893508911,1.0001107454299927,8258.41796875,1.4504058361053467,44,0.017582347616553307
1.4866328239440918,0.02962590381503105,0,0.8238096833229065,46,0.002398008480668068,82.77091979980469,0.998948872089386,182.4080810546875,109.6442642211914,0.11908259987831116,0.10471274703741074,1743314370.0669904,0.998948872089386,40,0.010729511268436909,19.489999771118164,1.4866328239440918,0.013737982138991356,920000.0,0.94683837890625,-0.00033417344093322754,0.6239439845085144,1000,-0.021195895969867706,0.00016199999663513154,8624.623236932,1.716435194015503,99.6370849609375,0.1286056637763977,0.998948872089386,8440.91796875,1.4866328239440918,45,0.01680629514157772
1.5231263637542725,0.04383523017168045,0,1.1310237646102905,47,-0.00356645742431283,82.9926986694336,0.9981284141540527,182.54766845703125,109.5604248046875,0.24220532178878784,0.14610785245895386,1743314552.7393208,0.9981284737586975,40,0.007163053844124079,16.81999969482422,1.5231263637542725,0.014526265673339367,940000.0,0.9363007545471191,-0.005603766068816185,0.6174283027648926,1000,-0.02679966203868389,0.00015900000289548188,8807.453865972,1.5889675617218018,99.55489349365234,0.30721408128738403,0.9981284737586975,8623.5390625,1.5231263637542725,46,0.022963915020227432
1.558943748474121,0.007767570670694113,0,0.5632862448692322,48,0.002850303892046213,82.77349853515625,0.9980182647705078,182.24960327148438,109.73960876464844,0.062251925468444824,-0.0008879220695234835,1743314735.5699475,0.9980182647705078,40,0.010013357736170292,11.989999771118164,1.558943748474121,0.013664145953953266,960000.0,0.9177104830741882,0.00952334888279438,0.6060196757316589,1000,-0.01727631315588951,0.000155999994603917,8993.862387477,1.622399926185608,99.47602081298828,-0.5677375197410583,0.9980182647705078,8805.916015625,1.558943748474121,47,0.01701817661523819
