Time/Epoch,Metrics/EpCost,Train/LR,Metrics/EpRet,Loss/Loss_cost_critic,Train/PolicyRatio/Min,Time/Rollout,Train/Epoch,_step,Metrics/LagrangeMultiplier/Std,Time/FPS,Metrics/LagrangeMultiplier/Min,Loss/Loss_pi,Train/PolicyRatio/Std,Loss/Loss_pi/Delta,Value/reward,Value/Adv,Safety/ShieldLagrangeMultiplier/Min,Train/PolicyStd,Loss/Loss_reward_critic/Delta,Train/StopIter,Safety/EpCostShield,Safety/ShieldLagrangeMultiplier/Max,Safety/ShieldLagrangeMultiplier,Safety/ShieldLagrangeMultiplier/Std,Time/Total,Time/Update,TotalEnvSteps,Train/PolicyRatio,_runtime,Train/PolicyRatio/Max,Metrics/LagrangeMultiplier,_timestamp,Safety/shield_violation,Value/cost,Loss/Loss_cost_critic/Delta,Train/Entropy,Metrics/LagrangeMultiplier/Max,Metrics/EpLen,Safety/shield_adv_c,Loss/Loss_reward_critic,Train/KL
214.434326171875,3.049999952316284,0.0002969999914057553,-0.36519384384155273,1.3143610954284668,0.9997574090957642,105.73248291015625,0,1,0,93.26864624023438,0.035999998450279236,-0.037737615406513214,0.00939752534031868,-0.037737615406513214,-0.024767810478806496,-0.33871781826019287,0.044999994337558746,0.9898505806922913,0.0038672529626637697,40,12.300000190734863,0.044999994337558746,0.044999994337558746,0,214.43515014648438,108.70178985595703,20000.0,0.9997574090957642,403.934798827,0.9997574090957642,0.035999998450279236,1746540083.4904282,-0.1389325112104416,-0.07181859016418457,1.3143610954284668,1.4087215662002563,0.035999998450279236,1000,NaN,0.0038672529626637697,0.005949884187430143
188.53500366210938,5.099999904632568,0.00029399999766610563,-0.307882696390152,3.5719807147979736,0.9990407228469849,79.80422973632812,1,2,0,106.08110046386719,0.07038798928260803,-0.01750275492668152,0.013259919360280037,0.020234860479831696,-0.028523026034235954,-0.08604297041893005,0.07702118903398514,0.9788042306900024,-0.0019151389133185148,40,37.79999923706055,0.07702118903398514,0.07702118903398514,0,403.03717041015625,108.73072052001953,40000.0,0.9990407228469849,595.440060279,0.9990407228469849,0.07038798928260803,1746540272.0918589,0.3117297291755676,0.00043306275620125234,2.257619619369507,1.3974870443344116,0.07038798928260803,1000,NaN,0.001952114049345255,0.012646402232348919
191.43798828125,7.633333206176758,0.000291000003926456,-0.13152088224887848,4.121120929718018,1.0000545978546143,82.54934692382812,2,3,0,104.47247314453125,0.10435745120048523,-0.012473003007471561,0.013214911334216595,0.005029751919209957,-0.018719986081123352,0.03658553957939148,0.11023347079753876,0.9562190771102905,0.00017858948558568954,40,29.700000762939453,0.11023347079753876,0.11023347079753876,0,594.5409545898438,108.88858795166016,60000.0,1.0000545978546143,787.486202731,1.0000545978546143,0.10435745120048523,1746540463.5971417,0.22832804918289185,0.34807997941970825,0.549140214920044,1.3739546537399292,0.10435745120048523,1000,NaN,0.0021307035349309444,0.013839672319591045
191.97596740722656,8.449999809265137,0.0002880000101868063,-0.03235835209488869,7.049374103546143,0.9983499646186829,82.44493103027344,3,4,0,104.17970275878906,0.13869354128837585,-0.02141697332262993,0.01233961433172226,-0.008943970315158367,-0.008922443725168705,-0.32630401849746704,0.1435474455356598,0.9394043684005737,-0.0004733306122943759,40,55.150001525878906,0.1435474455356598,0.1435474455356598,0,786.584716796875,109.53099822998047,80000.0,0.9983499646186829,978.627831714,0.9983499646186829,0.13869354128837585,1746540655.6433237,3.6507840156555176,0.9189255833625793,2.928253173828125,1.3560411930084229,0.13869354128837585,1000,NaN,0.0016573729226365685,0.011157123371958733
191.08154296875,9.890000343322754,0.0002849999873433262,0.13736967742443085,6.7237324714660645,0.9987637400627136,81.28487396240234,4,5,0,104.66735076904297,0.1733352541923523,-0.03473697975277901,0.010669372975826263,-0.013320006430149078,-0.00296627264469862,0.08919216692447662,0.17756472527980804,0.9356372356414795,-7.383269257843494e-05,40,51.70000076293945,0.17756472527980804,0.17756472527980804,0,977.7352905273438,109.796630859375,100000.0,0.9987637400627136,1169.235893317,0.9987637400627136,0.1733352541923523,1746540846.7849162,4.261550426483154,0.7311147451400757,-0.3256416320800781,1.3518575429916382,0.1733352541923523,1000,NaN,0.0015835402300581336,0.008119530975818634
190.5370635986328,9.279999732971191,0.00028199999360367656,0.2850499451160431,3.015416383743286,1.000963807106018,81.24093627929688,5,6,0,104.9664535522461,0.20832587778568268,-0.02727854624390602,0.01127944327890873,0.007458433508872986,0.007284416351467371,-0.09809443354606628,0.21200694143772125,0.9212956428527832,0.0007029020925983787,40,46.95000076293945,0.21200694143772125,0.21200694143772125,0,1168.3331298828125,109.29608917236328,120000.0,1.0009636878967285,1363.924902715,1.000963807106018,0.20832587778568268,1746541037.3930206,3.786224126815796,0.45856747031211853,-3.7083160877227783,1.336479902267456,0.20832587778568268,1000,NaN,0.0022864423226565123,0.0100975027307868
194.62164306640625,12.920000076293945,0.0002789999998640269,0.3499404788017273,5.028038501739502,0.9993147850036621,85.36711120605469,6,7,0,102.76349639892578,0.24353767931461334,0.10374061018228531,0.010692805983126163,0.13101915642619133,0.011025132611393929,-0.1897333562374115,0.24680495262145996,0.9277632236480713,0.00031900685280561447,40,71.5999984741211,0.24680495262145996,0.24680495262145996,0,1363.0257568359375,109.25446319580078,140000.0,0.9993147850036621,1554.071339581,0.9993147850036621,0.24353767931461334,1746541232.0819857,1.6129165887832642,0.5232923030853271,2.012622117996216,1.343488335609436,0.24353767931461334,1000,NaN,0.0026054491754621267,0.010149017907679081
190.0753631591797,12.640000343322754,0.00027600000612437725,0.37823477387428284,5.166837692260742,0.9990964531898499,80.6126708984375,7,8,0,105.22142028808594,0.27909934520721436,-0.01963859423995018,0.01111147366464138,-0.12337920442223549,0.013088131323456764,0.041874684393405914,0.2811412811279297,0.9227018356323242,0.0003416868858039379,40,36.75,0.2811412811279297,0.2811412811279297,0,1553.168212890625,109.462646484375,160000.0,0.9990964531898499,1744.677186611,0.9990964531898499,0.27909934520721436,1746541422.228441,2.6408257484436035,0.7164283394813538,0.13879919052124023,1.3375678062438965,0.27909934520721436,1000,NaN,0.0029471360612660646,0.010402017273008823
190.54917907714844,13.520000457763672,0.0002730000123847276,0.42316046357154846,4.71798038482666,1.0015299320220947,81.0604248046875,8,9,0,104.95978546142578,0.3150007724761963,-0.0977972224354744,0.010951346717774868,-0.07815862819552422,0.028722451999783516,0.1371534913778305,0.31518489122390747,0.9113598465919495,5.719810724258423e-05,40,37.650001525878906,0.31518489122390747,0.31518489122390747,0,1743.78857421875,109.48868560791016,180000.0,1.0015299320220947,1937.417899701,1.0015299320220947,0.3150007724761963,1746541612.8322284,4.746744155883789,1.3803521394729614,-0.44885730743408203,1.325255036354065,0.3150007724761963,1000,NaN,0.003004334168508649,0.0089949369430542
192.2272186279297,13.609999656677246,0.0002699999895412475,0.1406165361404419,5.061705589294434,1.0016282796859741,82.26385498046875,9,10,0,104.04353332519531,0.35120394825935364,-0.06512617319822311,0.011014855466783047,0.03267104923725128,0.055124975740909576,0.06185024976730347,0.3493655025959015,0.9062191843986511,0.002039001090452075,40,44.849998474121094,0.3493655025959015,0.3493655025959015,0,1936.0699462890625,109.96333312988281,200000.0,1.0016282796859741,2130.826922371,1.0016282796859741,0.35120394825935364,1746541805.5745258,4.650990009307861,1.2610987424850464,0.34372520446777344,1.3198102712631226,0.35120394825935364,1000,NaN,0.005043335258960724,0.008784698322415352
192.66281127929688,16.790000915527344,0.00026699999580159783,0.10713984817266464,5.638350486755371,1.0005276203155518,83.57350158691406,10,11,0,103.80830383300781,0.3877747356891632,-0.021645694971084595,0.01128410268574953,0.04348047822713852,0.05197414383292198,-0.1365002691745758,0.38417544960975647,0.9040567874908447,-0.0016787017229944468,40,61.25,0.38417544960975647,0.38417544960975647,0,2129.2568359375,109.08924865722656,220000.0,1.0005276203155518,2321.569930789,1.0005276203155518,0.3877747356891632,1746541998.983914,4.893716335296631,1.4693228006362915,0.5766448974609375,1.3174102306365967,0.3877747356891632,1000,NaN,0.003364633535966277,0.011350184679031372
190.55543518066406,18.700000762939453,0.0002640000020619482,-0.029048511758446693,6.068068981170654,0.998079240322113,81.3203125,11,12,0,104.95632934570312,0.42472267150878906,0.053386036306619644,0.011331077665090561,0.07503173127770424,0.05270381644368172,-0.06783062219619751,0.41951102018356323,0.9103676080703735,0.0019260176923125982,40,62.650001525878906,0.41951102018356323,0.41951102018356323,0,2320.550537109375,109.23506164550781,240000.0,0.998079240322113,2507.150321046,0.998079240322113,0.42472267150878906,1746542189.7269704,3.5741164684295654,1.4651108980178833,0.4297184944152832,1.324567437171936,0.42472267150878906,1000,NaN,0.005290651228278875,0.009537111967802048
185.46954345703125,18.309999465942383,0.0002610000083222985,-0.2684355676174164,4.026440143585205,1.0040621757507324,76.41233825683594,12,13,0,107.83441925048828,0.46201780438423157,-0.16925813257694244,0.011064416728913784,-0.2226441688835621,0.022965596988797188,0.11373861134052277,0.45303967595100403,0.8989201784133911,0.000586019828915596,40,18.600000381469727,0.45303967595100403,0.45303967595100403,0,2506.20703125,109.0571517944336,260000.0,1.0040621757507324,2696.96039943,1.0040621757507324,0.46201780438423157,1746542375.3072727,4.3455400466918945,1.025312900543213,-2.041628837585449,1.3119457960128784,0.46201780438423157,1000,NaN,0.005876671057194471,0.011433863081037998
189.65939331054688,17.190000534057617,0.0002579999854788184,-0.5043337345123291,3.0330312252044678,1.0019444227218628,80.09162139892578,13,14,0,105.45219421386719,0.49953970313072205,-0.07724475860595703,0.011558969505131245,0.09201337397098541,0.04061148688197136,0.004664812237024307,0.4863681197166443,0.8856791853904724,-0.00026729097589850426,40,38.849998474121094,0.4863681197166443,0.4863681197166443,0,2695.9775390625,109.5677261352539,280000.0,1.0019444227218628,2882.522065954,1.0019444227218628,0.49953970313072205,1746542565.1174953,4.13222599029541,1.553705096244812,-0.9934089183807373,1.2973177433013916,0.49953970313072205,1000,NaN,0.005609380081295967,0.010746932588517666
185.4784393310547,15.289999961853027,0.00025499999173916876,-0.28895294666290283,3.2470693588256836,1.0043658018112183,80.22343444824219,14,15,0,107.8292465209961,0.5370607376098633,-0.18664442002773285,0.012299707159399986,-0.10939966142177582,0.034300245344638824,-0.32466018199920654,0.5180558562278748,0.865369975566864,-0.0012591015547513962,40,17.0,0.5180558562278748,0.5180558562278748,0,2881.607177734375,105.25494384765625,300000.0,1.0043658018112183,3063.382231255,1.0043658018112183,0.5370607376098633,1746542750.6791801,4.120326519012451,1.7545689344406128,0.21403813362121582,1.274086356163025,0.5370607376098633,1000,NaN,0.004350278526544571,0.013531900011003017
180.74098205566406,12.84000015258789,0.0002519999979995191,-0.35373827815055847,3.444059133529663,1.0034512281417847,75.76029205322266,15,16,0,110.65559387207031,0.5742437839508057,-0.19474166631698608,0.01228004228323698,-0.008097246289253235,0.023964550346136093,-0.11509174108505249,0.5489534735679626,0.8468429446220398,0.0022689150646328926,40,25.350000381469727,0.5489534735679626,0.5489534735679626,0,3062.429931640625,104.98064422607422,320000.0,1.0034512281417847,3244.95958326,1.0034512281417847,0.5742437839508057,1746542931.539318,5.146692752838135,2.0897958278656006,0.1969897747039795,1.2524560689926147,0.5742437839508057,1000,NaN,0.0066191935911774635,0.012992901727557182
181.48854064941406,8.050000190734863,0.00024900000425986946,-0.20667247474193573,2.8270139694213867,1.0010945796966553,76.89527893066406,16,17,0,110.19979095458984,0.6102269887924194,-0.05692927539348602,0.011452911421656609,0.13781239092350006,0.04710312560200691,-0.011532243341207504,0.5802850127220154,0.8359748125076294,0.000552050769329071,40,42.75,0.5802850127220154,0.5802850127220154,0,3244.0380859375,104.59319305419922,340000.0,1.0010945796966553,3424.968093991,1.0010945796966553,0.6102269887924194,1746543113.1166935,4.1571197509765625,1.437541127204895,-0.6170451641082764,1.2396372556686401,0.6102269887924194,1000,NaN,0.007171244360506535,0.011907308362424374
179.92916870117188,9.100000381469727,0.0002460000105202198,-0.05385905131697655,3.201145648956299,1.0034490823745728,75.27250671386719,17,18,0,111.15485382080078,0.6453983783721924,-0.06153028830885887,0.012080620042979717,-0.0046010129153728485,0.020083315670490265,0.026704013347625732,0.6111748218536377,0.8264796137809753,-0.002474249340593815,40,29.399999618530273,0.6111748218536377,0.6111748218536377,0,3424.056396484375,104.6566162109375,360000.0,1.0034490823745728,3605.156973681,1.0034490823745728,0.6453983783721924,1746543293.1252449,3.016280174255371,1.5091809034347534,0.3741316795349121,1.228219985961914,0.6453983783721924,1000,NaN,0.00469699501991272,0.012826490215957165
180.11985778808594,8.989999771118164,0.00024300000222865492,-0.3065595328807831,3.1773674488067627,1.0053480863571167,74.8946533203125,18,19,0,111.03717041015625,0.6798427104949951,-0.15884622931480408,0.01191404927521944,-0.0973159410059452,0.011853323318064213,0.19877570867538452,0.641061544418335,0.8144985437393188,0.002943810075521469,40,20.799999237060547,0.641061544418335,0.641061544418335,0,3604.25537109375,105.22512817382812,380000.0,1.0053480863571167,3785.765276351,1.0053480863571167,0.6798427104949951,1746543473.3139758,3.767559051513672,1.6427412033081055,-0.023778200149536133,1.213172435760498,0.6798427104949951,1000,NaN,0.007640805095434189,0.012267420999705791
