Metrics/LagrangeMultiplier/Min,Loss/Loss_reward_critic/Delta,Metrics/EpCost,Loss/Loss_cost_critic/Delta,Safety/ShieldLagrangeMultiplier/Min,Safety/shield_violation,Train/PolicyStd,Metrics/LagrangeMultiplier/Max,Value/Adv,Value/cost,Train/PolicyRatio,Loss/Loss_reward_critic,Metrics/EpLen,Time/Total,Train/PolicyRatio/Max,Train/StopIter,Metrics/EpRet,Train/PolicyRatio/Min,Time/Update,Safety/ShieldLagrangeMultiplier/Max,Train/Epoch,Train/PolicyRatio/Std,Time/Rollout,Metrics/LagrangeMultiplier,Safety/shield_adv_c,Train/LR,Metrics/LagrangeMultiplier/Std,Safety/ShieldLagrangeMultiplier/Std,_runtime,Loss/Loss_pi,Value/reward,Train/Entropy,_timestamp,Loss/Loss_pi/Delta,Train/KL,TotalEnvSteps,Loss/Loss_cost_critic,Time/Epoch,Safety/ShieldLagrangeMultiplier,Time/FPS,_step,Safety/EpCostShield
0.38733023405075073,-0.0029316898435354233,58.77000045776367,0.1784038543701172,0.3853505849838257,9.504398345947266,0.896418571472168,0.38733023405075073,-0.10978946834802628,4.610278606414795,1.0012127161026,0.01914929412305355,1000,2835.685546875,1.0012128353118896,40,5.708556652069092,1.0012128353118896,155.435791015625,0.3853505849838257,10,0.010936688631772995,104.00970458984375,0.38733023405075073,NaN,0.00026699999580159783,0,0,3086.281668301,-0.0678420215845108,0.42360204458236694,1.3095258474349976,1746547446.2531846,0.022457003593444824,0.009481806308031082,220000.0,15.694743156433105,259.4455871582031,0.3853505849838257,77.08745574951172,11,109.80000305175781
0.4230611026287079,0.0025013145059347153,54.75,-0.6533632278442383,0.41952553391456604,7.883641242980957,0.8861644864082336,0.4230611026287079,-0.058098725974559784,4.309426307678223,1.0000020265579224,0.021650608628988266,1000,3084.762451171875,1.0000020265579224,40,6.34107780456543,1.0000020265579224,151.46722412109375,0.41952553391456604,11,0.01114785484969616,97.50933837890625,0.4230611026287079,NaN,0.0002640000020619482,0,0,3340.456295136,-0.02713995799422264,0.5094980597496033,1.2980395555496216,1746547695.3381326,0.04070206359028816,0.009506385773420334,240000.0,15.041379928588867,248.97669982910156,0.41952553391456604,80.32880401611328,12,95.0999984741211
0.4587419629096985,0.00208168663084507,55.130001068115234,-1.1171483993530273,0.4534916579723358,8.394015312194824,0.8761690258979797,0.4587419629096985,-0.2222137749195099,4.892699241638184,1.0009238719940186,0.023732295259833336,1000,3338.945556640625,1.000923991203308,40,6.950912952423096,1.000923991203308,153.31724548339844,0.4534916579723358,12,0.010663432069122791,100.75481414794922,0.4587419629096985,NaN,0.0002610000083222985,0,0,3598.570332349,-0.07333346456289291,0.6304107308387756,1.2866767644882202,1746547949.5131161,-0.04619350656867027,0.010672899894416332,260000.0,13.92423152923584,254.0721435546875,0.4534916579723358,78.7177963256836,13,92.0
0.494419127702713,-0.0038546286523342133,56.25,3.208256721496582,0.487886905670166,9.80734920501709,0.8692371845245361,0.494419127702713,0.10602422058582306,6.102163791656494,0.9999849200248718,0.019877666607499123,1000,3597.0625,0.9999849200248718,40,7.275720119476318,0.9999849200248718,152.89720153808594,0.487886905670166,13,0.010576590895652771,105.12045288085938,0.494419127702713,NaN,0.0002579999854788184,0,0,3854.021068249,-0.012582982890307903,0.6669615507125854,1.2787415981292725,1746548207.6268332,0.06075048167258501,0.00831638090312481,280000.0,17.132488250732422,258.01776123046875,0.487886905670166,77.51404571533203,14,122.80000305175781
0.5301863551139832,0.0022678785026073456,59.029998779296875,-1.0885906219482422,0.5225472450256348,10.59512710571289,0.8610277771949768,0.5301863551139832,-0.20085985958576202,5.953012466430664,1.0014570951461792,0.022145545110106468,1000,3852.513427734375,1.0014570951461792,40,7.955888271331787,1.0014570951461792,150.83279418945312,0.5225472450256348,14,0.011423870921134949,104.52268981933594,0.5301863551139832,NaN,0.00025499999173916876,0,0,4113.158389231,-0.07863800972700119,0.7312726378440857,1.269255518913269,1746548463.0779426,-0.06605502683669329,0.010850573889911175,300000.0,16.04389762878418,255.35556030273438,0.5225472450256348,78.3221664428711,15,117.75
0.5659804940223694,0.008435284718871117,57.72999954223633,1.3385658264160156,0.557097315788269,11.21360969543457,0.843184769153595,0.5659804940223694,0.030860155820846558,6.775745391845703,1.0022368431091309,0.030580829828977585,1000,4111.638671875,1.0022368431091309,40,8.935306549072266,1.0022368431091309,153.09754943847656,0.557097315788269,15,0.011354977265000343,105.93094635009766,0.5659804940223694,NaN,0.0002519999979995191,0,0,4368.83251792,-0.19600309431552887,0.8266791105270386,1.248313546180725,1746548722.2149315,-0.11736508458852768,0.010148276574909687,320000.0,17.382463455200195,259.0285949707031,0.557097315788269,77.21155548095703,16,100.69999694824219
0.6016382575035095,-0.0035735294222831726,53.54999923706055,-6.922779083251953,0.5905164480209351,9.476232528686523,0.823349118232727,0.6016382575035095,0.21240079402923584,5.33272647857666,1.0031687021255493,0.027007300406694412,1000,4367.310546875,1.0031687021255493,40,9.084554672241211,1.0031687021255493,156.29595947265625,0.5905164480209351,16,0.0116614680737257,99.26242065429688,0.6016382575035095,NaN,0.00024900000425986946,0,0,4615.374344801,-0.31569257378578186,0.7193726301193237,1.2244586944580078,1746548977.8895104,-0.11968947947025299,0.012657908722758293,340000.0,10.459684371948242,255.55850219726562,0.5905164480209351,78.25997161865234,17,59.5
0.6372359395027161,-0.0016351006925106049,55.0,3.361501693725586,0.6239956021308899,10.918274879455566,0.8074779510498047,0.6372359395027161,0.25102144479751587,6.332098960876465,1.0013484954833984,0.025372199714183807,1000,4613.8671875,1.0013484954833984,40,9.389935493469238,1.0013484954833984,148.42449951171875,0.6239956021308899,17,0.011634593829512596,98.0248031616211,0.6372359395027161,NaN,0.0002460000105202198,0,0,4871.17978586,-0.18898405134677887,0.846548318862915,1.2050871849060059,1746549224.431077,0.126708522439003,0.011079186573624611,360000.0,13.821186065673828,246.44940185546875,0.6239956021308899,81.1525650024414,18,99.69999694824219
0.6726189851760864,0.0023892465978860855,51.0099983215332,0.08749771118164062,0.6572074294090271,9.629201889038086,0.796857476234436,0.6726189851760864,-0.1473042368888855,5.769676208496094,1.001042366027832,0.027761446312069893,1000,4869.67724609375,1.001042366027832,40,9.872637748718262,1.001042366027832,152.6675262451172,0.6572074294090271,18,0.011749322526156902,103.04609680175781,0.6726189851760864,NaN,0.00024300000222865492,0,0,5127.986230651,-0.18800149857997894,0.9362146258354187,1.1918116807937622,1746549480.2364478,0.0009825527667999268,0.010301255621016026,380000.0,13.908683776855469,255.71371459960938,0.6572074294090271,78.21246337890625,19,86.05000305175781
0.7076165080070496,-0.0021283812820911407,46.45000076293945,-1.2624731063842773,0.6902754306793213,9.915611267089844,0.7870851159095764,0.7076165080070496,0.2973692715167999,5.566291332244873,1.001420021057129,0.025633065029978752,1000,5126.48828125,1.001420021057129,40,10.050819396972656,1.001420021057129,154.5000762939453,0.6902754306793213,19,0.011718235909938812,102.21873474121094,0.7076165080070496,NaN,0.00023999999393709004,0,0,5375.191417275,-0.19561244547367096,0.9597486257553101,1.1793980598449707,1746549737.0428298,-0.007610946893692017,0.010662004351615906,400000.0,12.646210670471191,256.71893310546875,0.6902754306793213,77.90621948242188,20,89.3499984741211
0.7420621514320374,0.0013459157198667526,41.86000061035156,-1.453042984008789,0.7227897644042969,9.686687469482422,0.7684900760650635,0.7420621514320374,-0.043687865138053894,5.296444416046143,1.0049774646759033,0.026978980749845505,1000,5373.6923828125,1.0049774646759033,40,9.708222389221191,1.0049774646759033,153.0443878173828,0.7227897644042969,20,0.011510149575769901,94.07090759277344,0.7420621514320374,NaN,0.00023700000019744039,0,0,5626.775768372,-0.2787984609603882,0.8845017552375793,1.155400037765503,1746549984.2481883,-0.08318601548671722,0.011827339418232441,420000.0,11.193167686462402,247.11538696289062,0.7227897644042969,80.93385314941406,21,72.75
0.7761394381523132,0.0004838481545448303,44.11000061035156,-0.5482282638549805,0.7547893524169922,9.174665451049805,0.7508888840675354,0.7761394381523132,-0.02792489156126976,4.678054332733154,1.0034430027008057,0.027462828904390335,1000,5625.275390625,1.0034430027008057,40,9.762711524963379,1.0034430027008057,156.12747192382812,0.7547893524169922,21,0.011979691684246063,95.36907196044922,0.7761394381523132,NaN,0.00023400000645779073,0,0,5884.271050706,-0.2577017843723297,0.8797646760940552,1.1321135759353638,1746550235.8325512,0.02109667658805847,0.01224863063544035,440000.0,10.644939422607422,251.49664306640625,0.7547893524169922,79.52392578125,22,71.5
0.8097555041313171,0.003827199339866638,41.2599983215332,0.25760459899902344,0.7863413691520691,9.283510208129883,0.7362688779830933,0.8097555041313171,-0.004274044185876846,5.3689866065979,1.0033131837844849,0.03129002824425697,1000,5882.7607421875,1.0033131837844849,40,10.295205116271973,1.0033131837844849,154.7923583984375,0.7863413691520691,22,0.011789573356509209,102.60381317138672,0.8097555041313171,NaN,0.00023099999816622585,0,0,6135.540853757,-0.26816755533218384,1.0213065147399902,1.1124320030212402,1746550493.3274517,-0.010465770959854126,0.01188400387763977,460000.0,10.902544021606445,257.39630126953125,0.7863413691520691,77.7011947631836,23,71.44999694824219
0.8428878784179688,-0.004304355010390282,39.66999816894531,-0.007264137268066406,0.8175133466720581,9.190279960632324,0.7203488945960999,0.8428878784179688,-0.001744333654642105,5.333462715148926,1.0012320280075073,0.02698567323386669,1000,6134.03759765625,1.0012320280075073,40,10.537372589111328,1.0012320280075073,152.46835327148438,0.8175133466720581,23,0.01225115917623043,98.70378112792969,0.8428878784179688,NaN,0.0002280000044265762,0,0,6388.81645363,-0.272108793258667,1.0563677549362183,1.0906389951705933,1746550744.598036,-0.003941237926483154,0.013625960797071457,480000.0,10.895279884338379,251.17222595214844,0.8175133466720581,79.62664031982422,24,71.69999694824219
0.875560998916626,0.008364712819457054,38.959999084472656,0.3292398452758789,0.8484329581260681,8.253519058227539,0.7066525816917419,0.875560998916626,0.06709785759449005,5.07658052444458,1.003189206123352,0.035350386053323746,1000,6387.32470703125,1.003189206123352,40,11.10866928100586,1.003189206123352,154.81231689453125,0.8484329581260681,24,0.012287532910704613,98.38832092285156,0.875560998916626,NaN,0.00022499999613501132,0,0,6642.781521177,-0.19370542466640472,1.1896737813949585,1.071366310119629,1746550997.87323,0.07840336859226227,0.014548761770129204,500000.0,11.224519729614258,253.2007293701172,0.8484329581260681,78.98871612548828,25,74.30000305175781
0.9078496694564819,-0.005325790494680405,39.25,0.05429553985595703,0.8788947463035583,8.317505836486816,0.695536732673645,0.9078496694564819,-0.4489762783050537,4.2497382164001465,1.00216805934906,0.03002459555864334,1000,6641.2822265625,1.0021681785583496,40,11.362098693847656,1.0021681785583496,154.76589965820312,0.8788947463035583,25,0.012163348495960236,99.11346435546875,0.9078496694564819,NaN,0.00022200000239536166,0,0,6889.438038348,-0.2563610076904297,1.10481595993042,1.055408000946045,1746551251.8384004,-0.06265558302402496,0.012816009111702442,520000.0,11.278815269470215,253.8794403076172,0.8788947463035583,78.77754974365234,26,66.0999984741211
0.9395945072174072,0.00571538507938385,35.4900016784668,-2.1837472915649414,0.9087056517601013,8.887451171875,0.6765369772911072,0.9395945072174072,0.1868005394935608,4.333536148071289,1.0053772926330566,0.03573998063802719,1000,6887.9365234375,1.0053772926330566,40,11.867773056030273,1.0053772926330566,150.49783325195312,0.9087056517601013,26,0.012907768599689007,96.067626953125,0.9395945072174072,NaN,0.00021899999410379678,0,0,7135.943353865,-0.34277135133743286,1.1195907592773438,1.0278855562210083,1746551498.4951537,-0.08641034364700317,0.014157147146761417,540000.0,9.095067977905273,246.5655975341797,0.9087056517601013,81.11431884765625,27,58.0
0.9709731936454773,0.0003796294331550598,37.43000030517578,1.5051507949829102,0.9386969208717346,7.80275297164917,0.6733988523483276,0.9709731936454773,-0.3842068910598755,3.703624963760376,1.0008403062820435,0.03611961007118225,1000,7134.4423828125,1.0008403062820435,40,11.721344947814941,1.0008403062820435,150.99142456054688,0.9386969208717346,27,0.012716407887637615,95.42061614990234,0.9709731936454773,NaN,0.00021600000036414713,0,0,7392.229759604,-0.10673055797815323,1.0173487663269043,1.0230122804641724,1746551745.000207,0.23604079335927963,0.011539951898157597,560000.0,10.600218772888184,246.41212463378906,0.9386969208717346,81.16484069824219,28,82.69999694824219
1.0019727945327759,-0.0019468367099761963,36.369998931884766,-0.08141136169433594,0.9681849479675293,9.099494934082031,0.6583933234214783,1.0019727945327759,-0.04768267273902893,4.634023666381836,1.0042309761047363,0.034172773361206055,1000,7390.7255859375,1.0042309761047363,40,11.733067512512207,1.0042309761047363,155.9225616455078,0.9681849479675293,28,0.012312959879636765,100.27019500732422,1.0019727945327759,NaN,0.00021300000662449747,0,0,7641.596575568,-0.35325753688812256,1.1456999778747559,1.0003108978271484,1746552001.2869127,-0.24652697890996933,0.01346947904676199,580000.0,10.518807411193848,256.1928405761719,0.9681849479675293,78.06620025634766,29,60.650001525878906
1.0324219465255737,0.006436873227357864,32.650001525878906,-0.5442962646484375,0.9966615438461304,8.388771057128906,0.6382107734680176,1.0324219465255737,0.2580409049987793,4.467459201812744,1.007672905921936,0.04060964658856392,1000,7640.0966796875,1.007672905921936,40,11.671539306640625,1.007672905921936,148.68284606933594,0.9966615438461304,29,0.013010701164603233,100.60025024414062,1.0324219465255737,NaN,0.0002099999983329326,0,0,7894.219908331,-0.4268787205219269,1.221603512763977,0.9691153764724731,1746552250.6532893,-0.07362118363380432,0.015180587768554688,600000.0,9.97451114654541,249.28323364257812,0.9966615438461304,80.23002624511719,30,43.54999923706055
1.0625413656234741,-0.0034688450396060944,35.209999084472656,1.1409368515014648,1.0257271528244019,8.354357719421387,0.6284179091453552,1.0625413656234741,0.2503364384174347,4.4476752281188965,1.0015500783920288,0.037140801548957825,1000,7892.7236328125,1.0015500783920288,40,12.191414833068848,1.0015500783920288,152.94351196289062,1.0257271528244019,30,0.012491977773606777,99.59320831298828,1.0625413656234741,NaN,0.00020700000459328294,0,0,8150.585047641,-0.09381593018770218,1.2222201824188232,0.9537787437438965,1746552503.2770524,0.3330627903342247,0.012739543803036213,620000.0,11.115447998046875,252.53683471679688,1.0257271528244019,79.19637298583984,31,90.05000305175781
1.0926839113235474,-0.00526067242026329,40.43000030517578,1.398550033569336,1.0555309057235718,8.692038536071777,0.6233096718788147,1.0926839113235474,0.07950020581483841,4.322566986083984,1.0009782314300537,0.031880129128694534,1000,8149.09765625,1.0009782314300537,40,11.930907249450684,1.0009782314300537,153.95188903808594,1.0555309057235718,31,0.012988951988518238,102.34239959716797,1.0926839113235474,NaN,0.00020399999630171806,0,0,8401.728185483,-0.06917058676481247,1.1465526819229126,0.9455500245094299,1746552759.642209,0.02464534342288971,0.013660833239555359,640000.0,12.513998031616211,256.29437255859375,1.0555309057235718,78.03527069091797,32,97.3499984741211
1.122760534286499,0.002078428864479065,38.81999969482422,-0.27654361724853516,1.0855512619018555,9.468497276306152,0.6185172200202942,1.122760534286499,0.1327236145734787,4.5734453201293945,1.0014209747314453,0.0339585579931736,1000,8400.2294921875,1.0014209747314453,40,12.356724739074707,1.0014209747314453,154.46121215820312,1.0855512619018555,32,0.012239587493240833,96.5995101928711,1.122760534286499,NaN,0.0002010000025620684,0,0,8655.261733515,-0.24465884268283844,1.2333984375,0.9377824068069458,1746553010.7849703,-0.17548825591802597,0.012484800070524216,660000.0,12.237454414367676,251.0608367919922,1.0855512619018555,79.6619644165039,33,82.30000305175781
1.1528785228729248,0.0018031857907772064,40.369998931884766,-0.3690500259399414,1.1154321432113647,8.749000549316406,0.610010027885437,1.1528785228729248,-0.015414565801620483,4.769842147827148,1.0031050443649292,0.035761743783950806,1000,8653.77734375,1.0031051635742188,40,12.321475982666016,1.0031051635742188,154.08493041992188,1.1154321432113647,33,0.012695472687482834,99.37590026855469,1.1528785228729248,NaN,0.00019799999427050352,0,0,8905.947919919,-0.25764137506484985,1.1625339984893799,0.9238251447677612,1746553264.3191621,-0.012982532382011414,0.013806292787194252,680000.0,11.868404388427734,253.4608917236328,1.1154321432113647,78.90763854980469,34,71.30000305175781
1.1830791234970093,0.0023312419652938843,41.0099983215332,-2.1392269134521484,1.1447200775146484,8.981032371520996,0.599622368812561,1.1830791234970093,-0.05940888822078705,4.688421249389648,1.0054688453674316,0.03809298574924469,1000,8904.451171875,1.0054688453674316,40,12.123703956604004,1.0054688453674316,151.1334991455078,1.1447200775146484,34,0.012472936883568764,99.47772979736328,1.1830791234970093,NaN,0.00019500000053085387,0,0,9155.33532058,-0.4037461578845978,1.265715479850769,0.9063925743103027,1746553515.005022,-0.14610478281974792,0.012745004147291183,700000.0,9.729177474975586,250.61129760742188,1.1447200775146484,79.80486297607422,35,56.70000076293945
1.2131060361862183,-0.005056619644165039,36.790000915527344,-0.7752847671508789,1.1733072996139526,8.347678184509277,0.586166262626648,1.2131060361862183,-0.20259824395179749,4.352339744567871,1.0062668323516846,0.03303636610507965,1000,9153.8251953125,1.0062668323516846,40,11.890024185180664,1.0062668323516846,153.1434783935547,1.1733072996139526,35,0.013186637312173843,96.14971160888672,1.2131060361862183,NaN,0.00019200000679120421,0,0,9408.585076386,-0.38314855098724365,1.1784887313842773,0.8832634687423706,1746553764.3924973,0.020597606897354126,0.01647162064909935,720000.0,8.953892707824707,249.29327392578125,1.1733072996139526,80.22679138183594,36,51.54999923706055
1.2427524328231812,0.002557404339313507,33.060001373291016,0.017724990844726562,1.2016067504882812,8.132224082946777,0.5717316269874573,1.2427524328231812,-0.0711265355348587,4.31096887588501,1.0033942461013794,0.03559377044439316,1000,9407.099609375,1.0033942461013794,40,12.079524040222168,1.0033942461013794,154.92298889160156,1.2016067504882812,36,0.013588473200798035,98.25790405273438,1.2427524328231812,NaN,0.00018899999849963933,0,0,9656.849793748,-0.2890247106552124,1.209205985069275,0.8578999042510986,1746554017.6422198,0.09412384033203125,0.014968893490731716,740000.0,8.971617698669434,253.1809539794922,1.2016067504882812,78.99488067626953,37,61.29999923706055
1.2718926668167114,-2.0463019609451294e-05,30.3799991607666,-1.1074724197387695,1.2293117046356201,7.055676460266113,0.5582666993141174,1.2718926668167114,-0.22312533855438232,3.9606266021728516,1.0034167766571045,0.03557330742478371,1000,9655.359375,1.0034167766571045,40,11.569048881530762,1.0034167766571045,148.94276428222656,1.2293117046356201,37,0.013271245174109936,99.2485122680664,1.2718926668167114,NaN,0.00018600000475998968,0,0,9898.075127544,-0.2791319191455841,1.1674890518188477,0.8339545130729675,1746554265.9072073,0.009892791509628296,0.01451829168945551,760000.0,7.864145278930664,248.1913604736328,1.2293117046356201,80.5829849243164,38,51.349998474121094
1.300421118736267,0.000459279865026474,27.889999389648438,-0.8861055374145508,1.2565358877182007,6.885990619659424,0.5471735000610352,1.300421118736267,0.03287316858768463,3.6831438541412354,1.002078652381897,0.03603258728981018,1000,9896.5791015625,1.002078652381897,40,11.249135971069336,1.002078652381897,151.96630859375,1.2565358877182007,38,0.012769091874361038,89.18339538574219,1.300421118736267,NaN,0.0001829999964684248,0,0,10143.959213275,-0.2400314062833786,1.1079939603805542,0.8137584924697876,1746554507.1320436,0.039100512862205505,0.015530004166066647,780000.0,6.978039741516113,241.14981079101562,1.2565358877182007,82.93599700927734,39,52.650001525878906
1.3284940719604492,0.0011704787611961365,29.190000534057617,0.4311685562133789,1.283459186553955,6.87453031539917,0.5389682650566101,1.3284940719604492,0.04242442548274994,3.8250975608825684,1.0025783777236938,0.03720306605100632,1000,10142.470703125,1.0025783777236938,40,11.127399444580078,1.0025783777236938,149.70236206054688,1.283459186553955,39,0.013043985702097416,96.1059341430664,1.3284940719604492,NaN,0.00018000000272877514,0,0,10399.044786931,-0.22374343872070312,1.171114444732666,0.7983459234237671,1746554753.0166156,0.016287967562675476,0.014058968983590603,800000.0,7.409208297729492,245.808349609375,1.283459186553955,81.36419677734375,40,56.099998474121094
1.356364369392395,-0.0004879795014858246,32.150001525878906,2.3393726348876953,1.3107554912567139,7.319612503051758,0.5381214618682861,1.356364369392395,0.19348600506782532,3.956397294998169,1.0014722347259521,0.03671508654952049,1000,10397.546875,1.0014722347259521,40,11.362317085266113,1.0014722347259521,154.6214599609375,1.3107554912567139,40,0.014025927521288395,100.3866958618164,1.356364369392395,NaN,0.00017699999443721026,0,0,10653.771132204,-0.1322370171546936,1.3080192804336548,0.7965444922447205,1746555008.101715,0.09150642156600952,0.015046166256070137,820000.0,9.748580932617188,255.0082244873047,1.3107554912567139,78.42884063720703,41,74.25
