Value/reward,Train/PolicyRatio,_step,Time/Total,Train/PolicyRatio/Min,Train/PolicyRatio/Max,Metrics/EpCost,Misc/Alpha,Misc/gradient_norm,Loss/Loss_cost_critic,Misc/xHx,Train/StopIter,Train/Entropy,Time/FPS,Metrics/EpRet,Time/Update,Misc/AcceptanceStep,Metrics/LagrangeMultiplier/Std,Value/cost,Train/PolicyStd,Time/Epoch,Train/LR,Time/Rollout,Loss/Loss_reward_critic,Misc/H_inv_g,Metrics/LagrangeMultiplier/Max,Train/KL,Train/Epoch,Train/PolicyRatio/Std,Metrics/EpLen,Loss/Loss_cost_critic/Delta,Loss/Loss_pi/Delta,Loss/Loss_reward_critic/Delta,TotalEnvSteps,Misc/FinalStepNorm,Metrics/LagrangeMultiplier,Loss/Loss_pi,Metrics/LagrangeMultiplier/Min,Value/Adv,_timestamp,_runtime
0.06505516171455383,1.0003700256347656,1,103.61885833740234,1.0003700256347656,1.0003700256347656,63.75,2.1558115482330322,0.04035777226090431,10.878518104553223,0.0043033575639128685,10,1.4445878267288208,193.01673889160156,-0.0332581028342247,8.593013763427734,1,0,-0.03811894357204437,1.0261493921279907,103.61795806884766,0,95.02491760253906,0.009076070971786976,0.15158173441886902,0.03599999472498894,0.0002548730990383774,0,0.00026159145636484027,500,10.878518104553223,-0.006310753058642149,0.009076070971786976,20000.0,0.326781690120697,0.03599999472498894,-0.006310753058642149,0.03599999472498894,2.6702879907247734e-09,1743324154.1361213,208.216084888
0.049868036061525345,0.999953031539917,2,207.3209991455078,0.999953031539917,0.999953031539917,82.55000305175781,1.688271403312683,0.07772193849086761,11.569500923156738,0.0070168930105865,10,1.4500919580459595,193.02938842773438,0.08302764594554901,8.54488468170166,1,0,3.1642262935638428,1.0316766500473022,103.61116790771484,0,95.0662612915039,0.012656621634960175,0.18809151649475098,0.07094712555408478,0.0002917436941061169,1,3.321171607240103e-05,500,0.6909828186035156,-0.001995313446968794,0.0035805506631731987,40000.0,0.31754955649375916,0.07094712555408478,-0.008306066505610943,0.07094712555408478,-3.051757735406113e-09,1743324257.812216,312.003566621
0.05282929539680481,1.0009995698928833,3,311.1014099121094,1.0009996891021729,1.0009996891021729,82.6500015258789,1.4822463989257812,0.053864289075136185,6.846154689788818,0.009103086777031422,10,1.4351898431777954,192.8431396484375,0.4053095877170563,8.584854125976562,1,0,3.238312005996704,1.0164802074432373,103.71123504638672,0,95.12635803222656,0.012797283940017223,0.22811587154865265,0.10600608587265015,0.000335413875291124,2,0.0007068307604640722,500,-4.72334623336792,-0.002211824059486389,0.0001406623050570488,60000.0,0.33812394738197327,0.10600608587265015,-0.010517890565097332,0.10600608587265015,-1.7166137400437265e-09,1743324361.5997066,416.074262552
0.08760889619588852,1.0005168914794922,4,415.1860046386719,1.0005168914794922,1.0005168914794922,70.58999633789062,1.3878144025802612,0.10003606975078583,12.183222770690918,0.010384051129221916,10,1.421401023864746,192.2833709716797,1.0723832845687866,8.586557388305664,1,0,5.060818672180176,1.0025625228881836,104.0131607055664,0,95.42658233642578,0.014581967145204544,0.21426181495189667,0.14090882241725922,0.000390467990655452,3,0.0003654974570963532,500,5.3370680809021,-0.0005885940045118332,0.0017846832051873207,80000.0,0.29735565185546875,0.14090882241725922,-0.011106484569609165,0.14090882241725922,-3.051757735406113e-09,1743324465.670417,519.369649077
0.10893413424491882,1.000770926475525,5,518.4825439453125,1.000770926475525,1.000770926475525,68.83000183105469,1.3862683773040771,0.07653088867664337,10.490893363952637,0.010407225228846073,10,1.4096741676330566,193.7220916748047,1.625207781791687,8.575860023498535,1,0,6.653818607330322,0.9908492565155029,103.24067687988281,0,94.66478729248047,0.014098132029175758,0.22218409180641174,0.17567814886569977,0.00037676742067560554,4,0.0005451554316096008,500,-1.6923294067382812,0.0003618123009800911,-0.0004838351160287857,100000.0,0.30800679326057434,0.17567814886569977,-0.010744672268629074,0.17567814886569977,1.525878801089675e-08,1743324568.9657655,623.477633505
0.20261028409004211,0.9999160766601562,6,622.5911865234375,0.9999160766601562,0.9999160766601562,98.16999816894531,1.4797927141189575,0.10133345425128937,18.62398338317871,0.009133300743997097,10,1.388269305229187,192.21395874023438,2.454402446746826,8.582367897033691,1,0,9.614076614379883,0.9699581265449524,104.05072021484375,0,95.46832275390625,0.028017403557896614,0.2079823762178421,0.2107747346162796,0.0003364788426551968,5,5.931467967457138e-05,500,8.133090019226074,0.0012082559987902641,0.013919271528720856,120000.0,0.30777081847190857,0.2107747346162796,-0.00953641626983881,0.2107747346162796,-2.403259280470138e-08,1743324673.0737557,727.365625246
0.27517732977867126,0.9995420575141907,7,726.4849853515625,0.9995421171188354,0.9995421171188354,102.70999908447266,1.3541632890701294,0.0709487795829773,14.779420852661133,0.010906552895903587,10,1.3695154190063477,192.60545349121094,3.5005102157592773,8.580047607421875,1,0,10.321243286132812,0.9518389105796814,103.83922576904297,0,95.25916290283203,0.036633722484111786,0.24404677748680115,0.2461601197719574,0.00027601138572208583,6,0.0003237720811739564,500,-3.844562530517578,-0.0006213057786226273,0.008616318926215172,140000.0,0.3304792046546936,0.2461601197719574,-0.010157722048461437,0.2461601197719574,3.051757735406113e-09,1743324776.9618337,831.029758849
0.405261754989624,1.0001062154769897,8,830.138427734375,1.0001062154769897,1.0001062154769897,112.54000091552734,1.0663801431655884,0.16768650710582733,17.745189666748047,0.017587564885616302,10,1.3444008827209473,193.04368591308594,4.32966423034668,8.568499565124512,1,0,10.515534400939941,0.9282868504524231,103.6034927368164,0,95.03497314453125,0.04483719542622566,0.2476111650466919,0.281838595867157,0.00038844189839437604,7,7.513379387091845e-05,500,2.965768814086914,-0.0020227786153554916,0.008203472942113876,160000.0,0.26404762268066406,0.281838595867157,-0.012180500663816929,0.281838595867157,-2.479553096179643e-08,1743324880.6258903,934.960373764
0.5615476369857788,0.9997186064720154,9,933.9400634765625,0.9997186064720154,0.9997186064720154,77.16999816894531,1.0300027132034302,0.16167864203453064,16.36025047302246,0.018851807340979576,10,1.334464430809021,192.78500366210938,4.544398307800293,8.576685905456543,1,0,9.094025611877441,0.9190268516540527,103.74250793457031,0,95.16580963134766,0.05210290849208832,0.2714235484600067,0.31718727946281433,0.00037242542020976543,8,0.00019898930622730404,500,-1.384939193725586,-0.0019748229533433914,0.007265713065862656,180000.0,0.2795669734477997,0.31718727946281433,-0.01415532361716032,0.31718727946281433,8.392333938900265e-09,1743324984.5552473,1038.917252318
0.6595813632011414,1.000460147857666,10,1038.0325927734375,1.000460147857666,1.000460147857666,56.56999969482422,1.1144441366195679,0.1079610288143158,8.26437759399414,0.016103234142065048,10,1.3353182077407837,192.5118408203125,5.106979846954346,8.573474884033203,1,0,5.677735328674316,0.9197918772697449,103.88971710205078,0,95.31622314453125,0.056201476603746414,0.28153663873672485,0.35164403915405273,0.00028712619678117335,9,0.00032537366496399045,500,-8.09587287902832,0.0017205951735377312,0.004098568111658096,200000.0,0.3137568533420563,0.35164403915405273,-0.012434728443622589,0.35164403915405273,7.629394338515283e-10,1743325088.5134342,1142.304109043
