Time/Epoch,Safety/EpCostShield,Misc/AcceptanceStep,Train/PolicyRatio/Std,Misc/Alpha,Metrics/EpLen,Misc/FinalStepNorm,_step,Train/LR,Value/reward,Loss/Loss_reward_critic/Delta,Time/Total,Time/Update,Train/Epoch,Train/StopIter,Train/PolicyRatio/Max,Train/PolicyRatio/Min,Loss/Loss_reward_critic,Safety/ShieldLagrangeMultiplier,Train/KL,Value/Adv,Metrics/EpRet,Train/PolicyStd,Misc/H_inv_g,Loss/Loss_cost_critic,Time/FPS,Loss/Loss_cost_critic/Delta,Metrics/LagrangeMultiplier/Min,Safety/ShieldLagrangeMultiplier/Max,Safety/shield_violation,Misc/gradient_norm,Safety/ShieldLagrangeMultiplier/Min,Value/cost,Train/PolicyRatio,Train/Entropy,Metrics/LagrangeMultiplier,Metrics/LagrangeMultiplier/Max,Metrics/EpCost,Time/Rollout,Loss/Loss_pi/Delta,Loss/Loss_pi,_runtime,Metrics/LagrangeMultiplier/Std,Safety/ShieldLagrangeMultiplier/Std,Misc/xHx,_timestamp,TotalEnvSteps,Safety/shield_adv_c
206.00367736816406,231.52499389648438,1,0.0007406887016259134,2.3084795475006104,500,0.31839680671691895,1,0,0.1362474411725998,0.01372237503528595,206.0049285888672,32.32720184326172,0,10,0.9989525675773621,0.9989525675773621,0.01372237503528595,0.044999994337558746,0.00025443395134061575,-5.722045615108584e-10,-0.011087208986282349,1.0110467672348022,0.1379248946905136,83.39459228515625,97.08564758300781,83.39459228515625,0.035999998450279236,0.044999994337558746,-0.1423388123512268,0.05404609814286232,0.044999994337558746,-0.17596755921840668,0.9989525675773621,1.4298909902572632,0.035999998450279236,0.035999998450279236,206.0500030517578,173.6764373779297,0.2436659187078476,0.2436659187078476,368.359007516,0,0,0.0037529845722019672,1746570642.0665617,20000.0,7.4416608810424805
160.9359588623047,248.52499389648438,1,0.0003718756779562682,1.9019510746002197,500,0.3097061812877655,2,0,0.12825337052345276,0.006624704226851463,367.041259765625,33.070030212402344,1,10,0.999474048614502,0.999474048614502,0.020347079262137413,0.08004263788461685,0.0003161384956911206,1.5258788677030566e-09,0.2360542118549347,1.009003758430481,0.16283603012561798,72.53488159179688,124.27303314208984,-10.859710693359375,0.07098883390426636,0.08004263788461685,7.713202953338623,0.07416220754384995,0.08004263788461685,6.619636058807373,0.999474048614502,1.4278017282485962,0.07098883390426636,0.07098883390426636,203.6750030517578,127.86588287353516,0.13563601672649384,0.37930193543434143,531.089902665,0,0,0.005528795532882214,1746570803.0903084,40000.0,6.1049604415893555
162.6407470703125,262.1000061035156,1,0.0007047795807011425,1.4855549335479736,500,0.2761952877044678,3,0,0.160101518034935,-0.006571430712938309,529.7566528320312,34.50149154663086,2,10,0.9990032911300659,0.9990032911300659,0.013775648549199104,0.11514769494533539,0.000404697930207476,9.155272984173735e-09,0.9127576947212219,0.9995408654212952,0.1859206259250641,85.0774917602539,122.97042083740234,12.542610168457031,0.10605014860630035,0.11514769494533539,15.628571510314941,0.12238799035549164,0.11514769494533539,13.862229347229004,0.9990032315254211,1.418357253074646,0.10605014860630035,0.10605014860630035,219.77000427246094,128.1392059326172,0.07372015714645386,0.4530220925807953,692.771007659,0,0,0.009062584489583969,1746570965.820502,60000.0,5.296614646911621
161.58413696289062,211.10000610351562,1,0.0002736454480327666,1.580241084098816,500,0.3023613393306732,4,0,0.2525770962238312,0.006653493270277977,691.446533203125,33.61967849731445,3,10,0.9996129870414734,0.9996129870414734,0.02042914181947708,0.14993122220039368,0.0003580512129701674,1.2207030941624453e-08,2.1576781272888184,0.9964032769203186,0.19133874773979187,108.99490356445312,123.77452850341797,23.91741180419922,0.1410590559244156,0.14993122220039368,17.134525299072266,0.09665202349424362,0.14993122220039368,14.258869171142578,0.9996129870414734,1.4152451753616333,0.1410590559244156,0.1410590559244156,205.0800018310547,127.96443176269531,-0.08672291040420532,0.36629918217658997,852.373537194,0,0,0.008009081706404686,1746571127.5020952,80000.0,4.969669342041016
159.51344299316406,201.52499389648438,1,0.0006465326296165586,1.3761603832244873,500,0.3077714145183563,5,0,0.32075029611587524,0.013598427176475525,851.0506591796875,33.25736999511719,4,10,0.9990856647491455,0.9990856647491455,0.034027568995952606,0.18444113433361053,0.0003559230244718492,-1.2207030941624453e-08,3.0977489948272705,0.9840022921562195,0.22364500164985657,128.17019653320312,125.38127899169922,19.17529296875,0.1759064495563507,0.18444113433361053,21.85956573486328,0.09501131623983383,0.18444113433361053,19.134384155273438,0.9990856647491455,1.4027385711669922,0.1759064495563507,0.1759064495563507,190.39999389648438,126.25605010986328,-0.07626980543136597,0.290029376745224,1013.411168448,0,0,0.01056066993623972,1746571287.1046855,100000.0,3.6500630378723145
160.83863830566406,195.89999389648438,1,0.0005060431431047618,1.3316158056259155,500,0.285150945186615,6,0,0.392322838306427,0.010779786854982376,1011.9771118164062,35.0215950012207,5,10,0.9992843866348267,0.9992843866348267,0.04480735585093498,0.21872511506080627,0.00037983956281095743,-1.525878801089675e-08,3.73996639251709,0.9717917442321777,0.21413904428482056,134.25863647460938,124.34822845458984,6.08843994140625,0.21033227443695068,0.21872511506080627,23.58742332458496,0.10770317912101746,0.21872511506080627,20.859615325927734,0.9992843270301819,1.3902074098587036,0.21033227443695068,0.21033227443695068,163.2899932861328,125.81700134277344,-0.03350698947906494,0.25652238726615906,1174.015431421,0,0,0.0112790297716856,1746571448.1419299,120000.0,2.295875072479248
160.4957733154297,192.10000610351562,1,0.0003737301449291408,0.8987054228782654,500,0.25663745403289795,7,0,0.5913864970207214,0.03202272579073906,1172.679931640625,33.04975128173828,6,10,0.9994715452194214,0.9994715452194214,0.07683008164167404,0.25282105803489685,0.00039995278348214924,-1.525878801089675e-08,5.592306137084961,0.9596813321113586,0.28556349873542786,157.87681579589844,124.6138687133789,23.618179321289062,0.24430614709854126,0.25282105803489685,25.766389846801758,0.2609167695045471,0.25282105803489685,21.329607009887695,0.9994714856147766,1.377431035041809,0.24430614709854126,0.24430614709854126,151.3699951171875,127.44600677490234,-0.05219639837741852,0.20432598888874054,1326.781510207,0,0,0.024762535467743874,1746571608.7462726,140000.0,1.6962430477142334
152.65423583984375,120.1500015258789,1,0.0005936805391684175,0.7439953684806824,500,0.236451655626297,8,0,0.7431292533874512,0.06855978816747665,1325.4400634765625,33.81336975097656,7,10,0.9991604685783386,0.9991604685783386,0.1453898698091507,0.28575244545936584,0.0004257902328390628,-6.103515470812226e-09,7.1921772956848145,0.9523184895515442,0.31781336665153503,123.00270080566406,131.01502990722656,-34.874114990234375,0.2773439288139343,0.28575244545936584,19.773561477661133,0.37152254581451416,0.28575244545936584,14.809477806091309,0.9991604685783386,1.369592308998108,0.2773439288139343,0.2773439288139343,114.98999786376953,118.8408203125,-0.23055699467658997,-0.026231005787849426,1475.395135173,0,0,0.036131780594587326,1746571761.5120637,160000.0,1.1919519901275635
148.5233154296875,41.400001525878906,1,0.0007751086377538741,1.035282015800476,500,0.2634408175945282,9,0,0.7994267344474792,-0.047039665281772614,1474.0772705078125,34.08110809326172,8,10,1.0010961294174194,1.0010961294174194,0.09835020452737808,0.31609922647476196,0.00040228094439953566,-1.525878801089675e-08,7.070782661437988,0.9423297047615051,0.254462867975235,55.848690032958984,134.65899658203125,-67.15401077270508,0.3089938163757324,0.31609922647476196,9.954147338867188,0.2269526720046997,0.31609922647476196,6.779547691345215,1.0010961294174194,1.3588813543319702,0.3089938163757324,0.3089938163757324,82.86000061035156,114.44216918945312,-0.12157492339611053,-0.14780592918395996,1617.668146119,0,0,0.018660034984350204,1746571910.1259966,180000.0,0.014422312378883362
142.1815643310547,17.5,1,0.00045979401329532266,1.0292185544967651,500,0.31414976716041565,10,0,0.8056207299232483,0.00295451283454895,1616.3443603515625,32.784584045410156,9,10,1.0006502866744995,1.0006502866744995,0.10130471736192703,0.34366682171821594,0.0003235834592487663,2.2888182460434336e-09,5.554428577423096,0.9316926002502441,0.30523136258125305,28.674457550048828,140.6652069091797,-27.174232482910156,0.3382844626903534,0.34366682171821594,8.406773567199707,0.1087149828672409,0.34366682171821594,5.332958221435547,1.0006502866744995,1.3476686477661133,0.3382844626903534,0.3382844626903534,34.43000030517578,109.3969497680664,-0.12786361575126648,-0.27566954493522644,1757.49058007,0,0,0.01888054795563221,1746572052.3989298,200000.0,-0.5279397964477539
