Misc/H_inv_g,Loss/Loss_pi/Delta,TotalEnvSteps,Time/Update,Loss/Loss_pi,Loss/Loss_reward_critic,Misc/r,Misc/cost_gradient_norm,Train/KL,Time/FPS,Misc/Alpha,_runtime,Misc/AcceptanceStep,Misc/gradient_norm,Misc/q,Loss/Loss_cost_critic/Delta,Train/PolicyStd,Misc/xHx,Metrics/EpRet,Misc/FinalStepNorm,Train/Entropy,Train/PolicyRatio/Max,Misc/s,Train/PolicyRatio,Train/LR,Time/Rollout,Train/StopIter,Metrics/EpCost,Train/PolicyRatio/Std,_step,Loss/Loss_cost_critic,Misc/B,Train/Epoch,Metrics/EpLen,Misc/Nu_star,Misc/A,Time/Total,Misc/OptimCase,Value/cost,Time/Epoch,Value/Adv,Value/reward,Loss/Loss_reward_critic/Delta,_timestamp,Misc/Lambda_star,Train/PolicyRatio/Min
0.13522060215473175,-0.0036783379036933184,20000.0,15.840539932250977,-0.0036783379036933184,0.0064332676120102406,0.001382586662657559,0.0843757688999176,0.0001391544792568311,184.54931640625,2.637856960296631,217.491814657,1,0.0288802832365036,0.0028742593713104725,3.4614450931549072,0.995568037033081,0.0028742593713104725,-0.8894171714782715,0.32460179924964905,1.4143344163894653,0.9996242523193359,0.01708974316716194,0.9996242523193359,0,92.53155517578125,10,38.849998474121094,0.000265721813775599,1,3.4614450931549072,-88317.3671875,0,1000,1.0818003416061401,0.0027624061331152916,108.37326049804688,0,-0.06947670131921768,108.37212371826172,1.2207030941624453e-08,0.22936469316482544,0.0064332676120102406,1743324039.259729,0,0.9996242523193359
0.17487619817256927,0.00020888983272016048,40000.0,15.261791229248047,-0.003469448070973158,0.007469594944268465,0.0023621167056262493,0.10101254284381866,0.00014174554962664843,185.56585693359375,1.653620958328247,326.36196073,1,0.07419071346521378,0.007314042653888464,0.15044593811035156,1.0089553594589233,0.007314042653888464,-1.1109328269958496,0.3151499330997467,1.4275298118591309,1.0003303289413452,0.021053209900856018,1.0003303289413452,0,92.51663208007812,10,40.82500076293945,0.0002334935707040131,2,3.611891031265259,-79165.09375,1,1000,0.9746658205986023,0.007049019448459148,216.24269104003906,0,0.036728594452142715,107.77845001220703,7.629394005448376e-09,0.15598039329051971,0.0010363273322582245,1743324147.1421149,0,1.0003303289413452
0.2221226543188095,0.0011037730146199465,60000.0,15.771997451782227,-0.0023656750563532114,0.004942162428051233,0.0014885703567415476,0.058576665818691254,0.00012369865726213902,183.8711700439453,1.169437050819397,435.596109803,1,0.1598963439464569,0.014624330215156078,-2.236963629722595,1.0136066675186157,0.014624330215156078,-1.357414722442627,0.33896031975746155,1.4317678213119507,1.0004853010177612,0.010602990165352821,1.0004853010177612,0,92.9997787475586,10,33.78333282470703,0.00034313154174014926,3,1.3749274015426636,-107640.6015625,2,1000,1.3734112977981567,0.014415347948670387,325.1278381347656,0,1.4941924810409546,108.77180480957031,-1.9836425835251248e-08,0.09459870308637619,-0.0025274325162172318,1743324256.012469,0,1.0004853010177612
0.20143088698387146,-0.0033091919030994177,80000.0,15.048934936523438,-0.005674866959452629,0.00894139800220728,0.0014858522918075323,0.11928121000528336,0.0001387140655424446,183.23904418945312,1.4484139680862427,545.855568448,1,0.08779124915599823,0.009533318690955639,0.06601548194885254,1.0119810104370117,0.009533318690955639,-1.3804699182510376,0.3281216025352478,1.4301058053970337,0.9996786117553711,0.03421910107135773,0.9996786117553711,0,94.09808349609375,10,28.787500381469727,0.0002272558049298823,4,1.4409428834915161,-24218.029296875,3,1000,0.7645055055618286,0.009468800388276577,434.3716125488281,0,1.7579835653305054,109.14704895019531,-1.2969969986897922e-08,0.05456177890300751,0.003999235574156046,1743324365.2472057,0,0.9996786117553711
0.18148654699325562,0.0033536392729729414,100000.0,15.750288963317871,-0.0023212276864796877,0.0067138997837901115,0.00538707384839654,0.1360010951757431,0.0001490562135586515,181.55995178222656,1.3685108423233032,655.56672355,1,0.14020280539989471,0.010679061524569988,0.12164092063903809,1.001772403717041,0.010679061524569988,-1.3745614290237427,0.3272600471973419,1.419765830039978,0.999058723449707,0.027874771505594254,0.999058723449707,0,94.40613555908203,10,31.56999969482422,0.0006655830075033009,5,1.5625838041305542,-35755.0546875,4,1000,0.8470504283905029,0.009637956507503986,544.611083984375,0,1.1476585865020752,110.15645599365234,1.525878801089675e-08,0.040372755378484726,-0.0022274982184171677,1743324475.5060613,0,0.999058723449707
0.20922313630580902,-0.001281610457226634,120000.0,15.507986068725586,-0.0036028381437063217,0.007487482391297817,0.0011149337515234947,0.09442667663097382,0.0001238277181982994,182.4689178466797,1.3480712175369263,765.346155551,1,0.10877112299203873,0.011005350388586521,-0.06811130046844482,0.9951077103614807,0.011005350388586521,-1.4203829765319824,0.33554914593696594,1.4129691123962402,1.0004236698150635,0.016828928142786026,1.000423550605774,0,94.09970092773438,10,29.049999237060547,0.0002995236136484891,6,1.4944725036621094,-50145.89453125,5,1000,1.0901509523391724,0.010931485332548618,654.3269653320312,0,1.0336534976959229,109.60771942138672,1.2969969986897922e-08,0.0012005759635940194,0.0007735826075077057,1743324585.217618,0,1.0004236698150635
0.22237971425056458,-0.0008806735277175903,140000.0,15.714821815490723,-0.004483511671423912,0.009906179271638393,0.0025447853840887547,0.10862447321414948,0.00012569507816806436,182.33558654785156,1.3527830839157104,873.827240771,1,0.09045545756816864,0.010928818956017494,0.4628249406814575,0.994560718536377,0.010928818956017494,-1.4337955713272095,0.3489840030670166,1.4121040105819702,0.9995118975639343,0.029754437506198883,0.9995118975639343,0,93.97299194335938,10,28.489999771118164,0.0003451826923992485,7,1.957297444343567,-27279.267578125,6,1000,0.8198587894439697,0.01071117352694273,764.1078491210938,0,1.9175132513046265,109.68785858154297,8.392333938900265e-09,-0.01471687015146017,0.002418696880340576,1743324694.9965847,0,0.9995118975639343
0.21102869510650635,0.0013359009753912687,160000.0,15.211978912353516,-0.0031476106960326433,0.011395728215575218,0.0007513082236982882,0.07006636261940002,0.00015004754823166877,184.54942321777344,1.3848766088485718,983.652559641,1,0.10531109571456909,0.010428153909742832,-1.0955448150634766,1.0039392709732056,0.010428153909742832,-1.5397964715957642,0.3159685730934143,1.4218131303787231,1.0005381107330322,0.009750104509294033,1.0005379915237427,0,93.16004943847656,10,26.93000030517578,0.0003804455336648971,8,0.8617526292800903,-74381.1484375,7,1000,1.4322212934494019,0.010370261035859585,872.5822143554688,0,1.6634362936019897,108.37205505371094,8.392333938900265e-09,-0.03956365957856178,0.0014895489439368248,1743324803.4776719,0,1.0005381107330322
0.16763298213481903,-0.0016423703636974096,180000.0,15.810749053955078,-0.004789981059730053,0.008384228684008121,0.0010041364002972841,0.1242843046784401,0.00018051991355605423,182.29312133789062,1.7927331924438477,1093.437219022,1,0.08149375021457672,0.006222974043339491,0.07152706384658813,1.0069764852523804,0.006222974043339491,-1.4813669919967651,0.32090720534324646,1.4250456094741821,0.9998946189880371,0.024623284116387367,0.9998946189880371,0,93.90263366699219,10,28.049999237060547,7.448754331562668e-05,9,0.9332796931266785,-31953.560546875,8,1000,0.9012430310249329,0.0061820256523787975,982.4046020507812,0,1.5651507377624512,109.71340942382812,2.2888182460434336e-09,-0.03381797671318054,-0.0030114995315670967,1743324913.3028882,0,0.9998946189880371
0.2363029271364212,0.0028192917816340923,200000.0,15.387228012084961,-0.0019706892780959606,0.007410980761051178,0.0010732626542448997,0.06887457519769669,0.0001436311285942793,182.3547821044922,1.1241732835769653,1202.292632575,1,0.16454660892486572,0.015825709328055382,-0.35099107027053833,1.0074948072433472,0.015825709328055382,-1.6778050661087036,0.325634628534317,1.4260425567626953,1.0000319480895996,0.008499549701809883,1.0000319480895996,0,94.2890625,10,20.639999389648438,2.259071152366232e-05,10,0.5822886228561401,-50121.3515625,9,1000,1.533969759941101,0.015690185129642487,1092.193115234375,0,1.5461552143096924,109.67631530761719,-1.5258788677030566e-09,-0.08434580266475677,-0.0009732479229569435,1743325023.0876667,0,1.0000319480895996
0.1948077380657196,0.0007474408484995365,220000.0,15.880011558532715,-0.001223248429596424,0.010311548598110676,0.000997006893157959,0.06238092854619026,0.0001786676875781268,183.9066925048828,1.5128118991851807,1311.655148401,1,0.09721754491329193,0.008738957345485687,-0.15180915594100952,1.0099352598190308,0.008738957345485687,-1.9292724132537842,0.30068615078926086,1.4287737607955933,0.9996026754379272,0.0047681876458227634,0.9996026158332825,0,92.87074279785156,10,15.970000267028809,0.00028100708732381463,11,0.4304794669151306,-53487.88671875,10,1000,2.04803729057312,0.00853048823773861,1201.0604248046875,0,1.0648983716964722,108.75080108642578,3.433227480087453e-09,-0.15678706765174866,0.002900567837059498,1743325131.9430223,0,0.9996026754379272
0.2178586721420288,-0.002823848742991686,240000.0,15.387446403503418,-0.00404709717258811,0.009287990629673004,0.0006115681608207524,0.09627090394496918,0.00013686659804079682,183.04986572265625,1.2898348569869995,1422.001365915,1,0.16164125502109528,0.012021576054394245,0.44329649209976196,1.009851336479187,0.012021576054394245,-2.255788564682007,0.3364488184452057,1.4286211729049683,0.9995927214622498,0.022097865119576454,0.9995927214622498,0,93.87236022949219,10,12.300000190734863,0.00028800347354263067,12,0.8737759590148926,-6846.33984375,11,1000,0.9513487219810486,0.012004650197923183,1310.4151611328125,0,1.291632056236267,109.25984954833984,1.754760781125242e-08,-0.12905353307724,-0.0010235579684376717,1743325241.3062258,0,0.9995927214622498
0.23188602924346924,0.003187929862178862,260000.0,15.742714881896973,-0.0008591673104092479,0.006927653215825558,0.0006689189467579126,0.0392276830971241,0.00013211939949542284,181.4196319580078,1.326645016670227,1531.641272672,1,0.09084538370370865,0.011363709345459938,-0.570328563451767,1.018654704093933,0.011363709345459938,-2.0465400218963623,0.32567232847213745,1.4370847940444946,1.0004754066467285,0.003254011506214738,1.0004754066467285,0,94.49890899658203,10,9.979999542236328,0.0003361632698215544,13,0.3034473955631256,-30608.37890625,12,1000,2.479161262512207,0.011226201429963112,1420.7523193359375,0,1.378127098083496,110.24165344238281,-4.577636492086867e-09,-0.09492871165275574,-0.0023603374138474464,1743325351.6519532,0,1.0004754066467285
0.22735904157161713,-0.0011419859947636724,280000.0,15.2601318359375,-0.0020011533051729202,0.008975835517048836,-0.00010499772906769067,0.033906497061252594,0.00012925907503813505,182.57411193847656,1.2595969438552856,1639.885993817,1,0.12671403586864471,0.012605683878064156,0.04089343547821045,1.034653663635254,0.012605683878064156,-2.1807591915130615,0.3307572901248932,1.4526399374008179,1.0005197525024414,0.0025946435052901506,1.0005197525024414,0,94.2844009399414,10,6.900000095367432,0.0003674643230624497,14,0.34434083104133606,-18349.251953125,13,1000,2.7763569355010986,0.01260143518447876,1530.4100341796875,0,0.9853570461273193,109.5445556640625,3.051757735406113e-09,-0.10184983909130096,0.002048182301223278,1743325461.2916915,0,1.0005197525024414
0.24091392755508423,0.002036540361586958,300000.0,15.429624557495117,3.538705641403794e-05,0.007917185313999653,0.0011609127977862954,0.053906261920928955,0.0001384291099384427,184.94821166992188,1.180127739906311,1749.612180979,1,0.11949297040700912,0.014360570348799229,-0.03079122304916382,1.0321184396743774,0.014360570348799229,-2.078782081604004,0.32011276483535767,1.4503198862075806,1.0001815557479858,0.0031599272042512894,1.0001815557479858,0,92.70872497558594,10,6.25,0.0001283512101508677,15,0.31354960799217224,-12361.7763671875,14,1000,2.5157978534698486,0.013934068381786346,1638.6422119140625,0,0.6515946388244629,108.13838195800781,3.051757735406113e-09,-0.12685813009738922,-0.001058650203049183,1743325569.535817,0,1.0001815557479858
0.221145361661911,-0.005287975596729666,320000.0,15.564621925354004,-0.005252588540315628,0.009907351806759834,-0.0014975753147155046,0.041259024292230606,0.0001388531381962821,182.46571350097656,1.2217178344726562,1858.922894752,1,0.16453778743743896,0.013399477116763592,-0.029129236936569214,1.042395830154419,0.013399477116763592,-2.0044405460357666,0.3172168731689453,1.460175633430481,0.9991528391838074,0.001654097344726324,0.9991528391838074,0,94.04497528076172,10,5.960000038146973,0.000599019112996757,16,0.284420371055603,-21474.763671875,15,1000,3.4772276878356934,0.012043620459735394,1748.3594970703125,0,0.9845618009567261,109.60963439941406,1.907348501362094e-09,-0.17016032338142395,0.0019901664927601814,1743325679.2626793,0,0.9991528391838074
0.2241307497024536,0.00400574179366231,340000.0,15.51286506652832,-0.0012468467466533184,0.00673437537625432,-6.851011858088896e-05,0.022880611941218376,0.00013003514322917908,183.1435546875,1.3375285863876343,1969.135030663,1,0.1088867112994194,0.011179528199136257,-0.15055960416793823,1.0406755208969116,0.011179528199136257,-1.6741034984588623,0.34281596541404724,1.4583741426467896,1.0005948543548584,0.0008680660976096988,1.0005947351455688,0,93.6910629272461,10,1.6299999952316284,0.00042056935490109026,17,0.1338607668876648,-3060.656494140625,16,1000,4.799943447113037,0.01117412094026804,1857.6807861328125,0,0.6153188347816467,109.2039566040039,-1.5258788677030566e-09,-0.12553322315216064,-0.003172976430505514,1743325788.5737476,0,1.0005948543548584
0.23841392993927002,-0.0032662921585142612,360000.0,15.937446594238281,-0.00451313890516758,0.011127086356282234,0.002337624318897724,0.1598324328660965,0.00013788999058306217,181.86033630371094,1.2553781270980835,2078.580562758,1,0.11570999771356583,0.012690551578998566,0.6491335034370422,1.0240625143051147,0.012690551578998566,-1.673229694366455,0.3366975486278534,1.44206964969635,1.0001952648162842,0.03325878083705902,1.0001951456069946,0,94.03702545166016,10,6.539999961853027,0.00013807312643621117,18,0.782994270324707,-1286.0037841796875,17,1000,0.7754642367362976,0.012526249513030052,1967.7562255859375,0,0.5704609155654907,109.97450256347656,1.5258788677030566e-09,-0.1367037147283554,0.004392710980027914,1743325898.7854156,0,1.0001952648162842
0.20767268538475037,0.003043560776859522,380000.0,15.473645210266113,-0.0014695781283080578,0.01331853587180376,-6.782269338145852e-06,0.022902080789208412,0.00012989927199669182,182.90353393554688,1.3628065586090088,2189.5041511,1,0.1440323293209076,0.010768646374344826,-0.6198314130306244,1.021783709526062,0.010768646374344826,-1.7615432739257812,0.32509681582450867,1.439886450767517,1.0017389059066772,0.0009077870636247098,1.0017389059066772,0,93.87358093261719,10,5.739999771118164,0.0012296201894059777,19,0.16316285729408264,-36293.9921875,18,1000,4.693757057189941,0.010768596082925797,2077.347412109375,0,0.5078917741775513,109.34725952148438,0.0,-0.13602198660373688,0.0021914495155215263,1743326008.2308745,0,1.0017389059066772
0.22625012695789337,-0.0005634233821183443,400000.0,15.523771286010742,-0.002033001510426402,0.010834338143467903,0.00013973622117191553,0.06375986337661743,0.00014298369933385402,180.4685516357422,1.3387300968170166,2298.713884046,1,0.11710208654403687,0.011159469373524189,0.084876149892807,1.0238698720932007,0.011159469373524189,-1.6156197786331177,0.32141774892807007,1.4418607950210571,0.9989566802978516,0.003371755825355649,0.9989566802978516,0,95.29883575439453,10,5.949999809265137,0.0007377384463325143,20,0.24803900718688965,-10499.6708984375,19,1000,2.4354896545410156,0.01115367840975523,2188.26611328125,0,0.43487635254859924,110.8226318359375,3.051757735406113e-09,-0.17330969870090485,-0.0024841977283358574,1743326119.154672,0,0.9989566802978516
0.22025631368160248,0.0022876716393511742,420000.0,15.285933494567871,0.00025467012892477214,0.010423088446259499,0.0004068305133841932,0.02212611772119999,0.0001055840912158601,183.29396057128906,1.3698971271514893,2407.718954629,1,0.14674897491931915,0.010657457634806633,-0.13701897114515305,1.0207029581069946,0.010657457634806633,-1.661380648612976,0.36071449518203735,1.4391344785690308,0.9997555613517761,0.0012338239466771483,0.9997555613517761,0,93.82836151123047,10,5.829999923706055,0.0001728301722323522,21,0.1110200360417366,-27547.365234375,20,1000,4.026119232177734,0.010523313656449318,2297.48193359375,0,0.3887377679347992,109.11434173583984,9.155272984173735e-09,-0.18000289797782898,-0.00041124969720840454,1743326228.364387,0,0.9997555613517761
0.23417885601520538,-0.0025949245027732104,440000.0,15.53709602355957,-0.0023402543738484383,0.011767534539103508,-0.00020853817113675177,0.06895395368337631,0.00012659214553423226,183.65716552734375,1.3027803897857666,2517.186996701,1,0.08360829204320908,0.011783849447965622,0.04693423956632614,1.0200618505477905,0.011783849447965622,-1.7486801147460938,0.3387117385864258,1.4387240409851074,1.0015919208526611,0.004774901084601879,1.0015918016433716,0,93.36143493652344,10,6.559999942779541,0.0011256018187850714,22,0.15795427560806274,-9012.4208984375,21,1000,2.0465972423553467,0.011774742044508457,2406.475341796875,0,0.38547706604003906,108.8985595703125,1.5258788677030566e-09,-0.10678591579198837,0.0013444460928440094,1743326337.3694975,0,1.0015919208526611
0.22648850083351135,0.003987184027209878,460000.0,15.596577644348145,0.0016469296533614397,0.011726408265531063,0.0004208443860989064,0.018086498603224754,0.0001232848735526204,182.87966918945312,1.3766605854034424,2625.575334755,1,0.10546926409006119,0.010552996769547462,-0.06839447468519211,1.0184258222579956,0.010552996769547462,-1.8253692388534546,0.33829358220100403,1.436984658241272,0.9998965263366699,0.00045237792073749006,0.9998965263366699,0,93.76490783691406,10,1.7300000190734863,7.319503492908552e-05,23,0.08955980092287064,-6615.76220703125,22,1000,6.649048328399658,0.010161496698856354,2515.94482421875,0,0.3149944245815277,109.36152648925781,-1.5258788677030566e-09,-0.15172001719474792,-4.1126273572444916e-05,1743326446.8372362,0,0.9998965263366699
0.28386905789375305,-0.0041826032102108,480000.0,15.609493255615234,-0.0025356735568493605,0.013125037774443626,-0.0002515696396585554,0.07276885956525803,0.00013285178283695132,184.6789093017578,1.0341696739196777,2735.599480294,1,0.12293045222759247,0.018700197339057922,0.10379516333341599,1.013756513595581,0.018700197339057922,-1.665663480758667,0.326551616191864,1.4324870109558105,0.9997216463088989,0.0061014676466584206,0.9997215867042542,0,92.6865463256836,10,2.619999885559082,0.00019685387087520212,24,0.19335496425628662,-1125.0189208984375,23,1000,1.8104956150054932,0.018689824268221855,2624.347900390625,0,0.21903051435947418,108.29606628417969,3.051757735406113e-09,-0.15540726482868195,0.0013986295089125633,1743326555.2264307,0,0.9997216463088989
0.25471988320350647,0.0009445918258279562,500000.0,15.373318672180176,-0.0015910817310214043,0.011981318704783916,-0.00022243798593990505,0.02177264541387558,0.00010894815204665065,181.92276000976562,1.1632027626037598,2843.706573273,1,0.12301362305879593,0.014781510457396507,-0.01655559241771698,1.009945273399353,0.014781510457396507,-1.825224757194519,0.34940290451049805,1.4288145303726196,1.0012016296386719,0.0013574312906712294,1.0012016296386719,0,94.56342315673828,10,2.140000104904175,0.0008497366798110306,25,0.17679937183856964,-3373.680419921875,24,1000,3.83843731880188,0.014745060354471207,2734.36474609375,0,0.17226223647594452,109.936767578125,-6.866454960174906e-09,-0.18125909566879272,-0.00114371906965971,1743326665.249852,0,1.0012016296386719
0.2430105358362198,0.0029904383700340986,520000.0,15.715323448181152,0.0013993566390126944,0.01203017495572567,0.00033476247335784137,0.019077356904745102,0.00016540783690288663,185.18731689453125,1.2425637245178223,2952.11732684,1,0.1404380202293396,0.012953653931617737,-0.10354974865913391,1.0045175552368164,0.012953653931617737,-1.7452385425567627,0.3003785014152527,1.4234272241592407,1.0004539489746094,0.0004669441841542721,1.0004539489746094,0,92.28338623046875,10,2.0299999713897705,0.00032104659476317465,26,0.07324962317943573,-8825.0419921875,25,1000,6.544520378112793,0.0127136604860425,2842.461181640625,0,0.3171708583831787,107.99876403808594,6.103515470812226e-09,-0.15380316972732544,4.885625094175339e-05,1743326773.3570783,0,1.0004539489746094
0.24627585709095,-0.002403556718491018,540000.0,15.167606353759766,-0.0010042000794783235,0.014038816094398499,0.000952515983954072,0.0652090534567833,0.0001442458014935255,184.6354217529297,1.2448327541351318,3060.465527104,1,0.1334187537431717,0.012906474992632866,0.17527896165847778,0.9997649788856506,0.012906474992632866,-1.6266343593597412,0.32368674874305725,1.4186716079711914,0.9992656111717224,0.0054481904953718185,0.9992656111717224,0,93.15393829345703,10,1.9199999570846558,0.000519305351190269,27,0.2485285848379135,-676.6070556640625,26,1000,1.915968894958496,0.012739945203065872,2950.893310546875,0,0.28765183687210083,108.32157135009766,-1.907348501362094e-09,-0.1547282487154007,0.0020086411386728287,1743326881.7681487,0,0.9992656111717224
0.22160691022872925,-0.0004814475541934371,560000.0,15.37171745300293,-0.0014856476336717606,0.014091513119637966,0.003739739768207073,0.0989551991224289,0.00013617171498481184,184.75965881347656,1.15764319896698,3170.888073961,1,0.17560188472270966,0.014923827722668648,1.1178065687417984,1.0034891366958618,0.014923827722668648,-1.7707940340042114,0.32311660051345825,1.4223909378051758,1.0003608465194702,0.017627380788326263,1.0003608465194702,0,92.8769760131836,10,4.659999847412109,0.00025518512120470405,28,1.366335153579712,-1231.9036865234375,27,1000,1.0651750564575195,0.014130422845482826,3059.2255859375,0,0.26528897881507874,108.24873352050781,8.77380390562621e-09,-0.17956086993217468,5.269702523946762e-05,1743326990.115788,0,1.0003608465194702
0.23245945572853088,-0.001307220198214054,580000.0,15.452813148498535,-0.0027928678318858147,0.013945169746875763,-0.0003474348341114819,0.05977463349699974,0.00011766584066208452,181.2859649658203,1.2632567882537842,3281.716875537,1,0.1606517881155014,0.012532750144600868,-1.1090925633907318,1.0063793659210205,0.012532750144600868,-1.884700894355774,0.3467649221420288,1.4252914190292358,0.9995402097702026,0.004215181339532137,0.9995401501655579,0,94.87008666992188,10,3.9000000953674316,0.0003251488960813731,29,0.2572425901889801,-3608.357421875,28,1000,2.1782431602478027,0.012504112906754017,3169.65234375,0,0.3340614140033722,110.32293701171875,2.2888182460434336e-09,-0.2070968747138977,-0.00014634337276220322,1743327100.5385177,0,0.9995402097702026
0.23275816440582275,0.002105496358126402,600000.0,15.570324897766113,-0.0006873714737594128,0.013174531050026417,1.5742181858513504e-05,0.020054534077644348,0.00012472353409975767,180.619873046875,1.3934812545776367,3392.219551845,1,0.07989952713251114,0.01029976550489664,-0.1459341198205948,1.0069606304168701,0.01029976550489664,-1.747104525566101,0.32790935039520264,1.4258708953857422,1.001570701599121,0.0005444143898785114,1.001570701599121,0,95.15941619873047,10,3.759999990463257,0.001110709854401648,30,0.11130847036838531,-25967.95703125,29,1000,6.061026573181152,0.010299310088157654,3280.481201171875,0,0.25443848967552185,110.72978210449219,-3.814697002724188e-09,-0.21251533925533295,-0.0007706386968493462,1743327211.3671877,0,1.001570701599121
0.26575639843940735,0.0005476304650073871,620000.0,16.070478439331055,-0.00013974100875202566,0.016138793900609016,5.0195754738524556e-05,0.024392375722527504,0.0001407188829034567,181.152587890625,1.226759433746338,3502.632849109,1,0.13458049297332764,0.013289567083120346,-0.030254170298576355,1.0048524141311646,0.013289567083120346,-1.7685128450393677,0.31776392459869385,1.4236496686935425,0.9998272657394409,0.00046619726344943047,0.9998272061347961,0,94.33365631103516,10,3.809999942779541,0.00012214158778078854,31,0.08105430006980896,-31136.560546875,30,1000,6.5497612953186035,0.013284162618219852,3390.983154296875,0,0.2790459096431732,110.40416717529297,-1.5258788677030566e-09,-0.2191305160522461,0.0029642628505825996,1743327321.8701134,0,0.9998272657394409
