_runtime,Safety/ShieldLagrangeMultiplier/Std,Train/Entropy,Loss/Loss_cost_critic,Safety/shield_adv_c,Misc/xHx,_timestamp,TotalEnvSteps,Metrics/LagrangeMultiplier,Train/KL,Value/Adv,Misc/gradient_norm,Train/StopIter,Train/PolicyRatio,Misc/AcceptanceStep,Metrics/EpLen,Time/Epoch,Train/PolicyRatio/Min,Train/Epoch,Train/PolicyRatio/Max,Loss/Loss_cost_critic/Delta,Metrics/LagrangeMultiplier/Std,Time/Total,Misc/H_inv_g,Value/reward,Loss/Loss_pi/Delta,Metrics/EpRet,Loss/Loss_reward_critic,Value/cost,Train/PolicyStd,Metrics/LagrangeMultiplier/Min,Loss/Loss_reward_critic/Delta,Train/PolicyRatio/Std,Safety/ShieldLagrangeMultiplier/Max,Metrics/LagrangeMultiplier/Max,Time/Rollout,Safety/ShieldLagrangeMultiplier/Min,Metrics/EpCost,Safety/EpCostShield,Time/FPS,Time/Update,Safety/ShieldLagrangeMultiplier,Misc/FinalStepNorm,_step,Safety/shield_violation,Loss/Loss_pi,Misc/Alpha,Train/LR
1010.614754847,0,1.776163101196289,9.669894218444824,0.7143235802650452,0.0022457113955169916,1746497300.1578517,220000.0,0.3624606728553772,0.00026619568234309554,9.155272984173735e-09,0.03735683113336563,10,1.000814437866211,1,1000,82.92063903808594,1.000814437866211,10,1.000814437866211,2.8339357376098633,0,931.3836059570312,0.11153232306241989,0.0031342566944658756,0.14224886894226074,0.5607057809829712,0.0010854218853637576,1.1813864707946777,1.4361308813095093,0.3624606728553772,-0.0010042662033811212,0.000575838319491595,0.38178950548171997,0.3624606728553772,68.65750122070312,0.38178950548171997,19.15999984741211,66.5,241.19448852539062,14.263121604919434,0.38178950548171997,0.33284175395965576,11,2.371565341949463,-0.2722826302051544,2.984262704849243,0
1088.898111832,0,1.7977796792984009,4.294529914855957,-0.05089283362030983,0.0029526527505367994,1746497378.4238422,240000.0,0.39503204822540283,0.00037602795055136085,6.103515470812226e-09,0.11909767240285873,10,1.001827597618103,1,1000,78.20144653320312,1.001827597618103,11,1.001827597618103,-5.375364303588867,0,1009.6473388671875,0.10416047275066376,0.014750296249985695,-0.1528286337852478,0.6451699733734131,0.0017584922024980187,0.8442062735557556,1.4708534479141235,0.39503204822540283,0.0006730703171342611,0.0012922786409035325,0.41425108909606934,0.39503204822540283,64.09497833251953,0.41425108909606934,18.75,17.0,255.74974060058594,14.106444358825684,0.41425108909606934,0.27108845114707947,12,2.500629425048828,-0.4251112639904022,2.6026039123535156,0
1172.472360578,0,1.8164066076278687,4.715598106384277,0.4506225287914276,0.0017668120563030243,1746497456.7073028,260000.0,0.42772871255874634,0.00029348471434786916,1.5258788677030566e-09,0.06260287016630173,10,1.0019177198410034,1,1000,78.21665954589844,1.0019177198410034,12,1.0019177198410034,0.4210681915283203,0,1087.9302978515625,0.09483860433101654,0.020633898675441742,0.06416797637939453,0.5862501263618469,0.003243883140385151,1.5252312421798706,1.4998348951339722,0.42772871255874634,0.0014853909378871322,0.0013560046209022403,0.44728487730026245,0.42772871255874634,64.144775390625,0.44728487730026245,16.940000534057617,56.95000076293945,255.70001220703125,14.07186508178711,0.44728487730026245,0.3190830647945404,13,4.073528289794922,-0.3609432876110077,3.364485025405884,0
1252.724023777,0,1.8480592966079712,6.148251056671143,-0.1605975180864334,0.00419934606179595,1746497540.2814367,280000.0,0.46024301648139954,0.0002962153230328113,-3.051757735406113e-09,0.0810685083270073,10,1.0013465881347656,1,1000,83.50090026855469,1.0013465881347656,13,1.0013465881347656,1.4326529502868652,0,1171.5045166015625,0.13795870542526245,0.0217319093644619,0.06848913431167603,0.5307295918464661,0.0014015170745551586,1.1564961671829224,1.5496525764465332,0.46024301648139954,-0.0018423660658299923,0.0009521815809421241,0.4809759557247162,0.46024301648139954,69.06812286376953,0.4809759557247162,14.789999961853027,62.54999923706055,239.5183868408203,14.432758331298828,0.4809759557247162,0.30107367038726807,14,2.832818031311035,-0.29245415329933167,2.1823463439941406,0
1329.918355657,0,1.85298490524292,6.398227214813232,-0.5663694739341736,0.003476338926702738,1746497620.5331395,300000.0,0.49278682470321655,0.0003206457768101245,1.5258788677030566e-09,0.058457035571336746,10,1.0022449493408203,1,1000,80.1834487915039,1.0022449493408203,14,1.0022449493408203,0.24997615814208984,0,1251.754638671875,0.1227402612566948,0.023170480504631996,-0.09429216384887695,0.5121380090713501,0.0019494163570925593,1.7084732055664062,1.5580545663833618,0.49278682470321655,0.0005478992825374007,0.001587362727150321,0.5145418643951416,0.49278682470321655,65.880126953125,0.5145418643951416,16.020000457763672,45.75,249.42803955078125,14.30329704284668,0.5145418643951416,0.29440173506736755,15,3.7596452236175537,-0.3867463171482086,2.3985750675201416,0
1411.233379126,0,1.8520044088363647,3.778639316558838,-1.0840659141540527,0.0024589565582573414,1746497697.7280147,320000.0,0.5247702598571777,0.0002373497118242085,-1.831054596834747e-08,0.04419926926493645,10,1.001482605934143,1,1000,77.13648223876953,1.0014827251434326,15,1.0014827251434326,-2.6195878982543945,0,1328.9571533203125,0.11563142389059067,0.02901812084019184,-0.05566355586051941,0.29641127586364746,0.004316072445362806,1.7682843208312988,1.5549169778823853,0.5247702598571777,0.002366656088270247,0.0010483888909220695,0.5468490123748779,0.5247702598571777,63.0234375,0.5468490123748779,12.09000015258789,25.049999237060547,259.28070068359375,14.113029479980469,0.5468490123748779,0.32977262139320374,16,3.9252421855926514,-0.442409873008728,2.851928949356079,0
1491.173463661,0,1.8590532541275024,4.8654890060424805,0.2792206108570099,0.003037367481738329,1746497779.0424738,340000.0,0.5566368699073792,0.00029645138420164585,5.340575981449547e-09,0.07372808456420898,10,1.0014976263046265,1,1000,81.24908447265625,1.0014976263046265,16,1.0014976263046265,1.0868496894836426,0,1410.263671875,0.1226268857717514,0.017766866832971573,0.04874637722969055,0.2713981568813324,0.002887451322749257,1.694994568824768,1.5641993284225464,0.5566368699073792,-0.0014286211226135492,0.0010590098099783063,0.5787279605865479,0.5566368699073792,66.76657104492188,0.5787279605865479,14.34000015258789,35.900001525878906,246.1566162109375,14.482494354248047,0.5787279605865479,0.31466707587242126,17,3.7751898765563965,-0.3936634957790375,2.5660529136657715,0
1571.213087666,0,1.8701647520065308,4.43588399887085,0.10865841060876846,0.004011701792478561,1746497858.9825127,360000.0,0.5886193513870239,0.00025191809982061386,3.051757735406113e-09,0.06576181203126907,10,1.000881552696228,1,1000,79.87487030029297,1.000881552696228,17,1.000881552696228,-0.42960500717163086,0,1490.2078857421875,0.14629973471164703,0.020275253802537918,0.0031825006008148193,0.2646276354789734,0.0032421178184449673,1.7745306491851807,1.584305763244629,0.5886193513870239,0.0003546664956957102,0.0006233800086192787,0.610565721988678,0.5886193513870239,65.432373046875,0.610565721988678,15.739999771118164,41.70000076293945,250.39163208007812,14.442479133605957,0.610565721988678,0.32665830850601196,18,3.9965906143188477,-0.39048099517822266,2.232801675796509,0
1651.512506286,0,1.8750776052474976,5.7318596839904785,-0.13018178939819336,0.0034608140122145414,1746497939.022264,380000.0,0.6201706528663635,0.0002639858576003462,-9.155272984173735e-09,0.0832194983959198,10,1.0021047592163086,1,1000,79.96236419677734,1.0021047592163086,18,1.0021047592163086,1.295975685119629,0,1570.23388671875,0.1348566710948944,0.01921236887574196,-0.018099814653396606,0.32626524567604065,0.00141274428460747,2.7166504859924316,1.5949732065200806,0.6201706528663635,-0.0018293735338374972,0.0014883456751704216,0.6424764394760132,0.6201706528663635,66.1473617553711,0.6424764394760132,12.260000228881836,43.599998474121094,250.11767578125,13.814981460571289,0.6424764394760132,0.3241885304450989,19,4.871514797210693,-0.40858080983161926,2.4039487838745117,0
1730.887060658,0,1.8890000581741333,5.522520065307617,0.869009256362915,0.0038443049415946007,1746498019.3221197,400000.0,0.6512581706047058,0.0002592145756352693,9.918212917625624e-09,0.08117986470460892,10,1.0010162591934204,1,1000,80.23542022705078,1.00101637840271,19,1.00101637840271,-0.20933961868286133,0,1650.546630859375,0.14122438430786133,0.02848508208990097,0.04627075791358948,0.3155007064342499,0.00199995469301939,1.6612523794174194,1.6185911893844604,0.6512581706047058,0.0005872104084119201,0.000718575669452548,0.6747782826423645,0.6512581706047058,65.77461242675781,0.6747782826423645,11.6899995803833,50.04999923706055,249.26646423339844,14.460789680480957,0.6747782826423645,0.3221181631088257,20,4.616389751434326,-0.3623100519180298,2.2808961868286133,0
1812.516833558,0,1.8913445472717285,5.455685615539551,-0.22609281539916992,0.004060663748532534,1746498098.696092,420000.0,0.682134747505188,0.0002571389777585864,1.3351439953623867e-09,0.053809989243745804,10,1.0015134811401367,1,1000,79.3049545288086,1.0015134811401367,20,1.0015134811401367,-0.0668344497680664,0,1729.9158935546875,0.14870530366897583,0.03428465127944946,-0.08429905772209167,0.356044203042984,0.0037744108121842146,3.161334753036499,1.6194661855697632,0.682134747505188,0.0017744561191648245,0.001070248894393444,0.7074418067932129,0.682134747505188,65.34650421142578,0.7074418067932129,12.789999961853027,50.5,252.19107055664062,13.95842170715332,0.7074418067932129,0.3300216495990753,21,6.1966986656188965,-0.44660910964012146,2.219299793243408,0
1893.437003658,0,1.9051055908203125,4.555209159851074,0.13592979311943054,0.00494613079354167,1746498180.3260202,440000.0,0.7123602032661438,0.00023351825075224042,6.103515470812226e-09,0.05599399656057358,10,1.000679850578308,1,1000,81.56428527832031,1.000679850578308,21,1.000679850578308,-0.9004764556884766,0,1811.5489501953125,0.16984863579273224,0.026542162522673607,0.07208412885665894,0.3340469300746918,0.0022686347365379333,1.6129951477050781,1.639840006828308,0.7123602032661438,-0.0015057760756462812,0.0004806988581549376,0.739784836769104,0.7123602032661438,67.51107788085938,0.739784836769104,10.079999923706055,38.150001525878906,245.20535278320312,14.053193092346191,0.739784836769104,0.3415417969226837,22,3.7872769832611084,-0.3745249807834625,2.010859727859497,0
1971.622338014,0,1.9219274520874023,2.8105885982513428,-0.8283292055130005,0.003400379093363881,1746498261.2460687,460000.0,0.7416415214538574,0.00028768053743988276,-3.051757735406113e-09,0.06957700848579407,10,1.0035643577575684,1,1000,80.83793640136719,1.0035643577575684,22,1.0035643577575684,-1.7446205615997314,0,1892.453857421875,0.12725979089736938,0.02615695260465145,-0.09931302070617676,0.29658690094947815,0.0035363822244107723,1.2951149940490723,1.6636195182800293,0.7416415214538574,0.001267747487872839,0.002520381473004818,0.7702687978744507,0.7416415214538574,66.6520004272461,0.7702687978744507,8.109999656677246,13.550000190734863,247.40859985351562,14.185914993286133,0.7702687978744507,0.30863267183303833,23,3.984128475189209,-0.4738380014896393,2.425217390060425,0
2051.231500728,0,1.935838222503662,3.582406520843506,-1.7105579376220703,0.0033624530769884586,1746498339.430205,480000.0,0.7701850533485413,0.00024755141930654645,-1.5258788677030566e-09,0.051227156072854996,10,1.0022716522216797,1,1000,78.0999755859375,1.0022716522216797,23,1.0022716522216797,0.7718179225921631,0,1970.634033203125,0.13688531517982483,0.020256424322724342,0.045180708169937134,0.2886168658733368,0.0027887902688235044,1.759497880935669,1.6840921640396118,0.7701850533485413,-0.0007475919555872679,0.0016063007060438395,0.8003103733062744,0.7701850533485413,63.82586669921875,0.8003103733062744,8.600000381469727,31.600000381469727,256.08203125,14.274093627929688,0.8003103733062744,0.3338435888290405,24,4.499820232391357,-0.42865729331970215,2.438856363296509,0
2132.540098105,0,1.9640445709228516,4.3352813720703125,0.33439189195632935,0.006851841229945421,1746498419.040684,500000.0,0.7981844544410706,0.0003331794578116387,3.6239622414058204e-09,0.09552887827157974,10,1.0008007287979126,1,1000,79.51278686523438,1.0008008480072021,24,1.0008008480072021,0.7528748512268066,0,2050.2333984375,0.1699180155992508,0.028086736798286438,0.14335426688194275,0.31803107261657715,0.004643545486032963,1.2558687925338745,1.7349706888198853,0.7981844544410706,0.0018547552172094584,0.0005661726463586092,0.8310392498970032,0.7981844544410706,65.58325958251953,0.8310392498970032,9.130000114440918,50.20000076293945,251.5318603515625,13.929513931274414,0.8310392498970032,0.2903023064136505,25,3.281205177307129,-0.2853030264377594,1.7084845304489136,0
2214.156562412,0,1.9783939123153687,3.8141274452209473,0.6941007375717163,0.0049963174387812614,1746498500.3491578,520000.0,0.8253709673881531,0.00021749158622696996,-6.103515470812226e-09,0.09986580163240433,10,1.0011934041976929,1,1000,81.24415588378906,1.0011934041976929,25,1.0011934041976929,-0.5211539268493652,0,2131.57275390625,0.17332300543785095,0.03663230687379837,-0.09189635515213013,0.4249836802482605,0.0030239634215831757,1.2610615491867065,1.7592377662658691,0.8253709673881531,-0.0016195820644497871,0.000843892281409353,0.8623294234275818,0.8253709673881531,67.06954193115234,0.8623294234275818,7.46999979019165,49.400001525878906,246.17156982421875,14.174586296081543,0.8623294234275818,0.3467733860015869,26,5.168828964233398,-0.3771993815898895,2.000734806060791,0
2294.856186158,0,1.986378788948059,3.6064229011535645,0.05602903291583061,0.0045339143835008144,1746498581.9657788,540000.0,0.8518161177635193,0.0002602954627946019,0.0,0.052614178508520126,10,1.0022906064987183,1,1000,81.55078887939453,1.0022906064987183,26,1.0022906064987183,-0.2077045440673828,0,2213.1875,0.15499147772789001,0.037088677287101746,-0.048190146684646606,0.46396663784980774,0.0025836192071437836,1.0658140182495117,1.7729383707046509,0.8518161177635193,-0.0004403442144393921,0.0016196753131225705,0.8928675055503845,0.8518161177635193,67.55194091796875,0.8928675055503845,7.369999885559082,28.049999237060547,245.24594116210938,13.998827934265137,0.8928675055503845,0.3255259692668915,27,4.36425256729126,-0.42538952827453613,2.100283145904541,0
2375.230791778,0,2.002281904220581,5.699474334716797,-0.6158068180084229,0.0069705527275800705,1746498662.665215,560000.0,0.8782317638397217,0.0002886420988943428,3.051757735406113e-09,0.13379713892936707,10,1.0023781061172485,1,1000,80.62582397460938,1.002378225326538,27,1.002378225326538,2.0930514335632324,0,2293.880615234375,0.1700594127178192,0.03726597875356674,-0.10372847318649292,0.5920714139938354,0.004246550612151623,1.4912514686584473,1.800088882446289,0.8782317638397217,0.0016629314050078392,0.0016816593706607819,0.9234160780906677,0.8782317638397217,66.59109497070312,0.9234160780906677,10.399999618530273,38.849998474121094,248.05947875976562,14.034711837768555,0.9234160780906677,0.28805920481681824,28,7.131643772125244,-0.529118001461029,1.6938738822937012,0
2453.954589112,0,2.0068280696868896,3.3474714756011963,-0.2977847456932068,0.0065065245144069195,1746498743.03984,580000.0,0.9043015837669373,0.00030096512637101114,8.392333938900265e-09,0.08605820685625076,10,1.0018867254257202,1,1000,80.30572509765625,1.0018867254257202,28,1.0018867254257202,-2.3520028591156006,0,2374.259765625,0.17517659068107605,0.044222813099622726,0.12564727663993835,0.5541152358055115,0.0034280659165233374,1.2185845375061035,1.8077775239944458,0.9043015837669373,-0.0008184846956282854,0.0013340882724151015,0.9537816643714905,0.9043015837669373,65.96160125732422,0.9537816643714905,8.779999732971191,35.54999923706055,249.04824829101562,14.344099044799805,0.9537816643714905,0.3071257472038269,29,4.589163303375244,-0.4034707248210907,1.7532349824905396,0
2531.042774748,0,2.015132188796997,3.7421107292175293,0.6778861284255981,0.005609918385744095,1746498821.7638202,600000.0,0.9297901391983032,0.0002605773916002363,9.155272984173735e-09,0.1483723223209381,10,1.002036452293396,1,1000,78.64747619628906,1.002036452293396,29,1.002036452293396,0.394639253616333,0,2452.97705078125,0.17290183901786804,0.043245382606983185,-0.0361630916595459,0.4771266579627991,0.0038244437891989946,1.190260887145996,1.822758674621582,0.9297901391983032,0.00039637787267565727,0.001439961139112711,0.9836061596870422,0.9297901391983032,64.72859954833984,0.9836061596870422,7.460000038146973,29.5,254.29933166503906,13.91885757446289,0.9836061596870422,0.3264645040035248,30,4.715000152587891,-0.4396338164806366,1.888149380683899,0
2610.475417339,0,2.016427993774414,2.5546345710754395,1.3713005781173706,0.003314679255709052,1746498898.8517487,620000.0,0.9549965262413025,0.0002611392119433731,1.1634826435624745e-08,0.10372991859912872,10,1.0019830465316772,1,1000,77.01847076416016,1.0019830465316772,30,1.0019830465316772,-1.1874761581420898,0,2530.071044921875,0.12096641212701797,0.04029417783021927,0.07021009922027588,0.3250761330127716,0.005434343591332436,0.7824655175209045,1.8224538564682007,0.9549965262413025,0.001609899802133441,0.001402197522111237,1.0123611688613892,0.9549965262413025,62.980350494384766,1.0123611688613892,8.520000457763672,20.850000381469727,259.677978515625,14.038094520568848,1.0123611688613892,0.29713812470436096,31,2.717420816421509,-0.3694237172603607,2.456368923187256,0
2686.446162047,0,2.0083186626434326,2.057340383529663,-0.4130570590496063,0.002987317508086562,1746498978.284967,640000.0,0.9800328612327576,0.0003066705830860883,4.577636492086867e-09,0.061925336718559265,10,1.0024638175964355,1,1000,79.37027740478516,1.0024638175964355,31,1.0024638175964355,-0.49729418754577637,0,2609.51171875,0.11914537847042084,0.025673700496554375,-0.06972971558570862,0.2772189676761627,0.0039969454519450665,0.8943797945976257,1.8090006113052368,0.9800328612327576,-0.0014373981393873692,0.0017421820666640997,1.0390974283218384,0.9800328612327576,65.31379699707031,1.0390974283218384,8.850000381469727,6.75,251.98348999023438,14.056462287902832,1.0390974283218384,0.30828383564949036,32,2.637355327606201,-0.43915343284606934,2.5874595642089844,0
2763.214691859,0,2.0146589279174805,1.9135853052139282,-0.6817299127578735,0.00417763227596879,1746499054.2552633,660000.0,1.0041855573654175,0.00025976134929805994,-1.5258788677030566e-09,0.09073111414909363,10,1.0026750564575195,1,1000,75.88011932373047,1.0026750564575195,32,1.0026750564575195,-0.14375507831573486,0,2685.45361328125,0.15163080394268036,0.024889148771762848,0.04152798652648926,0.1059308648109436,0.005016360431909561,0.6710841655731201,1.8216094970703125,1.0041855573654175,0.0010194149799644947,0.0018916067201644182,1.064357876777649,1.0041855573654175,61.43701934814453,1.064357876777649,5.550000190734863,11.300000190734863,263.5736389160156,14.44307804107666,1.064357876777649,0.33176976442337036,33,2.5707883834838867,-0.3976254463195801,2.1880104541778564,0
2839.158202425,0,2.04522442817688,2.142974853515625,0.39966002106666565,0.002869832795113325,1746499131.0239117,680000.0,1.0275561809539795,0.00021072386880405247,-1.5640258865801115e-08,0.051480647176504135,10,1.0011764764785767,1,1000,76.68522644042969,1.0011765956878662,33,1.0011765956878662,0.22938954830169678,0,2762.228515625,0.13059546053409576,0.018644217401742935,0.0627436637878418,-0.09169506281614304,0.006329420953989029,0.4579341411590576,1.8793491125106812,1.0275561809539795,0.0013130605220794678,0.0008318664040416479,1.0887722969055176,1.0275561809539795,62.795528411865234,1.0887722969055176,5.590000152587891,17.600000381469727,260.8064270019531,13.889679908752441,1.0887722969055176,0.34475770592689514,34,2.3930883407592773,-0.3348817825317383,2.639890670776367,0
2918.75777713,0,2.0683705806732178,1.786100149154663,-0.21167849004268646,0.003025035373866558,1746499206.9672775,700000.0,1.049975872039795,0.0002330706629436463,-2.2888182460434336e-09,0.05414280667901039,10,1.0018032789230347,1,1000,75.86499786376953,1.0018032789230347,34,1.0018032789230347,-0.3568747043609619,0,2838.184814453125,0.1349928081035614,0.005152164492756128,-0.07446816563606262,-0.16878047585487366,0.004506211262196302,0.49763306975364685,1.922968864440918,1.049975872039795,-0.0018232096917927265,0.0012750827008858323,1.1116528511047363,1.049975872039795,61.80313491821289,1.1116528511047363,4.539999961853027,7.800000190734863,263.6261901855469,14.061848640441895,1.1116528511047363,0.3471040725708008,35,2.443087100982666,-0.4093499481678009,2.5712780952453613,0
