Safety/ShieldLagrangeMultiplier/Min,Metrics/EpCost,Metrics/LagrangeMultiplier/Std,Value/Adv,Loss/Loss_reward_critic/Delta,Loss/Loss_pi,Train/PolicyRatio/Min,Train/KL,Metrics/LagrangeMultiplier/Max,Train/Entropy,Safety/EpCostShield,Time/Update,Time/Epoch,Value/reward,Metrics/EpLen,_runtime,Loss/Loss_cost_critic,Time/Rollout,Train/StopIter,Train/PolicyStd,Loss/Loss_pi/Delta,Safety/shield_adv_c,Safety/shield_violation,Metrics/LagrangeMultiplier/Min,Safety/ShieldLagrangeMultiplier/Std,Loss/Loss_reward_critic,Safety/ShieldLagrangeMultiplier,Train/LR,Value/cost,_timestamp,Metrics/EpRet,Time/FPS,TotalEnvSteps,Train/PolicyRatio,Train/PolicyRatio/Std,Train/Epoch,Train/PolicyRatio/Max,Safety/ShieldLagrangeMultiplier/Max,_step,Metrics/LagrangeMultiplier,Time/Total,Loss/Loss_cost_critic/Delta
0.39274075627326965,58.720001220703125,0,0.04026946425437927,0.00011665560305118561,-0.4502065181732178,1.0140131711959839,0.01523626409471035,0.39069241285324097,1.1225484609603882,98.5,150.5013885498047,275.7561950683594,0.2656944692134857,1000,3271.230779543,15.642598152160645,125.2547378540039,40,0.7436402440071106,-0.13323745131492615,NaN,11.406289100646973,0.39069241285324097,0,0.01955375261604786,0.39274075627326965,0.00026699999580159783,6.9847517013549805,1746525743.788268,3.50449800491333,72.52783966064453,220000.0,1.0140131711959839,0.014061695896089077,10,1.0140131711959839,0.39274075627326965,11,0.39069241285324097,3004.828369140625,-3.5348520278930664
0.42675304412841797,52.41999816894531,0,0.008273020386695862,-0.0013513565063476562,-0.4481452405452728,1.0158450603485107,0.015596067532896996,0.4270440340042114,1.089897871017456,64.44999694824219,153.69325256347656,265.04345703125,0.2987458109855652,1000,3537.18701115,9.271035194396973,111.35013580322266,40,0.7197757959365845,0.0020612776279449463,NaN,8.57585334777832,0.4270440340042114,0,0.018202396109700203,0.42675304412841797,0.0002640000020619482,4.910417079925537,1746526008.921606,3.759223222732544,75.4593276977539,240000.0,1.0158450603485107,0.014233103953301907,11,1.0158450603485107,0.42675304412841797,12,0.4270440340042114,3269.96142578125,-6.371562957763672
0.4606989324092865,48.38999938964844,0,0.08138787001371384,-0.0003046169877052307,-0.445651113986969,1.015337347984314,0.016617752611637115,0.46327340602874756,1.0590709447860718,89.3499984741211,152.0389404296875,265.8641357421875,0.30048078298568726,1000,3804.06830129,12.240406036376953,113.82514953613281,40,0.6978552937507629,0.002494126558303833,NaN,10.514657974243164,0.46327340602874756,0,0.017897779121994972,0.4606989324092865,0.0002610000083222985,6.168000221252441,1746526274.8779488,3.9853789806365967,75.22638702392578,260000.0,1.015337347984314,0.014665236696600914,12,1.015337347984314,0.4606989324092865,13,0.46327340602874756,3535.9140625,2.9693708419799805
0.4930764436721802,44.349998474121094,0,0.10636895895004272,0.00022562406957149506,-0.5127338767051697,1.0158528089523315,0.016407983377575874,0.49922895431518555,1.0293322801589966,39.75,153.1468048095703,266.78009033203125,0.35178226232528687,1000,4075.534200315,7.426074028015137,113.63319396972656,40,0.6774159073829651,-0.06708276271820068,NaN,8.60981273651123,0.49922895431518555,0,0.018123403191566467,0.4930764436721802,0.0002579999854788184,4.545590877532959,1746526541.7592394,4.305376052856445,74.9681167602539,280000.0,1.0158528089523315,0.015023929998278618,13,1.0158528089523315,0.4930764436721802,14,0.49922895431518555,3802.7861328125,-4.814332008361816
0.5255442261695862,34.15999984741211,0,0.032998472452163696,0.002791391685605049,-0.404096782207489,1.0136027336120605,0.017192522063851357,0.5344291925430298,1.0089435577392578,84.94999694824219,152.42430114746094,271.3934631347656,0.377013236284256,1000,4348.783780901,11.573241233825684,118.96910095214844,40,0.6637405157089233,0.10863709449768066,NaN,8.968363761901855,0.5344291925430298,0,0.020914794877171516,0.5255442261695862,0.00025499999173916876,4.639006614685059,1746526813.2253826,4.430700778961182,73.69374084472656,300000.0,1.0136027336120605,0.014744176529347897,14,1.0136027336120605,0.5255442261695862,15,0.5344291925430298,4074.279296875,4.147167205810547
0.5583832859992981,36.369998931884766,0,0.16632981598377228,-0.006715446710586548,-0.35052528977394104,1.012593150138855,0.01588026061654091,0.5691136717796326,0.993035614490509,96.6500015258789,154.24395751953125,273.154296875,0.3745790421962738,1000,4619.27635042,10.428486824035645,118.91024780273438,40,0.6532500386238098,0.053571492433547974,NaN,8.636993408203125,0.5691136717796326,0,0.014199348166584969,0.5583832859992981,0.0002519999979995191,4.5890679359436035,1746527086.4743679,4.127325057983398,73.21868896484375,320000.0,1.012593150138855,0.014610949903726578,15,1.012593150138855,0.5583832859992981,16,0.5691136717796326,4347.5029296875,-1.144754409790039
0.5920717716217041,41.33000183105469,0,-0.03858408331871033,0.006671100854873657,-0.2540390193462372,1.009200096130371,0.01721387729048729,0.603628933429718,0.9815740585327148,123.19999694824219,148.9144744873047,270.3983459472656,0.4615115225315094,1000,4888.94434756,13.422550201416016,121.48377990722656,40,0.6457615494728088,0.09648627042770386,NaN,8.644819259643555,0.603628933429718,0,0.020870449021458626,0.5920717716217041,0.00024900000425986946,4.541861534118652,1746527356.967236,4.534358978271484,73.9649429321289,340000.0,1.009200096130371,0.015280270017683506,16,1.009200096130371,0.5920717716217041,17,0.603628933429718,4618.00537109375,2.994063377380371
0.6253076791763306,41.400001525878906,0,-0.05125880241394043,0.0004165917634963989,-0.45798060297966003,1.0149470567703247,0.020120026543736458,0.6380059719085693,0.9528853893280029,72.5999984741211,150.4751434326172,269.5719299316406,0.45354726910591125,1000,5140.608838996,10.952291488647461,119.09667205810547,40,0.6275174617767334,-0.20394158363342285,NaN,9.639641761779785,0.6380059719085693,0,0.021287040784955025,0.6253076791763306,0.0002460000105202198,4.769587516784668,1746527626.635384,4.9118123054504395,74.19170379638672,360000.0,1.0149470567703247,0.015357321128249168,17,1.0149470567703247,0.6253076791763306,18,0.6380059719085693,4887.6669921875,-2.4702587127685547
0.6577280759811401,44.900001525878906,0,0.16780315339565277,0.000657837837934494,-0.4407707452774048,1.016514778137207,0.02157561667263508,0.6724459528923035,0.9205604195594788,58.400001525878906,139.5070343017578,251.5751190185547,0.4823254346847534,1000,5412.695079461,9.247352600097656,112.0680160522461,36,0.6075583100318909,0.01720985770225525,NaN,8.038671493530273,0.6724459528923035,0,0.02194487862288952,0.6577280759811401,0.00024300000222865492,4.159204959869385,1746527878.2993367,5.190090179443359,79.4991226196289,380000.0,1.016514778137207,0.016061538830399513,18,1.016514778137207,0.6577280759811401,19,0.6724459528923035,5139.33447265625,-1.7049388885498047
0.6916109323501587,57.130001068115234,0,-0.15390951931476593,0.001195274293422699,-0.1856248527765274,1.0079691410064697,0.021149300038814545,0.7074830532073975,0.9088638424873352,155.75,150.850830078125,271.99072265625,0.5249717235565186,1000,5685.172107369,14.418871879577637,121.1397705078125,40,0.6004801392555237,0.2551458925008774,NaN,10.250123023986816,0.7074830532073975,0,0.023140152916312218,0.6916109323501587,0.00023999999393709004,5.082655429840088,1746528150.3860734,5.371583461761475,73.53192138671875,400000.0,1.0079691410064697,0.01576322130858898,19,1.0079691410064697,0.6916109323501587,20,0.7074830532073975,5411.42041015625,5.1715192794799805
0.726714015007019,57.16999816894531,0,0.21922248601913452,0.0014953706413507462,-0.12864303588867188,1.0088506937026978,0.01815073750913143,0.7430197596549988,0.902629017829895,158.3000030517578,151.52816772460938,272.3807678222656,0.5168535113334656,1000,5947.234104515,15.193394660949707,120.85247039794922,40,0.5967548489570618,0.05698181688785553,NaN,9.665986061096191,0.7430197596549988,0,0.024635523557662964,0.726714015007019,0.00023700000019744039,4.858608722686768,1746528422.8629935,6.065975189208984,73.42662048339844,420000.0,1.0088506937026978,0.015759864822030067,20,1.0088506937026978,0.726714015007019,21,0.7430197596549988,5683.8916015625,0.7745227813720703
0.7622265815734863,61.189998626708984,0,-0.23547136783599854,-0.006402831524610519,-0.3044895827770233,1.009083867073059,0.020119154825806618,0.7791279554367065,0.8872430920600891,121.6500015258789,143.5443878173828,261.9842834472656,0.5101894736289978,1000,6158.75868475,13.455002784729004,118.43978881835938,37,0.5876613259315491,-0.17584654688835144,NaN,10.46899700164795,0.7791279554367065,0,0.018232692033052444,0.7622265815734863,0.00023400000645779073,4.764735698699951,1746528684.925267,5.87510871887207,76.3404541015625,440000.0,1.009083867073059,0.01525229960680008,21,1.009083867073059,0.7622265815734863,22,0.7791279554367065,5945.974609375,-1.7383918762207031
0.7972356081008911,62.45000076293945,0,-0.1064542904496193,0.007723063230514526,-0.4137764871120453,1.0106301307678223,0.021021941676735878,0.8157581090927124,0.8690616488456726,83.55000305175781,94.77478790283203,211.43902587890625,0.5087382793426514,1000,6394.467534302,16.593172073364258,116.66415405273438,25,0.5770403146743774,-0.10928690433502197,NaN,9.891115188598633,0.8157581090927124,0,0.02595575526356697,0.7972356081008911,0.00023099999816622585,4.7402801513671875,1746528896.4498692,5.95775032043457,94.58992004394531,460000.0,1.0106302499771118,0.01477738842368126,22,1.0106301307678223,0.7972356081008911,23,0.8157581090927124,6157.48583984375,3.138169288635254
0.8314794301986694,63.369998931884766,0,0.2550874948501587,-0.0026201941072940826,-0.4441804885864258,1.0131641626358032,0.0207209549844265,0.8528559803962708,0.8435408473014832,71.3499984741211,124.39083099365234,235.6126708984375,0.5076884031295776,1000,6638.196751079,12.049059867858887,111.22174072265625,32,0.5625005960464478,-0.030404001474380493,NaN,9.29367733001709,0.8528559803962708,0,0.023335561156272888,0.8314794301986694,0.0002280000044265762,4.792002201080322,1746529132.158352,6.06163215637207,84.88507843017578,480000.0,1.0131641626358032,0.015822522342205048,23,1.0131641626358032,0.8314794301986694,24,0.8528559803962708,6393.185546875,-4.544112205505371
0.8652145862579346,51.15999984741211,0,0.044787757098674774,-0.005307335406541824,-0.3959410488605499,1.0138921737670898,0.02047657035291195,0.8898417949676514,0.8307614326477051,77.30000305175781,130.90301513671875,243.6310272216797,0.501183271408081,1000,6850.953743046,10.416107177734375,112.72794342041016,35,0.5553503036499023,0.048239439725875854,NaN,8.953967094421387,0.8898417949676514,0,0.018028225749731064,0.8652145862579346,0.00022499999613501132,4.400223255157471,1746529375.8870816,5.876716136932373,82.09135437011719,500000.0,1.0138922929763794,0.01576298289000988,24,1.0138921737670898,0.8652145862579346,25,0.8898417949676514,6636.9208984375,-1.6329526901245117
0.8988059759140015,49.630001068115234,0,-0.1704278290271759,0.006997672840952873,-0.40186482667922974,1.0106333494186401,0.020108789205551147,0.926655113697052,0.8169541954994202,88.55000305175781,98.11170196533203,212.6446075439453,0.5828770995140076,1000,7081.856381073,15.010494232177734,114.5328369140625,26,0.547731339931488,-0.00592377781867981,NaN,10.014981269836426,0.926655113697052,0,0.025025898590683937,0.8988059759140015,0.00022200000239536166,5.082355499267578,1746529588.6442583,5.957569122314453,94.05364990234375,520000.0,1.0106333494186401,0.015745092183351517,25,1.0106333494186401,0.8988059759140015,26,0.926655113697052,6849.66748046875,4.594387054443359
0.9326531291007996,47.22999954223633,0,-0.30188870429992676,0.0006334632635116577,-0.24425740540027618,1.0090701580047607,0.022433416917920113,0.9631990194320679,0.805528461933136,103.5999984741211,113.18467712402344,230.8282470703125,0.5567922592163086,1000,7302.342880176,17.137563705444336,117.64349365234375,30,0.541508138179779,0.15760742127895355,NaN,8.340770721435547,0.9631990194320679,0,0.025659361854195595,0.9326531291007996,0.00021899999410379678,4.032388210296631,1746529819.5476506,6.297153472900391,86.6445083618164,540000.0,1.0090701580047607,0.015670109540224075,26,1.0090701580047607,0.9326531291007996,27,0.9631990194320679,7080.60791015625,2.1270694732666016
0.9654072523117065,43.459999084472656,0,0.25031399726867676,-0.0006081480532884598,-0.5097147822380066,1.0140178203582764,0.021023936569690704,0.9993132948875427,0.7876060009002686,55.70000076293945,106.87409210205078,220.41331481933594,0.5983720421791077,1000,7568.221383517,12.134366989135742,113.53913879394531,28,0.5319035649299622,-0.2654573768377304,NaN,9.351344108581543,0.9993132948875427,0,0.025051213800907135,0.9654072523117065,0.00021600000036414713,4.626436710357666,1746530040.0338118,6.2296977043151855,90.7386245727539,560000.0,1.0140178203582764,0.01572934165596962,27,1.0140178203582764,0.9654072523117065,28,0.9993132948875427,7301.08056640625,-5.003196716308594
0.9975621104240417,43.939998626708984,0,-0.07788330316543579,-0.005202019587159157,-0.5086413025856018,1.0172877311706543,0.020400749519467354,1.0350738763809204,0.7667534947395325,68.0,148.57427978515625,265.8002014160156,0.6305121779441833,1000,7796.383824347,9.539521217346191,117.22582244873047,38,0.5209231972694397,0.0010734796524047852,NaN,10.249594688415527,1.0350738763809204,0,0.019849194213747978,0.9975621104240417,0.00021300000662449747,5.196599960327148,1746530305.9124162,5.943655014038086,75.24449157714844,580000.0,1.0172877311706543,0.01675884984433651,28,1.0172877311706543,0.9975621104240417,29,1.0350738763809204,7566.96142578125,-2.594845771789551
1.0293080806732178,43.779998779296875,0,-0.09112217277288437,0.00295279361307621,-0.37511786818504333,1.0134354829788208,0.02187492698431015,1.07051420211792,0.7571099400520325,72.0,115.13739013671875,228.08473205566406,0.5903650522232056,1000,8025.35655831,10.990009307861328,112.94725036621094,30,0.5159170627593994,0.13352343440055847,NaN,8.285637855529785,1.07051420211792,0,0.022801987826824188,1.0293080806732178,0.0002099999983329326,4.225917816162109,1746530534.0750613,6.299015998840332,87.68671417236328,600000.0,1.0134354829788208,0.01666473038494587,29,1.0134354829788208,1.0293080806732178,30,1.07051420211792,7795.12109375,1.4504880905151367
1.0601203441619873,38.279998779296875,0,-0.04820464551448822,6.05899840593338e-05,-0.5272082686424255,1.0169146060943604,0.020042309537529945,1.1053680181503296,0.7340385913848877,53.45000076293945,109.73223876953125,228.90615844726562,0.6794901490211487,1000,8220.44767255,9.938307762145996,119.17386627197266,29,0.5041601061820984,-0.1520904004573822,NaN,9.542274475097656,1.1053680181503296,0,0.022862577810883522,1.0601203441619873,0.00020700000459328294,5.163366317749023,1746530763.047669,5.960708141326904,87.3720474243164,620000.0,1.0169146060943604,0.015946630388498306,30,1.0169146060943604,1.0601203441619873,31,1.1053680181503296,8024.1005859375,-1.051701545715332
1.09101402759552,34.18000030517578,0,-0.348764032125473,0.0031464137136936188,-0.35201963782310486,1.011059284210205,0.021014656871557236,1.1394621133804321,0.7169856429100037,83.0,78.30439758300781,195.01437377929688,0.6156125664710999,1000,8442.329744908,13.028112411499023,116.70989990234375,21,0.4956319332122803,0.17518863081932068,NaN,9.103713989257812,1.1394621133804321,0,0.02600899152457714,1.09101402759552,0.00020399999630171806,4.749742031097412,1746530958.1389496,6.033423900604248,102.5565414428711,640000.0,1.011059284210205,0.016009915620088577,31,1.011059284210205,1.09101402759552,32,1.1394621133804321,8219.185546875,3.0898046493530273
1.1212875843048096,37.18000030517578,0,-0.09177342057228088,0.0007019601762294769,-0.44186916947364807,1.01421320438385,0.023428287357091904,1.1730612516403198,0.7034696340560913,60.20000076293945,108.05387878417969,221.60128784179688,0.5339459180831909,1000,8636.703945503,12.764307975769043,113.54733276367188,28,0.4889911115169525,-0.08984953165054321,NaN,8.4302339553833,1.1730612516403198,0,0.026710951700806618,1.1212875843048096,0.0002010000025620684,4.657947063446045,1746531180.0202544,5.966865062713623,90.25218200683594,660000.0,1.01421320438385,0.016099726781249046,32,1.01421320438385,1.1212875843048096,33,1.1730612516403198,8440.8603515625,-0.26380443572998047
1.15151047706604,37.560001373291016,0,0.06864655017852783,0.0006120596081018448,-0.27592575550079346,1.007936954498291,0.020129749551415443,1.206246256828308,0.6945800185203552,76.0,79.60408020019531,194.27830505371094,0.5536990165710449,1000,8825.983193861,13.818105697631836,114.67410278320312,21,0.4846518039703369,0.16594341397285461,NaN,7.253983497619629,1.206246256828308,0,0.027323011308908463,1.15151047706604,0.00019799999427050352,3.7384793758392334,1746531374.3947234,6.463972091674805,102.94510650634766,680000.0,1.007936954498291,0.015748726204037666,33,1.007936954498291,1.15151047706604,34,1.206246256828308,8635.43359375,1.053797721862793
1.1818896532058716,37.849998474121094,0,-0.10511331260204315,-0.002130642533302307,-0.2625919580459595,1.0057759284973145,0.020302895456552505,1.2390841245651245,0.6925376653671265,82.3499984741211,72.16725158691406,189.2039031982422,0.7163536548614502,1000,9068.377449336,14.512300491333008,117.03652954101562,19,0.48364946246147156,0.013333797454833984,NaN,7.690784454345703,1.2390841245651245,0,0.025192368775606155,1.1818896532058716,0.00019500000053085387,4.413640022277832,1746531563.6743476,6.560827732086182,105.70606231689453,700000.0,1.0057759284973145,0.01520642638206482,34,1.0057759284973145,1.1818896532058716,35,1.2390841245651245,8824.728515625,0.6941947937011719
1.211925745010376,39.0099983215332,0,0.1950632631778717,-0.002480108290910721,-0.4345465898513794,1.011712670326233,0.020475313067436218,1.271687626838684,0.6843056678771973,66.6500015258789,128.83526611328125,242.3226776123047,0.5801811814308167,1000,9279.981231525,9.656208038330078,113.48731231689453,32,0.4796898663043976,-0.17195463180541992,NaN,8.948787689208984,1.271687626838684,0,0.022712260484695435,1.211925745010376,0.00019200000679120421,4.336136817932129,1746531806.0685768,6.479897499084473,82.53458404541016,720000.0,1.011712670326233,0.015912503004074097,35,1.011712670326233,1.211925745010376,36,1.271687626838684,9067.12109375,-4.85609245300293
1.2423745393753052,43.20000076293945,0,0.06366381049156189,0.0010044537484645844,-0.29969409108161926,1.007993221282959,0.022118305787444115,1.3043378591537476,0.6794345378875732,89.55000305175781,91.66845703125,211.4852752685547,0.6569874286651611,1000,9494.926286807,13.468867301940918,119.81674194335938,24,0.47735822200775146,0.13485249876976013,NaN,8.835426330566406,1.3043378591537476,0,0.02371671423316002,1.2423745393753052,0.00018899999849963933,4.3595452308654785,1746532017.672416,6.575239181518555,94.5692367553711,740000.0,1.0079931020736694,0.016224438324570656,36,1.007993221282959,1.2423745393753052,37,1.3043378591537476,9278.6875,3.81265926361084
1.2732131481170654,44.5099983215332,0,0.27380430698394775,0.0088682621717453,-0.3434489965438843,1.0095727443695068,0.020630188286304474,1.3371106386184692,0.6681157350540161,90.1500015258789,101.80223846435547,214.86529541015625,0.7326046228408813,1000,9732.194489488,14.410592079162598,113.06297302246094,27,0.4719979166984558,-0.043754905462265015,NaN,9.671341896057129,1.3371106386184692,0,0.03258497640490532,1.2732131481170654,0.00018600000475998968,5.136831283569336,1746532232.6176214,7.169123649597168,93.08158111572266,760000.0,1.0095727443695068,0.015955716371536255,37,1.0095727443695068,1.2732131481170654,38,1.3371106386184692,9493.6611328125,0.9417247772216797
1.3048033714294434,48.970001220703125,0,-0.04667204990983009,-0.0043478719890117645,-0.23311682045459747,1.0120218992233276,0.020283732563257217,1.3702538013458252,0.6601548194885254,103.9000015258789,118.06047821044922,237.19337463378906,0.7429032325744629,1000,9929.758089662,11.681625366210938,119.13282775878906,30,0.46826472878456116,0.1103321760892868,NaN,9.138579368591309,1.3702538013458252,0,0.028237104415893555,1.3048033714294434,0.0001829999964684248,4.592654705047607,1746532469.8856266,7.168668270111084,84.31938934326172,780000.0,1.0120218992233276,0.016793267801404,38,1.0120218992233276,1.3048033714294434,39,1.3702538013458252,9730.931640625,-2.72896671295166
1.335805892944336,44.20000076293945,0,-0.36053213477134705,0.0009511429816484451,-0.48678353428840637,1.011743187904358,0.020451119169592857,1.4034488201141357,0.6475755572319031,62.849998474121094,85.70816040039062,197.48724365234375,0.6976662874221802,1000,10140.319917869,11.194984436035156,111.77900695800781,22,0.46240100264549255,-0.2536667138338089,NaN,9.667970657348633,1.4034488201141357,0,0.029188247397542,1.335805892944336,0.00018000000272877514,4.568690776824951,1746532667.4489536,7.080693244934082,101.27236938476562,800000.0,1.011743187904358,0.015405397862195969,39,1.011743187904358,1.335805892944336,40,1.4034488201141357,9928.4970703125,-0.48664093017578125
1.3667302131652832,47.27000045776367,0,0.062350787222385406,-0.003855489194393158,-0.39176684617996216,1.0090914964675903,0.02017173171043396,1.4368730783462524,0.6379668712615967,76.55000305175781,93.84383392333984,210.46900939941406,0.6325377821922302,1000,10330.616807785,12.16549301147461,116.62511444091797,24,0.45797187089920044,0.09501668810844421,NaN,9.291657447814941,1.4368730783462524,0,0.025332758203148842,1.3667302131652832,0.00017699999443721026,4.587412357330322,1746532878.0108297,7.406493663787842,95.02587127685547,820000.0,1.0090914964675903,0.015299568884074688,40,1.0090914964675903,1.3667302131652832,41,1.4368730783462524,10139.046875,0.9705085754394531
