Time/Update,Loss/Loss_pi,Train/PolicyRatio/Max,Train/PolicyRatio/Min,Loss/Loss_cost_critic,Loss/Loss_reward_critic/Delta,Safety/ShieldLagrangeMultiplier/Std,Loss/Loss_cost_critic/Delta,Safety/shield_violation,Value/reward,Metrics/LagrangeMultiplier/Min,_step,Metrics/EpLen,_runtime,Train/LR,Loss/Loss_reward_critic,Value/cost,Metrics/EpCost,Metrics/LagrangeMultiplier/Std,_timestamp,Time/Epoch,Loss/Loss_pi/Delta,Misc/FinalStepNorm,Misc/Alpha,Time/FPS,Safety/ShieldLagrangeMultiplier/Max,Safety/EpCostShield,Safety/ShieldLagrangeMultiplier/Min,Time/Total,Train/PolicyStd,Train/Entropy,Train/PolicyRatio/Std,Train/KL,TotalEnvSteps,Train/StopIter,Misc/xHx,Misc/H_inv_g,Metrics/LagrangeMultiplier/Max,Safety/ShieldLagrangeMultiplier,Train/PolicyRatio,Metrics/EpRet,Misc/gradient_norm,Safety/shield_adv_c,Metrics/LagrangeMultiplier,Train/Epoch,Time/Rollout,Misc/AcceptanceStep,Value/Adv
13.824461936950684,-0.007375127170234919,0.999846339225769,0.999846339225769,3.940086841583252,0.010975297540426254,0,3.940086841583252,0.02145298570394516,-0.18246081471443176,0.03599999472498894,1,1000,172.773904894,0,0.010975297540426254,-0.17480890452861786,1.7999999523162842,0,1746542496.768176,94.10973358154297,-0.007375127170234919,0.2861928641796112,2.6466753482818604,212.5178680419922,0.044999994337558746,20.899999618530273,0.044999994337558746,94.11226654052734,1.000048279762268,1.4189658164978027,0.00010871077392948791,0.00032925940467976034,20000.0,10,0.002855138387531042,0.10813295841217041,0.03599999472498894,0.044999994337558746,0.9998462796211243,-0.047223735600709915,0.0723000317811966,0.09792649745941162,0.03599999472498894,0,80.2852554321289,1,1.9836425835251248e-08
14.138529777526855,0.0744486004114151,1.000891089439392,1.000891089439392,22.920913696289062,-0.00471497094258666,0,18.98082685470581,0.38917165994644165,-0.16681340336799622,0.06373338401317596,2,1000,254.101212875,0,0.006260326597839594,-0.13981950283050537,23.875,0,1746542574.0754828,77.19793701171875,0.08182372758165002,0.31536731123924255,2.425903558731079,259.07427978515625,0.07464712858200073,121.30000305175781,0.07464712858200073,171.50784301757812,1.0048729181289673,1.4237260818481445,0.0006300110835582018,0.00034060567850247025,40000.0,10,0.0033984559122473,0.12999993562698364,0.06373338401317596,0.07464712858200073,1.000891089439392,-0.5040030479431152,0.0713566467165947,2.168657064437866,0.06373338401317596,1,63.059391021728516,1,-4.00543198608716e-09
13.836878776550293,0.17034463584423065,0.9993927478790283,0.9993927478790283,41.49683380126953,2.522580325603485e-05,0,18.57592010498047,5.371311664581299,-0.12543611228466034,0.0924978032708168,3,1000,335.218894607,0,0.006285552401095629,1.8022843599319458,59.18333435058594,0,1746542655.4027321,81.14330291748047,0.09589603543281555,0.29830044507980347,1.773829698562622,246.47752380371094,0.10537074506282806,218.64999389648438,0.10537074506282806,252.75624084472656,1.013890027999878,1.4320365190505981,0.00042939206468872726,0.00041451718425378203,60000.0,10,0.006356316152960062,0.16816745698451996,0.0924978032708168,0.10537074506282806,0.9993927478790283,-0.15181155502796173,0.10451695322990417,0.8312005996704102,0.0924978032708168,2,67.30640411376953,1,9.918212917625624e-09
14.009096145629883,0.2713715136051178,0.9965759515762329,0.9965759515762329,56.38859939575195,-0.0015358510427176952,0,14.891765594482422,4.9907097816467285,-0.07812251895666122,0.12302437424659729,4,1000,415.276275243,0,0.0047497013583779335,1.7606867551803589,81.875,0,1746542736.5204325,80.97996520996094,0.10102687776088715,0.3027794063091278,1.5277111530303955,246.9746551513672,0.1376030445098877,242.1999969482422,0.1376030445098877,333.9203186035156,1.0214890241622925,1.4390841722488403,0.002421196084469557,0.0004170467727817595,80000.0,10,0.008569331839680672,0.19819152355194092,0.12302437424659729,0.1376030445098877,0.9965758919715881,0.0029237866401672363,0.1285758912563324,1.8591684103012085,0.12302437424659729,3,66.97085571289062,1,2.2125243859250077e-08
14.08208179473877,0.13756483793258667,0.9994809627532959,0.9994809627532959,31.054574966430664,0.004137201234698296,0,-25.33402442932129,6.529773235321045,-0.059503283351659775,0.15511742234230042,5,1000,496.145131299,0,0.008886902593076229,2.796894073486328,79.47000122070312,0,1746542816.577575,79.88883209228516,-0.13380667567253113,0.3128938674926758,1.5618373155593872,250.34788513183594,0.17031612992286682,159.14999389648438,0.17031612992286682,413.94573974609375,1.0170477628707886,1.4343438148498535,0.00036701472708955407,0.00037539948243647814,100000.0,10,0.008198942989110947,0.20033703744411469,0.15511742234230042,0.17031612992286682,0.9994809627532959,0.4475650489330292,0.0818200334906578,2.0189545154571533,0.15511742234230042,4,65.80673217773438,1,5.340575981449547e-09
15.597574234008789,0.08698651939630508,1.000495433807373,1.000495433807373,19.80112648010254,0.002705847844481468,0,-11.253448486328125,3.5981836318969727,-0.02709360606968403,0.18826577067375183,6,1000,575.942135236,0,0.011592750437557697,1.0639439821243286,88.91000366210938,0,1746542897.446665,80.42156219482422,-0.050578318536281586,0.2943844199180603,1.7953921556472778,248.68954467773438,0.2020408809185028,93.5,0.2020408809185028,494.5368957519531,0.9859609603881836,1.402936339378357,0.0003503246116451919,0.0003459553699940443,120000.0,10,0.006204555742442608,0.16396664083003998,0.18826577067375183,0.2020408809185028,1.000495433807373,1.0424926280975342,0.07480529695749283,-0.17004579305648804,0.18826577067375183,5,64.82396697998047,1,-1.602172794434864e-08
14.16934871673584,0.10270855575799942,0.9987726211547852,0.9987726211547852,24.618005752563477,0.0008039781823754311,0,4.8168792724609375,5.905900001525879,0.024835236370563507,0.22220450639724731,7,1000,655.664261118,0,0.012396728619933128,2.1537702083587646,93.25,0,1746542977.243611,79.64126586914062,0.015722036361694336,0.3163345754146576,1.7549413442611694,251.1260986328125,0.23372581601142883,120.8499984741211,0.23372581601142883,574.6268310546875,0.9734359383583069,1.3900184631347656,0.0008678879239596426,0.0003553057031240314,140000.0,10,0.006493877619504929,0.18025365471839905,0.22220450639724731,0.23372581601142883,0.9987726211547852,1.8236801624298096,0.07923856377601624,0.12500262260437012,0.22220450639724731,6,65.4719009399414,1,9.155272984173735e-09
13.750228881835938,-0.01077493280172348,1.0007065534591675,1.0007065534591675,16.076169967651367,0.002233111299574375,0,-8.54183578491211,6.528260707855225,0.07291565835475922,0.25646352767944336,8,1000,734.513871754,0,0.014629839919507504,2.4546661376953125,74.88999938964844,0,1746543056.9657786,79.55645751953125,-0.1134834885597229,0.32096752524375916,1.8235502243041992,251.39381408691406,0.2645806670188904,84.69999694824219,0.2645806670188904,654.3386840820312,0.974978506565094,1.3906208276748657,0.0004995806375518441,0.00030076486291363835,160000.0,10,0.00601442065089941,0.17601244151592255,0.25646352767944336,0.2645806670188904,1.0007065534591675,2.3296167850494385,0.07920583337545395,0.24896839261054993,0.25646352767944336,7,65.80620574951172,1,1.9836425835251248e-08
14.096639633178711,0.003947694785892963,0.9992064237594604,0.9992064237594604,22.039281845092773,0.0019387630745768547,0,5.963111877441406,7.046910285949707,0.10528073459863663,0.2903481721878052,9,1000,812.952359269,0,0.016568602994084358,2.828639030456543,55.04999923706055,0,1746543135.8153698,78.69627380371094,0.014722627587616444,0.32320210337638855,1.7107536792755127,254.1416473388672,0.2949552536010742,90.3499984741211,0.2949552536010742,733.2048950195312,0.9564408659934998,1.37166166305542,0.0005611993256025016,0.0003009542415384203,180000.0,10,0.006833676248788834,0.18892380595207214,0.2903481721878052,0.2949552536010742,0.9992063641548157,2.9927124977111816,0.08356575667858124,0.10985538363456726,0.2903481721878052,8,64.599609375,1,1.525878801089675e-08
14.231522560119629,-0.08581497520208359,1.0003657341003418,1.0003657341003418,13.14596939086914,0.007368436083197594,0,-8.893312454223633,7.083009243011475,0.19010937213897705,0.32360604405403137,10,1000,889.945464284,0,0.023937039077281952,3.5017952919006348,46.90999984741211,0,1746543214.2537796,78.30500793457031,-0.08976266998797655,0.2794801592826843,1.1992926597595215,255.4114990234375,0.3242979645729065,65.0999984741211,0.3242979645729065,811.6588745117188,0.9327056407928467,1.3468693494796753,0.0002586130576673895,0.0003864556783810258,200000.0,10,0.013905266299843788,0.23303751647472382,0.32360604405403137,0.3242979645729065,1.0003657341003418,3.6764886379241943,0.16694854199886322,0.01361536979675293,0.32360604405403137,9,64.0734634399414,1,-7.629394005448376e-09
