_timestamp,Train/KL,_step,Loss/Loss_reward_critic/Delta,Loss/Loss_reward_critic,Value/reward,Train/Entropy,Train/PolicyRatio/Std,Safety/ShieldLagrangeMultiplier,Time/Epoch,Metrics/LagrangeMultiplier/Std,Metrics/LagrangeMultiplier/Max,Time/FPS,_runtime,Metrics/EpLen,Safety/EpCostShield,Train/PolicyStd,Train/PolicyRatio,Loss/Loss_pi/Delta,Safety/shield_adv_c,Safety/ShieldLagrangeMultiplier/Min,TotalEnvSteps,Loss/Loss_cost_critic,Time/Total,Train/PolicyRatio/Min,Loss/Loss_cost_critic/Delta,Metrics/LagrangeMultiplier/Min,Metrics/LagrangeMultiplier,Loss/Loss_pi,Time/Rollout,Train/LR,Metrics/EpRet,Train/Epoch,Time/Update,Train/PolicyRatio/Max,Value/Adv,Safety/shield_violation,Train/StopIter,Safety/ShieldLagrangeMultiplier/Std,Value/cost,Safety/ShieldLagrangeMultiplier/Max,Metrics/EpCost
1746530266.725275,0.011762875132262707,1,0.012889419682323933,0.012889419682323933,0.21046489477157593,1.3893691301345825,0.011211000382900238,0.044999994337558746,233.99168395996094,0,0.03599999472498894,85.4731216430664,428.455292651,1000,43.650001525878906,0.9710016250610352,1.0045936107635498,-0.4601416289806366,NaN,0.044999994337558746,20000.0,6.185332775115967,233.9928436279297,1.0045936107635498,6.185332775115967,0.03599999472498894,0.03599999472498894,-0.4601416289806366,136.24717712402344,0.0002969999914057553,-1.9807208776474,0,97.74442291259766,1.0045936107635498,-0.31171703338623047,-0.001228558481670916,40,0,-0.07251215726137161,0.044999994337558746,17.0
1746530460.2500396,0.016473855823278427,2,-0.006767164450138807,0.006122255232185125,0.14000184834003448,1.3364167213439941,0.013517429120838642,0.07902562618255615,193.46678161621094,0,0.06991887092590332,103.37692260742188,617.811799742,1000,81.5999984741211,0.920865535736084,1.0063972473144531,0.02872180938720703,NaN,0.07902562618255615,40000.0,8.550017356872559,427.52142333984375,1.0063972473144531,2.364684581756592,0.06991887092590332,0.06991887092590332,-0.43141981959342957,95.48283386230469,0.00029399999766610563,-1.5503766536712646,1,97.98387145996094,1.0063972473144531,0.056479405611753464,1.5327205657958984,40,0,0.262403666973114,0.07902562618255615,32.75
1746530649.6059551,0.014474578201770782,3,0.0009312732145190239,0.007053528446704149,0.12482362985610962,1.3012678623199463,0.012501537799835205,0.11149993538856506,189.28712463378906,0,0.10432491451501846,105.65959167480469,818.434576462,1000,34.650001525878906,0.8890617489814758,1.0078330039978027,0.019569993019104004,NaN,0.11149993538856506,60000.0,7.386136531829834,616.8656616210938,1.0078330039978027,-1.1638808250427246,0.10432491451501846,0.10432491451501846,-0.41184982657432556,91.02091979980469,0.000291000003926456,-1.20352303981781,2,98.2661361694336,1.0078330039978027,0.02565089426934719,3.874385118484497,40,0,1.14833664894104,0.11149993538856506,28.100000381469727
1746530850.2286797,0.011436877772212029,4,0.001039994414895773,0.008093522861599922,0.126877561211586,1.2617172002792358,0.012200343422591686,0.14393064379692078,200.5522003173828,0,0.1389661282300949,99.72466278076172,1017.3308137,1000,125.55000305175781,0.854558527469635,1.0075551271438599,0.03410494327545166,NaN,0.14393064379692078,80000.0,8.137593269348145,817.48681640625,1.0075551271438599,0.7514567375183105,0.1389661282300949,0.1389661282300949,-0.3777448832988739,101.20002746582031,0.0002880000101868063,-0.8885359764099121,3,99.35210418701172,1.0075551271438599,0.04702617600560188,3.930941343307495,40,0,1.3056833744049072,0.14393064379692078,39.54999923706055
1746531049.1255655,0.013631263747811317,5,0.008695075288414955,0.016788598150014877,0.14810648560523987,1.2261360883712769,0.013437328860163689,0.17716631293296814,198.83689880371094,0,0.17391987144947052,100.58495330810547,1220.060346822,1000,88.80000305175781,0.8247513771057129,1.0131402015686035,-0.013552933931350708,NaN,0.17716631293296814,100000.0,11.837431907653809,1016.39501953125,1.0131402015686035,3.699838638305664,0.17391987144947052,0.17391987144947052,-0.3912978172302246,98.77381134033203,0.0002849999873433262,-0.30896055698394775,4,100.0630111694336,1.0131402015686035,0.011555835604667664,6.613946914672852,40,0,2.0480422973632812,0.17716631293296814,39.16999816894531
1746531251.8543935,0.013097237795591354,6,1.2226402759552002e-05,0.01680082455277443,0.14831191301345825,1.192760705947876,0.012918509542942047,0.21114246547222137,202.65650939941406,0,0.20909596979618073,98.68916320800781,1420.498519649,1000,114.19999694824219,0.7977655529975891,1.0111414194107056,0.026341170072555542,NaN,0.21114246547222137,120000.0,15.323275566101074,1219.1146240234375,1.0111414194107056,3.4858436584472656,0.20909596979618073,0.20909596979618073,-0.36495664715766907,103.21975708007812,0.00028199999360367656,0.4829157888889313,5,99.43668365478516,1.0111414194107056,0.21096967160701752,6.635732650756836,40,0,1.9606719017028809,0.21114246547222137,49.83000183105469
1746531452.2932293,0.010980146937072277,7,-0.004047097638249397,0.012753726914525032,0.1388513296842575,1.1688028573989868,0.012259827926754951,0.245606929063797,200.38059997558594,0,0.2445288598537445,99.81005859375,1617.924923681,1000,151.5500030517578,0.7789020538330078,1.0080913305282593,0.04679042100906372,NaN,0.245606929063797,140000.0,13.69955825805664,1419.5640869140625,1.0080913305282593,-1.6237173080444336,0.2445288598537445,0.2445288598537445,-0.31816622614860535,100.48912048339844,0.0002789999998640269,1.0732988119125366,6,99.89142608642578,1.0080913305282593,-0.14892810583114624,8.282548904418945,40,0,3.1622135639190674,0.245606929063797,55.810001373291016
1746531649.7195783,0.014617855660617352,8,0.007142283022403717,0.01989600993692875,0.16425079107284546,1.1363900899887085,0.014009930193424225,0.27956441044807434,197.35430908203125,0,0.2802601456642151,101.34058380126953,1818.987406387,1000,74.4000015258789,0.754108726978302,1.0141085386276245,-0.08499136567115784,NaN,0.27956441044807434,160000.0,8.28584098815918,1616.980712890625,1.0141085386276245,-5.413717269897461,0.2802601456642151,0.2802601456642151,-0.4031575918197632,99.57353210449219,0.00027600000612437725,1.7512109279632568,7,97.78070831298828,1.0141085386276245,0.03449787199497223,7.416932582855225,40,0,2.9195945262908936,0.27956441044807434,56.95000076293945
1746531850.7815235,0.01389598660171032,9,0.0018050521612167358,0.021701062098145485,0.16885709762573242,1.117146611213684,0.013594979420304298,0.31415125727653503,201.0013885498047,0,0.3162240982055664,99.50180053710938,2022.720778904,1000,132.3000030517578,0.7397031784057617,1.0107141733169556,0.09163811802864075,NaN,0.31415125727653503,180000.0,14.743573188781738,1818.050048828125,1.0107141733169556,6.457732200622559,0.3162240982055664,0.3162240982055664,-0.31151947379112244,101.95004272460938,0.0002730000123847276,2.4369866847991943,8,99.05127716064453,1.0107141733169556,-0.12529762089252472,8.235939025878906,40,0,3.721012592315674,0.31415125727653503,54.380001068115234
1746532054.5152574,0.0156876128166914,10,-0.0018249955028295517,0.019876066595315933,0.21136431396007538,1.0897386074066162,0.014226728118956089,0.34917062520980835,203.66949462890625,0,0.3524213433265686,98.19831085205078,2223.389743085,1000,126.9000015258789,0.7198337912559509,1.0142923593521118,-0.05919080972671509,NaN,0.34917062520980835,200000.0,11.30109977722168,2021.780029296875,1.0142923593521118,-3.4424734115600586,0.3524213433265686,0.3524213433265686,-0.3707102835178375,103.85424041748047,0.0002699999895412475,2.67364501953125,9,99.815185546875,1.0142923593521118,-0.10718564689159393,10.733131408691406,40,0,4.710165023803711,0.34917062520980835,56.7599983215332
1746532255.183859,0.016289392486214638,11,0.002095598727464676,0.02197166532278061,0.251567006111145,1.0593324899673462,0.015365714207291603,0.3832222521305084,200.5828399658203,0,0.3885091543197632,99.70942687988281,2423.662313354,1000,64.69999694824219,0.6984653472900391,1.0181347131729126,-0.1286512315273285,NaN,0.3832222521305084,220000.0,7.548091888427734,2222.42919921875,1.0181347131729126,-3.7530078887939453,0.3885091543197632,0.3885091543197632,-0.499361515045166,101.13570404052734,0.00026699999580159783,3.0625391006469727,10,99.4470443725586,1.0181347131729126,-0.049957819283008575,10.870482444763184,40,0,4.552890300750732,0.3832222521305084,46.72999954223633
1746532455.457102,0.02053428813815117,12,0.017483122646808624,0.03945478796958923,0.30570006370544434,1.025762915611267,0.016292927786707878,0.4167800545692444,200.19715881347656,0,0.42404836416244507,99.90151977539062,2619.80843379,1000,74.94999694824219,0.6756249070167542,1.0200247764587402,0.021887153387069702,NaN,0.4167800545692444,240000.0,6.229498386383057,2422.710693359375,1.0200247764587402,-1.3185935020446777,0.42404836416244507,0.42404836416244507,-0.4774743616580963,100.0020751953125,0.0002640000020619482,3.7312021255493164,11,100.19502258300781,1.0200247764587402,0.10734628140926361,10.618191719055176,40,0,3.864924669265747,0.4167800545692444,36.880001068115234
1746532651.6030886,0.01732562854886055,13,-0.02313385158777237,0.016320936381816864,0.23565703630447388,0.9923904538154602,0.015273991040885448,0.44916871190071106,196.06346130371094,0,0.4591362476348877,102.0077896118164,2822.628430881,1000,50.54999923706055,0.6534590125083923,1.017309546470642,-0.005158931016921997,NaN,0.44916871190071106,260000.0,4.28614616394043,2618.84912109375,1.017309546470642,-1.943352222442627,0.4591362476348877,0.4591362476348877,-0.4826332926750183,96.59566497802734,0.0002610000083222985,3.5012450218200684,12,99.46772766113281,1.017309546470642,-0.10132923722267151,8.57834243774414,40,0,3.164449453353882,0.44916871190071106,36.880001068115234
1746532854.4225419,0.01804438792169094,14,0.007239265367388725,0.02356020174920559,0.2977733612060547,0.9732694029808044,0.0152408666908741,0.4819854199886322,202.72445678710938,0,0.4935190677642822,98.65608215332031,3001.094247518,1000,100.5,0.6413359642028809,1.0166101455688477,0.12668147683143616,NaN,0.4819854199886322,280000.0,8.092585563659668,2821.657470703125,1.0166102647781372,3.8064393997192383,0.4935190677642822,0.4935190677642822,-0.35595181584358215,103.28445434570312,0.0002579999854788184,3.5883185863494873,13,99.43993377685547,1.0166102647781372,0.17215368151664734,9.049736022949219,40,0,4.091996669769287,0.4819854199886322,31.31999969482422
1746533032.8883758,0.020247912034392357,15,0.0031780991703271866,0.026738300919532776,0.34008562564849854,0.9497109651565552,0.015519263222813606,0.5151161551475525,178.40809631347656,0,0.5272082686424255,112.1025390625,3194.795703636,1000,98.5,0.6264705657958984,1.015379548072815,-0.027994275093078613,NaN,0.5151161551475525,300000.0,10.374519348144531,3000.1591796875,1.015379548072815,2.2819337844848633,0.5272082686424255,0.5272082686424255,-0.38394609093666077,102.00005340576172,0.00025499999173916876,4.008124351501465,14,76.40795135498047,1.015379548072815,-0.4199441373348236,9.722970962524414,31,0,4.151493549346924,0.5151161551475525,29.790000915527344
1746533226.589934,0.022649098187685013,16,0.005555331707000732,0.03229363262653351,0.39602944254875183,0.9379099011421204,0.015629326924681664,0.5491737723350525,193.62521362304688,0,0.5607520937919617,103.2923355102539,3393.198112597,1000,135.14999389648438,0.6191264390945435,1.0130343437194824,0.0724976658821106,NaN,0.5491737723350525,320000.0,13.633210182189941,3193.84326171875,1.0130343437194824,3.25869083404541,0.5607520937919617,0.5607520937919617,-0.31144842505455017,102.14459228515625,0.0002519999979995191,4.455322265625,15,91.48056030273438,1.0130343437194824,0.048499733209609985,10.920943260192871,38,0,4.77556037902832,0.5491737723350525,36.849998474121094
1746533424.9922543,0.016698550432920456,17,-0.016347549855709076,0.015946082770824432,0.3572729229927063,0.9323551058769226,0.014664479531347752,0.5844910740852356,198.3089141845703,0,0.5947936773300171,100.85275268554688,3572.461699596,1000,189.60000610351562,0.6159348487854004,1.0051106214523315,0.16940781474113464,NaN,0.5844910740852356,340000.0,11.7075834274292,3392.22705078125,1.0051106214523315,-1.9256267547607422,0.5947936773300171,0.5947936773300171,-0.14204061031341553,102.45637512207031,0.00024900000425986946,3.980855703353882,16,95.85243225097656,1.0051106214523315,0.006919451057910919,11.234040260314941,40,0,5.751883506774902,0.5844910740852356,48.83000183105469
1746533604.2558665,0.020065417513251305,18,0.009682008996605873,0.025628091767430305,0.4200151860713959,0.9198057651519775,0.01502480823546648,0.6199902296066284,178.9877166748047,0,0.6294293999671936,111.73950958251953,3767.540481392,1000,118.75,0.6083531975746155,1.012821078300476,-0.31735730171203613,NaN,0.6199902296066284,360000.0,11.918766975402832,3571.3095703125,1.0128211975097656,0.2111835479736328,0.6294293999671936,0.6294293999671936,-0.45939791202545166,99.58733367919922,0.0002460000105202198,4.545960426330566,17,79.40031433105469,1.0128211975097656,-0.018413014709949493,13.649015426635742,33,0,6.558050155639648,0.6199902296066284,53.040000915527344
1746533799.3348737,0.020461032167077065,19,-0.0033546332269906998,0.022273458540439606,0.46294087171554565,0.9090875387191772,0.015565169043838978,0.655867338180542,194.99310302734375,0,0.664763331413269,102.56773376464844,3944.499352651,1000,132.0500030517578,0.6019788384437561,1.009376049041748,0.13829806447029114,NaN,0.655867338180542,380000.0,8.005128860473633,3766.578369140625,1.009376049041748,-3.913638114929199,0.664763331413269,0.664763331413269,-0.3210998475551605,98.76815032958984,0.00024300000222865492,4.6032514572143555,18,96.22489166259766,1.009376049041748,-0.14598563313484192,11.283369064331055,40,0,4.8114399909973145,0.655867338180542,58.43000030517578
