Time/Total,Train/PolicyRatio/Min,Train/PolicyRatio,Loss/Loss_cost_critic/Delta,Safety/ShieldLagrangeMultiplier,Loss/Loss_reward_critic,Train/PolicyStd,Metrics/LagrangeMultiplier/Max,Value/cost,Metrics/EpRet,Safety/shield_violation,Time/Update,Metrics/LagrangeMultiplier,Safety/EpCostShield,Loss/Loss_cost_critic,Metrics/LagrangeMultiplier/Std,Train/StopIter,Train/KL,Train/LR,Train/Epoch,Loss/Loss_pi,Safety/ShieldLagrangeMultiplier/Std,Metrics/EpLen,Loss/Loss_pi/Delta,Safety/shield_adv_c,Safety/ShieldLagrangeMultiplier/Max,Metrics/LagrangeMultiplier/Min,Time/FPS,Train/Entropy,Value/Adv,_timestamp,Metrics/EpCost,Loss/Loss_reward_critic/Delta,Time/Rollout,Value/reward,TotalEnvSteps,Train/PolicyRatio/Std,_step,Time/Epoch,Train/PolicyRatio/Max,Safety/ShieldLagrangeMultiplier/Min,_runtime
282.91131591796875,1.0013068914413452,1.0013068914413452,15.8500394821167,0.044999994337558746,0.008048417046666145,0.9819371104240417,0.03599999472498894,-0.1740427017211914,-0.4530302882194519,0.02320050820708275,143.7741241455078,0.03599999472498894,69.5999984741211,15.8500394821167,0,40,0.008978625759482384,0.0002969999914057553,0,-0.2824287414550781,0,1000,-0.2824287414550781,NaN,0.044999994337558746,0.03599999472498894,70.69384002685547,1.400696039199829,0.006208453327417374,1746545387.4669564,37.0,0.008048417046666145,139.1358642578125,-0.184743732213974,20000.0,0.01018668245524168,1,282.9100646972656,1.0013068914413452,0.044999994337558746,521.547621459
520.1903686523438,1.0022594928741455,1.0022594928741455,6.768937110900879,0.08004717528820038,0.007054975256323814,0.962560772895813,0.0709773600101471,0.7116131782531738,-0.5435140132904053,1.1306066513061523,142.91146850585938,0.0709773600101471,77.94999694824219,22.618976593017578,0,40,0.008034653961658478,0.00029399999766610563,1,-0.24729116261005402,0,1000,0.03513757884502411,NaN,0.08004717528820038,0.0709773600101471,84.36447143554688,1.3806976079940796,0.028552472591400146,1746545624.6764624,46.70000076293945,-0.000993441790342331,94.155029296875,-0.16203483939170837,40000.0,0.010699003003537655,2,237.06661987304688,1.0022594928741455,0.08004717528820038,754.92340916
753.5562744140625,0.9998072385787964,0.9998072385787964,-12.412567138671875,0.11515981703996658,0.006880943663418293,0.9475427865982056,0.10604549199342728,0.8297312259674072,-0.38266074657440186,1.0802847146987915,141.22247314453125,0.10604549199342728,81.4000015258789,10.206409454345703,0,40,0.00964449718594551,0.000291000003926456,2,-0.21898216009140015,0,1000,0.02830900251865387,NaN,0.11515981703996658,0.10604549199342728,85.7546157836914,1.3649168014526367,0.330386221408844,1746545858.0525188,46.233333587646484,-0.0001740315929055214,92.00106048583984,-0.13858923316001892,60000.0,0.01021523866802454,3,233.2235870361328,0.9998072385787964,0.11515981703996658,991.697243145
990.3025512695312,1.001660943031311,1.001660943031311,10.211933135986328,0.1500502973794937,0.007423069328069687,0.9381741285324097,0.14124250411987305,3.615964889526367,-0.10968606173992157,5.9224348068237305,138.84803771972656,0.14124250411987305,124.25,20.41834259033203,0,40,0.008754070848226547,0.0002880000101868063,3,-0.2006579041481018,0,1000,0.01832425594329834,NaN,0.1500502973794937,0.14124250411987305,84.53298950195312,1.3548409938812256,-0.262481689453125,1746546094.8264198,53.912498474121094,0.0005421256646513939,97.74591827392578,-0.10339410603046417,80000.0,0.010276926681399345,4,236.59402465820312,1.001660943031311,0.1500502973794937,1226.334084697
1225.009765625,1.0004973411560059,1.0004973411560059,2.2089672088623047,0.1851486712694168,0.008183796890079975,0.9251670241355896,0.1765911877155304,5.340956687927246,0.32700225710868835,8.088163375854492,136.46156311035156,0.1765911877155304,128.89999389648438,22.627309799194336,0,40,0.00932980701327324,0.0002849999873433262,4,-0.2092379480600357,0,1000,-0.008580043911933899,NaN,0.1851486712694168,0.1765911877155304,85.28007507324219,1.3408528566360474,0.02332901582121849,1746546329.463956,59.84000015258789,0.0007607275620102882,98.05975341796875,-0.04088680446147919,100000.0,0.01041403878480196,5,234.5213623046875,1.0004973411560059,0.1851486712694168,1461.019240919
1459.6751708984375,1.0023194551467896,1.0023194551467896,-5.961181640625,0.22031991183757782,0.00929600466042757,0.9089483022689819,0.21211647987365723,5.6085052490234375,0.8932547569274902,9.20805549621582,138.4394989013672,0.21211647987365723,106.1500015258789,16.666128158569336,0,40,0.008820565417408943,0.00028199999360367656,5,-0.2595308721065521,0,1000,-0.05029292404651642,NaN,0.22031991183757782,0.21211647987365723,85.26136779785156,1.3231642246246338,0.07854866981506348,1746546564.148386,64.95999908447266,0.0011122077703475952,96.13325500488281,0.010956238023936749,120000.0,0.010352492332458496,6,234.57284545898438,1.0023194551467896,0.22031991183757782,1706.079755157
1704.726806640625,1.001853585243225,1.001853585243225,-3.986064910888672,0.2554081380367279,0.008170184679329395,0.8977811932563782,0.24780093133449554,4.347473621368408,1.4596790075302124,7.238570213317871,144.22207641601562,0.24780093133449554,97.8499984741211,12.680063247680664,0,40,0.009902304969727993,0.0002789999998640269,6,-0.22506597638130188,0,1000,0.034464895725250244,NaN,0.2554081380367279,0.24780093133449554,81.65789031982422,1.3107846975326538,-0.13788583874702454,1746546809.2088923,64.72000122070312,-0.001125819981098175,100.7021255493164,0.058506157249212265,140000.0,0.010967851616442204,7,244.92428588867188,1.001853585243225,0.2554081380367279,1943.51137823
1942.1917724609375,1.0027562379837036,1.0027562379837036,3.2110557556152344,0.29047495126724243,0.010996020399034023,0.8822455406188965,0.2836410403251648,7.157247543334961,2.080232620239258,11.067566871643066,139.583251953125,0.2836410403251648,100.0,15.891119003295898,0,40,0.008863717317581177,0.00027600000612437725,7,-0.30497756600379944,0,1000,-0.07991158962249756,NaN,0.29047495126724243,0.2836410403251648,84.27169799804688,1.293160319328308,-0.05158736929297447,1746547046.6407528,66.54000091552734,0.002825835719704628,97.7442855834961,0.10089940577745438,160000.0,0.010781832970678806,8,237.3275909423828,1.0027562379837036,0.29047495126724243,2185.659133796
2184.336669921875,1.0043882131576538,1.0043882131576538,-4.76461124420166,0.32430195808410645,0.012572979554533958,0.8600616455078125,0.3193407654762268,6.328455448150635,2.7323381900787354,9.084549903869629,143.9884033203125,0.3193407654762268,55.150001525878906,11.126507759094238,0,40,0.009149952791631222,0.0002730000123847276,8,-0.34902337193489075,0,1000,-0.04404580593109131,NaN,0.32430195808410645,0.3193407654762268,82.62818145751953,1.2677146196365356,-0.17468000948429108,1746547288.7886374,55.83000183105469,0.0015769591554999352,98.0597152709961,0.14589647948741913,180000.0,0.011090393178164959,9,242.0481719970703,1.0043882131576538,0.32430195808410645,2422.766922593
2421.444580078125,1.0058014392852783,1.0058013200759888,-1.852402687072754,0.3568129241466522,0.012758386321365833,0.8302206993103027,0.354434609413147,6.143088340759277,3.224540948867798,9.626297950744629,143.2200164794922,0.354434609413147,46.650001525878906,9.274105072021484,0,40,0.012549633160233498,0.0002699999895412475,9,-0.40904802083969116,0,1000,-0.060024648904800415,NaN,0.3568129241466522,0.354434609413147,84.38420867919922,1.2323172092437744,-0.012965366244316101,1746547525.8966315,43.33000183105469,0.00018540676683187485,93.79108428955078,0.21632927656173706,200000.0,0.011521400883793831,10,237.01116943359375,1.0058014392852783,0.3568129241466522,2662.378754707
