total_steps,EpRet,EpCost,CostRate
1000,-0.12439204617950805,86.0,0.08608608608608609
2000,-1.2487208943553816,79.0,0.08254127063531766
3000,3.008015303710131,0.0,0.05501833944648216
4000,0.016171219238152457,243.0,0.10202550637659415
5000,0.1792104315777785,0.0,0.08161632326465293
6000,-29.709467543856526,21.0,0.07151191865310885
7000,-2.1103691567884364,31.0,0.06572367481068724
8000,-1.4892119187601736,198.0,0.08226028253531692
9000,-21.859985001396527,0.0,0.07311923547060785
10000,0.4473496455848869,133.0,0.07910791079107911
11000,-3.583747105756013,171.0,0.08746249659059914
12000,-3.694307896300371,0.0,0.08017334777898158
13000,2.1992076910498684,76.0,0.07985229633048696
14000,-3.122750090113831,0.0,0.07414815343953139
15000,0.5720139163622056,0.0,0.0692046136409094
16000,0.14735375172168608,43.0,0.06756672292018251
17000,2.418960605051825,79.0,0.06823930819459968
18000,-0.3362977247585519,2.0,0.06455914217456525
19000,5.239982806366045,129.0,0.06795094478656771
20000,-3.7087918744649144,41.0,0.06660333016650832
21000,1.3064005148638898,46.0,0.06562217248440402
22000,-1.7759428801383255,68.0,0.06573026046638483
23000,1.3711236026177454,180.0,0.07069872603156659
24000,3.5481730431101703,149.0,0.07396141505896078
25000,0.7961930728803188,0.0,0.07100284011360454
26000,1.7923576355434445,305.0,0.08000307704142468
27000,-1.7877785486727538,0.0,0.07703989036630986
28000,-1.755482488369702,68.0,0.07671702560805743
29000,-1.6683180571425482,0.0,0.07407151970757613
30000,-1.1514963283081554,167.0,0.07716923897463249
31000,-3.6560531384224335,61.0,0.07664763379463854
32000,0.6975124705337872,67.0,0.07634613581674428
33000,-5.917708544271913,0.0,0.07403254644080123
34000,5.2637747910260355,96.0,0.07467866701961823
35000,-0.8634981096965677,0.0,0.07254492985513872
36000,0.9011820815347512,0.0,0.07052973693713714
37000,-0.9560800061178014,101.0,0.07135327981837347
38000,-0.915993111995786,0.0,0.0694755125134872
39000,0.5221977746242203,14.0,0.06805302700069232
40000,0.16294614992855427,43.0,0.06742668566714168
41000,-0.12455963275381077,63.0,0.06731871509061196
42000,3.718590724214634,22.0,0.06623967237315175
43000,3.34466298430971,0.0,0.0646991790506756
44000,5.642955416412347,0.0,0.06322870974340326
45000,-2.302607025332799,71.0,0.06340140892019823
46000,-0.7169157669428614,0.0,0.06202308745842301
47000,-1.096655832630907,3.0,0.06076725036702908
48000,0.11866904608620121,95.0,0.06148044750932311
49000,0.13314767747524003,192.0,0.06414416620747362
50000,-2.530509683105438,19.0,0.0632412648252965
51000,-0.9867433621012642,0.0,0.06200121571011196
52000,3.812218975719413,38.0,0.061539644993172944
53000,-1.3143742070133748,12.0,0.060604917073907055
54000,0.1786053132608969,0.0,0.059482583010796494
55000,1.7135170056038915,0.0,0.05840106183748795
56000,-0.002230673405000827,23.0,0.0577688887301559
57000,2.462780304667002,209.0,0.06042211266864331
58000,-1.516408699459849,39.0,0.06005275953033673
59000,1.5748183112411964,319.0,0.0644417701994949
60000,6.4367873504030095,5.0,0.0634510575176253
61000,2.5654951007335907,0.0,0.062410859194413026
62000,-0.7319100605829996,87.0,0.0628074646365264
63000,1.8358249939336946,0.0,0.06181050492864966
64000,-0.6302472747477572,0.0,0.06084470069844841
65000,2.8855822842846566,142.0,0.06209326297327651
66000,-3.4972600375821377,0.0,0.06115244170366218
67000,1.8105553839610482,44.0,0.06089643129001925
68000,1.319192356527005,0.0,0.06000088236591715
69000,-3.1944056879699647,0.0,0.05913129175785156
70000,0.29061217332324163,152.0,0.06045800654295062
71000,0.15871218826566724,0.0,0.05960647333061029
72000,1.5573470764114208,112.0,0.06033417130793483
73000,-7.31543786196638,0.0,0.059507664488554636
74000,8.57260179130379,26.0,0.059054852092595846
75000,-1.3342056095708275,0.0,0.05826744356591421
76000,0.9678547517339049,19.0,0.057750759878419454
77000,-27.297580196471557,44.0,0.05757217626202938
78000,-1.802817319014348,73.0,0.05776997140988987
79000,-4.74521994646683,54.0,0.05772224964872973
80000,2.80399987535359,0.0,0.057000712508906363
81000,2.4947560848481323,0.0,0.05629699132088051
82000,0.16760154163526764,0.0,0.0556104342735887
83000,2.8177795563535994,0.0,0.05494042096892734
84000,2.033852790924111,28.0,0.054619697853545875
85000,0.9875164493356146,74.0,0.054847704090636364
86000,6.718399192965704,199.0,0.056523913068756614
87000,3.066122022605251,0.0,0.055874205450637364
88000,-2.0452634688060893,0.0,0.05523926408254639
89000,3.5169520552154174,108.0,0.055832088000988774
90000,3.259232193239416,50.0,0.055767286303181146
91000,0.834764525243014,42.0,0.055615995780173406
92000,-0.8687871106021574,0.0,0.05501146751595126
93000,4.656241899871922,0.0,0.05441993999935483
94000,-1.0715346737370806,57.0,0.05444738773816743
95000,2.138552633059365,2.0,0.05389530416109643
96000,7.4726372093561055,105.0,0.054427650288023835
97000,-0.38905824510818343,32.0,0.054196435014793966
98000,3.2266932330891356,7.0,0.05371483382483495
99000,8.5658976865128,0.0,0.0531722542651946
100000,-0.21720597236880712,0.0,0.05264052640526405
101000,0.12165816888990255,30.0,0.05241636055802533
102000,7.127413820230402,29.0,0.05218678614496221
103000,-0.12959554859081512,28.0,0.05195196069864756
104000,2.463854010463916,0.0,0.05145241781170973
105000,3.6168108074050105,0.0,0.050962390118001126
106000,-0.6232000805001927,0.0,0.0504816083170596
107000,0.2057537563829639,32.0,0.05030888139141487
108000,-0.4967889084507471,415.0,0.053685682274835875
109000,1.8646819294142727,67.0,0.053807833099386235
110000,-0.21354136156138814,0.0,0.05331866653333212
111000,-2.134657680750044,41.0,0.05320768655573473
112000,2.242464119882142,3.0,0.05275939963749676
113000,-1.0916199244125186,0.0,0.05229249816370057
114000,0.8904726653793613,231.0,0.05386012158001386
115000,0.782156959359646,24.0,0.053600466091009484
116000,-1.3777805242249102,0.0,0.05313838912404417
117000,-0.7205484612959445,0.0,0.05268421097616219
118000,-4.073424261673957,0.0,0.05223773082822736
119000,-1.4214526646620893,1.0,0.0518071580433449
120000,-0.6670203566104083,39.0,0.05170043083692364
121000,-4.003693882607059,11.0,0.05136406086000711
122000,-2.601155349154909,67.0,0.051492225346109394
123000,-0.7805760277584357,0.0,0.05107358596411353
124000,3.5288392269750624,71.0,0.051234284147452805
125000,1.2177917833090268,163.0,0.05212841702733622
126000,-58.82551683215047,0.0,0.05171469614838213
127000,-2.7693396909977084,155.0,0.05252797266120206
128000,1.4581299180870027,19.0,0.05226603332838538
129000,-0.6605705557544941,144.0,0.05297715486166559
130000,5.197997451796304,134.0,0.05360041231086393
131000,-0.44722253491697606,0.0,0.053191245734700264
132000,0.6508854470893892,0.0,0.05278827869908105
133000,2.1713492700891015,164.0,0.05362446334182964
134000,-0.9702671142892401,0.0,0.053224277793117857
135000,-1.0822742970188415,0.0,0.05283002096311824
136000,3.205860764340426,33.0,0.052684210913315536
137000,-1.4547358891389464,17.0,0.052423740319272404
138000,-0.13985220684418698,0.0,0.05204385539025645
139000,-1.319644370741444,0.0,0.051669436470765974
140000,-3.238299778305256,0.0,0.05130036643118879
141000,-1.0536622803421825,2.0,0.050950715962524554
142000,2.225281849970253,11.0,0.05066937091106275
143000,11.443092832987332,39.0,0.05058776634801642
144000,-0.898768309723716,0.0,0.050236459975416495
145000,0.14536772067686465,76.0,0.05041414078717784
146000,-0.7747424815042798,43.0,0.05036335865314146
147000,-0.015548160883604112,0.0,0.050020748440465584
148000,-0.4233211264157726,0.0,0.04968276812681167
149000,2.1945856753706208,0.0,0.049349324492110686
150000,0.9661998479667389,0.0,0.04902032680217868
151000,-3.4328195816009757,0.0,0.04869568672640216
152000,-0.8664206132230263,0.0,0.04837531825867276
153000,-3.1031788678007577,12.0,0.048137569526598215
154000,-2.77676101855869,0.0,0.04782498587653167
155000,-0.09545085635144801,39.0,0.04776805011645236
156000,1.4601888418391242,0.0,0.0474618427041199
157000,-1.5560606032128237,17.0,0.04726781699246492
158000,1.7833740323005594,0.0,0.04696865170032722
159000,0.1819374528962172,0.0,0.04667324951729256
160000,-1.6723078567536453,0.0,0.046381539884624276
161000,1.2352738182059233,0.0,0.04609345399660868
162000,4.567450159738002,0.0,0.04580892474644905
163000,1.874392383605504,0.0,0.04552788667415138
164000,-2.2890357727493282,0.0,0.045250275916316564
165000,-0.1733002444581795,97.0,0.04556391250856066
166000,0.5868312397230246,0.0,0.045289429454394306
167000,0.17816623154143763,75.0,0.04546733812777322
168000,-0.7929477312826068,0.0,0.045196697599390476
169000,2.734009636559983,57.0,0.045266540038698455
170000,4.095919223813705,0.0,0.04500026470743945
171000,-2.684791551475342,0.0,0.044737103725752785
172000,-0.37603339828842186,0.0,0.044477002773271934
173000,-1.9495212622758562,0.0,0.044219908785599914
174000,1.6599666716152093,61.0,0.04431634664567038
175000,2.189790079911745,0.0,0.04406310893205104
176000,-1.902912580627088,0.0,0.0438127489360735
