Safety/ShieldLagrangeMultiplier/Max,TotalEnvSteps,Misc/xHx,Train/PolicyStd,Time/FPS,Metrics/LagrangeMultiplier/Std,_runtime,Metrics/EpCost,Loss/Loss_cost_critic,Train/LR,Train/KL,Value/Adv,Train/StopIter,Safety/shield_violation,Train/PolicyRatio/Std,Train/PolicyRatio,Value/cost,Misc/gradient_norm,Metrics/EpRet,Misc/AcceptanceStep,_timestamp,Loss/Loss_pi,Value/reward,Time/Rollout,Metrics/LagrangeMultiplier/Min,Misc/FinalStepNorm,Safety/ShieldLagrangeMultiplier/Std,Train/PolicyRatio/Min,Metrics/LagrangeMultiplier,Safety/EpCostShield,Safety/shield_adv_c,Train/Epoch,Loss/Loss_reward_critic,_step,Time/Epoch,Loss/Loss_pi/Delta,Safety/ShieldLagrangeMultiplier/Min,Loss/Loss_cost_critic/Delta,Time/Total,Safety/ShieldLagrangeMultiplier,Misc/H_inv_g,Metrics/EpLen,Train/PolicyRatio/Max,Metrics/LagrangeMultiplier/Max,Train/Entropy,Misc/Alpha,Loss/Loss_reward_critic/Delta,Time/Update
0.4187953472137451,240000.0,0.00231312052346766,1.263236165046692,154.13983154296875,0,1734.107202233,16.690000534057617,4.929007530212402,0,0.0002481700503267348,6.103515470812226e-09,10,3.4335124492645264,0.0014053444610908628,1.0019874572753906,0.7954909205436707,0.03395473584532738,0.17949718236923218,1,1746517830.7754524,-0.37455788254737854,0.013383669778704643,110.94021606445312,0.4248135983943939,0.3426287770271301,0,1.0019874572753906,0.4248135983943939,38.599998474121094,-0.2033129632472992,11,0.0024384388234466314,12,129.7523193359375,0.07338699698448181,0.4187953472137451,2.0663869380950928,1604.0252685546875,0.4187953472137451,0.11652226001024246,1000,1.0019874572753906,0.4248135983943939,1.6525897979736328,2.940457582473755,-0.0014872897882014513,18.81207275390625
0.4501335024833679,260000.0,0.0032734100241214037,1.2658891677856445,155.06973266601562,0,1865.345966389,13.170000076293945,5.659139156341553,0,0.0002611945674289018,4.959106458812812e-09,10,2.9961020946502686,0.0018547422951087356,1.0026229619979858,1.0184707641601562,0.047452833503484726,0.22150681912899017,1,1746517959.8129349,-0.42644834518432617,0.014559402130544186,109.96092224121094,0.4588261544704437,0.3372199237346649,0,1.0026229619979858,0.4588261544704437,26.450000762939453,0.04264882206916809,12,0.0032847884576767683,13,128.9742431640625,-0.05189046263694763,0.4501335024833679,0.7301316261291504,1733.0753173828125,0.4501335024833679,0.13642661273479462,1000,1.0026229619979858,0.4588261544704437,1.6546369791030884,2.471804618835449,0.0008463496342301369,19.013267517089844
0.4827815294265747,280000.0,0.004957983735948801,1.2789316177368164,152.4617919921875,0,1986.767462772,17.530000686645508,6.1965131759643555,0,0.0002899942919611931,6.103515470812226e-09,10,4.091667652130127,0.0012415337841957808,1.001755714416504,1.8089618682861328,0.05093652755022049,0.24115894734859467,1,1746518091.051702,-0.3419990837574005,0.013474954292178154,112.18619537353516,0.4927804470062256,0.3128736913204193,0,1.001755714416504,0.4927804470062256,64.3499984741211,0.9819119572639465,13,0.003866017796099186,14,131.18040466308594,0.08444926142692566,0.4827815294265747,0.5373740196228027,1864.318359375,0.4827815294265747,0.15577833354473114,1000,1.001755714416504,0.4927804470062256,1.6649073362350464,2.0084545612335205,0.0005812293384224176,18.994190216064453
0.5136677622795105,300000.0,0.0034369039349257946,1.2991877794265747,164.8052520751953,0,2118.19621716,18.040000915527344,3.0689220428466797,0,0.00033070199424400926,3.051757735406113e-09,10,3.491905450820923,0.0019502189243212342,1.0027580261230469,1.4706121683120728,0.051380567252635956,0.2415899783372879,1,1746518212.4731958,-0.4569462835788727,0.015439215116202831,102.74568939208984,0.5267512798309326,0.29338496923446655,0,1.0027580261230469,0.5267512798309326,14.25,-0.366598516702652,14,0.007184405345469713,15,121.35535430908203,-0.11494719982147217,0.5136677622795105,-3.127591133117676,1985.7325439453125,0.5136677622795105,0.12162061035633087,1000,1.0027580261230469,0.5267512798309326,1.6806191205978394,2.4122965335845947,0.0033183875493705273,18.609630584716797
0.5440855622291565,320000.0,0.003387484233826399,1.335116982460022,152.24545288085938,0,2247.562109812,16.030000686645508,3.575922966003418,0,0.00034802628215402365,3.051757735406113e-09,10,2.8312506675720215,0.0018785131396725774,1.0026565790176392,1.097014307975769,0.08021536469459534,0.260532021522522,1,1746518343.9019399,-0.37639570236206055,0.013923929072916508,112.58445739746094,0.5604867339134216,0.27902740240097046,0,1.0026566982269287,0.5604867339134216,27.799999237060547,0.741504430770874,15,0.004723649006336927,16,131.3668212890625,0.08055058121681213,0.5440855622291565,0.5070009231567383,2117.165283203125,0.5440855622291565,0.11483418196439743,1000,1.0026566982269287,0.5604867339134216,1.707763671875,2.4298288822174072,-0.002460756339132786,18.782333374023438
0.573960542678833,340000.0,0.004440282937139273,1.3792909383773804,154.68740844726562,0,2377.268600223,10.899999618530273,2.1404669284820557,0,0.0003222653758712113,-1.907348501362094e-09,10,2.881915330886841,0.0029198213014751673,1.0041292905807495,1.0308078527450562,0.06086117774248123,0.20499251782894135,1,1746518473.2678463,-0.39363768696784973,0.015200636349618435,109.81723022460938,0.5932596921920776,0.286801815032959,0,1.0041292905807495,0.5932596921920776,25.75,-0.5717836022377014,16,0.00377434934489429,17,129.2930145263672,-0.017241984605789185,0.573960542678833,-1.4354560375213623,2246.51806640625,0.573960542678833,0.13513652980327606,1000,1.0041292905807495,0.5932596921920776,1.7402178049087524,2.12231183052063,-0.0009492996614426374,19.47575569152832
0.6040005087852478,360000.0,0.0042999242432415485,1.4079818725585938,154.28463745117188,0,2508.975291024,11.199999809265137,3.068415880203247,0,0.0003425509494263679,-6.103515470812226e-09,10,2.9826340675354004,0.0025424102786928415,1.0035954713821411,1.0511658191680908,0.053154513239860535,0.3235754668712616,1,1746518602.9743588,-0.36524471640586853,0.011371538043022156,110.75778198242188,0.6252492070198059,0.2823558747768402,0,1.0035955905914307,0.6252492070198059,34.650001525878906,-0.28822892904281616,17,0.007021521218121052,18,129.6305389404297,0.0283929705619812,0.6040005087852478,0.9279489517211914,2376.22314453125,0.6040005087852478,0.13092204928398132,1000,1.0035955905914307,0.6252492070198059,1.7609070539474487,2.1566720008850098,0.003247171873226762,18.872730255126953
0.6328526139259338,380000.0,0.0039047051686793566,1.4392967224121094,151.9345245361328,0,2638.848076501,6.539999961853027,1.7959537506103516,0,0.00033740338403731585,1.5258788677030566e-09,10,2.9479823112487793,0.001446592272259295,1.002045750617981,0.9180089831352234,0.05995466560125351,0.279727965593338,1,1746518734.6810162,-0.4230157434940338,0.02228807471692562,112.2433090209961,0.655713677406311,0.2917906641960144,0,1.0020458698272705,0.655713677406311,16.75,-0.386100172996521,18,0.006270912941545248,19,131.63565063476562,-0.05777102708816528,0.6328526139259338,-1.2724621295928955,2507.9345703125,0.6328526139259338,0.12892913818359375,1000,1.0020458698272705,0.655713677406311,1.7826608419418335,2.26318621635437,-0.0007506082765758038,19.392314910888672
0.6622366905212402,400000.0,0.004156492650508881,1.4667803049087524,154.08673095703125,0,2767.739530639,7.539999961853027,3.1806647777557373,0,0.00027014120132662356,1.5258788677030566e-09,10,2.5571236610412598,0.0014004554832354188,1.0019804239273071,0.8345451951026917,0.053196538239717484,0.3036602735519409,1,1746518864.5537245,-0.33307045698165894,0.01752457581460476,110.6075439453125,0.6850207448005676,0.3118498921394348,0,1.0019805431365967,0.6850207448005676,37.79999923706055,-0.12564755976200104,19,0.0087758619338274,20,129.79702758789062,0.08994528651237488,0.6622366905212402,1.3847110271453857,2637.80224609375,0.6622366905212402,0.14216561615467072,1000,1.0019805431365967,0.6850207448005676,1.800971508026123,2.1935675144195557,0.002504948992282152,19.189464569091797
0.691154420375824,420000.0,0.00452188216149807,1.4848655462265015,155.23851013183594,0,2891.826202416,6.940000057220459,2.784022092819214,0,0.0003047422505915165,3.051757735406113e-09,10,2.620548963546753,0.0026050687301903963,1.0036840438842773,0.5779082775115967,0.08329250663518906,0.2811208665370941,1,1746518993.4452593,-0.3667876720428467,0.02044139988720417,109.8812484741211,0.7131868004798889,0.2974250316619873,0,1.0036840438842773,0.7131868004798889,24.549999237060547,0.7307711839675903,20,0.0057769580744206905,21,128.83401489257812,-0.033717215061187744,0.691154420375824,-0.39664268493652344,2766.710205078125,0.691154420375824,0.14142383635044098,1000,1.0036840438842773,0.7131868004798889,1.811843991279602,2.1030757427215576,-0.0029989038594067097,18.952741622924805
0.7184168100357056,440000.0,0.0028401645831763744,1.5048261880874634,161.2775115966797,0,3021.606454784,7.25,1.6251200437545776,0,0.0002907866728492081,9.155272984173735e-09,10,2.69274640083313,0.002284359186887741,1.0032305717468262,0.6094854474067688,0.047924257814884186,0.4180610775947571,1,1746519117.53194,-0.4313075840473175,0.018379030749201775,104.84461975097656,0.7404040098190308,0.3097187876701355,0,1.0032305717468262,0.7404040098190308,9.800000190734863,0.021414071321487427,21,0.0035698693245649338,22,124.00984191894531,-0.06451991200447083,0.7184168100357056,-1.1589020490646362,2890.7802734375,0.7184168100357056,0.11671457439661026,1000,1.0032305717468262,0.7404040098190308,1.8252004384994507,2.6536428928375244,-0.0022070887498557568,19.16520118713379
0.7441316843032837,460000.0,0.002824572380632162,1.5082296133041382,154.17971801757812,0,3149.605628663,4.179999828338623,1.231003999710083,0,0.00030839579994790256,-3.814697002724188e-09,10,2.6121935844421387,0.003033336717635393,1.0042897462844849,0.5817697048187256,0.0874393880367279,0.40971893072128296,1,1746519247.3122087,-0.43313321471214294,0.028332360088825226,109.49345397949219,0.7661350965499878,0.3013593256473541,0,1.0042898654937744,0.7661350965499878,9.149999618530273,-0.594049870967865,22,0.003282085992395878,23,129.71875,-0.0018256306648254395,0.7441316843032837,-0.39411604404449463,3020.574951171875,0.7441316843032837,0.11325222253799438,1000,1.0042898654937744,0.7661350965499878,1.8278509378433228,2.660957098007202,-0.00028778333216905594,20.225265502929688
0.7710054516792297,480000.0,0.004753846675157547,1.5246556997299194,156.35012817382812,0,3273.339923639,6.289999961853027,2.254660129547119,0,0.0003207057307008654,-8.392333938900265e-09,10,1.7530180215835571,0.0006597948959097266,1.000933051109314,0.3882560431957245,0.07116716355085373,0.5322051048278809,1,1746519375.3113658,-0.2596609592437744,0.03577223792672157,108.82696533203125,0.7909882068634033,0.29650363326072693,0,1.000933051109314,0.7909882068634033,40.20000076293945,-0.34178251028060913,23,0.004560466855764389,24,127.91802215576172,0.17347225546836853,0.7710054516792297,1.0236561298370361,3148.55615234375,0.7710054516792297,0.14455664157867432,1000,1.000933051109314,0.7909882068634033,1.838706374168396,2.051124095916748,0.0012783808633685112,19.09103775024414
0.796981155872345,500000.0,0.00428418256342411,1.5567137002944946,161.81491088867188,0,3403.574145037,5.559999942779541,2.452946424484253,0,0.000317733793053776,-3.433227480087453e-09,10,1.7905460596084595,0.0028267609886825085,1.0039976835250854,0.4857953190803528,0.0775047093629837,0.48314884305000305,1,1746519499.045666,-0.3749605715274811,0.04123798757791519,104.5496826171875,0.8149038553237915,0.29007527232170105,0,1.0039976835250854,0.8149038553237915,15.75,-0.036676228046417236,24,0.011495159938931465,25,123.59800720214844,-0.11529961228370667,0.796981155872345,0.1982862949371338,3272.234375,0.796981155872345,0.13425493240356445,1000,1.0039976835250854,0.8149038553237915,1.8592239618301392,2.160630464553833,0.006934693083167076,19.048303604125977
0.8230559825897217,520000.0,0.004765843506902456,1.5751887559890747,153.6502685546875,0,3527.940848905,5.5,2.779536247253418,0,0.00029535035719163716,1.9073485846288207e-10,10,1.937667965888977,0.0018791875336319208,1.0026575326919556,0.5518981218338013,0.0640496090054512,0.4650503396987915,1,1746519629.2798994,-0.32225024700164795,0.034745775163173676,111.32096099853516,0.8379702568054199,0.3071511387825012,0,1.0026576519012451,0.8379702568054199,26.200000762939453,0.5856332182884216,25,0.011138481087982655,26,130.1657257080078,0.05271032452583313,0.8230559825897217,0.32658982276916504,3402.534912109375,0.8230559825897217,0.14993654191493988,1000,1.0026576519012451,0.8379702568054199,1.8714661598205566,2.0485410690307617,-0.0003566788509488106,18.844743728637695
0.8486431837081909,540000.0,0.0027796118520200253,1.5935744047164917,160.91160583496094,0,3654.084387969,7.260000228881836,2.976872205734253,0,0.00027814615168608725,-1.5258788677030566e-09,10,1.535662293434143,0.001967695774510503,1.0027828216552734,0.6499748229980469,0.068450927734375,0.5409725308418274,1,1746519753.64661,-0.3135264217853546,0.028092065826058388,105.36288452148438,0.8606692552566528,0.3135608434677124,0,1.0027828216552734,0.8606692552566528,19.25,-0.23861786723136902,26,0.004118490032851696,27,124.29183959960938,0.008723825216293335,0.8486431837081909,0.19733595848083496,3526.89599609375,0.8486431837081909,0.11689600348472595,1000,1.0027828216552734,0.8606692552566528,1.8832584619522095,2.682391405105591,-0.0070199910551309586,18.928932189941406
0.8757287263870239,560000.0,0.009613134898245335,1.5993342399597168,158.65185546875,0,3784.1412458,12.4399995803833,4.589159965515137,0,0.0003374640073161572,-5.340575981449547e-09,10,1.790325403213501,0.0007198120001703501,1.0010179281234741,0.9498130679130554,0.10268798470497131,0.3922659754753113,1,1746519879.7901335,-0.22962181270122528,0.03633705526590347,107.0076904296875,0.8841344714164734,0.29715800285339355,0,1.0010179281234741,0.8841344714164734,43.650001525878906,0.1880582720041275,27,0.00931455846875906,28,126.06217956542969,0.08390460908412933,0.8757287263870239,1.6122877597808838,3653.03369140625,0.8757287263870239,0.20601800084114075,1000,1.0010179281234741,0.8841344714164734,1.8873649835586548,1.4423885345458984,0.005196068435907364,19.054458618164062
0.9025801420211792,580000.0,0.005523503292351961,1.6103392839431763,153.86659240722656,0,3910.728419708,11.520000457763672,3.0355963706970215,0,0.0003039035073015839,6.866454960174906e-09,10,2.040361166000366,0.0013999497750774026,1.0019798278808594,1.0331900119781494,0.0900096744298935,0.29375994205474854,1,1746520009.8469975,-0.3293043375015259,0.025064371526241302,110.62269592285156,0.9081121683120728,0.3051685392856598,0,1.0019798278808594,0.9081121683120728,23.350000381469727,0.7313635349273682,28,0.004922050982713699,29,129.98272705078125,-0.0996825248003006,0.9025801420211792,-1.5535635948181152,3783.096923828125,0.9025801420211792,0.16037343442440033,1000,1.0019798278808594,0.9081121683120728,1.8947477340698242,1.9028620719909668,-0.0043925074860453606,19.360013961791992
0.9302682876586914,600000.0,0.006445597857236862,1.6473957300186157,158.0797119140625,0,4039.08670897,12.579999923706055,2.562199592590332,0,0.00027608557138592005,3.051757735406113e-09,10,1.6048938035964966,0.0006474317633546889,1.00091552734375,0.8385577201843262,0.084811270236969,0.3335455656051636,1,1746520136.434121,-0.23290932178497314,0.02501668967306614,107.8382797241211,0.932773768901825,0.3069619834423065,0,1.00091552734375,0.932773768901825,36.29999923706055,-0.5372931361198425,29,0.006350788287818432,30,126.5184555053711,0.09639501571655273,0.9302682876586914,-0.47339677810668945,3909.6884765625,0.9302682876586914,0.17426152527332306,1000,1.00091552734375,0.932773768901825,1.9173755645751953,1.761501669883728,0.0014287373051047325,18.680147171020508
0.9571241736412048,620000.0,0.004499766975641251,1.6890140771865845,155.91075134277344,0,4167.757486434,11.949999809265137,2.332918167114258,0,0.0002968497865367681,-3.051757735406113e-09,10,2.010608673095703,0.0025903452187776566,1.003663420677185,0.7536641955375671,0.06970709562301636,0.35626697540283203,1,1746520264.7924814,-0.33031830191612244,0.02359238639473915,108.91753387451172,0.9579319357872009,0.3047172427177429,0,1.003663420677185,0.9579319357872009,17.049999237060547,0.37600550055503845,30,0.011013271287083626,31,128.2785186767578,-0.09740898013114929,0.9571241736412048,-0.22928142547607422,4038.03564453125,0.9571241736412048,0.14453649520874023,1000,1.003663420677185,0.9579319357872009,1.9422725439071655,2.1082375049591064,0.004662482999265194,19.360960006713867
0.983151912689209,640000.0,0.00447789765894413,1.7144936323165894,155.52488708496094,0,4300.528307135,10.199999809265137,1.4971396923065186,0,0.0003044366603717208,8.01086397217432e-09,10,1.6535218954086304,0.002206359291449189,1.0031203031539917,0.6744121313095093,0.06258396059274673,0.1863003969192505,1,1746520393.463253,-0.30689194798469543,0.019147314131259918,109.2911148071289,0.9831876754760742,0.3055155873298645,0,1.0031203031539917,0.9831876754760742,16.100000381469727,-0.2690434455871582,31,0.007491694297641516,32,128.59678649902344,0.023426353931427002,0.983151912689209,-0.8357784748077393,4166.71484375,0.983151912689209,0.14456260204315186,1000,1.0031203031539917,0.9831876754760742,1.95753812789917,2.1133792400360107,-0.00352157698944211,19.305648803710938
1.0081453323364258,660000.0,0.00502860127016902,1.7396570444107056,150.70675659179688,0,4426.427901844,5.019999980926514,1.2518649101257324,0,0.00030527470516972244,-1.5258788677030566e-09,10,1.4996254444122314,0.000888174632564187,1.001255989074707,0.4520060420036316,0.1146760880947113,0.17938686907291412,1,1746520526.2340615,-0.31785354018211365,0.023732870817184448,113.54984283447266,1.007400631904602,0.2962472438812256,0,1.001255989074707,1.007400631904602,12.949999809265137,-0.09780137240886688,32,0.01024443469941616,33,132.7080535888672,-0.010961592197418213,1.0081453323364258,-0.24527478218078613,4299.49658203125,1.0081453323364258,0.14854681491851807,1000,1.001255989074707,1.007400631904602,1.9723472595214844,1.9943022727966309,0.002752740401774645,19.158187866210938
1.0314195156097412,680000.0,0.002337759593501687,1.7852758169174194,158.95957946777344,0,4552.191813256,4.329999923706055,0.8429539799690247,0,0.0002893029886763543,-5.340575981449547e-09,10,1.1173310279846191,0.002584894420579076,1.0036555528640747,0.38631147146224976,0.045152708888053894,0.2413465827703476,1,1746520652.133624,-0.342594712972641,0.018607668578624725,106.36568450927734,1.0305137634277344,0.3019312620162964,0,1.0036556720733643,1.0305137634277344,4.949999809265137,-0.03497656434774399,33,0.007986550219357014,34,125.81814575195312,-0.024741172790527344,1.0314195156097412,-0.40891093015670776,4425.37744140625,1.0314195156097412,0.1032271534204483,1000,1.0036556720733643,1.0305137634277344,1.9982914924621582,2.9249210357666016,-0.002257884480059147,19.452442169189453
1.0557740926742554,700000.0,0.004899411462247372,1.7955265045166016,159.1208953857422,0,4675.503725462,3.0299999713897705,1.5810413360595703,0,0.00024374219356104732,1.5258788677030566e-09,10,1.0448670387268066,0.000907056441064924,1.0012826919555664,0.41574063897132874,0.043603841215372086,0.20039136707782745,1,1746520777.8975704,-0.21371357142925262,0.040819864720106125,107.11608123779297,1.0523205995559692,0.34087613224983215,0,1.0012826919555664,1.0523205995559692,33.099998474121094,0.22067859768867493,34,0.01540379412472248,35,125.69059753417969,0.12888114154338837,1.0557740926742554,0.7380873560905457,4551.1513671875,1.0557740926742554,0.16871510446071625,1000,1.0012826919555664,1.0523205995559692,2.004140853881836,2.0204243659973145,0.007417243905365467,18.57448959350586
