Misc/AcceptanceStep,Train/PolicyRatio/Max,Metrics/EpCost,Train/KL,Metrics/LagrangeMultiplier/Min,Time/Rollout,Train/PolicyRatio,Time/Epoch,Train/Epoch,Loss/Loss_reward_critic,Metrics/LagrangeMultiplier/Std,Value/Adv,Loss/Loss_cost_critic/Delta,Misc/Alpha,Metrics/LagrangeMultiplier,Train/PolicyStd,Train/PolicyRatio/Min,Metrics/EpRet,Time/Update,Misc/xHx,Value/reward,Value/cost,Time/Total,Loss/Loss_pi,_timestamp,Misc/gradient_norm,_runtime,Misc/FinalStepNorm,Time/FPS,Train/Entropy,Loss/Loss_cost_critic,Loss/Loss_pi/Delta,Loss/Loss_reward_critic/Delta,Train/PolicyRatio/Std,Misc/H_inv_g,Metrics/EpLen,Metrics/LagrangeMultiplier/Max,Train/LR,TotalEnvSteps,Train/StopIter,_step
1,1.0003015995025635,41.79999923706055,0.00037423649337142706,0.7010438442230225,71.51823425292969,1.000301480293274,80.00910949707031,19,0.04013236612081528,0,-1.831054596834747e-08,0.49954259395599365,0.9714539051055908,0.7010438442230225,0.8722310066223145,1.0003015995025635,11.700695991516113,8.490859985351562,0.021192656829953194,0.8633642792701721,4.949510097503662,1606.7247314453125,-0.013550938107073307,1743317563.2688632,0.19603265821933746,1687.608787297,0.27077844738960266,249.97152709960938,1.2813023328781128,2.229341745376587,-0.002269596792757511,-0.0056226253509521484,0.0002132068620994687,0.2787352502346039,1000,0.7010438442230225,0,400000.0,10,20
1,0.9996048808097839,41.869998931884766,0.0003346267039887607,0.735084593296051,71.36990356445312,0.9996048808097839,79.8722152709961,20,0.039784956723451614,0,-1.5258788677030566e-09,-0.1818528175354004,0.9353348612785339,0.735084593296051,0.8650919795036316,0.9996048808097839,12.324662208557129,8.502291679382324,0.022861016914248466,0.9140769243240356,4.489179611206055,1686.7169189453125,-0.013810948468744755,1743317643.2403347,0.20345771312713623,1767.718215552,0.2861999273300171,250.3999786376953,1.2731986045837402,2.0474889278411865,-0.00026001036167144775,-0.0003474093973636627,0.0002794055035337806,0.30598658323287964,1000,0.735084593296051,0,420000.0,10,21
1,0.9990900754928589,39.560001373291016,0.0003246605338063091,0.7688350677490234,71.5069580078125,0.9990900158882141,79.99765014648438,21,0.047348931431770325,0,-1.2207030941624453e-08,0.021181821823120117,0.9158509969711304,0.7688350677490234,0.8562954068183899,0.9990900754928589,12.996891975402832,8.490668296813965,0.023844057694077492,0.9498205184936523,4.511111259460449,1766.8138427734375,-0.01364152505993843,1743317723.3499126,0.17116649448871613,1847.982507517,0.28690990805625916,250.00735473632812,1.263193130493164,2.0686707496643066,0.000169423408806324,0.00756397470831871,0.0006434138049371541,0.3132713735103607,1000,0.7688350677490234,0,440000.0,10,22
1,1.0001468658447266,37.04999923706055,0.00038351843249984086,0.8021942377090454,71.68563842773438,1.0001468658447266,80.18787384033203,22,0.049158725887537,0,1.4495848965623281e-08,-0.5276826620101929,1.0947816371917725,0.8021942377090454,0.8410680890083313,1.0001468658447266,13.943355560302734,8.50222110748291,0.01668686605989933,1.191745638847351,4.144960880279541,1847.1195068359375,-0.011665924452245235,1743317803.6142793,0.15481975674629211,1928.210825535,0.26733076572418213,249.41427612304688,1.2453575134277344,1.5409880876541138,0.0019756006076931953,0.0018097944557666779,0.00010379366722190753,0.2441864013671875,1000,0.8021942377090454,0,460000.0,10,23
1,1.001136302947998,38.689998626708984,0.0003388077311683446,0.8353091478347778,71.66073608398438,1.001136302947998,80.1573257446289,23,0.04838252812623978,0,2.2888183792701966e-08,0.26103341579437256,0.9950646162033081,0.8353091478347778,0.8328709602355957,1.001136302947998,14.572148323059082,8.49656867980957,0.020198877900838852,1.224615454673767,4.007643699645996,1927.3546142578125,-0.01310904324054718,1743317883.842412,0.15852338075637817,2008.420362173,0.29074251651763916,249.5093231201172,1.2356778383255005,1.8020215034484863,-0.0014431187883019447,-0.000776197761297226,0.0008034874917939305,0.2921845316886902,1000,0.8353091478347778,0,480000.0,10,24
1,1.0019969940185547,43.04999923706055,0.00035783147905021906,0.8684595823287964,71.62425994873047,1.0019969940185547,80.11649322509766,24,0.05084530636668205,0,-1.8692016823251834e-08,0.34297847747802734,0.790004312992096,0.8684595823287964,0.8300602436065674,1.0019969940185547,15.745654106140137,8.492215156555176,0.03204578533768654,1.4169368743896484,4.2186055183410645,2007.5494384765625,-0.01658043824136257,1743317964.0520933,0.21148079633712769,2089.01952,0.2735300660133362,249.636474609375,1.2321012020111084,2.1449999809265137,-0.0034713950008153915,0.002462778240442276,0.0014120880514383316,0.3462386727333069,1000,0.8684595823287964,0,500000.0,10,25
1,1.0000847578048706,39.779998779296875,0.0003730139578692615,0.9014613628387451,72.0203857421875,1.0000847578048706,80.52410125732422,25,0.04851313307881355,0,-7.629394338515283e-10,-0.6755082607269287,1.0061143636703491,0.9014613628387451,0.8255572319030762,1.0000847578048706,16.230852127075195,8.503698348999023,0.019757643342018127,1.435458779335022,4.099314212799072,2088.156494140625,-0.012143786996603012,1743318044.6512852,0.1555655151605606,2169.380645694,0.2580517828464508,248.37283325195312,1.2268296480178833,1.469491720199585,0.00443665124475956,-0.0023321732878684998,5.9904734371230006e-05,0.2564835548400879,1000,0.9014613628387451,0,520000.0,10,26
1,0.9989199638366699,39.65999984741211,0.0003657881752587855,0.9343302845954895,71.77979278564453,0.9989199638366699,80.27397918701172,26,0.04551944509148598,0,-9.155272984173735e-09,0.32530391216278076,0.9128086566925049,0.9343302845954895,0.8204998970031738,0.9989199638366699,17.362802505493164,8.49416732788086,0.02400326356291771,1.4859013557434082,4.052146911621094,2168.507568359375,-0.014207214117050171,1743318125.012421,0.1686389446258545,2249.924295247,0.26703542470932007,249.14674377441406,1.2209380865097046,1.7947956323623657,-0.002063427120447159,-0.0029936879873275757,0.0007637008675374091,0.29254260659217834,1000,0.9343302845954895,0,540000.0,10,27
1,1.0000289678573608,40.84000015258789,0.00034740741830319166,0.9671556949615479,71.9139175415039,1.0000289678573608,80.42594909667969,27,0.05631333962082863,0,-7.629394005448376e-09,-0.017000555992126465,0.94623863697052,0.9671556949615479,0.8163331151008606,1.0000289678573608,17.610544204711914,8.512011528015137,0.022337187081575394,1.6307480335235596,3.781057119369507,2249.013916015625,-0.013555638492107391,1743318205.5557768,0.1660541296005249,2330.259458019,0.28338757157325745,248.67596435546875,1.2159463167190552,1.7777950763702393,0.0006515756249427795,0.010793894529342651,2.0455308913369663e-05,0.29948845505714417,1000,0.9671556949615479,0,560000.0,10,28
1,1.0009944438934326,44.79999923706055,0.00036594722769223154,1.0001732110977173,71.77818298339844,1.000994324684143,80.28134155273438,28,0.07186218351125717,0,1.0299681996173149e-08,0.27150940895080566,0.8200920820236206,1.0001732110977173,0.8103131651878357,1.0009944438934326,18.346088409423828,8.503143310546875,0.02973751351237297,1.6979494094848633,3.7979414463043213,2329.4140625,-0.016193825751543045,1743318285.8910213,0.20254288613796234,2410.618590094,0.27586662769317627,249.12388610839844,1.20857572555542,2.049304485321045,-0.0026381872594356537,0.015548843890428543,0.0007030655979178846,0.33638495206832886,1000,1.0001732110977173,0,580000.0,10,29
1,0.9993761777877808,37.70000076293945,0.00033539821743033826,1.0329490900039673,71.80168151855469,0.999376118183136,80.29454040527344,29,0.055568523705005646,0,0.0,-0.346626877784729,1.0381020307540894,1.0329490900039673,0.8037192225456238,0.9993761777877808,18.36138916015625,8.492834091186523,0.018558789044618607,1.6553013324737549,4.746960639953613,2409.761474609375,-0.012308674864470959,1743318366.2498143,0.16759254038333893,2490.624771754,0.2784757614135742,249.08294677734375,1.200353741645813,1.702677607536316,0.0038851508870720863,-0.016293659806251526,0.0004411370027810335,0.26825469732284546,1000,1.0329490900039673,0,600000.0,10,30
1,1.00105619430542,46.52000045776367,0.00037368523771874607,1.0660312175750732,71.4060287475586,1.00105619430542,79.89608001708984,30,0.04713307321071625,0,-7.629394338515283e-10,0.4345608949661255,0.623420774936676,1.0660312175750732,0.7884006500244141,1.00105619430542,18.295238494873047,8.490032196044922,0.05145970731973648,1.6009762287139893,4.622786998748779,2489.72802734375,-0.018809320405125618,1743318446.2564301,0.27428796887397766,2570.995146847,0.25408822298049927,250.32518005371094,1.1810699701309204,2.1372385025024414,-0.006500645540654659,-0.008435450494289398,0.0007468421244993806,0.4075709879398346,1000,1.0660312175750732,0,620000.0,10,31
1,0.9998142123222351,46.25,0.0003689574368763715,1.0993695259094238,71.77374267578125,0.9998142123222351,80.27320861816406,31,0.042929135262966156,0,5.7220459481754915e-09,-0.29033422470092773,0.8654641509056091,1.0993695259094238,0.7712290287017822,0.9998142123222351,17.78713035583496,8.49945068359375,0.02670125477015972,1.7250763177871704,4.308618068695068,2570.10595703125,-0.01455057505518198,1743318526.6266372,0.20125162601470947,2651.567699265,0.27722781896591187,249.1491241455078,1.1590523719787598,1.8469042778015137,0.004258745349943638,-0.0042039379477500916,0.00013135767949279398,0.3203226923942566,1000,1.0993695259094238,0,640000.0,10,32
1,1.0008697509765625,46.34000015258789,0.00036988602369092405,1.1329402923583984,71.9122085571289,1.0008697509765625,80.41195678710938,32,0.05749702826142311,0,-2.6702879907247734e-09,-0.4396343231201172,0.9626336693763733,1.1329402923583984,0.7685790061950684,1.0008697509765625,17.890478134155273,8.499735832214355,0.021582795307040215,1.8616156578063965,4.237374782562256,2650.616455078125,-0.013733902014791965,1743318607.1994057,0.2279956042766571,2731.725009767,0.2719460129737854,248.71922302246094,1.1556874513626099,1.4072699546813965,0.0008166730403900146,0.014567892998456955,0.000614950607996434,0.28250205516815186,1000,1.1329402923583984,0,660000.0,10,33
1,0.9997577667236328,40.709999084472656,0.00037689183955080807,1.1663898229599,71.57112121582031,0.9997577667236328,80.06723022460938,33,0.05774911120533943,0,-1.0681151962899094e-08,0.214394211769104,0.9267113208770752,1.1663898229599,0.7698915600776672,0.9997577667236328,17.822172164916992,8.496086120605469,0.023288464173674583,1.788938283920288,4.183465003967285,2730.8427734375,-0.013822633773088455,1743318687.3563495,0.2424093633890152,2812.742064048,0.25300705432891846,249.79010009765625,1.1574292182922363,1.6216641664505005,-8.873175829648972e-05,0.0002520829439163208,0.00017131288768723607,0.2730160355567932,1000,1.1663898229599,0,680000.0,10,34
1,0.999910295009613,44.0099983215332,0.00041894681635312736,1.199931025505066,72.42390441894531,0.999910295009613,80.91950225830078,34,0.05438835918903351,0,9.155272984173735e-09,0.284462571144104,0.6631280779838562,1.199931025505066,0.7664670348167419,0.999910295009613,17.861587524414062,8.495551109313965,0.04548152536153793,1.7409878969192505,4.332609176635742,2811.86083984375,-0.0198066383600235,1743318768.3737254,0.324308305978775,2892.85742018,0.23422399163246155,247.15921020507812,1.1529481410980225,1.9061267375946045,-0.005984004586935043,-0.0033607520163059235,6.344506255118176e-05,0.35321077704429626,1000,1.199931025505066,0,700000.0,10,35
1,0.9986581802368164,37.380001068115234,0.0003931146638933569,1.2331541776657104,71.538330078125,0.9986581802368164,80.0351791381836,35,0.050661999732255936,0,-4.577636492086867e-09,-0.13568580150604248,0.7998096346855164,1.2331541776657104,0.7600186467170715,0.9986581802368164,18.531496047973633,8.496828079223633,0.03126486763358116,1.800765037536621,4.10009241104126,2891.98583984375,-0.01602470874786377,1743318848.4891367,0.24038191139698029,2972.519546211,0.2526583671569824,249.89012145996094,1.1444610357284546,1.770440936088562,0.003781929612159729,-0.0037263594567775726,0.0009488098439760506,0.3158981204032898,1000,1.2331541776657104,0,720000.0,10,36
1,0.9991208910942078,37.349998474121094,0.0003847394254989922,1.2660962343215942,71.09308624267578,0.9991208910942078,79.59138488769531,36,0.0546565055847168,0,3.814697002724188e-09,-0.17089343070983887,0.7563608288764954,1.2660962343215942,0.752108097076416,0.9991208910942078,18.434131622314453,8.498279571533203,0.034960031509399414,1.669007420539856,4.0816779136657715,2971.6611328125,-0.016762591898441315,1743318928.1508558,0.2250477373600006,3052.708922898,0.25363925099372864,251.28347778320312,1.1339788436889648,1.5995475053787231,-0.0007378831505775452,0.003994505852460861,0.0006216660258360207,0.33534160256385803,1000,1.2660962343215942,0,740000.0,10,37
1,0.999374270439148,38.61000061035156,0.00036940083373337984,1.298871636390686,71.61528015136719,0.9993742108345032,80.10457611083984,37,0.03888392448425293,0,-9.918212917625624e-09,0.003299117088317871,0.7804035544395447,1.298871636390686,0.7403614521026611,0.999374270439148,18.183555603027344,8.489285469055176,0.032839108258485794,1.6189277172088623,4.9067182540893555,3051.831787109375,-0.015593384392559528,1743319008.3404582,0.256130576133728,3133.207548821,0.26011356711387634,249.67361450195312,1.118208885192871,1.602846622467041,0.0011692075058817863,-0.015772581100463867,0.0004425138176884502,0.33330652117729187,1000,1.298871636390686,0,760000.0,10,38
1,1.0000016689300537,42.209999084472656,0.00038320751627907157,1.3317281007766724,71.92662048339844,1.0000015497207642,80.42964172363281,38,0.06082535907626152,0,4.577636492086867e-09,0.4311714172363281,0.6949068307876587,1.3317281007766724,0.7358134388923645,1.0000016689300537,18.134794235229492,8.503002166748047,0.041416820138692856,1.8095440864562988,4.917397975921631,3132.3466796875,-0.018482333049178123,1743319088.8392558,0.34237849712371826,3213.397332549,0.2507845461368561,248.66455078125,1.1120868921279907,2.034018039703369,-0.002888948656618595,0.02194143459200859,1.0684593689802568e-06,0.3608894646167755,1000,1.3317281007766724,0,780000.0,10,39
1,0.9998705387115479,38.33000183105469,0.00038729229709133506,1.3644157648086548,71.61090850830078,0.9998705387115479,80.10430908203125,39,0.05252740904688835,0,-5.340575981449547e-09,-0.44745731353759766,0.8453814387321472,1.3644157648086548,0.7302691340446472,0.9998705387115479,17.60599136352539,8.493371963500977,0.027984943240880966,1.792061686515808,4.328078746795654,3212.519287109375,-0.014779023826122284,1743319169.0289786,0.23485256731510162,3293.419664687,0.25424885749816895,249.67446899414062,1.1045358180999756,1.5865607261657715,0.0037033092230558395,-0.008297950029373169,9.154295548796654e-05,0.3007504642009735,1000,1.3644157648086548,0,800000.0,10,40
1,0.9998571276664734,37.40999984741211,0.00035246822517365217,1.396897792816162,71.46849060058594,0.9998571276664734,79.97140502929688,40,0.05661174654960632,0,6.103515470812226e-09,0.26820123195648193,0.8151112794876099,1.396897792816162,0.7291424870491028,0.9998571276664734,17.60761260986328,8.502888679504395,0.030102048069238663,1.8654366731643677,3.804121494293213,3292.576171875,-0.015496318228542805,1743319249.0512934,0.19419905543327332,3374.140892307,0.26966118812561035,250.0894012451172,1.102964997291565,1.8547619581222534,-0.0007172944024205208,0.004084337502717972,0.00010101195221068338,0.3308274745941162,1000,1.396897792816162,0,820000.0,10,41
