Loss/Loss_cost_critic/Delta,Safety/ShieldLagrangeMultiplier/Std,Loss/Loss_pi/Delta,Safety/shield_adv_c,Time/Update,Train/KL,Train/PolicyStd,Train/PolicyRatio/Max,Value/cost,Train/PolicyRatio/Std,Metrics/EpRet,Safety/ShieldLagrangeMultiplier/Max,_runtime,Train/Entropy,Train/StopIter,Time/Rollout,Time/Total,TotalEnvSteps,Loss/Loss_pi,Time/Epoch,_timestamp,Metrics/EpCost,Train/Epoch,Value/Adv,Safety/ShieldLagrangeMultiplier,Safety/ShieldLagrangeMultiplier/Min,Train/PolicyRatio/Min,Metrics/LagrangeMultiplier/Max,Value/reward,Safety/EpCostShield,_step,Loss/Loss_cost_critic,Time/FPS,Metrics/EpLen,Metrics/LagrangeMultiplier/Min,Train/LR,Train/PolicyRatio,Loss/Loss_reward_critic,Metrics/LagrangeMultiplier,Loss/Loss_reward_critic/Delta,Metrics/LagrangeMultiplier/Std,Safety/shield_violation
3.240612030029297,0,-0.031947195529937744,NaN,88.56790161132812,0.013737461529672146,0.7100778818130493,1.0101014375686646,4.366268634796143,0.0129860145971179,3.367081880569458,0.38460996747016907,1878.297410548,1.0763899087905884,40,71.70417785644531,1718.718994140625,220000.0,-0.38564059138298035,160.27212524414062,1746522532.1885357,50.66999816894531,10,-0.022113021463155746,0.38460996747016907,0.38460996747016907,1.0101014375686646,0.3898032307624817,0.22042128443717957,90.0999984741211,11,11.894691467285156,124.78776550292969,1000,0.3898032307624817,0.00026699999580159783,1.0101014375686646,0.01871144399046898,0.3898032307624817,0.006617126055061817,0,8.558353424072266
1.2786884307861328,0,0.023725062608718872,NaN,88.2860336303711,0.01650194451212883,0.6885480880737305,1.0115987062454224,5.096457481384277,0.013903796672821045,4.03881311416626,0.42003417015075684,2030.518080489,1.045690655708313,40,70.29710388183594,1877.3814697265625,240000.0,-0.3619155287742615,158.5831756591797,1746522690.853094,48.2599983215332,11,-0.17119961977005005,0.42003417015075684,0.42003417015075684,1.0115987062454224,0.4264248013496399,0.27821803092956543,113.9000015258789,12,13.173379898071289,126.11678314208984,1000,0.4264248013496399,0.0002640000020619482,1.0115987062454224,0.017667055130004883,0.4264248013496399,-0.001044388860464096,0,10.083301544189453
-4.184151649475098,0,-0.13590916991233826,NaN,88.39308166503906,0.01895364187657833,0.660710334777832,1.018522024154663,4.86927604675293,0.015812372788786888,4.493475437164307,0.454276442527771,2179.942033315,1.0044264793395996,40,63.71697235107422,2029.57275390625,260000.0,-0.49782469868659973,152.11012268066406,1746522843.0737424,43.84000015258789,12,0.01615263521671295,0.454276442527771,0.454276442527771,1.018522024154663,0.46294447779655457,0.33227089047431946,48.849998474121094,13,8.989228248596191,131.4836883544922,1000,0.46294447779655457,0.0002610000083222985,1.018522024154663,0.020638596266508102,0.46294447779655457,0.0029715411365032196,0,9.336084365844727
2.9771881103515625,0,0.1036357581615448,NaN,85.4608383178711,0.015668025240302086,0.6474879384040833,1.0123414993286133,4.443602561950684,0.01424979418516159,4.9242658615112305,0.4886242747306824,2331.457516685,0.9842057824134827,40,63.890419006347656,2179.03564453125,280000.0,-0.39418894052505493,149.35130310058594,1746522992.4977312,46.72999954223633,13,-0.06741601228713989,0.4886242747306824,0.4886242747306824,1.0123414993286133,0.49949371814727783,0.36554741859436035,84.3499984741211,14,11.966416358947754,133.91246032714844,1000,0.49949371814727783,0.0002579999854788184,1.0123414993286133,0.021753648295998573,0.49949371814727783,0.0011150520294904709,0,8.788200378417969
-3.7442188262939453,0,-0.08590438961982727,NaN,88.70122528076172,0.017786905169487,0.628302812576294,1.018056035041809,4.579899787902832,0.01499059610068798,5.751255512237549,0.521881639957428,2484.461522759,0.9541177153587341,40,62.74253463745117,2330.5517578125,300000.0,-0.4800933301448822,151.44381713867188,1746523144.0132186,39.220001220703125,14,0.27221816778182983,0.521881639957428,0.521881639957428,1.018056035041809,0.535722017288208,0.36574581265449524,46.849998474121094,15,8.222197532653809,132.0621795654297,1000,0.535722017288208,0.00025499999173916876,1.018056035041809,0.023223383352160454,0.535722017288208,0.0014697350561618805,0,8.515987396240234
-1.8960251808166504,0,-0.014957547187805176,NaN,89.0934066772461,0.016512013971805573,0.6096361875534058,1.0201491117477417,4.786818504333496,0.015322468243539333,6.115917205810547,0.5542096495628357,2638.517681069,0.9239709377288818,40,63.82236099243164,2483.5390625,320000.0,-0.4950508773326874,152.91580200195312,1746523297.017237,33.279998779296875,15,0.23221775889396667,0.5542096495628357,0.5542096495628357,1.0201491117477417,0.5713452100753784,0.5493440628051758,47.04999923706055,16,6.326172351837158,130.79092407226562,1000,0.5713452100753784,0.0002519999979995191,1.0201491117477417,0.02161063440144062,0.5713452100753784,-0.0016127489507198334,0,8.675519943237305
0.9405255317687988,0,0.09388327598571777,NaN,89.50965118408203,0.017043285071849823,0.5933207869529724,1.015208125114441,4.202752113342285,0.015358144417405128,6.422389030456543,0.5865883827209473,2783.366593928,0.8968791365623474,40,64.46969604492188,2637.6064453125,340000.0,-0.4011676013469696,153.97938537597656,1746523451.0733812,29.549999237060547,16,-0.25229358673095703,0.5865883827209473,0.5865883827209473,1.015208125114441,0.6062139272689819,0.5115416049957275,71.25,17,7.266697883605957,129.88751220703125,1000,0.6062139272689819,0.00024900000425986946,1.015208125114441,0.02312004193663597,0.6062139272689819,0.0015094075351953506,0,8.329113006591797
-0.31726551055908203,0,-0.09441381692886353,NaN,80.25970458984375,0.02120307832956314,0.5727092027664185,1.0205167531967163,4.103786945343018,0.016511451452970505,6.388415336608887,0.6179007887840271,2940.849397859,0.8614996075630188,34,64.50524139404297,2782.4482421875,360000.0,-0.49558141827583313,144.76499938964844,1746523595.9222677,28.219999313354492,17,0.0014543309807777405,0.6179007887840271,0.6179007887840271,1.0205167531967163,0.6403423547744751,0.48813292384147644,40.400001525878906,18,6.949432373046875,138.15493774414062,1000,0.6403423547744751,0.0002460000105202198,1.0205167531967163,0.021206114441156387,0.6403423547744751,-0.0019139274954795837,0,8.171741485595703
-0.33701562881469727,0,0.026110053062438965,NaN,88.18333435058594,0.020075637847185135,0.5566956400871277,1.0177921056747437,4.175211429595947,0.015819378197193146,6.571793079376221,0.6486369967460632,3098.222467848,0.8331530690193176,38,69.2166748046875,2939.932861328125,380000.0,-0.46947136521339417,157.40003967285156,1746523753.4051127,22.790000915527344,18,0.20360788702964783,0.6486369967460632,0.6486369967460632,1.0177921056747437,0.6734309196472168,0.5933446288108826,49.20000076293945,19,6.612416744232178,127.06476593017578,1000,0.6734309196472168,0.00024300000222865492,1.0177921056747437,0.020885877311229706,0.6734309196472168,-0.0003202371299266815,0,8.410489082336426
5.222579479217529,0,0.22188380360603333,NaN,92.93326568603516,0.018344629555940628,0.5517809987068176,1.0073853731155396,3.6562726497650146,0.015393764711916447,6.529578685760498,0.6805950999259949,3249.31486364,0.8243167400360107,40,64.35450744628906,3097.301513671875,400000.0,-0.24758756160736084,157.28782653808594,1746523910.77816,30.75,19,0.11434686928987503,0.6805950999259949,0.6805950999259949,1.0073853731155396,0.7061956524848938,0.6014267802238464,103.75,20,11.834996223449707,127.1554183959961,1000,0.7061956524848938,0.00023999999393709004,1.0073853731155396,0.02089448645710945,0.7061956524848938,8.609145879745483e-06,0,7.476747512817383
-0.923130989074707,0,-0.12021836638450623,NaN,85.67760467529297,0.01818438619375229,0.5461466312408447,1.0120584964752197,4.622530460357666,0.0157336238771677,6.660301685333252,0.7130622863769531,3387.780921537,0.81402188539505,40,65.34333038330078,3248.409423828125,420000.0,-0.36780592799186707,151.02101135253906,1746524061.8705053,35.189998626708984,20,-0.009751193225383759,0.7130622863769531,0.7130622863769531,1.0120584964752197,0.738982617855072,0.6145685911178589,84.1500015258789,21,10.911865234375,132.43191528320312,1000,0.738982617855072,0.00023700000019744039,1.0120584964752197,0.025363091379404068,0.738982617855072,0.004468604922294617,0,8.901909828186035
0.5122365951538086,0,0.034174591302871704,NaN,72.45201873779297,0.02088748663663864,0.538794755935669,1.012316107749939,3.860473394393921,0.015456177294254303,6.822500228881836,0.7459129095077515,3524.345157363,0.8004328012466431,32,65.94847106933594,3386.88232421875,440000.0,-0.33363133668899536,138.40052795410156,1746524200.3363628,38.279998779296875,21,-0.08931493759155273,0.7459129095077515,0.7459129095077515,1.012316107749939,0.7719900012016296,0.6462376713752747,82.19999694824219,22,11.424101829528809,144.50811767578125,1000,0.7719900012016296,0.00023400000645779073,1.012316107749939,0.026134302839636803,0.7719900012016296,0.0007712114602327347,0,8.127738952636719
-3.766791820526123,0,-0.05305078625679016,NaN,71.14543151855469,0.020095856860280037,0.5288346409797668,1.013560175895691,3.6954550743103027,0.015541263855993748,6.980427265167236,0.7783796191215515,3674.004385178,0.7817298769950867,36,65.15032958984375,3523.241455078125,460000.0,-0.3866821229457855,136.29583740234375,1746524336.9003956,39.58000183105469,22,-0.1639503836631775,0.7783796191215515,0.7783796191215515,1.013560175895691,0.8052716255187988,0.6876600384712219,59.95000076293945,23,7.6573100090026855,146.73963928222656,1000,0.8052716255187988,0.00023099999816622585,1.013560175895691,0.021731123328208923,0.8052716255187988,-0.004403179511427879,0,7.543622016906738
6.005220890045166,0,0.30824166536331177,NaN,82.21581268310547,0.020299280062317848,0.5255890488624573,1.0055184364318848,3.528367519378662,0.015987910330295563,7.36897087097168,0.8126262426376343,3814.879596635,0.775493860244751,35,67.37433624267578,3673.10009765625,480000.0,-0.07844045758247375,149.59019470214844,1746524486.560088,54.349998474121094,23,0.4898397922515869,0.8126262426376343,0.8126262426376343,1.0055184364318848,0.8395813703536987,0.7165218591690063,143.25,24,13.662530899047852,133.6986083984375,1000,0.8395813703536987,0.0002280000044265762,1.0055185556411743,0.02683812938630581,0.8395813703536987,0.005107006058096886,0,7.760087490081787
-1.301377296447754,0,-0.139634370803833,NaN,75.01161193847656,0.02058168686926365,0.5263605117797852,1.006098747253418,3.738027334213257,0.015235752798616886,7.5930914878845215,0.8474459648132324,3955.25289119,0.7768853306770325,33,65.80516052246094,3813.9892578125,500000.0,-0.21807482838630676,140.8168182373047,1746524627.4348779,51.61000061035156,24,-0.1662672460079193,0.8474459648132324,0.8474459648132324,1.006098747253418,0.8746238350868225,0.7215437293052673,100.19999694824219,25,12.361153602600098,142.0284881591797,1000,0.8746238350868225,0.00022499999613501132,1.006098747253418,0.023755976930260658,0.8746238350868225,-0.0030821524560451508,0,7.593867301940918
-2.991086006164551,0,-0.24952003359794617,NaN,75.03268432617188,0.021130040287971497,0.5150141716003418,1.0166651010513306,3.9345250129699707,0.01602926477789879,7.72335147857666,0.8812984824180603,4096.564168119,0.7550599575042725,32,65.26854705810547,3954.347412109375,520000.0,-0.46759486198425293,140.30128479003906,1746524767.8084772,48.560001373291016,25,-0.002984827384352684,0.8812984824180603,0.8812984824180603,1.0166651010513306,0.910132884979248,0.727453887462616,52.099998474121094,26,9.370067596435547,142.5503692626953,1000,0.910132884979248,0.00022200000239536166,1.0166651010513306,0.026763617992401123,0.910132884979248,0.0030076410621404648,0,8.608765602111816
3.13217830657959,0,0.2161456048488617,NaN,74.0542221069336,0.02070305496454239,0.5094456076622009,1.0082262754440308,4.147604465484619,0.01526563335210085,7.8488850593566895,0.9157046675682068,4258.942316856,0.7441028952598572,32,67.18568420410156,4095.657470703125,540000.0,-0.25144925713539124,141.23997497558594,1746524909.119731,50.18000030517578,26,-0.2938264012336731,0.9157046675682068,0.9157046675682068,1.0082262754440308,0.9461215138435364,0.7438398599624634,97.0999984741211,27,12.502245903015137,141.6029815673828,1000,0.9461215138435364,0.00021899999410379678,1.0082262754440308,0.024430714547634125,0.9461215138435364,-0.0023329034447669983,0,8.1492919921875
-3.8309383392333984,0,-0.04421040415763855,NaN,93.17417907714844,0.017547281458973885,0.5055899620056152,1.0163689851760864,4.598477363586426,0.016308406367897987,8.029128074645996,0.9505153894424438,4396.851892293,0.7362604141235352,40,69.13644409179688,4258.0400390625,560000.0,-0.2956596612930298,162.3106689453125,1746525071.4980242,48.970001220703125,27,-0.2684815526008606,0.9505153894424438,0.9505153894424438,1.0163689851760864,0.9824549555778503,0.7540185451507568,94.44999694824219,28,8.671307563781738,123.22048950195312,1000,0.9824549555778503,0.00021600000036414713,1.0163689851760864,0.02426799200475216,0.9824549555778503,-0.00016272254288196564,0,9.008264541625977
3.5503673553466797,0,0.011572331190109253,NaN,70.95689392089844,0.021264398470520973,0.5008766055107117,1.0105316638946533,4.419652462005615,0.015958864241838455,8.191250801086426,0.9858106970787048,4541.304346134,0.7270157337188721,30,66.87017059326172,4395.935546875,580000.0,-0.28408733010292053,137.82713317871094,1746525209.407574,40.47999954223633,28,-0.07453587651252747,0.9858106970787048,0.9858106970787048,1.0105316638946533,1.0186090469360352,0.7822474837303162,99.5,29,12.221674919128418,145.10931396484375,1000,1.0186090469360352,0.00021300000662449747,1.0105317831039429,0.025991538539528847,1.0186090469360352,0.0017235465347766876,0,9.12373161315918
-4.951838493347168,0,-0.21804413199424744,NaN,80.22880554199219,0.02095753513276577,0.4903198182582855,1.0182572603225708,4.3292765617370605,0.016303429380059242,8.447896957397461,1.0198489427566528,4665.52220944,0.7055548429489136,35,64.16036224365234,4540.40625,600000.0,-0.502131462097168,144.38922119140625,1746525353.8593826,34.560001373291016,29,-0.19325679540634155,1.0198489427566528,1.0198489427566528,1.0182572603225708,1.0542362928390503,0.8484841585159302,46.349998474121094,30,7.26983642578125,138.51449584960938,1000,1.0542362928390503,0.0002099999983329326,1.0182572603225708,0.026677411049604416,1.0542362928390503,0.0006858725100755692,0,8.673473358154297
0.2688875198364258,0,0.04453831911087036,NaN,59.40388870239258,0.02022876963019371,0.4817143380641937,1.0187671184539795,4.088099956512451,0.016344446688890457,8.800695419311523,1.0530606508255005,4777.832177545,0.6877022385597229,30,64.73274993896484,4664.60595703125,620000.0,-0.4575931429862976,124.1366958618164,1746525478.0777977,33.43000030517578,30,0.015383422374725342,1.0530606508255005,1.0530606508255005,1.0187671184539795,1.08932363986969,0.9192406535148621,54.54999923706055,31,7.538723945617676,161.1127166748047,1000,1.08932363986969,0.00020700000459328294,1.0187671184539795,0.027005255222320557,1.08932363986969,0.00032784417271614075,0,8.419137954711914
3.1107778549194336,0,0.3494860380887985,NaN,46.12295913696289,0.020831823348999023,0.48344165086746216,1.0031096935272217,3.7520382404327393,0.01581747457385063,8.880614280700684,1.0873627662658691,4904.593272904,0.6910990476608276,23,66.1112060546875,4776.9228515625,640000.0,-0.10810710489749908,112.23420715332031,1746525590.3879173,32.06999969482422,31,-0.17836633324623108,1.0873627662658691,1.0873627662658691,1.0031096935272217,1.1238417625427246,0.8593353629112244,113.5,32,10.64950180053711,178.19879150390625,1000,1.1238417625427246,0.00020399999630171806,1.0031096935272217,0.028719434514641762,1.1238417625427246,0.0017141792923212051,0,7.583469390869141
-2.489431381225586,0,-0.32389144599437714,NaN,59.55412673950195,0.020346425473690033,0.4786017835140228,1.0153419971466064,3.024705171585083,0.015899932011961937,9.283468246459961,1.1204323768615723,5021.320244925,0.6807393431663513,30,67.13019561767578,4903.68115234375,660000.0,-0.4319985508918762,126.68440246582031,1746525717.1488526,32.68000030517578,32,-0.16020427644252777,1.1204323768615723,1.1204323768615723,1.0153419971466064,1.157898187637329,0.9334433674812317,44.650001525878906,33,8.160070419311523,157.8726348876953,1000,1.157898187637329,0.0002010000025620684,1.0153419971466064,0.02648741565644741,1.157898187637329,-0.002232018858194351,0,7.189997673034668
0.7321624755859375,0,0.06591936945915222,NaN,51.68755340576172,0.02242058701813221,0.4707928001880646,1.0115153789520264,3.722015619277954,0.015262816101312637,9.40121078491211,1.1528311967849731,5147.005351377,0.6643036007881165,26,64.96533203125,5020.41162109375,680000.0,-0.366079181432724,116.6529312133789,1746525833.8759496,28.59000015258789,33,-0.3364041745662689,1.1528311967849731,1.1528311967849731,1.0115153789520264,1.191257357597351,0.9216134548187256,56.400001525878906,34,8.892232894897461,171.44876098632812,1000,1.191257357597351,0.00019799999427050352,1.0115153789520264,0.02844831347465515,1.191257357597351,0.001960897818207741,0,7.284201622009277
-1.807708740234375,0,-0.015333473682403564,NaN,62.34315490722656,0.0216208603233099,0.46584352850914,1.0168901681900024,3.5269856452941895,0.016692975535988808,9.934386253356934,1.1842817068099976,5267.412430011,0.6536937355995178,30,63.262779235839844,5146.0908203125,700000.0,-0.38141265511512756,125.6059799194336,1746525959.5610363,29.239999771118164,34,0.023115159943699837,1.1842817068099976,1.1842817068099976,1.0168901681900024,1.2240450382232666,0.9326459169387817,46.900001525878906,35,7.084524154663086,159.22808837890625,1000,1.2240450382232666,0.00019500000053085387,1.0168901681900024,0.034216973930597305,1.2240450382232666,0.005768660455942154,0,6.69472599029541
0.3717074394226074,0,-0.04758414626121521,NaN,50.9014778137207,0.020300377160310745,0.45780494809150696,1.0166583061218262,3.5961034297943115,0.016261974349617958,9.639686584472656,1.2149120569229126,5391.338270268,0.6360695362091064,24,69.41964721679688,5266.49169921875,720000.0,-0.4289968013763428,120.32119750976562,1746526079.9680016,29.579999923706055,35,-0.01260615885257721,1.2149120569229126,1.2149120569229126,1.0166583061218262,1.2563517093658447,0.9539945125579834,47.599998474121094,36,7.456231594085693,166.22174072265625,1000,1.2563517093658447,0.00019200000679120421,1.0166583061218262,0.028707245364785194,1.2563517093658447,-0.005509728565812111,0,7.54493522644043
1.7277750968933105,0,0.08910256624221802,NaN,58.33208465576172,0.022390730679035187,0.4535231590270996,1.010688066482544,3.6826226711273193,0.016382943838834763,9.579851150512695,1.2452598810195923,5483.756745395,0.6262626647949219,26,65.24642944335938,5390.15576171875,740000.0,-0.33989423513412476,123.57858276367188,1746526203.8938012,27.010000228881836,36,-0.07636906206607819,1.2452598810195923,1.2452598810195923,1.010688066482544,1.2880408763885498,0.8968426585197449,59.400001525878906,37,9.184006690979004,161.84034729003906,1000,1.2880408763885498,0.00018899999849963933,1.010688066482544,0.02639818750321865,1.2880408763885498,-0.0023090578615665436,0,6.990688323974609
3.7521800994873047,0,0.18657971918582916,NaN,25.436067581176758,0.022093480452895164,0.454621821641922,1.0042060613632202,3.4474637508392334,0.014511977322399616,9.483688354492188,1.2762510776519775,5599.239996769,0.6284831762313843,13,66.90287780761719,5482.84423828125,760000.0,-0.1533145159482956,92.33900451660156,1746526296.312452,29.959999084472656,37,-0.11185322701931,1.2762510776519775,1.2762510776519775,1.0042060613632202,1.319406270980835,0.8986288905143738,84.3499984741211,38,12.936186790466309,216.59320068359375,1000,1.319406270980835,0.00018600000475998968,1.0042061805725098,0.030320364981889725,1.319406270980835,0.003922177478671074,0,6.447309494018555
-2.3367252349853516,0,-0.14368613064289093,NaN,45.694496154785156,0.022786878049373627,0.45320042967796326,1.0080426931381226,3.9187421798706055,0.015501557849347591,9.223123550415039,1.307666301727295,5716.951362646,0.6251980066299438,24,69.71473693847656,5598.33056640625,780000.0,-0.2970006465911865,115.40928649902344,1746526411.7953959,31.540000915527344,38,0.026289548724889755,1.307666301727295,1.307666301727295,1.0080426931381226,1.35060715675354,0.9289500117301941,80.0,39,10.599461555480957,173.29627990722656,1000,1.35060715675354,0.0001829999964684248,1.0080426931381226,0.027886278927326202,1.35060715675354,-0.0024340860545635223,0,8.24177074432373
-1.3707685470581055,0,-0.1740182638168335,NaN,50.09379196166992,0.020418837666511536,0.4481176733970642,1.0131765604019165,4.077889919281006,0.015487559139728546,8.76799488067627,1.3385003805160522,5845.090360719,0.6135335564613342,26,67.53741455078125,5716.03662109375,800000.0,-0.47101891040802,117.6312484741211,1746526529.507081,32.689998626708984,39,-0.07637445628643036,1.3385003805160522,1.3385003805160522,1.0131765604019165,1.3817534446716309,0.9472689628601074,53.54999923706055,40,9.228693008422852,170.02285766601562,1000,1.3817534446716309,0.00018000000272877514,1.013176679611206,0.031019913032650948,1.3817534446716309,0.003133634105324745,0,8.544288635253906
-0.5014753341674805,0,0.17840227484703064,NaN,61.673675537109375,0.020174482837319374,0.44617652893066406,1.0077871084213257,4.262914180755615,0.015863263979554176,8.680937767028809,1.3699396848678589,5975.86369406,0.6090951561927795,30,66.38408660888672,5844.17626953125,820000.0,-0.2926166355609894,128.0578155517578,1746526657.6460586,36.220001220703125,40,-0.012792453169822693,1.3699396848678589,1.3699396848678589,1.0077871084213257,1.413118600845337,0.9151767492294312,84.25,41,8.727217674255371,156.17945861816406,1000,1.413118600845337,0.00017699999443721026,1.0077871084213257,0.022267337888479233,1.413118600845337,-0.008752575144171715,0,8.41253662109375
