Train/StopIter,Safety/ShieldLagrangeMultiplier/Max,_runtime,Metrics/EpRet,Train/LR,Train/KL,Loss/Loss_pi,Metrics/EpCost,Metrics/LagrangeMultiplier,Safety/ShieldLagrangeMultiplier/Min,Safety/ShieldLagrangeMultiplier,Metrics/LagrangeMultiplier/Min,_step,Train/PolicyRatio,Train/PolicyRatio/Std,Metrics/LagrangeMultiplier/Max,_timestamp,Train/Entropy,Train/PolicyRatio/Min,Metrics/EpLen,Value/reward,Safety/EpCostShield,Loss/Loss_cost_critic/Delta,Loss/Loss_reward_critic,Time/Rollout,Time/FPS,Loss/Loss_cost_critic,Safety/ShieldLagrangeMultiplier/Std,Time/Total,Loss/Loss_pi/Delta,TotalEnvSteps,Train/PolicyStd,Metrics/LagrangeMultiplier/Std,Train/PolicyRatio/Max,Loss/Loss_reward_critic/Delta,Value/Adv,Time/Epoch,Value/cost,Safety/shield_adv_c,Safety/shield_violation,Time/Update,Train/Epoch
40,0.3861536681652069,2457.393169098,18.36573028564453,0.00026699999580159783,0.008180204778909683,-0.22155940532684326,175.11000061035156,0.3845963776111603,0.3861536681652069,0.3861536681652069,0.3845963776111603,11,1.0027886629104614,0.01137810293585062,0.3845963776111603,1746557952.3049798,1.212480068206787,1.0027886629104614,500,2.7036542892456055,188.75,14.021476745605469,0.26080766320228577,113.76790618896484,95.02125549316406,122.32322692871094,0,2247.453369140625,-0.14489974826574326,220000.0,0.8156993985176086,0,1.0027886629104614,0.07190634310245514,-0.021782532334327698,210.47921752929688,25.776987075805664,NaN,31.928621292114258,96.71126556396484,10
40,0.422036349773407,2664.599692788,19.475736618041992,0.0002640000020619482,0.006885177455842495,-0.11336112022399902,164.0399932861328,0.4210367500782013,0.422036349773407,0.422036349773407,0.4210367500782013,12,1.0010170936584473,0.010389420203864574,0.4210367500782013,1746558161.3745425,1.195220708847046,1.0010172128677368,500,2.735487937927246,181.125,-39.292633056640625,0.2233048975467682,113.2553939819336,95.69091796875,83.03059387207031,0,2456.54345703125,0.10819828510284424,240000.0,0.8018982410430908,0,1.0010172128677368,-0.03750276565551758,0.1729893833398819,209.00625610351562,24.16751480102539,NaN,28.13643455505371,95.75080871582031,11
40,0.4576125144958496,2873.381433945,18.899547576904297,0.0002610000083222985,0.010765238665044308,-0.2846659719944,148.8800048828125,0.45743095874786377,0.4576125144958496,0.4576125144958496,0.45743095874786377,13,1.002714991569519,0.011128844693303108,0.45743095874786377,1746558368.581148,1.167505145072937,1.002714991569519,500,3.04610276222229,153.27499389648438,14.642532348632812,0.24267880618572235,111.91277313232422,96.61399841308594,97.67312622070312,0,2663.607421875,-0.171304851770401,260000.0,0.7797785997390747,0,1.002714991569519,0.019373908638954163,-0.06262453645467758,207.00933837890625,23.34598159790039,NaN,28.174837112426758,95.09651184082031,12
40,0.49284759163856506,3082.273019151,17.80728530883789,0.0002579999854788184,0.009140296839177608,-0.19919593632221222,133.60000610351562,0.4935759902000427,0.49284759163856506,0.49284759163856506,0.4935759902000427,14,1.0029597282409668,0.010150773450732231,0.4935759902000427,1746558577.3629184,1.148551344871521,1.0029597282409668,500,2.9929232597351074,146.8249969482422,-34.04866027832031,0.2092112898826599,113.28592681884766,95.81966400146484,63.62446594238281,0,2872.53076171875,0.0854700356721878,280000.0,0.7652008533477783,0,1.0029597282409668,-0.03346751630306244,-0.3145838677883148,208.72543334960938,21.629053115844727,NaN,24.967008590698242,95.43943786621094,13
40,0.5274354815483093,3288.959530507,17.345489501953125,0.00025499999173916876,0.008781335316598415,-0.30234208703041077,122.23999786376953,0.5293323397636414,0.5274354815483093,0.5274354815483093,0.5293323397636414,15,1.003097653388977,0.009691078215837479,0.5293323397636414,1746558786.2545066,1.1421847343444824,1.003097653388977,500,3.1527910232543945,122.9000015258789,10.646247863769531,0.2586166560649872,112.28941345214844,95.77256774902344,74.27071380615234,0,3081.414306640625,-0.10314615070819855,300000.0,0.7604013085365295,0,1.003097653388977,0.04940536618232727,-0.20350736379623413,208.82806396484375,19.467681884765625,NaN,23.288511276245117,96.53858184814453,14
40,0.5612890124320984,3491.430358515,17.0844783782959,0.0002519999979995191,0.010238151997327805,-0.2657446563243866,107.80999755859375,0.5645042061805725,0.5612890124320984,0.5612890124320984,0.5645042061805725,16,1.0037654638290405,0.011878539808094501,0.5645042061805725,1746558992.9410107,1.1144180297851562,1.00376558303833,500,2.9970712661743164,111.94999694824219,-17.521560668945312,0.26640745997428894,110.7274169921875,96.79798126220703,56.74915313720703,0,3288.093505859375,0.03659743070602417,320000.0,0.7395854592323303,0,1.00376558303833,0.007790803909301758,0.14534638822078705,206.61587524414062,16.595474243164062,NaN,20.37293815612793,95.88841247558594,15
40,0.5934315323829651,3696.6236888,15.6903715133667,0.00024900000425986946,0.010616708546876907,-0.3955598771572113,85.37000274658203,0.5987203121185303,0.5934315323829651,0.5934315323829651,0.5987203121185303,17,1.0043790340423584,0.011171504855155945,0.5987203121185303,1746559195.411837,1.0943000316619873,1.0043790340423584,500,2.8702898025512695,57.875,-22.608516693115234,0.26252037286758423,105.84111022949219,98.80667877197266,34.1406364440918,0,3490.58056640625,-0.1298152208328247,340000.0,0.7246739864349365,0,1.0043790340423584,-0.003887087106704712,-0.034982576966285706,202.41546630859375,11.583098411560059,NaN,14.179134368896484,96.57431030273438,16
40,0.625098466873169,3898.630163574,15.70117473602295,0.0002460000105202198,0.008498192764818668,-0.2370067834854126,82.43000030517578,0.6320436000823975,0.625098466873169,0.625098466873169,0.6320436000823975,18,1.0030851364135742,0.01107459794729948,0.6320436000823975,1746559400.6051533,1.080459475517273,1.0030852556228638,500,3.02116322517395,107.9000015258789,14.871234893798828,0.2841149568557739,109.57295989990234,97.49640655517578,49.011871337890625,0,3695.771728515625,0.1585530936717987,360000.0,0.7140972018241882,0,1.0030852556228638,0.021594583988189697,-0.21517039835453033,205.13577270507812,15.83363151550293,NaN,19.26798439025879,95.56275177001953,17
40,0.6555430889129639,4097.6866405,14.778721809387207,0.00024300000222865492,0.010078445076942444,-0.30427393317222595,67.33999633789062,0.6642340421676636,0.6555430889129639,0.6555430889129639,0.6642340421676636,19,1.0043437480926514,0.010892611928284168,0.6642340421676636,1746559602.611672,1.0600780248641968,1.0043437480926514,500,2.8384225368499756,67.875,-16.004302978515625,0.24237464368343353,106.93245697021484,99.03390502929688,33.007568359375,0,3897.78076171875,-0.06726714968681335,380000.0,0.6999289393424988,0,1.0043437480926514,-0.04174031317234039,0.04627770185470581,201.95103454589844,10.779540061950684,NaN,13.687274932861328,95.01852416992188,18
40,0.6844091415405273,4294.002296742,15.451674461364746,0.00023999999393709004,0.01330309733748436,-0.4979359209537506,66.13999938964844,0.6953999996185303,0.6844091415405273,0.6844091415405273,0.6953999996185303,20,1.0058245658874512,0.012229868210852146,0.6953999996185303,1746559801.6680942,1.0241296291351318,1.0058245658874512,500,2.964938163757324,46.20000076293945,-1.1539859771728516,0.2441396862268448,104.84893035888672,100.50361633300781,31.85358238220215,0,4096.8330078125,-0.19366198778152466,400000.0,0.67521071434021,0,1.0058245658874512,0.0017650425434112549,-0.2637476325035095,198.99781799316406,10.349028587341309,NaN,13.633259773254395,94.1488265991211,19
40,0.7111201286315918,4492.213056108,12.722365379333496,0.00023700000019744039,0.011145499534904957,-0.3564791977405548,29.84000015258789,0.7246716022491455,0.7111201286315918,0.7111201286315918,0.7246716022491455,21,1.0046334266662598,0.01070979330688715,0.7246716022491455,1746559997.9830852,1.0006376504898071,1.0046334266662598,500,2.310307502746582,16.674999237060547,-19.97917938232422,0.15269343554973602,101.21036529541016,101.91753387451172,11.87440299987793,0,4293.12890625,0.1414567232131958,420000.0,0.6590714454650879,0,1.0046334266662598,-0.09144625067710876,0.2527763843536377,196.23709106445312,4.6538801193237305,NaN,6.011836528778076,95.02666473388672,20
40,0.7363061308860779,4690.747342678,10.935236930847168,0.00023400000645779073,0.008042281493544579,-0.30269649624824524,21.09000015258789,0.7519787549972534,0.7363061308860779,0.7363061308860779,0.7519787549972534,22,1.0048872232437134,0.011291601695120335,0.7519787549972534,1746560196.1945078,0.9884898066520691,1.0048872232437134,500,2.4673261642456055,32.75,2.1421871185302734,0.15249210596084595,102.14885711669922,100.94181823730469,14.016590118408203,0,4491.349609375,0.05378270149230957,440000.0,0.6510113477706909,0,1.0048872232437134,-0.00020132958889007568,0.2883170545101166,198.13394165039062,6.218016624450684,NaN,7.914811134338379,95.98500061035156,21
40,0.7599141001701355,4888.918978616,11.5089693069458,0.00023099999816622585,0.009982816874980927,-0.3125368654727936,20.850000381469727,0.777506947517395,0.7599141001701355,0.7599141001701355,0.777506947517395,23,1.0042016506195068,0.011234193108975887,0.777506947517395,1746560394.7287388,0.9821648001670837,1.0042017698287964,500,2.584667921066284,24.825000762939453,2.3925933837890625,0.15713143348693848,101.57183074951172,100.78616333007812,16.409183502197266,0,4689.85888671875,-0.00984036922454834,460000.0,0.6467400193214417,0,1.0042017698287964,0.004639327526092529,-0.03986179828643799,198.43994140625,4.803656578063965,NaN,6.534874439239502,96.86802673339844,22
40,0.7822476625442505,5087.252610612,12.140186309814453,0.0002280000044265762,0.010026281699538231,-0.23528967797756195,23.700000762939453,0.8015190958976746,0.7822476625442505,0.7822476625442505,0.8015190958976746,24,1.0024259090423584,0.011072499677538872,0.8015190958976746,1746560592.9003901,0.9737909436225891,1.0024259090423584,500,2.565094470977783,30.375,-2.086362838745117,0.17725466191768646,101.74757385253906,100.95401763916016,14.322820663452148,0,4888.06396484375,0.07724718749523163,480000.0,0.6413032412528992,0,1.0024259090423584,0.020123228430747986,-0.022440249100327492,198.1099853515625,4.672060012817383,NaN,6.099330425262451,96.36235809326172,23
40,0.8034113049507141,5282.528636124,12.2363862991333,0.00022499999613501132,0.00801389105618,-0.2708950638771057,20.610000610351562,0.8240660429000854,0.8034113049507141,0.8034113049507141,0.8240660429000854,25,1.0023069381713867,0.0107793677598238,0.8240660429000854,1746560791.2340505,0.9629150629043579,1.0023069381713867,500,2.679062843322754,29.5,-2.2950572967529297,0.16804906725883484,103.16714477539062,100.88147735595703,12.027763366699219,0,5086.3759765625,-0.03560538589954376,500000.0,0.6345120072364807,0,1.0023069381713867,-0.009205594658851624,-0.011963188648223877,198.25245666503906,4.6514363288879395,NaN,6.673779487609863,95.08522033691406,24
40,0.8230873942375183,5481.28841012,12.082685470581055,0.00022200000239536166,0.01317269541323185,-0.2833562195301056,18.6200008392334,0.8452250957489014,0.8230873942375183,0.8230873942375183,0.8452250957489014,26,1.0058550834655762,0.01204199530184269,0.8452250957489014,1746560986.5101285,0.9320735335350037,1.0058550834655762,500,2.5157248973846436,13.875,-3.703237533569336,0.13143184781074524,100.70899200439453,102.44831085205078,8.324525833129883,0,5281.6767578125,-0.012461155652999878,520000.0,0.6154633164405823,0,1.0058550834655762,-0.0366172194480896,-0.028883524239063263,195.22039794921875,2.872375965118408,NaN,4.2330803871154785,94.5113525390625,25
40,0.8421600461006165,5676.7746829,12.876694679260254,0.00021899999410379678,0.01248075533658266,-0.22092102468013763,18.520000457763672,0.8651261925697327,0.8421600461006165,0.8421600461006165,0.8651261925697327,27,1.0036327838897705,0.012510111555457115,0.8651261925697327,1746561185.26985,0.9080953598022461,1.0036327838897705,500,2.7522172927856445,40.5,9.621519088745117,0.20084558427333832,104.02139282226562,100.67450714111328,17.946044921875,0,5480.392578125,0.06243519484996796,540000.0,0.6010886430740356,0,1.0036327838897705,0.06941373646259308,0.2202688455581665,198.6600341796875,5.285722732543945,NaN,7.685324192047119,94.63858032226562,26
40,0.8600092530250549,5873.177596542,13.119339942932129,0.00021600000036414713,0.009598624892532825,-0.28804442286491394,16.739999771118164,0.883830189704895,0.8600092530250549,0.8600092530250549,0.883830189704895,28,1.0052249431610107,0.011315064504742622,0.883830189704895,1746561380.7561219,0.8974663019180298,1.0052249431610107,500,2.526322603225708,16.174999237060547,-8.029748916625977,0.11712267249822617,100.45616149902344,102.34742736816406,9.916296005249023,0,5675.908203125,-0.0671233981847763,560000.0,0.5949781537055969,0,1.0052249431610107,-0.08372291177511215,-0.021973617374897003,195.41282653808594,3.100193500518799,NaN,4.804775714874268,94.95657348632812,27
40,0.876448392868042,6069.121912144,12.585668563842773,0.00021300000662449747,0.01194264180958271,-0.293589323759079,11.170000076293945,0.9012601971626282,0.876448392868042,0.876448392868042,0.9012601971626282,29,1.005284070968628,0.011555691249668598,0.9012601971626282,1746561577.1590753,0.8790062665939331,1.005284070968628,500,2.5020222663879395,5.925000190734863,-3.1141862869262695,0.11955782026052475,99.3530044555664,101.88341522216797,6.802109718322754,0,5872.28271484375,-0.005544900894165039,580000.0,0.5840513706207275,0,1.005284070968628,0.002435147762298584,-0.2183113694190979,196.3028106689453,1.9639177322387695,NaN,3.2791695594787598,96.94973754882812,28
40,0.8914957046508789,6264.6296929,11.157488822937012,0.0002099999983329326,0.010618679225444794,-0.2571205198764801,3.3499999046325684,0.9172595143318176,0.8914957046508789,0.8914957046508789,0.9172595143318176,30,1.0061538219451904,0.011498676612973213,0.9172595143318176,1746561773.1033092,0.8576938509941101,1.0061538219451904,500,2.1787703037261963,2.299999952316284,-2.5489416122436523,0.09146246314048767,99.29283905029297,102.10334014892578,4.253168106079102,0,6068.26123046875,0.03646880388259888,600000.0,0.571679949760437,0,1.0061538219451904,-0.02809535712003708,-0.035545703023672104,195.87997436523438,1.1045030355453491,NaN,1.9906492233276367,96.58707427978516,29
40,0.9054630398750305,6460.750620334,10.960566520690918,0.00020700000459328294,0.00968314241617918,-0.22054502367973328,1.7400000095367432,0.9318984746932983,0.9054630398750305,0.9054630398750305,0.9318984746932983,31,1.0055729150772095,0.011761486530303955,0.9318984746932983,1746561968.611109,0.8558611869812012,1.0055729150772095,500,2.3793885707855225,8.475000381469727,0.46415185928344727,0.11118904501199722,100.33744049072266,102.33706665039062,4.717319965362549,0,6263.759765625,0.036575496196746826,620000.0,0.5707736611366272,0,1.0055729150772095,0.019726581871509552,-0.08995632827281952,195.4326171875,1.2457623481750488,NaN,2.435354709625244,95.09512329101562,30
40,0.9188657402992249,6660.026408663,11.99755859375,0.00020399999630171806,0.011526333168148994,-0.1680307537317276,7.480000019073486,0.945505678653717,0.9188657402992249,0.9188657402992249,0.945505678653717,32,1.002217173576355,0.01211672555655241,0.945505678653717,1746562164.7320755,0.8416926860809326,1.002217173576355,500,2.5855588912963867,22.149999618530273,2.700732707977295,0.14320111274719238,101.27357482910156,102.02771759033203,7.418052673339844,0,6459.85986328125,0.052514269948005676,640000.0,0.5628944635391235,0,1.002217173576355,0.03201206773519516,-0.3878163993358612,196.02516174316406,2.163442611694336,NaN,3.6431074142456055,94.75151824951172,31
40,0.9320023655891418,6857.421269657,13.450303077697754,0.0002010000025620684,0.011694096028804779,-0.1536051630973816,14.979999542236328,0.9584478139877319,0.9320023655891418,0.9320023655891418,0.9584478139877319,33,1.002070426940918,0.012206336483359337,0.9584478139877319,1746562364.0078645,0.8296072483062744,1.002070426940918,500,2.592520236968994,30.049999237060547,4.529914855957031,0.1434098482131958,103.01866912841797,100.40975189208984,11.947967529296875,0,6659.138671875,0.014425590634346008,660000.0,0.555779218673706,0,1.002070426940918,0.00020873546600341797,0.19554118812084198,199.18385314941406,2.5920588970184326,NaN,4.7485432624816895,96.16509246826172,32
40,0.9444062113761902,7057.004067225,14.514482498168945,0.00019799999427050352,0.01342778280377388,-0.2528918981552124,15.6899995803833,0.9708156585693359,0.9444062113761902,0.9444062113761902,0.9708156585693359,34,1.0047742128372192,0.012304604053497314,0.9708156585693359,1746562561.402706,0.805706262588501,1.0047743320465088,500,2.769089460372925,13.925000190734863,-3.219048500061035,0.11752019822597504,101.02978515625,101.3797378540039,8.72891902923584,0,6856.51025390625,-0.09928673505783081,680000.0,0.5428475737571716,0,1.0047743320465088,-0.025889649987220764,0.04610273241996765,197.278076171875,2.002448320388794,NaN,3.9414219856262207,96.24824523925781,33
40,0.9564899206161499,7254.779277954,14.037248611450195,0.00019500000053085387,0.010929715819656849,-0.14849865436553955,11.3100004196167,0.9825034737586975,0.9564899206161499,0.9564899206161499,0.9825034737586975,35,1.002806544303894,0.012059765867888927,0.9825034737586975,1746562760.9830964,0.7895603179931641,1.002806544303894,500,2.767564535140991,24.825000762939453,-0.6968727111816406,0.12584443390369415,102.29146575927734,100.23741149902344,8.0320463180542,0,7056.15185546875,0.10439324378967285,700000.0,0.534043550491333,0,1.002806544303894,0.008324235677719116,0.03232620656490326,199.5262908935547,1.7720800638198853,NaN,3.716125011444092,97.23477935791016,34
40,0.9679049253463745,7450.629093259,14.219883918762207,0.00019200000679120421,0.01200120523571968,-0.206824392080307,11.369999885559082,0.9935780763626099,0.9679049253463745,0.9679049253463745,0.9935780763626099,36,1.0045583248138428,0.01205674558877945,0.9935780763626099,1746562958.7608252,0.7795646786689758,1.0045583248138428,500,2.675272226333618,12.75,-1.0379767417907715,0.1234932541847229,100.87763214111328,101.17079162597656,6.994069576263428,0,7253.89599609375,-0.058325737714767456,720000.0,0.5288247466087341,0,1.0045583248138428,-0.0023511797189712524,-0.19260473549365997,197.68551635742188,1.3471835851669312,NaN,2.9513418674468994,96.80782318115234,35
40,0.9784558415412903,7646.372081599,13.3571195602417,0.00018899999849963933,0.010361305437982082,-0.18915127217769623,3.9800000190734863,1.0038151741027832,0.9784558415412903,0.9784558415412903,1.0038151741027832,37,1.0049970149993896,0.011450515128672123,1.0038151741027832,1746563154.6105213,0.7777266502380371,1.0049970149993896,500,2.6010756492614746,4.800000190734863,-2.7193078994750977,0.1030648946762085,99.68771362304688,102.15612030029297,4.27476167678833,0,7449.76318359375,0.01767311990261078,740000.0,0.5277103185653687,0,1.0049970149993896,-0.020428359508514404,0.12357677519321442,195.77877807617188,0.7603244185447693,NaN,1.8189489841461182,96.09101104736328,36
40,0.9884100556373596,7842.980121492,13.804429054260254,0.00018600000475998968,0.011506817303597927,-0.19685375690460205,4.519999980926514,1.0133111476898193,0.9884100556373596,0.9884100556373596,1.0133111476898193,38,1.0041865110397339,0.011610310524702072,1.0133111476898193,1746563350.3490274,0.7636426687240601,1.0041865110397339,500,2.7847628593444824,10.550000190734863,0.11044692993164062,0.11827250570058823,100.9637451171875,102.20574188232422,4.385208606719971,0,7645.51904296875,-0.007702484726905823,760000.0,0.5203951001167297,0,1.0041865110397339,0.01520761102437973,0.18389733135700226,195.6837158203125,1.0551857948303223,NaN,2.2594058513641357,94.71991729736328,37
40,0.9981951713562012,8037.711946616,14.992079734802246,0.0001829999964684248,0.01205136626958847,-0.1573086678981781,8.789999961853027,1.0223009586334229,0.9981951713562012,0.9981951713562012,1.0223009586334229,39,1.0054905414581299,0.01209305040538311,1.0223009586334229,1746563546.961591,0.7431328892707825,1.0054905414581299,500,2.9115774631500244,21.75,1.9765348434448242,0.14569801092147827,102.26457214355469,101.75689697265625,6.361743450164795,0,7842.1201171875,0.03954508900642395,780000.0,0.5099447965621948,0,1.0054905414581299,0.027425505220890045,-0.23916183412075043,196.546875,1.6388726234436035,NaN,3.406268835067749,94.28223419189453,38
40,1.0072561502456665,8236.155007109,14.787108421325684,0.00018000000272877514,0.00797364767640829,-0.1520928144454956,8.890000343322754,1.0308367013931274,1.0072561502456665,1.0072561502456665,1.0308367013931274,40,1.0034202337265015,0.011616445146501064,1.0308367013931274,1746563741.693416,0.7517549991607666,1.0034202337265015,500,2.520116090774536,4.574999809265137,-2.9740633964538574,0.08642749488353729,99.10070037841797,102.73538970947266,3.3876800537109375,0,8036.85986328125,0.005215853452682495,800000.0,0.5143718123435974,0,1.0034202337265015,-0.05927051603794098,-0.23082970082759857,194.6748809814453,0.6414949297904968,NaN,1.0681430101394653,95.57413482666016,39
40,1.0163477659225464,8432.791747372,14.842299461364746,0.00017699999443721026,0.011750152334570885,-0.08292142301797867,12.829999923706055,1.0391196012496948,1.0163477659225464,1.0163477659225464,1.0391196012496948,41,1.0028014183044434,0.012506729923188686,1.0391196012496948,1746563940.136478,0.7554869651794434,1.0028014183044434,500,2.829861640930176,24.875,3.2456469535827637,0.1497712880373001,102.1373291015625,100.81460571289062,6.633327007293701,0,8235.3017578125,0.06917139142751694,820000.0,0.5159645676612854,0,1.0028014183044434,0.06334379315376282,0.15124225616455078,198.3839569091797,2.097943067550659,NaN,3.02925968170166,96.24656677246094,40
