Time/Epoch,Train/StopIter,Train/PolicyRatio/Std,Value/Adv,Time/Update,Metrics/EpLen,Train/KL,Metrics/LagrangeMultiplier/Max,Train/Entropy,_step,Train/Epoch,Time/FPS,Train/LR,Train/PolicyRatio/Max,Train/PolicyRatio,Safety/EpCostShield,Value/reward,Safety/ShieldLagrangeMultiplier/Min,_runtime,Safety/ShieldLagrangeMultiplier/Std,Loss/Loss_pi,Metrics/LagrangeMultiplier,Metrics/EpCost,Train/PolicyRatio/Min,Safety/ShieldLagrangeMultiplier,Train/PolicyStd,Safety/ShieldLagrangeMultiplier/Max,Loss/Loss_reward_critic/Delta,Time/Total,Time/Rollout,Loss/Loss_pi/Delta,_timestamp,Metrics/LagrangeMultiplier/Min,Loss/Loss_cost_critic/Delta,Metrics/LagrangeMultiplier/Std,Loss/Loss_cost_critic,Loss/Loss_reward_critic,Safety/shield_violation,TotalEnvSteps,Metrics/EpRet,Safety/shield_adv_c,Value/cost
166.72296142578125,40,0.010172959417104721,-0.027426332235336304,82.61650848388672,1000,0.008952339179813862,0.035999998450279236,1.3990293741226196,1,0,119.95948791503906,0.0002969999914057553,1.0023407936096191,1.0023407936096191,29.649999618530273,0.13555191457271576,0.04500000178813934,260.253695842,0,-0.4638369381427765,0.035999998450279236,14.050000190734863,1.0023407936096191,0.04500000178813934,0.9803468585014343,0.04500000178813934,0.004239533096551895,166.72366333007812,84.10639190673828,-0.4638369381427765,1746504211.4944468,0.035999998450279236,4.216454982757568,0,4.216454982757568,0.004239533096551895,-0.09735098481178284,20000.0,-0.7401591539382935,NaN,0.22566792368888855
92.72764587402344,16,0.013185565359890461,0.008062168955802917,32.98086929321289,1000,0.0208171084523201,0.06982164084911346,1.3721885681152344,2,1,215.68540954589844,0.00029399999766610563,0.99994957447052,0.99994957447052,19.200000762939453,0.09779614210128784,0.07884376496076584,410.502578785,0,-0.40884050726890564,0.06982164084911346,9.050000190734863,0.99994957447052,0.07884376496076584,0.955035924911499,0.07884376496076584,-0.0004353700205683708,259.52154541015625,59.74673843383789,0.05499643087387085,1746504304.2670987,0.06982164084911346,0.16604948043823242,0,4.382504463195801,0.0038041630759835243,0.9325157999992371,40000.0,-0.19438596069812775,NaN,0.3676955997943878
150.19537353515625,40,0.011003213934600353,-0.07498753070831299,82.6209716796875,1000,0.009779215790331364,0.1039123684167862,1.3353123664855957,3,2,133.15989685058594,0.000291000003926456,1.0048376321792603,1.0048375129699707,140.6999969482422,0.09036968648433685,0.10689554363489151,559.85030707,0,-0.355253130197525,0.1039123684167862,18.700000762939453,1.0048376321792603,0.10689554363489151,0.9219496250152588,0.10689554363489151,0.007772400975227356,409.7614440917969,67.57435607910156,0.053587377071380615,1746504454.5159423,0.1039123684167862,9.301759719848633,0,13.684264183044434,0.01157656405121088,1.327242136001587,60000.0,0.5628311038017273,NaN,0.6713706254959106
149.2819061279297,40,0.01015414483845234,0.14762507379055023,82.32469177246094,1000,0.00836497638374567,0.1381530463695526,1.3063346147537231,4,3,133.97471618652344,0.0002880000101868063,1.0048125982284546,1.004812479019165,173.8000030517578,0.12594850361347198,0.13723354041576385,709.096377147,0,-0.32970765233039856,0.1381530463695526,23.950000762939453,1.0048125982284546,0.13723354041576385,0.8959217071533203,0.13723354041576385,0.003375173546373844,559.0969848632812,66.95716857910156,0.025545477867126465,1746504603.8636498,0.1381530463695526,4.087538719177246,0,17.77180290222168,0.014951737597584724,4.9215898513793945,80000.0,1.1602729558944702,NaN,1.4965083599090576
149.17745971679688,40,0.01046437956392765,0.3570886552333832,82.64392852783203,1000,0.009697863832116127,0.17269888520240784,1.2789560556411743,5,4,134.06851196289062,0.0002849999873433262,1.00283682346344,1.00283682346344,155.39999389648438,0.16403134167194366,0.16917982697486877,857.35836177,0,-0.33796313405036926,0.17269888520240784,27.350000381469727,1.00283682346344,0.16917982697486877,0.871974527835846,0.16917982697486877,-0.0015060259029269218,708.340087890625,66.53348541259766,-0.008255481719970703,1746504753.1097026,0.17269888520240784,-6.36164665222168,0,11.41015625,0.013445711694657803,5.943633079528809,100000.0,1.5877081155776978,NaN,1.254698395729065
148.2122802734375,40,0.009832157753407955,-0.1102788895368576,81.85614013671875,1000,0.007033244241029024,0.20754241943359375,1.2612875699996948,6,5,134.94158935546875,0.00028199999360367656,1.0032421350479126,1.0032421350479126,134.35000610351562,0.20497539639472961,0.2019447684288025,1005.888864564,0,-0.29811182618141174,0.20754241943359375,31.68000030517578,1.0032421350479126,0.2019447684288025,0.8568914532661438,0.2019447684288025,0.007673132233321667,856.6211547851562,66.35609436035156,0.03985130786895752,1746504901.3717752,0.20754241943359375,3.0113906860351562,0,14.421546936035156,0.02111884392797947,5.477360248565674,120000.0,2.6668694019317627,NaN,2.124603509902954
148.47042846679688,40,0.010089556686580181,0.04152575880289078,82.48756408691406,1000,0.008515877649188042,0.24261535704135895,1.2404931783676147,7,6,134.7069549560547,0.0002789999998640269,1.0037035942077637,1.0037035942077637,133.89999389648438,0.29872575402259827,0.23526760935783386,1155.467312486,0,-0.32359686493873596,0.24261535704135895,38.5099983215332,1.0037035942077637,0.23526760935783386,0.8394333720207214,0.23526760935783386,0.004543812945485115,1005.1409912109375,65.98281860351562,-0.02548503875732422,1746505049.9022915,0.24261535704135895,-0.3517742156982422,0,14.069772720336914,0.025662656873464584,7.843133449554443,140000.0,3.750133991241455,NaN,2.554600238800049
149.52398681640625,40,0.010173577815294266,-0.06923574209213257,82.57386016845703,1000,0.008998173289000988,0.2780457139015198,1.2318192720413208,8,7,133.75779724121094,0.00027600000612437725,1.0027387142181396,1.00273859500885,186.64999389648438,0.3614409565925598,0.2693764567375183,1304.296768394,0,-0.2330905944108963,0.2780457139015198,40.65999984741211,1.0027387142181396,0.2693764567375183,0.8322060108184814,0.2693764567375183,0.01606004312634468,1154.72509765625,66.95005798339844,0.09050627052783966,1746505199.4749246,0.2780457139015198,2.153982162475586,0,16.2237548828125,0.041722699999809265,8.430920600891113,160000.0,4.901636123657227,NaN,2.6468520164489746
148.77301025390625,40,0.010287998244166374,-0.0035166889429092407,82.86439514160156,1000,0.009164501912891865,0.3138374984264374,1.2145642042160034,9,8,134.43299865722656,0.0002730000123847276,1.003676414489746,1.003676414489746,114.8499984741211,0.42779067158699036,0.3033007085323334,1454.116405654,0,-0.34939998388290405,0.3138374984264374,39.810001373291016,1.003676414489746,0.3033007085323334,0.8179798722267151,0.3033007085323334,-0.012740273028612137,1303.5469970703125,65.9085693359375,-0.11630938947200775,1746505348.310196,0.3138374984264374,-4.428596496582031,0,11.795158386230469,0.02898242697119713,9.192523956298828,180000.0,5.68124532699585,NaN,3.273963212966919
149.7658233642578,40,0.010652085766196251,-0.03908054530620575,83.1376953125,1000,0.009227707050740719,0.34994813799858093,1.192905068397522,10,9,133.54180908203125,0.0002699999895412475,1.005401372909546,1.005401372909546,125.8499984741211,0.5410122275352478,0.3372780978679657,1601.439502842,0,-0.35648950934410095,0.34994813799858093,40.4900016784668,1.005401372909546,0.3372780978679657,0.8005008697509766,0.3372780978679657,0.01827336847782135,1453.3748779296875,66.6280746459961,-0.007089525461196899,1746505498.1298318,0.34994813799858093,2.28619384765625,0,14.081352233886719,0.04725579544901848,10.642712593078613,200000.0,7.085831165313721,NaN,3.155883312225342
147.27195739746094,40,0.010508743114769459,0.26478925347328186,82.10896301269531,1000,0.009144644252955914,0.38626012206077576,1.1769551038742065,11,10,135.8031768798828,0.00026699999580159783,1.0046614408493042,1.0046614408493042,124.1500015258789,0.5181139707565308,0.37127426266670227,1751.139451513,0,-0.30441829562187195,0.38626012206077576,38.459999084472656,1.0046614408493042,0.37127426266670227,0.7881048321723938,0.37127426266670227,-0.001849789172410965,1600.7005615234375,65.16295623779297,0.052071213722229004,1746505645.452815,0.38626012206077576,-4.7127685546875,0,9.368583679199219,0.04540600627660751,8.828413009643555,220000.0,7.678944110870361,NaN,3.4683804512023926
149.64903259277344,40,0.011012452654540539,-0.29221242666244507,82.7706069946289,1000,0.009815292432904243,0.4228403568267822,1.1601837873458862,12,11,133.64602661132812,0.0002640000020619482,1.0056617259979248,1.0056617259979248,160.60000610351562,0.7123374938964844,0.40578362345695496,1896.726714898,0,-0.24433939158916473,0.4228403568267822,41.75,1.0056617259979248,0.40578362345695496,0.7748449444770813,0.40578362345695496,0.00021984800696372986,1750.401123046875,66.87838745117188,0.060078904032707214,1746505795.1528451,0.4228403568267822,5.102351188659668,0,14.470934867858887,0.04562585428357124,9.75452995300293,240000.0,8.49279499053955,NaN,3.4679923057556152
