Misc/s,Metrics/EpRet,Time/Epoch,Train/Entropy,Train/LR,Loss/Loss_pi,Misc/Nu_star,Loss/Loss_cost_critic,Train/StopIter,Misc/r,Misc/xHx,Misc/FinalStepNorm,Train/PolicyStd,Value/Adv,Misc/H_inv_g,Metrics/EpLen,Misc/gradient_norm,Misc/Alpha,Train/PolicyRatio/Max,Loss/Loss_pi/Delta,Value/reward,Misc/AcceptanceStep,Loss/Loss_reward_critic,Misc/A,Train/Epoch,Value/cost,Train/PolicyRatio/Std,Loss/Loss_reward_critic/Delta,Train/KL,_timestamp,Misc/q,Time/FPS,Time/Rollout,Misc/B,Time/Update,TotalEnvSteps,_runtime,Time/Total,Loss/Loss_cost_critic/Delta,Misc/Lambda_star,Train/PolicyRatio,_step,Misc/cost_gradient_norm,Metrics/EpCost,Misc/OptimCase,Train/PolicyRatio/Min
0.00025924088549800217,1.0566356182098389,64.87754821777344,1.3729009628295898,0,0.0018671469297260046,8.783242225646973,0.24663293361663818,10,0.0003000872675329447,0.03384803980588913,0.2954752445220947,0.9554488062858582,2.1362303925798187e-08,0.3258771002292633,500,0.2934647798538208,0.7686845660209656,1.0003074407577515,0.005369451129809022,0.04084869474172592,1,0.011691579595208168,0.033500682562589645,10,-0.032483674585819244,0.00021730917796958238,-0.0018346216529607773,0.00016845653590280563,1743306639.8313696,0.03384803980588913,308.2730712890625,59.88658905029297,-13778.5244140625,4.990942478179932,220000.0,788.364673511,714.8580932617188,-0.26591038703918457,0.0,1.0003074407577515,11,0.01685797981917858,1.8899999856948853,0,1.0003074407577515
3.734600977622904e-05,1.1937445402145386,64.94895935058594,1.3668150901794434,0,2.782241210752545e-07,9.358561515808105,0.14635233581066132,10,-0.0003495985292829573,0.03917612135410309,1.3248619268324546e-07,0.9498195648193359,-1.831054596834747e-08,0.2849671244621277,500,0.4371057450771332,0.714503288269043,1.0,-0.0018668687056049293,0.10190516710281372,20,0.011594712734222412,0.035904381424188614,11,-0.028198404237627983,0.0,-9.686686098575592e-05,0.0,1743306704.885946,0.03917612135410309,307.9341125488281,59.935882568359375,0.019999999552965164,5.013066291809082,240000.0,853.477546544,779.9192504882812,-0.10028059780597687,-34959.8515625,1.0,12,0.006803586147725582,0.0,1,1.0
1.7945418221643195e-05,0.9661067128181458,65.01212310791016,1.3668148517608643,0,2.4600649339845404e-07,16.401647567749023,0.0795297622680664,10,-0.0002944984589703381,0.028999656438827515,0.0,0.9498195648193359,0.0,0.2721388638019562,500,0.25724443793296814,0.8304595351219177,1.0,-3.2217627676800475e-08,0.07768753916025162,0,0.012115683406591415,0.024169396609067917,12,-0.07236876338720322,0.0,0.0005209706723690033,2.0898315835502298e-16,1743306769.9982545,0.028999656438827515,307.63494873046875,60.002159118652344,0.019999999552965164,5.009948253631592,260000.0,918.648319958,845.0286254882812,-0.06682257354259491,-29449.845703125,1.0,13,0.0051303706131875515,0.0,1,1.0
5.0816533985198475e-06,1.0080857276916504,65.05927276611328,1.3668147325515747,0,9.152629445452476e-07,14.474390983581543,0.045708831399679184,10,-7.369858212769032e-05,0.02978207916021347,0.0,0.9498193860054016,-1.525878801089675e-08,0.2607083320617676,500,0.2917853593826294,0.8194782137870789,1.0,6.692564511467936e-07,0.13114309310913086,0,0.01216756273061037,0.028715336695313454,13,-0.07637804746627808,9.509611231806048e-08,5.187932401895523e-05,0.0,1743306835.169088,0.02978207916021347,307.4119873046875,60.02073287963867,0.019999999552965164,5.0385284423828125,280000.0,984.085361749,910.1966552734375,-0.03382093086838722,-7369.8583984375,1.0,14,0.0023257185239344835,0.0,1,1.0
2.286251401528716e-06,0.9914312958717346,65.32720947265625,1.3667831420898438,0,-0.005864879582077265,0.0,0.02758457325398922,10,5.347155365598155e-06,0.03712839633226395,0.0,0.9498433470726013,-4.577636492086867e-09,0.31362152099609375,500,0.33564135432243347,0.7339421510696411,1.0000461339950562,-0.00586579484502181,0.12414028495550156,0,0.012086516246199608,0.03711594641208649,14,-0.08997121453285217,5.7526496675563976e-05,-8.104648441076279e-05,4.491183958066358e-08,1743306900.606136,0.03712839633226395,306.1511535644531,60.31937789916992,0.019999999552965164,5.007816314697266,300000.0,1049.402916489,975.6351318359375,-0.018124258145689964,1.3625049591064453,1.0000461339950562,15,0.003799334866926074,0.0,1,1.0000461339950562
4.759839669077337e-07,1.0525693893432617,65.21435546875,1.3682290315628052,0,-0.005465294234454632,0.0,0.015452194027602673,10,1.1169772733410355e-05,0.03149828687310219,0.0,0.9512457251548767,-1.3732909920349812e-08,0.29010120034217834,500,0.2982744574546814,0.7968406081199646,0.999908983707428,0.000399585347622633,0.1268828809261322,0,0.01287407148629427,0.031241562217473984,15,-0.06480966508388519,8.883124246494845e-05,0.0007875552400946617,4.479002413404487e-08,1743306965.9236703,0.03149828687310219,306.6809387207031,60.186824798583984,0.019999999552965164,5.0275187492370605,320000.0,1114.756730652,1040.9603271484375,-0.012132379226386547,1.2549558877944946,0.999908983707428,16,0.0011731348931789398,0.0,1,0.999908983707428
1.8572478666101233e-07,1.1276012659072876,65.24899291992188,1.3668159246444702,0,6.940997991478071e-06,62.23671340942383,0.0065538398921489716,10,-1.2181267265987117e-05,0.03860817849636078,0.0,0.9498205780982971,4.577636492086867e-09,0.26449868083000183,500,0.3627591133117676,0.7197393774986267,1.000000238418579,0.00547223523244611,0.18012000620365143,0,0.012273523956537247,0.03785005584359169,16,-0.0654902309179306,1.7423992915155395e-07,-0.0006005475297570229,1.0449158314797843e-15,1743307031.2774858,0.03860817849636078,306.51812744140625,60.2108268737793,0.019999999552965164,5.038156032562256,340000.0,1180.183075033,1106.3114013671875,-0.008898354135453701,-1218.126708984375,1.0000001192092896,17,0.0007104882970452309,0.0,1,1.000000238418579
6.005710417866794e-08,1.206406831741333,65.3125228881836,1.3668127059936523,0,4.484593318920815e-06,316.1171875,0.001640274771489203,10,-2.2146254195831716e-05,0.03920228034257889,0.0,0.9498172998428345,-4.959106458812812e-09,0.2793461084365845,500,0.4151487648487091,0.7142648100852966,0.9999998807907104,-2.4564046725572553e-06,0.16273625195026398,0,0.011367838829755783,0.03220146894454956,17,-0.04412148892879486,2.551063573719148e-07,-0.0009056851267814636,8.359326334200919e-16,1743307096.70381,0.03920228034257889,306.2200012207031,60.2960319519043,0.019999999552965164,5.0164794921875,360000.0,1245.798266878,1171.72900390625,-0.004913565120659769,-2214.62548828125,0.9999998211860657,18,0.000659301585983485,0.0,1,0.9999998807907104
3.0211552370928985e-08,0.8458541631698608,65.4833984375,1.3673607110977173,0,-0.005599849857389927,0.0,0.0003821536956820637,10,8.691877155797556e-06,0.03308117389678955,0.0,0.9503902196884155,-9.918212917625624e-09,0.2646850347518921,500,0.3599936366081238,0.7775430679321289,1.000278115272522,-0.005604334450708848,0.1637020707130432,0,0.010624583810567856,0.031202392652630806,18,-0.03257948160171509,0.00035023177042603493,-0.0007432550191879272,4.8177717815178767e-08,1743307162.319513,0.03308117389678955,305.4209289550781,60.44635772705078,0.019999999552965164,5.037027359008789,380000.0,1311.22627347,1237.3267822265625,-0.0012581210758071393,1.2861021757125854,1.000278115272522,19,0.00038191169733181596,0.0,1,1.000278115272522
9.4770469249994e-10,0.8526344299316406,65.33184051513672,1.3668197393417358,0,6.105944339651614e-05,81.78284454345703,3.5325134376762435e-05,10,-8.953344377005124e-07,0.025385050103068352,0.0,0.9498247504234314,8.392333938900265e-09,0.2728230953216553,500,0.27343448996543884,0.8876175880432129,0.9999974370002747,0.005660909300786443,0.1842728704214096,0,0.01020646933466196,0.025311827659606934,19,-0.026975780725479126,3.2391560580435907e-06,-0.00041811447590589523,3.594510350176175e-14,1743307227.74705,0.025385050103068352,306.12945556640625,60.31529235839844,0.019999999552965164,5.016537666320801,400000.0,1376.845202717,1302.7821044921875,-0.00034682856130530126,-89.533447265625,0.9999973773956299,20,0.0001039328271872364,0.0,1,0.9999974370002747
0.004525080323219299,0.8582984209060669,65.50714111328125,1.3800536394119263,0,-0.003560996614396572,2.102332353591919,1.9305773973464966,10,-0.0008170169312506914,0.02910047024488449,0.304150253534317,0.9628918766975403,0.0,0.2737645208835602,500,0.2926914393901825,0.8290198445320129,1.0009286403656006,-0.0036220560577930883,0.16466374695301056,1,0.011921516619622707,0.028952956199645996,20,-0.022544363513588905,0.0006565354997292161,0.0017150472849607468,0.00015524245100095868,1743307293.365982,0.02910047024488449,305.3102111816406,60.53887176513672,-1871.34619140625,4.968259811401367,420000.0,1442.530957889,1368.3931884765625,1.9305420722121198,0.0,1.000928521156311,21,0.07917801290750504,2.9100000858306885,0,1.0009286403656006
0.0009990427643060684,1.0467556715011597,65.56936645507812,1.3979730606079102,0,-0.005777865648269653,4.474255561828613,0.2124025821685791,10,-0.0013668704777956009,0.02906351163983345,0.3078758120536804,0.9814760088920593,-4.577636492086867e-09,0.30210092663764954,500,0.22918809950351715,0.8295468091964722,0.9992073774337769,-0.002216869033873081,0.1759958267211914,1,0.013914268463850021,0.027193404734134674,21,0.1325863003730774,0.0005604968755505979,0.001992751844227314,0.0001537636708235368,1743307359.0517156,0.02906351163983345,305.0204772949219,60.58836364746094,-8476.109375,4.980991363525391,440000.0,1508.333160663,1434.074462890625,-1.7181748151779175,0.0,0.9992073178291321,22,0.029409656301140785,2.9100000858306885,0,0.9992073774337769
0.0007269771303981543,1.117799162864685,65.69766235351562,1.403623104095459,0,4.083881890437624e-07,0.2079370617866516,0.08337044715881348,10,-0.00015116756549105048,0.02901438996195793,0.0,0.9874999523162842,4.577636492086867e-09,0.2823041081428528,500,0.3277304172515869,0.8302486538887024,1.0,0.005778274036458697,0.16000427305698395,0,0.013194750994443893,0.02898295596241951,22,0.005451965145766735,0.0,-0.0007195174694061279,0.0,1743307424.8539512,0.02901438996195793,304.4248352050781,60.678707122802734,0.019999999552965164,5.018941879272461,460000.0,1574.257615618,1499.8883056640625,-0.12903213500976562,-15116.7568359375,1.0,23,0.022246358916163445,0.0,1,1.0
0.00015102063480298966,1.0845229625701904,65.81375885009766,1.4036228656768799,0,1.720262616800028e-07,4.293590545654297,0.05049888417124748,10,-0.0006484636687673628,0.050135981291532516,0.0,0.9874999523162842,3.051757735406113e-09,0.29589006304740906,500,0.5697515606880188,0.6315972208976746,1.0,-2.363619273637596e-07,0.1700945347547531,0,0.01284056156873703,0.04735174402594566,23,-0.05266506224870682,0.0,-0.0003541894257068634,0.0,1743307490.7784133,0.050135981291532516,303.8878479003906,60.7873649597168,0.019999999552965164,5.026379585266113,480000.0,1640.194182121,1565.806640625,-0.032871562987565994,-64846.3671875,1.0,24,0.011604187078773975,0.0,1,1.0
0.0019064407097175717,1.3804887533187866,65.82979583740234,1.4140673875808716,0,0.003775432938709855,3.2389347553253174,1.2793689966201782,10,0.002043674234300852,0.03783209249377251,0.2550373077392578,0.9970521330833435,-2.5939939973795845e-08,0.2847806513309479,500,0.37200307846069336,0.7270842790603638,1.000762939453125,0.003775260912448175,0.2046881914138794,1,0.012445632368326187,0.03564131632447243,24,-0.045355457812547684,0.000539535831194371,-0.0003949292004108429,0.000199673100723885,1743307556.714935,0.03783209249377251,303.8138122558594,60.83366012573242,-806.5048828125,4.996121406555176,500000.0,1706.139854507,1631.7471923828125,1.2288701124489307,0.0,1.000762939453125,25,0.05738780274987221,1.2400000095367432,0,1.000762939453125
0.00035888387355953455,1.539808988571167,65.84601593017578,1.4151798486709595,0,0.0018023368902504444,7.465036869049072,0.07091008871793747,10,0.00040923053165897727,0.01742645911872387,0.2967374324798584,0.9978470802307129,7.629394005448376e-09,0.2489985227584839,500,0.14476725459098816,1.0712980031967163,1.000396728515625,-0.0019730960484594107,0.23388823866844177,1,0.014957397244870663,0.01695983111858368,25,0.06937676668167114,0.00028058563475497067,0.0025117648765444756,0.00017699561431072652,1743307622.6606624,0.01742645911872387,303.73895263671875,60.86728286743164,-4284.2548828125,4.978725433349609,520000.0,1772.134791203,1697.70068359375,-1.2084589079022408,0.0,1.000396728515625,26,0.024459360167384148,1.2400000095367432,0,1.000396728515625
4.0747112507233396e-05,1.628347635269165,65.88289642333984,1.4288253784179688,0,0.004065827000886202,22.15201759338379,0.036956846714019775,10,0.00023668986978009343,0.01885921135544777,0.2943044602870941,1.0116676092147827,3.051757735406113e-09,0.24660137295722961,500,0.1842103749513626,1.029800534248352,1.0001590251922607,0.0022634901106357574,0.24850088357925415,1,0.013627196662127972,0.017484676092863083,26,0.0580950565636158,0.00011233540863031521,-0.001330200582742691,0.0001390993274981156,1743307688.6555414,0.01885921135544777,303.56890869140625,60.888694763183594,-37725.91015625,4.99418830871582,540000.0,1838.190495874,1763.6827392578125,-0.033953242003917694,0.0,1.0001589059829712,27,0.0060377344489097595,1.2400000095367432,0,1.0001590251922607
1.0473679139977321e-05,1.0339055061340332,65.94852447509766,1.4347147941589355,0,-0.006289036478847265,0.0,0.020225945860147476,10,9.3121561803855e-06,0.0434250608086586,0.0,1.0176162719726562,6.103515470812226e-09,0.29934269189834595,500,0.4882165789604187,0.6786482334136963,0.9997225999832153,-0.010354863479733467,0.2255314439535141,0,0.011049970053136349,0.043416790664196014,27,0.04770500957965851,0.00031170572037808597,-0.002577226608991623,4.8468368873955114e-08,1743307754.7112517,0.0434250608086586,303.2668151855469,60.924861907958984,0.019999999552965164,5.023651123046875,560000.0,1904.228230277,1829.7430419921875,-0.0167309008538723,1.4735171794891357,0.9997225403785706,28,0.0037705544382333755,0.0,1,0.9997225999832153
1.0947089776891517e-06,0.8283804059028625,65.93338775634766,1.43667471408844,0,2.624512490001507e-06,20.398719787597656,0.010414774529635906,10,-2.2534648451255634e-05,0.027036206796765327,0.0,1.019572377204895,0.0,0.2625413239002228,500,0.23987048864364624,0.8600862622261047,1.0,0.006291660991337267,0.215423583984375,0,0.012398149818181992,0.026576528325676918,28,0.03665503114461899,0.0,0.0013481797650456429,8.359326334200919e-16,1743307820.7490258,0.027036206796765327,303.3364562988281,60.916011810302734,0.019999999552965164,5.017363548278809,580000.0,1970.304191712,1895.78369140625,-0.00981117133051157,-2253.46484375,1.0,29,0.0018195114098489285,0.0,1,1.0
2.1209572764746554e-07,0.747925877571106,65.94839477539062,1.435713768005371,0,-0.020739875733852386,0.0,0.003964498173445463,10,1.2989384231332224e-05,0.03843178600072861,0.2243255376815796,1.0183405876159668,1.5258788677030566e-09,0.3109631836414337,500,0.36596447229385376,0.7213891744613647,1.0001134872436523,-0.020742500246342388,0.18226946890354156,1,0.013198645785450935,0.037672095000743866,29,0.05240288004279137,8.024759881664068e-05,0.0008004959672689438,0.00022898902534507215,1743307886.824985,0.03843178600072861,303.2674255371094,60.95602798461914,0.019999999552965164,4.992353439331055,600000.0,2036.395826654,1961.8363037109375,-0.006450276356190443,1.386214017868042,1.0001134872436523,30,0.0008365807007066905,0.0,1,1.0001134872436523
0.0014220018638297915,1.49135160446167,65.98989868164062,1.4256415367126465,0,0.0027317292988300323,3.750277280807495,0.524165689945221,10,0.001232067123055458,0.0209818035364151,0.29777827858924866,1.0082188844680786,2.4414061883248905e-08,0.22109855711460114,500,0.23838908970355988,0.9763229489326477,1.0013542175292969,0.02347160503268242,0.23714487254619598,1,0.01900482177734375,0.019914308562874794,30,0.05313890427350998,0.0009575202129781246,0.005806175991892815,0.0001557546784169972,1743307952.9165843,0.0209818035364151,303.07666015625,61.01996994018555,-315.6595153808594,4.9699201583862305,620000.0,2102.432386933,2027.953857421875,0.5202011917717755,0.0,1.0013542175292969,31,0.06344397366046906,0.6700000166893005,0,1.0013542175292969
5.966308162896894e-05,1.7561395168304443,65.92622375488281,1.4304499626159668,0,0.002987686777487397,18.307361602783203,0.03338391333818436,10,0.00020854646572843194,0.028664615005254745,0.2468181550502777,1.0132718086242676,-7.247924482811641e-09,0.2936006486415863,500,0.22379450500011444,0.8352988362312317,0.9993016719818115,0.00025595747865736485,0.17029109597206116,1,0.017394913360476494,0.027935784310102463,31,0.12502098083496094,0.0004937924677506089,-0.0016099084168672562,0.00018374217324890196,1743308018.9531791,0.028664615005254745,303.36944580078125,60.94131088256836,-7522.63525390625,4.984898567199707,640000.0,2168.731947203,2093.981689453125,-0.4907817766070366,0.0,0.9993016719818115,32,0.013517985120415688,0.6700000166893005,0,0.9993016719818115
1.2439249985618517e-05,1.6055433750152588,66.19155883789062,1.4352988004684448,0,-0.006048646755516529,0.0,0.015680784359574318,10,0.00015110730601008981,0.038359396159648895,0.0,1.0183284282684326,1.678466787780053e-08,0.31318628787994385,500,0.2971491813659668,0.7220695614814758,1.0002750158309937,-0.009036333533003926,0.1973171979188919,0,0.012797827832400799,0.03652527555823326,32,0.08281534165143967,0.0003683884278871119,-0.004597085528075695,4.549707455225871e-08,1743308085.252725,0.038359396159648895,302.1533508300781,61.176239013671875,0.019999999552965164,5.015304088592529,660000.0,2234.87959666,2160.28369140625,-0.01770312897861004,1.384907841682434,1.0002750158309937,33,0.009366522543132305,0.0,1,1.0002750158309937
5.180306288821157e-06,1.3144254684448242,66.04303741455078,1.4352532625198364,0,2.53596931543143e-06,4.844266891479492,0.007575683761388063,10,-2.5143228413071483e-05,0.029557552188634872,0.0,1.0181759595870972,-2.2888182460434336e-09,0.311067670583725,500,0.24330677092075348,0.822584867477417,1.0,0.0060511827248319605,0.2555151879787445,0,0.014064480550587177,0.02943575195968151,33,0.03833550587296486,3.594295350239918e-08,0.0012666527181863785,4.1796631671004597e-16,1743308151.4003787,0.029557552188634872,302.83282470703125,61.02581787109375,0.019999999552965164,5.017206192016602,680000.0,2301.053255305,2226.434814453125,-0.008105100598186255,-2514.32275390625,1.0,34,0.0036267894320189953,0.0,1,1.0
6.888811867611366e-07,1.2426400184631348,66.05928039550781,1.435594081878662,0,-0.00563695328310132,0.0,0.0035514947958290577,10,2.4057797418208793e-05,0.03241254389286041,0.0,1.0184311866760254,8.392333938900265e-09,0.319314181804657,500,0.22624611854553223,0.7855219841003418,1.0003467798233032,-0.005639489252416752,0.19716788828372955,0,0.015268553048372269,0.031584396958351135,34,0.049108587205410004,0.0004348400398157537,0.0012040724977850914,4.189684332800425e-08,1743308217.5740325,0.03241254389286041,302.75836181640625,61.05082321166992,0.019999999552965164,5.0084452629089355,700000.0,2367.132310886,2292.5986328125,-0.004024188965559006,1.2730385065078735,1.0003467798233032,35,0.0012022418668493629,0.0,1,1.0003467798233032
0.000722370226867497,0.973595380783081,65.9757080078125,1.426203727722168,0,-0.0010617688531056046,5.261772632598877,0.5270496010780334,10,-7.591961184516549e-05,0.03019210323691368,0.2834283113479614,1.0110300779342651,-3.433227480087453e-09,0.29378634691238403,500,0.2922915816307068,0.8138947486877441,1.000404715538025,0.004575184429995716,0.18974456191062927,1,0.013326548971235752,0.030184123665094376,35,0.039540622383356094,0.00028614900656975806,-0.0019420040771365166,0.00016426916408818215,1743308283.6530921,0.03019210323691368,303.1418762207031,60.99931716918945,-842.1956176757812,4.976377487182617,720000.0,2433.295844625,2358.688720703125,0.5234981062822044,0.0,1.000404715538025,36,0.03105366788804531,0.7799999713897705,0,1.000404715538025
0.003741999389603734,0.8807070851325989,66.04914855957031,1.4403895139694214,0,0.0011366420658305287,2.3118655681610107,1.6067841053009033,10,0.0016619168454781175,0.034564059227705,0.29439878463745117,1.0270456075668335,-9.155272984173735e-09,0.3321409523487091,500,0.2866482436656952,0.7606809735298157,1.0005658864974976,0.0021984109189361334,0.21933217346668243,1,0.01257129106670618,0.033825960010290146,36,0.06687550991773605,0.00040011404780671,-0.0007552579045295715,0.00015173282008618116,1743308349.816638,0.034564059227705,302.8048400878906,61.05762481689453,-1834.3953857421875,4.991508960723877,740000.0,2499.513406413,2424.84130859375,1.0797345042228699,0.0,1.0005658864974976,37,0.0648542121052742,2.619999885559082,0,1.0005658864974976
