Safety/shield_violation,Loss/Loss_pi/Delta,Safety/ShieldLagrangeMultiplier/Std,_timestamp,Loss/Loss_cost_critic,Train/PolicyRatio/Max,Time/Update,Train/PolicyRatio/Min,Safety/ShieldLagrangeMultiplier/Min,Train/PolicyRatio/Std,Time/FPS,_runtime,Safety/EpCostShield,Metrics/LagrangeMultiplier/Std,Loss/Loss_pi,Safety/ShieldLagrangeMultiplier/Max,Metrics/EpCost,Safety/shield_adv_c,Time/Epoch,TotalEnvSteps,Metrics/LagrangeMultiplier/Min,Loss/Loss_cost_critic/Delta,Loss/Loss_reward_critic/Delta,Metrics/LagrangeMultiplier,Safety/ShieldLagrangeMultiplier,Train/StopIter,_step,Metrics/EpRet,Train/PolicyStd,Time/Rollout,Train/LR,Value/Adv,Time/Total,Train/Epoch,Train/PolicyRatio,Train/Entropy,Value/cost,Loss/Loss_reward_critic,Metrics/LagrangeMultiplier/Max,Train/KL,Value/reward,Metrics/EpLen
3.6042163372039795,-0.11887230724096298,0,1746561112.7357655,2.424549102783203,1.0035709142684937,91.8614730834961,1.0035709142684937,0.36307811737060547,0.014175891876220703,103.77896118164062,2408.864474017,12.399999618530273,0,-0.15675488114356995,0.36307811737060547,11.800000190734863,NaN,192.71728515625,220000.0,0.3319176435470581,-2.012104034423828,-0.0056304847821593285,0.3319176435470581,0.36307811737060547,38,11,0.6093319058418274,0.8661312460899353,100.8557357788086,0.00026699999580159783,0.13921663165092468,2208.52587890625,10,1.0035709142684937,1.274977207183838,1.1885703802108765,0.006628336384892464,0.3319176435470581,0.020212985575199127,0.050349876284599304,1000
2.3906102180480957,0.14560322370380163,0,1746561312.0204482,2.224600315093994,0.999560534954071,96.6517562866211,0.999560534954071,0.39586013555526733,0.014345826581120491,100.392822265625,2599.298555017,37.150001525878906,0,-0.011151657439768314,0.39586013555526733,10.789999961853027,NaN,199.21742248535156,240000.0,0.36840540170669556,-0.19994878768920898,0.0013658124953508377,0.36840540170669556,0.39586013555526733,40,12,0.6138021349906921,0.8550236821174622,102.56561279296875,0.0002640000020619482,0.306113600730896,2407.876220703125,11,0.999560534954071,1.2620829343795776,0.896248459815979,0.007994148880243301,0.36840540170669556,0.018564244732260704,0.05779045447707176,1000
3.2559096813201904,0.0460768835619092,0,1746561502.4545097,3.358027935028076,0.9978641867637634,86.8364028930664,0.9978641867637634,0.4298793077468872,0.014600365422666073,105.05328369140625,2776.38739504,58.099998474121094,0,0.034925226122140884,0.4298793077468872,9.199999809265137,NaN,190.37957763671875,260000.0,0.40497875213623047,1.133427619934082,0.0013529155403375626,0.40497875213623047,0.4298793077468872,36,13,0.6343212723731995,0.8506771922111511,103.54307556152344,0.0002610000083222985,0.1337345391511917,2598.3232421875,12,0.9978642463684082,1.2570796012878418,1.1968801021575928,0.009347064420580864,0.40497875213623047,0.02049797959625721,0.06103627756237984,1000
3.2310612201690674,-0.06175472214818001,0,1746561679.543347,3.704962730407715,1.0017509460449219,72.8316879272461,1.0017509460449219,0.4645962119102478,0.015161904506385326,112.97132110595703,2961.104430456,42.099998474121094,0,-0.026829496026039124,0.4645962119102478,10.430000305175781,NaN,177.0360870361328,280000.0,0.4418206512928009,0.34693479537963867,0.057792576029896736,0.4418206512928009,0.4645962119102478,30,14,0.5449719429016113,0.851957380771637,104.20433807373047,0.0002579999854788184,0.06715457886457443,2775.4130859375,13,1.0017509460449219,1.2586164474487305,1.301769733428955,0.0671396404504776,0.4418206512928009,0.021151341497898102,0.06914950907230377,1000
3.1581637859344482,-0.14354243874549866,0,1746561864.2603333,2.047689914703369,1.0054124593734741,80.10053253173828,1.0054124593734741,0.497347891330719,0.014764309860765934,108.30589294433594,3141.288037624,10.25,0,-0.17037193477153778,0.497347891330719,7.139999866485596,NaN,184.6621551513672,300000.0,0.478168249130249,-1.6572728157043457,-0.058113258332014084,0.478168249130249,0.497347891330719,33,15,0.45558586716651917,0.8312257528305054,104.56157684326172,0.00025499999173916876,-0.22560103237628937,2960.12841796875,14,1.0054124593734741,1.2338783740997314,0.969552218914032,0.009026382118463516,0.478168249130249,0.021520202979445457,0.05246193706989288,1000
2.830909013748169,0.02469736337661743,0,1746562044.4440548,1.864166021347046,1.0050156116485596,77.30528259277344,1.0050156116485596,0.5285982489585876,0.014885379932820797,111.03412628173828,3248.430502715,12.149999618530273,0,-0.14567457139492035,0.5285982489585876,7.550000190734863,NaN,180.1248016357422,320000.0,0.5142104625701904,-0.18352389335632324,0.006182205863296986,0.5142104625701904,0.5285982489585876,32,16,0.11810721457004547,0.8121182322502136,102.81946563720703,0.0002519999979995191,0.0706825777888298,3140.308349609375,15,1.0050156116485596,1.2107065916061401,0.9017384648323059,0.015208587981760502,0.5142104625701904,0.0217701755464077,0.033321913331747055,1000
3.3075003623962402,0.21415270864963531,0,1746562151.5864952,18.611370086669922,0.9984586834907532,2.389237880706787,0.9984586834907532,0.5615394711494446,0.014481049962341785,186.76614379882812,3423.273418513,54.650001525878906,0,0.06847813725471497,0.5615394711494446,11.300000190734863,NaN,107.0857925415039,340000.0,0.5507844090461731,16.747204065322876,0.04121988918632269,0.5507844090461731,0.5615394711494446,1,17,-0.017935380339622498,0.8034229874610901,104.69649505615234,0.00024900000425986946,0.0721011832356453,3247.45263671875,16,0.9984586834907532,1.2000123262405396,1.0998574495315552,0.05642847716808319,0.5507844090461731,0.02272837795317173,0.027194475755095482,1000
3.545781135559082,-0.05453230068087578,0,1746562326.429329,4.947628021240234,1.0003012418746948,72.6547622680664,1.0003012418746948,0.5957779884338379,0.015095463022589684,114.43451690673828,3588.42759338,53.099998474121094,0,0.013945836573839188,0.5957779884338379,16.389999389648438,NaN,174.77244567871094,360000.0,0.5882586240768433,-13.663742065429688,-0.03744872473180294,0.5882586240768433,0.5957779884338379,30,18,-0.06909507513046265,0.802143394947052,102.11762237548828,0.0002460000105202198,0.2275148630142212,3422.28125,17,1.0003012418746948,1.1983596086502075,1.4306594133377075,0.01897975243628025,0.5882586240768433,0.020082786679267883,-0.00529493996873498,1000
2.822949171066284,0.06862496957182884,0,1746562491.5835018,4.149380207061768,0.9965054392814636,62.84968185424805,0.9965054392814636,0.6311658024787903,0.015051604248583317,121.1430435180664,3753.152924899,56.25,0,0.08257080614566803,0.6311658024787903,17.040000915527344,NaN,165.09408569335938,380000.0,0.6265257000923157,-0.7982478141784668,-0.006806793622672558,0.6265257000923157,0.6311658024787903,26,19,0.012976031750440598,0.8036030530929565,102.24434661865234,0.00024300000222865492,-0.13328483700752258,3587.44775390625,18,0.9965054988861084,1.2002215385437012,1.2221026420593262,0.012172958813607693,0.6265257000923157,0.020757094025611877,-0.01084002386778593,1000
3.8008852005004883,-0.20927459001541138,0,1746562656.3089297,3.645679473876953,1.0055052042007446,62.70941162109375,1.0055052042007446,0.6661319136619568,0.01502375677227974,121.46172332763672,3912.417433442,29.700000762939453,0,-0.12670378386974335,0.6661319136619568,19.940000534057617,NaN,164.66091918945312,400000.0,0.6655747294425964,-0.5037007331848145,0.00517065916210413,0.6655747294425964,0.6661319136619568,26,20,0.0038530731108039618,0.789914071559906,101.95146179199219,0.00023999999393709004,0.18181154131889343,3752.167724609375,19,1.0055052042007446,1.1830190420150757,1.4892381429672241,0.017343617975711823,0.6655747294425964,0.021039115265011787,0.014564442448318005,1000
3.7654850482940674,-0.017229020595550537,0,1746562815.5734496,4.371945858001709,1.0063453912734985,53.05449295043945,1.0063453912734985,0.7004803419113159,0.014798631891608238,125.63328552246094,4077.339975781,26.299999237060547,0,-0.14393280446529388,0.7004803419113159,22.149999618530273,NaN,159.1934814453125,420000.0,0.7053611874580383,0.7262663841247559,-0.011505744885653257,0.7053611874580383,0.7004803419113159,22,21,0.2658504247665405,0.7686387300491333,106.1389389038086,0.00023700000019744039,-0.006075911223888397,3911.425537109375,20,1.0063453912734985,1.1556962728500366,1.5826361179351807,0.005837873090058565,0.7053611874580383,0.021575042977929115,0.0524228997528553,1000
3.568725824356079,0.06666222214698792,0,1746562980.4960072,4.022034168243408,1.0000224113464355,61.1419563293457,1.0000224113464355,0.7349740862846375,0.015234465710818768,121.32929992675781,4237.152467903,35.849998474121094,0,-0.07727058231830597,0.7349740862846375,19.020000457763672,NaN,164.8406524658203,440000.0,0.7456242442131042,-0.3499116897583008,0.0041003418155014515,0.7456242442131042,0.7349740862846375,25,22,0.29548749327659607,0.7563490271568298,103.6986312866211,0.00023400000645779073,0.06725289672613144,4076.337890625,21,1.000022530555725,1.1395044326782227,1.8895835876464844,0.009938214905560017,0.7456242442131042,0.02160057984292507,0.03287505358457565,1000
3.512903928756714,0.1689356416463852,0,1746563140.308467,4.961506366729736,0.9967796206474304,52.80525207519531,0.9967796206474304,0.7708969116210938,0.0159324798732996,125.195556640625,4417.510127824,63.5,0,0.09166505932807922,0.7708969116210938,16.549999237060547,NaN,159.7500762939453,460000.0,0.7860298752784729,0.9394721984863281,0.003729509189724922,0.7860298752784729,0.7708969116210938,22,23,0.3333105742931366,0.7675913572311401,106.94474029541016,0.00023099999816622585,-0.10080501437187195,4236.16796875,22,0.9967796206474304,1.1541340351104736,1.2702605724334717,0.013667724095284939,0.7860298752784729,0.02009201981127262,0.05754518881440163,1000
2.629830837249756,-0.1008600052446127,0,1746563320.6661196,2.95914888381958,1.0018537044525146,74.37638854980469,1.0018537044525146,0.8067115545272827,0.015396235510706902,110.93132019042969,4583.585038316,36.400001525878906,0,-0.00919494591653347,0.8067115545272827,15.510000228881836,NaN,180.29173278808594,480000.0,0.8264093399047852,-2.0023574829101562,-0.005335363559424877,0.8264093399047852,0.8067115545272827,31,24,0.3988354504108429,0.7735214829444885,105.91527557373047,0.0002280000044265762,-0.20176953077316284,4416.52294921875,23,1.0018537044525146,1.1617603302001953,1.2450145483016968,0.008332360535860062,0.8264093399047852,0.02121475152671337,0.02265915460884571,1000
2.5350515842437744,-0.048182288184762,0,1746563486.7410536,2.340362310409546,1.0016485452651978,57.82143783569336,1.0016485452651978,0.8418049216270447,0.015487970784306526,120.4740982055664,4738.649523108,27.350000381469727,0,-0.05737723410129547,0.8418049216270447,12.649999618530273,NaN,166.0107879638672,500000.0,0.8663080930709839,-0.6187865734100342,-0.0005025770515203476,0.8663080930709839,0.8418049216270447,24,25,0.41151291131973267,0.7609893083572388,108.18926239013672,0.00022499999613501132,0.2935267686843872,4582.599609375,24,1.0016484260559082,1.1454769372940063,1.0991849899291992,0.007829783484339714,0.8663080930709839,0.020169921219348907,0.037645671516656876,1000
2.748932123184204,-0.14775007963180542,0,1746563641.8049145,1.3111621141433716,1.00874662399292,55.26213455200195,1.00874662399292,0.8744935989379883,0.014857730828225613,129.0244140625,4890.646650173,7.050000190734863,0,-0.2051273137331009,0.8744935989379883,9.430000305175781,NaN,155.00942993164062,520000.0,0.9051540493965149,-1.0292001962661743,0.00038380175828933716,0.9051540493965149,0.8744935989379883,23,26,0.3390568494796753,0.7381576299667358,99.74723815917969,0.00022200000239536166,0.03859851509332657,4737.67333984375,25,1.00874662399292,1.114963412284851,0.6889241337776184,0.008213585242629051,0.9051540493965149,0.020511049777269363,0.0331060066819191,1000
2.1705026626586914,0.15900669246912003,0,1746563793.8026211,2.3604724407196045,1.0023125410079956,50.5381965637207,1.0023125410079956,0.906481146812439,0.015430203638970852,131.63482666015625,5043.100464522,23.149999618530273,0,-0.046120621263980865,0.906481146812439,9.119999885559082,NaN,151.93548583984375,540000.0,0.9429982304573059,1.049310326576233,0.0023539429530501366,0.9429982304573059,0.906481146812439,21,27,0.40607956051826477,0.7251279950141907,101.39720916748047,0.00021899999410379678,0.20079189538955688,4889.6630859375,26,1.0023125410079956,1.0971441268920898,0.5976893305778503,0.010567528195679188,0.9429982304573059,0.020017996430397034,0.047845106571912766,1000
3.1854031085968018,-0.11887063831090927,0,1746563946.25648,2.184192657470703,1.0042932033538818,50.654052734375,1.0042932033538818,0.937530517578125,0.015436053276062012,131.23428344726562,5180.990182047,19.450000762939453,0,-0.16499125957489014,0.937530517578125,5.96999979019165,NaN,152.39920043945312,560000.0,0.979192852973938,-0.17627978324890137,0.004607360810041428,0.979192852973938,0.937530517578125,21,28,0.39561352133750916,0.7078869342803955,101.74506378173828,0.00021600000036414713,0.21999222040176392,5042.125,27,1.0042932033538818,1.0730444192886353,1.061551809310913,0.015174889005720615,0.979192852973938,0.02093511074781418,0.060766663402318954,1000
2.922828197479248,0.2937665283679962,0,1746564084.146264,5.974941730499268,0.9972077012062073,33.59381103515625,0.9972077012062073,0.9704204201698303,0.016250453889369965,145.1024627685547,5341.972083558,57.5,0,0.12877526879310608,0.9704204201698303,9.550000190734863,NaN,137.83364868164062,580000.0,1.014784812927246,3.7907490730285645,-0.0074967676773667336,1.014784812927246,0.9704204201698303,14,29,0.4075629413127899,0.7050144672393799,104.23977661132812,0.00021300000662449747,0.20653167366981506,5180.013671875,28,0.9972077012062073,1.0685781240463257,0.8351117968559265,0.007678121328353882,1.014784812927246,0.022255072370171547,0.06857334822416306,1000
2.396092414855957,-0.06897838041186333,0,1746564245.1280804,4.741975784301758,0.9983911514282227,57.471717834472656,0.9983911514282227,1.0039888620376587,0.015802869573235512,124.2813491821289,5494.164599849,42.5,0,0.05979688838124275,1.0039888620376587,13.850000381469727,NaN,160.92518615722656,600000.0,1.050746202468872,-1.2329659461975098,0.0010915221646428108,1.050746202468872,1.0039888620376587,24,30,0.19621767103672028,0.7148060202598572,103.45342254638672,0.0002099999983329326,0.18971481919288635,5340.9970703125,29,0.9983910918235779,1.0822865962982178,0.8245247006416321,0.008769643492996693,1.050746202468872,0.02153901197016239,0.010165423154830933,1000
3.0445950031280518,-0.1650799997150898,0,1746564397.3206306,4.176314353942871,1.0030648708343506,50.60419845581055,1.0030648708343506,1.037015676498413,0.014933296479284763,131.45697021484375,5646.101338242,26.75,0,-0.10528311133384705,1.037015676498413,15.3100004196167,NaN,152.14105224609375,620000.0,1.0872910022735596,-0.5656614303588867,0.0013057272881269455,1.0872910022735596,1.037015676498413,21,31,0.07867536693811417,0.7064302563667297,101.5367660522461,0.00020700000459328294,-0.02146892249584198,5493.19140625,30,1.0030648708343506,1.0704642534255981,1.2103039026260376,0.010075370781123638,1.0872910022735596,0.02176656760275364,0.01884297840297222,1000
3.21488094329834,0.012547306716442108,0,1746564549.2573612,3.027900218963623,1.004530906677246,51.10463333129883,1.004530906677246,1.069878339767456,0.015594630502164364,131.6863555908203,5789.138491089,30.75,0,-0.09273580461740494,1.069878339767456,15.390000343322754,NaN,151.8760223388672,640000.0,1.1243455410003662,-1.148414134979248,-0.0008131079375743866,1.1243455410003662,1.069878339767456,21,32,-0.05056672915816307,0.6913074851036072,100.77133178710938,0.00020399999630171806,-0.19808372855186462,5645.1201171875,31,1.004530906677246,1.0487459897994995,1.3601255416870117,0.009262262843549252,1.1243455410003662,0.021675955504179,0.0130308261141181,1000
2.722090721130371,0.22356506437063217,0,1746564692.2945635,5.132720947265625,0.9968600869178772,38.04846954345703,0.9968600869178772,1.1042542457580566,0.015933552756905556,139.8789520263672,5936.425822964,55.849998474121094,0,0.13082925975322723,1.1042542457580566,20.440000534057617,NaN,142.9807586669922,660000.0,1.1626176834106445,2.104820728302002,-1.0557472705841064e-05,1.1626176834106445,1.1042542457580566,16,33,-0.08310802280902863,0.6941303610801697,104.93223571777344,0.0002010000025620684,-0.1766335517168045,5788.16015625,32,0.9968600869178772,1.052859902381897,1.4341177940368652,0.00925170537084341,1.1626176834106445,0.020374489948153496,0.03322036936879158,1000
2.9499499797821045,-0.1560489870607853,0,1746564839.581755,4.949336528778076,1.002079725265503,45.8277587890625,1.002079725265503,1.1386972665786743,0.014813583344221115,135.83604431152344,6087.216519038,36.400001525878906,0,-0.02521972730755806,1.1386972665786743,20.100000381469727,NaN,147.236328125,680000.0,1.2018522024154663,-0.18338441848754883,-0.0013690544292330742,1.2018522024154663,1.1386972665786743,19,34,0.018743304535746574,0.6983078122138977,101.40851593017578,0.00019799999427050352,0.08290478587150574,5935.45263671875,33,1.0020796060562134,1.0591018199920654,1.307330846786499,0.007882650941610336,1.2018522024154663,0.020033231005072594,0.04018877074122429,1000
3.0989530086517334,-0.06417058035731316,0,1746564990.3725183,4.636355400085449,1.00233793258667,48.34326934814453,1.00233793258667,1.1727315187454224,0.014973715879023075,132.69198608398438,6239.236828815,30.049999237060547,0,-0.08939030766487122,1.1727315187454224,17.860000610351562,NaN,150.72500610351562,700000.0,1.2415573596954346,-0.31298112869262695,0.002647257409989834,1.2415573596954346,1.1727315187454224,20,35,0.08632564544677734,0.6924471855163574,102.38168334960938,0.00019500000053085387,-0.024215586483478546,6086.23095703125,34,1.00233793258667,1.0504289865493774,1.310128927230835,0.01052990835160017,1.2415573596954346,0.02120240032672882,0.03455902636051178,1000
2.85723614692688,-0.05969163775444031,0,1746565142.3928328,3.380225658416748,1.0058475732803345,48.48307800292969,1.0058475732803345,1.2054272890090942,0.01485647726804018,131.60842895507812,6377.645098366,18.149999618530273,0,-0.14908194541931152,1.2054272890090942,17.709999084472656,NaN,151.96595764160156,720000.0,1.281628966331482,-1.2561297416687012,0.0004323069006204605,1.281628966331482,1.2054272890090942,20,36,0.2024051696062088,0.6749464869499207,103.48280334472656,0.00019200000679120421,-0.16198551654815674,6238.26318359375,35,1.0058475732803345,1.0248428583145142,1.4070640802383423,0.01096221525222063,1.281628966331482,0.020306965336203575,0.04535992443561554,1000
3.494502067565918,0.35158775746822357,0,1746565280.801207,6.342124938964844,0.9947587847709656,31.298070907592773,0.9947587847709656,1.2405563592910767,0.017600055783987045,144.55406188964844,6546.526251132,72.5999984741211,0,0.20250581204891205,1.2405563592910767,19.209999084472656,NaN,138.35653686523438,740000.0,1.322230577468872,2.9618992805480957,-0.003655357751995325,1.322230577468872,1.2405563592910767,13,37,0.35761040449142456,0.6810114979743958,107.05841064453125,0.00018899999849963933,0.2630748748779297,6376.673828125,36,0.9947587847709656,1.0338547229766846,1.5682084560394287,0.0073068575002253056,1.322230577468872,0.02198922447860241,0.03532630205154419,1000
3.4597675800323486,-0.24428344517946243,0,1746565449.6823516,2.9760360717773438,1.0017653703689575,69.81807708740234,1.0017653703689575,1.2758963108062744,0.015389439649879932,118.4693832397461,6703.74725853,40.54999923706055,0,-0.041777633130550385,1.2758963108062744,15.569999694824219,NaN,168.8199920654297,760000.0,1.3626854419708252,-3.3660888671875,0.003481984604150057,1.3626854419708252,1.2758963108062744,29,38,0.39093512296676636,0.6886956095695496,99.0018539428711,0.00018600000475998968,0.008494429290294647,6545.54443359375,37,1.0017653703689575,1.0453126430511475,1.4045462608337402,0.010788842104375362,1.3626854419708252,0.0221443772315979,0.030795544385910034,1000
3.5243356227874756,-0.07561587542295456,0,1746565606.9032722,3.964909791946411,1.0051090717315674,52.96025085449219,1.0051090717315674,1.3108364343643188,0.015552056021988392,127.25346374511719,6849.935444894,32.349998474121094,0,-0.11739350855350494,1.3108364343643188,12.010000228881836,NaN,157.16664123535156,780000.0,1.402337908744812,0.9888737201690674,0.01151456031948328,1.402337908744812,1.3108364343643188,22,39,0.2078198790550232,0.6842928528785706,104.20633697509766,0.0001829999964684248,-0.161532923579216,6702.77099609375,38,1.0051089525222778,1.0391430854797363,1.7494897842407227,0.022303402423858643,1.402337908744812,0.021923648193478584,0.0729559138417244,1000
3.2985875606536865,-0.1402977555990219,0,1746565753.0915062,2.3430049419403076,1.0077769756317139,45.913047790527344,1.0077769756317139,1.3437741994857788,0.014311655424535275,136.8699188232422,7001.065802789,12.25,0,-0.25769126415252686,1.3437741994857788,9.630000114440918,NaN,146.1241455078125,800000.0,1.4407780170440674,-1.6219048500061035,-0.013680572621524334,1.4407780170440674,1.3437741994857788,19,40,0.3418983221054077,0.6595993041992188,100.21105194091797,0.00018000000272877514,0.27815189957618713,6848.95166015625,39,1.0077769756317139,1.002416729927063,1.5285403728485107,0.008622829802334309,1.4407780170440674,0.02128383331000805,0.035665325820446014,1000
