Safety/shield_adv_c,Loss/Loss_reward_critic,Metrics/LagrangeMultiplier,Loss/Loss_reward_critic/Delta,TotalEnvSteps,Train/PolicyRatio/Std,Safety/ShieldLagrangeMultiplier/Std,Value/cost,Train/PolicyRatio/Max,Time/Total,Train/PolicyRatio,Time/FPS,Value/reward,_runtime,Train/PolicyStd,_timestamp,Metrics/EpRet,_step,Metrics/LagrangeMultiplier/Max,Misc/gradient_norm,Misc/AcceptanceStep,Loss/Loss_cost_critic/Delta,Train/Entropy,Safety/ShieldLagrangeMultiplier/Max,Loss/Loss_pi,Time/Rollout,Loss/Loss_pi/Delta,Value/Adv,Time/Epoch,Misc/H_inv_g,Train/KL,Loss/Loss_cost_critic,Safety/EpCostShield,Safety/shield_violation,Misc/FinalStepNorm,Metrics/EpLen,Train/StopIter,Train/PolicyRatio/Min,Train/Epoch,Metrics/LagrangeMultiplier/Min,Safety/ShieldLagrangeMultiplier,Time/Update,Metrics/EpCost,Misc/xHx,Misc/Alpha,Safety/ShieldLagrangeMultiplier/Min,Metrics/LagrangeMultiplier/Std,Train/LR
0.03567946329712868,0.006373533047735691,0.03599999472498894,0.006373533047735691,20000.0,0.0011776953469961882,0,0.22615399956703186,1.001665472984314,127.6616439819336,1.001665472984314,156.6651611328125,0.07472661882638931,223.498546701,0.9988667964935303,1746496517.0577962,-1.4027098417282104,1,0.03599999472498894,0.03825376555323601,1,1.4684046506881714,1.4176121950149536,0.044999994337558746,-0.47741448879241943,110.76412963867188,-0.47741448879241943,-2.6702879907247734e-08,127.66080474853516,0.057473719120025635,0.00035123564884997904,1.4684046506881714,15.449999809265137,-0.14404408633708954,0.24912521243095398,1000,10,1.001665472984314,0,0.03599999472498894,0.044999994337558746,16.896648406982422,1.2000000476837158,0.001064459327608347,4.334593772888184,0.044999994337558746,0,0
-0.08107107877731323,0.0025486773811280727,0.06458255648612976,-0.0038248556666076183,40000.0,0.001043162657879293,0,0.21559658646583557,1.0014753341674805,222.75125122070312,1.0014753341674805,210.47589111328125,0.051697101444005966,323.904173776,1.0323840379714966,1746496612.1432056,-0.6520242094993591,2,0.06458255648612976,0.06610889732837677,1,4.772882103919983,1.450133204460144,0.07757316529750824,-0.4149751663208008,78.27507781982422,0.06243932247161865,1.2969969986897922e-08,95.02275848388672,0.11724860221147537,0.0003294637717772275,6.241286754608154,41.650001525878906,0.5295155048370361,0.2831270098686218,1000,10,1.0014753341674805,1,0.06458255648612976,0.07757316529750824,16.747642517089844,10.300000190734863,0.003429900389164686,2.4147579669952393,0.07757316529750824,0,0
0.4811674952507019,0.0027042918372899294,0.09578351676464081,0.00015561445616185665,60000.0,0.0012319805100560188,0,0.6722420454025269,1.0017423629760742,323.1221618652344,1.0017423629760742,199.38272094726562,0.04233485832810402,422.546850471,1.0916141271591187,1746496712.5484025,-0.38237857818603516,3,0.09578351676464081,0.040699731558561325,1,2.4822802543640137,1.5055030584335327,0.10992233455181122,-0.3976888656616211,83.4610366821289,0.017286300659179688,4.577636492086867e-09,100.3095932006836,0.09690462052822113,0.00030850881012156606,8.723567008972168,70.30000305175781,1.0242363214492798,0.293997585773468,1000,10,1.0017423629760742,2,0.09578351676464081,0.10992233455181122,16.84853172302246,13.416666984558105,0.002172848442569375,3.033886194229126,0.10992233455181122,0,0
1.3274575471878052,0.002230039332062006,0.12820659577846527,-0.0004742525052279234,80000.0,0.0017784284427762032,0,1.5108656883239746,1.002515196800232,421.7948303222656,1.002515196800232,202.89932250976562,0.033552881330251694,521.473879133,1.1318268775939941,1746496811.1915884,-0.2443266361951828,4,0.12820659577846527,0.04193185642361641,1,5.810791969299316,1.5407260656356812,0.14311708509922028,-0.4391743838787079,81.88427734375,-0.04148551821708679,1.5258788677030566e-09,98.57105255126953,0.10646722465753555,0.00028185866540297866,14.534358978271484,50.099998474121094,2.3436803817749023,0.33162859082221985,1000,10,1.002515196800232,3,0.12820659577846527,0.14311708509922028,16.686750411987305,17.225000381469727,0.002061369363218546,3.114841938018799,0.14311708509922028,0,0
0.37647444009780884,0.003714524442330003,0.16159531474113464,0.0014844851102679968,100000.0,0.0008499051909893751,0,0.9891617894172668,1.0012019872665405,520.7328491210938,1.0012019872665405,202.2821502685547,0.03046424500644207,620.051276043,1.1703068017959595,1746496910.1184683,-0.14970023930072784,5,0.16159531474113464,0.06429465860128403,1,-8.205311298370361,1.57347571849823,0.17700238525867462,-0.355730265378952,81.68717956542969,0.08344411849975586,-7.629394338515283e-10,98.87179565429688,0.10112984478473663,0.00037065870128571987,6.329047679901123,58.45000076293945,1.733188271522522,0.29510948061943054,1000,10,1.0012019872665405,4,0.16159531474113464,0.17700238525867462,17.184589385986328,17.760000228881836,0.0023486618883907795,2.9181244373321533,0.17700238525867462,0,0
0.5832530856132507,0.00470808707177639,0.1956840604543686,0.0009935626294463873,120000.0,0.0013193649938330054,0,1.3011060953140259,1.0018658638000488,619.3070678710938,1.0018658638000488,203.00674438476562,0.025734923779964447,720.876056145,1.2171657085418701,1746497008.6958926,0.22045910358428955,6,0.1956840604543686,0.05215442180633545,1,-0.4931626319885254,1.6129188537597656,0.21015478670597076,-0.42938265204429626,81.9324951171875,-0.07365238666534424,-2.2888182460434336e-09,98.5188980102539,0.08368480205535889,0.0003313066263217479,5.835885047912598,33.0,2.8981540203094482,0.29678964614868164,1000,10,1.0018658638000488,5,0.1956840604543686,0.21015478670597076,16.586380004882812,19.09000015258789,0.0015900942962616682,3.546518087387085,0.21015478670597076,0,0
0.30055415630340576,0.004642832558602095,0.23024019598960876,-6.525451317429543e-05,140000.0,0.0007979241781868041,0,1.9572583436965942,1.0011285543441772,720.1297607421875,1.0011285543441772,198.48455810546875,0.023765716701745987,818.332301014,1.2578397989273071,1746497109.5208573,0.26994097232818604,7,0.23024019598960876,0.026122674345970154,1,-0.6645698547363281,1.6452058553695679,0.24325591325759888,-0.3995773494243622,83.63815307617188,0.029805302619934082,7.629394005448376e-09,100.76350402832031,0.06197978928685188,0.0002894595672842115,5.1713151931762695,39.79999923706055,2.574347972869873,0.30563855171203613,1000,10,1.0011285543441772,6,0.23024019598960876,0.24325591325759888,17.125329971313477,17.809999465942383,0.0008224484045058489,4.9312615394592285,0.24325591325759888,0,0
-0.5547773838043213,0.004724808968603611,0.26504164934158325,8.197641000151634e-05,160000.0,0.0008239989983849227,0,1.5044829845428467,1.0011653900146484,817.5830078125,1.0011653900146484,205.3558807373047,0.029495984315872192,915.87613345,1.2994340658187866,1746497206.97705,0.31409019231796265,8,0.26504164934158325,0.0543857216835022,1,1.6310396194458008,1.6776748895645142,0.27716535329818726,-0.34911417961120605,80.41807556152344,0.05046316981315613,9.155272984173735e-09,97.39189910888672,0.10000717639923096,0.00024842892889864743,6.80235481262207,65.94999694824219,3.516303062438965,0.3275817632675171,1000,10,1.0011653900146484,7,0.26504164934158325,0.27716535329818726,16.973796844482422,16.6299991607666,0.0018640200141817331,3.2755825519561768,0.27716535329818726,0,0
0.22412458062171936,0.005593349691480398,0.29992255568504333,0.0008685407228767872,180000.0,0.0004237725224811584,0,1.4670803546905518,1.0005992650985718,915.123779296875,1.0005992650985718,205.17762756347656,0.031473468989133835,1016.731250636,1.3492447137832642,1746497304.5208657,0.2601180970668793,9,0.29992255568504333,0.05348338186740875,1,0.4290285110473633,1.7147358655929565,0.3113320469856262,-0.3878076374530792,80.62141418457031,-0.03869345784187317,-8.201598511448083e-09,97.47651672363281,0.08226753771305084,0.0002983811136800796,7.231383323669434,52.0,3.9516289234161377,0.3012923300266266,1000,10,1.0005992650985718,8,0.29992255568504333,0.3113320469856262,16.855064392089844,15.649999618530273,0.0014911041362211108,3.6623475551605225,0.3113320469856262,0,0
0.7773519158363342,0.004634449258446693,0.33494794368743896,-0.0009589004330337048,200000.0,0.001495763543061912,0,2.0647823810577393,1.002115249633789,1015.9775390625,1.002115249633789,198.44122314453125,0.03760756552219391,1113.881559634,1.359514832496643,1746497405.3759031,0.26979097723960876,10,0.33494794368743896,0.055544957518577576,1,2.2556915283203125,1.7213001251220703,0.3461657762527466,-0.3674260079860687,83.90470123291016,0.020381629467010498,4.577636492086867e-09,100.78551483154297,0.10748905688524246,0.0003667165001388639,9.487074851989746,72.55000305175781,4.928045272827148,0.2792729139328003,1000,10,1.002115249633789,9,0.33494794368743896,0.3461657762527466,16.88077163696289,16.399999618530273,0.0029627797193825245,2.5981521606445312,0.3461657762527466,0,0
