_runtime,Train/Entropy,Train/PolicyRatio/Min,Time/Update,TotalEnvSteps,Time/Total,_timestamp,Time/Rollout,Value/cost,Metrics/LagrangeMultiplier/Std,Safety/ShieldLagrangeMultiplier/Min,Train/LR,Safety/shield_violation,Metrics/LagrangeMultiplier/Min,_step,Value/Adv,Loss/Loss_reward_critic,Metrics/EpCost,Train/PolicyRatio,Loss/Loss_reward_critic/Delta,Train/Epoch,Loss/Loss_pi/Delta,Safety/ShieldLagrangeMultiplier/Std,Value/reward,Loss/Loss_cost_critic/Delta,Loss/Loss_pi,Safety/EpCostShield,Train/PolicyRatio/Std,Metrics/LagrangeMultiplier,Time/Epoch,Safety/ShieldLagrangeMultiplier/Max,Train/PolicyRatio/Max,Loss/Loss_cost_critic,Time/FPS,Train/KL,Train/PolicyStd,Metrics/EpRet,Metrics/EpLen,Metrics/LagrangeMultiplier/Max,Safety/ShieldLagrangeMultiplier,Train/StopIter,Safety/shield_adv_c
11052.666153154,0.7018711566925049,1.0097376108169556,108.06957244873047,1100000.0,10852.7958984375,1746507253.4325533,83.55442810058594,0.9213331937789917,0,1.561723232269287,0.00013499999477062374,3.3033359050750732,1.7105745077133179,55,0.12254427373409271,0.005538808181881905,6.0,1.0097376108169556,-0.0007155011408030987,54,-0.4123849868774414,0,0.017284270375967026,-1.5548299551010132,-0.33231866359710693,15.75,0.012768212705850601,1.7105745077133179,191.62405395507812,1.561723232269287,1.0097376108169556,1.9457684755325317,104.37102508544922,0.012329869903624058,0.4912927448749542,0.060670722275972366,1000,1.7105745077133179,1.561723232269287,40,NaN
11245.590117057,0.6967002153396606,1.007725715637207,108.7033462524414,1120000.0,11051.716796875,1746507452.3466568,90.13023376464844,1.7406535148620605,0,1.587255597114563,0.0001320000010309741,5.0654826164245605,1.7366153001785278,56,0.34336578845977783,0.005923921708017588,7.099999904632568,1.007725715637207,0.00038511352613568306,55,-0.023339658975601196,0,0.01587936468422413,1.6158002614974976,-0.35565832257270813,35.150001525878906,0.013587220571935177,1.7366153001785278,198.8336181640625,1.587255597114563,1.007725715637207,3.5615687370300293,100.58660888671875,0.014131673611700535,0.4886268079280853,0.09483116865158081,1000,1.7366153001785278,1.587255597114563,40,NaN
11438.80571603,0.6850854754447937,1.0108078718185425,108.03240203857422,1140000.0,11244.4521484375,1746507645.270609,84.6217269897461,0.7875931859016418,0,1.6116222143173218,0.0001289999927394092,3.058293342590332,1.7624640464782715,57,-0.2306198626756668,0.004471345338970423,8.880000114440918,1.010807752609253,-0.001452576369047165,56,0.02233266830444336,0,0.03905488923192024,-1.287691354751587,-0.33332565426826477,15.5,0.012910266406834126,1.7624640464782715,192.65419006347656,1.6116222143173218,1.0108078718185425,2.2738773822784424,103.81295776367188,0.012993430718779564,0.48295310139656067,0.10159695893526077,1000,1.7624640464782715,1.6116222143173218,40,NaN
11634.599597872,0.6764046549797058,1.0099836587905884,107.43978881835938,1160000.0,11437.873046875,1746507838.486226,85.71273040771484,1.286421537399292,0,1.6350843906402588,0.00012599999899975955,3.072009563446045,1.7881406545639038,58,-0.00908922404050827,0.004291398450732231,8.850000381469727,1.0099836587905884,-0.0001799468882381916,57,0.02940085530281067,0,0.03216416388750076,-0.21913409233093262,-0.3039247989654541,17.450000762939453,0.013538089580833912,1.7881406545639038,193.15257263183594,1.6350843906402588,1.0099836587905884,2.0547432899475098,103.54508972167969,0.013133876956999302,0.47880423069000244,0.15882034599781036,1000,1.7881406545639038,1.6350843906402588,40,NaN
11827.168948438,0.6827344298362732,1.0057531595230103,106.22624206542969,1180000.0,11633.6552734375,1746508034.2801025,89.49375915527344,1.3832902908325195,0,1.6596879959106445,0.0001230000052601099,3.52817964553833,1.8136391639709473,59,-0.022961363196372986,0.0044360994361341,8.720000267028809,1.0057530403137207,0.00014470098540186882,58,0.13670577108860016,0,0.04448142275214195,1.105957269668579,-0.16721902787685394,44.45000076293945,0.014947162009775639,1.8136391639709473,195.72006225585938,1.6596879959106445,1.0057531595230103,3.160700559616089,102.186767578125,0.0166311115026474,0.4818900525569916,0.2385489046573639,1000,1.8136391639709473,1.6596879959106445,40,NaN
12018.032216874,0.676848292350769,1.0106343030929565,106.36521911621094,1200000.0,11826.240234375,1746508226.849471,86.142822265625,0.7388362288475037,0,1.6828974485397339,0.00011999999696854502,2.6489779949188232,1.8387916088104248,60,-0.19360734522342682,0.004621857311576605,7.920000076293945,1.0106343030929565,0.00018575787544250488,59,-0.12874092161655426,0,0.031114770099520683,-1.2742915153503418,-0.2959599494934082,11.25,0.012741319835186005,1.8387916088104248,192.50808715820312,1.6828974485397339,1.0106343030929565,1.886409044265747,103.89173889160156,0.012266386300325394,0.47910818457603455,0.3830310106277466,1000,1.8387916088104248,1.6828974485397339,40,NaN
12211.784910134,0.6673620343208313,1.0103543996810913,105.83306884765625,1220000.0,12017.1005859375,1746508417.712713,84.96592712402344,0.7768604755401611,0,1.7045893669128418,0.00011700000322889537,2.8453946113586426,1.863103985786438,61,0.0745059922337532,0.006859373766928911,5.760000228881836,1.0103543996810913,0.0022375164553523064,60,-0.030785083770751953,0,0.030864642933011055,-0.596853494644165,-0.32674503326416016,7.949999809265137,0.012414338067173958,1.863103985786438,190.79904174804688,1.7045893669128418,1.0103543996810913,1.289555549621582,104.82232666015625,0.011846937239170074,0.47465866804122925,0.2688100337982178,1000,1.863103985786438,1.7045893669128418,40,NaN
12401.653473163,0.6569561958312988,1.0117732286453247,105.96121215820312,1240000.0,12210.8291015625,1746508611.4653914,87.70316314697266,1.13206148147583,0,1.7251434326171875,0.0001140000022132881,3.7667739391326904,1.8863600492477417,62,-0.05879971385002136,0.004347501788288355,4.570000171661377,1.0117732286453247,-0.0025118719786405563,61,-0.0649595558643341,0,0.04885237291455269,0.052477359771728516,-0.39170458912849426,10.949999809265137,0.012732927687466145,1.8863600492477417,193.6644287109375,1.7251434326171875,1.0117732286453247,1.3420329093933105,103.27141571044922,0.011894572526216507,0.46983736753463745,0.3824041485786438,1000,1.8863600492477417,1.7251434326171875,40,NaN
12600.500255848,0.6490577459335327,1.012988805770874,106.17572784423828,1260000.0,12400.7138671875,1746508801.3339453,83.6219482421875,0.6157063245773315,0,1.7441517114639282,0.00011100000119768083,2.4015936851501465,1.9084079265594482,63,0.10946355760097504,0.004777057096362114,3.5799999237060547,1.012988805770874,0.0004295553080737591,62,0.0632556676864624,0,0.012002363801002502,-0.19283878803253174,-0.32844892144203186,4.449999809265137,0.012522181496024132,1.9084079265594482,189.7977294921875,1.7441517114639282,1.012988805770874,1.1491941213607788,105.3753433227539,0.01052887737751007,0.4660777449607849,0.28355902433395386,1000,1.9084079265594482,1.7441517114639282,40,NaN
12792.59004079,0.6450678110122681,1.004353642463684,106.51161193847656,1280000.0,12599.568359375,1746509000.1807697,92.27425384521484,0.6810749173164368,0,1.7642093896865845,0.00010800000018207356,2.7097134590148926,1.9294334650039673,64,-0.01973000168800354,0.004818626679480076,3.8399999141693115,1.004353642463684,4.1569583117961884e-05,63,0.15889234840869904,0,0.04773690178990364,1.3383303880691528,-0.16955657303333282,35.79999923706055,0.013363953679800034,1.9294334650039673,198.78591918945312,1.7642093896865845,1.004353642463684,2.4875245094299316,100.61074829101562,0.013893545605242252,0.4641672968864441,0.31300613284111023,1000,1.9294334650039673,1.7642093896865845,40,NaN
