_timestamp,Train/PolicyRatio/Min,Metrics/LagrangeMultiplier/Std,Loss/Loss_reward_critic,Value/cost,Metrics/EpCost,Safety/ShieldLagrangeMultiplier/Max,Time/FPS,Loss/Loss_pi,Metrics/EpLen,Value/Adv,Value/reward,Train/KL,Time/Total,Loss/Loss_pi/Delta,Safety/shield_violation,Safety/EpCostShield,Time/Epoch,Safety/ShieldLagrangeMultiplier/Std,Safety/ShieldLagrangeMultiplier,Train/Epoch,Metrics/LagrangeMultiplier/Min,Train/StopIter,Safety/ShieldLagrangeMultiplier/Min,Train/PolicyStd,Metrics/LagrangeMultiplier,Time/Update,Metrics/LagrangeMultiplier/Max,_runtime,Safety/shield_adv_c,_step,Train/PolicyRatio,Train/Entropy,TotalEnvSteps,Loss/Loss_cost_critic,Metrics/EpRet,Train/PolicyRatio/Max,Loss/Loss_reward_critic/Delta,Train/LR,Time/Rollout,Train/PolicyRatio/Std,Loss/Loss_cost_critic/Delta
1746520312.5591063,1.01435387134552,0,0.0099639268592,1.2278563976287842,20.1299991607666,0.3776770830154419,128.24526977539062,-0.34021541476249695,1000,0.09727536886930466,0.025574209168553352,0.015447758138179779,1739.005126953125,0.02169552445411682,3.6561264991760254,66.44999694824219,155.951171875,0,0.3776770830154419,10,0.38094255328178406,40,0.3776770830154419,0.7125343680381775,0.38094255328178406,82.21441650390625,0.38094255328178406,1899.217551238,NaN,11,1.01435387134552,1.0780125856399536,220000.0,4.421673774719238,-0.04695211723446846,1.01435387134552,0.0015735365450382233,0.00026699999580159783,73.7366943359375,0.014437073841691017,0.6309115886688232
1746520472.0044076,1.0169875621795654,0,0.007182197645306587,1.3349955081939697,18.139999389648438,0.4088236391544342,125.4822769165039,-0.3944828510284424,1000,0.0864870548248291,0.0013406682992354035,0.014455103315412998,1898.455078125,-0.054267436265945435,4.126739501953125,13.100000381469727,159.3850555419922,0,0.4088236391544342,11,0.4164506196975708,40,0.4088236391544342,0.6997879147529602,0.4164506196975708,82.07949829101562,0.4164506196975708,2055.986156862,NaN,12,1.0169875621795654,1.059763789176941,240000.0,2.589275598526001,-0.022454939782619476,1.0169875621795654,-0.0027817292138934135,0.0002640000020619482,77.30551147460938,0.01441479753702879,-1.8323981761932373
1746520628.7729857,1.0135809183120728,0,0.0076866475865244865,1.8934863805770874,22.350000381469727,0.4410904049873352,127.62813568115234,-0.31485751271247864,1000,-0.00663226842880249,0.0019403286278247833,0.01608230732381344,2055.220458984375,0.07962533831596375,4.030308246612549,65.44999694824219,156.70526123046875,0,0.4410904049873352,12,0.4521864056587219,40,0.4410904049873352,0.6849396228790283,0.4521864056587219,81.59053802490234,0.4521864056587219,2210.61802718,NaN,13,1.0135809183120728,1.0380144119262695,260000.0,5.705605506896973,0.040562085807323456,1.0135809183120728,0.0005044499412178993,0.0002610000083222985,75.11465454101562,0.01449350081384182,3.1163299083709717
1746520783.404885,1.0183932781219482,0,0.039522137492895126,1.525465488433838,17.59000015258789,0.4723896086215973,129.378662109375,-0.4043275713920593,1000,0.10697786509990692,0.019548408687114716,0.02138129249215126,2209.868896484375,-0.08947005867958069,4.3270673751831055,26.700000762939453,154.5850067138672,0,0.4723896086215973,13,0.4876382648944855,39,0.4723896086215973,0.6695171594619751,0.4876382648944855,79.93189239501953,0.4876382648944855,2368.127855252,NaN,14,1.0183932781219482,1.0145395994186401,280000.0,4.2023186683654785,-0.07005953788757324,1.0183932781219482,0.03183548990637064,0.0002579999854788184,74.65306854248047,0.01568574085831642,-1.5032868385314941
1746520940.914518,1.0126358270645142,0,0.010785343125462532,1.5677640438079834,20.899999618530273,0.5053682327270508,127.0289535522461,-0.21907967329025269,1000,-0.07396865636110306,-0.0165750402957201,0.01768631674349308,2367.35986328125,0.18524789810180664,3.957232713699341,95.5999984741211,157.4444122314453,0,0.5053682327270508,14,0.5232024788856506,40,0.5053682327270508,0.6562472581863403,0.5232024788856506,82.29235076904297,0.5232024788856506,2524.447393059,NaN,15,1.0126357078552246,0.9940752387046814,300000.0,4.058759689331055,-0.13345640897750854,1.0126358270645142,-0.028736794367432594,0.00025499999173916876,75.15203094482422,0.015084462240338326,-0.14355897903442383
1746521097.2342427,1.0126711130142212,0,0.008866192772984505,1.4319658279418945,18.799999237060547,0.538956344127655,127.99482727050781,-0.28974461555480957,1000,-0.02504599094390869,-0.0008962060674093664,0.016157295554876328,2523.685546875,-0.07066494226455688,4.014102935791016,63.349998474121094,156.25631713867188,0,0.538956344127655,15,0.5586404204368591,40,0.538956344127655,0.6456990242004395,0.5586404204368591,82.61763763427734,0.5586404204368591,2682.106352641,NaN,16,1.0126711130142212,0.9774312973022461,320000.0,3.588992118835449,-0.3105047941207886,1.0126711130142212,-0.0019191503524780273,0.0002519999979995191,73.63862609863281,0.014620432630181313,-0.46976757049560547
1746521254.8932076,1.0150535106658936,0,0.008431990630924702,1.8937305212020874,21.93000030517578,0.5731178522109985,126.91205596923828,-0.29439225792884827,1000,-0.03983622044324875,-0.02825813926756382,0.0189267136156559,2681.337646484375,-0.004647642374038696,4.598628997802734,65.4000015258789,157.58944702148438,0,0.5731178522109985,16,0.5942924618721008,40,0.5731178522109985,0.6359642744064331,0.5942924618721008,82.42156219482422,0.5942924618721008,2825.988995532,NaN,17,1.0150535106658936,0.9618530869483948,340000.0,4.589127063751221,-0.3192557096481323,1.0150535106658936,-0.000434202142059803,0.00024900000425986946,75.16783142089844,0.015823161229491234,1.0001349449157715
1746521398.7757492,1.015456199645996,0,0.0053844028152525425,1.0661306381225586,19.290000915527344,0.6075210571289062,139.05966186523438,-0.3273354470729828,1000,-0.07143189758062363,-0.008912662044167519,0.02373949997127056,2825.22705078125,-0.03294318914413452,4.457324028015137,58.75,143.82315063476562,0,0.6075210571289062,17,0.6298491358757019,34,0.6075210571289062,0.6198105812072754,0.6298491358757019,69.42156982421875,0.6298491358757019,2976.488274023,NaN,18,1.015456199645996,0.9356876611709595,360000.0,3.489335775375366,-0.23085050284862518,1.015456199645996,-0.003047587815672159,0.0002460000105202198,74.40154266357422,0.016252435743808746,-1.0997912883758545
1746521549.275083,1.0136677026748657,0,0.006346669979393482,1.554879903793335,19.979999542236328,0.6425119638442993,132.94920349121094,-0.2967616319656372,1000,0.1847507655620575,0.006228263955563307,0.02009683847427368,2975.721435546875,0.03057381510734558,5.423252105712891,69.9000015258789,150.4333953857422,0,0.6425119638442993,18,0.6653994917869568,37,0.6425119638442993,0.6086413860321045,0.6653994917869568,75.88652038574219,0.6653994917869568,3127.46805404,NaN,19,1.0136677026748657,0.9167003631591797,380000.0,3.6417601108551025,-0.04104650393128395,1.0136677026748657,0.0009622671641409397,0.00024300000222865492,74.54684448242188,0.015809038653969765,0.15242433547973633
1746521700.254893,1.0223932266235352,0,0.009556779637932777,1.6282025575637817,15.1899995803833,0.6762517690658569,132.52655029296875,-0.37309736013412476,1000,0.11867356300354004,0.0012363115092739463,0.021914737299084663,3126.69970703125,-0.07633572816848755,4.595921993255615,29.799999237060547,150.9131622314453,0,0.6762517690658569,19,0.7003573775291443,38,0.6762517690658569,0.6001220345497131,0.7003573775291443,77.78202819824219,0.7003573775291443,3275.979244619,NaN,20,1.0223932266235352,0.9014049768447876,400000.0,2.5302085876464844,-0.04940496012568474,1.0223932266235352,0.003210109658539295,0.00023999999393709004,73.1310806274414,0.017620239406824112,-1.1115515232086182
1746521848.7660606,1.010682225227356,0,0.0071092816069722176,1.5472115278244019,16.65999984741211,0.710202693939209,134.72410583496094,-0.2939606308937073,1000,0.08081801980733871,-0.009315724484622478,0.020511822775006294,3275.21728515625,0.07913672924041748,4.03194522857666,56.79999923706055,148.45152282714844,0,0.710202693939209,20,0.7349969744682312,35,0.710202693939209,0.5876020789146423,0.7349969744682312,72.0821762084961,0.7349969744682312,3420.563781503,NaN,21,1.0106823444366455,0.879644513130188,420000.0,4.270995616912842,0.06670723110437393,1.010682225227356,-0.00244749803096056,0.00023700000019744039,76.36931610107422,0.015691015869379044,1.7407870292663574
1746521993.3504462,1.0003933906555176,0,0.007786086294800043,1.4869306087493896,18.969999313354492,0.7460139989852905,138.3868865966797,0.01706645078957081,1000,0.1149074137210846,0.03915870189666748,0.020815875381231308,3419.7998046875,0.3110270816832781,5.758176803588867,155.35000610351562,144.52236938476562,0,0.7460139989852905,21,0.7696528434753418,32,0.7460139989852905,0.5865005254745483,0.7696528434753418,65.83751678466797,0.7696528434753418,3578.035411077,NaN,22,1.0003933906555176,0.8781886100769043,440000.0,5.927979469299316,0.18103235960006714,1.0003933906555176,0.0006768046878278255,0.00023400000645779073,78.68480682373047,0.01550363004207611,1.6569838523864746
1746522150.8222036,1.0147721767425537,0,0.007728381082415581,2.088573932647705,18.239999771118164,0.7807531356811523,127.06273651123047,-0.39096710085868835,1000,-0.325190931558609,0.013282381929457188,0.0180238988250494,3577.266845703125,-0.40803355164825916,5.779666423797607,39.349998474121094,157.40255737304688,0,0.7807531356811523,22,0.8042335510253906,40,0.7807531356811523,0.5828104615211487,0.8042335510253906,82.51200866699219,0.8042335510253906,3702.367668438,NaN,23,1.0147721767425537,0.8716129064559937,460000.0,4.89619779586792,0.07674684375524521,1.0147721767425537,-5.7705212384462357e-05,0.00023099999816622585,74.89051055908203,0.0158881526440382,-1.0317816734313965
1746522275.154441,1.0162736177444458,0,0.006632985081523657,1.3988007307052612,17.3799991607666,0.813787043094635,160.93357849121094,-0.40237244963645935,1000,0.20805013179779053,0.008654427714645863,0.020354291424155235,3701.609130859375,-0.011405348777770996,4.998290538787842,24.200000762939453,124.27487182617188,0,0.813787043094635,23,0.838640034198761,24,0.813787043094635,0.5702894330024719,0.838640034198761,49.12681579589844,0.838640034198761,3839.883859413,NaN,24,1.0162736177444458,0.8488336801528931,480000.0,3.2583701610565186,0.020479565486311913,1.0162736177444458,-0.001095396000891924,0.0002280000044265762,75.14801788330078,0.016046876087784767,-1.6378276348114014
1746522412.6706853,1.004540205001831,0,0.022411664947867393,1.0076576471328735,26.6200008392334,0.8487392067909241,145.50599670410156,-0.06359297037124634,1000,-0.024593807756900787,0.00836015772074461,0.02094036154448986,3839.118408203125,0.338779479265213,4.857295036315918,122.5999984741211,137.45138549804688,0,0.8487392067909241,24,0.8739348649978638,30,0.8487392067909241,0.5642884969711304,0.8739348649978638,61.4996337890625,0.8739348649978638,3984.208237841,NaN,25,1.004540205001831,0.8380220532417297,500000.0,5.538428783416748,-0.10138238221406937,1.004540205001831,0.015778679866343737,0.00022499999613501132,75.95169830322266,0.016056619584560394,2.2800586223602295
1746522556.9949052,1.0092525482177734,0,0.008432594127953053,1.6277117729187012,22.309999465942383,0.8832789659500122,138.6403350830078,-0.27290746569633484,1000,-0.017287950962781906,0.009384352713823318,0.021507803350687027,3983.439453125,-0.2093144953250885,5.299494743347168,54.150001525878906,144.25816345214844,0,0.8832789659500122,25,0.9095349311828613,34,0.8832789659500122,0.5623862743377686,0.9095349311828613,70.111083984375,0.9095349311828613,4120.240257147,NaN,26,1.0092525482177734,0.8343368172645569,520000.0,3.4254603385925293,-0.062380045652389526,1.0092525482177734,-0.013979070819914341,0.00022200000239536166,74.14704132080078,0.015156706795096397,-2.1129684448242188
1746522693.0271058,1.0159834623336792,0,0.00511003565043211,2.4713449478149414,21.649999618530273,0.917273998260498,147.08920288085938,-0.39250555634498596,1000,0.14231730997562408,0.0304490365087986,0.02168092131614685,4119.4814453125,-0.11959809064865112,6.326935291290283,49.75,135.971923828125,0,0.917273998260498,26,0.9453208446502686,30,0.917273998260498,0.5506072044372559,0.9453208446502686,61.86959457397461,0.9453208446502686,4254.85031746,NaN,27,1.0159834623336792,0.8126086592674255,540000.0,3.5955605506896973,-0.007486019283533096,1.0159834623336792,-0.0033225584775209427,0.00021899999410379678,74.10227966308594,0.0162529107183218,0.17010021209716797
1746522827.637073,1.011584758758545,0,0.005443556699901819,2.2200839519500732,24.969999313354492,0.9511991739273071,148.6886444091797,-0.30801886320114136,1000,-0.1663668006658554,0.050579704344272614,0.020097801461815834,4254.04736328125,0.0844866931438446,5.4277238845825195,59.599998474121094,134.50926208496094,0,0.9511991739273071,27,0.9816263318061829,28,0.9511991739273071,0.5418855547904968,0.9816263318061829,57.163536071777344,0.9816263318061829,4375.526942918,NaN,28,1.011584758758545,0.7964233756065369,560000.0,4.7225871086120605,0.05838148668408394,1.011584758758545,0.0003335210494697094,0.00021600000036414713,77.34568786621094,0.01627599447965622,1.1270265579223633
1746522948.3136384,1.0092482566833496,0,0.00584368733689189,2.357560634613037,27.6200008392334,0.9850251078605652,165.82177734375,-0.30002936720848083,1000,-0.0017271190881729126,0.05073517933487892,0.02088201604783535,4374.76318359375,0.007989495992660522,6.009230613708496,58.599998474121094,120.61141967773438,0,0.9850251078605652,28,1.0186336040496826,21,0.9850251078605652,0.5389354228973389,1.0186336040496826,43.23297119140625,1.0186336040496826,4500.228402772,NaN,29,1.0092483758926392,0.7898579835891724,580000.0,5.716440677642822,0.16640624403953552,1.0092482566833496,0.00040013063699007034,0.00021300000662449747,77.37841033935547,0.015470612794160843,0.9938535690307617
1746523073.0152183,1.0130975246429443,0,0.0047373599372804165,2.1196577548980713,19.190000534057617,1.0182615518569946,160.4707794189453,-0.353162556886673,1000,0.005193650722503662,0.04974186420440674,0.020586544647812843,4499.46142578125,-0.05313318967819214,6.102559566497803,46.79999923706055,124.63328552246094,0,1.0182615518569946,29,1.0553137063980103,24,1.0182615518569946,0.5313394069671631,1.0553137063980103,49.53179168701172,1.0553137063980103,4630.21266862,NaN,30,1.0130975246429443,0.7753342390060425,600000.0,3.5810980796813965,0.4273076355457306,1.0130975246429443,-0.001106327399611473,0.0002099999983329326,75.10144805908203,0.01587129756808281,-2.135342597961426
1746523202.9995282,1.0139833688735962,0,0.01530525553971529,2.126619815826416,21.899999618530273,1.0504231452941895,153.93714904785156,-0.3960989713668823,1000,0.1417144238948822,0.039908330887556076,0.02101684734225273,4629.4501953125,-0.04293641448020935,5.568934440612793,35.0,129.92315673828125,0,1.0504231452941895,30,1.092029333114624,26,1.0504231452941895,0.5232282876968384,1.092029333114624,53.604801177978516,1.092029333114624,4757.401876063,NaN,31,1.0139833688735962,0.7595100998878479,620000.0,4.464489459991455,0.47795504331588745,1.0139833688735962,0.010567895602434874,0.00020700000459328294,76.31831359863281,0.01643616519868374,0.8833913803100586
1746523330.1885338,1.013684868812561,0,0.009455802850425243,1.646957278251648,22.049999237060547,1.082818627357483,157.31739807128906,-0.26393306255340576,1000,0.10101578384637833,0.004414191469550133,0.022425655275583267,4756.6416015625,0.13216590881347656,5.135271072387695,61.099998474121094,127.13152313232422,0,1.082818627357483,31,1.1287891864776611,26,1.082818627357483,0.5172762870788574,1.1287891864776611,53.04534912109375,1.1287891864776611,4910.86418075,NaN,32,1.013684868812561,0.7475429177284241,640000.0,4.116440773010254,0.3177658021450043,1.013684868812561,-0.005849452689290047,0.00020399999630171806,74.08613586425781,0.016587993130087852,-0.34804868698120117
1746523483.650983,1.0198365449905396,0,0.005471861455589533,1.6168513298034668,15.529999732971191,1.1139227151870728,130.3946075439453,-0.4077438712120056,1000,0.047346726059913635,0.034171514213085175,0.02405831590294838,4910.083984375,-0.14381080865859985,5.6061177253723145,28.950000762939453,153.3805694580078,0,1.1139227151870728,32,1.1647545099258423,39,1.1139227151870728,0.5109562873840332,1.1647545099258423,80.28373718261719,1.1647545099258423,5048.375497533,NaN,33,1.0198365449905396,0.7337614893913269,660000.0,2.132481813430786,0.258056640625,1.0198365449905396,-0.0039839413948357105,0.0002010000025620684,73.0967788696289,0.01706690341234207,-1.9839589595794678
1746523621.1623466,1.0117993354797363,0,0.007072356529533863,1.3923101425170898,17.700000762939453,1.1457061767578125,145.5186309814453,-0.18733210861682892,1000,0.3000670373439789,0.02359686605632305,0.02170584909617901,5047.60205078125,0.2204117625951767,4.201790809631348,68.3499984741211,137.439453125,0,1.1457061767578125,33,1.200307846069336,29,1.1457061767578125,0.5051737427711487,1.200307846069336,60.034122467041016,1.200307846069336,5181.643044636,NaN,34,1.0117994546890259,0.721459150314331,680000.0,2.7126858234405518,0.27277305722236633,1.0117993354797363,0.0016004950739443302,0.00019799999427050352,77.40528106689453,0.016921725124120712,0.5802040100097656
1746523754.4299064,1.0220274925231934,0,0.006727741099894047,1.9402154684066772,16.329999923706055,1.1752413511276245,150.15516662597656,-0.4388000965118408,1000,-0.10639870166778564,0.02446029707789421,0.020568178966641426,5180.86865234375,-0.2514679878950119,4.772602081298828,10.199999809265137,133.195556640625,0,1.1752413511276245,34,1.2353097200393677,28,1.1752413511276245,0.49758225679397583,1.2353097200393677,57.2678108215332,1.2353097200393677,5263.506007891,NaN,35,1.0220274925231934,0.7040880918502808,700000.0,2.1544437408447266,0.16337859630584717,1.0220274925231934,-0.0003446154296398163,0.00019500000053085387,75.92770385742188,0.01707959920167923,-0.5582420825958252
1746523836.2928016,0.9995723962783813,0,0.007004603277891874,1.2977871894836426,18.959999084472656,1.207558274269104,244.48487854003906,0.17550237476825714,1000,0.07191086560487747,0.03815435618162155,0.021072188392281532,5262.7451171875,0.614302471280098,4.122296333312988,121.5999984741211,81.80464935302734,0,1.207558274269104,35,1.2701809406280518,3,1.207558274269104,0.494570255279541,1.2701809406280518,6.250875473022461,1.2701809406280518,5387.86019355,NaN,36,0.9995723366737366,0.6972663402557373,720000.0,11.514883995056152,0.09323640912771225,0.9995723962783813,0.00027686217799782753,0.00019200000679120421,75.5537338256836,0.016911199316382408,9.360440254211426
1746523960.6469774,1.0120439529418945,0,0.0061606657691299915,1.3672294616699219,14.5600004196167,1.238918423652649,160.90870666503906,-0.346709668636322,1000,-0.09510698914527893,0.02683742716908455,0.021064456552267075,5387.09912109375,-0.5222120434045792,5.313992023468018,36.5,124.29408264160156,0,1.238918423652649,36,1.3043227195739746,24,1.238918423652649,0.4960230886936188,1.3043227195739746,48.6905517578125,1.3043227195739746,5504.565196238,NaN,37,1.012043833732605,0.6994650959968567,740000.0,2.9945952892303467,0.2960134446620941,1.0120439529418945,-0.0008439375087618828,0.00018899999849963933,75.60348510742188,0.01555713266134262,-8.520288705825806
1746524077.3520591,1.0140219926834106,0,0.005269641522318125,1.2824596166610718,18.1299991607666,1.2693586349487305,171.45188903808594,-0.35394370555877686,1000,-0.09693336486816406,0.044723402708768845,0.021617107093334198,5503.81005859375,-0.007234036922454834,4.8117499351501465,35.20000076293945,116.65080261230469,0,1.2693586349487305,37,1.3383251428604126,21,1.2693586349487305,0.48599550127983093,1.3383251428604126,43.11463165283203,1.3383251428604126,5632.857919941,NaN,38,1.0140219926834106,0.6766688227653503,760000.0,3.435593605041504,0.3668164908885956,1.0140219926834106,-0.0008910242468118668,0.00018600000475998968,73.5361328125,0.01563875377178192,0.4409983158111572
1746524205.6424277,1.0224099159240723,0,0.007164033129811287,1.4156420230865479,11.460000038146973,1.2975610494613647,155.95416259765625,-0.41948240995407104,1000,-0.060113564133644104,0.038918767124414444,0.02033884823322296,5632.10595703125,-0.06553870439529419,4.198221683502197,8.649999618530273,128.24281311035156,0,1.2975610494613647,38,1.3712211847305298,26,1.2975610494613647,0.47751209139823914,1.3712211847305298,53.471839904785156,1.3712211847305298,5714.509989687,NaN,39,1.0224100351333618,0.6576644778251648,780000.0,1.87371027469635,0.21006298065185547,1.0224099159240723,0.0018943916074931622,0.0001829999964684248,74.77092742919922,0.017051761969923973,-1.5618833303451538
1746524287.2928143,1.0009377002716064,0,0.03230751305818558,0.9938310384750366,14.489999771118164,1.3272292613983154,245.07583618164062,0.0005255117430351675,1000,-0.034009940922260284,0.022186361253261566,0.022610394284129143,5713.7607421875,0.4200079216971062,4.0352606773376465,79.3499984741211,81.60739135742188,0,1.3272292613983154,39,1.4035940170288086,2,1.3272292613983154,0.4745727479457855,1.4035940170288086,3.9293129444122314,1.4035940170288086,5852.381996536,NaN,40,1.0009377002716064,0.6510664224624634,800000.0,9.926734924316406,0.19639770686626434,1.0009377002716064,0.02514347992837429,0.00018000000272877514,77.67803955078125,0.014818473719060421,8.053024649620056
