Loss/Loss_cost_critic/Delta,Train/StopIter,Train/Epoch,Safety/ShieldLagrangeMultiplier,Loss/Loss_cost_critic,_timestamp,Loss/Loss_pi/Delta,Safety/ShieldLagrangeMultiplier/Std,Train/PolicyRatio/Std,Train/PolicyRatio/Max,Loss/Loss_reward_critic/Delta,Time/Epoch,Train/Entropy,Safety/shield_adv_c,Train/KL,TotalEnvSteps,Metrics/LagrangeMultiplier,Metrics/EpCost,Time/Rollout,Time/Total,Value/reward,_runtime,Safety/ShieldLagrangeMultiplier/Min,Loss/Loss_reward_critic,Metrics/LagrangeMultiplier/Min,Metrics/EpRet,Value/cost,Time/Update,Value/Adv,Safety/ShieldLagrangeMultiplier/Max,_step,Safety/EpCostShield,Train/PolicyRatio/Min,Metrics/LagrangeMultiplier/Std,Metrics/LagrangeMultiplier/Max,Train/PolicyStd,Safety/shield_violation,Metrics/EpLen,Train/PolicyRatio,Train/LR,Loss/Loss_pi,Time/FPS
-49.989402770996094,40,10,0.3923008143901825,115.4544906616211,1746539765.3109696,-0.07646161317825317,0,0.013600669801235199,1.0063380002975464,-0.012374572455883026,290.2472229003906,1.1024881601333618,NaN,0.014393771067261696,220000.0,0.39056774973869324,177.8300018310547,123.95710754394531,3193.278076171875,0.7238003015518188,3477.89261181,0.3923008143901825,0.033319659531116486,0.39056774973869324,5.851046085357666,27.257871627807617,166.29000854492188,0.025905534625053406,0.3923008143901825,11,184.9250030517578,1.0063380002975464,0,0.39056774973869324,0.728873610496521,32.43424987792969,500,1.0063380002975464,0.00026699999580159783,-0.37217551469802856,68.90677642822266
7.648834228515625,40,11,0.4275916814804077,123.10332489013672,1746540048.6241372,0.05537140369415283,0,0.014056780375540257,1.0069767236709595,0.01781366392970085,283.2214660644531,1.0710684061050415,NaN,0.016022441908717155,240000.0,0.4265527129173279,161.5,124.40933990478516,3476.577392578125,0.8292540907859802,3758.177989375,0.4275916814804077,0.05113332346081734,0.4265527129173279,5.739501953125,26.57254981994629,158.8120574951172,-0.12684518098831177,0.4275916814804077,12,188.52499389648438,1.0069767236709595,0,0.4265527129173279,0.7063092589378357,31.163206100463867,500,1.0069767236709595,0.0002640000020619482,-0.31680411100387573,70.61611938476562
-8.902976989746094,40,12,0.4626650810241699,114.20034790039062,1746540328.9094088,-0.05312079191207886,0,0.014199030585587025,1.0090569257736206,-0.004792351275682449,280.20916748046875,1.0432898998260498,NaN,0.016206806525588036,260000.0,0.4624035954475403,158.22000122070312,118.50907897949219,3756.88623046875,0.898130476474762,3999.888944057,0.4626650810241699,0.04634097218513489,0.4624035954475403,5.82895040512085,25.570575714111328,161.70001220703125,0.08737532794475555,0.4626650810241699,13,176.47500610351562,1.0090569257736206,0,0.4624035954475403,0.686945378780365,30.965194702148438,500,1.0090569257736206,0.0002610000083222985,-0.3699249029159546,71.37525177001953
-32.11389923095703,31,13,0.4964134693145752,82.0864486694336,1746540570.6197183,-0.1770002841949463,0,0.01407884992659092,1.0104700326919556,-0.0008034110069274902,241.61227416992188,1.0106005668640137,NaN,0.020907223224639893,280000.0,0.49766281247138977,124.61000061035156,114.4550552368164,3998.5673828125,0.9729348421096802,4266.467697791,0.4964134693145752,0.0455375611782074,0.49766281247138977,5.950518608093262,17.1838321685791,127.15703582763672,0.12670555710792542,0.4964134693145752,14,97.69999694824219,1.0104700326919556,0,0.49766281247138977,0.6649153828620911,22.932559967041016,500,1.0104701519012451,0.0002579999854788184,-0.5469251871109009,82.77725219726562
-35.268096923828125,40,14,0.5282423496246338,46.81835174560547,1746540837.1986096,-0.05982625484466553,0,0.01515109185129404,1.0131545066833496,-0.008187245577573776,266.4798889160156,0.9740039706230164,NaN,0.016868192702531815,300000.0,0.5314081907272339,71.55000305175781,108.35346984863281,4265.154296875,1.0305026769638062,4465.972726408,0.5282423496246338,0.03735031560063362,0.5314081907272339,5.623350620269775,12.581207275390625,158.12620544433594,-0.004594177007675171,0.5282423496246338,15,57.0,1.0131545066833496,0,0.5314081907272339,0.6409852504730225,17.631696701049805,500,1.01315438747406,0.00025499999173916876,-0.6067514419555664,75.05257415771484
21.440345764160156,22,15,0.5586838126182556,68.25869750976562,1746541036.7041805,0.1273103952407837,0,0.014229764230549335,1.0098756551742554,0.016362648457288742,199.41490173339844,0.9386575818061829,NaN,0.020163077861070633,320000.0,0.5633507966995239,50.68000030517578,109.29347229003906,4464.66650390625,1.0095831155776978,4734.191972395,0.5586838126182556,0.05371296405792236,0.5633507966995239,5.959503650665283,12.088770866394043,90.12134552001953,-0.05044074356555939,0.5586838126182556,16,71.55000305175781,1.0098756551742554,0,0.5633507966995239,0.6186971664428711,16.73134422302246,500,1.0098756551742554,0.0002519999979995191,-0.4794410467147827,100.29341125488281
-48.88961219787598,40,16,0.5866612792015076,19.36908531188965,1746541304.9228208,-0.08254414796829224,0,0.014564811252057552,1.0156508684158325,-0.0170745812356472,268.12261962890625,0.9063289761543274,NaN,0.01767602562904358,340000.0,0.5931592583656311,29.479999542236328,102.64839935302734,4732.87060546875,0.9747800827026367,5002.816491826,0.5866612792015076,0.03663838282227516,0.5931592583656311,5.6551032066345215,5.956686019897461,165.4740447998047,-0.2128107249736786,0.5866612792015076,17,14.800000190734863,1.0156508684158325,0,0.5931592583656311,0.5990425944328308,9.334967613220215,500,1.0156508684158325,0.00024900000425986946,-0.561985194683075,74.59274291992188
-0.5275516510009766,40,17,0.6127864718437195,18.841533660888672,1746541573.5479238,0.07761609554290771,0,0.015080255456268787,1.0164785385131836,0.00644925981760025,268.54315185546875,0.8711133599281311,NaN,0.01742452196776867,360000.0,0.6209193468093872,24.1200008392334,105.8199691772461,5001.51806640625,0.9781845808029175,5268.919203017,0.6127864718437195,0.04308764263987541,0.6209193468093872,5.400162220001221,6.995378017425537,162.72308349609375,-0.26821696758270264,0.6127864718437195,18,29.850000381469727,1.0164785385131836,0,0.6209193468093872,0.5783606171607971,9.793656349182129,500,1.0164785385131836,0.0002460000105202198,-0.48436909914016724,74.4759292602539
-8.301665306091309,40,18,0.6367703080177307,10.539868354797363,1746541839.6497765,-0.00019255280494689941,0,0.01564585603773594,1.0196268558502197,-0.004717610776424408,265.9852600097656,0.8361207842826843,NaN,0.017574679106473923,380000.0,0.6464695930480957,10.899999618530273,104.30876922607422,5267.57763671875,0.9591001272201538,5533.456616358,0.6367703080177307,0.038370031863451004,0.6464695930480957,4.8156256675720215,4.186939239501953,161.67636108398438,-0.03415469825267792,0.6367703080177307,19,9.675000190734863,1.0196268558502197,0,0.6464695930480957,0.5584812164306641,6.471451759338379,500,1.0196268558502197,0.00024300000222865492,-0.48456165194511414,75.192138671875
-0.8425998687744141,40,19,0.6589658260345459,9.69726848602295,1746542104.1874907,0.043413370847702026,0,0.01576814241707325,1.0199769735336304,0.00426216796040535,264.3470764160156,0.8089706897735596,NaN,0.01639273390173912,400000.0,0.6700726747512817,12.369999885559082,102.92742919921875,5532.05419921875,0.9682291150093079,5802.06691709,0.6589658260345459,0.042632199823856354,0.6700726747512817,5.385402202606201,3.9155712127685547,161.41954040527344,-0.2518330514431,0.6589658260345459,20,15.399999618530273,1.0199769735336304,0,0.6700726747512817,0.5434256792068481,6.410862445831299,500,1.0199769735336304,0.00023999999393709004,-0.4411482810974121,75.6581039428711
-3.707923412322998,40,20,0.679322361946106,5.989345073699951,1746542372.7982042,-0.017779946327209473,0,0.015568112023174763,1.021242380142212,-0.0103226900100708,268.4736633300781,0.7855674028396606,NaN,0.014667860232293606,420000.0,0.6917598843574524,7.0,105.00132751464844,5800.71435546875,0.9359673857688904,6067.695644305,0.679322361946106,0.03230950981378555,0.6917598843574524,4.947930812835693,3.205631732940674,163.47222900390625,0.11176343262195587,0.679322361946106,21,6.349999904632568,1.021242380142212,0,0.6917598843574524,0.5308541059494019,5.2757062911987305,500,1.021242380142212,0.00023700000019744039,-0.4589282274246216,74.49520111083984
-1.6003565788269043,40,21,0.6980502009391785,4.388988494873047,1746542638.427093,0.055715709924697876,0,0.015510768629610538,1.0217571258544922,0.004987567663192749,265.4713134765625,0.7642343044281006,NaN,0.016945546492934227,440000.0,0.7116379141807556,4.489999771118164,101.44100189208984,6066.31640625,0.9076343774795532,6331.378534652,0.6980502009391785,0.0372970774769783,0.7116379141807556,4.399613857269287,2.648355484008789,164.03021240234375,-0.20710764825344086,0.6980502009391785,22,7.724999904632568,1.0217571258544922,0,0.7116379141807556,0.5196548700332642,4.31690788269043,500,1.0217571258544922,0.00023400000645779073,-0.4032125174999237,75.33770751953125
0.6724486351013184,40,22,0.7154110670089722,5.061437129974365,1746542902.1093004,0.04664298892021179,0,0.01533528883010149,1.0183318853378296,0.005770418792963028,263.5525817871094,0.7534105777740479,NaN,0.01523936539888382,460000.0,0.729946494102478,6.760000228881836,102.92609405517578,6330.02392578125,0.9496173858642578,6598.316254243,0.7154110670089722,0.04306749626994133,0.729946494102478,4.825521469116211,2.3283352851867676,160.62635803222656,0.007493816316127777,0.7154110670089722,23,11.899999618530273,1.0183318853378296,0,0.729946494102478,0.5140513181686401,3.8868632316589355,500,1.0183318853378296,0.00023099999816622585,-0.3565695285797119,75.88618469238281
-0.4275956153869629,40,23,0.731576681137085,4.633841514587402,1746543169.0472765,0.014142483472824097,0,0.015804827213287354,1.020847201347351,0.001340910792350769,266.78778076171875,0.7399462461471558,NaN,0.014476452022790909,480000.0,0.74684077501297,7.019999980926514,104.47398376464844,6596.953125,0.9306718707084656,6859.087716759,0.731576681137085,0.0444084070622921,0.74684077501297,4.9135026931762695,2.2792460918426514,162.31370544433594,0.043949469923973083,0.731576681137085,24,13.5,1.020847201347351,0,0.74684077501297,0.5071801543235779,3.7420363426208496,500,1.020847201347351,0.0002280000044265762,-0.3424270451068878,74.96595001220703
0.33197021484375,40,24,0.7464800477027893,4.965811729431152,1746543429.8186204,0.0019164085388183594,0,0.015933668240904808,1.0212584733963013,0.002432592213153839,260.6665344238281,0.7302207350730896,NaN,0.014458981342613697,500000.0,0.7624167799949646,5.889999866485596,100.8613052368164,6857.76708984375,0.9532164335250854,7118.306649851,0.7464800477027893,0.04684099927544594,0.7624167799949646,4.9662675857543945,1.7698194980621338,159.8051300048828,0.06171336770057678,0.7464800477027893,25,6.675000190734863,1.0212584733963013,0,0.7624167799949646,0.5022745728492737,2.9147746562957764,500,1.0212584733963013,0.00022499999613501132,-0.34051063656806946,76.72637939453125
-1.304229736328125,40,25,0.7601903676986694,3.6615819931030273,1746543689.038004,0.004938989877700806,0,0.016281258314847946,1.0233420133590698,-0.005213651806116104,259.1139221191406,0.7175657749176025,NaN,0.01590517908334732,520000.0,0.7767499089241028,4.449999809265137,101.07073211669922,7116.98681640625,0.9689865112304688,7387.50914627,0.7601903676986694,0.041627347469329834,0.7767499089241028,4.877543926239014,1.5107303857803345,158.0430908203125,0.08988958597183228,0.7601903676986694,26,4.925000190734863,1.0233420133590698,0,0.7767499089241028,0.49598535895347595,2.5380501747131348,500,1.0233420133590698,0.00022200000239536166,-0.33557164669036865,77.18612670898438
6.552347183227539,39,26,0.773622453212738,10.213929176330566,1746543958.2405686,0.12239553034305573,0,0.016979923471808434,1.0149836540222168,0.026463426649570465,269.10260009765625,0.7065974473953247,NaN,0.0228740144520998,540000.0,0.7901616096496582,10.869999885559082,110.18522644042969,7386.185546875,1.0645133256912231,7656.66567813,0.773622453212738,0.0680907741189003,0.7901616096496582,5.63906192779541,2.4458558559417725,158.91722106933594,-0.10997022688388824,0.773622453212738,27,34.875,1.0149836540222168,0,0.7901616096496582,0.49056485295295715,3.8454203605651855,500,1.0149836540222168,0.00021899999410379678,-0.21317611634731293,74.32109832763672
-6.655358791351318,40,27,0.7860440611839294,3.558570384979248,1746544227.3971057,-0.08305610716342926,0,0.01507150661200285,1.0181165933609009,-0.02327868342399597,269.05950927734375,0.7038983106613159,NaN,0.013476857915520668,560000.0,0.8027468919754028,11.119999885559082,103.90986633300781,7655.3447265625,0.9813692569732666,7917.170381944,0.7860440611839294,0.04481209069490433,0.8027468919754028,5.747364521026611,1.2552679777145386,165.14952087402344,0.021030709147453308,0.7860440611839294,28,6.625,1.0181165933609009,0,0.8027468919754028,0.48925602436065674,2.036806106567383,500,1.0181165933609009,0.00021600000036414713,-0.2962322235107422,74.33300018310547
0.5979490280151367,40,28,0.7975355386734009,4.156519412994385,1746544487.9018836,0.011110126972198486,0,0.015234972350299358,1.0180177688598633,-0.0023402683436870575,260.40985107421875,0.7030409574508667,NaN,0.013840219005942345,580000.0,0.8144672513008118,7.599999904632568,102.42552947998047,7915.8515625,0.9298874735832214,8181.117218254,0.7975355386734009,0.04247182235121727,0.8144672513008118,4.985483646392822,1.1242398023605347,157.9842529296875,-0.08562873303890228,0.7975355386734009,29,6.199999809265137,1.0180177688598633,0,0.8144672513008118,0.4888381063938141,1.7469724416732788,500,1.0180177688598633,0.00021300000662449747,-0.2851220965385437,76.80200958251953
-2.4361907243728638,40,29,0.8080361485481262,1.720328688621521,1746544751.8485932,-0.0011513829231262207,0,0.015592362731695175,1.0204530954360962,-0.013338293880224228,263.8475036621094,0.7049912214279175,NaN,0.013607800006866455,600000.0,0.8252304792404175,2.5,99.4588851928711,8179.794921875,0.8925577998161316,8446.291430655,0.8080361485481262,0.029133528470993042,0.8252304792404175,4.1195173263549805,0.7350857257843018,164.3884735107422,-0.21392351388931274,0.8080361485481262,30,1.0750000476837158,1.0204530954360962,0,0.8252304792404175,0.4898150563240051,1.2473576068878174,500,1.0204530954360962,0.0002099999983329326,-0.2862734794616699,75.80136108398438
-0.27211666107177734,40,30,0.817691445350647,1.4482120275497437,1746545017.022777,0.00673183798789978,0,0.01566818170249462,1.019858479499817,-0.0008311234414577484,265.05755615234375,0.7042897343635559,NaN,0.013010326772928238,620000.0,0.835064709186554,0.8199999928474426,102.21365356445312,8444.951171875,0.8951778411865234,8712.229471857,0.817691445350647,0.028302405029535294,0.835064709186554,4.1357035636901855,0.7403272390365601,162.8438262939453,0.15705859661102295,0.817691445350647,31,3.075000047683716,1.019858479499817,0,0.835064709186554,0.4894601106643677,1.3041220903396606,500,1.019858479499817,0.00020700000459328294,-0.27954164147377014,75.45530700683594
0.8170832395553589,40,31,0.8267694711685181,2.2652952671051025,1746545282.960322,0.038181379437446594,0,0.01649717055261135,1.0183159112930298,0.011978041380643845,265.58160400390625,0.7067154049873352,NaN,0.016470683738589287,640000.0,0.8440974354743958,2.119999885559082,102.92410278320312,8710.6591796875,0.936499834060669,8976.869392537,0.8267694711685181,0.04028044641017914,0.8440974354743958,4.722402095794678,0.6419536471366882,162.65744018554688,-0.21518665552139282,0.8267694711685181,32,9.699999809265137,1.0183159112930298,0,0.8440974354743958,0.4906359910964966,1.1732563972473145,500,1.0183159112930298,0.00020399999630171806,-0.24136026203632355,75.30642700195312
0.5633203983306885,40,32,0.8354620933532715,2.828615665435791,1746545547.600856,0.016313374042510986,0,0.016152778640389442,1.0142537355422974,0.004891224205493927,264.5256652832031,0.7035263776779175,NaN,0.017108913511037827,660000.0,0.8524595499038696,3.809999942779541,100.2132797241211,8975.54296875,0.9484972953796387,9240.745921562,0.8354620933532715,0.045171670615673065,0.8524595499038696,5.405107021331787,0.7126301527023315,164.31228637695312,-0.057847343385219574,0.8354620933532715,33,14.399999618530273,1.0142537355422974,0,0.8524595499038696,0.4890270531177521,1.631674885749817,500,1.0142537355422974,0.0002010000025620684,-0.22504688799381256,75.6070327758789
-1.2686634063720703,40,33,0.843458890914917,1.5599522590637207,1746545811.476722,-0.04106439650058746,0,0.016293713822960854,1.0212061405181885,0.0008352361619472504,263.7167053222656,0.7012556791305542,NaN,0.0176094938069582,680000.0,0.8601874709129333,3.130000114440918,100.2709732055664,9239.3623046875,0.9873462915420532,9506.387181542,0.843458890914917,0.046006906777620316,0.8601874709129333,5.904123306274414,0.4543708562850952,163.44558715820312,-0.1242419183254242,0.843458890914917,34,2.6500000953674316,1.0212061405181885,0,0.8601874709129333,0.4879329204559326,1.0744950771331787,500,1.0212061405181885,0.00019799999427050352,-0.2661112844944,75.83895874023438
0.9867017269134521,40,34,0.851033627986908,2.546653985977173,1746546077.1181958,-0.022377341985702515,0,0.016591494902968407,1.0232527256011963,0.006512854248285294,265.4646911621094,0.675939679145813,NaN,0.017246108502149582,700000.0,0.8673419952392578,3.2300000190734863,102.12068176269531,9504.998046875,0.9947047829627991,9771.129826343,0.851033627986908,0.05251976102590561,0.8673419952392578,5.80093240737915,0.47723719477653503,163.34388732910156,-0.2130299210548401,0.851033627986908,35,9.675000190734863,1.0232527256011963,0,0.8673419952392578,0.47574159502983093,1.3453377485275269,500,1.0232527256011963,0.00019500000053085387,-0.28848862648010254,75.33958435058594
1.4059317111968994,40,35,0.8582912683486938,3.9525856971740723,1746546341.8605378,0.045227766036987305,0,0.016102507710456848,1.0190386772155762,0.004210975021123886,264.5485534667969,0.657788097858429,NaN,0.018198588863015175,720000.0,0.8740683197975159,5.800000190734863,104.13703155517578,9769.720703125,1.0382978916168213,10033.21349992,0.8582912683486938,0.056730736047029495,0.8740683197975159,6.112252235412598,0.6529604196548462,160.41139221191406,-0.2101057916879654,0.8582912683486938,36,11.800000190734863,1.0190386772155762,0,0.8740683197975159,0.4671998620033264,1.4411207437515259,500,1.0190385580062866,0.00019200000679120421,-0.24326086044311523,75.6004867553711
-2.3793469667434692,40,36,0.8649584054946899,1.573238730430603,1746546603.9447913,0.001413986086845398,0,0.01553613692522049,1.0178234577178955,-0.019539985805749893,261.9545593261719,0.6650806665420532,NaN,0.015602155588567257,740000.0,0.8803114891052246,3.2200000286102295,101.143798828125,10031.873046875,1.0085054636001587,10283.45433961,0.8649584054946899,0.0371907502412796,0.8803114891052246,5.5672783851623535,0.3849738836288452,160.81068420410156,-0.006632775068283081,0.8649584054946899,37,1.899999976158142,1.0178234577178955,0,0.8803114891052246,0.47061824798583984,0.910561740398407,500,1.0178234577178955,0.00018899999849963933,-0.24184687435626984,76.34912109375
2.0984052419662476,37,37,0.8713957071304321,3.6716439723968506,1746546854.185152,0.0015692263841629028,0,0.01566852256655693,1.014931082725525,0.004166647791862488,250.08860778808594,0.6431109309196472,NaN,0.02039715275168419,760000.0,0.8861575126647949,4.349999904632568,101.73515319824219,10282.080078125,1.0657888650894165,10546.314765963,0.8713957071304321,0.04135739803314209,0.8861575126647949,6.151803016662598,0.4982363283634186,148.3533477783203,0.11376042664051056,0.8713957071304321,38,11.774999618530273,1.014931082725525,0,0.8861575126647949,0.4603993594646454,1.385974645614624,500,1.014931082725525,0.00018600000475998968,-0.24027764797210693,79.9716567993164
-0.8977835178375244,40,38,0.8773970603942871,2.773860454559326,1746547117.045994,-0.003014862537384033,0,0.016006160527467728,1.0196558237075806,0.010735820978879929,262.750244140625,0.6298792958259583,NaN,0.015294268727302551,780000.0,0.8915967345237732,3.119999885559082,100.01593780517578,10544.9921875,1.0993568897247314,10806.241539844,0.8773970603942871,0.05209321901202202,0.8915967345237732,6.420872688293457,0.3509575426578522,162.73422241210938,-0.18338055908679962,0.8773970603942871,39,4.474999904632568,1.0196558237075806,0,0.8915967345237732,0.45436662435531616,1.0255922079086304,500,1.0196558237075806,0.0001829999964684248,-0.24329251050949097,76.11791229248047
-1.790862500667572,40,39,0.8828593492507935,0.9829979538917542,1746547376.9730837,0.002002894878387451,0,0.016153162345290184,1.0193825960159302,-0.02280537225306034,259.8265075683594,0.6371813416481018,NaN,0.015499085187911987,800000.0,0.8966072201728821,1.5700000524520874,99.77911376953125,10804.9228515625,1.0237553119659424,11070.686780693,0.8828593492507935,0.029287846758961678,0.8966072201728821,6.120593070983887,0.27934861183166504,160.04727172851562,0.3523585796356201,0.8828593492507935,40,0.0,1.0193825960159302,0,0.8966072201728821,0.4577428102493286,0.5635167360305786,500,1.0193825960159302,0.00018000000272877514,-0.24128961563110352,76.97444152832031
0.0619695782661438,40,40,0.8878892660140991,1.044967532157898,1746547641.4182796,0.009423375129699707,0,0.01615188457071781,1.0202891826629639,0.007012112066149712,264.3522644042969,0.6436258554458618,NaN,0.01544902939349413,820000.0,0.901208221912384,1.0700000524520874,102.97166442871094,11069.3662109375,1.0568621158599854,11316.373330928,0.8878892660140991,0.03629995882511139,0.901208221912384,5.929925441741943,0.28317129611968994,161.38052368164062,-0.17145465314388275,0.8878892660140991,41,1.8250000476837158,1.0202891826629639,0,0.901208221912384,0.4607502818107605,0.533947765827179,500,1.0202891826629639,0.00017699999443721026,-0.2318662405014038,75.65662384033203
