Safety/shield_adv_c,Metrics/LagrangeMultiplier,Loss/Loss_reward_critic/Delta,Safety/ShieldLagrangeMultiplier/Min,Metrics/LagrangeMultiplier/Max,Time/Epoch,Safety/ShieldLagrangeMultiplier/Max,Train/KL,Value/cost,Time/Rollout,_runtime,Metrics/EpRet,_step,Value/Adv,Train/StopIter,Time/Total,Train/PolicyStd,Loss/Loss_pi/Delta,Time/FPS,Train/PolicyRatio/Std,Loss/Loss_cost_critic/Delta,Safety/ShieldLagrangeMultiplier/Std,_timestamp,Loss/Loss_reward_critic,Metrics/LagrangeMultiplier/Min,Safety/ShieldLagrangeMultiplier,TotalEnvSteps,Metrics/LagrangeMultiplier/Std,Train/PolicyRatio/Min,Train/Epoch,Metrics/EpCost,Train/PolicyRatio,Loss/Loss_cost_critic,Safety/shield_violation,Metrics/EpLen,Safety/EpCostShield,Train/PolicyRatio/Max,Train/LR,Loss/Loss_pi,Train/Entropy,Value/reward,Time/Update
NaN,0.4121474325656891,0.0014779958873987198,0.4145776629447937,0.4121474325656891,259.1868896484375,0.4145776629447937,0.017106061801314354,3.7233328819274902,110.62813568115234,3350.069433504,3.269989013671875,12,-0.059266798198223114,40,3090.447509765625,0.6804742217063904,-0.028364092111587524,77.16439819335938,0.014810167253017426,-1.288238525390625,0,1746524316.0129495,0.017494624480605125,0.4121474325656891,0.4145776629447937,240000.0,0,1.015812873840332,11,43.279998779296875,1.015812873840332,8.580994606018066,6.8059282302856445,1000,51.04999923706055,1.015812873840332,0.0002640000020619482,-0.4143957495689392,1.033706784248352,0.26702645421028137,148.55860900878906
NaN,0.4474126696586609,-0.0023858658969402313,0.4472868740558624,0.4474126696586609,258.1566162109375,0.4472868740558624,0.017845211550593376,3.7443366050720215,109.06026458740234,3612.404250122,3.533651113510132,13,-0.08687105029821396,40,3348.69482421875,0.6576005220413208,-0.03539159893989563,77.47235870361328,0.015337524004280567,-1.1065611839294434,0,1746524574.2517686,0.015108758583664894,0.4474126696586609,0.4472868740558624,260000.0,0,1.0176821947097778,12,36.97999954223633,1.0176821947097778,7.474433422088623,7.381287574768066,1000,48.849998474121094,1.0176821947097778,0.0002610000083222985,-0.44978734850883484,0.9994655251502991,0.25710979104042053,149.0962371826172
NaN,0.4825275242328644,0.0008062571287155151,0.48093655705451965,0.4825275242328644,261.9436340332031,0.48093655705451965,0.016373533755540848,3.615367889404297,113.79325866699219,3862.345010007,3.7643508911132812,14,0.2735077738761902,40,3610.708984375,0.6450033783912659,0.18638008832931519,76.35230255126953,0.014552456326782703,2.9327282905578613,0,1746524836.5859883,0.01591501571238041,0.4825275242328644,0.48093655705451965,280000.0,0,1.010872483253479,13,41.06999969482422,1.010872483253479,10.407161712646484,6.601293087005615,1000,109.30000305175781,1.010872483253479,0.0002579999854788184,-0.26340726017951965,0.9801440834999084,0.3242928087711334,148.15032958984375
NaN,0.517261266708374,0.004055509343743324,0.5142905116081238,0.517261266708374,249.85595703125,0.5142905116081238,0.01993652619421482,3.611733913421631,107.7325439453125,4113.376151926,3.989572763442993,15,-0.06895582377910614,40,3860.971923828125,0.6299337148666382,-0.11246711015701294,80.0461196899414,0.015409317798912525,-1.842543601989746,0,1746525086.5272975,0.019970525056123734,0.517261266708374,0.5142905116081238,300000.0,0,1.0157955884933472,14,36.279998779296875,1.0157955884933472,8.564618110656738,6.912606239318848,1000,65.8499984741211,1.0157955884933472,0.00025499999173916876,-0.3758743703365326,0.9565653800964355,0.37832412123680115,142.12330627441406
NaN,0.5513917207717896,-0.0007568597793579102,0.546206533908844,0.5513917207717896,250.94821166992188,0.546206533908844,0.019276916980743408,3.9183592796325684,108.47655487060547,4365.340602899,4.137967109680176,16,0.06858919560909271,40,4111.99462890625,0.6098900437355042,-0.10732945799827576,79.69772338867188,0.0160335972905159,-1.923689365386963,0,1746525337.558385,0.019213665276765823,0.5513917207717896,0.546206533908844,320000.0,0,1.0203930139541626,15,31.600000381469727,1.0203930139541626,6.640928745269775,7.605374336242676,1000,34.29999923706055,1.0203930139541626,0.0002519999979995191,-0.48320382833480835,0.9241241812705994,0.34520357847213745,142.47157287597656
NaN,0.5851526856422424,0.00015130452811717987,0.5785848498344421,0.5851526856422424,251.89161682128906,0.5785848498344421,0.023083241656422615,3.28848934173584,108.32379913330078,4617.346014034,4.256959915161133,17,-0.12482990324497223,40,4363.96875,0.5993874669075012,0.15109306573867798,79.39923095703125,0.015476356260478497,1.2864580154418945,0,1746525589.522907,0.019364969804883003,0.5851526856422424,0.5785848498344421,340000.0,0,1.0143091678619385,16,33.880001068115234,1.0143091678619385,7.92738676071167,7.35989236831665,1000,82.05000305175781,1.0143091678619385,0.00024900000425986946,-0.33211076259613037,0.9067662954330444,0.32805773615837097,143.5677490234375
NaN,0.6188592910766602,-0.0031392164528369904,0.6119226217269897,0.6188592910766602,251.91232299804688,0.6119226217269897,0.01624509133398533,3.591794967651367,112.09973907470703,4859.379794981,4.159799575805664,18,-0.14147379994392395,40,4615.95361328125,0.5914413332939148,0.07518497109413147,79.39270782470703,0.015408854931592941,0.40097570419311523,0,1746525841.5277843,0.016225753352046013,0.6188592910766602,0.6119226217269897,360000.0,0,1.013558268547058,17,38.189998626708984,1.013558268547058,8.328362464904785,7.561073303222656,1000,105.19999694824219,1.013558268547058,0.0002460000105202198,-0.2569257915019989,0.8933881521224976,0.40247759222984314,139.81246948242188
NaN,0.6523793935775757,0.002781527116894722,0.64571613073349,0.6523793935775757,241.94508361816406,0.64571613073349,0.021768977865576744,4.487083435058594,113.31755828857422,5102.731179198,4.190362453460693,19,0.06218762695789337,36,4857.99755859375,0.5786484479904175,-0.07845276594161987,82.66339111328125,0.01567947492003441,3.667593002319336,0,1746526083.5618875,0.019007280468940735,0.6523793935775757,0.64571613073349,380000.0,0,1.0124727487564087,18,35.7599983215332,1.0124727487564087,11.995955467224121,8.294807434082031,1000,90.5999984741211,1.0124727487564087,0.00024300000222865492,-0.3353785574436188,0.8714056015014648,0.3819875121116638,128.62744140625
NaN,0.6859297752380371,-0.0006888322532176971,0.6792499423027039,0.6859297752380371,243.26734924316406,0.6792499423027039,0.021073907613754272,4.8637518882751465,108.55438232421875,5331.949746251,4.09453010559082,20,0.0685216411948204,38,5101.3486328125,0.5631884932518005,-0.12652209401130676,82.21407318115234,0.01591528207063675,-2.9721412658691406,0,1746526326.913487,0.018318448215723038,0.6859297752380371,0.6792499423027039,400000.0,0,1.0173704624176025,19,38.88999938964844,1.0173704624176025,9.02381420135498,9.492812156677246,1000,67.94999694824219,1.0173704624176025,0.00023999999393709004,-0.46190065145492554,0.8444421291351318,0.4497227668762207,134.71282958984375
NaN,0.7196828722953796,0.004076901823282242,0.712480366230011,0.7196828722953796,229.12364196777344,0.712480366230011,0.021043511107563972,4.723365306854248,119.05570220947266,5573.976177621,4.021506309509277,21,0.13612248003482819,31,5330.5546875,0.5528189539909363,0.013398915529251099,87.28911590576172,0.0159714724868536,2.445065498352051,0,1746526556.131396,0.02239535003900528,0.7196828722953796,0.712480366230011,420000.0,0,1.0157140493392944,20,41.93000030517578,1.0157140493392944,11.468879699707031,9.212248802185059,1000,65.4000015258789,1.0157140493392944,0.00023700000019744039,-0.44850173592567444,0.8257928490638733,0.3966924250125885,110.06786346435547
NaN,0.7536649703979492,0.0016871951520442963,0.7466540932655334,0.7536649703979492,241.9282684326172,0.7466540932655334,0.020043333992362022,3.8881218433380127,110.47352600097656,5814.326701373,4.056561470031738,22,0.03165382891893387,36,5572.58740234375,0.5499897599220276,0.264541819691658,82.66912841796875,0.01573703996837139,-0.8027534484863281,0,1746526798.1587565,0.024082545191049576,0.7536649703979492,0.7466540932655334,440000.0,0,1.0107852220535278,21,42.880001068115234,1.0107852220535278,10.666126251220703,7.142650604248047,1000,109.19999694824219,1.0107852220535278,0.00023400000645779073,-0.18395991623401642,0.8207112550735474,0.4711221158504486,131.45468139648438
NaN,0.7876555919647217,-0.005290508270263672,0.7800037860870361,0.7876555919647217,240.23614501953125,0.7800037860870361,0.020392972975969315,3.40686297416687,101.50099182128906,6024.185551173,4.195096492767334,23,-0.08801214396953583,39,5812.90771484375,0.5430219769477844,-0.20377101004123688,83.25141906738281,0.016379527747631073,-3.791865825653076,0,1746527038.5083447,0.018792036920785904,0.7876555919647217,0.7800037860870361,460000.0,0,1.0151854753494263,22,39.529998779296875,1.0151854753494263,6.874260425567627,6.737614631652832,1000,53.099998474121094,1.0151854753494263,0.00023099999816622585,-0.3877309262752533,0.807826578617096,0.4609602093696594,138.73507690429688
NaN,0.8215677738189697,0.004564512521028519,0.8143635392189026,0.8215677738189697,209.7476348876953,0.8143635392189026,0.02003161609172821,3.6639151573181152,119.41552734375,6259.278099717,4.339461326599121,24,-0.3028138279914856,26,6022.7919921875,0.539364755153656,0.22774262726306915,95.3526840209961,0.015653807669878006,8.564192295074463,0,1746527248.3672545,0.023356549441814423,0.8215677738189697,0.8143635392189026,480000.0,0,1.0035243034362793,23,38.04999923706055,1.0035243034362793,15.43845272064209,7.299331188201904,1000,112.5999984741211,1.0035243034362793,0.0002280000044265762,-0.15998829901218414,0.8010545969009399,0.45580458641052246,90.33201599121094
NaN,0.8553057909011841,-0.004791939631104469,0.8479151129722595,0.8553057909011841,235.00672912597656,0.8479151129722595,0.02274586819112301,3.5719637870788574,105.52255249023438,6465.375764452,4.33945894241333,25,0.03888455778360367,36,6257.9033203125,0.5330500602722168,-0.24268804490566254,85.10395050048828,0.016423575580120087,-5.892086029052734,0,1746527483.4604564,0.018564609810709953,0.8553057909011841,0.8479151129722595,500000.0,0,1.0144355297088623,24,36.290000915527344,1.0144355297088623,9.546366691589355,7.3743720054626465,1000,54.75,1.0144355297088623,0.00022499999613501132,-0.4026763439178467,0.7891666889190674,0.4301169812679291,129.4840850830078
NaN,0.8890663981437683,0.0026335567235946655,0.8815587162971497,0.8890663981437683,205.3441162109375,0.8815587162971497,0.020069517195224762,4.305431365966797,109.92430114746094,6656.444137503,4.532027244567871,26,-0.19151124358177185,27,6463.3203125,0.5242749452590942,0.044417113065719604,97.3974838256836,0.01556129939854145,2.0789918899536133,0,1746527689.557415,0.02119816653430462,0.8890663981437683,0.8815587162971497,520000.0,0,1.0112398862838745,25,39.060001373291016,1.0112398862838745,11.625358581542969,8.504114151000977,1000,79.0999984741211,1.0112398862838745,0.00022200000239536166,-0.3582592308521271,0.772301197052002,0.4921950101852417,95.41974639892578
NaN,0.9228958487510681,0.0028048697859048843,0.9150028824806213,0.9228958487510681,190.96432495117188,0.9150028824806213,0.020130863413214684,3.8739066123962402,104.11095428466797,6848.108748656,4.695842266082764,27,-0.08949202299118042,24,6655.052734375,0.5172905325889587,0.0167505145072937,104.73160552978516,0.015200911089777946,0.8428525924682617,0,1746527880.6261427,0.024003036320209503,0.9228958487510681,0.9150028824806213,540000.0,0,1.011647343635559,26,39.81999969482422,1.011647343635559,12.46821117401123,7.525664806365967,1000,70.1500015258789,1.011647343635559,0.00021899999410379678,-0.3415087163448334,0.7586439847946167,0.452396035194397,86.8532485961914
NaN,0.9566664099693298,0.0003817230463027954,0.9472277164459229,0.9566664099693298,191.56716918945312,0.9472277164459229,0.021252736449241638,2.965381622314453,105.93211364746094,7078.272928325,4.7681379318237305,28,0.19883082807064056,25,6846.71435546875,0.5065667033195496,-0.06072181463241577,104.40202331542969,0.015787499025464058,-2.533679962158203,0,1746528072.290862,0.0243847593665123,0.9566664099693298,0.9472277164459229,560000.0,0,1.0146608352661133,27,37.86000061035156,1.0146609544754028,9.934531211853027,6.535736083984375,1000,40.95000076293945,1.0146608352661133,0.00021600000036414713,-0.40223053097724915,0.737567126750946,0.3689582049846649,85.63493347167969
NaN,0.9903709292411804,-0.0053613632917404175,0.9799928665161133,0.9903709292411804,230.07421875,0.9799928665161133,0.0208837129175663,3.2460339069366455,109.01018524169922,7306.327093623,4.193985462188721,29,0.07885688543319702,34,7076.88427734375,0.502793550491333,0.21139337122440338,86.92847442626953,0.016770806163549423,0.9244422912597656,0,1746528302.4553494,0.01902339607477188,0.9903709292411804,0.9799928665161133,580000.0,0,1.0072976350784302,28,37.59000015258789,1.0072976350784302,10.858973503112793,6.416304111480713,1000,87.6500015258789,1.0072976350784302,0.00021300000662449747,-0.19083715975284576,0.7300426363945007,0.38101834058761597,121.06397247314453
NaN,1.02411687374115,-0.0008970294147729874,1.012904167175293,1.02411687374115,227.95440673828125,1.012904167175293,0.02015780843794346,3.478158950805664,114.6192626953125,7511.594228435,4.032345771789551,30,-0.1893821656703949,30,7304.9365234375,0.4983946979045868,-0.08488477766513824,87.73684692382812,0.015677999705076218,-1.1390867233276367,0,1746528530.5094879,0.018126366659998894,1.02411687374115,1.012904167175293,600000.0,0,1.0081294775009155,29,39.11000061035156,1.0081294775009155,9.719886779785156,7.113369464874268,1000,77.19999694824219,1.0081294775009155,0.0002099999983329326,-0.275721937417984,0.721152663230896,0.4227379858493805,113.3350830078125
NaN,1.0575286149978638,0.00551178865134716,1.0447704792022705,1.0575286149978638,205.17930603027344,1.0447704792022705,0.02003808319568634,4.204874515533447,103.1689224243164,7723.787429537,4.030679225921631,31,-0.031914569437503815,28,7510.20654296875,0.4889475703239441,-0.17196333408355713,97.47571563720703,0.01609629951417446,-1.2977094650268555,0,1746528735.7766535,0.023638155311346054,1.0575286149978638,1.0447704792022705,620000.0,0,1.0132371187210083,30,33.41999816894531,1.0132371187210083,8.4221773147583,7.532870292663574,1000,44.150001525878906,1.0132371187210083,0.00020700000459328294,-0.44768527150154114,0.7018882036209106,0.4319467842578888,102.01029968261719
NaN,1.0904453992843628,-0.004527822136878967,1.0759421586990356,1.0904453992843628,212.1096954345703,1.0759421586990356,0.021559564396739006,2.992699146270752,102.88260650634766,7937.793323563,3.802752733230591,32,-0.05960371345281601,31,7722.3994140625,0.48443904519081116,0.10119253396987915,94.29083251953125,0.016125479713082314,-0.7736845016479492,0,1746528947.9696286,0.019110333174467087,1.0904453992843628,1.0759421586990356,640000.0,0,1.0117149353027344,31,30.510000228881836,1.0117149353027344,7.648492813110352,6.238749027252197,1000,50.29999923706055,1.0117149353027344,0.00020399999630171806,-0.346492737531662,0.6926100254058838,0.4319482445716858,109.22703552246094
NaN,1.1231614351272583,0.003404388204216957,1.1070916652679443,1.1231614351272583,213.9178009033203,1.1070916652679443,0.020017046481370926,2.982055187225342,113.2236328125,8138.37855498,3.7798731327056885,33,0.02245219796895981,28,7936.4072265625,0.48071661591529846,0.08719217777252197,93.49385833740234,0.017075343057513237,1.8788299560546875,0,1746529161.9750795,0.022514721378684044,1.1231614351272583,1.1070916652679443,660000.0,0,1.0139797925949097,32,33.86000061035156,1.0139797925949097,9.527322769165039,5.920259952545166,1000,66.19999694824219,1.0139797925949097,0.0002010000025620684,-0.25930055975914,0.6850207448005676,0.394413560628891,100.69410705566406
NaN,1.1555038690567017,0.0018520522862672806,1.1383752822875977,1.1555038690567017,200.49847412109375,1.1383752822875977,0.020376985892653465,3.493838310241699,113.0361099243164,8321.013966574,4.227208137512207,34,-0.03860945999622345,25,8137.00244140625,0.47731512784957886,-0.05820286273956299,99.75138854980469,0.015830039978027344,2.444164276123047,0,1746529362.560479,0.024366773664951324,1.1555038690567017,1.1383752822875977,680000.0,0,1.0093438625335693,33,31.030000686645508,1.0093438625335693,11.971487045288086,7.387406349182129,1000,70.30000305175781,1.0093438625335693,0.00019799999427050352,-0.317503422498703,0.6779552102088928,0.474277138710022,87.46228790283203
NaN,1.1872225999832153,-0.004439858719706535,1.1690984964370728,1.1872225999832153,182.53387451171875,1.1690984964370728,0.020713550969958305,3.519075870513916,108.41058349609375,8509.458078662,4.387665271759033,35,-0.1760578751564026,21,8319.62109375,0.4735197424888611,-0.021563798189163208,109.5687026977539,0.014407061040401459,-2.983427047729492,0,1746529545.195626,0.01992691494524479,1.1872225999832153,1.1690984964370728,700000.0,0,1.0074578523635864,34,27.020000457763672,1.0074578523635864,8.988059997558594,6.710424900054932,1000,51.900001525878906,1.0074578523635864,0.00019500000053085387,-0.3390672206878662,0.6698634028434753,0.43432939052581787,74.12322235107422
NaN,1.2189770936965942,0.0007923897355794907,1.201210618019104,1.2189770936965942,188.34140014648438,1.201210618019104,0.0209956094622612,4.113077163696289,114.6441421508789,8723.131956886,4.149762153625488,36,-0.37374868988990784,21,8508.06640625,0.47483208775520325,0.16816678643226624,106.19013977050781,0.015678085386753082,3.1414785385131836,0,1746529733.640551,0.02071930468082428,1.2189770936965942,1.201210618019104,720000.0,0,1.0059503316879272,35,35.029998779296875,1.0059503316879272,12.129538536071777,8.051552772521973,1000,106.19999694824219,1.0059503316879272,0.00019200000679120421,-0.17090043425559998,0.6724390983581543,0.43188637495040894,73.69719696044922
NaN,1.2508405447006226,0.0011598318815231323,1.2326515913009644,1.2508405447006226,213.58128356933594,1.2326515913009644,0.02238553948700428,4.068471908569336,105.64020538330078,8913.407419075,4.234921455383301,37,0.1278538703918457,30,8721.734375,0.4686722457408905,-0.2539409399032593,93.64116668701172,0.0163505207747221,-3.961118698120117,0,1746529947.313564,0.021879136562347412,1.2508405447006226,1.2326515913009644,740000.0,0,1.0120099782943726,36,36.040000915527344,1.0120099782943726,8.16841983795166,7.590342044830322,1000,51.54999923706055,1.0120099782943726,0.00018899999849963933,-0.42484137415885925,0.6593250632286072,0.3968343734741211,107.94094848632812
NaN,1.2826107740402222,0.0036376211792230606,1.2632542848587036,1.2826107740402222,190.18081665039062,1.2632542848587036,0.022810345515608788,4.033849239349365,107.07345581054688,9114.1840031,4.532710552215576,38,-0.31332868337631226,24,8912.0234375,0.4608839154243469,-0.01759815216064453,105.16307830810547,0.01535580214112997,1.9038667678833008,0,1746530137.5893488,0.025516757741570473,1.2826107740402222,1.2632542848587036,760000.0,0,1.010850191116333,37,33.33000183105469,1.010850191116333,10.072286605834961,7.5889482498168945,1000,45.45000076293945,1.010850191116333,0.00018600000475998968,-0.4424395263195038,0.6424035429954529,0.44674843549728394,83.10726928710938
NaN,1.3140792846679688,-0.002246035262942314,1.2928664684295654,1.3140792846679688,200.67373657226562,1.2928664684295654,0.021130891516804695,3.6698784828186035,104.1458740234375,9314.859279966,4.409646034240723,39,-0.05936100333929062,28,9112.7861328125,0.4520237147808075,-0.021999597549438477,99.66426849365234,0.016313854604959488,-2.7329154014587402,0,1746530338.3657808,0.02327072247862816,1.3140792846679688,1.2928664684295654,780000.0,0,1.0169799327850342,38,30.309999465942383,1.0169799327850342,7.339371204376221,7.330407619476318,1000,39.54999923706055,1.0169799327850342,0.0001829999964684248,-0.46443912386894226,0.6227109432220459,0.46734023094177246,96.52777862548828
NaN,1.3451589345932007,0.000805094838142395,1.3214855194091797,1.3451589345932007,200.59779357910156,1.3214855194091797,0.021038850769400597,3.6277406215667725,104.89384460449219,9546.531101522,4.7335286140441895,40,-0.30606621503829956,27,9313.490234375,0.4446167051792145,-0.0028004050254821777,99.70198822021484,0.016336193308234215,-1.4034504890441895,0,1746530539.0415447,0.024075817316770554,1.3451589345932007,1.3214855194091797,800000.0,0,1.0158076286315918,39,28.670000076293945,1.0158076286315918,5.935920715332031,7.2877044677734375,1000,37.04999923706055,1.0158076286315918,0.00018000000272877514,-0.46723952889442444,0.6058319211006165,0.5403639078140259,95.70389556884766
NaN,1.3754724264144897,-0.00702749565243721,1.349802851676941,1.3754724264144897,231.58969116210938,1.349802851676941,0.02494887076318264,3.4336390495300293,105.14096069335938,9710.919671436,4.648052215576172,41,0.133916437625885,35,9545.1533203125,0.44013774394989014,0.10303604602813721,86.35963439941406,0.016359148547053337,-0.38216590881347656,0,1746530770.7136316,0.017048321664333344,1.3754724264144897,1.349802851676941,820000.0,0,1.0134365558624268,40,23.309999465942383,1.0134365558624268,5.553754806518555,6.5255303382873535,1000,51.04999923706055,1.0134365558624268,0.00017699999443721026,-0.36420348286628723,0.5955642461776733,0.46487733721733093,126.44864654541016
