Time/Rollout,Metrics/LagrangeMultiplier,Loss/Loss_cost_critic/Delta,Safety/shield_violation,Safety/ShieldLagrangeMultiplier,Metrics/EpRet,Safety/ShieldLagrangeMultiplier/Std,Train/StopIter,Loss/Loss_reward_critic/Delta,Time/FPS,Time/Update,Train/LR,Train/PolicyRatio/Std,Value/cost,Safety/shield_adv_c,Loss/Loss_cost_critic,Metrics/LagrangeMultiplier/Min,Value/reward,Loss/Loss_pi/Delta,Time/Total,Metrics/LagrangeMultiplier/Std,Train/PolicyRatio,_runtime,TotalEnvSteps,Train/KL,Train/PolicyStd,Time/Epoch,Safety/ShieldLagrangeMultiplier/Max,Loss/Loss_reward_critic,_timestamp,Metrics/EpCost,Value/Adv,Loss/Loss_pi,Metrics/EpLen,Train/PolicyRatio/Max,_step,Train/Epoch,Train/PolicyRatio/Min,Safety/EpCostShield,Train/Entropy,Metrics/LagrangeMultiplier/Max,Safety/ShieldLagrangeMultiplier/Min
89.70243835449219,0.035999998450279236,29.21652603149414,-0.2964859902858734,0.044999994337558746,-0.25555741786956787,0,40,0.025859428569674492,119.02198791503906,78.33367919921875,0.0002969999914057553,0.011834269389510155,0.12801674008369446,NaN,29.21652603149414,0.035999998450279236,-0.007630729116499424,-0.01609218120574951,168.0368194580078,0,0.9978055357933044,328.122096343,20000.0,0.010297564789652824,0.9897266626358032,168.0361785888672,0.044999994337558746,0.025859428569674492,1746554611.4841096,38.625,0.11579298228025436,-0.01609218120574951,500,0.9978055357933044,1,0,0.9978055357933044,64.32499694824219,1.4085710048675537,0.035999998450279236,0.044999994337558746
80.0206069946289,0.06990300118923187,1.968912124633789,3.265886068344116,0.07874295115470886,1.4882547855377197,0,40,-0.000417536124587059,125.96698760986328,78.7511215209961,0.00029399999766610563,0.013948770239949226,1.9107149839401245,NaN,31.18543815612793,0.06990300118923187,-0.008130860514938831,0.1414872258901596,326.8896484375,0,0.9969465136528015,482.729150271,40000.0,0.014117228798568249,0.9703511595726013,158.77175903320312,0.07874295115470886,0.025441892445087433,1746554770.3208864,74.73750305175781,-0.18621152639389038,0.1253950446844101,500,0.9969465732574463,2,1,0.9969465732574463,129.97500610351562,1.3886771202087402,0.06990300118923187,0.07874295115470886
78.25176239013672,0.10388736426830292,11.966115951538086,6.851871013641357,0.11297260224819183,2.9397265911102295,0,40,0.0015530381351709366,129.4291229248047,76.27291870117188,0.000291000003926456,0.013959866017103195,5.277886867523193,NaN,43.151554107666016,0.10388736426830292,0.12181385606527328,0.08144812285900116,481.4799499511719,0,0.9942771792411804,643.230510894,60000.0,0.014834457077085972,0.9677299857139587,154.52471923828125,0.11297260224819183,0.02699493058025837,1746554924.9279332,99.80000305175781,-0.04809695854783058,0.20684316754341125,500,0.9942771792411804,3,2,0.9942771792411804,147.4499969482422,1.3858877420425415,0.10388736426830292,0.11297260224819183
81.06979370117188,0.13738514482975006,40.308170318603516,19.17024040222168,0.14659717679023743,5.622369766235352,0,40,0.015691423788666725,124.66739654541016,79.35702514648438,0.0002880000101868063,0.014357875101268291,16.619430541992188,NaN,83.45972442626953,0.13738514482975006,0.4092642366886139,0.1755581498146057,641.9878540039062,0,0.9949479699134827,803.817031914,80000.0,0.013404186815023422,0.9788975715637207,160.42686462402344,0.14659717679023743,0.042686354368925095,1746555085.4292593,154.55999755859375,0.07620388269424438,0.38240131735801697,500,0.9949480295181274,4,3,0.9949480295181274,245.0500030517578,1.397267460823059,0.13738514482975006,0.14659717679023743
80.78137969970703,0.17032936215400696,27.736236572265625,30.444334030151367,0.1803322434425354,8.35521125793457,0,40,0.0056728944182395935,124.61337280273438,79.71497344970703,0.0002849999873433262,0.013133817352354527,27.45022201538086,NaN,111.19596099853516,0.17032936215400696,0.7180652022361755,0.07944881916046143,802.5592651367188,0,0.9952356815338135,961.921482355,100000.0,0.011430317535996437,0.9889971613883972,160.4964141845703,0.1803322434425354,0.04835924878716469,1746555246.015771,234.64999389648438,0.08620590716600418,0.4618501365184784,500,0.9952356815338135,5,4,0.9952356815338135,306.42498779296875,1.40735924243927,0.17032936215400696,0.1803322434425354
81.233154296875,0.20354753732681274,-9.264236450195312,32.240325927734375,0.21450577676296234,11.77750015258789,0,40,0.0242389477789402,126.56293487548828,76.79093170166016,0.00028199999360367656,0.014305606484413147,28.875518798828125,NaN,101.93172454833984,0.20354753732681274,1.0010435581207275,0.2202540934085846,960.6730346679688,0,0.9927874207496643,1122.647055344,120000.0,0.01248024683445692,1.0108038187026978,158.02415466308594,0.21450577676296234,0.07259819656610489,1746555404.1201496,289.67999267578125,-0.07363304495811462,0.682104229927063,500,0.9927874207496643,6,5,0.9927874207496643,343.875,1.4287023544311523,0.20354753732681274,0.21450577676296234
82.6229476928711,0.23742881417274475,24.028846740722656,37.79200744628906,0.24920980632305145,14.917524337768555,0,40,0.01850990206003189,124.49699401855469,78.0234603881836,0.0002789999998640269,0.011487812735140324,33.84404373168945,NaN,125.9605712890625,0.23742881417274475,1.3711903095245361,-0.06007802486419678,1121.4005126953125,0,0.9961626529693604,1286.604282762,140000.0,0.00755079323425889,1.0137799978256226,160.64645385742188,0.24920980632305145,0.09110809862613678,1746555564.8458383,309.1400146484375,0.25227880477905273,0.6220262050628662,500,0.9961626529693604,7,6,0.9961626529693604,346.8999938964844,1.431419014930725,0.23742881417274475,0.24920980632305145
81.31593322753906,0.27197137475013733,-5.6265716552734375,40.89563751220703,0.2843433618545532,16.94321060180664,0,40,0.0006305202841758728,122.03660583496094,82.56927490234375,0.00027600000612437725,0.011804698035120964,36.911415100097656,NaN,120.33399963378906,0.27197137475013733,1.7194318771362305,-0.10446077585220337,1285.3660888671875,0,0.9973108768463135,1447.263005955,160000.0,0.006720747798681259,1.0168426036834717,163.88525390625,0.2843433618545532,0.09173861891031265,1746555728.8030524,305.7099914550781,0.06911534070968628,0.5175654292106628,500,0.9973108768463135,8,7,0.9973108768463135,334.20001220703125,1.4343613386154175,0.27197137475013733,0.2843433618545532
82.00241088867188,0.30695903301239014,-14.763519287109375,36.429107666015625,0.3194012939929962,18.434528350830078,0,40,0.02132197469472885,124.54618072509766,78.58055877685547,0.0002730000123847276,0.0111923199146986,31.06597137451172,NaN,105.57048034667969,0.30695903301239014,2.222928762435913,-0.3069218248128891,1446.021484375,0,0.998732328414917,1607.675790912,180000.0,0.008062257431447506,1.0116336345672607,160.5830078125,0.3194012939929962,0.1130605936050415,1746555889.4616036,273.94000244140625,-0.27494627237319946,0.21064360439777374,500,0.998732328414917,9,8,0.998732328414917,254.0749969482422,1.4292900562286377,0.30695903301239014,0.3194012939929962
80.30769348144531,0.34210342168807983,8.974617004394531,37.728431701660156,0.3542676866054535,20.994102478027344,0,40,0.05310693383216858,124.73944854736328,80.02644348144531,0.0002699999895412475,0.010770637542009354,32.734493255615234,NaN,114.54509735107422,0.34210342168807983,2.7477471828460693,-0.12353338301181793,1606.4300537109375,0,0.9998884797096252,1768.991878317,200000.0,0.009902393445372581,1.0025869607925415,160.33421325683594,0.3542676866054535,0.16616752743721008,1746556049.8742177,242.5500030517578,0.013628873974084854,0.08711022138595581,500,0.99988853931427,10,9,0.99988853931427,237.1999969482422,1.4207656383514404,0.34210342168807983,0.3542676866054535
81.32018280029297,0.37690895795822144,-21.623321533203125,31.572593688964844,0.38838446140289307,22.006616592407227,0,40,0.013303622603416443,124.03726959228516,79.92161560058594,0.00026699999580159783,0.010949905030429363,25.70113754272461,NaN,92.9217758178711,0.37690895795822144,2.987391710281372,-0.17414740473031998,1767.7508544921875,0,0.9997318983078003,1930.636852484,220000.0,0.009620074182748795,0.9880678057670593,161.2418670654297,0.38838446140289307,0.17947115004062653,1746556211.1902244,191.05999755859375,-0.014301419258117676,-0.08703718334436417,500,0.9997318983078003,11,10,0.9997318983078003,177.125,1.4065333604812622,0.37690895795822144,0.38838446140289307
80.5561294555664,0.41120338439941406,33.02362823486328,37.457733154296875,0.42220789194107056,23.718673706054688,0,40,0.07061581313610077,123.78237915039062,81.01771545410156,0.0002640000020619482,0.01210055686533451,31.437665939331055,NaN,125.94540405273438,0.41120338439941406,3.5563862323760986,-0.04915342479944229,1929.399169921875,0,0.9996932148933411,2084.701417751,240000.0,0.00938353966921568,0.9534227848052979,161.57388305664062,0.42220789194107056,0.2500869631767273,1746556372.8356204,170.0800018310547,-0.06568195670843124,-0.13619060814380646,500,0.9996932148933411,12,11,0.9996932148933411,206.22500610351562,1.3710627555847168,0.41120338439941406,0.42220789194107056
78.00725555419922,0.44473814964294434,-52.16320037841797,28.798599243164062,0.4548790454864502,25.387174606323242,0,40,0.04314813017845154,129.8699951171875,75.99286651611328,0.0002610000083222985,0.012158005498349667,23.76327896118164,NaN,73.7822036743164,0.44473814964294434,3.873387575149536,-0.2461032122373581,2083.46875,0,1.0016535520553589,2242.094647565,260000.0,0.010789690539240837,0.9273679852485657,154.0001678466797,0.4548790454864502,0.29323509335517883,1746556526.9002073,143.75999450683594,-0.09577052295207977,-0.38229382038116455,500,1.0016535520553589,13,12,1.0016535520553589,129.8249969482422,1.3435057401657104,0.44473814964294434,0.4548790454864502
77.47673797607422,0.47715309262275696,-6.658256530761719,24.787540435791016,0.48631614446640015,24.027429580688477,0,40,-0.011014014482498169,127.12548828125,79.84808349609375,0.0002579999854788184,0.01091686449944973,20.259334564208984,NaN,67.12394714355469,0.47715309262275696,3.8034675121307373,0.03679665923118591,2240.858154296875,0,0.9991515874862671,2400.914597545,280000.0,0.00655676843598485,0.9151937961578369,157.32485961914062,0.48631614446640015,0.28222107887268066,1746556684.2933612,111.16999816894531,-0.13756537437438965,-0.34549716114997864,500,0.9991515874862671,14,13,0.9991515874862671,111.875,1.3301639556884766,0.47715309262275696,0.48631614446640015
78.47210693359375,0.508512020111084,13.480316162109375,29.716508865356445,0.5171933174133301,22.693864822387695,0,40,0.059008896350860596,125.98267364501953,80.27983856201172,0.00025499999173916876,0.010648926720023155,25.055194854736328,NaN,80.60426330566406,0.508512020111084,4.010932445526123,0.05093458294868469,2399.67919921875,0,1.0010530948638916,2558.83651863,300000.0,0.00992337055504322,0.8942650556564331,158.7519989013672,0.5171933174133301,0.34122997522354126,1746556843.113321,105.05000305175781,0.086087167263031,-0.29456257820129395,500,1.0010530948638916,15,14,1.0010530948638916,147.125,1.306845784187317,0.508512020111084,0.5171933174133301
