Metrics/LagrangeMultiplier/Max,Train/PolicyRatio/Std,Metrics/LagrangeMultiplier/Std,Safety/shield_violation,Time/Rollout,Train/StopIter,Misc/gradient_norm,Train/PolicyRatio/Max,Misc/FinalStepNorm,Metrics/EpCost,Train/PolicyRatio,Time/Update,Safety/ShieldLagrangeMultiplier/Min,Misc/Alpha,Value/cost,Metrics/LagrangeMultiplier/Min,TotalEnvSteps,Train/Epoch,Time/Total,Value/reward,Safety/EpCostShield,Safety/ShieldLagrangeMultiplier,Metrics/EpRet,Safety/shield_adv_c,Safety/ShieldLagrangeMultiplier/Std,Time/Epoch,Train/LR,_timestamp,Loss/Loss_cost_critic,Misc/xHx,Value/Adv,Time/FPS,Metrics/EpLen,Loss/Loss_cost_critic/Delta,Train/PolicyRatio/Min,_runtime,Loss/Loss_pi/Delta,Misc/AcceptanceStep,_step,Loss/Loss_pi,Train/KL,Train/PolicyStd,Loss/Loss_reward_critic/Delta,Misc/H_inv_g,Loss/Loss_reward_critic,Train/Entropy,Metrics/LagrangeMultiplier,Safety/ShieldLagrangeMultiplier/Max
0.373586505651474,0.001765896799042821,0,7.817345142364502,107.95186614990234,10,0.06718932092189789,1.0024974346160889,0.2795310616493225,53.56999969482422,1.0024973154067993,25.225900650024414,0.3764645457267761,2.0054023265838623,3.8968405723571777,0.373586505651474,220000.0,10,1539.197265625,0.06531472504138947,53.099998474121094,0.3764645457267761,1.5145422220230103,-0.807122528553009,0,133.17779541015625,0,1746521475.2066393,11.44176197052002,0.0049730874598026276,1.2207030941624453e-08,150.17518615722656,1000,-10.119030952453613,1.0024974346160889,1683.52968034,-0.011141747236251831,1,11,-0.45536693930625916,0.0003518542507663369,1.382318139076233,-0.0026454050093889236,0.1393890082836151,0.009820103645324707,1.7406498193740845,0.373586505651474,0.3764645457267761
0.4070918560028076,0.0014396802289411426,0,8.859498023986816,115.12903594970703,10,0.04301910102367401,1.0020360946655273,0.3289174437522888,48.09000015258789,1.0020360946655273,27.841691970825195,0.40811148285865784,2.274423122406006,4.784454822540283,0.4070918560028076,240000.0,11,1682.2674560546875,0.0803125649690628,70.94999694824219,0.40811148285865784,1.5643887519836426,-0.26939666271209717,0,142.97076416015625,0,1746521618.2795403,13.309415817260742,0.003866218263283372,9.155272984173735e-09,139.8887481689453,1000,1.8676538467407227,1.0020360946655273,1814.797058257,-0.01151055097579956,1,12,-0.4668774902820587,0.00029425049433484674,1.4042577743530273,0.002486022189259529,0.1446157544851303,0.012306125834584236,1.7564283609390259,0.4070918560028076,0.40811148285865784
0.4398428499698639,0.0021286970004439354,0,7.758467197418213,106.17741394042969,10,0.06436685472726822,1.0030105113983154,0.31237083673477173,36.22999954223633,1.0030103921890259,24.979228973388672,0.438162237405777,2.092146873474121,4.445022106170654,0.4398428499698639,260000.0,12,1813.530517578125,0.12699678540229797,34.29999923706055,0.438162237405777,1.8256423473358154,0.472298264503479,0,131.1566925048828,0,1746521749.5466614,7.835545063018799,0.004569248296320438,1.3732909920349812e-08,152.48936462402344,1000,-5.473870754241943,1.0030105113983154,1954.091593073,-0.06143048405647278,1,13,-0.5283079743385315,0.00029689440270885825,1.422795295715332,0.0018326183781027794,0.14930635690689087,0.014138744212687016,1.7698205709457397,0.4398428499698639,0.438162237405777
0.47194093465805054,0.001769212307408452,0,7.3019561767578125,113.09895324707031,10,0.057180143892765045,1.002502202987671,0.33052125573158264,35.79999923706055,1.0025020837783813,26.082843780517578,0.46864891052246094,1.9775241613388062,3.7571945190429688,0.47194093465805054,280000.0,13,1952.823974609375,0.11815263330936432,88.80000305175781,0.46864891052246094,2.172867774963379,-0.2206498384475708,0,139.18182373046875,0,1746521888.8414183,11.887516975402832,0.005114292725920677,-1.0681151962899094e-08,143.69692993164062,1000,4.051971912384033,1.002502202987671,2087.957520432,0.18193599581718445,1,14,-0.34637197852134705,0.00030528666684404016,1.4310301542282104,-0.0001512281596660614,0.16713891923427582,0.013987516053020954,1.7756074666976929,0.47194093465805054,0.46864891052246094
0.5032400488853455,0.002195794600993395,0,6.574493885040283,108.42735290527344,10,0.07169175148010254,1.0031054019927979,0.3154282867908478,31.420000076293945,1.0031052827835083,25.32938575744629,0.4981175363063812,1.768465518951416,3.4162750244140625,0.5032400488853455,300000.0,14,2086.691162109375,0.14258287847042084,44.45000076293945,0.4981175363063812,2.15912127494812,-1.505176305770874,0,133.75677490234375,0,1746522022.7071936,8.645788192749023,0.006394934840500355,8.01086397217432e-09,149.525146484375,1000,-3.2417287826538086,1.0031054019927979,2225.069379789,-0.11440148949623108,1,15,-0.4607734680175781,0.0003086947835981846,1.4420485496520996,0.0013797804713249207,0.17836271226406097,0.015367296524345875,1.7829866409301758,0.5032400488853455,0.4981175363063812
0.5337991118431091,0.0013120033545419574,0,6.454720497131348,110.0544662475586,10,0.08258334547281265,1.0018556118011475,0.31751012802124023,30.420000076293945,1.001855492591858,26.949424743652344,0.526841938495636,1.506066918373108,3.267172336578369,0.5337991118431091,320000.0,15,2223.805908203125,0.15885791182518005,48.0,0.526841938495636,2.292011022567749,-0.3875896632671356,0,137.00393676757812,0,1746522159.8189807,10.202173233032227,0.008817408233880997,-6.103515470812226e-09,145.98121643066406,1000,1.5563850402832031,1.0018556118011475,2361.022911938,0.02233278751373291,1,16,-0.4384406805038452,0.00030788229196332395,1.4545478820800781,-0.004830028861761093,0.210820734500885,0.010537267662584782,1.7916196584701538,0.5337991118431091,0.526841938495636
0.5637314915657043,0.001971685793250799,0,5.8093791007995605,109.40972900390625,10,0.08111686259508133,1.0027884244918823,0.2891928255558014,30.510000228881836,1.0027884244918823,26.45513916015625,0.5554541945457458,1.605628490447998,3.2207722663879395,0.5637314915657043,340000.0,16,2359.779541015625,0.18621046841144562,62.900001525878906,0.5554541945457458,2.598350763320923,1.3085570335388184,0,135.8649139404297,0,1746522295.7732759,11.02966594696045,0.007757813204079866,1.2969969986897922e-08,147.20504760742188,1000,0.8274927139282227,1.0027884244918823,2493.204096431,0.06829297542572021,1,17,-0.370147705078125,0.00033499818528071046,1.475598692893982,0.012129287235438824,0.18011191487312317,0.022666554898023605,1.80560302734375,0.5637314915657043,0.5554541945457458
0.5931658148765564,0.0024273775052279234,0,6.810734272003174,105.77245330810547,10,0.10205377638339996,1.0034329891204834,0.2949257791042328,31.110000610351562,1.0034328699111938,26.306743621826172,0.5833307504653931,1.5901163816452026,3.550520420074463,0.5931658148765564,360000.0,17,2491.935791015625,0.1798849254846573,44.54999923706055,0.5833307504653931,2.6579575538635254,-0.14900362491607666,0,132.07923889160156,0,1746522427.9540317,10.157950401306152,0.007909911684691906,-7.629394005448376e-09,151.4242706298828,1000,-0.8717155456542969,1.0034329891204834,2631.692658843,-0.0861869752407074,1,18,-0.4563346803188324,0.00031817215494811535,1.50634765625,-0.0028169509023427963,0.18547433614730835,0.01984960399568081,1.825730323791504,0.5931658148765564,0.5833307504653931
0.6217191815376282,0.001338078174740076,0,6.936731815338135,114.33502197265625,10,0.08145584911108017,1.0018924474716187,0.3153377175331116,24.030000686645508,1.0018924474716187,24.044540405273438,0.6110455393791199,1.6929513216018677,3.9059300422668457,0.6217191815376282,380000.0,18,2630.428466796875,0.23402807116508484,57.45000076293945,0.6110455393791199,2.9291303157806396,-0.6682495474815369,0,138.37960815429688,0,1746522566.4424837,8.481274604797363,0.0069781518541276455,-2.0599363992346298e-08,144.52996826171875,1000,-1.676675796508789,1.0018924474716187,2766.228655351,0.019589275121688843,1,19,-0.43674540519714355,0.00028294118237681687,1.5288766622543335,0.004482842981815338,0.18626508116722107,0.024332446977496147,1.8405693769454956,0.6217191815376282,0.6110455393791199
0.6495281457901001,0.00237151887267828,0,7.092718601226807,109.3192367553711,10,0.08334849774837494,1.0033538341522217,0.2896197438240051,24.399999618530273,1.0033537149429321,25.136518478393555,0.6386001110076904,1.5612276792526245,3.5956571102142334,0.6495281457901001,400000.0,19,2764.9912109375,0.3258657157421112,56.5,0.6386001110076904,3.622175931930542,0.8598750233650208,0,134.45578002929688,0,1746522700.9793234,9.775118827819824,0.008205346763134003,-2.9754637864698452e-08,148.74778747558594,1000,1.293844223022461,1.0033538341522217,2898.846068573,-0.015035629272460938,1,20,-0.4517810344696045,0.00031390346703119576,1.556855320930481,0.006078463047742844,0.18550768494606018,0.03041091002523899,1.8590083122253418,0.6495281457901001,0.6386001110076904
0.6764983534812927,0.0023311141412705183,0,6.4735517501831055,104.47285461425781,10,0.09240396320819855,1.0032967329025269,0.31791263818740845,21.670000076293945,1.0032967329025269,27.993478775024414,0.6653119325637817,1.6094486713409424,3.217858076095581,0.6764983534812927,420000.0,20,2897.523193359375,0.3672054409980774,37.650001525878906,0.6653119325637817,4.4802422523498535,-0.8751431703567505,0,132.4663848876953,0,1746522833.595913,6.852631092071533,0.007721028756350279,6.866454960174906e-09,150.98170471191406,1000,-2.922487735748291,1.0032967329025269,3026.47427628,-0.047245025634765625,1,21,-0.4990260601043701,0.00030071500805206597,1.561637043952942,0.008287766948342323,0.1975289136171341,0.038698676973581314,1.862164855003357,0.6764983534812927,0.6653119325637817
0.7024013996124268,0.0028059121686965227,0,6.439154148101807,102.7632064819336,10,0.07820891588926315,1.0039682388305664,0.3197426497936249,17.1299991607666,1.0039682388305664,24.732011795043945,0.6909083724021912,1.7456496953964233,3.03487491607666,0.7024013996124268,440000.0,21,3025.187255859375,0.38462135195732117,28.600000381469727,0.6909083724021912,4.792587757110596,-0.4752872884273529,0,127.4952621459961,0,1746522961.2239218,4.76066255569458,0.006563193164765835,6.103515470812226e-09,156.8685760498047,1000,-2.091968536376953,1.0039682388305664,3163.591705508,-0.030076563358306885,1,22,-0.529102623462677,0.00027290385332889855,1.5634125471115112,-0.007921896874904633,0.18316540122032166,0.03077678009867668,1.8627113103866577,0.7024013996124268,0.6909083724021912
0.7273995876312256,0.002304814523085952,0,5.808400630950928,111.79671478271484,10,0.0943838506937027,1.003259539604187,0.30288371443748474,17.709999084472656,1.003259539604187,25.209306716918945,0.7163380980491638,1.5163629055023193,2.733346462249756,0.7273995876312256,460000.0,22,3162.326904296875,0.4695338010787964,48.75,0.7163380980491638,5.819692611694336,-0.9927365779876709,0,137.00604248046875,0,1746523098.3415527,7.680387496948242,0.008698075078427792,-3.051757735406113e-09,145.9789581298828,1000,2.919724941253662,1.003259539604187,3296.878666318,0.10083886981010437,1,23,-0.42826375365257263,0.0003211135626770556,1.5637375116348267,-0.0005437172949314117,0.19974356889724731,0.03023306280374527,1.862657904624939,0.7273995876312256,0.7163380980491638
0.7515068650245667,0.002339150058105588,0,5.691376686096191,108.88697814941406,10,0.08360328525304794,1.0033080577850342,0.3232864737510681,16.549999237060547,1.0033079385757446,24.316375732421875,0.7411270141601562,1.7817976474761963,2.7297604084014893,0.7515068650245667,480000.0,23,3295.640625,0.48485732078552246,36.25,0.7411270141601562,6.432366847991943,-0.8820741772651672,0,133.20338439941406,0,1746523231.629272,5.697549343109131,0.006299593485891819,-1.0681151962899094e-08,150.14633178710938,1000,-1.9828381538391113,1.0033080577850342,3430.853161078,-0.031687796115875244,1,24,-0.4599515497684479,0.00028406144701875746,1.5716596841812134,0.009117864072322845,0.1814383715391159,0.039350926876068115,1.8677258491516113,0.7515068650245667,0.7411270141601562
0.7749473452568054,0.0021340353414416313,0,4.861987590789795,108.92464447021484,10,0.09428881108760834,1.0030181407928467,0.2978666126728058,18.170000076293945,1.0030180215835571,24.96649169921875,0.7661397457122803,1.50772225856781,2.4855265617370605,0.7749473452568054,500000.0,24,3429.59912109375,0.6471847891807556,55.650001525878906,0.7661397457122803,6.9927873611450195,-0.18878380954265594,0,133.89117431640625,0,1746523365.6031265,7.53007173538208,0.008798058144748211,-2.6702879907247734e-09,149.37506103515625,1000,1.8325223922729492,1.0030181407928467,3560.589533874,0.11163187026977539,1,25,-0.3483196794986725,0.00029470393201336265,1.5931600332260132,-0.003457307815551758,0.19756066799163818,0.03589361906051636,1.8807611465454102,0.7749473452568054,0.7661397457122803
0.7977883815765381,0.002037154044955969,0,5.142406463623047,103.21337890625,10,0.07899728417396545,1.0028810501098633,0.3072783648967743,18.030000686645508,1.0028810501098633,26.403474807739258,0.7904444336891174,1.6568235158920288,2.376067876815796,0.7977883815765381,520000.0,25,3559.317626953125,0.6937810182571411,33.150001525878906,0.7904444336891174,7.374522686004639,-0.2680160403251648,0,129.6168670654297,0,1746523495.3396993,6.496955394744873,0.007285793777555227,-3.051757735406113e-09,154.3009033203125,1000,-1.033116340637207,1.0028810501098633,3695.714310497,-0.09753942489624023,1,26,-0.4458591043949127,0.0002904962166212499,1.6266363859176636,0.0046885088086128235,0.1854623258113861,0.04058212786912918,1.9005674123764038,0.7977883815765381,0.7904444336891174
0.8204379081726074,0.001373762497678399,0,5.227022647857666,109.51969909667969,10,0.08496277034282684,1.0019428730010986,0.313812255859375,22.360000610351562,1.001942753791809,25.497135162353516,0.8156376481056213,1.4889824390411377,2.4954864978790283,0.8204379081726074,540000.0,26,3694.446044921875,0.7215960025787354,70.75,0.8156376481056213,7.877450942993164,-0.2475755363702774,0,135.01686096191406,0,1746523630.4643924,7.260692596435547,0.00902091059833765,-1.5258788677030566e-09,148.12965393066406,1000,0.7637372016906738,1.0019428730010986,3828.938021167,0.1462419033050537,1,27,-0.299617201089859,0.00029866970726288855,1.6422208547592163,-0.01254284381866455,0.21075618267059326,0.02803928405046463,1.9095574617385864,0.8204379081726074,0.8156376481056213
0.8427565097808838,0.002461319789290428,0,4.781696319580078,106.2586669921875,10,0.09255923330783844,1.0034809112548828,0.30081960558891296,20.139999389648438,1.0034809112548828,26.85369873046875,0.8395757079124451,1.7820018529891968,2.133582830429077,0.8427565097808838,560000.0,27,3827.668701171875,0.7014746069908142,20.899999618530273,0.8395757079124451,7.635746955871582,-0.8245105743408203,0,133.11241149902344,0,1746523763.6875517,5.0425848960876465,0.00629815086722374,-3.051757735406113e-09,150.24896240234375,1000,-2.2181077003479004,1.0034809112548828,3959.249237468,-0.1732686460018158,1,28,-0.4728858470916748,0.00029739574529230595,1.6475261449813843,-0.003046877682209015,0.1688099354505539,0.024992406368255615,1.9122511148452759,0.8427565097808838,0.8395757079124451
0.8647207617759705,0.001906049088574946,0,3.764775037765503,105.0269546508789,10,0.07209910452365875,1.0026955604553223,0.3245163857936859,19.270000457763672,1.0026955604553223,25.15077018737793,0.8626594543457031,1.9019603729248047,1.942807674407959,0.8647207617759705,580000.0,28,3957.96044921875,0.5790853500366211,26.950000762939453,0.8626594543457031,8.04190444946289,-0.39993467926979065,0,130.17776489257812,0,1746523893.9988585,5.454972267150879,0.005528741516172886,1.1062621929625038e-08,153.6360626220703,1000,0.4123873710632324,1.0026955604553223,4099.759091764,0.0696820318698883,1,29,-0.4032038152217865,0.0002657473087310791,1.6512655019760132,0.027579519897699356,0.1706220507621765,0.05257192626595497,1.9133960008621216,0.8647207617759705,0.8626594543457031
0.8861817717552185,0.001325546414591372,0,4.474155426025391,111.51933288574219,10,0.10860849916934967,1.0018746852874756,0.3004764914512634,16.860000610351562,1.001874566078186,28.87998390197754,0.8857918977737427,1.4710514545440674,2.1109824180603027,0.8861817717552185,600000.0,29,4098.49560546875,0.8326430916786194,45.25,0.8857918977737427,8.653006553649902,-0.17607378959655762,0,140.39938354492188,0,1746524034.5088556,6.265030384063721,0.009242165833711624,1.678466787780053e-08,142.45077514648438,1000,0.8100581169128418,1.0018746852874756,4239.884853787,0.04354315996170044,1,30,-0.35966065526008606,0.00031341754947789013,1.6337213516235352,0.0010077357292175293,0.20425967872142792,0.0535796619951725,1.9026259183883667,0.8861817717552185,0.8857918977737427
0.9073414206504822,0.0011267820373177528,0,4.150097846984863,114.14717102050781,10,0.0842747613787651,1.0015935897827148,0.31396499276161194,18.579999923706055,1.0015935897827148,25.896121978759766,0.9094192981719971,1.5394823551177979,1.8893935680389404,0.9073414206504822,620000.0,30,4238.64794921875,0.8639519810676575,55.54999923706055,0.9094192981719971,8.942924499511719,-0.7031607627868652,0,140.04331970214844,0,1746524174.6354113,6.681526184082031,0.00843878649175167,1.1444091230217168e-09,142.81295776367188,1000,0.41649580001831055,1.0015935897827148,4376.335939472,0.07275515794754028,1,31,-0.2869054973125458,0.00028534038574434817,1.6144431829452515,-0.0052109770476818085,0.2039419263601303,0.04836868494749069,1.8912068605422974,0.9073414206504822,0.9094192981719971
0.9280714392662048,0.002558482112362981,0,4.173440456390381,114.43148803710938,10,0.12377016991376877,1.0036182403564453,0.29112040996551514,16.549999237060547,1.0036182403564453,21.951377868652344,0.9331324100494385,1.330907940864563,1.8120578527450562,0.9280714392662048,640000.0,31,4375.09619140625,0.9361414313316345,46.79999923706055,0.9331324100494385,9.279067039489746,0.30753400921821594,0,136.3828887939453,0,1746524311.0866206,6.739335060119629,0.011291028931736946,-6.103515470812226e-09,146.64596557617188,1000,0.057808876037597656,1.0036182403564453,4507.762870842,-0.048862606287002563,1,32,-0.33576810359954834,0.0003208804700989276,1.5910619497299194,-0.01135161891579628,0.21873818337917328,0.03701706603169441,1.8781641721725464,0.9280714392662048,0.9331324100494385
0.9484487175941467,0.0027800623793154955,0,4.231118679046631,107.4648208618164,10,0.1083933413028717,1.0039317607879639,0.29837384819984436,16.84000015258789,1.0039316415786743,23.833786010742188,0.9563072323799133,1.5596832036972046,1.79848051071167,0.9484487175941467,660000.0,32,4506.462890625,0.8396102786064148,32.70000076293945,0.9563072323799133,9.604720115661621,-0.28274303674697876,0,131.2986297607422,0,1746524442.5128093,5.376849174499512,0.00822160579264164,-3.051757735406113e-09,152.32452392578125,1000,-1.3624858856201172,1.0039317607879639,4642.166058681,-0.06618306040763855,1,33,-0.4019511640071869,0.00031849293736740947,1.5927237272262573,0.0008732639253139496,0.19130414724349976,0.03789032995700836,1.8802653551101685,0.9484487175941467,0.9563072323799133
0.9687700867652893,0.0019897245801985264,0,4.541103363037109,108.82999420166016,10,0.10109379887580872,1.0028140544891357,0.297751247882843,19.790000915527344,1.0028139352798462,25.490299224853516,0.9795393347740173,1.3160349130630493,1.996431827545166,0.9687700867652893,680000.0,33,4640.92822265625,0.9219366908073425,44.45000076293945,0.9795393347740173,9.883461952209473,-0.33771681785583496,0,134.3203125,0,1746524576.916465,5.825077056884766,0.011547681875526905,3.051757735406113e-09,148.89779663085938,1000,0.4482278823852539,1.0028140544891357,4783.146571495,0.03250318765640259,1,34,-0.3694479763507843,0.0003204297972843051,1.575188159942627,0.012639433145523071,0.22624874114990234,0.05052976310253143,1.8694261312484741,0.9687700867652893,0.9795393347740173
0.9893669486045837,0.0016591247403994203,0,4.574229717254639,114.38191223144531,10,0.15753446519374847,1.002346396446228,0.3037821352481842,23.489999771118164,1.002346396446228,26.16714859008789,1.0041112899780273,1.1166819334030151,1.9956072568893433,0.9893669486045837,700000.0,34,4781.54833984375,1.1261017322540283,74.55000305175781,1.0041112899780273,9.861095428466797,-0.16647599637508392,0,140.54908752441406,0,1746524717.8962204,9.878082275390625,0.01603875868022442,-2.2888182460434336e-09,142.29904174804688,1000,4.053005218505859,1.002346396446228,4918.21315595,0.15204544365406036,1,35,-0.21740253269672394,0.000292027136310935,1.5719646215438843,-0.01103479415178299,0.2720400094985962,0.039494968950748444,1.8681501150131226,0.9893669486045837,1.0041112899780273
