Time/Update,Metrics/EpLen,Metrics/LagrangeMultiplier/Std,Metrics/EpRet,Safety/ShieldLagrangeMultiplier/Max,Loss/Loss_pi,Train/PolicyRatio/Min,Safety/shield_violation,Value/Adv,_step,Safety/ShieldLagrangeMultiplier,Train/PolicyRatio/Max,Train/StopIter,Metrics/LagrangeMultiplier/Max,Loss/Loss_reward_critic,Train/LR,Loss/Loss_reward_critic/Delta,Train/Epoch,Metrics/LagrangeMultiplier,Value/cost,_timestamp,Train/Entropy,Safety/EpCostShield,Metrics/EpCost,Train/PolicyRatio/Std,Loss/Loss_cost_critic,Time/Epoch,Safety/shield_adv_c,Time/Rollout,Metrics/LagrangeMultiplier/Min,Train/PolicyRatio,_runtime,Loss/Loss_cost_critic/Delta,Safety/ShieldLagrangeMultiplier/Min,Safety/ShieldLagrangeMultiplier/Std,TotalEnvSteps,Train/PolicyStd,Train/KL,Value/reward,Time/FPS,Loss/Loss_pi/Delta,Time/Total
91.0479965209961,1000,0,-0.03674124926328659,0.044999994337558746,-0.45354321599006653,1.0039993524551392,-0.0236387699842453,0.16116109490394592,1,0.044999994337558746,1.0039993524551392,40,0.03599999472498894,0.005664927419275045,0.0002969999914057553,0.005664927419275045,0,0.03599999472498894,0.14882810413837433,1746507204.0715759,1.3811975717544556,54.54999923706055,25.049999237060547,0.013897882774472237,10.35663890838623,174.22091674804688,NaN,83.17285919189453,0.03599999472498894,1.0039993524551392,336.757757485,10.35663890838623,0.044999994337558746,0,20000.0,0.9634562134742737,0.017784710973501205,-0.05235288664698601,114.79678344726562,-0.45354321599006653,174.22203063964844
90.63459777832031,1000,0,0.504736065864563,0.07797069102525711,-0.3974580466747284,1.0039691925048828,2.8500616550445557,-0.17488330602645874,2,0.07797069102525711,1.0039691925048828,40,0.06964586675167084,0.006357050966471434,0.00029399999766610563,0.0006921235471963882,1,0.06964586675167084,1.5271605253219604,1746507365.451575,1.3525872230529785,133.75,51.92499923706055,0.011520041152834892,18.92033576965332,161.19561767578125,NaN,70.56096649169922,0.06964586675167084,1.0039691925048828,497.418089146,8.56369686126709,0.07797069102525711,0,40000.0,0.9372274279594421,0.011541168205440044,-0.047230299562215805,124.07286071777344,0.056085169315338135,335.51202392578125
91.58255004882812,1000,0,0.9059821963310242,0.11068408191204071,-0.2980870008468628,1.0019720792770386,3.084106683731079,-0.05647890269756317,3,0.11068408191204071,1.0019720792770386,40,0.10345771908760071,0.009422732517123222,0.000291000003926456,0.0030656815506517887,2,0.10345771908760071,1.8266910314559937,1746507526.1118922,1.326326608657837,218.0,69.5,0.009234583005309105,29.00054168701172,160.5707244873047,NaN,68.98812866210938,0.10345771908760071,1.0019720792770386,648.349745718,10.080205917358398,0.11068408191204071,0,60000.0,0.9129917025566101,0.006319166626781225,-0.034240663051605225,124.55570220947266,0.0993710458278656,496.2673034667969
82.91256713867188,1000,0,0.9706982374191284,0.14431579411029816,-0.3243059515953064,1.001412034034729,7.3487725257873535,-0.16070371866226196,4,0.14431579411029816,1.001412034034729,40,0.13776135444641113,0.003926079720258713,0.0002880000101868063,-0.00549665279686451,3,0.13776135444641113,3.478433609008789,1746507677.0433729,1.3111735582351685,188.5,74.7874984741211,0.010090700350701809,23.975372314453125,150.84254455566406,NaN,67.92993927001953,0.13776135444641113,1.001412034034729,802.286369159,-5.025169372558594,0.14431579411029816,0,80000.0,0.8991298079490662,0.0073559959419071674,-0.003109376411885023,132.58859252929688,-0.026218950748443604,647.2000732421875
85.15451049804688,1000,0,1.272998332977295,0.1785571277141571,-0.28678807616233826,1.0038450956344604,10.345992088317871,-0.17755813896656036,5,0.1785571277141571,1.0038450956344604,40,0.17247672379016876,0.010280976071953773,0.0002849999873433262,0.006354896351695061,4,0.17247672379016876,5.585963726043701,1746507830.980182,1.295366644859314,220.75,76.33000183105469,0.00994170643389225,21.974536895751953,153.86056518554688,NaN,68.70600891113281,0.17247672379016876,1.0038450956344604,957.188930712,-2.000835418701172,0.1785571277141571,0,100000.0,0.8851093649864197,0.008061228320002556,0.0417465977370739,129.98782348632812,0.03751787543296814,801.1458129882812
81.5958251953125,1000,0,2.018977642059326,0.21323703229427338,-0.29806026816368103,1.0036736726760864,12.726694107055664,-0.21138635277748108,6,0.21323703229427338,1.0036736726760864,40,0.20752599835395813,0.019097071141004562,0.00028199999360367656,0.008816095069050789,5,0.20752599835395813,5.8104400634765625,1746507985.8826613,1.282712697982788,219.25,90.0199966430664,0.00985900778323412,20.32711410522461,154.8274688720703,NaN,73.23159790039062,0.20752599835395813,1.0036736726760864,1112.531261114,-1.6474227905273438,0.21323703229427338,0,120000.0,0.8738487362861633,0.008273580111563206,0.08365483582019806,129.17604064941406,-0.011272192001342773,956.0494995117188
83.94852447509766,1000,0,2.686981439590454,0.248254656791687,-0.28511688113212585,1.0043108463287354,13.845198631286621,0.25041210651397705,7,0.248254656791687,1.0043108463287354,40,0.24288371205329895,0.02365340292453766,0.0002789999998640269,0.004556331783533096,6,0.24288371205329895,5.860985279083252,1746508141.2250237,1.2635126113891602,224.39999389648438,90.55000305175781,0.010244705714285374,20.527326583862305,155.26756286621094,NaN,71.31900787353516,0.24288371205329895,1.0043108463287354,1264.619284064,0.2002124786376953,0.248254656791687,0,140000.0,0.8571351766586304,0.00821138359606266,0.14805814623832703,128.80990600585938,0.012943387031555176,1111.39404296875
82.77667236328125,1000,0,3.000119686126709,0.28348249197006226,-0.3040459454059601,1.0046989917755127,14.928220748901367,-0.10860271751880646,8,0.28348249197006226,1.0046989917755127,40,0.27840542793273926,0.017614515498280525,0.00027600000612437725,-0.0060388874262571335,7,0.27840542793273926,6.856712341308594,1746508293.3127563,1.2477951049804688,217.39999389648438,83.44000244140625,0.010500950738787651,19.593822479248047,152.01402282714844,NaN,69.2373046875,0.27840542793273926,1.0046989917755127,1419.18046981,-0.9335041046142578,0.28348249197006226,0,160000.0,0.8437389731407166,0.0075236158445477486,0.20585495233535767,131.56680297851562,-0.01892906427383423,1263.4815673828125
82.51925659179688,1000,0,3.6324493885040283,0.31861236691474915,-0.34726768732070923,1.004234790802002,15.028677940368652,0.19501246511936188,9,0.31861236691474915,1.004234790802002,40,0.3139570355415344,0.02059231325984001,0.0002730000123847276,0.0029777977615594864,8,0.3139570355415344,6.900017261505127,1746508447.8741949,1.2332632541656494,186.85000610351562,78.4000015258789,0.010677347891032696,17.112504959106445,154.48574829101562,NaN,71.9664535522461,0.3139570355415344,1.004234790802002,1568.306963433,-2.4813175201416016,0.31861236691474915,0,180000.0,0.8316185474395752,0.009012624621391296,0.29837527871131897,129.46177673339844,-0.043221741914749146,1418.040771484375
77.92875671386719,1000,0,4.2491912841796875,0.3534204363822937,-0.37585896253585815,1.005051612854004,14.46510124206543,0.1284152865409851,10,0.3534204363822937,1.005051612854004,40,0.3493303060531616,0.0294334776699543,0.0002699999895412475,0.008841164410114288,9,0.3493303060531616,7.114929676055908,1746508597.000521,1.2176847457885742,164.89999389648438,70.16999816894531,0.010424981825053692,13.410200119018555,149.05140686035156,NaN,71.12256622314453,0.3493303060531616,1.005051612854004,1721.091738958,-3.7023048400878906,0.3534204363822937,0,200000.0,0.8185868859291077,0.009219976142048836,0.3276378810405731,134.18190002441406,-0.028591275215148926,1567.1693115234375
