Train/PolicyRatio/Min,Safety/shield_violation,Train/PolicyRatio/Std,Metrics/EpCost,Misc/Alpha,Safety/ShieldLagrangeMultiplier/Std,Loss/Loss_cost_critic/Delta,Train/LR,Metrics/EpRet,Metrics/LagrangeMultiplier/Std,Value/cost,Safety/ShieldLagrangeMultiplier/Min,TotalEnvSteps,Metrics/LagrangeMultiplier/Min,_step,Safety/ShieldLagrangeMultiplier/Max,Time/Rollout,Loss/Loss_cost_critic,Metrics/LagrangeMultiplier,Train/Epoch,Loss/Loss_reward_critic,Safety/shield_adv_c,Metrics/LagrangeMultiplier/Max,Time/Epoch,Train/PolicyRatio,Time/FPS,_runtime,Safety/ShieldLagrangeMultiplier,Misc/FinalStepNorm,_timestamp,Loss/Loss_pi,Value/reward,Misc/xHx,Misc/AcceptanceStep,Train/PolicyRatio/Max,Train/Entropy,Loss/Loss_pi/Delta,Train/KL,Loss/Loss_reward_critic/Delta,Safety/EpCostShield,Metrics/EpLen,Train/PolicyStd,Time/Total,Misc/H_inv_g,Misc/gradient_norm,Value/Adv,Time/Update,Train/StopIter
0.999875545501709,0.16140131652355194,8.803072705632076e-05,34.599998474121094,0.7782289385795593,0,13.30008316040039,0,-1.9282467365264893,0,-0.11183614283800125,0.044999994337558746,20000.0,0.03599999472498894,1,0.044999994337558746,141.6056365966797,13.30008316040039,0.03599999472498894,0,0.007587958127260208,-0.11825068295001984,0.03599999472498894,167.88613891601562,0.999875545501709,119.12836456298828,286.369038954,0.044999994337558746,0.10636256635189056,1746496567.749761,-0.3070873022079468,-0.15210217237472534,0.033022888004779816,1,0.999875545501709,1.4149070978164673,-0.3070873022079468,0.0005374768516048789,0.007587958127260208,58.0,1000,0.9959849715232849,167.88748168945312,0.13667260110378265,0.3357429504394531,-7.629394005448376e-09,26.280460357666016,10
1.0012024641036987,1.2776826620101929,0.0008502423879690468,32.900001525878906,3.5542149543762207,0,5.286306381225586,0,-1.339702844619751,0,0.4757714867591858,0.07991273701190948,40000.0,0.0709429681301117,2,0.07991273701190948,90.90157318115234,18.586389541625977,0.0709429681301117,1,0.006653214804828167,1.5538471937179565,0.0709429681301117,117.16315460205078,1.0012024641036987,170.70213317871094,406.235615728,0.07991273701190948,0.2411573827266693,1746496684.998808,-0.44328638911247253,-0.16842293739318848,0.0015832147328183055,1,1.0012024641036987,1.42852783203125,-0.13619908690452576,0.00038199074333533645,-0.0009347433224320412,77.0,1000,1.0099048614501953,285.13916015625,0.06785109639167786,0.05849677324295044,1.5258788677030566e-09,26.26154899597168,10
1.0004229545593262,2.5220491886138916,0.00029907404677942395,32.983333587646484,3.478154420852661,0,3.2022876739501953,0,-0.7251640558242798,0,1.0920857191085815,0.11464262753725052,60000.0,0.10587592422962189,3,0.11464262753725052,93.46971893310547,21.788677215576172,0.10587592422962189,2,0.00681481696665287,-0.3395586609840393,0.10587592422962189,119.78470611572266,1.0004229545593262,166.9662322998047,523.767432296,0.11464262753725052,0.30231741070747375,1746496804.865343,-0.42951464653015137,-0.1308419406414032,0.001653216197155416,1,1.0004229545593262,1.4505027532577515,0.013771742582321167,0.00033536963746882975,0.00016160216182470322,60.04999923706055,1000,1.0322521924972534,405.0053405761719,0.0869189128279686,0.04369354248046875,2.479553096179643e-08,26.314950942993164,10
1.000817060470581,2.6805765628814697,0.0005776365869678557,32.04999923706055,4.574540138244629,0,-5.400478363037109,0,-0.36837905645370483,0,1.5021206140518188,0.1491866111755371,80000.0,0.14075955748558044,4,0.1491866111755371,90.17776489257812,16.388198852539062,0.14075955748558044,3,0.005299909505993128,0.7541149258613586,0.14075955748558044,117.4544906616211,1.0008169412612915,170.27871704101562,650.533733896,0.1491866111755371,0.26289767026901245,1746496922.3964534,-0.412827730178833,-0.09353651851415634,0.0009557198500260711,1,1.000817060470581,1.4794464111328125,0.01668691635131836,0.0003810261550825089,-0.0015149074606597424,56.79999923706055,1000,1.062555193901062,522.5374145507812,0.05746975168585777,0.0349719263613224,1.2207030941624453e-08,27.276676177978516,10
1.0010297298431396,3.4648237228393555,0.000728016544599086,43.52000045776367,3.151811122894287,0,18.137046813964844,0,-0.20427276194095612,0,1.702728271484375,0.18291807174682617,100000.0,0.17588496208190918,5,0.18291807174682617,98.00443267822266,34.525245666503906,0.17588496208190918,4,0.005548160057514906,1.2304470539093018,0.17588496208190918,126.66786193847656,1.00102961063385,157.89324951171875,783.208919388,0.18291807174682617,0.29061830043792725,1746497049.1626,-0.2824215888977051,-0.07609785348176956,0.002013295190408826,1,1.0010297298431396,1.5219351053237915,0.13040614128112793,0.00029496417846530676,0.0002482505515217781,140.64999389648438,1000,1.1087833642959595,649.2914428710938,0.09220676869153976,0.04419939965009689,9.53674295089968e-09,28.66339683532715,10
0.9995905756950378,5.747282981872559,0.00028952074353583157,54.220001220703125,3.231078624725342,0,3.7940826416015625,0,0.34336090087890625,0,3.4394450187683105,0.21698813140392303,120000.0,0.211188405752182,6,0.21698813140392303,103.54110717773438,38.31932830810547,0.211188405752182,5,0.007826471701264381,1.77763831615448,0.211188405752182,132.5797882080078,0.9995905756950378,150.85255432128906,912.333231676,0.21698813140392303,0.28968918323516846,1746497181.838269,-0.2832247316837311,-0.04589763283729553,0.0019157228525727987,1,0.9995905756950378,1.5494922399520874,-0.000803142786026001,0.0003140091139357537,0.0022783116437494755,155.0500030517578,1000,1.1395059823989868,781.9736938476562,0.08965711295604706,0.04965158924460411,-1.678466787780053e-08,29.038650512695312,10
1.0003198385238647,6.720892906188965,0.0002260757319163531,60.93000030517578,4.13833475112915,0,-11.815608978271484,0,0.9322264790534973,0,3.969470262527466,0.25145912170410156,140000.0,0.2467155158519745,7,0.25145912170410156,101.8536605834961,26.503719329833984,0.2467155158519745,6,0.012502344325184822,0.6552615761756897,0.2467155158519745,129.0246124267578,1.0003198385238647,155.00918579101562,1041.599205221,0.25145912170410156,0.31739309430122375,1746497310.9621284,-0.3340217173099518,-0.022450434044003487,0.0011678176233544946,1,1.0003198385238647,1.554810881614685,-0.0507969856262207,0.0003126230149064213,0.004675872623920441,115.3499984741211,1000,1.1456198692321777,911.0828247070312,0.07669585198163986,0.033704694360494614,-1.831054596834747e-08,27.170917510986328,10
1.001144289970398,8.511846542358398,0.0008091070922091603,63.47999954223633,2.603480577468872,0,-2.8048095703125,0,1.6029139757156372,0,5.265939235687256,0.28596800565719604,160000.0,0.2825198769569397,8,0.28596800565719604,100.14663696289062,23.698909759521484,0.2825198769569397,7,0.017568936571478844,0.10350626707077026,0.2825198769569397,129.17584228515625,1.001144289970398,154.8277130126953,1170.706979897,0.28596800565719604,0.31255027651786804,1746497440.2285895,-0.39166855812072754,0.031128574162721634,0.0029506643768399954,1,1.001144289970398,1.5803083181381226,-0.05764684081077576,0.0002737341565079987,0.005066592246294022,99.3499984741211,1000,1.1753867864608765,1040.3692626953125,0.12005093693733215,0.04899098351597786,-1.602172794434864e-08,29.02916145324707,10
1.0019267797470093,8.524296760559082,0.001362354727461934,67.94999694824219,2.3449699878692627,0,-2.9225807189941406,0,2.294583797454834,0,4.450179100036621,0.3202705383300781,180000.0,0.3186129033565521,9,0.3202705383300781,100.32406616210938,20.776329040527344,0.3186129033565521,8,0.015504742041230202,-0.507344663143158,0.3186129033565521,129.02044677734375,1.0019267797470093,155.01419067382812,1297.391945904,0.3202705383300781,0.3013509213924408,1746497569.3362021,-0.39449188113212585,0.11094091832637787,0.003637091489508748,1,1.0019267797470093,1.6000770330429077,-0.0028233230113983154,0.00034865079214796424,-0.002064194530248642,88.19999694824219,1000,1.1987439393997192,1169.47314453125,0.1285095065832138,0.06624092161655426,3.356933575560106e-08,28.696346282958984,10
1.0021547079086304,6.300070285797119,0.001523580402135849,55.779998779296875,3.272479772567749,0,-6.65828800201416,0,3.0227413177490234,0,3.471896171569824,0.35423988103866577,200000.0,0.35474830865859985,10,0.35423988103866577,100.54341888427734,14.118041038513184,0.35474830865859985,9,0.023021794855594635,-0.6470338702201843,0.35474830865859985,126.57386779785156,1.0021547079086304,158.010498046875,1420.73872129,0.35423988103866577,0.2963496744632721,1746497696.020811,-0.3646007478237152,0.11059831827878952,0.0018675564788281918,1,1.0021547079086304,1.6294084787368774,0.029891133308410645,0.0003387487377040088,0.007517052814364433,81.0,1000,1.234632134437561,1296.1348876953125,0.09055813401937485,0.05914170667529106,1.1444091230217168e-09,26.03042221069336,10
