Train/KL,Value/Adv,Safety/shield_violation,Train/PolicyRatio,Safety/ShieldLagrangeMultiplier/Max,Train/PolicyStd,Loss/Loss_cost_critic,Loss/Loss_cost_critic/Delta,Train/PolicyRatio/Max,Loss/Loss_reward_critic,Safety/ShieldLagrangeMultiplier,Loss/Loss_pi,Time/Rollout,Safety/shield_adv_c,_timestamp,Metrics/EpCost,Train/PolicyRatio/Std,Metrics/LagrangeMultiplier/Max,Loss/Loss_reward_critic/Delta,Time/Total,Train/Epoch,Metrics/LagrangeMultiplier,TotalEnvSteps,Time/Epoch,Loss/Loss_pi/Delta,Safety/EpCostShield,_step,Safety/ShieldLagrangeMultiplier/Min,Train/PolicyRatio/Min,Metrics/LagrangeMultiplier/Std,Safety/ShieldLagrangeMultiplier/Std,Metrics/LagrangeMultiplier/Min,Value/reward,Metrics/EpRet,Time/FPS,Train/Entropy,Train/LR,_runtime,Value/cost,Time/Update,Metrics/EpLen,Train/StopIter
0.007924719713628292,0.14507144689559937,0.009862788021564484,1.0028719902038574,0.044999994337558746,0.9755525588989258,11.424137115478516,11.424137115478516,1.0028719902038574,0.0074779316782951355,0.044999994337558746,-0.45770829916000366,115.83167266845703,NaN,1746506441.952923,40.0,0.010233783163130283,0.03599999472498894,0.0074779316782951355,212.8323974609375,0,0.03599999472498894,20000.0,212.8314666748047,-0.45770829916000366,67.75,1,0.044999994337558746,1.0028719902038574,0,0,0.03599999472498894,0.13005967438220978,-2.278061866760254,93.97106170654297,1.3939892053604126,0.0002969999914057553,336.66486363,-0.055271685123443604,96.99971008300781,1000,40
0.021784378215670586,0.014693554490804672,0.8094256520271301,1.0031616687774658,0.07950083911418915,0.9466002583503723,10.328103065490723,-1.096034049987793,1.0031616687774658,0.006102701183408499,0.07950083911418915,-0.42844414710998535,84.84674072265625,NaN,1746506564.993276,30.049999237060547,0.012415630742907524,0.07039551436901093,-0.0013752304948866367,335.8936462402344,1,0.07039551436901093,40000.0,122.98078918457031,0.02926415205001831,52.650001525878906,2,0.07950083911418915,1.0031616687774658,0,0,0.07039551436901093,0.07666327059268951,-1.515385627746582,162.6270294189453,1.3633625507354736,0.00029399999766610563,525.564879228,0.5391207337379456,38.13398742675781,1000,15
0.009249228984117508,0.08137102425098419,2.761573553085327,1.003672480583191,0.11401622742414474,0.9099892377853394,18.252290725708008,7.924187660217285,1.003672480583191,0.010882037691771984,0.11401622742414474,-0.4035497307777405,90.39811706542969,NaN,1746506753.8931456,37.016666412353516,0.012306964956223965,0.1050684005022049,0.004779336508363485,524.7947998046875,2,0.1050684005022049,60000.0,188.84266662597656,0.024894416332244873,93.0,3,0.11401622742414474,1.003672480583191,0,0,0.1050684005022049,0.08311556279659271,-0.6075907349586487,105.90827178955078,1.323220133781433,0.000291000003926456,712.155276752,0.9047074317932129,98.44446563720703,1000,40
0.00870355311781168,-0.27512240409851074,5.9684648513793945,1.0039889812469482,0.14863073825836182,0.8904796838760376,20.24359893798828,1.9913082122802734,1.0039889812469482,0.00930242333561182,0.14863073825836182,-0.37398719787597656,88.62998962402344,NaN,1746506940.483542,40.26250076293945,0.01004080381244421,0.13996389508247375,-0.0015796143561601639,711.3762817382812,3,0.13996389508247375,80000.0,186.52377319335938,0.029562532901763916,114.19999694824219,4,0.14863073825836182,1.0039889812469482,0,0,0.13996389508247375,0.10503429174423218,-0.07395120710134506,107.22493743896484,1.3013691902160645,0.0002880000101868063,899.224429574,2.840081214904785,97.8936767578125,1000,40
0.006779865827411413,0.08199810981750488,6.7638959884643555,1.0013341903686523,0.1813877820968628,0.8735737204551697,25.748788833618164,5.505189895629883,1.0013341903686523,0.015442968346178532,0.1813877820968628,-0.23431932926177979,92.40116119384766,NaN,1746507127.5527475,52.099998474121094,0.009587137028574944,0.17507216334342957,0.006140545010566711,898.4370727539062,4,0.17507216334342957,100000.0,186.9929656982422,0.13966786861419678,229.85000610351562,5,0.1813877820968628,1.0013341903686523,0,0,0.17507216334342957,0.12696483731269836,0.5538673996925354,106.95589447021484,1.282003402709961,0.0002849999873433262,1081.595851924,4.072669506072998,94.59171295166016,1000,40
0.009506378322839737,0.15691518783569336,9.86323070526123,1.0038777589797974,0.2148594707250595,0.852851927280426,17.669132232666016,-8.079656600952148,1.0038777589797974,0.018001563847064972,0.2148594707250595,-0.3502544164657593,87.80054473876953,NaN,1746507309.924272,58.43000030517578,0.01021086797118187,0.21040496230125427,0.0025585955008864403,1080.7879638671875,5,0.21040496230125427,120000.0,182.27365112304688,-0.11593508720397949,147.85000610351562,6,0.2148594707250595,1.0038777589797974,0,0,0.21040496230125427,0.22012504935264587,1.8275946378707886,109.72513580322266,1.2583417892456055,0.00028199999360367656,1262.475434643,4.503480434417725,94.4730453491211,1000,40
0.007984711788594723,-0.10404656827449799,12.219412803649902,1.0037574768066406,0.24888688325881958,0.8402594327926636,15.6715087890625,-1.9976234436035156,1.0037574768066406,0.02100314572453499,0.24888688325881958,-0.36644265055656433,86.80353546142578,NaN,1746507490.8036244,66.12000274658203,0.009841606952250004,0.2459735870361328,0.0030015818774700165,1261.6973876953125,6,0.2459735870361328,140000.0,180.814208984375,-0.016188234090805054,155.10000610351562,7,0.24888688325881958,1.0037574768066406,0,0,0.2459735870361328,0.27905821800231934,2.8689470291137695,110.61077880859375,1.243147850036621,0.0002789999998640269,1445.098798122,5.941867351531982,94.01060485839844,1000,40
0.00763103598728776,-0.011775963008403778,12.206616401672363,1.003332257270813,0.28350746631622314,0.8321236371994019,18.474225997924805,2.8027172088623047,1.003332257270813,0.03780008479952812,0.28350746631622314,-0.2954851984977722,88.11298370361328,NaN,1746507673.427221,67.06999969482422,0.010121598839759827,0.2818049192428589,0.016796939074993134,1444.3118896484375,7,0.2818049192428589,160000.0,182.54847717285156,0.07095745205879211,186.0500030517578,8,0.28350746631622314,1.003332257270813,0,0,0.2818049192428589,0.36395058035850525,4.0784382820129395,109.5599365234375,1.2338498830795288,0.00027600000612437725,1627.119577974,4.9933576583862305,94.4354248046875,1000,40
0.007267781533300877,-0.03731163963675499,12.699196815490723,1.0025287866592407,0.3185444474220276,0.8262660503387451,15.808345794677734,-2.6658802032470703,1.0025287866592407,0.03761123865842819,0.3185444474220276,-0.3117963373661041,87.92839813232422,NaN,1746507855.4479911,70.83000183105469,0.009686327539384365,0.31790176033973694,-0.0001888461410999298,1626.340576171875,8,0.31790176033973694,180000.0,181.9542694091797,-0.01631113886833191,179.5,9,0.3185444474220276,1.0025287866592407,0,0,0.31790176033973694,0.4576438367366791,5.334593296051025,109.91773223876953,1.2267913818359375,0.0002730000123847276,1809.197128847,6.413024425506592,94.02581787109375,1000,40
0.008269892074167728,-0.06052229180932045,12.794425010681152,1.0025509595870972,0.3540591895580292,0.8206086754798889,20.913066864013672,5.1047210693359375,1.0025509595870972,0.03621724992990494,0.3540591895580292,-0.2462901473045349,87.74920654296875,NaN,1746508037.525518,73.61000061035156,0.010523341596126556,0.35425761342048645,-0.0013939887285232544,1808.42138671875,9,0.35425761342048645,200000.0,182.01470947265625,0.06550619006156921,207.75,10,0.3540591895580292,1.0025509595870972,0,0,0.35425761342048645,0.5802260041236877,6.543694972991943,109.88123321533203,1.2199921607971191,0.0002699999895412475,1991.208896751,5.256399631500244,94.26544189453125,1000,40
