_timestamp,Train/PolicyRatio/Min,Time/Update,Safety/ShieldLagrangeMultiplier/Std,Time/Epoch,Time/Total,Safety/EpCostShield,Metrics/LagrangeMultiplier,Train/Entropy,_runtime,Train/LR,Safety/shield_adv_c,Metrics/EpRet,Value/Adv,Metrics/LagrangeMultiplier/Min,Time/FPS,Train/PolicyStd,Safety/shield_violation,Metrics/LagrangeMultiplier/Std,Time/Rollout,_step,Safety/ShieldLagrangeMultiplier/Min,TotalEnvSteps,Loss/Loss_pi/Delta,Safety/ShieldLagrangeMultiplier,Loss/Loss_pi,Value/reward,Train/Epoch,Loss/Loss_cost_critic/Delta,Metrics/EpLen,Value/cost,Metrics/LagrangeMultiplier/Max,Train/PolicyRatio,Train/PolicyRatio/Max,Train/PolicyRatio/Std,Metrics/EpCost,Train/KL,Safety/ShieldLagrangeMultiplier/Max,Loss/Loss_reward_critic,Loss/Loss_cost_critic,Train/StopIter,Loss/Loss_reward_critic/Delta
1746551816.3220754,1.0009539127349854,84.59931945800781,0,152.36251831054688,1679.2237548828125,141.75,0.37700018286705017,1.2548712491989136,1824.222961197,0.00026699999580159783,NaN,3.8901174068450928,-0.054215580224990845,0.37700018286705017,131.26588439941406,0.8489775061607361,8.550801277160645,0,67.76312255859375,11,0.3831094801425934,220000.0,0.2563197612762451,0.3831094801425934,-0.10834726691246033,0.30800795555114746,10,1.6959495544433594,1000,3.45660400390625,0.37700018286705017,1.0009539127349854,1.0009539127349854,0.010910885408520699,35.599998474121094,0.009454361163079739,0.3831094801425934,0.018330328166484833,10.7503023147583,40,-0.006589805707335472
1746551960.5720773,1.002945065498352,79.84947967529297,0,144.15296936035156,1823.4385986328125,142.8000030517578,0.41231095790863037,1.2420058250427246,1969.493928679,0.0002640000020619482,NaN,4.521511077880859,-0.007536746561527252,0.41231095790863037,138.7415008544922,0.8380300998687744,10.758196830749512,0,64.30345153808594,12,0.41762039065361023,240000.0,-0.07533182203769684,0.41762039065361023,-0.18367908895015717,0.46573662757873535,11,0.7774143218994141,1000,3.4786264896392822,0.41231095790863037,1.002945065498352,1.002945065498352,0.011304253712296486,35.880001068115234,0.011693245731294155,0.41762039065361023,0.03208664804697037,11.527716636657715,40,0.013756319880485535
1746552105.8430393,1.003446102142334,80.3921890258789,0,145.20791625976562,1968.74658203125,114.1500015258789,0.4474855363368988,1.2230427265167236,2112.814128034,0.0002610000083222985,NaN,5.225647449493408,-0.03335133194923401,0.4474855363368988,137.73353576660156,0.8222379684448242,11.307271003723145,0,64.81568908691406,13,0.4518854022026062,260000.0,-0.10885591804981232,0.4518854022026062,-0.2925350069999695,0.5264127850532532,12,-1.9167490005493164,1000,3.7091617584228516,0.4474855363368988,1.003446102142334,1.003446102142334,0.011060843244194984,35.22999954223633,0.010971495881676674,0.4518854022026062,0.03767554089426994,9.610967636108398,40,0.005588892847299576
1746552249.1637921,1.004045844078064,80.03482818603516,0,143.26292419433594,2112.070068359375,119.94999694824219,0.48252952098846436,1.2090367078781128,2260.768121701,0.0002579999854788184,NaN,5.871518135070801,-0.035453829914331436,0.48252952098846436,139.6034698486328,0.8108007907867432,11.05151081085205,0,63.22804641723633,14,0.486054390668869,280000.0,0.04090094566345215,0.486054390668869,-0.25163406133651733,0.5809609293937683,13,-0.7423629760742188,1000,3.732548713684082,0.48252952098846436,1.004045844078064,1.004045844078064,0.011259824968874454,34.90999984741211,0.010640804655849934,0.486054390668869,0.03578050807118416,8.86860466003418,40,-0.001895032823085785
1746552397.1176085,1.004423975944519,82.69581604003906,0,147.89610290527344,2260.0224609375,114.6500015258789,0.5175608396530151,1.1918609142303467,2406.622464831,0.00025499999173916876,NaN,6.523977279663086,0.48637324571609497,0.5175608396530151,135.23007202148438,0.7968921065330505,12.338265419006348,0,65.20021057128906,15,0.5200511813163757,300000.0,-0.07149043679237366,0.5200511813163757,-0.323124498128891,0.6455406546592712,14,-1.2017431259155273,1000,4.115642547607422,0.5175608396530151,1.004423975944519,1.004423975944519,0.011067372746765614,36.560001373291016,0.009036445058882236,0.5200511813163757,0.04827801138162613,7.666861534118652,40,0.01249750331044197
1746552542.971822,1.006060242652893,80.62474060058594,0,145.79367065429688,2405.87353515625,98.25,0.5525445938110352,1.1744334697723389,2552.001572296,0.0002519999979995191,NaN,7.504268169403076,-0.04808531701564789,0.5525445938110352,137.18017578125,0.7831213474273682,12.413222312927246,0,65.16887664794922,16,0.5535828471183777,320000.0,-0.07982197403907776,0.5535828471183777,-0.40294647216796875,0.729928195476532,15,-0.3171663284301758,1000,3.6103832721710205,0.5525445938110352,1.006060242652893,1.006060242652893,0.011311262845993042,35.91999816894531,0.011081882752478123,0.5535828471183777,0.05127863958477974,7.349695205688477,40,0.0030006282031536102
1746552688.350374,1.0056610107421875,80.22454071044922,0,145.29586791992188,2551.234130859375,97.19999694824219,0.5872977375984192,1.1570608615875244,2698.348495544,0.00024900000425986946,NaN,7.571435451507568,0.18255233764648438,0.5872977375984192,137.65016174316406,0.7696548104286194,9.44332218170166,0,65.07124328613281,17,0.5866996049880981,340000.0,0.13976386189460754,0.5866996049880981,-0.2631826102733612,0.6458571553230286,16,0.10248041152954102,1000,3.268990993499756,0.5872977375984192,1.0056610107421875,1.0056610107421875,0.011669985018670559,32.83000183105469,0.011888972483575344,0.5866996049880981,0.04042714461684227,7.452175617218018,40,-0.01085149496793747
1746552834.6968956,1.0031884908676147,79.12586212158203,0,146.28842163085938,2697.60546875,144.14999389648438,0.6219747066497803,1.1420818567276,2839.958769005,0.0002460000105202198,NaN,8.174217224121094,0.0301678366959095,0.6219747066497803,136.71621704101562,0.7581809759140015,12.401731491088867,0,67.16251373291016,18,0.6203358769416809,360000.0,0.06399565935134888,0.6203358769416809,-0.19918695092201233,0.7463180422782898,17,2.87333345413208,1000,4.261778354644775,0.6219747066497803,1.0031884908676147,1.0031884908676147,0.01220731995999813,34.689998626708984,0.012880805879831314,0.6203358769416809,0.0468173511326313,10.325509071350098,40,0.006390206515789032
1746552976.3078854,1.005419373512268,79.2314224243164,0,141.510986328125,2839.1767578125,89.55000305175781,0.6566175222396851,1.1167892217636108,2981.446124372,0.00024300000222865492,NaN,8.33317756652832,-0.03802110254764557,0.6566175222396851,141.331787109375,0.7392494082450867,10.474523544311523,0,62.27951431274414,19,0.6533749103546143,380000.0,-0.14838197827339172,0.6533749103546143,-0.34756892919540405,0.7802859544754028,18,-1.6328001022338867,1000,3.429783582687378,0.6566175222396851,1.005419373512268,1.005419373512268,0.012133949436247349,35.15999984741211,0.015204067341983318,0.6533749103546143,0.05287402868270874,8.692708969116211,40,0.006056677550077438
1746553117.7957168,1.0056564807891846,78.84020233154297,0,141.4306640625,2980.703369140625,91.69999694824219,0.6912705898284912,1.0971397161483765,3124.972583624,0.00023999999393709004,NaN,8.43037223815918,0.030346928164362907,0.6912705898284912,141.41204833984375,0.7248640656471252,10.254664421081543,0,62.59040069580078,20,0.6859471797943115,400000.0,0.023692220449447632,0.6859471797943115,-0.3238767087459564,0.7727460861206055,19,-1.006669521331787,1000,3.7781600952148438,0.6912705898284912,1.0056564807891846,1.0056564807891846,0.012283365242183208,35.77000045776367,0.012747461907565594,0.6859471797943115,0.04364291578531265,7.686039447784424,40,-0.009231112897396088
1746553261.3221796,1.0081431865692139,79.24468994140625,0,143.47100830078125,3124.22900390625,86.44999694824219,0.7259098887443542,1.0737196207046509,3267.55595626,0.00023700000019744039,NaN,8.292571067810059,-0.012277510017156601,0.7259098887443542,139.40098571777344,0.7080783247947693,11.627542495727539,0,64.22627258300781,21,0.7179980278015137,420000.0,-0.10259866714477539,0.7179980278015137,-0.4264753758907318,0.84818434715271,20,-0.4139561653137207,1000,3.6360836029052734,0.7259098887443542,1.0081431865692139,1.0081431865692139,0.01244274340569973,35.400001525878906,0.013374104164540768,0.7179980278015137,0.03474090248346329,7.272083282470703,40,-0.008902013301849365
1746553403.9053636,1.004072904586792,79.39344024658203,0,142.5181884765625,3266.80615234375,119.44999694824219,0.7608664035797119,1.0640842914581299,3412.30451302,0.00023400000645779073,NaN,8.496459007263184,-0.24055884778499603,0.7608664035797119,140.3329620361328,0.7012837529182434,10.609152793884277,0,63.12468338012695,22,0.7503137588500977,440000.0,0.2043958157300949,0.7503137588500977,-0.2220795601606369,0.7866827845573425,21,1.3826065063476562,1000,3.3887555599212646,0.7608664035797119,1.004072904586792,1.004072904586792,0.012403721921145916,40.79999923706055,0.013146188110113144,0.7503137588500977,0.03816097602248192,8.65468978881836,40,0.003420073539018631
1746553548.6536486,1.0046014785766602,78.16622161865234,0,144.69448852539062,3411.563232421875,87.69999694824219,0.7957611680030823,1.048032522201538,3554.993533057,0.00023099999816622585,NaN,8.24909496307373,-0.32434600591659546,0.7957611680030823,138.22225952148438,0.6901320815086365,9.159656524658203,0,66.5282211303711,23,0.7821767926216125,460000.0,-0.0602695494890213,0.7821767926216125,-0.2823491096496582,0.7678207755088806,22,-1.5576467514038086,1000,3.0177321434020996,0.7957611680030823,1.0046014785766602,1.0046014785766602,0.012469415552914143,35.380001068115234,0.013748774304986,0.7821767926216125,0.051538024097681046,7.097043037414551,40,0.013377048075199127
1746553691.3428817,1.0054389238357544,81.2017822265625,0,142.63125610351562,3554.2490234375,89.19999694824219,0.8305727243423462,1.0305098295211792,3698.851581229,0.0002280000044265762,NaN,7.92507791519165,-0.11009588837623596,0.8305727243423462,140.22171020507812,0.678149402141571,10.337974548339844,0,61.4294319152832,24,0.8136832118034363,480000.0,-0.062419742345809937,0.8136832118034363,-0.34476885199546814,0.777428388595581,23,0.23647356033325195,1000,3.6621742248535156,0.8305727243423462,1.0054389238357544,1.0054389238357544,0.01244262047111988,34.91999816894531,0.013161123730242252,0.8136832118034363,0.03587700054049492,7.333516597747803,40,-0.015661023557186127
1746553835.2006474,1.005149245262146,79.1937484741211,0,143.76954650878906,3698.076416015625,106.5999984741211,0.8654896020889282,1.0174778699874878,3842.076019152,0.00022499999613501132,NaN,8.016772270202637,0.11231789737939835,0.8654896020889282,139.11151123046875,0.6693618893623352,10.341304779052734,0,64.57575988769531,25,0.845280647277832,500000.0,0.09121200442314148,0.845280647277832,-0.25355684757232666,0.8365254998207092,24,0.8873333930969238,1000,3.615037441253662,0.8654896020889282,1.005149245262146,1.005149245262146,0.012765827588737011,37.63999938964844,0.013102448545396328,0.845280647277832,0.04465276002883911,8.220849990844727,40,0.008775759488344193
1746553978.425451,1.004385232925415,78.28362274169922,0,143.16241455078125,3841.329345703125,98.05000305175781,0.9005899429321289,1.0063952207565308,3985.564769587,0.00022200000239536166,NaN,7.941790580749512,0.12546736001968384,0.9005899429321289,139.7014617919922,0.6619714498519897,9.740371704101562,0,64.87875366210938,26,0.8767719268798828,520000.0,-0.009734869003295898,0.8767719268798828,-0.26329171657562256,0.8539814352989197,25,-0.7876172065734863,1000,3.3166046142578125,0.9005899429321289,1.004385232925415,1.004385232925415,0.012318648397922516,39.099998474121094,0.013221758417785168,0.8767719268798828,0.04034124314785004,7.43323278427124,40,-0.004311516880989075
1746554121.9142065,1.004913091659546,79.91278839111328,0,143.4285888671875,3984.816650390625,105.6500015258789,0.9356145858764648,0.9974613785743713,4128.538020365,0.00021899999410379678,NaN,8.020078659057617,-0.34405821561813354,0.9356145858764648,139.4422149658203,0.6560812592506409,9.885918617248535,0,63.515743255615234,27,0.9083505272865295,540000.0,0.04886360466480255,0.9083505272865295,-0.21442811191082,0.8452343940734863,26,1.5310158729553223,1000,3.283155918121338,0.9356145858764648,1.004913091659546,1.004913091659546,0.012879893183708191,35.5,0.012030910700559616,0.9083505272865295,0.05108041316270828,8.964248657226562,40,0.010739170014858246
1746554264.8871932,1.0050526857376099,78.15540313720703,0,142.90805053710938,4127.787109375,99.30000305175781,0.9707141518592834,0.9882652163505554,4270.938362444,0.00021600000036414713,NaN,7.777238845825195,-0.06669805943965912,0.9707141518592834,139.95013427734375,0.6500841379165649,9.918917655944824,0,64.75260925292969,28,0.9398671984672546,560000.0,-0.03920678794384003,0.9398671984672546,-0.25363489985466003,0.7298441529273987,27,-0.1714162826538086,1000,3.258042812347412,0.9707141518592834,1.0050525665283203,1.0050526857376099,0.012654661200940609,37.619998931884766,0.01272669155150652,0.9398671984672546,0.04815324768424034,8.792832374572754,40,-0.0029271654784679413
1746554407.287487,1.0041874647140503,79.46483612060547,0,142.33531188964844,4270.1865234375,103.44999694824219,1.0061110258102417,0.978198230266571,4415.072583264,0.00021300000662449747,NaN,7.490365028381348,0.11439090222120285,1.0061110258102417,140.51327514648438,0.6435683965682983,9.771339416503906,0,62.87043380737305,29,0.9714325070381165,580000.0,0.03185068070888519,0.9714325070381165,-0.22178421914577484,0.6765866875648499,28,-1.0729832649230957,1000,3.6255812644958496,1.0061110258102417,1.0041873455047607,1.0041874647140503,0.012986838817596436,41.25,0.01316372025758028,0.9714325070381165,0.03971828892827034,7.719849109649658,40,-0.008434958755970001
1746554551.4219906,1.0073354244232178,79.93565368652344,0,144.0683135986328,4414.322265625,86.0999984741211,1.04163658618927,0.9621720910072327,4557.18483335,0.0002099999983329326,NaN,7.1566596031188965,-0.08890491724014282,1.04163658618927,138.82302856445312,0.633358359336853,11.333830833435059,0,64.13261413574219,30,1.0026315450668335,600000.0,-0.20742471516132355,1.0026315450668335,-0.4292089343070984,0.7485924363136292,29,-0.1436772346496582,1000,4.627368927001953,1.04163658618927,1.0073354244232178,1.0073354244232178,0.013226954266428947,39.25,0.014874059706926346,1.0026315450668335,0.038443755358457565,7.576171875,40,-0.0012745335698127747
1746554693.534452,1.0091155767440796,79.47083282470703,0,142.05221557617188,4556.439453125,62.20000076293945,1.0770983695983887,0.9315129518508911,4702.040066436,0.00020700000459328294,NaN,7.169820785522461,0.07273443043231964,1.0770983695983887,140.7932891845703,0.6142407655715942,10.19034194946289,0,62.58133316040039,31,1.03288996219635,620000.0,-0.05535885691642761,1.03288996219635,-0.484567791223526,0.7654953002929688,30,-0.8456473350524902,1000,3.1497321128845215,1.0770983695983887,1.0091155767440796,1.0091155767440796,0.01367648970335722,36.619998931884766,0.014839328825473785,1.03288996219635,0.05164090171456337,6.73052453994751,40,0.013197146356105804
1746554838.3896263,1.006144404411316,82.08985137939453,0,144.79383850097656,4701.2939453125,98.0,1.112230658531189,0.9125171303749084,4845.488852436,0.00020399999630171806,NaN,7.250178337097168,-0.05602364242076874,1.112230658531189,138.12742614746094,0.6026718020439148,10.636112213134766,0,62.70394515991211,32,1.0632386207580566,640000.0,0.17287194728851318,1.0632386207580566,-0.3116958439350128,0.9303417801856995,31,0.36144590377807617,1000,3.6645164489746094,1.112230658531189,1.006144404411316,1.006144404411316,0.013236254453659058,32.720001220703125,0.01339038647711277,1.0632386207580566,0.05310215428471565,7.091970443725586,40,0.0014612525701522827
1746554981.83837,1.005469560623169,79.59859466552734,0,143.39259338378906,4844.74462890625,92.19999694824219,1.1470462083816528,0.9012541174888611,4988.203907552,0.0002010000025620684,NaN,7.295673847198486,0.12380363047122955,1.1470462083816528,139.4772186279297,0.5959258675575256,9.716276168823242,0,63.79396057128906,33,1.0935311317443848,660000.0,0.0393107533454895,1.0935311317443848,-0.2723850905895233,0.8484097719192505,32,0.07544231414794922,1000,3.2825024127960205,1.1470462083816528,1.005469560623169,1.005469560623169,0.013643193989992142,32.36000061035156,0.016167588531970978,1.0935311317443848,0.052355311810970306,7.167412757873535,40,-0.0007468424737453461
1746555124.553377,1.0068150758743286,79.07951354980469,0,142.655029296875,4987.4560546875,83.0999984741211,1.1810718774795532,0.88232421875,5129.068606796,0.00019799999427050352,NaN,7.756192207336426,0.06738785654306412,1.1810718774795532,140.19834899902344,0.5848178863525391,9.927726745605469,0,63.57544708251953,34,1.123547911643982,680000.0,-0.08070111274719238,1.123547911643982,-0.3530862033367157,0.8651556372642517,33,-1.3751964569091797,1000,3.3008413314819336,1.1810718774795532,1.0068150758743286,1.0068150758743286,0.01306496188044548,25.690000534057617,0.013999349437654018,1.123547911643982,0.051417697221040726,5.7922163009643555,40,-0.0009376145899295807
1746555265.4178135,1.011454701423645,80.33792877197266,0,140.7926025390625,5128.31005859375,38.400001525878906,1.2140170335769653,0.8542709350585938,5267.51146888,0.00019500000053085387,NaN,7.612309455871582,-0.01007855124771595,1.2140170335769653,142.05291748046875,0.5687180161476135,7.674445152282715,0,60.454627990722656,35,1.1520754098892212,700000.0,-0.11156094074249268,1.1520754098892212,-0.4646471440792084,0.7427222728729248,34,-1.5005974769592285,1000,2.4218757152557373,1.2140170335769653,1.0114545822143555,1.011454701423645,0.01358410157263279,21.110000610351562,0.01563084125518799,1.1520754098892212,0.0393374003469944,4.291618824005127,40,-0.012080296874046326
1746555403.8610098,1.0098381042480469,79.79147338867188,0,138.38002014160156,5266.7646484375,46.849998474121094,1.2458608150482178,0.8274198770523071,5407.393014831,0.00019200000679120421,NaN,7.322102069854736,0.0012240707874298096,1.2458608150482178,144.529541015625,0.5536639094352722,7.357163906097412,0,58.58848571777344,36,1.179510235786438,720000.0,0.07972186803817749,1.179510235786438,-0.3849252760410309,0.8168258666992188,35,-0.5125627517700195,1000,2.5283780097961426,1.2458608150482178,1.0098381042480469,1.0098381042480469,0.013719610869884491,19.549999237060547,0.016652587801218033,1.179510235786438,0.037473760545253754,3.7790560722351074,40,-0.0018636398017406464
1746555543.7421281,1.0081514120101929,78.70623779296875,0,139.80743408203125,5406.630859375,74.94999694824219,1.2766640186309814,0.8106914162635803,5547.018691598,0.00018899999849963933,NaN,7.036984920501709,0.2821802794933319,1.2766640186309814,143.0539093017578,0.5444665551185608,8.393831253051758,0,61.10115432739258,37,1.2067772150039673,740000.0,0.0811377465724945,1.2067772150039673,-0.3037875294685364,0.8245847821235657,36,1.5706920623779297,1000,2.5797951221466064,1.2766640186309814,1.0081512928009033,1.0081514120101929,0.013666299171745777,18.940000534057617,0.014174445532262325,1.2067772150039673,0.043591681867837906,5.349748134613037,40,0.006117921322584152
1746555683.3678243,1.011703372001648,79.16297149658203,0,139.55282592773438,5546.26025390625,50.400001525878906,1.306139349937439,0.7920176386833191,5687.363217482,0.00018600000475998968,NaN,6.956785202026367,0.3232887387275696,1.306139349937439,143.31491088867188,0.5344401597976685,7.704007625579834,0,60.389808654785156,38,1.2331900596618652,760000.0,-0.08912003040313721,1.2331900596618652,-0.3929075598716736,0.8927744030952454,37,-0.749114990234375,1000,2.4532625675201416,1.306139349937439,1.011703372001648,1.011703372001648,0.013706658035516739,14.609999656677246,0.01550001185387373,1.2331900596618652,0.04136065021157265,4.600633144378662,40,-0.002231031656265259
1746555823.7122297,1.0050791501998901,78.68546295166016,0,140.27664184570312,5686.6103515625,82.80000305175781,1.3345659971237183,0.7793830037117004,5827.339162927,0.0001829999964684248,NaN,6.827620983123779,-0.2465531975030899,1.3345659971237183,142.57540893554688,0.5277732014656067,7.564033031463623,0,61.59111404418945,39,1.2597849369049072,780000.0,0.2077278047800064,1.2597849369049072,-0.18517975509166718,0.8345308303833008,38,1.1114730834960938,1000,1.8946300745010376,1.3345659971237183,1.0050791501998901,1.0050791501998901,0.013595834374427795,16.18000030517578,0.017651479691267014,1.2597849369049072,0.04606936499476433,5.712106227874756,40,0.004708714783191681
1746555963.6880043,1.0096555948257446,78.26753997802734,0,139.9019775390625,5826.5791015625,47.400001525878906,1.3621137142181396,0.7635289430618286,5973.132265281,0.00018000000272877514,NaN,6.8746113777160645,-0.32432499527931213,1.3621137142181396,142.9572296142578,0.5195358991622925,7.850444316864014,0,61.634361267089844,40,1.285510778427124,800000.0,-0.22779671847820282,1.285510778427124,-0.41297647356987,0.7972130179405212,39,-0.9211740493774414,1000,2.2396271228790283,1.3621137142181396,1.0096555948257446,1.0096555948257446,0.014334452338516712,16.84000015258789,0.015481648966670036,1.285510778427124,0.04906543344259262,4.7909321784973145,40,0.002996068447828293
1746556109.4811804,1.0046502351760864,80.87825012207031,0,145.70663452148438,5972.35986328125,86.3499984741211,1.389256238937378,0.7553969025611877,6110.419656731,0.00017699999443721026,NaN,7.6695427894592285,0.03793192282319069,1.389256238937378,137.26210021972656,0.5152868032455444,8.166703224182129,0,64.82833862304688,41,1.3116168975830078,820000.0,0.20722509920597076,1.3116168975830078,-0.20575137436389923,0.9250434637069702,40,1.5377511978149414,1000,2.0046067237854004,1.389256238937378,1.0046502351760864,1.0046502351760864,0.013881220482289791,20.899999618530273,0.015418719500303268,1.3116168975830078,0.05615481734275818,6.328683376312256,40,0.007089383900165558
