Time/Rollout,_step,Metrics/LagrangeMultiplier/Max,Loss/Loss_cost_critic/Delta,Train/StopIter,Safety/shield_adv_c,Time/FPS,Train/PolicyRatio/Min,Train/Epoch,_runtime,Safety/EpCostShield,Loss/Loss_pi,Train/PolicyStd,Safety/ShieldLagrangeMultiplier/Std,Safety/ShieldLagrangeMultiplier/Max,Value/reward,Train/LR,Loss/Loss_pi/Delta,Value/cost,Metrics/EpLen,Metrics/LagrangeMultiplier/Min,Train/PolicyRatio/Max,Safety/ShieldLagrangeMultiplier/Min,TotalEnvSteps,Value/Adv,Time/Epoch,Time/Total,Metrics/EpCost,Safety/shield_violation,Metrics/LagrangeMultiplier/Std,Train/Entropy,Metrics/LagrangeMultiplier,Loss/Loss_reward_critic,Safety/ShieldLagrangeMultiplier,Train/PolicyRatio,Loss/Loss_cost_critic,Train/PolicyRatio/Std,Train/KL,_timestamp,Metrics/EpRet,Loss/Loss_reward_critic/Delta,Time/Update
105.59376525878906,1,0.035999998450279236,70.12026977539062,40,NaN,98.50179290771484,1.0030983686447144,0,407.635081375,228.9499969482422,-0.31589317321777344,0.997707724571228,0,0.04500000178813934,0.13969455659389496,0.0002969999914057553,-0.31589317321777344,-0.1749974936246872,500,0.035999998450279236,1.0030983686447144,0.04500000178813934,20000.0,0.10494619607925415,203.0419921875,203.04339599609375,196.22500610351562,-0.14364305138587952,0,1.4166171550750732,0.035999998450279236,0.015336397103965282,0.04500000178813934,1.0030983686447144,70.12026977539062,0.010030686855316162,0.007177480962127447,1746911295.1254094,-0.229318767786026,0.015336397103965282,97.44815063476562
105.58126831054688,2,0.07101882994174957,-19.122005462646484,40,NaN,98.42375183105469,1.0032395124435425,1,611.040612555,233.85000610351562,-0.2482457309961319,0.9746294617652893,0,0.08001735806465149,0.12784990668296814,0.00029399999766610563,0.06764744222164154,6.855537414550781,500,0.07101882994174957,1.0032395124435425,0.08001735806465149,40000.0,-0.04509274661540985,203.20297241210938,406.3246765136719,200.83749389648438,7.882096767425537,0,1.393187403678894,0.07101882994174957,0.011993109248578548,0.08001735806465149,1.0032395124435425,50.99826431274414,0.01160620991140604,0.009510716423392296,1746911498.4070494,0.38314032554626465,-0.003343287855386734,97.62165832519531
105.09173583984375,3,0.10609976947307587,25.782764434814453,40,NaN,98.3543472290039,1.0030722618103027,2,814.038440622,260.7250061035156,-0.16933037340641022,0.9551961421966553,0,0.11512057483196259,0.11839978396892548,0.000291000003926456,0.07891535758972168,13.365020751953125,500,0.10609976947307587,1.0030722618103027,0.11512057483196259,60000.0,0.12737208604812622,203.34637451171875,609.7485961914062,213.35000610351562,14.775426864624023,0,1.3730109930038452,0.10609976947307587,0.01699535734951496,0.11512057483196259,1.0030722618103027,76.7810287475586,0.011407794430851936,0.010442808270454407,1746911701.8125386,0.34395259618759155,0.005002248100936413,98.25458526611328
105.16864013671875,4,0.14124628901481628,15.787620544433594,40,NaN,98.551513671875,1.0054503679275513,3,1016.452627502,238.75,-0.1796240508556366,0.9322474002838135,0,0.15017686784267426,0.16979166865348816,0.0002880000101868063,-0.01029367744922638,17.49197006225586,500,0.14124628901481628,1.0054503679275513,0.15017686784267426,80000.0,-0.21621784567832947,202.93955993652344,812.7478637695312,219.8000030517578,19.093778610229492,0,1.3487370014190674,0.14124628901481628,0.013405706733465195,0.15017686784267426,1.0054503679275513,92.56864929199219,0.011430268175899982,0.011470180936157703,1746911904.81042,0.9243062734603882,-0.0035896506160497665,97.7708511352539
104.5997543334961,5,0.17635250091552734,24.42932891845703,40,NaN,98.8353271484375,1.005125880241394,4,1218.425902836,210.02499389648438,-0.22134506702423096,0.9095175266265869,0,0.18497085571289062,0.23603400588035583,0.0002849999873433262,-0.04172101616859436,18.655933380126953,500,0.17635250091552734,1.005125880241394,0.18497085571289062,100000.0,-0.2771173119544983,202.35679626464844,1015.1613159179688,207.16000366210938,21.473182678222656,0,1.3240562677383423,0.17635250091552734,0.01684642769396305,0.18497085571289062,1.005125880241394,116.99797821044922,0.012582261115312576,0.012328549288213253,1746912107.2246234,1.7030001878738403,0.003440720960497856,97.7569808959961
104.19722747802734,6,0.21119020879268646,-4.477516174316406,40,NaN,99.05309295654297,1.0055913925170898,5,1419.989602649,207.10000610351562,-0.22973984479904175,0.8917333483695984,0,0.21957358717918396,0.2985268831253052,0.00028199999360367656,-0.008394777774810791,21.334321975708008,500,0.21119020879268646,1.0055913925170898,0.21957358717918396,120000.0,-0.024735845625400543,201.91192626953125,1217.132568359375,181.60000610351562,23.847915649414062,0,1.3043164014816284,0.21119020879268646,0.023371009156107903,0.21957358717918396,1.0055913925170898,112.52046203613281,0.011961217038333416,0.013110409490764141,1746912309.1978614,2.705287218093872,0.006524581462144852,97.71463012695312
103.70569610595703,7,0.24585771560668945,25.821273803710938,40,NaN,99.2528076171875,1.007293939590454,6,1623.290185746,227.0749969482422,-0.22886554896831512,0.8700597286224365,0,0.25422537326812744,0.44736236333847046,0.0002789999998640269,0.0008742958307266235,25.857799530029297,500,0.24585771560668945,1.007293939590454,0.25422537326812744,140000.0,0.17656871676445007,201.50563049316406,1418.697998046875,182.66000366210938,29.466894149780273,0,1.2797081470489502,0.24585771560668945,0.04103102162480354,0.25422537326812744,1.007293939590454,138.34173583984375,0.012606377713382244,0.014431772753596306,1746912510.7615747,4.064677715301514,0.01766001246869564,97.79986572265625
105.88047790527344,8,0.2804524898529053,18.127655029296875,40,NaN,98.41171264648438,1.0068823099136353,7,1821.763707679,224.77499389648438,-0.22051192820072174,0.8447410464286804,0,0.28889575600624084,0.5837193131446838,0.00027600000612437725,0.008353620767593384,26.661497116088867,500,0.2804524898529053,1.0068823099136353,0.28889575600624084,160000.0,-0.36437562108039856,203.22784423828125,1621.983642578125,187.0800018310547,30.31258201599121,0,1.2501245737075806,0.2804524898529053,0.06252811849117279,0.28889575600624084,1.0068823099136353,156.46939086914062,0.013179914094507694,0.014631085097789764,1746912714.0621452,5.412820816040039,0.021497096866369247,97.34732055664062
100.906005859375,9,0.31487181782722473,-47.62042236328125,40,NaN,100.93447875976562,1.009007453918457,8,2021.457756896,145.3249969482422,-0.3793838322162628,0.8162841796875,0,0.32267308235168457,0.6864446997642517,0.0002730000123847276,-0.15887190401554108,19.494871139526367,500,0.31487181782722473,1.009007453918457,0.32267308235168457,180000.0,0.1214870885014534,198.14834594726562,1820.205078125,175.85000610351562,24.44483757019043,0,1.2158725261688232,0.31487181782722473,0.05701490119099617,0.32267308235168457,1.0090073347091675,108.84896850585938,0.013314386829733849,0.015870513394474983,1746912912.5356662,6.037954330444336,-0.0055132173001766205,97.24224090576172
102.33553314208984,10,0.3484433889389038,4.80511474609375,40,NaN,100.2164535522461,1.0108031034469604,9,2218.144170714,127.80000305175781,-0.40257540345191956,0.7815431356430054,0,0.3554820418357849,0.7689674496650696,0.0002699999895412475,-0.02319157123565674,17.531038284301758,500,0.3484433889389038,1.0108031034469604,0.3554820418357849,200000.0,-0.08580932021141052,199.56802368164062,2020.0997314453125,124.98999786376953,22.534330368041992,0,1.1723334789276123,0.3484433889389038,0.07174110412597656,0.3554820418357849,1.0108031034469604,113.65408325195312,0.01444212906062603,0.020549219101667404,1746913112.2297077,6.175668239593506,0.014726202934980392,97.23243713378906
