TotalEnvSteps,Safety/EpCostShield,Safety/shield_violation,Train/KL,Value/Adv,Train/PolicyRatio,Safety/ShieldLagrangeMultiplier/Max,Time/Epoch,Time/Update,Metrics/LagrangeMultiplier/Min,Time/Rollout,Loss/Loss_pi,Train/Entropy,Train/PolicyRatio/Min,Train/StopIter,Misc/Alpha,Metrics/EpCost,Misc/AcceptanceStep,Time/Total,Safety/ShieldLagrangeMultiplier/Std,Safety/ShieldLagrangeMultiplier/Min,_timestamp,Loss/Loss_pi/Delta,Safety/ShieldLagrangeMultiplier,Train/LR,Loss/Loss_cost_critic,Time/FPS,_runtime,Loss/Loss_cost_critic/Delta,Metrics/LagrangeMultiplier/Std,Metrics/LagrangeMultiplier,Misc/xHx,Train/PolicyRatio/Std,Value/cost,Misc/gradient_norm,Loss/Loss_reward_critic/Delta,Misc/H_inv_g,Safety/shield_adv_c,Value/reward,Train/PolicyStd,Misc/FinalStepNorm,_step,Loss/Loss_reward_critic,Train/Epoch,Metrics/EpRet,Train/PolicyRatio/Max,Metrics/LagrangeMultiplier/Max,Metrics/EpLen
220000.0,44.25,2.4331858158111572,0.00031364624737761915,-1.907348501362094e-09,1.0004040002822876,0.3672366738319397,102.07275390625,18.618240356445312,0.3392379581928253,83.45449829101562,-0.16061532497406006,1.4847642183303833,1.0004041194915771,10,2.1324496269226074,17.030000686645508,1,1146.515380859375,0,0.3672366738319397,1746559562.1334157,0.14022931456565857,0.3672366738319397,0,6.024083137512207,195.9386749267578,1248.452576234,3.0511605739593506,0,0.3392379581928253,0.004398164339363575,0.0002856994397006929,0.525567889213562,0.0612250380218029,0.0022259457036852837,0.13914142549037933,0.5803444981575012,0.02083893120288849,1.0682436227798462,0.29671207070350647,11,0.006586025469005108,10,0.096295565366745,1.0004041194915771,0.3392379581928253,1000
240000.0,45.75,2.8401925563812256,0.00026336946757510304,1.5258788677030566e-09,1.0022321939468384,0.400240033864975,100.49005889892578,18.29608154296875,0.3711836636066437,82.19396209716797,-0.21442405879497528,1.4898706674575806,1.002232313156128,10,1.8601374626159668,17.450000762939453,1,1247.063720703125,0,0.400240033864975,1746559662.6842573,-0.05380873382091522,0.400240033864975,0,4.776590347290039,199.024658203125,1354.732489839,-1.247492790222168,0,0.3711836636066437,0.00578015111386776,0.0015783713897690177,0.7890135645866394,0.05149121209979057,0.004357772879302502,0.1750420331954956,0.010924160480499268,0.020950570702552795,1.0735347270965576,0.325602263212204,12,0.01094379834830761,11,-0.003646955592557788,1.002232313156128,0.3711836636066437,1000
260000.0,34.70000076293945,3.2904446125030518,0.00031733495416119695,7.629394005448376e-09,1.0024975538253784,0.4331054985523224,106.2138442993164,18.29680061340332,0.40405595302581787,87.91703033447266,-0.24786345660686493,1.4932199716567993,1.0024975538253784,10,2.144045352935791,18.729999542236328,1,1353.34228515625,0,0.4331054985523224,1746559768.9638064,-0.03343939781188965,0.4331054985523224,0,4.543421745300293,188.2993621826172,1459.880929689,-0.2331686019897461,0,0.40405595302581787,0.004350719042122364,0.001766009139828384,0.9375213980674744,0.047624412924051285,-0.006915810517966747,0.14352020621299744,-0.3569049537181854,0.009159141220152378,1.0777491331100464,0.3077138364315033,13,0.004027987830340862,12,0.14004747569561005,1.0024975538253784,0.40405595302581787,1000
280000.0,66.69999694824219,2.549330711364746,0.0002723029174376279,6.866454960174906e-09,1.0003747940063477,0.46712255477905273,105.06837463378906,18.284650802612305,0.4376276433467865,86.78369903564453,-0.07621407508850098,1.5090354681015015,1.0003747940063477,10,1.7494754791259766,18.329999923706055,1,1458.4725341796875,0,0.46712255477905273,1746559874.1125484,0.17164938151836395,0.46712255477905273,0,5.141829967498779,190.35223388671875,1563.786549657,0.5984082221984863,0,0.4376276433467865,0.006534519139677286,0.0002649631933309138,0.9478393793106079,0.06251798570156097,0.0011834646575152874,0.17756064236164093,0.13099472224712372,0.012525524944067001,1.0947681665420532,0.3106379806995392,14,0.00521145248785615,13,-0.01710859313607216,1.0003747940063477,0.4376276433467865,1000
300000.0,53.400001525878906,5.098344326019287,0.0002708039537537843,3.8146971692576415e-10,1.0018733739852905,0.5016735196113586,103.83551788330078,18.600269317626953,0.4722519814968109,85.2352294921875,-0.26430726051330566,1.510685920715332,1.0018733739852905,10,1.6355143785476685,24.290000915527344,1,1562.389404296875,0,0.5016735196113586,1746559978.0179837,-0.1880931854248047,0.5016735196113586,0,9.259088516235352,192.61231994628906,1663.140503131,4.117258548736572,0,0.4722519814968109,0.007476885337382555,0.001324703567661345,2.5717363357543945,0.06479603052139282,0.004387232940644026,0.1996847242116928,-0.0027802884578704834,0.010280583053827286,1.0965226888656616,0.3265872299671173,15,0.009598685428500175,14,0.03972241282463074,1.0018733739852905,0.4722519814968109,1000
320000.0,40.54999923706055,3.652578830718994,0.0002484626311343163,0.0,1.0006523132324219,0.5360857248306274,99.26573944091797,18.594894409179688,0.5076172351837158,80.67082214355469,-0.21918360888957977,1.5073598623275757,1.0006523132324219,10,1.9660804271697998,22.770000457763672,1,1661.732421875,0,0.5360857248306274,1746560077.3721392,0.04512365162372589,0.5360857248306274,0,5.396399974822998,201.47938537597656,1765.479420568,-3.8626885414123535,0,0.5076172351837158,0.005174002144485712,0.0004611989133991301,1.8124691247940063,0.042906880378723145,0.0023453906178474426,0.17571644484996796,-0.13012567162513733,0.012506289407610893,1.0931254625320435,0.34547266364097595,16,0.011944076046347618,15,-0.10368422418832779,1.0006523132324219,0.5076172351837158,1000
340000.0,48.04999923706055,4.7005934715271,0.000319542596116662,3.814697002724188e-09,1.0005868673324585,0.5707480311393738,102.2666015625,18.320056915283203,0.5434029698371887,83.94652557373047,-0.2518620789051056,1.5134083032608032,1.0005868673324585,10,1.3695995807647705,20.690000534057617,1,1764.0789794921875,0,0.5707480311393738,1746560179.7110677,-0.03267847001552582,0.5707480311393738,0,4.803583145141602,195.56727600097656,1866.411686267,-0.5928168296813965,0,0.5434029698371887,0.01066209003329277,0.00041494975448586047,1.9737359285354614,0.1521046757698059,-0.0029352642595767975,0.21549251675605774,-0.9964273571968079,0.0022302509751170874,1.099793553352356,0.2951384484767914,17,0.00900881178677082,16,-0.022924374788999557,1.0005868673324585,0.5434029698371887,1000
360000.0,35.20000076293945,3.5531973838806152,0.0003042785101570189,3.051757735406113e-09,1.0029493570327759,0.6049529314041138,100.83192443847656,18.567668914794922,0.5795789957046509,82.26423645019531,-0.23846787214279175,1.5152339935302734,1.0029494762420654,10,1.903115153312683,21.170000076293945,1,1864.9842529296875,0,0.6049529314041138,1746560280.6433268,0.013394206762313843,0.6049529314041138,0,3.700880765914917,198.34988403320312,1964.165773176,-1.1027023792266846,0,0.5795789957046509,0.005522034130990505,0.0020855946931988,1.171081304550171,0.07561055570840836,0.004480037838220596,0.1533888429403305,-0.4110066890716553,-0.003845504019409418,1.1013330221176147,0.2919166386127472,18,0.013488849624991417,17,-0.16179180145263672,1.0029494762420654,0.5795789957046509,1000
380000.0,13.300000190734863,4.4553542137146,0.00031230930471792817,-7.629394005448376e-09,1.0030723810195923,0.6372150182723999,97.66348266601562,18.278736114501953,0.6153527498245239,79.38473510742188,-0.3803999423980713,1.525059700012207,1.0030725002288818,10,1.8751578330993652,15.039999961853027,1,1962.7474365234375,0,0.6372150182723999,1746560378.3974118,-0.14193207025527954,0.6372150182723999,0,3.2381503582000732,204.7848358154297,2063.114673267,-0.46273040771484375,0,0.6153527498245239,0.0056879217736423016,0.0021724733524024487,1.6299666166305542,0.06437024474143982,0.008726600557565689,0.1629219651222229,-0.8788588643074036,-0.010915057733654976,1.1120866537094116,0.3055044114589691,19,0.022215450182557106,18,-0.4318219721317291,1.0030725002288818,0.6153527498245239,1000
400000.0,26.700000762939453,2.6737799644470215,0.0003426350886002183,-1.5258788677030566e-09,1.0012177228927612,0.6687761545181274,98.864501953125,18.314308166503906,0.6499717235565186,80.55017852783203,-0.21192307770252228,1.5385264158248901,1.0012177228927612,10,1.4422379732131958,9.960000038146973,1,2061.70849609375,0,0.6687761545181274,1746560477.3463151,0.168476864695549,0.6687761545181274,0,2.423020362854004,202.2970733642578,2168.575598997,-0.8151299953460693,0,0.6499717235565186,0.009615140967071056,0.0008610319928266108,0.8402627110481262,0.1067848950624466,-0.013500730507075787,0.19489549100399017,-0.6598777770996094,-0.05291469022631645,1.127097487449646,0.28108569979667664,20,0.00871471967548132,19,-0.5943005084991455,1.0012177228927612,0.6499717235565186,1000
420000.0,86.69999694824219,4.104537487030029,0.00033419777173548937,3.814697002724188e-09,1.001800537109375,0.7023587822914124,105.38862609863281,18.977642059326172,0.683134913444519,86.41096496582031,-0.021907923743128777,1.5444116592407227,1.001800537109375,10,1.0216774940490723,7.610000133514404,1,2167.1826171875,0,0.7023587822914124,1746560582.8067815,0.1900151539593935,0.7023587822914124,0,3.3639285564422607,189.7738037109375,2269.589278004,0.9409081935882568,0,0.683134913444519,0.01916029304265976,0.0012732282048091292,1.2118220329284668,0.18666043877601624,0.00705596711486578,0.27840057015419006,0.2140188217163086,-0.023451315239071846,1.133776307106018,0.28443560004234314,21,0.0157706867903471,20,-0.6734024286270142,1.001800537109375,0.683134913444519,1000
440000.0,25.600000381469727,2.7966792583465576,0.00028287663008086383,-2.2888182460434336e-09,1.0017162561416626,0.7349204421043396,100.9181137084961,18.278120040893555,0.715480387210846,82.63997650146484,-0.24455499649047852,1.5358442068099976,1.0017163753509521,10,1.7269065380096436,10.100000381469727,1,2268.1669921875,0,0.7349204421043396,1746560683.8206115,-0.22264707274734974,0.7349204421043396,0,2.7271816730499268,198.1804656982422,2372.867496657,-0.636746883392334,0,0.715480387210846,0.0067064338363707066,0.001213604467920959,0.8986567258834839,0.06861435621976852,-0.007070156745612621,0.18380075693130493,-0.45178166031837463,-0.03612728789448738,1.1241532564163208,0.3174067437648773,22,0.008700530044734478,21,-0.6676504015922546,1.0017163753509521,0.715480387210846,1000
460000.0,35.5,3.5819578170776367,0.00025037903105840087,1.5258788677030566e-09,1.0012493133544922,0.7672244310379028,103.20450592041016,18.297807693481445,0.7473981976509094,84.90667724609375,-0.2378683090209961,1.5270280838012695,1.0012493133544922,10,1.7848145961761475,11.699999809265137,1,2371.470458984375,0,0.7672244310379028,1746560787.0991507,0.006686687469482422,0.7672244310379028,0,4.14647912979126,193.7899932861328,2477.388599421,1.419297456741333,0,0.7473981976509094,0.006278315093368292,0.0008834541658870876,0.950279176235199,0.06900811940431595,-0.0017741615884006023,0.18404445052146912,-0.5845943689346313,-0.012055415660142899,1.1141937971115112,0.3284851908683777,23,0.006926368456333876,22,-0.49592143297195435,1.0012493133544922,0.7473981976509094,1000
480000.0,55.5,2.895172357559204,0.00026893301401287317,0.0,0.9998423457145691,0.8003873825073242,104.43980407714844,18.557741165161133,0.7798365950584412,85.88204193115234,-0.08307119458913803,1.531428337097168,0.9998423457145691,10,1.5439814329147339,17.190000534057617,1,2475.982177734375,0,0.8003873825073242,1746560891.6202698,0.15479711443185806,0.8003873825073242,0,7.134219646453857,191.4978790283203,2578.303316789,2.9877405166625977,0,0.7798365950584412,0.008389677852392197,0.00011152057413710281,0.9927818179130554,0.10903266817331314,-0.00025124941021203995,0.2067531943321228,-0.40510231256484985,-0.01499120518565178,1.1190766096115112,0.3192231059074402,24,0.006675119046121836,23,-0.1880388855934143,0.9998423457145691,0.7798365950584412,1000
500000.0,29.600000381469727,2.8652782440185547,0.00033463240833953023,0.0,1.002028465270996,0.832840085029602,100.85486602783203,18.553373336791992,0.8130784034729004,82.30147552490234,-0.22808529436588287,1.5431604385375977,1.002028465270996,10,1.5718858242034912,19.709999084472656,1,2576.915771484375,0,0.832840085029602,1746560992.5348282,-0.14501409977674484,0.832840085029602,0,5.847038745880127,198.3047637939453,2681.172300387,-1.2871809005737305,0,0.8130784034729004,0.008094451390206814,0.0014343414222821593,1.300228476524353,0.14029322564601898,0.0013416311703622341,0.17836040258407593,-0.1250072568655014,-0.001537730684503913,1.1323500871658325,0.28036218881607056,25,0.00801675021648407,24,-0.06749574840068817,1.002028465270996,0.8130784034729004,1000
520000.0,28.5,2.2510344982147217,0.0002770871506072581,1.5258788677030566e-09,1.0014253854751587,0.864594578742981,102.7912826538086,18.287065505981445,0.8469281196594238,84.50419616699219,-0.15768182277679443,1.5403804779052734,1.0014255046844482,10,1.5875036716461182,19.110000610351562,1,2679.775634765625,0,0.864594578742981,1746561095.4037046,0.07040347158908844,0.864594578742981,0,3.2385900020599365,194.56903076171875,2785.874086599,-2.6084487438201904,0,0.8469281196594238,0.007935969159007072,0.0010078715858981013,0.8711243867874146,0.11416424810886383,0.0013341782614588737,0.19739218056201935,-0.036020345985889435,-0.001039540278725326,1.1293178796768188,0.3133608102798462,26,0.009350928477942944,25,0.1786346286535263,1.0014255046844482,0.8469281196594238,1000
540000.0,83.94999694824219,2.5428054332733154,0.0003150136908516288,-5.340575981449547e-09,1.0003334283828735,0.8984427452087402,104.61424255371094,18.557302474975586,0.8809455633163452,86.05693054199219,0.11448728293180466,1.5413137674331665,1.000333547592163,10,1.1921391487121582,16.600000381469727,1,2784.458740234375,0,0.8984427452087402,1746561200.1052732,0.2721691057085991,0.8984427452087402,0,3.3570120334625244,191.17855834960938,2890.958260395,0.11842203140258789,0,0.8809455633163452,0.014072646386921406,0.00023585378949064761,0.7940594553947449,0.11532048881053925,0.003437792882323265,0.25213366746902466,0.20518630743026733,0.009723493829369545,1.1308693885803223,0.30057844519615173,27,0.012788721360266209,26,0.186421200633049,1.000333547592163,0.8809455633163452,1000
560000.0,91.19999694824219,4.005000591278076,0.00028655226924456656,6.103515470812226e-09,0.9987525343894958,0.9341956377029419,105.01458740234375,18.297658920288086,0.9153585433959961,86.71691131591797,0.06160329654812813,1.5441045761108398,0.9987525343894958,10,1.1692137718200684,18.309999465942383,1,2889.568603515625,0,0.9341956377029419,1746561305.1898477,-0.05288398638367653,0.9341956377029419,0,6.21858024597168,190.44972229003906,2991.733593827,2.8615682125091553,0,0.9153585433959961,0.014629917219281197,0.0008821054361760616,0.9704771637916565,0.08782292157411575,-0.007664666511118412,0.26124852895736694,1.450366497039795,0.012572560459375381,1.1341103315353394,0.30545538663864136,28,0.005124054849147797,27,0.18885019421577454,0.9987525343894958,0.9153585433959961,1000
580000.0,42.54999923706055,3.344219446182251,0.0002623997861519456,-7.629394338515283e-10,1.0028361082077026,0.9695696234703064,100.65404510498047,18.29153060913086,0.9494079351425171,82.36249542236328,-0.18347786366939545,1.546356201171875,1.0028361082077026,10,1.2676827907562256,13.680000305175781,1,2990.2939453125,0,0.9695696234703064,1746561405.9647002,-0.24508116021752357,0.9695696234703064,0,4.718118667602539,198.70040893554688,3096.668295968,-1.5004615783691406,0,0.9494079351425171,0.012445388361811638,0.002005403395742178,0.6257588863372803,0.14931485056877136,0.01625951938331127,0.25983554124832153,-0.028380393981933594,0.0009849253110587597,1.1365026235580444,0.3293890357017517,29,0.02138357423245907,28,0.20681655406951904,1.0028361082077026,0.9494079351425171,1000
600000.0,33.650001525878906,5.259377956390381,0.0003199398925062269,3.051757735406113e-09,1.00245201587677,1.0041043758392334,104.8602294921875,18.563125610351562,0.9830787181854248,86.29708862304688,-0.3538142740726471,1.5356426239013672,1.0024521350860596,10,1.2973997592926025,13.319999694824219,1,3095.278564453125,0,1.0041043758392334,1746561510.899592,-0.17033641040325165,1.0041043758392334,0,4.651086807250977,190.73008728027344,3202.452479938,-0.0670318603515625,0,0.9830787181854248,0.011881793849170208,0.0017338651232421398,1.0987465381622314,0.10761551558971405,-0.015056738629937172,0.2381204515695572,0.1363610178232193,0.008920869790017605,1.1251481771469116,0.3089374005794525,30,0.006326835602521896,29,0.24023696780204773,1.0024521350860596,0.9830787181854248,1000
620000.0,76.80000305175781,5.377799987792969,0.00029564707074314356,-6.103515470812226e-09,1.001968264579773,1.0399826765060425,105.72406768798828,18.55898666381836,1.0172817707061768,87.1650619506836,-0.10294511169195175,1.5429248809814453,1.001968264579773,10,0.9633938670158386,18.829999923706055,1,3201.064453125,0,1.0399826765060425,1746561616.6841123,0.25086916238069534,1.0399826765060425,0,6.044411659240723,189.17169189453125,3304.190458972,1.393324851989746,0,1.0172817707061768,0.021548748016357422,0.0013917451724410057,1.5185513496398926,0.17045623064041138,-0.0011201882734894753,0.3002343773841858,-0.8815965056419373,0.0058784340508282185,1.1344752311706543,0.2892439365386963,31,0.005206647329032421,30,0.2931959629058838,1.001968264579773,1.0172817707061768,1000
640000.0,43.900001525878906,4.204717636108398,0.00028468261007219553,3.814697002724188e-09,1.0017296075820923,1.0755066871643066,101.66382598876953,18.297407150268555,1.0525946617126465,83.36639404296875,-0.2019912749528885,1.5625613927841187,1.0017297267913818,10,1.1506626605987549,23.700000762939453,1,3302.792236328125,0,1.0755066871643066,1746561718.4220915,-0.09904616326093674,1.0755066871643066,0,5.390054225921631,196.726806640625,3406.264588611,-0.6543574333190918,0,1.0525946617126465,0.01510545052587986,0.0012229891726747155,1.2693411111831665,0.13810929656028748,0.0019122702069580555,0.2618829905986786,0.3195350766181946,-0.013297952711582184,1.1571664810180664,0.30133894085884094,32,0.007118917535990477,31,0.30342361330986023,1.0017297267913818,1.0525946617126465,1000
660000.0,37.79999923706055,3.9921891689300537,0.0002741364005487412,3.051757735406113e-09,1.0017248392105103,1.1103781461715698,102.00308227539062,18.57551383972168,1.0886216163635254,83.42755126953125,-0.24286164343357086,1.5703684091567993,1.0017249584197998,10,1.1466484069824219,21.889999389648438,1,3404.866943359375,0,1.1103781461715698,1746561820.496212,-0.04087036848068237,1.1103781461715698,0,4.425539016723633,196.072509765625,3509.357280912,-0.964515209197998,0,1.0886216163635254,0.015211399644613266,0.0012196735478937626,1.1707868576049805,0.11544761806726456,0.0016198069788515568,0.27082595229148865,0.29831719398498535,0.017052097246050835,1.1659411191940308,0.31054216623306274,33,0.008738724514842033,32,0.33612099289894104,1.0017249584197998,1.0886216163635254,1000
680000.0,36.150001525878906,4.583035469055176,0.0003101426118519157,0.0,1.0017375946044922,1.1445742845535278,103.0229263305664,18.553062438964844,1.1254324913024902,84.46983337402344,-0.2909373342990875,1.573928713798523,1.0017375946044922,10,1.2831605672836304,23.270000457763672,1,3507.9599609375,0,1.1445742845535278,1746561923.5888693,-0.04807569086551666,1.1445742845535278,0,5.2706756591796875,194.1315460205078,3613.748371849,0.8451366424560547,0,1.1254324913024902,0.012146960012614727,0.0012286087730899453,1.5573030710220337,0.11885600537061691,0.002682046964764595,0.23692825436592102,-0.7035096883773804,0.0025323666632175446,1.1711170673370361,0.30401697754859924,34,0.011420771479606628,33,0.3125157654285431,1.0017375946044922,1.1254324913024902,1000
700000.0,41.0,4.08275842666626,0.00026103988057002425,-5.7220459481754915e-09,1.0009218454360962,1.1784543991088867,104.31351470947266,18.311586380004883,1.1628938913345337,86.00190734863281,-0.215917706489563,1.5770659446716309,1.0009219646453857,10,1.1564234495162964,23.149999618530273,1,3612.343017578125,0,1.1784543991088867,1746562027.9799814,0.07501962780952454,1.1784543991088867,0,4.815984725952148,191.72972106933594,3719.364279887,-0.45469093322753906,0,1.1628938913345337,0.014955326914787292,0.000651871261652559,1.381575584411621,0.09858492761850357,-0.003943738993257284,0.2812095582485199,1.515653371810913,0.007665304467082024,1.1767430305480957,0.32519733905792236,35,0.007477032486349344,34,0.4544711410999298,1.0009219646453857,1.1628938913345337,1000
