Misc/AcceptanceStep,Train/KL,Misc/gradient_norm,_step,Train/StopIter,Safety/shield_violation,Safety/ShieldLagrangeMultiplier,Loss/Loss_cost_critic/Delta,Safety/ShieldLagrangeMultiplier/Std,Safety/ShieldLagrangeMultiplier/Max,Safety/ShieldLagrangeMultiplier/Min,Misc/Alpha,Loss/Loss_pi/Delta,Value/reward,Loss/Loss_cost_critic,_timestamp,Train/LR,Train/PolicyRatio/Max,Loss/Loss_reward_critic,Time/Total,Metrics/LagrangeMultiplier/Std,Train/PolicyRatio,Metrics/EpRet,_runtime,Metrics/EpLen,Metrics/LagrangeMultiplier/Max,TotalEnvSteps,Time/Rollout,Misc/H_inv_g,Value/cost,Value/Adv,Train/Entropy,Metrics/EpCost,Loss/Loss_reward_critic/Delta,Metrics/LagrangeMultiplier/Min,Train/Epoch,Time/Update,Misc/FinalStepNorm,Safety/shield_adv_c,Metrics/LagrangeMultiplier,Train/PolicyRatio/Min,Time/FPS,Train/PolicyStd,Misc/xHx,Loss/Loss_pi,Safety/EpCostShield,Train/PolicyRatio/Std,Time/Epoch
1,0.00035499848308973014,0.3414609432220459,11,10,9.584184646606445,0.3863430321216583,8.887497901916504,0,0.3863430321216583,0.3863430321216583,0.7143940329551697,0.19882885366678238,0.2629374861717224,22.450368881225586,1746547560.6934297,0,0.9977368712425232,0.0290861576795578,1634.7186279296875,0,0.9977368712425232,3.250858783721924,1781.399147295,1000,0.38617339730262756,220000.0,118.95021057128906,0.3926582932472229,4.486743450164795,3.051757735406113e-09,1.3805246353149414,63.189998626708984,-0.003931459039449692,0.38617339730262756,10,23.202329635620117,0.2805127203464508,0.5843371152877808,0.38617339730262756,0.9977368712425232,140.69390869140625,0.9629457592964172,0.03918810561299324,0.2897062599658966,190.5,0.0016002877382561564,142.15257263183594
1,0.00030829242314212024,0.20574697852134705,12,10,9.337963104248047,0.4215092360973358,-6.869701385498047,0,0.4215092360973358,0.4215092360973358,1.0229908227920532,-0.16450731456279755,0.3114832639694214,15.580667495727539,1746547705.8681424,0,0.9992238879203796,0.07317942380905151,1779.896484375,0,0.9992238879203796,4.067135810852051,1929.826589834,1000,0.42214828729629517,240000.0,117.54959106445312,0.308695912361145,4.583124160766602,-1.5258788677030566e-09,1.3744887113571167,59.54999923706055,0.04409326612949371,0.42214828729629517,11,27.51350975036621,0.31579306721687317,-0.7549564838409424,0.42214828729629517,0.9992238879203796,137.87100219726562,0.9567500948905945,0.01911112666130066,0.12519894540309906,144.0500030517578,0.0005488363094627857,145.06312561035156
1,0.00031826351187191904,0.1991746574640274,13,10,11.158651351928711,0.4568096697330475,1.3970317840576172,0,0.4568096697330475,0.4568096697330475,0.9837815165519714,-0.057724252343177795,0.567439615726471,16.977699279785156,1746547854.29573,0,1.000884771347046,0.04664510861039162,1928.3193359375,0,1.0008846521377563,5.067714691162109,2068.706659588,1000,0.45821669697761536,260000.0,123.14124298095703,0.3074791431427002,4.971456050872803,1.5258788677030566e-09,1.375819206237793,64.29000091552734,-0.026534315198659897,0.45821669697761536,12,25.16939353942871,0.30249229073524475,-0.39139145612716675,0.45821669697761536,1.000884771347046,134.85208129882812,0.9578976631164551,0.02066485956311226,0.06747469305992126,148.85000610351562,0.0006255154148675501,148.31065368652344
1,0.00030477839754894376,0.14793726801872253,14,10,10.617186546325684,0.49133673310279846,-4.569059371948242,0,0.49133673310279846,0.49133673310279846,0.934817373752594,-0.2150755673646927,0.663199782371521,12.408639907836914,1746547993.175703,0,1.0001462697982788,0.05334741994738579,2067.203857421875,0,1.0001462697982788,6.096095085144043,2215.988884917,1000,0.49426761269569397,280000.0,113.7873306274414,0.337643563747406,4.19279670715332,-1.525878801089675e-08,1.3725566864013672,61.27000045776367,0.006702311336994171,0.49426761269569397,13,24.98135757446289,0.3156350553035736,-0.20993852615356445,0.49426761269569397,1.0001462697982788,144.12469482421875,0.954927384853363,0.022886335849761963,-0.14760087430477142,96.1500015258789,0.00010340027802158147,138.7687225341797
1,0.000301705818856135,0.1859171986579895,15,10,11.498619079589844,0.5258517861366272,2.853666305541992,0,0.5258517861366272,0.5258517861366272,1.1631666421890259,0.12220237404108047,0.702870786190033,15.262306213378906,1746548140.4580588,0,0.999505877494812,0.054353561252355576,2214.482421875,0,0.9995058178901672,7.20030403137207,2360.287184492,1000,0.5302799940109253,300000.0,120.23755645751953,0.26748794317245483,4.926878452301025,-6.103515470812226e-09,1.362362265586853,60.619998931884766,0.0010061413049697876,0.5302799940109253,14,26.930133819580078,0.3111330568790436,0.9694429636001587,0.5302799940109253,0.999505877494812,135.89935302734375,0.9453024864196777,0.014782429672777653,-0.02539850026369095,131.0500030517578,0.0003494254779070616,147.16773986816406
1,0.00032252806704491377,0.21922634541988373,16,10,11.773900032043457,0.5598989129066467,-2.1258764266967773,0,0.5598989129066467,0.5598989129066467,0.9278704524040222,-0.14661597460508347,0.7345150113105774,13.136429786682129,1746548284.756257,0,0.9997352957725525,0.06119244918227196,2358.767822265625,0,0.9997352957725525,8.366339683532715,2498.135040979,1000,0.5658718347549438,320000.0,117.8938980102539,0.33129504323005676,4.807880401611328,6.866454960174906e-09,1.358085036277771,50.189998626708984,0.006838887929916382,0.5658718347549438,15,26.274614334106445,0.30739888548851013,0.14272886514663696,0.5658718347549438,0.9997352957725525,138.7265167236328,0.9411150813102722,0.02323031611740589,-0.17201447486877441,105.30000305175781,0.0001871881977422163,144.16854858398438
1,0.00027735138428397477,0.11181197315454483,17,10,12.353764533996582,0.5929923057556152,-2.4143781661987305,0,0.5929923057556152,0.5929923057556152,1.3624895811080933,-0.1756305694580078,0.854028046131134,10.722051620483398,1746548422.6050715,0,0.9999685287475586,0.06534352898597717,2496.63330078125,0,0.9999685287475586,9.307894706726074,2641.366911776,1000,0.6008163690567017,340000.0,114.81260681152344,0.23465202748775482,4.923849105834961,-4.577636492086867e-09,1.3514337539672852,43.54999923706055,0.0041510798037052155,0.6008163690567017,16,22.922853469848633,0.31971096992492676,0.06537961959838867,0.6008163690567017,0.9999685287475586,145.20587158203125,0.934937059879303,0.010773658752441406,-0.3476450443267822,79.19999694824219,2.2253536371863447e-05,137.7354736328125
1,0.00033918931148946285,0.2399137169122696,18,10,12.156612396240234,0.6254776120185852,1.4104204177856445,0,0.6254776120185852,0.6254776120185852,0.9813292026519775,0.045296311378479004,0.863483190536499,12.132472038269043,1746548565.8360121,0,0.999984622001648,0.06034749001264572,2639.854736328125,0,0.9999845623970032,9.472942352294922,2789.245029993,1000,0.6350335478782654,360000.0,118.45921325683594,0.28919413685798645,4.875369548797607,-9.155272984173735e-09,1.3470653295516968,39.959999084472656,-0.004996038973331451,0.6350335478782654,17,24.664466857910156,0.28379467129707336,-0.2865290641784668,0.6350335478782654,0.999984622001648,139.73924255371094,0.9307367205619812,0.020768269896507263,-0.3023487329483032,88.75,1.0874050531128887e-05,143.12371826171875
1,0.0003386889002285898,0.20092976093292236,19,10,13.587607383728027,0.658018946647644,0.25615787506103516,0,0.658018946647644,0.658018946647644,0.9735078811645508,0.056061580777168274,0.9697115421295166,12.388629913330078,1746548713.7142818,0,1.0014537572860718,0.0596478208899498,2787.735107421875,0,1.0014537572860718,9.852752685546875,2936.049002923,1000,0.6686340570449829,380000.0,121.40511322021484,0.3083750307559967,5.57237434387207,-1.5258788677030566e-09,1.3303931951522827,40.189998626708984,-0.0006996691226959229,0.6686340570449829,18,26.353633880615234,0.3002054989337921,-0.5922329425811768,0.6686340570449829,1.0014537572860718,135.35574340820312,0.9154191017150879,0.021103324368596077,-0.24628715217113495,116.4000015258789,0.0010279897833243012,147.75877380371094
1,0.00027469854103401303,0.14528413116931915,20,10,13.508251190185547,0.6909419894218445,1.399484634399414,0,0.6909419894218445,0.6909419894218445,0.9341349005699158,0.09874945878982544,1.1270136833190918,13.788114547729492,1746548860.5183342,0,1.0006520748138428,0.06853754818439484,2934.5419921875,0,1.0006519556045532,10.698836326599121,3077.507340772,1000,0.7018399834632874,400000.0,122.08448791503906,0.33485162258148193,5.384485244750977,8.392333938900265e-09,1.3238487243652344,42.970001220703125,0.008889727294445038,0.7018399834632874,19,24.61161231994629,0.31279659271240234,-1.3285601139068604,0.7018399834632874,1.0006520748138428,136.33624267578125,0.90934157371521,0.022919787093997,-0.1475376933813095,134.10000610351562,0.00046103031490929425,146.69613647460938
1,0.00033254141453653574,0.28871023654937744,21,10,13.573491096496582,0.7229164242744446,-4.027162551879883,0,0.7229164242744446,0.7229164242744446,1.039782166481018,-0.3642175942659378,1.07978355884552,9.76095199584961,1746549001.9769475,0,1.0028908252716064,0.07510524988174438,3075.984375,0,1.002890706062317,11.074143409729004,3225.598530332,1000,0.7344837188720703,420000.0,114.31169128417969,0.2840079963207245,5.690907001495361,-1.0681151962899094e-08,1.3163193464279175,38.54999923706055,0.006567701697349548,0.7344837188720703,20,27.014986038208008,0.2953064441680908,-1.3944897651672363,0.7344837188720703,1.0028908252716064,141.5160675048828,0.9025108814239502,0.01849886029958725,-0.5117552876472473,72.69999694824219,0.0020440658554434776,141.32672119140625
1,0.00027262981166131794,0.3170718848705292,22,10,12.397400856018066,0.7553519606590271,3.685962677001953,0,0.7553519606590271,0.7553519606590271,0.7872874736785889,0.4490694925189018,1.157418966293335,13.446914672851562,1746549150.0676243,0,1.0002002716064453,0.06973152607679367,3223.915771484375,0,1.0002002716064453,11.207023620605469,3368.598983804,1000,0.7668949961662292,440000.0,121.9185791015625,0.3881901502609253,5.2309112548828125,7.629394005448376e-09,1.3012282848358154,43.52000045776367,-0.005373723804950714,0.7668949961662292,21,25.89063262939453,0.30561724305152893,-0.21290257573127747,0.7668949961662292,1.0002002716064453,135.30950927734375,0.8890347480773926,0.032267335802316666,-0.06268579512834549,133.3000030517578,0.00014166963228490204,147.80926513671875
1,0.0003161235945299268,0.2673802971839905,23,10,13.719645500183105,0.7879725098609924,0.636378288269043,0,0.7879725098609924,0.7879725098609924,0.8003386855125427,-0.19018324464559555,1.1702396869659424,14.083292961120605,1746549293.0680096,0,1.0019357204437256,0.08609069138765335,3367.09033203125,0,1.001935601234436,12.076574325561523,3516.536476102,1000,0.799152672290802,460000.0,117.46694946289062,0.3751165568828583,5.297072887420654,-6.484984993448961e-09,1.2925409078598022,44.380001068115234,0.01635916531085968,0.799152672290802,22,25.414552688598633,0.3002203106880188,-1.1520211696624756,0.799152672290802,1.0019357204437256,139.97608947753906,0.8813519477844238,0.031223546713590622,-0.25286903977394104,121.8499984741211,0.0013686487218365073,142.8815460205078
1,0.00028571378788910806,0.1817750185728073,24,10,13.590621948242188,0.8204306364059448,-2.2910842895507812,0,0.8204306364059448,0.8204306364059448,0.8632340431213379,-0.09151619672775269,1.251796841621399,11.792208671569824,1746549441.0058014,0,1.0007537603378296,0.0683683231472969,3515.03125,0,1.0007537603378296,12.307905197143555,3658.614809899,1000,0.8312158584594727,480000.0,120.42417907714844,0.3567182123661041,5.694599151611328,-3.433227480087453e-09,1.2959171533584595,43.06999969482422,-0.017722368240356445,0.8312158584594727,23,27.39775848388672,0.3079313039779663,-1.6742477416992188,0.8312158584594727,1.0007537603378296,135.29788208007812,0.8844444751739502,0.026839394122362137,-0.3443852365016937,105.69999694824219,0.0005329047562554479,147.82199096679688
1,0.0003025798068847507,0.1832685023546219,25,10,12.300406455993652,0.8532719612121582,2.4955291748046875,0,0.8532719612121582,0.8532719612121582,0.6915605664253235,0.25446439534425735,1.2170250415802002,14.287737846374512,1746549583.08461,0,0.9998182058334351,0.07698990404605865,3657.137939453125,0,0.9998181462287903,11.830055236816406,3792.192660997,1000,0.8629837036132812,500000.0,118.98062896728516,0.43438172340393066,4.431568622589111,2.2888182460434336e-09,1.307662844657898,40.560001373291016,0.00862158089876175,0.8629837036132812,24,23.010456085205078,0.3004012703895569,0.24957364797592163,0.8629837036132812,0.9998182058334351,140.8538818359375,0.8950532078742981,0.04181859642267227,-0.08992084115743637,131.5500030517578,0.00012854790838900954,141.99111938476562
1,0.00026964477729052305,0.2683810591697693,26,10,11.487101554870605,0.885211169719696,-3.724180221557617,0,0.885211169719696,0.885211169719696,0.7970495820045471,-0.3192916288971901,1.0182431936264038,10.563557624816895,1746549716.6625516,0,1.0005486011505127,0.07171276956796646,3790.709228515625,0,1.0005484819412231,11.33468246459961,3937.998156259,1000,0.8945054411888123,520000.0,111.77798461914062,0.39221736788749695,4.897470474243164,-6.103515470812226e-09,1.3134669065475464,40.70000076293945,-0.005277134478092194,0.8945054411888123,25,21.71637535095215,0.3126166760921478,-0.27803221344947815,0.8945054411888123,1.0005486011505127,149.8190460205078,0.9004071354866028,0.031481772661209106,-0.40921247005462646,74.0999984741211,0.0003878633724525571,133.494384765625
1,0.0002863655681721866,0.2639062702655792,27,10,12.127429962158203,0.9164568781852722,-1.3786239624023438,0,0.9164568781852722,0.9164568781852722,0.7986118793487549,-0.02728387713432312,1.2231032848358154,9.18493366241455,1746549862.4674506,0,1.0020513534545898,0.07568004727363586,3936.473388671875,0,1.0020513534545898,11.328299522399902,4081.0281315,1000,0.9255253672599792,540000.0,119.34065246582031,0.38455748558044434,4.664478302001953,-3.814697002724188e-09,1.3135913610458374,35.43000030517578,0.003967277705669403,0.9255253672599792,26,26.337980270385742,0.3071121871471405,-0.9721656441688538,0.9255253672599792,1.0020513534545898,137.28846740722656,0.9003369212150574,0.03135871887207031,-0.4364963471889496,78.44999694824219,0.0014505258295685053,145.6786651611328
1,0.00029088507289998233,0.16446316242218018,28,10,12.10619068145752,0.9475133419036865,0.7798433303833008,0,0.9475133419036865,0.9475133419036865,0.8364776372909546,0.12022382020950317,1.1880133152008057,9.964776992797852,1746550005.4975343,0,1.0010595321655273,0.06419631093740463,4079.51806640625,0,1.0010595321655273,10.941803932189941,4222.389813978,1000,0.9559720754623413,560000.0,118.48883819580078,0.37210145592689514,4.453742980957031,-1.2207030941624453e-08,1.31167733669281,33.11000061035156,-0.011483736336231232,0.9559720754623413,27,24.420886993408203,0.3112545609474182,-0.28625693917274475,0.9559720754623413,1.0010595321655273,139.94845581054688,0.898382842540741,0.02858387678861618,-0.3162725269794464,96.25,0.0007491462165489793,142.90975952148438
1,0.00031178316567093134,0.2469501495361328,29,10,11.578374862670898,0.9783644080162048,0.6202659606933594,0,0.9783644080162048,0.9783644080162048,0.7555680274963379,0.019021064043045044,0.9703955054283142,10.585042953491211,1746550146.8591094,0,1.001670241355896,0.05564943701028824,4220.89990234375,0,1.001670241355896,10.166264533996582,4360.704336273,1000,0.9858071804046631,580000.0,113.6397933959961,0.398182213306427,4.636532783508301,1.0681151962899094e-08,1.3045322895050049,31.299999237060547,-0.008546873927116394,0.9858071804046631,28,27.62552833557129,0.30085375905036926,-1.0019099712371826,0.9858071804046631,1.001670241355896,141.57752990722656,0.8919506072998047,0.03503343462944031,-0.29725146293640137,94.30000305175781,0.0011810670839622617,141.26535034179688
1,0.0002960809215437621,0.264370858669281,30,10,11.956096649169922,1.008690357208252,-1.7406797409057617,0,1.008690357208252,1.008690357208252,0.815448522567749,-0.1287725269794464,1.14628267288208,8.84436321258545,1746550285.1733708,0,1.0015552043914795,0.05939345806837082,4359.197265625,0,1.00155508518219,10.164687156677246,4503.545377594,1000,1.0148983001708984,600000.0,113.07164001464844,0.3630516529083252,4.370326995849609,-9.918212917625624e-09,1.305566430091858,27.969999313354492,0.0037440210580825806,1.0148983001708984,29,25.127912521362305,0.29604992270469666,-0.6018672585487366,1.0148983001708984,1.0015552043914795,144.71823120117188,0.8929431438446045,0.03007715567946434,-0.4260239899158478,79.80000305175781,0.001099695567972958,138.19960021972656
1,0.00033302378142252564,0.19981728494167328,31,10,11.815572738647461,1.0386122465133667,0.17951583862304688,0,1.0386122465133667,1.0386122465133667,0.7062650918960571,0.01537373661994934,1.0631499290466309,9.023879051208496,1746550428.0149038,0,0.999532163143158,0.06774411350488663,4502.048828125,0,0.999532163143158,9.949562072753906,4637.225553435,1000,1.0434589385986328,620000.0,117.3763427734375,0.4111170768737793,4.39999532699585,2.2888182460434336e-09,1.3037022352218628,30.030000686645508,0.008350655436515808,1.0434589385986328,30,25.356565475463867,0.29035764932632446,-1.2066798210144043,1.0434589385986328,0.999532163143158,140.121826171875,0.8914390206336975,0.04009538143873215,-0.41065025329589844,82.0999984741211,0.0003308246668893844,142.73294067382812
1,0.0003309184976387769,0.2745319604873657,32,10,10.992287635803223,1.067589521408081,-0.8580350875854492,0,1.067589521408081,1.067589521408081,0.7820428609848022,-0.08624830842018127,1.1834585666656494,8.165843963623047,1746550561.695547,0,1.0026906728744507,0.06069035083055496,4635.75,0,1.0026906728744507,9.574542045593262,4773.866420549,1000,1.071421504020691,640000.0,109.62967681884766,0.35725364089012146,3.9485785961151123,9.155272984173735e-09,1.301568865776062,27.959999084472656,-0.007053762674331665,1.071421504020691,31,23.966482162475586,0.2793876528739929,-0.042645931243896484,1.071421504020691,1.0026906728744507,149.70486450195312,0.8898773193359375,0.03270157799124718,-0.4968985617160797,59.349998474121094,0.00190262112300843,133.59619140625
1,0.00033763880492188036,0.21199996769428253,33,10,9.876252174377441,1.095940351486206,-0.4467606544494629,0,1.095940351486206,1.095940351486206,0.8209676146507263,0.13013088703155518,0.9687279462814331,7.719083309173584,1746550698.3362617,0,1.0017064809799194,0.0652393326163292,4772.39111328125,0,1.0017064809799194,9.58288860321045,4917.21626554,1000,1.098644495010376,660000.0,112.30804443359375,0.36877670884132385,3.6452977657318115,0.0,1.3055824041366577,24.729999542236328,0.004548981785774231,1.098644495010376,32,24.264535903930664,0.302753746509552,-0.6494367718696594,1.098644495010376,1.0017064809799194,146.4422607421875,0.8940847516059875,0.029674114659428596,-0.36676767468452454,67.4000015258789,0.0012065799674019217,136.57260131835938
1,0.0003024756442755461,0.24608881771564484,34,10,10.917137145996094,1.1244550943374634,1.647172451019287,0,1.1244550943374634,1.1244550943374634,0.7519917488098145,0.11394226551055908,1.209102988243103,9.366255760192871,1746550841.685557,0,1.0032222270965576,0.0831393226981163,4915.7041015625,0,1.003222107887268,10.706496238708496,5065.211131419,1000,1.1251935958862305,680000.0,118.1070556640625,0.40871909260749817,3.767204761505127,-4.577636492086867e-09,1.3016574382781982,24.489999771118164,0.01789999008178711,1.1251935958862305,33,25.13109016418457,0.3073533773422241,-0.8986227512359619,1.1251935958862305,1.0032222270965576,139.62759399414062,0.8909671306610107,0.0353674441576004,-0.25282540917396545,95.0,0.002278458559885621,143.23817443847656
1,0.0003250800655223429,0.2652456760406494,35,10,10.33882999420166,1.1521981954574585,-0.5168552398681641,0,1.1521981954574585,1.1521981954574585,0.9589449167251587,-0.20851296186447144,1.283648133277893,8.849400520324707,1746550989.6811326,0,1.00211501121521,0.08301909267902374,5063.72509765625,0,1.0021148920059204,11.08753776550293,5208.484169525,1000,1.1509430408477783,700000.0,121.83422088623047,0.3040066361427307,3.4940223693847656,1.525878801089675e-08,1.309561848640442,21.549999237060547,-0.00012023001909255981,1.1509430408477783,34,26.065147399902344,0.29152563214302063,-0.926483154296875,1.1509430408477783,1.00211501121521,135.22706604003906,0.898252010345459,0.021749157458543777,-0.4613383710384369,59.900001525878906,0.0014955387450754642,147.89939880371094
