Train/KL,Misc/Alpha,Safety/ShieldLagrangeMultiplier/Std,Metrics/EpRet,Loss/Loss_cost_critic,_step,Loss/Loss_pi,Train/Entropy,Train/PolicyStd,Value/Adv,Train/Epoch,Safety/shield_adv_c,_timestamp,Misc/H_inv_g,Time/Total,Train/PolicyRatio,Metrics/EpLen,Loss/Loss_pi/Delta,Misc/gradient_norm,Metrics/LagrangeMultiplier/Max,Time/Rollout,Train/PolicyRatio/Min,Loss/Loss_reward_critic,Train/PolicyRatio/Std,Train/PolicyRatio/Max,Metrics/LagrangeMultiplier/Std,Safety/EpCostShield,Metrics/LagrangeMultiplier,Safety/ShieldLagrangeMultiplier/Max,Safety/ShieldLagrangeMultiplier/Min,Misc/FinalStepNorm,Misc/AcceptanceStep,Train/LR,TotalEnvSteps,Time/Update,Value/cost,Loss/Loss_cost_critic/Delta,Value/reward,Train/StopIter,Time/FPS,Safety/ShieldLagrangeMultiplier,Misc/xHx,Loss/Loss_reward_critic/Delta,Metrics/LagrangeMultiplier/Min,Safety/shield_violation,_runtime,Time/Epoch,Metrics/EpCost
0.0003437052946537733,2.9858806133270264,0,-1.3054052591323853,6.61924934387207,1,-0.4536166489124298,1.4159432649612427,0.9971325397491455,-1.678466787780053e-08,0,0.07721655070781708,1746520039.471802,0.09224625676870346,102.35260009765625,1.002122402191162,1000,-0.4536166489124298,0.03966416418552399,0.035999998450279236,87.52857208251953,1.002122402191162,0.015008428134024143,0.0015007649781182408,1.002122402191162,0,22.5,0.035999998450279236,0.044999994337558746,0.044999994337558746,0.27543628215789795,1,0,20000.0,14.823308944702148,-0.06703972816467285,6.61924934387207,0.274989515542984,10,195.404296875,0.044999994337558746,0.0022432783152908087,0.015008428134024143,0.035999998450279236,0.10124450922012329,183.806415055,102.35189819335938,11.75
0.0003569027176126838,2.454242706298828,0,-0.8025518655776978,13.272198677062988,2,-0.35417941212654114,1.4449530839920044,1.026728630065918,1.7166136956348055e-08,1,0.2116868644952774,1746520120.2554967,0.10283279418945312,183.1139373779297,1.0017067193984985,1000,0.09943723678588867,0.0571528822183609,0.06815527379512787,66.34561157226562,1.001706838607788,0.004041759762912989,0.001206860993988812,1.001706838607788,0,80.19999694824219,0.06815527379512787,0.07640944421291351,0.07640944421291351,0.25237664580345154,1,0,40000.0,14.350908279418945,0.9552373886108398,6.652949333190918,0.20734582841396332,10,247.84210205078125,0.07640944421291351,0.003320425283163786,-0.010966668371111155,0.06815527379512787,1.8486918210983276,266.979338955,80.69654083251953,34.974998474121094
0.00032482246751897037,2.7599785327911377,0,-0.6745967268943787,25.340972900390625,3,-0.3749602138996124,1.4731534719467163,1.0561785697937012,2.1362303925798187e-08,2,0.49539947509765625,1746520203.4282873,0.10576890408992767,266.2903747558594,1.002548336982727,1000,-0.02078080177307129,0.05421776324510574,0.1007157415151596,68.32968139648438,1.0025484561920166,0.005062414798885584,0.0018019744893535972,1.0025484561920166,0,132.64999389648438,0.1007157415151596,0.1082538515329361,0.1082538515329361,0.29191991686820984,1,0,60000.0,14.756335258483887,0.8358423709869385,12.068774223327637,0.1555478721857071,10,240.71434020996094,0.1082538515329361,0.0026255296543240547,0.0010206550359725952,0.1007157415151596,2.1774160861968994,350.458933277,83.0860366821289,52.83333206176758
0.00028976198518648744,2.7594733238220215,0,-0.477200984954834,23.548662185668945,4,-0.4053102731704712,1.506566047668457,1.0927618741989136,1.831054596834747e-08,3,1.3551565408706665,1746520286.9080994,0.11326612532138824,349.7575988769531,1.0026212930679321,1000,-0.030350059270858765,0.03501492738723755,0.1342359483242035,69.07487487792969,1.0026214122772217,0.0073692528530955315,0.0018535059643909335,1.0026214122772217,0,100.0,0.1342359483242035,0.14118605852127075,0.14118605852127075,0.31255483627319336,1,0,80000.0,14.306171417236328,2.6790401935577393,-1.7923107147216797,0.13624663650989532,10,239.86260986328125,0.14118605852127075,0.0026264910120517015,0.0023068380542099476,0.1342359483242035,4.597531795501709,429.836557622,83.38106536865234,52.88750076293945
0.000355388387106359,2.450732946395874,0,-0.3690585792064667,11.583015441894531,5,-0.3703503906726837,1.5555739402770996,1.1480180025100708,-1.525878801089675e-08,4,1.2448207139968872,1746520366.2857153,0.11533137410879135,429.14801025390625,1.002227783203125,1000,0.034959882497787476,0.05436794087290764,0.1683584600687027,64.85728454589844,1.002227783203125,0.0027008543256670237,0.001575336791574955,1.002227783203125,0,80.0999984741211,0.1683584600687027,0.17430728673934937,0.17430728673934937,0.28264638781547546,1,0,100000.0,14.434762954711914,2.0346391201019287,-11.965646743774414,0.11882854253053665,10,252.2320556640625,0.17430728673934937,0.003329942002892494,-0.004668398527428508,0.1683584600687027,3.6787006855010986,514.121215949,79.29206085205078,50.29999923706055
0.0003220626094844192,2.5943052768707275,0,-0.012480640783905983,15.248586654663086,6,-0.38374677300453186,1.598443627357483,1.1987181901931763,-1.0681151962899094e-08,5,0.6659166216850281,1746520450.570258,0.10979023575782776,513.3649291992188,1.0026270151138306,1000,-0.013396382331848145,0.050174541771411896,0.20296499133110046,69.97208404541016,1.0026271343231201,0.006896050646901131,0.0018576083239167929,1.0026271343231201,0,88.9000015258789,0.20296499133110046,0.20779527723789215,0.20779527723789215,0.28482937812805176,1,0,120000.0,14.160528182983398,2.5110151767730713,3.6655712127685547,0.10032844543457031,10,237.7198944091797,0.20779527723789215,0.0029715728014707565,0.004195196321234107,0.20296499133110046,4.964068412780762,594.029233297,84.13262939453125,56.189998626708984
0.00030878238612785935,2.38885498046875,0,0.1961638629436493,20.50115203857422,7,-0.3786901533603668,1.6211367845535278,1.2264320850372314,-1.907348501362094e-09,6,0.7868250012397766,1746520530.4781287,0.13818342983722687,593.3502807617188,1.0010868310928345,1000,0.005056619644165039,0.05358918383717537,0.23793147504329681,65.87368774414062,1.001086950302124,0.0058524576015770435,0.0007685337332077324,1.001086950302124,0,103.55000305175781,0.23793147504329681,0.24179939925670624,0.24179939925670624,0.3301001787185669,1,0,140000.0,13.958979606628418,3.9542555809020996,5.252565383911133,0.09780053049325943,10,250.52394104003906,0.24179939925670624,0.00350468629039824,-0.0010435930453240871,0.23793147504329681,6.667644500732422,674.03581064,79.83268737792969,56.689998626708984
0.0002792539307847619,2.6841838359832764,0,0.6326301693916321,12.074873924255371,8,-0.4373069107532501,1.6265349388122559,1.2337396144866943,-1.5258788677030566e-09,7,-0.8936257362365723,1746520610.484993,0.12398702651262283,673.3436279296875,1.0028947591781616,1000,-0.0586167573928833,0.03433702141046524,0.27279314398765564,65.69075012207031,1.0028947591781616,0.010621749795973301,0.002046875888481736,1.0028947591781616,0,63.29999923706055,0.27279314398765564,0.2751760482788086,0.2751760482788086,0.33280396461486816,1,0,160000.0,14.227365493774414,3.6030101776123047,-8.426278114318848,0.10176531225442886,10,250.256103515625,0.2751760482788086,0.0027759007643908262,0.004769292194396257,0.27279314398765564,6.9479594230651855,755.364570958,79.91812896728516,44.810001373291016
0.000310309900669381,2.160707712173462,0,1.0954288244247437,17.72191047668457,9,-0.3871886432170868,1.6389780044555664,1.2491906881332397,-3.051757735406113e-09,8,-1.1415103673934937,1746520691.8135514,0.1459013819694519,754.6795654296875,1.0018123388290405,1000,0.05011826753616333,0.05430569499731064,0.30755501985549927,67.18065643310547,1.0018123388290405,0.012154143303632736,0.0012814328074455261,1.0018123388290405,0,83.75,0.30755501985549927,0.3086918294429779,0.3086918294429779,0.3152502477169037,1,0,180000.0,14.067506790161133,3.622835636138916,5.647036552429199,0.11813809722661972,10,246.15936279296875,0.3086918294429779,0.0042838770896196365,0.0015323935076594353,0.30755501985549927,7.230475902557373,835.715151341,81.24817657470703,44.290000915527344
0.00031037061125971377,1.707316279411316,0,1.9241113662719727,13.8156099319458,10,-0.467602401971817,1.6530628204345703,1.2672876119613647,-8.296966669263384e-09,9,0.4022497832775116,1746520772.1642828,0.19047360122203827,835.0082397460938,1.0048681497573853,1000,-0.08041375875473022,0.059819675981998444,0.3421224355697632,66.023681640625,1.0048682689666748,0.018572675064206123,0.00344227347522974,1.0048682689666748,0,49.400001525878906,0.3421224355697632,0.34120413661003113,0.34120413661003113,0.3251986801624298,1,0,200000.0,14.223169326782227,4.0884599685668945,-3.9063005447387695,0.1384420543909073,10,249.2309112548828,0.34120413661003113,0.006861221045255661,0.006418531760573387,0.3421224355697632,7.163738250732422,914.166058225,80.24687194824219,41.720001220703125
