Loss/Loss_pi/Delta,Time/Rollout,Train/PolicyRatio/Max,Time/FPS,Loss/Loss_cost_critic/Delta,Misc/r,Train/StopIter,Train/Epoch,Value/reward,Misc/gradient_norm,Loss/Loss_reward_critic/Delta,Train/PolicyStd,Misc/Nu_star,Train/LR,Misc/A,Misc/FinalStepNorm,Misc/H_inv_g,Misc/Lambda_star,Loss/Loss_reward_critic,Time/Update,Metrics/EpLen,Value/cost,Train/PolicyRatio/Std,Loss/Loss_pi,Misc/q,Misc/OptimCase,Misc/B,Misc/s,Train/PolicyRatio/Min,Time/Total,Misc/AcceptanceStep,Train/Entropy,Misc/cost_gradient_norm,Value/Adv,Metrics/EpCost,Train/PolicyRatio,Loss/Loss_cost_critic,Misc/xHx,Metrics/EpRet,Misc/Alpha,Train/KL,_step,_runtime,_timestamp,TotalEnvSteps,Time/Epoch
-0.010427822591736913,354.00677490234375,1.0003843307495117,54.71833038330078,0.04778212308883667,-0.0017614569514989853,10,10,-0.24779102206230164,0.4576585590839386,-0.0007587224245071411,0.9881909489631653,1.4418953657150269,0,0.04638342559337616,0.3229014575481415,0.2131083607673645,0,0.006366499699652195,11.501433372497559,1000,0.8323341608047485,0.00027176286675967276,-0.008004316128790379,0.04670596495270729,0,-13273.75390625,0.009619710966944695,1.0003843307495117,4027.662353515625,1,1.4070243835449219,0.1348060965538025,-6.866454960174906e-09,11.300000190734863,1.0003843307495117,0.7330504059791565,0.04670596495270729,-2.4182775020599365,0.6543781161308289,0.00019554530445020646,11,4391.755411271,1743318128.1554365,220000.0,365.50823974609375
0.0031711608171463013,351.5333557128906,1.0006507635116577,55.11347961425781,0.2362908124923706,-0.0007561349193565547,10,11,-0.23521609604358673,0.5036910176277161,0.00028948066756129265,0.9806398749351501,1.6811662912368774,0,0.04825814440846443,0.36134594678878784,0.257701575756073,0,0.006655980367213488,11.354249954223633,1000,1.0727568864822388,0.0004601311811711639,-0.004833155311644077,0.04833894222974777,0,-15848.30078125,0.00707633001729846,1.0006507635116577,4390.62841796875,1,1.3993703126907349,0.08335798233747482,-6.103515470812226e-09,10.59000015258789,1.0006507635116577,0.9693412184715271,0.04833894222974777,-2.608541965484619,0.643230140209198,0.00012490444350987673,12,4755.183119094,1743318491.151162,240000.0,362.88763427734375
0.0015535072889178991,351.9673767089844,0.9992300868034363,55.0502815246582,-0.04418802261352539,0.0005309300031512976,10,12,-0.22817756235599518,0.45620495080947876,0.0007174098864197731,0.9928438067436218,1.7003061771392822,0,0.03075687400996685,0.3433685898780823,0.1776379942893982,0,0.007373390253633261,11.336836814880371,1000,1.0684741735458374,0.0005443968111649156,-0.003279648022726178,0.030797621235251427,0,-15186.9814453125,0.006917912978678942,0.9992300868034363,4754.0419921875,1,1.4116202592849731,0.08814474195241928,-1.5258788677030566e-09,10.25,0.9992300868034363,0.9251531958580017,0.030797621235251427,-2.7054319381713867,0.8058539628982544,0.00012051049998262897,13,5118.359874774,1743318854.5780544,260000.0,363.3042297363281
0.001557332114316523,351.7242126464844,0.9996834993362427,55.08760070800781,0.47812825441360474,0.0033690910786390305,10,13,-0.2636256814002991,0.422497034072876,-0.00046538468450307846,0.9884545207023621,1.0654376745224,0,0.03269268572330475,0.334995299577713,0.19244958460330963,0,0.006908005569130182,11.333868980407715,1000,1.0604771375656128,0.0002238278539152816,-0.001722315908409655,0.033336929976940155,0,-10115.509765625,0.01761869341135025,0.9996834993362427,5117.232421875,1,1.4068917036056519,0.14856912195682526,1.0681151962899094e-08,13.350000381469727,0.9996834397315979,1.4032814502716064,0.033336929976940155,-2.6198084354400635,0.7745547294616699,0.0001325162738794461,14,5479.953658891,1743319217.7556047,280000.0,363.05810546875
0.001735069730784744,350.1457824707031,1.000115156173706,55.32511901855469,-0.6550421118736267,0.002168137114495039,10,14,-0.28544774651527405,0.38453593850135803,0.0013251476921141148,0.9818692207336426,1.835099220275879,0,0.021459905430674553,0.32835081219673157,0.14994898438453674,0,0.008233153261244297,11.35363483428955,1000,0.7928839325904846,8.13715232652612e-05,1.275382237508893e-05,0.022251427173614502,0,-35744.39453125,0.00593895697966218,1.000115156173706,5478.84130859375,1,1.400406837463379,0.09071201086044312,9.155272984173735e-09,14.569999694824219,1.0001150369644165,0.7482393383979797,0.022251427173614502,-2.6649324893951416,0.9480602741241455,0.0001423234207322821,15,5842.708845867,1743319579.3493526,300000.0,361.49945068359375
-0.0022257441305555403,351.2572021484375,0.9995829463005066,55.155818939208984,0.4259266257286072,0.0017282941844314337,10,15,-0.3347858488559723,0.4848133325576782,0.001940818503499031,0.9694967865943909,1.2619853019714355,0,0.02573491260409355,0.32373058795928955,0.18402786552906036,0,0.010173971764743328,11.351821899414062,1000,1.02131986618042,0.00029491554596461356,-0.0022129903081804514,0.025972768664360046,0,-17869.060546875,0.012558016926050186,0.9995829463005066,5841.54345703125,1,1.3871370553970337,0.08985424786806107,8.392333938900265e-09,14.979999542236328,0.9995829463005066,1.174165964126587,0.025972768664360046,-3.0818817615509033,0.8775175213813782,0.0001527113636257127,16,6204.009372853,1743319942.104583,320000.0,362.60906982421875
0.0020152031211182475,349.8348083496094,0.9999173879623413,55.36868667602539,-0.35002756118774414,0.001715900027193129,10,16,-0.314983606338501,0.4168797731399536,-0.0006839493289589882,0.9592194557189941,1.9084335565567017,0,0.02229163609445095,0.2740386426448822,0.20609734952449799,0,0.00949002243578434,11.380170822143555,1000,1.0932176113128662,5.84436311328318e-05,-0.00019778718706220388,0.022827813401818275,0,-23749.580078125,0.00549129955470562,0.9999173879623413,6202.90576171875,1,1.3750228881835938,0.21101778745651245,-1.1444091230217168e-09,11.420000076293945,0.9999173283576965,0.8241384029388428,0.022827813401818275,-3.3136770725250244,0.9360148906707764,0.00020191453222651035,17,6566.036180409,1743320303.4050329,340000.0,361.2149963378906
-0.0015132349217310548,350.58441162109375,0.9997180700302124,55.257720947265625,-0.4573444128036499,-0.00013929931446909904,10,17,-0.4072054624557495,0.5793624520301819,0.0026961052790284157,0.9514798521995544,2.802945375442505,0,0.039491768926382065,0.3109931945800781,0.20638398826122284,0,0.012186127714812756,11.355926513671875,1000,0.8406652212142944,0.00019935460295528173,-0.0017110221087932587,0.03949939087033272,0,-35228.89453125,0.0025456519797444344,0.9997180700302124,6564.93115234375,1,1.3667627573013306,0.09004363417625427,1.7166137400437265e-09,9.470000267028809,0.9997180104255676,0.36679399013519287,0.03949939087033272,-3.7268872261047363,0.7115734219551086,0.0001673740043770522,18,6928.700295863,1743320665.4319222,360000.0,361.94036865234375
-0.0015143835917115211,351.1387634277344,1.0004298686981201,55.16743850708008,0.0452958345413208,0.00014080852270126343,10,18,-0.31206992268562317,0.5864948034286499,-0.0049666957929730415,0.9454195499420166,1.6983165740966797,0,0.04040950536727905,0.37422069907188416,0.19739119708538055,0,0.007219431921839714,11.3939208984375,1000,0.3230729103088379,0.00030390688334591687,-0.00322540570050478,0.04041236639022827,0,-6320.06982421875,0.00693413196131587,1.0004298686981201,6927.55126953125,1,1.3598483800888062,0.06348094344139099,-5.722045615108584e-10,6.619999885559082,1.0004297494888306,0.41208982467651367,0.04041236639022827,-3.7611913681030273,0.7034897804260254,9.601618512533605e-05,19,7293.104761657,1743321028.0960298,380000.0,362.5326843261719
-0.00036715692840516567,352.8636474609375,0.99969881772995,54.90672302246094,0.09305620193481445,-0.0011546872556209564,10,19,-0.36441653966903687,0.37312379479408264,0.00311223603785038,0.9376546740531921,1.9083502292633057,0,0.02106352150440216,0.34258463978767395,0.169074147939682,0,0.010331667959690094,11.390438079833984,1000,0.446010559797287,0.0002129820641130209,-0.0035925626289099455,0.021306302398443222,0,-7931.8212890625,0.005491779185831547,0.99969881772995,7291.93603515625,1,1.3511805534362793,0.07895076274871826,-4.577636492086867e-09,6.599999904632568,0.99969881772995,0.5051460266113281,0.021306302398443222,-3.8335094451904297,0.9688596129417419,0.00011868943693116307,20,7655.945832861,1743321392.5004437,400000.0,364.2541198730469
-0.003096740460023284,351.3779296875,0.9991864562034607,55.13703918457031,-0.03988942503929138,-0.003833331633359194,10,20,-0.3553403317928314,0.5031110048294067,-0.0019511589780449867,0.94130939245224,1.417508840560913,0,0.036768194288015366,0.3054299056529999,0.23622697591781616,0,0.008380508981645107,11.354619979858398,1000,0.3109358251094818,0.0005752763827331364,-0.0066893030889332294,0.038244493305683136,0,-3414.728271484375,0.00995354913175106,0.9991864562034607,7654.81982421875,1,1.3560186624526978,0.1643558144569397,-9.155272984173735e-09,5.829999923706055,0.9991864562034607,0.46525660157203674,0.038244493305683136,-3.518770694732666,0.7231534719467163,0.0001339073496637866,21,8018.689336787,1743321755.341452,420000.0,362.7325744628906
0.005759697523899376,351.2702331542969,0.9997590780258179,55.149105072021484,0.14509984850883484,0.0021759280934929848,10,21,-0.31354981660842896,0.5023372173309326,0.002826615236699581,0.9389573931694031,1.4235233068466187,0,0.03631000220775604,0.3236534595489502,0.23728354275226593,0,0.011207124218344688,11.382966041564941,1000,0.2496606409549713,0.000170385668752715,-0.000929605565033853,0.03678972274065018,0,-6227.732421875,0.009869618341326714,0.9997590780258179,8017.58056640625,1,1.3535045385360718,0.1690262109041214,-1.3732909920349812e-08,7.840000152587891,0.9997590184211731,0.6103564500808716,0.03678972274065018,-3.2912774085998535,0.7373126149177551,0.0001371837715851143,22,8381.059399099,1743322118.0850277,440000.0,362.6532287597656
-0.002466872218064964,350.8492126464844,0.9986639022827148,55.211463928222656,0.04288339614868164,0.0005038372473791242,10,22,-0.35792076587677,0.7128174901008606,-0.002985086292028427,0.941868007183075,1.8282865285873413,0,0.05885551869869232,0.33401378989219666,0.21791191399097443,0,0.008222037926316261,11.394372940063477,1000,0.5446460247039795,0.0009447918273508549,-0.003396477783098817,0.058897946029901505,0,-12534.1142578125,0.005983299575746059,0.9986639022827148,8379.9140625,1,1.3574204444885254,0.0616278201341629,-9.918212917625624e-09,8.65999984741211,0.9986639022827148,0.6532398462295532,0.058897946029901505,-2.9872186183929443,0.5827266573905945,0.00011958874529227614,23,8745.581271496,1743322480.455127,460000.0,362.2436218261719
0.0025336877442896366,353.0628662109375,1.0011672973632812,54.87871170043945,-0.14991271495819092,0.00023780413903295994,10,23,-0.3162691295146942,0.5547409653663635,-0.0005399361252784729,0.9370425343513489,2.3496830463409424,0,0.03936263173818588,0.32194775342941284,0.21012993156909943,0,0.007682101801037788,11.377153396606445,1000,0.5394124388694763,0.0008254600688815117,-0.0008627900388091803,0.039378244429826736,0,-18697.681640625,0.0036225151270627975,1.0011672973632812,8744.4814453125,1,1.3530406951904297,0.08561499416828156,2.2888182460434336e-09,8.229999542236328,1.0011672973632812,0.5033271312713623,0.039378244429826736,-2.946834087371826,0.7126671671867371,0.00015029376663733274,24,9109.189527357,1743322844.9769506,480000.0,364.4400634765625
-0.0024799632374197245,352.1416931152344,1.0008996725082397,55.0171012878418,0.1568048596382141,-0.00017044285777956247,10,24,-0.2962377369403839,0.5307693481445312,0.0003719097003340721,0.9306294322013855,2.158174514770508,0,0.036064546555280685,0.3323529064655304,0.21812990307807922,0,0.00805401150137186,11.381641387939453,1000,0.35384124517440796,0.0006360802217386663,-0.0033427532762289047,0.03607131168246269,0,-11640.755859375,0.0042939395643770695,1.0008996725082397,9108.0859375,1,1.3461198806762695,0.07643479853868484,-9.155272984173735e-09,7.070000171661377,1.0008996725082397,0.6601319909095764,0.03607131168246269,-2.905669927597046,0.7446187138557434,0.00013459601905196905,25,9472.522991746,1743323208.5852158,500000.0,363.5233459472656
-0.0007497961632907391,351.8377380371094,0.9984958171844482,55.057159423828125,0.15515601634979248,0.0010641628177836537,10,25,-0.2940627336502075,0.6303117871284485,-0.0011916686780750751,0.9252236485481262,1.1309747695922852,0,0.03887408971786499,0.3220139443874359,0.19842180609703064,0,0.006862342823296785,11.42107105255127,1000,0.3899180293083191,0.0010636178776621819,-0.004092549439519644,0.03894651681184769,0,-3931.0244140625,0.015635937452316284,0.9984958171844482,9471.4296875,1,1.3401821851730347,0.13643299043178558,-6.294250454175199e-09,7.840000152587891,0.9984958171844482,0.8152880072593689,0.03894651681184769,-2.729236364364624,0.7166063189506531,0.00014864759577903897,26,9833.565612391,1743323571.9187431,520000.0,363.25885009765625
0.002852311125025153,349.7018737792969,1.0002963542938232,55.409915924072266,-0.03261452913284302,0.0028889519162476063,10,26,-0.2728297710418701,0.578494668006897,-0.00012090476229786873,0.920737087726593,1.428895115852356,0,0.03192513436079025,0.3107842206954956,0.1506594717502594,0,0.006741438060998917,11.244351387023926,1000,0.4167751371860504,0.00020944174320902675,-0.0012402383144944906,0.03277715668082237,0,-5045.21435546875,0.009795550256967545,1.0002963542938232,9832.451171875,1,1.3350387811660767,0.1231246218085289,-9.53674295089968e-09,7.03000020980835,1.0002962350845337,0.7826734781265259,0.03277715668082237,-2.7568655014038086,0.7811407446861267,0.00016247655730694532,27,10187.991713384,1743323932.961307,540000.0,360.94622802734375
0.001144812791608274,343.1195068359375,0.9996263384819031,56.442237854003906,-0.26614195108413696,0.002352686831727624,10,27,-0.2679007053375244,0.4286571145057678,0.000544463749974966,0.911368191242218,1.6796339750289917,0,0.021888811141252518,0.33050990104675293,0.20229995250701904,0,0.007285901810973883,11.225030899047852,1000,0.4279400408267975,0.00026426074327901006,-9.542552288621664e-05,0.022669589146971703,0,-8190.4580078125,0.007089246995747089,0.9996263384819031,10186.8916015625,1,1.3243956565856934,0.09899136424064636,-1.1444091896350983e-08,7.619999885559082,0.9996263384819031,0.5165315270423889,0.022669589146971703,-2.608780860900879,0.9392756819725037,0.00011853732576128095,28,10544.577312022,1743324287.3875396,560000.0,354.3445739746094
-0.0029935777420178056,345.2711181640625,1.0016200542449951,56.10301971435547,0.25001031160354614,-0.0004572414909489453,10,28,-0.2633676528930664,0.4398178458213806,-0.0021571493707597256,0.9088004231452942,1.5270469188690186,0,0.01970229111611843,0.3325372636318207,0.17749902606010437,0,0.005128752440214157,11.21590805053711,1000,0.44858819246292114,0.001145551330409944,-0.003089003264904022,0.019726667553186417,0,-7258.177734375,0.008576788008213043,1.0016200542449951,10543.46875,1,1.3211694955825806,0.10622305423021317,1.4495848965623281e-08,7.889999866485596,1.0016199350357056,0.7665418386459351,0.019726667553186417,-2.4998176097869873,1.006903886795044,0.00012710329610854387,29,10901.231584346,1743324643.9731362,580000.0,356.4870300292969
0.0016774059040471911,345.33099365234375,1.0003025531768799,56.088809967041016,-0.14391255378723145,0.001168727409094572,10,29,-0.24412128329277039,0.48795196413993835,0.0005931663326919079,0.9009177088737488,1.6630253791809082,0,0.02746659144759178,0.30273157358169556,0.1999940574169159,0,0.005721918772906065,11.246341705322266,1000,0.5671201348304749,0.00021388121240306646,-0.001411597360856831,0.027655474841594696,0,-9298.1064453125,0.007231554482132196,1.0003025531768799,10900.1357421875,1,1.3124943971633911,0.12761126458644867,7.629394338515283e-10,8.199999809265137,1.0003024339675903,0.6226292848587036,0.027655474841594696,-2.2920567989349365,0.8504021763801575,0.00016544520622119308,30,11258.208437233,1743325000.6272805,600000.0,356.5773620605469
-0.0013639036333188415,345.6493835449219,1.0004091262817383,56.03971862792969,0.06212055683135986,0.0018092818791046739,10,30,-0.22405624389648438,0.4261668622493744,0.0014546276070177555,0.8822247385978699,1.0922038555145264,0,0.018368203192949295,0.3068505525588989,0.1767834573984146,0,0.0071765463799238205,11.240314483642578,1000,0.8319067358970642,0.0002892959746532142,-0.0027755009941756725,0.01856345310807228,0,-3481.462158203125,0.016765723004937172,1.0004091262817383,11257.103515625,1,1.2920969724655151,0.1402471661567688,6.103515470812226e-09,7.639999866485596,1.0004091262817383,0.6847498416900635,0.01856345310807228,-2.2427940368652344,1.0379716157913208,0.0001583033736096695,31,11615.272620769,1743325357.60414,620000.0,356.8897399902344
-0.0009269285947084427,345.7510681152344,0.9999322891235352,56.025421142578125,0.10517501831054688,0.00024191103875637054,10,31,-0.25046786665916443,0.44337141513824463,-0.0010868464596569538,0.8815934062004089,1.2542426586151123,0,0.019931331276893616,0.3321888744831085,0.17774847149848938,0,0.006089699920266867,11.22972583770752,1000,0.9345746040344238,4.787882062373683e-05,-0.0037024295888841152,0.019935933873057365,0,-5696.2734375,0.012713538482785225,0.9999322891235352,11614.1806640625,1,1.2915892601013184,0.19092044234275818,9.53674295089968e-09,8.510000228881836,0.9999322891235352,0.7899248600006104,0.019935933873057365,-2.199741840362549,1.0016052722930908,0.00013412006956059486,32,11972.750265144,1743325714.6683674,640000.0,356.9808044433594
0.00025653629563748837,346.1582336425781,0.9986180067062378,55.96283721923828,-0.24115771055221558,-0.000688279396854341,10,32,-0.28192707896232605,0.4120262861251831,0.0019436287693679333,0.8808034062385559,1.2573028802871704,0,0.01938071846961975,0.33303287625312805,0.17288845777511597,0,0.0080333286896348,11.221776962280273,1000,0.8346490263938904,0.0009772168705239892,-0.003445893293246627,0.01941816136240959,0,-5083.89892578125,0.012651725672185421,0.9986180067062378,11971.6455078125,1,1.2904950380325317,0.09730764478445053,6.103515470812226e-09,8.020000457763672,0.998617947101593,0.5487671494483948,0.01941816136240959,-2.260030746459961,1.0148710012435913,0.00013664551079273224,33,12328.380738849,1743326072.146073,660000.0,357.3800354003906
0.005206676083616912,344.33740234375,0.9999240636825562,56.252803802490234,-0.19908368587493896,0.001334973145276308,10,33,-0.29271912574768066,0.5033280849456787,-0.001546173356473446,0.8717203736305237,3.2765026092529297,0,0.02443944476544857,0.3069159984588623,0.20824596285820007,0,0.006487155333161354,11.200407028198242,1000,0.5485678911209106,5.369511927710846e-05,0.0017607827903702855,0.025396056473255157,0,-27981.119140625,0.001862973440438509,0.9999240636825562,12327.275390625,1,1.2805992364883423,0.07640574872493744,9.53674295089968e-09,7.21999979019165,0.9999240040779114,0.3496834635734558,0.025396056473255157,-2.42755126953125,0.8874252438545227,0.0001355066488031298,34,12684.513006853,1743326427.7765589,680000.0,355.537841796875
-0.003234128700569272,344.82647705078125,0.9992280006408691,56.171695709228516,-0.15148873627185822,-0.0001628079917281866,10,34,-0.21884316205978394,0.6213830709457397,7.686112076044083e-05,0.8653870224952698,5.9958367347717285,0,0.029166042804718018,0.3286726772785187,0.18834199011325836,0,0.006564016453921795,11.224720001220703,1000,0.40630042552948,0.000545914052054286,-0.0014733459101989865,0.029213687404990196,0,-67544.5625,0.0005563173326663673,0.9992280006408691,12683.4140625,1,1.2734853029251099,0.03236176818609238,-1.907348501362094e-09,6.130000114440918,0.9992280006408691,0.1981947273015976,0.029213687404990196,-2.4246459007263184,0.8274118304252625,0.00012438824342098087,35,13041.351260686,1743326783.9088097,700000.0,356.05120849609375
0.0005221434985287488,345.5080871582031,0.9996376037597656,56.06159210205078,0.012276366353034973,0.0006298213847912848,10,35,-0.27361810207366943,0.544106662273407,0.0013638939708471298,0.871739387512207,2.2966902256011963,0,0.020559268072247505,0.32844555377960205,0.1913832277059555,0,0.007927910424768925,11.242380142211914,1000,0.3798404932022095,0.00025625285343267024,-0.0009512024116702378,0.02066388726234436,0,-5604.994140625,0.003791613271459937,0.9996376037597656,13040.244140625,1,1.280825138092041,0.06556493043899536,-6.484984993448961e-09,4.610000133514404,0.9996376037597656,0.21047109365463257,0.02066388726234436,-2.551985502243042,0.9838046431541443,0.00014217734860721976,36,13397.910879019,1743327140.7469926,720000.0,356.75048828125
