Metrics/EpCost,Time/Rollout,Safety/shield_adv_c,Loss/Loss_pi/Delta,Time/Update,Safety/EpCostShield,Safety/ShieldLagrangeMultiplier/Min,Train/LR,Time/Total,_runtime,Metrics/EpLen,_timestamp,Loss/Loss_pi,Time/FPS,Metrics/LagrangeMultiplier/Std,Metrics/LagrangeMultiplier/Max,Train/Epoch,Loss/Loss_reward_critic,Value/Adv,Train/KL,Loss/Loss_cost_critic/Delta,Metrics/LagrangeMultiplier/Min,Safety/shield_violation,Loss/Loss_reward_critic/Delta,Value/cost,Metrics/EpRet,Time/Epoch,Train/Entropy,Safety/ShieldLagrangeMultiplier/Max,Train/PolicyRatio/Max,TotalEnvSteps,Train/PolicyRatio,Train/StopIter,Train/PolicyRatio/Std,Train/PolicyStd,Train/PolicyRatio/Min,Loss/Loss_cost_critic,Safety/ShieldLagrangeMultiplier,Safety/ShieldLagrangeMultiplier/Std,Metrics/LagrangeMultiplier,Value/reward,_step
169.75,161.73556518554688,NaN,-0.3358985483646393,156.72413635253906,198.89999389648438,0.044999994337558746,0.0002969999914057553,318.46112060546875,583.383505393,500,1746510131.1820824,-0.3358985483646393,62.80228042602539,0,0.03599999472498894,0,0.029352987185120583,0.034300267696380615,0.00834641419351101,72.91329956054688,0.03599999472498894,-0.20495961606502533,0.029352987185120583,-0.12010309100151062,-2.6546740531921387,318.45977783203125,1.404295802116394,0.044999994337558746,1.000422477722168,20000.0,1.000422477722168,40,0.011756121180951595,0.9855872988700867,1.000422477722168,72.91329956054688,0.044999994337558746,0,0.03599999472498894,0.014053096063435078,1
160.64999389648438,111.8257064819336,NaN,0.027272969484329224,151.75942993164062,170.0749969482422,0.07975155860185623,0.00029399999766610563,582.1802368164062,722.585377216,500,1746510394.8648057,-0.30862557888031006,75.87678527832031,0,0.07093648612499237,1,0.020973948761820793,0.023594319820404053,0.013933916576206684,-38.40549087524414,0.07093648612499237,5.158664226531982,-0.00837903842329979,4.3227219581604,-1.1290452480316162,263.5852355957031,1.3756117820739746,0.07975155860185623,1.000815987586975,40000.0,1.0008158683776855,40,0.013397163711488247,0.958246648311615,1.000815987586975,34.507808685302734,0.07975155860185623,0,0.07093648612499237,-0.05462109297513962,2
134.99000549316406,113.30216979980469,NaN,-0.0013943016529083252,25.812110900878906,140.8249969482422,0.11400428414344788,0.000291000003926456,721.3856811523438,1002.665945242,500,1746510534.0666418,-0.3100198805332184,143.76663208007812,0,0.10550655424594879,2,0.028214579448103905,-0.20478753745555878,0.021060125902295113,19.099002838134766,0.10550655424594879,8.155990600585938,0.007240630686283112,6.493196964263916,1.293390154838562,139.11434936523438,1.3478999137878418,0.11400428414344788,0.9981351494789124,60000.0,0.9981351494789124,7,0.013007164932787418,0.9329529404640198,0.9981351494789124,53.6068115234375,0.11400428414344788,0,0.10550655424594879,0.06306330859661102,3
141.38999938964844,118.48895263671875,NaN,0.1277012974023819,161.49363708496094,220.35000610351562,0.14865654706954956,0.0002880000101868063,1001.457275390625,1275.879052989,500,1746510814.1476173,-0.1823185831308365,71.43299102783203,0,0.14003127813339233,3,0.03987995535135269,0.030432654544711113,0.010507840663194656,38.432716369628906,0.14003127813339233,16.204275131225586,0.011665375903248787,13.62932014465332,5.122706890106201,279.982666015625,1.31563401222229,0.14865654706954956,1.000948190689087,80000.0,1.000948190689087,40,0.012151530012488365,0.9044345021247864,1.000948190689087,92.0395278930664,0.14865654706954956,0,0.14003127813339233,0.29766592383384705,4
188.8000030517578,117.25437927246094,NaN,0.0264023095369339,155.85543823242188,256.0249938964844,0.18360483646392822,0.0002849999873433262,1274.6563720703125,1555.503049687,500,1746511087.3601396,-0.1559162735939026,73.2305908203125,0,0.17489320039749146,4,0.060522232204675674,0.10037022083997726,0.01009094063192606,22.65058135986328,0.17489320039749146,25.230117797851562,0.020642276853322983,22.32126808166504,8.219186782836914,273.1098937988281,1.3010751008987427,0.18360483646392822,1.000604510307312,100000.0,1.0006043910980225,40,0.011102714575827122,0.8923554420471191,1.000604510307312,114.69010925292969,0.18360483646392822,0,0.17489320039749146,0.5992564558982849,5
228.7100067138672,117.51859283447266,NaN,-0.014543667435646057,161.99989318847656,264.17498779296875,0.21883231401443481,0.00028199999360367656,1554.2882080078125,1833.297975621,500,1746511366.9842563,-0.17045994102954865,71.55159759521484,0,0.2100517749786377,5,0.061424385756254196,-0.1715308576822281,0.011958662420511246,16.76177978515625,0.2100517749786377,30.962724685668945,0.0009021535515785217,28.051212310791016,9.74381160736084,279.5185546875,1.2835928201675415,0.21883231401443481,1.0010699033737183,120000.0,1.0010699033737183,40,0.011243696324527264,0.8773025274276733,1.0010699033737183,131.45188903808594,0.21883231401443481,0,0.2100517749786377,0.885033369064331,6
245.50999450683594,118.69890594482422,NaN,0.04711982607841492,158.9862060546875,302.4750061035156,0.2543363869190216,0.0002789999998640269,1832.077392578125,2111.867304532,500,1746511644.7793164,-0.12334011495113373,72.02398681640625,0,0.24550391733646393,6,0.08656591922044754,-0.40104562044143677,0.007772114593535662,37.00511169433594,0.24550391733646393,37.7315559387207,0.025141533464193344,34.18846893310547,11.357109069824219,277.6852722167969,1.265716552734375,0.2543363869190216,1.001067042350769,140000.0,1.001067042350769,40,0.010683764703571796,0.862351655960083,1.001067042350769,168.45700073242188,0.2543363869190216,0,0.24550391733646393,1.2314752340316772,7
278.1300048828125,121.28718566894531,NaN,0.05756188929080963,157.19461059570312,323.82501220703125,0.29012030363082886,0.00027600000612437725,2110.6669921875,2388.339668531,500,1746511923.348888,-0.0657782256603241,71.81795501708984,0,0.28124916553497314,7,0.09576429426670074,0.029435142874717712,0.008232511579990387,-33.498992919921875,0.28124916553497314,40.80198287963867,0.009198375046253204,36.955806732177734,13.733482360839844,278.4819030761719,1.2517576217651367,0.29012030363082886,1.001245141029358,160000.0,1.001245141029358,40,0.010524291545152664,0.85057133436203,1.001245141029358,134.9580078125,0.29012030363082886,0,0.28124916553497314,1.5461679697036743,8
273.6199951171875,120.23907470703125,NaN,-0.11920829117298126,156.14328002929688,284.25,0.3260206878185272,0.0002730000123847276,2387.132080078125,2662.851675892,500,1746512199.8207,-0.18498651683330536,72.36348724365234,0,0.3172665536403656,8,0.14855723083019257,-0.11115148663520813,0.00707071740180254,35.60411071777344,0.3172665536403656,40.98350524902344,0.05279293656349182,37.43960189819336,15.58493423461914,276.3824768066406,1.2481316328048706,0.3260206878185272,1.000381350517273,180000.0,1.000381350517273,40,0.009910061955451965,0.847602903842926,1.000381350517273,170.56211853027344,0.3260206878185272,0,0.3172665536403656,1.9585325717926025,9
262.8699951171875,115.18899536132812,NaN,-0.06890518963336945,159.21426391601562,292.5249938964844,0.3620508909225464,0.0002699999895412475,2661.63525390625,2939.355685099,500,1746512474.332674,-0.2538917064666748,72.8853988647461,0,0.35346880555152893,9,0.17444553971290588,-0.3912029266357422,0.00788008514791727,-19.8092041015625,0.35346880555152893,45.98014831542969,0.025888308882713318,41.898284912109375,17.490034103393555,274.40338134765625,1.2386118173599243,0.3620508909225464,1.00080406665802,200000.0,1.00080406665802,40,0.010329721495509148,0.839803159236908,1.00080406665802,150.75291442871094,0.3620508909225464,0,0.35346880555152893,2.4244682788848877,10
233.64999389648438,120.2413330078125,NaN,-0.2060832381248474,156.1793212890625,218.35000610351562,0.39765670895576477,0.00026699999580159783,2938.161865234375,3207.688214123,500,1746512750.8374972,-0.4599749445915222,72.35347747802734,0,0.38963913917541504,10,0.23632408678531647,-0.049524545669555664,0.009402588941156864,-20.147567749023438,0.38963913917541504,40.97866439819336,0.061878547072410583,35.51750564575195,18.858169555664062,276.4207458496094,1.2250081300735474,0.39765670895576477,1.0014628171920776,220000.0,1.0014628171920776,40,0.010389686562120914,0.8277261257171631,1.0014628171920776,130.6053466796875,0.39765670895576477,0,0.38963913917541504,2.8525989055633545,11
204.5,115.53359985351562,NaN,0.0022780299186706543,152.7198486328125,200.97500610351562,0.43275192379951477,0.0002640000020619482,3206.48779296875,3484.701979712,500,1746513019.1697466,-0.45769691467285156,74.55632781982422,0,0.42553478479385376,11,0.19566914439201355,0.1453932821750641,0.009356413036584854,-26.227066040039062,0.42553478479385376,37.97586441040039,-0.04065494239330292,32.120750427246094,19.839826583862305,268.2535400390625,1.2060158252716064,0.43275192379951477,1.0015071630477905,240000.0,1.0015071630477905,40,0.010792866349220276,0.8114380836486816,1.0015071630477905,104.37828063964844,0.43275192379951477,0,0.42553478479385376,3.039625883102417,12
172.44000244140625,119.84194946289062,NaN,-0.1252627968788147,157.08453369140625,194.375,0.46736007928848267,0.0002610000083222985,3483.50146484375,3756.828288654,500,1746513296.1829581,-0.5829597115516663,72.22129821777344,0,0.4608640968799591,12,0.2913214862346649,-0.07413703203201294,0.006431617774069309,35.02392578125,0.4608640968799591,40.62330627441406,0.09565234184265137,35.85509490966797,21.081283569335938,276.9266357421875,1.1994587182998657,0.46736007928848267,1.0026720762252808,260000.0,1.0026720762252808,40,0.010004823096096516,0.8051385879516602,1.0026720762252808,139.40220642089844,0.46736007928848267,0,0.4608640968799591,3.755737066268921,13
164.49000549316406,117.41419219970703,NaN,-0.020093917846679688,154.62509155273438,183.27499389648438,0.5014446377754211,0.0002579999854788184,3755.632080078125,4032.199273591,500,1746513568.3094594,-0.603053629398346,73.51876831054688,0,0.4956265687942505,13,0.3193272650241852,0.04774867743253708,0.008802802301943302,-20.6307373046875,0.4956265687942505,39.14377975463867,0.028005778789520264,34.53761291503906,22.462011337280273,272.0393981933594,1.1784954071044922,0.5014446377754211,1.0033406019210815,280000.0,1.0033406019210815,40,0.01044916920363903,0.7880847454071045,1.0033406019210815,118.77146911621094,0.5014446377754211,0,0.4956265687942505,3.807835578918457,14
154.3800048828125,118.15036010742188,NaN,0.06667977571487427,157.10528564453125,170.52499389648438,0.5349447727203369,0.00025499999173916876,4030.970947265625,4302.427539219,500,1746513843.680375,-0.5363738536834717,72.65970611572266,0,0.5297849774360657,14,0.3202396035194397,0.19379419088363647,0.00894645694643259,-25.384170532226562,0.5297849774360657,35.0355110168457,0.0009123384952545166,30.439128875732422,22.59777069091797,275.2557373046875,1.157211184501648,0.5349447727203369,1.0042206048965454,300000.0,1.0042206048965454,40,0.010379746556282043,0.7712857723236084,1.0042206048965454,93.38729858398438,0.5349447727203369,0,0.5297849774360657,3.7890632152557373,15
154.08999633789062,113.36207580566406,NaN,0.06654363870620728,156.7610626220703,168.25,0.5679247975349426,0.0002519999979995191,4301.21337890625,4566.450863521,500,1746514113.9088616,-0.4698302149772644,74.04029083251953,0,0.5634291172027588,15,0.31437647342681885,-0.0541672483086586,0.0066286250948905945,-3.3602371215820312,0.5634291172027588,32.92687225341797,-0.00586313009262085,28.220256805419922,21.465253829956055,270.1231994628906,1.1424976587295532,0.5679247975349426,1.0024276971817017,320000.0,1.0024276971817017,40,0.009410983882844448,0.7598373293876648,1.0024276971817017,90.02706146240234,0.5679247975349426,0,0.5634291172027588,3.6220574378967285,16
