Safety/EpCostShield,Metrics/LagrangeMultiplier/Max,Value/cost,Metrics/EpRet,Train/PolicyRatio/Max,Metrics/LagrangeMultiplier,Loss/Loss_pi,Train/PolicyRatio,Time/Total,Metrics/LagrangeMultiplier/Std,Time/Rollout,Loss/Loss_reward_critic,Loss/Loss_reward_critic/Delta,_timestamp,Train/KL,Value/reward,Value/Adv,Train/Epoch,Metrics/LagrangeMultiplier/Min,Train/LR,Time/Update,Safety/ShieldLagrangeMultiplier/Std,_runtime,Train/StopIter,Safety/shield_violation,Loss/Loss_cost_critic/Delta,Loss/Loss_pi/Delta,Safety/ShieldLagrangeMultiplier/Max,Safety/ShieldLagrangeMultiplier/Min,Metrics/EpLen,_step,Train/PolicyRatio/Min,Loss/Loss_cost_critic,Train/Entropy,TotalEnvSteps,Time/FPS,Safety/ShieldLagrangeMultiplier,Train/PolicyStd,Train/PolicyRatio/Std,Time/Epoch,Safety/shield_adv_c,Metrics/EpCost
0.0,1.108757495880127,0.22383101284503937,19.434328079223633,1.0009173154830933,1.108757495880127,-0.0600825697183609,1.0009173154830933,18611.982421875,0,107.11294555664062,0.1272144466638565,-0.01677444577217102,1746571895.578406,0.011843593791127205,3.8413796424865723,0.1052183210849762,61,1.108757495880127,0.0001140000022132881,186.2395477294922,0,18909.516946858,40,0.4933362305164337,-0.44128477573394775,-0.006747789680957794,1.1121762990951538,1.1121762990951538,500,62,1.0009173154830933,0.6511598825454712,0.5404595732688904,1240000.0,68.17733001708984,1.1121762990951538,0.4155128300189972,0.010852591134607792,293.3526306152344,NaN,0.6100000143051147
5.224999904632568,1.1105326414108276,0.21909980475902557,20.14800453186035,1.0003422498703003,1.1105326414108276,0.014374323189258575,1.0003422498703003,18908.109375,0,107.82833862304688,0.12453935295343399,-0.002675093710422516,1746572191.718759,0.010223480872809887,4.117743968963623,0.12603677809238434,62,1.1105326414108276,0.00011100000119768083,188.21324157714844,0,19207.932060637,40,0.4938346743583679,0.8460198640823364,0.07445689290761948,1.115181803703308,1.115181803703308,500,63,1.0003422498703003,1.4971797466278076,0.54404217004776,1260000.0,67.55804443359375,1.115181803703308,0.41710516810417175,0.01174500584602356,296.0417175292969,NaN,0.46000000834465027
2.25,1.112170696258545,0.1609254777431488,19.693479537963867,0.999326229095459,1.112170696258545,-0.022033706307411194,0.999326229095459,19206.544921875,0,106.57069396972656,0.11094876378774643,-0.013590589165687561,1746572490.134025,0.009040705859661102,3.8813493251800537,0.04390028119087219,63,1.112170696258545,0.00010800000018207356,191.7586212158203,0,19503.629181015,40,0.42572730779647827,-0.6513596177101135,-0.03640802949666977,1.1180204153060913,1.1180204153060913,500,64,0.999326229095459,0.8458201289176941,0.5403792858123779,1280000.0,67.03998565673828,1.1180204153060913,0.41560786962509155,0.011088293045759201,298.3294372558594,NaN,0.46000000834465027
4.875,1.1137160062789917,0.16117024421691895,21.358078002929688,0.9984834790229797,1.1137160062789917,-0.00486442307010293,0.9984834790229797,19502.23828125,0,109.2461929321289,0.19104477763175964,0.08009601384401321,1746572785.8308594,0.009693547151982784,4.489610195159912,0.13223829865455627,64,1.1137160062789917,0.0001049999991664663,186.3638916015625,0,19800.300262506,40,0.6294940114021301,0.7113084197044373,0.017169283237308264,1.1208399534225464,1.1208399534225464,500,65,0.9984834790229797,1.5571285486221313,0.5290997624397278,1300000.0,67.65666198730469,1.1208399534225464,0.4109478294849396,0.011446317657828331,295.6101989746094,NaN,0.9800000190734863
2.700000047683716,1.1151810884475708,0.14955559372901917,21.556283950805664,0.9997060894966125,1.1151810884475708,-0.02233779989182949,0.9997060894966125,19798.896484375,0,108.73420715332031,0.14695189893245697,-0.04409287869930267,1746573082.501872,0.010462421923875809,4.193551540374756,0.11051139235496521,65,1.1151810884475708,0.00010199999815085903,187.83580017089844,0,20096.521249157,40,0.4988647997379303,-0.2222522497177124,-0.01747337682172656,1.123533844947815,1.123533844947815,500,66,0.9997060894966125,1.334876298904419,0.5146920084953308,1320000.0,67.43767547607422,1.123533844947815,0.4051336348056793,0.011097843758761883,296.57012939453125,NaN,1.0399999618530273
7.849999904632568,1.1166433095932007,0.38297298550605774,21.923294067382812,0.9972022175788879,1.1166433095932007,0.03238227963447571,0.9972021579742432,20095.134765625,0,109.57238006591797,0.18095555901527405,0.03400366008281708,1746573378.7235894,0.010515476576983929,4.170690059661865,0.07765479385852814,66,1.1166433095932007,9.899999713525176e-05,186.56283569335938,0,20392.193731966,40,0.7081155776977539,1.2729518413543701,0.0547200795263052,1.1263766288757324,1.1263766288757324,500,67,0.9972022175788879,2.607828140258789,0.5136327147483826,1340000.0,67.53669738769531,1.1263766288757324,0.404639333486557,0.012132643721997738,296.1352844238281,NaN,2.1700000762939453
7.074999809265137,1.1181162595748901,0.4551125466823578,21.801254272460938,0.9988766312599182,1.1181162595748901,-0.004485174082219601,0.9988766312599182,20390.80078125,0,107.2388687133789,0.19537916779518127,0.014423608779907227,1746573674.3956168,0.010321134701371193,4.282822608947754,-0.050861768424510956,67,1.1181162595748901,9.600000339560211e-05,188.3517303466797,0,20689.104859286,40,1.0259255170822144,-0.05501580238342285,-0.03686745371669531,1.1293175220489502,1.1293175220489502,500,68,0.9988766312599182,2.552812337875366,0.5163043737411499,1360000.0,67.66112518310547,1.1293175220489502,0.4057794511318207,0.010898693464696407,295.5907287597656,NaN,2.369999885559082
2.0250000953674316,1.1195979118347168,0.24548637866973877,21.105905532836914,0.9990195631980896,1.1195979118347168,-0.023881185799837112,0.9990195631980896,20687.71875,0,107.7957992553711,0.12853538990020752,-0.06684377789497375,1746573971.3071935,0.011102117598056793,3.9745819568634033,-0.060352664440870285,68,1.1195979118347168,9.300000237999484e-05,189.03421020507812,0,20986.884207046,40,0.4015120565891266,-1.3525747060775757,-0.019396011717617512,1.1320888996124268,1.1320888996124268,500,69,0.9990195631980896,1.2002376317977905,0.5206745862960815,1380000.0,67.37861633300781,1.1320888996124268,0.4075675308704376,0.010320800356566906,296.830078125,NaN,2.3399999141693115
5.875,1.121142029762268,0.46036532521247864,20.985605239868164,0.9988803267478943,1.121142029762268,0.010190003551542759,0.9988802671432495,20985.48828125,0,108.37708282470703,0.1410306841135025,0.012495294213294983,1746574269.0863185,0.010123257525265217,4.143788814544678,-0.061900652945041656,69,1.121142029762268,9.000000136438757e-05,189.31629943847656,0,21286.448388783,40,0.5818306803703308,1.198412299156189,0.03407118935137987,1.1349074840545654,1.1349074840545654,500,70,0.9988803267478943,2.3986499309539795,0.5235405564308167,1400000.0,67.1832046508789,1.1349074840545654,0.4087144136428833,0.011629883199930191,297.6934814453125,NaN,3.190000057220459
5.275000095367432,1.1227388381958008,0.8312627077102661,21.064746856689453,0.9997047781944275,1.1227388381958008,0.03126726299524307,0.9997047781944275,21285.060546875,0,109.17567443847656,0.16187888383865356,0.020848199725151062,1746574568.6507604,0.007457393687218428,4.289105415344238,-0.05266200006008148,70,1.1227388381958008,8.70000003487803e-05,190.3004150390625,0,21580.016360421,40,0.3420490026473999,-0.1688690185546875,0.021077259443700314,1.1377394199371338,1.1377394199371338,500,71,0.9997047781944275,2.229780912399292,0.5202193260192871,1420000.0,66.78327178955078,1.1377394199371338,0.4073973000049591,0.010407846421003342,299.4761657714844,NaN,3.109999895095825
