Train/KL,Safety/ShieldLagrangeMultiplier,Time/FPS,Time/Rollout,Loss/Loss_cost_critic/Delta,Metrics/LagrangeMultiplier/Max,Metrics/EpLen,Metrics/EpRet,Misc/xHx,Train/PolicyRatio,Train/PolicyRatio/Min,Value/cost,Train/LR,Misc/H_inv_g,Train/PolicyStd,Loss/Loss_pi/Delta,Train/PolicyRatio/Max,Metrics/LagrangeMultiplier/Min,Train/Epoch,Metrics/EpCost,Train/Entropy,Misc/gradient_norm,Loss/Loss_reward_critic/Delta,Train/PolicyRatio/Std,Safety/ShieldLagrangeMultiplier/Max,Time/Update,Misc/FinalStepNorm,TotalEnvSteps,Safety/EpCostShield,Value/reward,Loss/Loss_reward_critic,Value/Adv,Loss/Loss_cost_critic,Safety/shield_violation,Misc/AcceptanceStep,_timestamp,Metrics/LagrangeMultiplier,Safety/ShieldLagrangeMultiplier/Min,Time/Epoch,Safety/ShieldLagrangeMultiplier/Std,Loss/Loss_pi,_step,Metrics/LagrangeMultiplier/Std,Safety/shield_adv_c,Train/StopIter,_runtime,Misc/Alpha,Time/Total
0.000538748106919229,0.04500000178813934,123.2546615600586,133.98533630371094,7.515281677246094,0.03599999472498894,1000,-2.3938682079315186,0.03187256306409836,1.0005712509155273,1.0005712509155273,-0.11450459063053131,0,0.12414658069610596,0.9970089793205261,-0.3121281862258911,1.0005712509155273,0.03599999472498894,0,12.050000190734863,1.4159284830093384,0.33193451166152954,0.0074278865940868855,0.0004039354098495096,0.04500000178813934,28.280305862426758,0.09834248572587967,20000.0,34.650001525878906,-0.15281279385089874,0.0074278865940868855,4.577636492086867e-09,7.515281677246094,0.16312703490257263,1,1746496567.7818885,0.03599999472498894,0.04500000178813934,162.2656707763672,0,-0.3121281862258911,1,0,0.43208953738212585,10,274.183532276,0.7921481728553772,162.26687622070312
0.0004284782335162163,0.07968387752771378,180.61233520507812,86.6723861694336,11.121789932250977,0.07036560773849487,1000,-1.5327759981155396,0.0018297007773071527,1.0005372762680054,1.0005372762680054,0.32898035645484924,0,0.06875687837600708,0.992054283618927,-0.14220818877220154,1.0005372762680054,0.07036560773849487,1,20.299999237060547,1.4109277725219727,0.06126679480075836,-0.0002666427753865719,0.000379883567802608,0.07968387752771378,24.06199836730957,0.22732116281986237,40000.0,51.849998474121094,-0.1637219935655594,0.007161243818700314,6.103515470812226e-09,18.63707160949707,0.6148226857185364,1,1746496678.6014519,0.07036560773849487,0.07968387752771378,110.73441314697266,0,-0.45433637499809265,2,0,0.5721957683563232,10,385.536839872,3.306159257888794,273.0826110839844
0.0003881391021423042,0.11450398713350296,179.79359436035156,83.44369506835938,-3.463656425476074,0.10494615137577057,1000,-1.1428378820419312,0.0017976686358451843,0.9996997714042664,0.9996997714042664,0.766564130783081,0,0.08529621362686157,1.0038340091705322,0.07733115553855896,0.9996997714042664,0.10494615137577057,2,23.799999237060547,1.4226990938186646,0.05454748123884201,-0.0039362311363220215,0.00021233582810964435,0.11450398713350296,27.7949275970459,0.2845042049884796,60000.0,44.79999923706055,-0.1085873395204544,0.003225012682378292,-7.629394338515283e-10,15.173415184020996,1.8558729887008667,1,1746496789.9544687,0.10494615137577057,0.11450398713350296,111.2386703491211,0,-0.3770052194595337,3,0,-0.10036727041006088,10,502.097328553,3.335484743118286,384.4111022949219
0.0004354520933702588,0.14896997809410095,171.7230987548828,88.6541976928711,-0.2185506820678711,0.13963094353675842,1000,-1.4184081554412842,0.002190997824072838,0.999370276927948,0.999370276927948,1.1388394832611084,0,0.06195713207125664,1.0554885864257812,0.06880325078964233,0.999370276927948,0.13963094353675842,3,29.762500762939453,1.4724063873291016,0.057130180299282074,0.0016911495476961136,0.00044532358879223466,0.14896997809410095,27.81233024597168,0.1871907114982605,80000.0,78.9000015258789,-0.11107790470123291,0.004916162230074406,2.6702879907247734e-09,14.954864501953125,2.1536407470703125,1,1746496906.514978,0.13963094353675842,0.14896997809410095,116.46656799316406,0,-0.30820196866989136,4,0,-0.20501235127449036,10,615.974166625,3.021294116973877,500.99591064453125
0.0004987243446521461,0.18365749716758728,175.7729949951172,87.72795867919922,-1.0074348449707031,0.17461563646793365,1000,-1.3806208372116089,0.00561898946762085,1.0000219345092773,1.0000219345092773,2.3040103912353516,0,0.08197664469480515,1.0923992395401,-0.08665043115615845,1.0000219345092773,0.17461563646793365,4,29.540000915527344,1.5071054697036743,0.13588425517082214,-0.0010238161776214838,1.545404848002363e-05,0.18365749716758728,26.055133819580078,0.15465916693210602,100000.0,58.599998474121094,-0.10478086024522781,0.003892346052452922,8.01086397217432e-09,13.947429656982422,2.9071598052978516,1,1746497020.3919346,0.17461563646793365,0.18365749716758728,113.78311920166016,0,-0.3948523998260498,5,0,-0.07701759040355682,10,730.275650467,1.8866246938705444,614.8698120117188
0.0003103829803876579,0.21837040781974792,175.15805053710938,88.02008056640625,3.443357467651367,0.2097451388835907,1000,-0.8717010021209717,0.0014244598569348454,0.9990324974060059,0.9990324974060059,2.595561981201172,0,0.08313576877117157,1.131467342376709,0.07290586829185486,0.9990324974060059,0.2097451388835907,5,39.11000061035156,1.542130470275879,0.03497006371617317,0.0005771305877715349,0.0006840995629318058,0.21837040781974792,26.16245460510254,0.31151309609413147,120000.0,101.80000305175781,-0.04257172718644142,0.004469476640224457,3.051757735406113e-09,17.39078712463379,4.4034295082092285,1,1746497134.6930432,0.2097451388835907,0.21837040781974792,114.1825942993164,0,-0.32194653153419495,6,0,0.6348405480384827,10,850.279220292,3.747040271759033,729.1455688476562
0.0003135344886686653,0.2534860372543335,166.78646850585938,94.28343963623047,0.5825366973876953,0.24511131644248962,1000,-0.6955419778823853,0.0012672326993197203,1.001141905784607,1.001141905784607,2.9092249870300293,0,0.08127429336309433,1.1528756618499756,-0.0354275107383728,1.001141905784607,0.24511131644248962,6,43.84000015258789,1.560982346534729,0.04204057902097702,0.002183055505156517,0.0008074773941189051,0.2534860372543335,25.630346298217773,0.3228779137134552,140000.0,93.94999694824219,-0.030796514824032784,0.006652532145380974,3.051757735406113e-09,17.973323822021484,4.971680641174316,1,1746497254.6972861,0.24511131644248962,0.2534860372543335,119.91381072998047,0,-0.35737404227256775,7,0,0.54269939661026,10,976.392080695,3.972693920135498,849.1824340820312
0.00035896903136745095,0.28848323225975037,158.69090270996094,101.4119873046875,5.557548522949219,0.28069397807121277,1000,-0.39845097064971924,0.004414649214595556,1.0016587972640991,1.0016587972640991,5.717132568359375,0,0.14646700024604797,1.1889045238494873,0.06974190473556519,1.0016587972640991,0.28069397807121277,7,52.290000915527344,1.5913974046707153,0.07327324151992798,0.000211336649954319,0.0011728624813258648,0.28848323225975037,24.61914825439453,0.31174981594085693,160000.0,149.6999969482422,0.031733106821775436,0.006863868795335293,6.103515470812226e-09,23.530872344970703,8.315157890319824,1,1746497380.8101819,0.28069397807121277,0.28848323225975037,126.03116607666016,0,-0.28763213753700256,8,0,0.6204384565353394,10,1090.956676406,2.128464460372925,975.2954711914062
0.000358159770257771,0.3226728141307831,174.6985626220703,89.97781372070312,-9.670026779174805,0.3165999948978424,1000,0.3449679911136627,0.003834872040897608,1.0010703802108765,1.0010703802108765,4.372470855712891,0,0.12177769094705582,1.2063122987747192,-0.14969667792320251,1.0010703802108765,0.3165999948978424,8,47.81999969482422,1.6059757471084595,0.08756016194820404,0.0015481682494282722,0.0007567888242192566,0.3226728141307831,24.505069732666016,0.27810367941856384,180000.0,56.95000076293945,0.05194944515824318,0.008412037044763565,9.155272984173735e-09,13.860845565795898,6.729994297027588,1,1746497495.3745837,0.3165999948978424,0.3226728141307831,114.48291778564453,0,-0.4373288154602051,9,0,-0.5617465972900391,10,1210.579067209,2.2836997509002686,1089.8564453125
0.0003503673942759633,0.3564680218696594,167.3285369873047,92.88275146484375,0.4803619384765625,0.3528037965297699,1000,1.1116456985473633,0.0027010373305529356,1.0027402639389038,1.0027402639389038,5.459283828735352,0,0.1039343848824501,1.238371729850769,-0.004805475473403931,1.0027402639389038,0.3528037965297699,9,49.290000915527344,1.631065011024475,0.05580858141183853,0.0036782454699277878,0.0019376871641725302,0.3564680218696594,26.642559051513672,0.2828187048435211,200000.0,63.70000076293945,0.09500841051340103,0.012090282514691353,1.0681151962899094e-08,14.341207504272461,8.390751838684082,1,1746497614.9965262,0.3528037965297699,0.3564680218696594,119.52533721923828,0,-0.442134290933609,10,0,-0.3180682063102722,10,1331.060557399,2.721127510070801,1209.4713134765625
