Time/Update,Loss/Loss_pi,TotalEnvSteps,Time/Rollout,Loss/Loss_pi/Delta,Train/PolicyRatio/Std,Misc/FinalStepNorm,Misc/Alpha,Train/Entropy,Metrics/LagrangeMultiplier/Max,Value/Adv,Time/FPS,_step,Misc/H_inv_g,Train/PolicyRatio,Safety/ShieldLagrangeMultiplier/Max,Metrics/LagrangeMultiplier,Misc/AcceptanceStep,Time/Total,Misc/xHx,_runtime,Train/KL,Loss/Loss_cost_critic/Delta,Misc/gradient_norm,Safety/EpCostShield,Metrics/EpCost,Loss/Loss_reward_critic,Train/StopIter,Time/Epoch,Train/Epoch,Value/reward,Train/PolicyRatio/Min,Train/LR,Safety/shield_adv_c,Metrics/EpRet,Safety/shield_violation,Loss/Loss_cost_critic,Safety/ShieldLagrangeMultiplier,Loss/Loss_reward_critic/Delta,Safety/ShieldLagrangeMultiplier/Std,Value/cost,_timestamp,Train/PolicyRatio/Max,Metrics/LagrangeMultiplier/Std,Metrics/EpLen,Safety/ShieldLagrangeMultiplier/Min,Metrics/LagrangeMultiplier/Min,Train/PolicyStd
23.97844696044922,-0.0911819338798523,20000.0,143.24868774414062,-0.0911819338798523,0.00024669955018907785,0.2881731688976288,4.120137691497803,1.4180418252944946,0.03599999472498894,6.103515470812226e-09,119.5978012084961,1,0.06994260102510452,1.0003489255905151,0.044999994337558746,0.03599999472498894,1,167.22918701171875,0.0011781561188399792,283.65977325,0.0003505217609927058,17.887113571166992,0.04838351905345917,69.5999984741211,37.0,0.009119111113250256,10,167.22715759277344,0,-0.184743732213974,1.0003489255905151,0,1.0558398962020874,-0.4530302882194519,0.02320050820708275,17.887113571166992,0.044999994337558746,0.009119111113250256,0,-0.1740427017211914,1746543163.4401543,1.0003489255905151,0,1000,0.044999994337558746,0.03599999472498894,0.9991223216056824
25.09441566467285,-0.2986334562301636,40000.0,89.5625228881836,-0.20745152235031128,0.0005302635254338384,0.27456188201904297,2.4505648612976074,1.419210433959961,0.06995148956775665,-4.577636492086867e-09,174.433349609375,2,0.11204025149345398,1.000749945640564,0.07685737311840057,0.06995148956775665,1,282.02838134765625,0.003330398816615343,399.271910557,0.00034262414555996656,-8.597373962402344,0.08190251141786575,30.049999237060547,24.600000381469727,0.0039641666226089,10,114.656982421875,1,-0.17275065183639526,1.000749945640564,0,-0.07228788733482361,-0.807417094707489,1.3043172359466553,9.289739608764648,0.07685737311840057,-0.0051549444906413555,0,0.5058041214942932,1746543278.2190597,1.000749945640564,0,1000,0.07685737311840057,0.06995148956775665,1.0003323554992676
21.854860305786133,-0.192218616604805,60000.0,93.63746643066406,0.10641483962535858,0.0004064922977704555,0.3544977009296417,2.507441282272339,1.4290069341659546,0.1043885201215744,-2.5939939973795845e-08,173.17164611816406,3,0.1413782685995102,0.9994251132011414,0.10903522372245789,0.1043885201215744,1,397.6426696777344,0.003181024920195341,528.39696243,0.00025485397782176733,15.39675521850586,0.03445209190249443,116.19999694824219,41.68333435058594,0.0030982461757957935,10,115.49234771728516,2,-0.11777026206254959,0.9994251132011414,0,1.071762204170227,-0.5922658443450928,1.5470805168151855,24.686494827270508,0.10903522372245789,-0.0008659204468131065,0,1.4210331439971924,1746543393.8312783,0.9994251132011414,0,1000,0.10903522372245789,0.1043885201215744,1.0103107690811157
23.825969696044922,-0.08956209570169449,80000.0,105.18071746826172,0.1026565209031105,0.001676629763096571,0.2910369634628296,2.368028163909912,1.4598779678344727,0.13893401622772217,-3.051757735406113e-09,155.0306854248047,4,0.12290265411138535,0.9976288676261902,0.1408381164073944,0.13893401622772217,1,526.7689819335938,0.0035666050389409065,654.128835612,0.00042469907202757895,7.577638626098633,0.07411620020866394,197.0,55.587501525878906,0.005969323217868805,10,129.00672912597656,3,-0.12277968972921371,0.9976288676261902,0,0.3626329004764557,-0.25948983430862427,3.8837156295776367,32.26413345336914,0.1408381164073944,0.0028710770420730114,0,2.717021942138672,1746543522.956341,0.9976288676261902,0,1000,0.1408381164073944,0.13893401622772217,1.0421843528747559
23.961626052856445,-0.13088393211364746,100000.0,101.6291732788086,-0.04132183641195297,0.0016180736711248755,0.3305058181285858,2.8486642837524414,1.466107726097107,0.17372050881385803,-1.525878801089675e-08,159.247314453125,5,0.11602132767438889,0.9977116584777832,0.17361530661582947,0.17372050881385803,1,652.478759765625,0.002464595716446638,783.312319642,0.0003059058217331767,-6.430500030517578,0.056572604924440384,134.39999389648438,63.27000045776367,0.0044935764744877815,10,125.5908203125,4,-0.09756806492805481,0.9977116584777832,0,2.4958298206329346,-0.11842799931764603,3.5452964305877686,25.833633422851562,0.17361530661582947,-0.0014757467433810234,0,2.3291940689086914,1746543648.688425,0.9977116584777832,0,1000,0.17361530661582947,0.17372050881385803,1.0487614870071411
23.567121505737305,-0.13256089389324188,120000.0,105.45549011230469,-0.0016769617795944214,0.0002778320340439677,0.2837972939014435,1.8993778228759766,1.4877395629882812,0.2087913304567337,-1.7166136956348055e-08,155.0115509033203,6,0.14941592514514923,1.0003929138183594,0.20715397596359253,0.2087913304567337,1,781.6422729492188,0.005543786566704512,908.840918737,0.0003447193594183773,-7.39592170715332,0.0779445469379425,148.64999389648438,70.37000274658203,0.007635326590389013,10,129.0226593017578,5,-0.06290827691555023,1.0003929138183594,0,1.6069726943969727,0.3258671164512634,6.644050598144531,18.437711715698242,0.20715397596359253,0.0031417501159012318,0,3.9052116870880127,1746543777.871671,1.0003929138183594,0,1000,0.20715397596359253,0.2087913304567337,1.0722090005874634
24.774944305419922,-0.12478677183389664,140000.0,100.61449432373047,0.007774122059345245,0.001098965061828494,0.2965336740016937,2.20878005027771,1.5243501663208008,0.2440815269947052,-1.2207030941624453e-08,159.50303649902344,7,0.13425223529338837,1.0015541315078735,0.2410639524459839,0.2440815269947052,1,907.19482421875,0.004099435638636351,1034.163208257,0.0003243586397729814,2.2392616271972656,0.054772742092609406,134.6999969482422,85.41999816894531,0.008876738138496876,10,125.38946533203125,6,-0.03463270142674446,1.001554250717163,0,1.0775765180587769,1.0018067359924316,6.452071666717529,20.676973342895508,0.2410639524459839,0.0012414115481078625,0,3.4553117752075195,1746543903.400519,1.001554250717163,0,1000,0.2410639524459839,0.2440815269947052,1.1127705574035645
24.11695671081543,-0.18564069271087646,160000.0,101.09646606445312,-0.06085392087697983,0.0009238588972948492,0.30047667026519775,2.153996467590332,1.5486980676651,0.27969929575920105,2.5939939973795845e-08,159.7272491455078,8,0.1394972801208496,1.0013065338134766,0.2749055325984955,0.27969929575920105,1,1032.5452880859375,0.00431061303243041,1155.311410195,0.000329170492477715,-1.049093246459961,0.08003007620573044,113.25,81.51000213623047,0.009909285232424736,10,125.21345520019531,7,-0.0011925400467589498,1.0013065338134766,0,0.9776424169540405,1.5042554140090942,7.272857189178467,19.627880096435547,0.2749055325984955,0.0010325470939278603,0,4.127856254577637,1746544028.72295,1.0013065338134766,0,1000,0.2749055325984955,0.27969929575920105,1.140001893043518
23.466598510742188,-0.19728098809719086,180000.0,97.56287384033203,-0.011640295386314392,5.698253880837001e-05,0.31133195757865906,2.223994493484497,1.559488296508789,0.31552037596702576,-4.1961669694501325e-09,165.2489776611328,9,0.1399877518415451,1.0000805854797363,0.3085272014141083,0.31552037596702576,1,1153.677001953125,0.004043538123369217,1281.090842524,0.00029674384859390557,2.1448802947998047,0.07201597839593887,104.19999694824219,75.02999877929688,0.009455893188714981,10,121.02949523925781,8,0.020453069359064102,1.0000805854797363,0,-0.5326876640319824,1.6953593492507935,7.682629108428955,21.77276039123535,0.3085272014141083,-0.00045339204370975494,0,4.046521186828613,1746544149.8709977,1.0000805854797363,0,1000,0.3085272014141083,0.31552037596702576,1.152701735496521
25.202224731445312,-0.23468732833862305,200000.0,100.45658111572266,-0.03740634024143219,0.000532061792910099,0.31418558955192566,1.8946852684020996,1.571221947669983,0.35135453939437866,2.8228759774151513e-08,159.16111755371094,10,0.16582468152046204,1.0007524490356445,0.34189003705978394,0.35135453939437866,1,1279.4603271484375,0.005571281537413597,1405.925145574,0.00033133357646875083,-1.3501815795898438,0.06974811106920242,99.5999984741211,68.0199966430664,0.020655812695622444,10,125.65882873535156,9,0.09727376699447632,1.0007524490356445,0,-0.2540614902973175,2.476076126098633,8.628532409667969,20.422578811645508,0.34189003705978394,0.011199919506907463,0,4.478503704071045,1746544275.6502452,1.0007524490356445,0,1000,0.34189003705978394,0.35135453939437866,1.1670576333999634
26.53523063659668,-0.2858084738254547,220000.0,98.1824722290039,-0.051121145486831665,0.0004204007564112544,0.3151516020298004,2.081641912460327,1.5809186697006226,0.38707926869392395,-1.7929076889799944e-08,160.3621368408203,11,0.15139567852020264,1.0005944967269897,0.37495341897010803,0.38707926869392395,1,1404.2989501953125,0.0046154810115695,1524.097230476,0.0002863366389647126,0.2574577331542969,0.10193933546543121,94.94999694824219,63.66999816894531,0.025169922038912773,10,124.71772003173828,10,0.210304394364357,1.0005944967269897,0,-0.21416527032852173,3.4914073944091797,9.879353523254395,20.680036544799805,0.37495341897010803,0.004514109343290329,0,4.969261169433594,1746544400.4847567,1.0005944967269897,0,1000,0.37495341897010803,0.38707926869392395,1.1791921854019165
