Safety/shield_adv_c,Safety/ShieldLagrangeMultiplier,Train/Epoch,Loss/Loss_reward_critic/Delta,Loss/Loss_pi,TotalEnvSteps,Time/Update,Loss/Loss_pi/Delta,Metrics/LagrangeMultiplier/Max,Metrics/LagrangeMultiplier/Std,Metrics/EpCost,Misc/xHx,Time/Total,Train/PolicyRatio/Min,Loss/Loss_cost_critic,Metrics/LagrangeMultiplier/Min,Safety/EpCostShield,Safety/shield_violation,Train/PolicyRatio/Max,Train/PolicyRatio,Misc/FinalStepNorm,_step,Time/Epoch,Metrics/EpRet,Train/KL,Value/Adv,Train/PolicyStd,Safety/ShieldLagrangeMultiplier/Min,Misc/H_inv_g,Safety/ShieldLagrangeMultiplier/Max,Safety/ShieldLagrangeMultiplier/Std,Value/reward,Metrics/EpLen,Time/FPS,_runtime,Train/PolicyRatio/Std,Loss/Loss_cost_critic/Delta,Train/StopIter,_timestamp,Misc/AcceptanceStep,Value/cost,Time/Rollout,Train/Entropy,Misc/Alpha,Metrics/LagrangeMultiplier,Loss/Loss_reward_critic,Misc/gradient_norm,Train/LR
2.2890071868896484,0.044999994337558746,0,0.006924128159880638,-0.19629250466823578,20000.0,22.758255004882812,-0.19629250466823578,0.03599999472498894,0,63.349998474121094,0.0023128504399210215,155.7551727294922,1.0008792877197266,18.565406799316406,0.03599999472498894,101.69999694824219,-0.015601708553731441,1.0008792877197266,1.0008792877197266,0.22564250230789185,1,155.7543182373047,-1.3671060800552368,0.0003836347023025155,-3.414153937342235e-08,1.0191291570663452,0.044999994337558746,0.07673272490501404,0.044999994337558746,0,0.21215258538722992,1000,128.40736389160156,286.701023353,0.0006217503105290234,18.565406799316406,10,1746524275.1200013,1,-0.07265542447566986,132.99603271484375,1.4377745389938354,2.940629243850708,0.03599999472498894,0.006924128159880638,0.06457768380641937,0
3.365553855895996,0.07895641028881073,1,-0.0011340347118675709,-0.44468533992767334,40000.0,22.68325424194336,-0.24839283525943756,0.07038755714893341,0,47.474998474121094,0.0030388147570192814,285.88092041015625,1.002600073814392,12.648524284362793,0.07038755714893341,67.69999694824219,1.1143097877502441,1.002600073814392,1.002600073814392,0.2552383840084076,2,130.06790161132812,-1.0927906036376953,0.0004050084389746189,9.155272984173735e-09,1.0158158540725708,0.07895641028881073,0.09949100762605667,0.07895641028881073,0,0.1528840959072113,1000,153.76585388183594,413.334516126,0.0018385578878223896,-5.916882514953613,10,1746524405.245389,1,0.807693600654602,107.38459777832031,1.4344338178634644,2.565441846847534,0.07038755714893341,0.005790093448013067,0.062069252133369446,0
0.2747918963432312,0.11273770034313202,2,-0.0014335839077830315,-0.4247645139694214,60000.0,22.67550277709961,0.019920825958251953,0.10453478991985321,0,44.78333282470703,0.002032684860751033,412.5123291015625,1.002547025680542,16.87222671508789,0.10453478991985321,67.30000305175781,3.503655433654785,1.002547025680542,1.0025469064712524,0.30405449867248535,3,126.57484436035156,-0.6223803162574768,0.00029516921495087445,-1.525878801089675e-08,1.0348925590515137,0.11273770034313202,0.09693319350481033,0.11273770034313202,0,0.1213998794555664,1000,158.00927734375,547.081276172,0.0018010190688073635,4.223702430725098,10,1746524531.8788626,1,1.9390392303466797,103.89930725097656,1.4527802467346191,3.1367428302764893,0.10453478991985321,0.004356509540230036,0.03353634104132652,0
0.3355814218521118,0.14699307084083557,3,0.003315537702292204,-0.3447481393814087,80000.0,22.632843017578125,0.0800163745880127,0.13861271739006042,0,44.712501525878906,0.0020619207061827183,546.26123046875,1.0007914304733276,15.095797538757324,0.13861271739006042,87.8499984741211,3.7379350662231445,1.0007914304733276,1.0007914304733276,0.3090725839138031,4,133.69012451171875,-0.31032970547676086,0.00034281908301636577,-1.2207030941624453e-08,1.0791492462158203,0.14699307084083557,0.09923902899026871,0.14699307084083557,0,0.13279710710048676,1000,149.5996856689453,679.834099022,0.0005595977418124676,-1.7764291763305664,10,1746524665.6257114,1,2.029320001602173,111.0572509765625,1.4946179389953613,3.1144256591796875,0.13861271739006042,0.00767204724252224,0.0399119071662426,0
1.3111287355422974,0.18161889910697937,4,-0.0012399805709719658,-0.3273713290691376,100000.0,22.578857421875,0.017376810312271118,0.17284351587295532,0,48.630001068115234,0.0027506607584655285,679.011962890625,1.0025403499603271,17.26346206665039,0.17284351587295532,122.5,3.5391554832458496,1.0025403499603271,1.0025402307510376,0.3004607558250427,5,132.69500732421875,-0.09570688009262085,0.0003237943456042558,3.051757735406113e-09,1.1013323068618774,0.18161889910697937,0.1114274263381958,0.18161889910697937,0,0.09892517328262329,1000,150.72158813476562,811.439286201,0.001796186319552362,2.1676645278930664,10,1746524798.3784118,1,1.9304789304733276,110.11611938476562,1.5145288705825806,2.6964704990386963,0.17284351587295532,0.006432066671550274,0.04822271689772606,0
-0.31252771615982056,0.2158445119857788,5,0.0006693592295050621,-0.39433667063713074,120000.0,22.506473541259766,-0.06696534156799316,0.20693933963775635,0,43.15999984741211,0.0024482046719640493,810.6171875,1.0025075674057007,11.641414642333984,0.20693933963775635,72.44999694824219,5.283173084259033,1.0025075674057007,1.0025075674057007,0.30748677253723145,6,131.5475616455078,0.34711936116218567,0.0002921626146417111,-9.53674250681047e-10,1.138344645500183,0.2158445119857788,0.10758115351200104,0.2158445119857788,0,0.1158028095960617,1000,152.03627014160156,940.857862069,0.0017730336403474212,-5.622047424316406,10,1746524929.9836342,1,2.752225160598755,109.04104614257812,1.5469917058944702,2.858184337615967,0.20693933963775635,0.007101425901055336,0.03601113706827164,0
0.6701250076293945,0.2502749264240265,6,0.003877401351928711,-0.41119369864463806,140000.0,23.07435417175293,-0.016857028007507324,0.24115097522735596,0,47.63999938964844,0.0029856758192181587,940.0137329101562,1.0035779476165771,14.731832504272461,0.24115097522735596,91.8499984741211,7.736433029174805,1.0035779476165771,1.0035778284072876,0.3112717568874359,7,129.33724975585938,0.8397275805473328,0.0003515965072438121,-6.866454960174906e-09,1.1659417152404785,0.2502749264240265,0.12026708573102951,0.2502749264240265,0,0.11281249672174454,1000,154.63449096679688,1078.50682365,0.002529991092160344,3.0904178619384766,10,1746525059.40223,1,3.9811975955963135,106.26287078857422,1.5711212158203125,2.5881707668304443,0.24115097522735596,0.010978827252984047,0.04062216356396675,0
2.855177879333496,0.2848372757434845,7,-0.000676717609167099,-0.2101495862007141,160000.0,22.74858283996582,0.20104411244392395,0.27578383684158325,0,58.56999969482422,0.004044355824589729,1077.6856689453125,1.002118468284607,18.977903366088867,0.27578383684158325,187.14999389648438,7.092981338500977,1.002118468284607,1.002118468284607,0.30500972270965576,8,137.59217834472656,1.0453767776489258,0.00032565754372626543,1.5258788677030566e-09,1.1960369348526,0.2848372757434845,0.13715887069702148,0.2848372757434845,0,0.12578856945037842,1000,145.3571014404297,1212.718413414,0.0014980114065110683,4.246070861816406,10,1746525197.0511892,1,3.998218059539795,114.84357452392578,1.5968345403671265,2.2237696647644043,0.27578383684158325,0.010302109643816948,0.0601368173956871,0
1.6566016674041748,0.3196307420730591,8,-0.0008914824575185776,-0.38156887888908386,180000.0,22.69099998474121,-0.17141929268836975,0.31071898341178894,0,58.099998474121094,0.003822930157184601,1211.8687744140625,1.0015602111816406,12.287582397460938,0.31071898341178894,116.8499984741211,9.332942962646484,1.0015602111816406,1.0015602111816406,0.31550776958465576,9,134.12710571289062,1.1848177909851074,0.00029370072297751904,3.051757735406113e-09,1.2232623100280762,0.3196307420730591,0.1379411369562149,0.3196307420730591,0,0.11988785117864609,1000,149.11228942871094,1348.942572569,0.0011031796457245946,-6.69032096862793,10,1746525331.262707,1,4.944177150726318,111.43607330322266,1.6194430589675903,2.2872636318206787,0.31071898341178894,0.00941062718629837,0.06296581029891968,0
-1.3627285957336426,0.35467246174812317,9,0.0003851987421512604,-0.44208666682243347,200000.0,23.164113998413086,-0.06051778793334961,0.3458409607410431,0,56.56999969482422,0.005620352923870087,1348.1036376953125,1.0025547742843628,16.39442253112793,0.3458409607410431,122.0,12.664812088012695,1.0025547742843628,1.0025547742843628,0.29523321986198425,10,136.1486053466797,1.4293001890182495,0.0003365708398632705,-3.051757735406113e-09,1.2423371076583862,0.35467246174812317,0.1565065085887909,0.35467246174812317,0,0.14938408136367798,1000,146.8983154296875,1480.599860994,0.001806470099836588,4.106840133666992,10,1746525467.4868894,1,5.777172088623047,112.98446655273438,1.6347726583480835,1.886395812034607,0.3458409607410431,0.00979582592844963,0.06164597347378731,0
