Loss/Loss_cost_critic,Metrics/LagrangeMultiplier/Max,Loss/Loss_pi,Train/StopIter,Value/reward,Train/Entropy,Time/Update,Train/PolicyRatio,Value/Adv,Time/Total,Metrics/LagrangeMultiplier/Std,Misc/H_inv_g,Metrics/EpCost,Misc/AcceptanceStep,Time/Epoch,Train/LR,Train/PolicyRatio/Min,Loss/Loss_reward_critic,Loss/Loss_pi/Delta,Safety/ShieldLagrangeMultiplier,Metrics/EpLen,Metrics/LagrangeMultiplier,Value/cost,_timestamp,TotalEnvSteps,Misc/gradient_norm,Safety/ShieldLagrangeMultiplier/Std,Safety/shield_violation,Train/PolicyRatio/Max,Time/Rollout,Loss/Loss_cost_critic/Delta,Safety/shield_adv_c,Train/KL,_runtime,Misc/xHx,Safety/EpCostShield,Metrics/LagrangeMultiplier/Min,Time/FPS,Train/PolicyStd,Train/Epoch,Misc/Alpha,Misc/FinalStepNorm,Train/PolicyRatio/Std,Safety/ShieldLagrangeMultiplier/Min,_step,Metrics/EpRet,Loss/Loss_reward_critic/Delta,Safety/ShieldLagrangeMultiplier/Max
15.393972396850586,0.03599999472498894,-0.040900010615587234,10,-0.18493911623954773,1.4219799041748047,22.554935455322266,0.9999153017997742,1.525878801089675e-08,158.4698944091797,0,0.10723844170570374,45.349998474121094,1,158.46859741210938,0,0.9999153017997742,0.005055868532508612,-0.040900010615587234,0.044999994337558746,1000,0.03599999472498894,0.060276128351688385,1746539120.2065244,20000.0,0.10212773084640503,0,0.05064474046230316,0.9999153017997742,135.9136505126953,15.393972396850586,0.7818074226379395,0.0004116449854336679,277.944947506,0.004624029155820608,72.6500015258789,0.03599999472498894,126.20796966552734,1.0031286478042603,0,2.0797171592712402,0.2230256199836731,5.9904723457293585e-05,0.044999994337558746,1,-0.11641721427440643,0.005055868532508612,0.044999994337558746
9.944239616394043,0.06999717652797699,-0.06791860610246658,10,-0.16251397132873535,1.432219386100769,23.277599334716797,0.9988796710968018,-7.629394005448376e-09,276.753662109375,0,0.15087251365184784,30.5,1,118.1776123046875,0,0.9988796710968018,0.0026195934042334557,-0.02701859548687935,0.07738980650901794,1000,0.06999717652797699,1.1375560760498047,1746539238.4839425,40000.0,0.03358481824398041,0,1.081725001335144,0.9988796710968018,94.89998626708984,-5.449732780456543,0.9220525026321411,0.00025067280512303114,400.586235262,0.0033376661594957113,34.70000076293945,0.06999717652797699,169.23680114746094,1.0135928392410278,1,2.4478955268859863,0.3693201243877411,0.0007921921205706894,0.07738980650901794,2,-0.17861436307430267,-0.002436275128275156,0.07738980650901794
16.470170974731445,0.10394595563411713,-0.0004067521949764341,10,-0.1363164335489273,1.435602068901062,22.85408592224121,1.0002373456954956,3.051757735406113e-09,399.35650634765625,0,0.1765400469303131,31.649999618530273,1,122.51658630371094,0,1.0002373456954956,0.00289115309715271,0.06751185390749015,0.11095406860113144,1000,0.10394595563411713,1.1833596229553223,1746539361.1245544,60000.0,0.0447436198592186,0,2.081336736679077,1.0002373456954956,99.66246795654297,6.525931358337402,0.17677880823612213,0.00019096373580396175,521.489959321,0.0042213937267661095,73.8499984741211,0.10394595563411713,163.2432098388672,1.0170891284942627,2,2.1766397953033447,0.38426411151885986,0.00016780065197963268,0.11095406860113144,3,-0.02305573970079422,0.0002715596929192543,0.11095406860113144
8.089693069458008,0.13730986416339874,-0.07847991585731506,10,-0.10782121866941452,1.4358316659927368,22.472612380981445,1.0002555847167969,2.6702879907247734e-09,520.3096923828125,0,0.1724701225757599,25.149999618530273,1,120.81244659423828,0,1.0002555847167969,0.0024320536758750677,-0.07807316366233863,0.1441764235496521,1000,0.13730986416339874,2.11140775680542,1746539482.0286689,80000.0,0.05135263130068779,0,3.7520692348480225,1.0002555847167969,98.33981323242188,-8.380477905273438,-0.3904682695865631,0.0003363966825418174,640.355468079,0.005296335089951754,45.79999923706055,0.13730986416339874,165.5458526611328,1.0173949003219604,3,1.9432419538497925,0.33515116572380066,0.00018072569218929857,0.1441764235496521,4,0.09746698290109634,-0.00045909942127764225,0.1441764235496521
6.894522666931152,0.17002514004707336,-0.023866519331932068,10,-0.08338769525289536,1.4580119848251343,22.569194793701172,0.9987311363220215,-2.0599363992346298e-08,639.1630249023438,0,0.13659729063510895,22.020000457763672,1,118.76944732666016,0,0.9987311363220215,0.0033682009670883417,0.054613396525382996,0.17708651721477509,1000,0.17002514004707336,1.2230111360549927,1746539600.8939447,100000.0,0.0508260577917099,0,2.56756329536438,0.9987311363220215,96.20023345947266,-1.1951704025268555,-0.9829235672950745,0.00028767710318788886,757.924432861,0.0036028760951012373,42.95000076293945,0.17002514004707336,168.3934783935547,1.0401939153671265,4,2.3560783863067627,0.32183393836021423,0.0008971940260380507,0.17708651721477509,5,0.11818675696849823,0.000936147291213274,0.17708651721477509
4.411533832550049,0.20124521851539612,-0.06973753869533539,10,-0.06975962966680527,1.485203742980957,23.00844383239746,1.0009117126464844,1.5258788677030566e-09,756.7261962890625,0,0.11640936136245728,14.1899995803833,1,117.46414184570312,0,1.0009117126464844,0.004944815766066313,-0.04587101936340332,0.20928888022899628,1000,0.20124521851539612,1.0368226766586304,1746539718.4628518,120000.0,0.06005800515413284,0,3.269786834716797,1.0009117126464844,94.45568084716797,-2.4829888343811035,-0.16681651771068573,0.0003139683394692838,875.949579053,0.003009965643286705,34.70000076293945,0.20124521851539612,170.2647247314453,1.0689457654953003,5,2.5777065753936768,0.3000691831111908,0.0006446781917475164,0.20928888022899628,6,0.26431629061698914,0.001576614798977971,0.20928888022899628
4.355098247528076,0.23113803565502167,-0.07422450929880142,10,-0.04406594857573509,1.4868789911270142,23.135160446166992,1.000796914100647,1.5258788677030566e-09,874.7608032226562,0,0.12265190482139587,12.609999656677246,1,117.92816162109375,0,1.0007970333099365,0.005170326679944992,-0.004486970603466034,0.24109256267547607,1000,0.23113803565502167,0.816502034664154,1746539836.4883673,140000.0,0.07002593576908112,0,3.3122987747192383,1.0007970333099365,94.79297637939453,-0.056435585021972656,0.23926252126693726,0.00033819893724285066,995.295187764,0.0033015571534633636,35.70000076293945,0.23113803565502167,169.5947723388672,1.0708054304122925,6,2.461245536804199,0.3018764555454254,0.0005634752451442182,0.24109256267547607,7,0.3416719138622284,0.00022551091387867928,0.24109256267547607
6.953648567199707,0.2597232162952423,-0.015306410379707813,10,-0.035309914499521255,1.4898124933242798,23.016864776611328,1.0004405975341797,-5.531310964812519e-09,994.12109375,0,0.15006941556930542,10.779999732971191,1,119.27039337158203,0,1.0004405975341797,0.005146223586052656,0.05891809891909361,0.27356958389282227,1000,0.2597232162952423,0.7482622265815735,1746539955.8342757,160000.0,0.07663460820913315,0,3.617724895477295,1.0004405975341797,96.25350952148438,2.598550319671631,1.9086778163909912,0.0002936228411272168,1112.830440121,0.0043870615772902966,54.099998474121094,0.2597232162952423,167.6862030029297,1.0739210844039917,7,2.135146379470825,0.32042017579078674,0.00031149329151958227,0.27356958389282227,8,0.27571040391921997,-2.4103093892335892e-05,0.27356958389282227
5.643672466278076,0.28754743933677673,-0.06610395014286041,10,-0.025212882086634636,1.495475172996521,22.756093978881836,0.9999890327453613,2.2888182460434336e-09,1111.6339111328125,0,0.13897444307804108,12.300000190734863,1,117.4437255859375,0,0.9999890327453613,0.006888836622238159,-0.0507975397631526,0.30642786622047424,1000,0.28754743933677673,1.562052607536316,1746540073.3688629,180000.0,0.07794731855392456,0,4.350370407104492,0.9999890327453613,94.68760681152344,-1.3099761009216309,0.5373082160949707,0.000285463931504637,1230.233864384,0.003670698031783104,50.79999923706055,0.28754743933677673,170.29432678222656,1.0799752473831177,8,2.3342106342315674,0.32439562678337097,7.783219189150259e-06,0.30642786622047424,9,0.29051223397254944,0.001742613036185503,0.30642786622047424
4.890170574188232,0.31502196192741394,-0.05088471248745918,10,0.022519588470458984,1.4996412992477417,23.050445556640625,1.000149130821228,1.1444091896350983e-08,1229.0426025390625,0,0.15133637189865112,13.779999732971191,1,117.30438995361328,0,1.000149130821228,0.00882466696202755,0.01521923765540123,0.33951708674430847,1000,0.31502196192741394,1.3984867334365845,1746540190.7723675,200000.0,0.036758940666913986,0,4.227462291717529,1.000149130821228,94.25392150878906,-0.7535018920898438,0.8376694321632385,0.0002289188269060105,1347.982596304,0.003804886480793357,49.099998474121094,0.31502196192741394,170.49659729003906,1.0842305421829224,9,2.2926807403564453,0.3469659686088562,0.00010547952115302905,0.33951708674430847,10,0.33972907066345215,0.0019358303397893906,0.33951708674430847
