Safety/ShieldLagrangeMultiplier,Loss/Loss_reward_critic/Delta,Metrics/EpLen,Value/Adv,Train/PolicyRatio,Train/PolicyRatio/Min,TotalEnvSteps,Safety/EpCostShield,Safety/ShieldLagrangeMultiplier/Min,Loss/Loss_pi,Safety/ShieldLagrangeMultiplier/Max,Train/StopIter,Safety/shield_adv_c,Metrics/LagrangeMultiplier/Min,_timestamp,Loss/Loss_pi/Delta,Metrics/EpCost,_runtime,Time/Total,Metrics/LagrangeMultiplier/Max,Train/PolicyRatio/Max,Time/FPS,Loss/Loss_cost_critic/Delta,Time/Rollout,Loss/Loss_cost_critic,Value/reward,Metrics/LagrangeMultiplier,Train/PolicyRatio/Std,_step,Train/KL,Metrics/EpRet,Train/PolicyStd,Time/Update,Train/Epoch,Value/cost,Metrics/LagrangeMultiplier/Std,Loss/Loss_reward_critic,Train/Entropy,Safety/shield_violation,Safety/ShieldLagrangeMultiplier/Std,Time/Epoch,Train/LR
0.3866739869117737,0.014520695433020592,1000,0.00861917994916439,1.0048481225967407,1.0048480033874512,220000.0,82.94999694824219,0.3866739869117737,-0.1796383112668991,0.3866739869117737,35,NaN,0.38208073377609253,1746570779.484954,-0.05344194173812866,39.63999938964844,2264.210051552,2074.271484375,0.38208073377609253,1.0048480033874512,115.35946655273438,-1.1092290878295898,84.56338500976562,8.904593467712402,0.3664693236351013,0.38208073377609253,0.014346087351441383,11,0.022214874625205994,4.602440357208252,0.8457040190696716,88.80768585205078,10,3.5359952449798584,0,0.04051940515637398,1.2511987686157227,10.045511245727539,0,173.37112426757812,0.00026699999580159783
0.42053061723709106,-0.005384422838687897,1000,0.1612788736820221,1.0025379657745361,1.0025379657745361,240000.0,149.25,0.42053061723709106,0.039466820657253265,0.42053061723709106,40,NaN,0.41511082649230957,1746570968.1701915,0.21910513192415237,39.310001373291016,2406.941155005,2262.95166015625,0.41511082649230957,1.0025379657745361,106.02985382080078,0.3706016540527344,87.02782440185547,9.275195121765137,0.47724053263664246,0.41511082649230957,0.014555913396179676,12,0.01687828078866005,5.228126049041748,0.8383170962333679,101.59825134277344,11,4.505677223205566,0,0.03513498231768608,1.2424057722091675,11.065682411193848,0,188.62611389160156,0.0002640000020619482
0.45382705330848694,-0.006841359660029411,1000,-0.18331199884414673,1.0047883987426758,1.0047883987426758,260000.0,82.19999694824219,0.45382705330848694,-0.25949981808662415,0.45382705330848694,23,NaN,0.4475487470626831,1746571110.9015958,-0.2989666387438774,35.65999984741211,2565.063119466,2405.685546875,0.4475487470626831,1.0047883987426758,140.17996215820312,1.3481359481811523,84.44102478027344,10.623331069946289,0.3846297264099121,0.4475487470626831,0.013449475169181824,13,0.024688299745321274,5.394352912902832,0.8164178729057312,58.23268508911133,12,4.384786128997803,0,0.02829362265765667,1.215907335281372,11.368914604187012,0,142.6737518310547,0.0002610000083222985
0.4866379499435425,0.0211834367364645,1000,0.005731798708438873,1.0061105489730835,1.0061105489730835,280000.0,81.30000305175781,0.4866379499435425,-0.26828330755233765,0.4866379499435425,29,NaN,0.47959470748901367,1746571269.0231962,-0.008783489465713501,37.380001068115234,2711.306784618,2563.80712890625,0.47959470748901367,1.0061105489730835,126.53069305419922,-0.4927787780761719,84.17880249023438,10.130552291870117,0.43446141481399536,0.47959470748901367,0.014368702657520771,14,0.021076355129480362,5.7202467918396,0.799687922000885,73.88556671142578,13,4.091657638549805,0,0.04947705939412117,1.1951366662979126,11.100576400756836,0,158.06442260742188,0.0002579999854788184
0.5192074775695801,-0.007788520306348801,1000,-0.10337729752063751,1.0032141208648682,1.0032142400741577,300000.0,87.80000305175781,0.5192074775695801,-0.1522340327501297,0.5192074775695801,24,NaN,0.5112961530685425,1746571415.2670598,0.11604927480220795,36.970001220703125,2880.929421912,2710.05078125,0.5112961530685425,1.0032142400741577,136.8116455078125,0.9336185455322266,84.9537582397461,11.064170837402344,0.39069175720214844,0.5112961530685425,0.013865540735423565,15,0.02035140059888363,5.863950252532959,0.779984176158905,61.23258590698242,14,3.5546722412109375,0,0.04168853908777237,1.1701629161834717,9.405799865722656,0,146.18638610839844,0.00025499999173916876
0.5527773499488831,-0.004490319639444351,1000,0.12363611906766891,0.9978235363960266,0.9978235363960266,320000.0,152.6999969482422,0.5527773499488831,0.038800958544015884,0.5527773499488831,33,NaN,0.5431861877441406,1746571584.889799,0.19103499129414558,45.88999938964844,3036.957327077,2879.67041015625,0.5431861877441406,0.9978235363960266,117.95044708251953,-0.18986034393310547,86.01322174072266,10.874310493469238,0.567924976348877,0.5431861877441406,0.015225318260490894,16,0.021939797326922417,5.8256402015686035,0.7817239761352539,83.5494384765625,15,4.396861553192139,0,0.03719821944832802,1.172206163406372,11.497506141662598,0,169.56272888183594,0.0002519999979995191
0.5861449837684631,-0.00875348411500454,1000,-0.08744028210639954,1.0068367719650269,1.0068367719650269,340000.0,95.30000305175781,0.5861449837684631,-0.31549572944641113,0.5861449837684631,28,NaN,0.5752349495887756,1746571740.9177434,-0.354296687990427,45.689998626708984,3216.028197058,3035.69873046875,0.5752349495887756,1.0068367719650269,128.23191833496094,0.6251115798950195,84.98999786376953,11.499422073364258,0.5803253054618835,0.5752349495887756,0.014152311719954014,17,0.0208133477717638,5.578577995300293,0.7673497200012207,70.97735595703125,16,4.892879486083984,0,0.02844473533332348,1.1537870168685913,12.64286994934082,0,155.9674072265625,0.00024900000425986946
0.6199838519096375,0.010187005624175072,1000,0.3452474772930145,1.0045037269592285,1.0045037269592285,360000.0,127.05000305175781,0.6199838519096375,-0.08779528737068176,0.6199838519096375,37,NaN,0.6078122854232788,1746571919.9886372,0.22770044207572937,54.029998779296875,3305.555015427,3214.76953125,0.6078122854232788,1.0045037269592285,111.72528839111328,-1.9649534225463867,85.1734619140625,9.534468650817871,0.5659173130989075,0.6078122854232788,0.014979474246501923,18,0.020787829533219337,5.63646125793457,0.7586387991905212,93.83700561523438,17,5.287130355834961,0,0.03863174095749855,1.1424039602279663,11.43468952178955,0,179.01051330566406,0.0002460000105202198
0.6548385620117188,-0.01402762345969677,1000,0.0038155969232320786,0.9994431734085083,0.9994432330131531,380000.0,169.3000030517578,0.6548385620117188,0.35059380531311035,0.6548385620117188,1,NaN,0.641358494758606,1746572009.5153375,0.4383890926837921,67.68000030517578,3454.047283458,3304.272705078125,0.641358494758606,0.9994432330131531,223.60879516601562,34.75728702545166,86.93497467041016,44.29175567626953,0.4931688606739044,0.641358494758606,0.010612774640321732,19,0.02008192427456379,4.925372123718262,0.7608917355537415,2.5068821907043457,18,4.100625038146973,0,0.02460411749780178,1.1454033851623535,9.324990272521973,0,89.4419174194336,0.00024300000222865492
0.6876406073570251,0.0037389174103736877,1000,0.1755978912115097,1.0104589462280273,1.0104589462280273,400000.0,33.599998474121094,0.6876406073570251,-0.5651615262031555,0.6876406073570251,26,NaN,0.6755662560462952,1746572158.007723,-0.9157553315162659,63.599998474121094,3592.763383987,3452.77392578125,0.6755662560462952,1.0104589462280273,134.75572204589844,-37.47535705566406,82.38038635253906,6.816398620605469,0.3491809070110321,0.6755662560462952,0.01461475994437933,20,0.020809482783079147,4.292945384979248,0.7374311089515686,66.03627014160156,19,5.014963626861572,0,0.02834303490817547,1.1140601634979248,10.741429328918457,0,148.4167022705078,0.00023999999393709004
0.7189501523971558,0.010235434398055077,1000,-0.16597574949264526,1.010378360748291,1.0103782415390015,420000.0,44.900001525878906,0.7189501523971558,-0.39261794090270996,0.7189501523971558,23,NaN,0.7099488377571106,1746572296.7238414,0.17254358530044556,53.95000076293945,3725.388299776,3591.510498046875,0.7099488377571106,1.0103782415390015,144.23541259765625,-0.18081378936767578,80.12166595458984,6.635584831237793,0.3568730354309082,0.7099488377571106,0.014882953837513924,21,0.02074645645916462,3.7159252166748047,0.7123339176177979,58.54049301147461,20,4.058276653289795,0,0.038578469306230545,1.0794439315795898,8.979623794555664,0,138.66220092773438,0.00023700000019744039
0.7489520311355591,0.011999733746051788,1000,0.16779538989067078,1.008065104484558,1.008065104484558,440000.0,45.599998474121094,0.7489520311355591,-0.4138087034225464,0.7489520311355591,20,NaN,0.7441563010215759,1746572429.3487616,-0.021190762519836426,46.75,3825.017238495,3724.12939453125,0.7441563010215759,1.008065104484558,150.86927795410156,-0.5423297882080078,81.77259826660156,6.093255043029785,0.3018546998500824,0.7441563010215759,0.014267939142882824,22,0.020246244966983795,3.4166717529296875,0.6938103437423706,50.79245376586914,21,3.689338207244873,0,0.05057820305228233,1.0531646013259888,9.291117668151855,0,132.56509399414062,0.00023400000645779073
0.7780646681785583,0.0031450502574443817,1000,0.18412595987319946,1.0016388893127441,1.0016390085220337,460000.0,54.70000076293945,0.7780646681785583,-0.19260433316230774,0.7780646681785583,6,NaN,0.7777372002601624,1746572528.9777,0.22120437026023865,37.400001525878906,3967.409979608,3823.759521484375,0.7777372002601624,1.0016390085220337,200.86398315429688,5.415088653564453,84.32482147216797,11.508343696594238,0.38098546862602234,0.7777372002601624,0.012951807118952274,23,0.021914727985858917,3.199265241622925,0.6806363463401794,15.245001792907715,22,3.0533039569854736,0,0.053723253309726715,1.0339852571487427,7.272607803344727,0,99.56986999511719,0.00023099999816622585
0.808254063129425,-0.01677090674638748,1000,-0.018963366746902466,1.0000746250152588,1.0000746250152588,480000.0,127.0999984741211,0.808254063129425,0.11493846029043198,0.808254063129425,22,NaN,0.8103674650192261,1746572671.3702672,0.3075427934527397,30.309999465942383,4121.772405776,3966.124267578125,0.8103674650192261,1.0000746250152588,140.54266357421875,-0.012073516845703125,86.44874572753906,11.496270179748535,0.48778006434440613,0.8103674650192261,0.015413169749081135,24,0.021188460290431976,3.4196791648864746,0.6799157857894897,55.85675048828125,23,3.8340187072753906,0,0.03695234656333923,1.0330729484558105,8.640850067138672,0,142.3055419921875,0.0002280000044265762
0.8374532461166382,0.011646594852209091,1000,0.16979709267616272,1.0097473859786987,1.0097473859786987,500000.0,51.900001525878906,0.8374532461166382,-0.40251657366752625,0.8374532461166382,28,NaN,0.8423250913619995,1746572825.7327337,-0.5174550339579582,33.150001525878906,4283.425077376,4120.51953125,0.8423250913619995,1.0097473859786987,129.6154022216797,-3.7241601943969727,83.28996276855469,7.7721099853515625,0.5111811757087708,0.8423250913619995,0.015468163415789604,25,0.02288929931819439,4.120811939239502,0.6661244630813599,71.01263427734375,24,3.9968905448913574,0,0.048598941415548325,1.0125194787979126,9.158049583435059,0,154.3026580810547,0.00022499999613501132
0.8670087456703186,-0.004389375448226929,1000,-0.1761639267206192,1.000665545463562,1.000665545463562,520000.0,96.19999694824219,0.8670087456703186,-0.08986087143421173,0.8670087456703186,30,NaN,0.8739408254623413,1746572987.3852475,0.3126557022333145,37.45000076293945,4441.794169614,4282.16845703125,0.8739408254623413,1.000665545463562,123.76773071289062,1.1378364562988281,85.62410736083984,8.90994644165039,0.5213972926139832,0.8739408254623413,0.015693562105298042,26,0.020203540101647377,4.2677812576293945,0.660580575466156,75.9688491821289,25,3.758871555328369,0,0.044209565967321396,1.0042145252227783,8.628782272338867,0,161.593017578125,0.00022200000239536166
0.8957455158233643,0.0009893923997879028,1000,0.13747936487197876,1.012294054031372,1.012294054031372,540000.0,55.04999923706055,0.8957455158233643,-0.3871919810771942,0.8957455158233643,29,NaN,0.9051860570907593,1746573145.7545996,-0.2973311096429825,36.150001525878906,4592.790926696,4440.53955078125,0.9051860570907593,1.012294054031372,126.33493041992188,-3.7298169136047363,84.77635192871094,5.180129528045654,0.5058009028434753,0.9051860570907593,0.015345425345003605,27,0.020219288766384125,4.549307823181152,0.6489543914794922,73.53294372558594,26,3.8911609649658203,0,0.0451989583671093,0.986367404460907,9.129843711853027,0,158.30934143066406,0.00021899999410379678
0.9236493110656738,-0.004758104681968689,1000,-0.14989575743675232,1.008740782737732,1.0087406635284424,560000.0,51.54999923706055,0.9236493110656738,-0.374022901058197,0.9236493110656738,26,NaN,0.9360390305519104,1746573296.751382,0.013169080018997192,34.95000076293945,4733.743309271,4591.53515625,0.9360390305519104,1.0087406635284424,132.50399780273438,0.8009543418884277,84.89324951171875,5.981083869934082,0.6731363534927368,0.9360390305519104,0.014815005473792553,28,0.0233006551861763,4.629576683044434,0.6284618973731995,66.04556274414062,27,3.706555128097534,0,0.04044085368514061,0.9542784690856934,8.634815216064453,0,150.9388427734375,0.00021600000036414713
0.9536939859390259,0.013553645461797714,1000,-0.11993417143821716,0.9966426491737366,0.9966426491737366,580000.0,165.6999969482422,0.9536939859390259,0.4558609127998352,0.9536939859390259,21,NaN,0.9665563106536865,1746573437.703748,0.8298838138580322,35.040000915527344,4883.308506755,4732.2548828125,0.9665563106536865,0.9966426491737366,142.18399047851562,3.5095577239990234,87.38679504394531,9.490641593933105,0.6745325326919556,0.9665563106536865,0.016172334551811218,29,0.021193919703364372,5.090398788452148,0.6326308846473694,53.27597427368164,28,3.3231735229492188,0,0.053994499146938324,0.9607744216918945,8.209187507629395,0,140.66281127929688,0.00021300000662449747
0.9827802181243896,-0.005364872515201569,1000,0.3771318197250366,1.0098694562911987,1.0098694562911987,600000.0,52.5,0.9827802181243896,-0.4697079360485077,0.9827802181243896,26,NaN,0.9967151284217834,1746573587.2689676,-0.9255688488483429,33.93000030517578,5019.020419046,4882.0087890625,0.9967151284217834,1.0098694562911987,133.8195343017578,-2.7638397216796875,83.74683380126953,6.726801872253418,0.7436754107475281,0.9967151284217834,0.015205959789454937,30,0.021543456241488457,5.129836559295654,0.6231167316436768,65.70813751220703,29,4.217193126678467,0,0.048629626631736755,0.9455904960632324,9.624343872070312,0,149.45501708984375,0.0002099999983329326
1.0123826265335083,-0.009218532592058182,1000,0.32323628664016724,1.0007504224777222,1.0007504224777222,620000.0,101.0999984741211,1.0123826265335083,-0.08528934419155121,1.0123826265335083,20,NaN,1.0264991521835327,1746573722.9808784,0.3844185918569565,32.90999984741211,5152.021136101,5017.7578125,1.0264991521835327,1.0007504224777222,147.4411163330078,2.586750030517578,84.87138366699219,9.313551902770996,0.7899090051651001,1.0264991521835327,0.01519459206610918,31,0.02005741000175476,5.663007736206055,0.6158496141433716,50.77595138549805,30,3.762472152709961,0,0.039411094039678574,0.9339287281036377,9.22249984741211,0,135.6473846435547,0.00020700000459328294
1.0419206619262695,0.004723109304904938,1000,0.37675148248672485,1.0054255723953247,1.0054255723953247,640000.0,81.4000015258789,1.0419206619262695,-0.21068230271339417,1.0419206619262695,18,NaN,1.0560309886932373,1746573855.981606,-0.12539295852184296,34.09000015258789,5306.298441058,5150.76611328125,1.0560309886932373,1.0054255723953247,150.43898010253906,-2.382503032684326,87.47268676757812,6.93104887008667,0.7299955487251282,1.0560309886932373,0.01430165022611618,32,0.022356124594807625,5.975838661193848,0.6091428995132446,45.47154235839844,31,3.7960777282714844,0,0.04413420334458351,0.9229327440261841,9.173942565917969,0,132.9442596435547,0.00020399999630171806
1.0710529088974,-0.0034889690577983856,1000,-0.12186147272586823,1.0080668926239014,1.0080667734146118,660000.0,68.9000015258789,1.0710529088974,-0.446643203496933,1.0710529088974,27,NaN,1.0853691101074219,1746574010.2588925,-0.23596090078353882,34.45000076293945,5462.55316917,5305.0107421875,1.0853691101074219,1.0080667734146118,129.71534729003906,0.6859679222106934,85.67518615722656,7.617016792297363,0.723564088344574,1.0853691101074219,0.015625154599547386,33,0.021485785022377968,6.332634449005127,0.5982059836387634,68.50852966308594,32,4.529404163360596,0,0.040645234286785126,0.9046229124069214,10.441317558288574,0,154.1837615966797,0.0002010000025620684
1.1010550260543823,0.0010495856404304504,1000,-0.1695840060710907,1.0010164976119995,1.0010164976119995,680000.0,113.5999984741211,1.1010550260543823,-0.092183917760849,1.1010550260543823,28,NaN,1.1145260334014893,1746574166.5134928,0.354459285736084,34.18000030517578,5600.807430303,5461.28662109375,1.1145260334014893,1.0010164976119995,128.05233764648438,1.6015338897705078,85.0910873413086,9.218550682067871,0.7249596118927002,1.1145260334014893,0.01559391338378191,34,0.02007906697690487,6.201542854309082,0.595563530921936,71.09500885009766,33,4.349343299865723,0,0.041694819927215576,0.9002639651298523,10.204747200012207,0,156.18614196777344,0.00019799999427050352
1.129275918006897,-0.0030229352414608,1000,-0.07339588552713394,1.0118908882141113,1.0118908882141113,700000.0,26.25,1.129275918006897,-0.6656543612480164,1.129275918006897,22,NaN,1.1433519124984741,1746574304.7677822,-0.5734704434871674,31.440000534057617,5723.009270055,5599.5400390625,1.1433519124984741,1.0118908882141113,144.73733520507812,-3.4966554641723633,82.19184875488281,5.721895217895508,0.6616393327713013,1.1433519124984741,0.014963308349251747,35,0.020003417506814003,5.991042613983154,0.5760445594787598,55.989437103271484,34,4.030498504638672,0,0.038671884685754776,0.8670410513877869,9.408306121826172,0,138.1813507080078,0.00019500000053085387
1.1569932699203491,0.007211256772279739,1000,0.09844893217086792,1.0052449703216553,1.0052448511123657,720000.0,60.75,1.1569932699203491,-0.254783034324646,1.1569932699203491,15,NaN,1.1716358661651611,1746574426.9696105,0.41087132692337036,27.649999618530273,5867.895623038,5721.734375,1.1716358661651611,1.0052448511123657,163.7652130126953,1.3127784729003906,84.11064147949219,7.034673690795898,0.5493161678314209,1.1716358661651611,0.015081615187227726,36,0.02058514952659607,5.498724460601807,0.562833309173584,38.015380859375,35,2.93104887008667,0,0.045883141458034515,0.8439310789108276,7.7325439453125,0,122.12606048583984,0.00019200000679120421
1.1858720779418945,0.005317613482475281,1000,0.02376510202884674,1.0022200345993042,1.0022199153900146,740000.0,116.80000305175781,1.1858720779418945,0.04526885226368904,1.1858720779418945,23,NaN,1.199861764907837,1746574571.856051,0.30005188658833504,33.900001525878906,6021.330139773,5866.62890625,1.199861764907837,1.0022199153900146,138.10855102539062,3.5709400177001953,86.6175308227539,10.605613708496094,0.6393518447875977,1.199861764907837,0.01614011451601982,37,0.020653018727898598,5.574929237365723,0.5645269751548767,58.19602966308594,36,3.8143441677093506,0,0.051200754940509796,0.8469914793968201,9.061712265014648,0,144.81361389160156,0.00018899999849963933
1.2161712646484375,0.008060220628976822,1000,0.17769870162010193,1.0037271976470947,1.0037271976470947,760000.0,132.4499969482422,1.2161712646484375,0.1414230763912201,1.2161712646484375,27,NaN,1.2288473844528198,1746574725.2905998,0.09615422412753105,46.47999954223633,6137.189374698,6020.06298828125,1.2288473844528198,1.0037271976470947,130.40773010253906,0.33591175079345703,84.87655639648438,10.94152545928955,0.6668826341629028,1.2288473844528198,0.0161352027207613,38,0.021097976714372635,5.512338161468506,0.5624630451202393,68.48854064941406,37,3.958409309387207,0,0.05926097556948662,0.843320906162262,9.18319320678711,0,153.36514282226562,0.00018600000475998968
1.2453047037124634,-0.002545982599258423,1000,-0.0010761618614196777,1.0082519054412842,1.0082517862319946,780000.0,46.45000076293945,1.2453047037124634,-0.5258392095565796,1.2453047037124634,13,NaN,1.2578494548797607,1746574841.1497521,-0.6672622859477997,35.9900016784668,6278.072127073,6135.9072265625,1.2578494548797607,1.0082517862319946,172.74716186523438,-3.0815725326538086,82.98501586914062,7.859952926635742,0.6936628818511963,1.2578494548797607,0.013704982586205006,39,0.020143097266554832,5.477957725524902,0.5464985370635986,32.79106521606445,38,3.847294569015503,0,0.056714992970228195,0.8145029544830322,9.339188575744629,0,115.7761459350586,0.0001829999964684248
1.273506760597229,-0.011273160576820374,1000,0.5361465811729431,1.0094889402389526,1.0094889402389526,800000.0,50.099998474121094,1.273506760597229,-0.46064573526382446,1.273506760597229,23,NaN,1.2870690822601318,1746574982.0325677,0.06519347429275513,38.970001220703125,6423.958298425,6276.78466796875,1.2870690822601318,1.0094889402389526,142.05194091796875,-1.1191048622131348,81.82234191894531,6.740848064422607,0.7262274622917175,1.2870690822601318,0.014512838795781136,40,0.020076772198081017,5.558801651000977,0.529733419418335,58.971187591552734,39,3.721168041229248,0,0.04544183239340782,0.783444344997406,8.893574714660645,0,140.7935791015625,0.00018000000272877514
1.3017717599868774,0.0063909441232681274,1000,-0.38540351390838623,1.00714111328125,1.00714111328125,820000.0,79.0,1.3017717599868774,-0.24701721966266632,1.3017717599868774,24,NaN,1.3167669773101807,1746575127.9187682,0.21362851560115814,43.290000915527344,6551.133972513,6422.67724609375,1.3167669773101807,1.00714111328125,137.1704559326172,1.4451909065246582,85.13646697998047,8.186038970947266,0.7551929354667664,1.3167669773101807,0.015658780932426453,41,0.021962124854326248,6.045475959777832,0.5172715783119202,60.66748046875,40,3.976132869720459,0,0.05183277651667595,0.7596735954284668,8.841506004333496,0,145.80398559570312,0.00017699999443721026
