Metrics/LagrangeMultiplier/Min,Metrics/EpLen,Loss/Loss_reward_critic/Delta,Train/KL,Safety/ShieldLagrangeMultiplier/Min,Misc/gradient_norm,Time/Update,Loss/Loss_cost_critic,TotalEnvSteps,Train/Epoch,Value/reward,Misc/FinalStepNorm,Misc/Alpha,Safety/ShieldLagrangeMultiplier/Std,Train/Entropy,Train/PolicyRatio/Min,Train/StopIter,Time/FPS,Time/Epoch,Metrics/LagrangeMultiplier/Std,Loss/Loss_cost_critic/Delta,Misc/H_inv_g,Value/cost,Time/Rollout,Train/PolicyRatio,Value/Adv,Train/LR,_timestamp,Train/PolicyRatio/Max,Metrics/LagrangeMultiplier,Safety/ShieldLagrangeMultiplier/Max,Safety/shield_adv_c,Metrics/EpRet,Misc/AcceptanceStep,Train/PolicyRatio/Std,Time/Total,Loss/Loss_pi,Safety/EpCostShield,_runtime,Train/PolicyStd,Metrics/LagrangeMultiplier/Max,_step,Misc/xHx,Safety/shield_violation,Loss/Loss_pi/Delta,Safety/ShieldLagrangeMultiplier,Loss/Loss_reward_critic,Metrics/EpCost
0.035999998450279236,1000,0.008345507085323334,0.0003677062049973756,0.044999994337558746,0.08883379399776459,24.851362228393555,25.33441162109375,20000.0,0,0.21185244619846344,0.25588998198509216,1.8248662948608398,0,1.419105052947998,1.0010112524032593,10,104.86907196044922,190.7139892578125,0,25.33441162109375,0.14022396504878998,-0.07397957891225815,165.86260986328125,1.0010112524032593,3.738403364650367e-08,0,1746566927.255616,1.0010112524032593,0.035999998450279236,0.044999994337558746,1.8210439682006836,-1.60076904296875,1,0.0007150915334932506,190.71534729003906,0.04993506893515587,127.0,335.915164764,1.000169277191162,0.035999998450279236,1,0.0060057491064071655,-0.005636010318994522,0.04993506893515587,0.044999994337558746,0.008345507085323334,72.44999694824219
0.07068184018135071,1000,-0.0018647275865077972,0.0003810416965279728,0.07857368886470795,0.12470743060112,27.390554428100586,21.42172622680664,40000.0,1,0.1612168252468109,0.25068408250808716,1.3468317985534668,0,1.4069105386734009,0.9992718696594238,10,139.13223266601562,143.74813842773438,0,-3.9126853942871094,0.18612872064113617,1.0547713041305542,116.35752868652344,0.9992718696594238,1.2207030941624453e-08,0,1746567071.1039171,0.9992718696594238,0.07068184018135071,0.07857368886470795,2.4957573413848877,-1.2148258686065674,1,0.0005148659111000597,334.57086181640625,0.01963011361658573,77.25,480.475924704,0.9880855679512024,0.07068184018135071,2,0.011025616899132729,0.8626680374145508,-0.030304955318570137,0.07857368886470795,0.0064807794988155365,60.150001525878906
0.10495017468929291,1000,-0.0031120514031499624,0.00027122575556859374,0.11080746352672577,0.075907863676548,27.34292221069336,12.40207290649414,60000.0,2,0.12374640256166458,0.3261762857437134,1.6856328248977661,0,1.4015330076217651,0.9981278777122498,10,138.4970703125,144.4073944091797,0,-9.0196533203125,0.1935037523508072,2.0636961460113525,117.0644302368164,0.9981278777122498,-7.629394338515283e-10,0,1746567215.6645505,0.9981278777122498,0.10495017468929291,0.11080746352672577,0.4475128650665283,-0.928721010684967,1,0.0013238043757155538,479.0791931152344,-0.01481942180544138,56.900001525878906,639.998061011,0.9827497601509094,0.10495017468929291,3,0.007038877345621586,3.193007707595825,-0.03444953542202711,0.11080746352672577,0.003368728095665574,51.79999923706055
0.13926643133163452,1000,0.0011510064359754324,0.00037508097011595964,0.14412197470664978,0.09799113869667053,25.0369930267334,21.570064544677734,80000.0,3,0.10753610730171204,0.31057390570640564,1.341431736946106,0,1.4060701131820679,1.0009515285491943,10,125.46075439453125,159.4123992919922,0,9.167991638183594,0.23152419924736023,3.8902554512023926,134.3753662109375,1.0009514093399048,6.103515470812226e-09,0,1746567375.1868734,1.0009515285491943,0.13926643133163452,0.14412197470664978,-1.1410119533538818,-0.5558681488037109,1,0.0006727760774083436,638.6521606445312,0.02458120882511139,115.0,796.199678596,0.9872620701789856,0.13926643133163452,4,0.011114565655589104,6.378892421722412,0.03940063063055277,0.14412197470664978,0.0045197345316410065,56.587501525878906
0.1737504005432129,1000,-0.0009194954764097929,0.0002711846318561584,0.17775452136993408,0.05074421688914299,26.140396118164062,25.433517456054688,100000.0,4,0.09826318174600601,0.3416740596294403,1.6286348104476929,0,1.4102997779846191,0.9988173246383667,10,128.123779296875,156.09906005859375,0,3.863452911376953,0.20979170501232147,5.4428863525390625,129.95863342285156,0.9988172650337219,3.051757735406113e-09,0,1746567531.3885949,0.9988173246383667,0.1737504005432129,0.17775452136993408,-0.2346164435148239,-0.33765122294425964,1,0.0008363058441318572,794.8529052734375,0.11893890053033829,181.60000610351562,957.933767189,0.9914835095405579,0.1737504005432129,5,0.007540184538811445,9.075725555419922,0.0943576917052269,0.17775452136993408,0.0036002390552312136,60.75
0.20859895646572113,1000,0.004614392062649131,0.0002512684150133282,0.21154268085956573,0.05111818388104439,25.376508712768555,38.985897064208984,120000.0,5,0.09171893447637558,0.344595342874527,1.5770305395126343,0,1.414346694946289,0.9989748001098633,10,123.7258529663086,161.647705078125,0,13.552379608154297,0.2185089886188507,6.291684150695801,136.2711639404297,0.9989748001098633,7.629394338515283e-10,0,1746567693.1231248,0.9989748001098633,0.20859895646572113,0.21154268085956573,1.6612064838409424,0.24976074695587158,1,0.0007248976617120206,956.60498046875,0.2626053988933563,238.9499969482422,1108.323562462,0.9954552054405212,0.20859895646572113,6,0.008041725493967533,10.10664176940918,0.14366649836301804,0.21154268085956573,0.008214631117880344,74.58999633789062
0.24360233545303345,1000,0.0152705954387784,0.000296557554975152,0.24331532418727875,0.06118231639266014,25.44771957397461,12.941668510437012,140000.0,6,0.10244133323431015,0.3320479393005371,1.51141357421875,0,1.4065093994140625,0.999915599822998,10,133.05458068847656,150.3142547607422,0,-26.044228553771973,0.2196936309337616,7.1185078620910645,124.86651611328125,0.999915599822998,7.629394005448376e-09,0,1746567843.5129347,0.999915599822998,0.24360233545303345,0.24331532418727875,-2.290314197540283,0.9999864101409912,1,5.9679936384782195e-05,1106.99658203125,-0.2429729849100113,52.70000076293945,1261.471125302,0.9876711964607239,0.24360233545303345,7,0.008755134418606758,11.099716186523438,-0.5055783838033676,0.24331532418727875,0.023485226556658745,68.5
0.278850257396698,1000,-0.008321044035255909,0.0003632567822933197,0.27542126178741455,0.14246489107608795,25.27906036376953,18.240013122558594,160000.0,7,0.14238996803760529,0.28950658440589905,1.359743595123291,0,1.3869942426681519,0.9990068674087524,10,130.9512176513672,152.72862243652344,0,5.298344612121582,0.2129126340150833,6.276879787445068,127.44953918457031,0.9990068078041077,5.340575981449547e-09,0,1746567996.6600266,0.9990068674087524,0.278850257396698,0.27542126178741455,0.257127583026886,1.566194772720337,1,0.0007022789213806391,1259.802001953125,-0.05843302607536316,123.1500015258789,1414.099844873,0.9686172008514404,0.278850257396698,8,0.010817217640578747,11.304635047912598,0.18453995883464813,0.27542126178741455,0.015164182521402836,75.31999969482422
0.31419992446899414,1000,0.0005786539986729622,0.0002939597761724144,0.3073503077030182,0.09419992566108704,26.047183990478516,15.073390007019043,180000.0,8,0.16812612116336823,0.31597161293029785,1.2622220516204834,0,1.3777929544448853,1.00119149684906,10,131.12384033203125,152.52755737304688,0,-3.166623115539551,0.2503296732902527,5.601225852966309,126.48035430908203,1.00119149684906,3.433227480087453e-09,0,1746568149.2891057,1.00119149684906,0.31419992446899414,0.3073503077030182,-1.3348469734191895,1.9893674850463867,1,0.0008424312109127641,1412.7579345703125,-0.0911659225821495,101.0999984741211,1571.360279319,0.9597360491752625,0.31419992446899414,9,0.012553304433822632,10.22045612335205,-0.032732896506786346,0.3073503077030182,0.015742836520075798,71.31999969482422
0.3495684266090393,1000,0.013026418164372444,0.0002995671529788524,0.3400096595287323,0.09281081706285477,25.34286880493164,18.740768432617188,200000.0,9,0.19358350336551666,0.3178928792476654,1.0611952543258667,0,1.3737958669662476,0.9989137649536133,10,127.27458190917969,157.1405792236328,0,3.6673784255981445,0.29956114292144775,5.846467971801758,131.79766845703125,0.9989137649536133,-7.629394005448376e-09,0,1746568306.5491986,0.9989137649536133,0.3495684266090393,0.3400096595287323,0.4094706177711487,2.844916582107544,1,0.0007680560229346156,1569.9923095703125,0.06822919845581055,150.0500030517578,1724.526828068,0.9560686945915222,0.3495684266090393,10,0.017759844660758972,10.608309745788574,0.15939512103796005,0.3400096595287323,0.028769254684448242,68.95999908447266
0.38411569595336914,1000,0.0015445947647094727,0.0003078127047047019,0.3719392716884613,0.08390223234891891,24.02114486694336,9.81576156616211,220000.0,10,0.243569478392601,0.31994104385375977,1.188187837600708,0,1.3735231161117554,1.0012338161468506,10,130.66006469726562,153.06895446777344,0,-8.925006866455078,0.26926806569099426,4.514448642730713,129.0477752685547,1.001233696937561,1.5640258865801115e-08,0,1746568459.715971,1.0012338161468506,0.38411569595336914,0.3719392716884613,-1.408769130706787,3.4040801525115967,1,0.0008723835344426334,1723.184814453125,-0.1527276486158371,81.25,1884.041333598,0.9559351801872253,0.38411569595336914,11,0.014166399836540222,9.606175422668457,-0.22095684707164764,0.3719392716884613,0.030313849449157715,45.349998474121094
0.4183195233345032,1000,0.005619946867227554,0.000293594814138487,0.4042890965938568,0.12170061469078064,26.290205001831055,15.135287284851074,240000.0,11,0.2311563491821289,0.3185160458087921,0.9684246778488159,0,1.3743844032287598,1.0004432201385498,10,125.7402572631836,159.0580596923828,0,5.319525718688965,0.3289012014865875,4.751651763916016,132.767822265625,1.0004431009292603,-3.8146971692576415e-10,0,1746568619.230191,1.0004432201385498,0.4183195233345032,0.4042890965938568,-0.5892319679260254,3.5614447593688965,1,0.00031329155899584293,1882.338623046875,0.020901938900351524,129.5500030517578,2042.932246546,0.9566780924797058,0.4183195233345032,12,0.021325446665287018,10.07563591003418,0.17362958751618862,0.4042890965938568,0.03593379631638527,53.150001525878906
0.4519747197628021,1000,0.013672690838575363,0.000285052607068792,0.43585479259490967,0.12539003789424896,27.039688110351562,10.907842636108398,260000.0,12,0.3162475526332855,0.31749069690704346,1.2196537256240845,0,1.3746896982192993,1.0006415843963623,10,125.96935272216797,158.76876831054688,0,-4.227444648742676,0.26031216979026794,4.192074298858643,131.72906494140625,1.0006414651870728,3.051757735406113e-09,0,1746568778.1212404,1.0006415843963623,0.4519747197628021,0.43585479259490967,-1.3967583179473877,4.131900787353516,1,0.00045361247612163424,2041.570068359375,-0.13594956696033478,75.80000305175781,2197.439545433,0.9568127989768982,0.4519747197628021,13,0.013444868847727776,8.690924644470215,-0.1568515058606863,0.43585479259490967,0.04960648715496063,46.63999938964844
0.48518040776252747,1000,-0.0173223577439785,0.0003265673585701734,0.46755707263946533,0.11428334563970566,25.491500854492188,12.91270637512207,280000.0,13,0.3296712338924408,0.3000563979148865,0.9946569204330444,0,1.364733338356018,0.9996751546859741,10,129.54647827148438,154.38473510742188,0,2.004863739013672,0.301668256521225,4.643443584442139,128.89321899414062,0.9996750950813293,1.0681151962899094e-08,0,1746568932.6285732,0.9996751546859741,0.48518040776252747,0.46755707263946533,-0.2604539394378662,4.396287441253662,1,0.0002297284227097407,2196.07470703125,0.0032923463732004166,110.30000305175781,2348.154046172,0.9472958445549011,0.48518040776252747,14,0.020215440541505814,8.737950325012207,0.1392419133335352,0.46755707263946533,0.03228412941098213,46.72999954223633
0.5175731778144836,1000,-0.0012724380940198898,0.00028614612529054284,0.4977302551269531,0.09652996808290482,24.76993751525879,7.808252811431885,300000.0,14,0.39688873291015625,0.30823957920074463,1.2001549005508423,0,1.356153130531311,1.0005978345870972,10,132.7791290283203,150.62608337402344,0,-5.1044535636901855,0.25683319568634033,4.697918891906738,125.85612487792969,1.0005978345870972,0.0,0,1746569083.3433726,1.0005978345870972,0.5175731778144836,0.4977302551269531,0.5245966911315918,4.101248741149902,1,0.0004227047902531922,2346.82177734375,-0.31992819905281067,44.54999923706055,2498.186433722,0.9392268061637878,0.5175731778144836,15,0.013885293155908585,9.185412406921387,-0.3232205454260111,0.4977302551269531,0.031011691316962242,37.47999954223633
0.5490728616714478,1000,-0.0022600647062063217,0.0002592118107713759,0.5265583395957947,0.07974859327077866,26.798574447631836,5.977928638458252,320000.0,15,0.3231211304664612,0.320430189371109,1.4305720329284668,0,1.3642897605895996,1.0023677349090576,10,133.37132263183594,149.957275390625,0,-1.8303241729736328,0.22398746013641357,4.411360263824463,123.15868377685547,1.002367615699768,-4.577636492086867e-09,0,1746569233.3762302,1.0023677349090576,0.5490728616714478,0.5265583395957947,-0.17537720501422882,3.863403558731079,1,0.001674185274168849,2496.862060546875,-0.2860945761203766,44.20000076293945,2639.63870479,0.946883499622345,0.5490728616714478,16,0.00977259874343872,8.396787643432617,0.03383362293243408,0.5265583395957947,0.02875162661075592,33.63999938964844
0.5793740153312683,1000,-0.0015509538352489471,0.00025412446120753884,0.5540688633918762,0.058584898710250854,25.850563049316406,5.790702819824219,340000.0,16,0.26680663228034973,0.3413192629814148,1.5642982721328735,0,1.3641096353530884,1.0013288259506226,10,141.475830078125,141.3668975830078,0,-0.1872258186340332,0.21819321811199188,3.4986765384674072,115.51631164550781,1.0013288259506226,-3.051757735406113e-09,0,1746569374.827945,1.0013288259506226,0.5793740153312683,0.5540688633918762,-0.06754714250564575,3.680415391921997,1,0.0009395937086082995,2638.29443359375,-0.2788419723510742,39.70000076293945,2785.033407552,0.9466838240623474,0.5793740153312683,17,0.00817316584289074,7.720297813415527,0.007252603769302368,0.5540688633918762,0.027200672775506973,26.020000457763672
0.6083368062973022,1000,0.009038213640451431,0.00028136998298577964,0.5804360508918762,0.0989765152335167,26.71076011657715,4.86256217956543,360000.0,17,0.37716343998908997,0.3201393187046051,1.2658392190933228,0,1.3592299222946167,1.002030372619629,10,137.6472930908203,145.2989044189453,0,-0.9281406402587891,0.25290676951408386,3.830010175704956,118.5881118774414,1.002030372619629,3.051757735406113e-09,0,1746569520.2225509,1.002030372619629,0.6083368062973022,0.5804360508918762,-0.794842004776001,3.2455389499664307,1,0.0014356339816004038,2783.6884765625,-0.2947256863117218,40.20000076293945,2934.994532545,0.942053496837616,0.6083368062973022,18,0.012481664307415485,7.816789150238037,-0.015883713960647583,0.5804360508918762,0.036238886415958405,21.25
0.635840117931366,1000,0.0254618301987648,0.00027976103592664003,0.6071763634681702,0.10960311442613602,26.292510986328125,7.088688850402832,380000.0,18,0.44807079434394836,0.3135867118835449,0.9555392265319824,0,1.3499728441238403,1.0012034177780151,10,133.46192932128906,149.85548400878906,0,2.2261266708374023,0.3281777799129486,3.056209087371826,123.56293487548828,1.0012034177780151,7.629394338515283e-10,0,1746569670.1831877,1.0012034177780151,0.635840117931366,0.6071763634681702,0.13390806317329407,3.6211600303649902,1,0.0008509167819283903,2933.641845703125,0.0036918402183800936,87.0999984741211,3086.689487776,0.9334156513214111,0.635840117931366,19,0.02190447226166725,6.979936122894287,0.2984175265301019,0.6071763634681702,0.061700716614723206,16.920000076293945
0.6620160341262817,1000,-0.014606062322854996,0.00029088498558849096,0.6331064105033875,0.15363308787345886,26.42672348022461,6.848522186279297,400000.0,19,0.43586036562919617,0.3207986354827881,1.0818006992340088,0,1.334701418876648,1.0001888275146484,10,131.91331481933594,151.61471557617188,0,-0.24016666412353516,0.29654133319854736,3.311176061630249,125.18794250488281,1.0001888275146484,-1.5258788677030566e-09,0,1746569821.8790824,1.0001888275146484,0.6620160341262817,0.6331064105033875,-0.9623413681983948,3.99222993850708,1,0.00013346504420042038,3085.365478515625,-0.23265230655670166,47.20000076293945,3238.303266481,0.9192631244659424,0.6620160341262817,20,0.017089731991291046,7.273590564727783,-0.23634414677508175,0.6331064105033875,0.04709465429186821,16.469999313354492
0.6873272061347961,1000,-0.016903482377529144,0.00025842629838734865,0.6595205068588257,0.14410535991191864,25.522714614868164,6.016795635223389,420000.0,20,0.4239351451396942,0.3227703273296356,0.9227233529090881,0,1.3242536783218384,0.9986462593078613,10,131.9975128173828,151.5180206298828,0,-0.8317265510559082,0.3498018682003021,3.0936458110809326,125.99525451660156,0.9986462593078613,-1.0681151962899094e-08,0,1746569973.4924297,0.9986462593078613,0.6873272061347961,0.6595205068588257,0.3010042905807495,4.08236837387085,1,0.0009572673006914556,3236.950439453125,0.0557854063808918,87.9000015258789,3394.468698792,0.9096830487251282,0.6873272061347961,21,0.02349020540714264,6.356506824493408,0.28843771293759346,0.6595205068588257,0.030191171914339066,21.229999542236328
0.7123422622680664,1000,0.007391083985567093,0.0003039415751118213,0.6863776445388794,0.14012472331523895,25.35831069946289,10.019862174987793,440000.0,21,0.43821147084236145,0.3087381422519684,0.8367160558700562,0,1.319128394126892,1.0012602806091309,10,128.14944458007812,156.0677947998047,0,4.003066539764404,0.3689879775047302,3.1242997646331787,130.7094268798828,1.0012602806091309,-2.2888182460434336e-09,0,1746570129.6578133,1.0012602806091309,0.7123422622680664,0.6863776445388794,1.3241764307022095,4.354801654815674,1,0.0008911529439501464,3393.122314453125,0.008282936178147793,88.0,3538.927682149,0.9050920009613037,0.7123422622680664,22,0.028567591682076454,7.07286262512207,-0.04750247020274401,0.6863776445388794,0.03758225589990616,28.440000534057617
0.7370783090591431,1000,-0.004813667386770248,0.0002857767103705555,0.7117488980293274,0.10793807357549667,26.16703987121582,5.5572662353515625,460000.0,22,0.4045602083206177,0.31848573684692383,1.0881736278533936,0,1.316848874092102,1.0020246505737305,10,138.52708435058594,144.3760986328125,0,-4.4625959396362305,0.29267916083335876,2.8678476810455322,118.20902252197266,1.0020246505737305,-1.1444091230217168e-09,0,1746570274.1171315,1.0020246505737305,0.7370783090591431,0.7117488980293274,0.273952841758728,4.490362167358398,1,0.0014317003078758717,3537.59912109375,-0.37418362498283386,25.950000762939453,3685.821572612,0.9031586647033691,0.7370783090591431,23,0.01689014583826065,7.230390548706055,-0.38246656116098166,0.7117488980293274,0.03276858851313591,27.959999084472656
0.7614538669586182,1000,0.024152059108018875,0.0002948007604572922,0.7364832162857056,0.13142436742782593,24.652999877929688,6.063409328460693,480000.0,23,0.5483783483505249,0.3100086450576782,1.0991063117980957,0,1.3125592470169067,1.0002822875976562,10,136.26986694335938,146.76759338378906,0,0.5061430931091309,0.28205516934394836,2.8561203479766846,122.11457061767578,1.0002822875976562,6.103515470812226e-09,0,1746570421.010585,1.0002822875976562,0.7614538669586182,0.7364832162857056,-0.39623787999153137,4.518356800079346,1,0.00019960747158620507,3684.443359375,-0.2550201117992401,46.849998474121094,3836.295845028,0.8992211818695068,0.7614538669586182,24,0.016555804759263992,7.3347249031066895,0.11916351318359375,0.7364832162857056,0.056920647621154785,26.010000228881836
0.7855471968650818,1000,-0.0037467554211616516,0.0003235026670154184,0.7614002823829651,0.17339377105236053,24.33145523071289,7.016030788421631,500000.0,24,0.5387007594108582,0.30311319231987,0.9510348439216614,0,1.3148666620254517,1.0011203289031982,10,133.0017852783203,150.37391662597656,0,0.9526214599609375,0.31871935725212097,2.842866897583008,126.04243469238281,1.0011202096939087,7.629394005448376e-09,0,1746570571.4848804,1.0011203289031982,0.7855471968650818,0.7614002823829651,-0.46949028968811035,4.4407057762146,1,0.0007921921787783504,3834.95361328125,-0.13263322412967682,70.44999694824219,3992.872704267,0.9013590216636658,0.7855471968650818,25,0.02211245335638523,7.610339164733887,0.1223868876695633,0.7614002823829651,0.053173892199993134,26.40999984741211
0.8095892071723938,1000,-0.010255701839923859,0.00033547746716067195,0.7867947816848755,0.17986690998077393,25.50210952758789,8.18138599395752,520000.0,25,0.5930836796760559,0.28980162739753723,0.8183027505874634,0,1.3199318647384644,1.0005558729171753,10,127.82898712158203,156.45904541015625,0,1.1653552055358887,0.35414963960647583,2.9695186614990234,130.95689392089844,1.0005558729171753,1.5258788677030566e-09,0,1746570728.0618882,1.0005558729171753,0.8095892071723938,0.7867947816848755,1.1766166687011719,4.7407636642456055,1,0.00039303337689489126,3991.51123046875,-0.12014647573232651,80.5,4135.947638162,0.9062684178352356,0.8095892071723938,26,0.029867704957723618,8.228323936462402,0.012486748397350311,0.7867947816848755,0.042918190360069275,29.25
