Misc/AcceptanceStep,Time/Update,Loss/Loss_reward_critic,Train/PolicyStd,Metrics/LagrangeMultiplier/Std,Metrics/EpLen,Train/StopIter,Loss/Loss_cost_critic/Delta,Misc/xHx,TotalEnvSteps,Value/cost,Safety/ShieldLagrangeMultiplier/Min,_timestamp,Time/Rollout,Misc/gradient_norm,Value/reward,Loss/Loss_pi/Delta,Metrics/LagrangeMultiplier/Max,Safety/ShieldLagrangeMultiplier,Train/PolicyRatio/Min,Loss/Loss_pi,Misc/H_inv_g,Train/PolicyRatio/Std,Train/LR,Metrics/EpCost,Safety/EpCostShield,Safety/ShieldLagrangeMultiplier/Std,Time/FPS,Metrics/EpRet,Loss/Loss_cost_critic,Misc/Alpha,Time/Epoch,Safety/ShieldLagrangeMultiplier/Max,Train/KL,Safety/shield_adv_c,Safety/shield_violation,_runtime,Train/PolicyRatio,Time/Total,Metrics/LagrangeMultiplier,Loss/Loss_reward_critic/Delta,Misc/FinalStepNorm,_step,Train/PolicyRatio/Max,Train/Entropy,Metrics/LagrangeMultiplier/Min,Value/Adv,Train/Epoch
1,30.655860900878906,0.01102156937122345,0.9925339818000793,0,1000,10,8.015021324157715,0.0009900685399770737,20000.0,-0.064597949385643,0.04500000178813934,1746496598.2691784,158.74761962890625,0.022672420367598534,0.13315117359161377,-0.4609263837337494,0.03599999099969864,0.04500000178813934,1.002381682395935,-0.4609263837337494,0.07256803661584854,0.0016840756870806217,0,16.649999618530273,41.150001525878906,0,105.59466552734375,-0.6139339804649353,8.015021324157715,4.494487285614014,189.40350341796875,0.04500000178813934,0.0002817598870024085,-0.1189088523387909,0.009355832822620869,330.444708942,1.002381682395935,189.40480041503906,0.03599999099969864,0.01102156937122345,0.3261561095714569,1,1.002381682395935,1.4114183187484741,0.03599999099969864,-1.3732909920349812e-08,0
1,28.90386199951172,0.010208260267972946,1.0137748718261719,0,1000,10,3.5046072006225586,0.0010866534430533648,40000.0,0.12256377190351486,0.07932287454605103,1746496738.073173,110.80744934082031,0.04118882864713669,0.09171359986066818,0.05886799097061157,0.07094623148441315,0.07932287454605103,1.0014712810516357,-0.4020583927631378,0.06257758289575577,0.001040352857671678,0,21.575000762939453,70.30000305175781,0,143.1522979736328,-0.6612606048583984,11.519628524780273,4.290100574493408,139.71133422851562,0.07932287454605103,0.00033947115298360586,0.49663615226745605,0.3808680772781372,467.552718756,1.0014711618423462,329.2084045410156,0.07094623148441315,-0.0008133091032505035,0.2684641182422638,2,1.0014712810516357,1.4324344396591187,0.07094623148441315,1.6403197022896165e-08,1
1,29.971904754638672,0.008366581983864307,1.0474752187728882,0,1000,10,3.6435279846191406,0.00186733843293041,60000.0,1.132958173751831,0.11354844272136688,1746496875.1808596,107.03700256347656,0.057022612541913986,0.100878044962883,0.02921426296234131,0.10513188689947128,0.11354844272136688,1.0016252994537354,-0.3728441298007965,0.08661368489265442,0.0011492040939629078,0,35.46666717529297,95.55000305175781,0,145.9758758544922,-0.41652634739875793,15.163156509399414,3.2726705074310303,137.0089569091797,0.11354844272136688,0.0003470357332844287,-0.14553268253803253,2.6246848106384277,616.516563973,1.0016251802444458,466.31085205078125,0.10513188689947128,-0.0018416782841086388,0.28345805406570435,3,1.0016252994537354,1.4649105072021484,0.10513188689947128,1.2588500908350397e-08,2
1,30.30440902709961,0.010452882386744022,1.0869587659835815,0,1000,10,4.420557022094727,0.0018302986864000559,80000.0,4.142274856567383,0.14791005849838257,1746497024.1448975,118.55392456054688,0.028170689940452576,0.16484694182872772,-0.016258299350738525,0.13960888981819153,0.14791005849838257,1.0011934041976929,-0.38910242915153503,0.10329949855804443,0.0008438360528089106,0,38.875,117.75,0,134.35589599609375,-0.04202575236558914,19.58371353149414,3.30561900138855,148.85836791992188,0.14791005849838257,0.0002358605997869745,-0.5284030437469482,6.956814765930176,761.287369102,1.0011934041976929,615.2737426757812,0.13960888981819153,0.002086300402879715,0.34146878123283386,4,1.0011934041976929,1.5015722513198853,0.13960888981819153,-3.8146971692576415e-10,3
1,27.253799438476562,0.013326067477464676,1.1356714963912964,0,1000,10,-2.119121551513672,0.003076716559007764,100000.0,2.619619607925415,0.1825600564479828,1746497168.9155774,117.42096710205078,0.07742669433355331,0.144659161567688,0.0802740752696991,0.17438915371894836,0.1825600564479828,0.9993463754653931,-0.30882835388183594,0.10494880378246307,0.00046221044613048434,0,43.869998931884766,133.4499969482422,0,138.2410888671875,0.034191928803920746,17.46459197998047,2.549591064453125,144.67478942871094,0.1825600564479828,0.0003346262965351343,0.44873297214508057,5.646411895751953,911.323444387,0.9993463158607483,760.051513671875,0.17438915371894836,0.0028731850907206535,0.26757654547691345,5,0.9993463754653931,1.5454553365707397,0.17438915371894836,6.103515470812226e-09,4
1,30.184036254882812,0.011946966871619225,1.1731748580932617,0,1000,10,0.3030815124511719,0.0035759746097028255,120000.0,3.848357915878296,0.21753457188606262,1746497318.9513628,119.732666015625,0.07988191395998001,0.15574830770492554,-0.04124167561531067,0.20944343507289886,0.21753457188606262,1.000269889831543,-0.3500700294971466,0.1208883598446846,0.00019084093219134957,0,50.63999938964844,147.25,0,133.40736389160156,0.4830390512943268,17.76767349243164,2.3649239540100098,149.91676330566406,0.21753457188606262,0.0003544860810507089,1.6699652671813965,8.383377075195312,1056.527659067,1.000269889831543,910.0626831054688,0.20944343507289886,-0.0013791006058454514,0.2858917713165283,6,1.000269889831543,1.5783802270889282,0.20944343507289886,-3.051757735406113e-09,5
1,28.154430389404297,0.011722108349204063,1.1981693506240845,0,1000,10,5.046209335327148,0.0022593215107917786,140000.0,3.7398102283477783,0.25281479954719543,1746497464.1560528,116.94860076904297,0.0385708212852478,0.15659160912036896,0.05963924527168274,0.24468564987182617,0.25281479954719543,1.0015580654144287,-0.29043078422546387,0.11222024261951447,0.0011017186334356666,0,62.560001373291016,167.89999389648438,0,137.8330535888672,0.9347976446151733,22.81388282775879,2.9752604961395264,145.10308837890625,0.25281479954719543,0.00027014416991733015,-0.13306310772895813,9.252902030944824,1207.566503204,1.0015579462051392,1055.2886962890625,0.24468564987182617,-0.00022485852241516113,0.33388444781303406,7,1.0015580654144287,1.599543571472168,0.24468564987182617,-4.577636492086867e-09,6
1,29.793907165527344,0.015564528293907642,1.2457071542739868,0,1000,10,-4.563137054443359,0.003866196144372225,160000.0,4.471867084503174,0.2884146273136139,1746497615.1949263,121.14895629882812,0.04917849600315094,0.15161938965320587,0.0008524954319000244,0.28026631474494934,0.2884146273136139,1.0006587505340576,-0.28957828879356384,0.13621394336223602,0.00046569458208978176,0,63.15999984741211,162.3000030517578,0,132.5004425048828,1.3612710237503052,18.25074577331543,2.2744295597076416,150.94290161132812,0.2884146273136139,0.0003038146533071995,1.2088779211044312,9.063039779663086,1353.537806481,1.000658631324768,1206.3251953125,0.28026631474494934,0.003842419944703579,0.30980902910232544,8,1.0006587505340576,1.6382430791854858,0.28026631474494934,3.051757735406113e-09,7
1,28.174707412719727,0.016569139435887337,1.281591534614563,0,1000,10,-3.4183645248413086,0.00485061714425683,180000.0,5.493546962738037,0.3236706256866455,1746497761.1665003,117.69778442382812,0.05958092212677002,0.16749171912670135,-0.1684042513370514,0.31615549325942993,0.3236706256866455,1.0014065504074097,-0.45798254013061523,0.1614104062318802,0.0009945532074198127,0,61.4900016784668,109.0999984741211,0,137.10601806640625,1.7307119369506836,14.832381248474121,2.0305612087249756,145.87252807617188,0.3236706256866455,0.0002927963505499065,-0.6764121055603027,12.336782455444336,1502.853480154,1.0014065504074097,1352.2982177734375,0.31615549325942993,0.0010046111419796944,0.3277537226676941,9,1.0014065504074097,1.6665667295455933,0.31615549325942993,-7.629394005448376e-09,8
1,27.84705352783203,0.020814426243305206,1.3024228811264038,0,1000,10,3.95358943939209,0.005123302340507507,200000.0,5.741538047790527,0.3593635559082031,1746497910.4818337,121.38085174560547,0.07369755208492279,0.26191800832748413,0.15773487091064453,0.3523196876049042,0.3593635559082031,1.0015122890472412,-0.3002476692199707,0.16032323241233826,0.0010692374780774117,0,62.84000015258789,173.6999969482422,0,134.02316284179688,2.2187559604644775,18.78597068786621,1.9757845401763916,149.22793579101562,0.3593635559082031,0.0003126935625914484,-0.49355992674827576,12.175882339477539,1650.103451286,1.0015121698379517,1501.6171875,0.3523196876049042,0.00424528680741787,0.31676414608955383,10,1.0015122890472412,1.6825653314590454,0.3523196876049042,-1.907348501362094e-09,9
1,29.721763610839844,0.028672611340880394,1.3077915906906128,0,1000,10,-6.467194557189941,0.003953055012971163,220000.0,3.7401890754699707,0.3944471776485443,1746498057.7317996,117.43090057373047,0.04234018921852112,0.21997782588005066,-0.06672438979148865,0.38859692215919495,0.3944471776485443,1.0008362531661987,-0.36697205901145935,0.15495897829532623,0.0005912921624258161,0,57.77000045776367,99.5,0,135.91322326660156,2.2888545989990234,12.31877613067627,2.2493033409118652,147.15272521972656,0.3944471776485443,0.00025260524125769734,-0.4947136342525482,9.88201904296875,1796.735799502,1.0008362531661987,1648.8653564453125,0.38859692215919495,0.007858185097575188,0.3485497534275055,11,1.0008362531661987,1.685803771018982,0.38859692215919495,3.814697002724188e-09,10
1,29.997432708740234,0.02446654438972473,1.3119264841079712,0,1000,10,-1.9198427200317383,0.004510887898504734,240000.0,5.521910190582275,0.428655207157135,1746498204.363862,116.53618621826172,0.12013076990842819,0.3046121597290039,-0.1752818524837494,0.42450660467147827,0.428655207157135,1.0025514364242554,-0.5422539114952087,0.142347052693367,0.0018041098956018686,0,44.86000061035156,82.4000015258789,0,136.48741149902344,2.7770867347717285,10.398933410644531,2.1056370735168457,146.53367614746094,0.428655207157135,0.000306047557387501,0.466282457113266,13.008456230163574,1937.399652935,1.0025514364242554,1795.4947509765625,0.42450660467147827,-0.0042060669511556625,0.29973122477531433,12,1.0025514364242554,1.6883400678634644,0.42450660467147827,3.051757735406113e-09,11
1,29.88277244567871,0.03745710104703903,1.3360694646835327,0,1000,10,-1.2929134368896484,0.005688976496458054,260000.0,4.614112377166748,0.46227991580963135,1746498345.0286014,110.69308471679688,0.09692645817995071,0.3865908086299896,0.012387394905090332,0.45965516567230225,0.46227991580963135,1.0022354125976562,-0.5298665165901184,0.1662641018629074,0.0015806753654032946,0,35.65999984741211,88.44999694824219,0,142.27191162109375,3.3993730545043945,9.106019973754883,1.8749840259552002,140.5758819580078,0.46227991580963135,0.0002967278996948153,-1.6299413442611694,13.268659591674805,2075.745942551,1.0022354125976562,1936.1715087890625,0.45965516567230225,0.0129905566573143,0.31174254417419434,13,1.0022354125976562,1.7065658569335938,0.45965516567230225,-1.5258788677030566e-09,12
1,30.831336975097656,0.031576644629240036,1.3604553937911987,0,1000,10,-1.4741530418395996,0.0064862375147640705,280000.0,3.4940476417541504,0.49488741159439087,1746498483.3740885,107.25447082519531,0.12873558700084686,0.385389119386673,0.05112305283546448,0.4939114451408386,0.49488741159439087,1.003537893295288,-0.47874346375465393,0.15776845812797546,0.002501668408513069,0,31.31999969482422,67.25,0,144.83743286132812,3.654886484146118,7.631866931915283,1.7559746503829956,138.08584594726562,0.49488741159439087,0.0003593318397179246,-0.8985192775726318,9.228045463562012,2225.166120773,1.0035377740859985,2074.33447265625,0.4939114451408386,-0.005880456417798996,0.2770374119281769,14,1.003537893295288,1.7229843139648438,0.4939114451408386,-9.155272984173735e-09,13
1,27.57606315612793,0.02888178825378418,1.3537136316299438,0,1000,10,2.0958428382873535,0.006147910840809345,300000.0,2.975379228591919,0.5273580551147461,1746498632.7941587,121.7243881225586,0.08851619809865952,0.39032259583473206,0.11243739724159241,0.5268719792366028,0.5273580551147461,1.0004432201385498,-0.3663060665130615,0.18147875368595123,0.00031329155899584293,0,23.25,96.55000305175781,0,133.95802307128906,4.059779644012451,9.727709770202637,1.8036441802978516,149.30050659179688,0.5273580551147461,0.00028199434746056795,-0.894739031791687,9.306962966918945,2368.975704347,1.0004431009292603,2223.90966796875,0.5268719792366028,-0.0026948563754558563,0.3273230791091919,15,1.0004432201385498,1.7178694009780884,0.5268719792366028,-9.155272984173735e-09,14
1,28.911714553833008,0.035347696393728256,1.3647356033325195,0,1000,10,0.29442787170410156,0.0065364898182451725,320000.0,4.211565017700195,0.5594255328178406,1746498776.603876,114.78186798095703,0.1401844173669815,0.33506497740745544,-0.0991048812866211,0.5588005781173706,0.5594255328178406,1.0025241374969482,-0.4654109477996826,0.17636387050151825,0.0017847784329205751,0,24.479999542236328,83.94999694824219,0,139.18502807617188,4.375957489013672,10.022137641906738,1.7492116689682007,143.69361877441406,0.5594255328178406,0.0002607010246720165,-0.7585330009460449,10.175729751586914,2513.889727768,1.0025240182876587,2367.722900390625,0.5588005781173706,0.0064659081399440765,0.30849772691726685,16,1.0025241374969482,1.7259796857833862,0.5588005781173706,7.629394338515283e-10,15
1,29.46770668029785,0.053792230784893036,1.3808971643447876,0,1000,10,1.7057456970214844,0.007308387663215399,340000.0,3.8399717807769775,0.591877281665802,1746498921.5185132,115.35603332519531,0.1095382496714592,0.4992029368877411,0.13857361674308777,0.5900238752365112,0.591877281665802,1.001725673675537,-0.32683733105659485,0.19473443925380707,0.001220235601067543,0,27.110000610351562,116.5,0,138.098876953125,5.054664134979248,11.727883338928223,1.654260516166687,144.8237762451172,0.591877281665802,0.00029084994457662106,2.9032020568847656,9.42382526397705,2655.980876282,1.001725673675537,2512.660400390625,0.5900238752365112,0.01844453439116478,0.32214146852493286,17,1.001725673675537,1.7386366128921509,0.5900238752365112,1.0681151962899094e-08,16
1,30.020252227783203,0.04205184802412987,1.3755097389221191,0,1000,10,-1.8821849822998047,0.007335091009736061,360000.0,3.7148897647857666,0.6242703795433044,1746499063.6097329,111.98516082763672,0.09268824756145477,0.3765953481197357,-0.061712563037872314,0.6210429072380066,0.6242703795433044,1.0019490718841553,-0.38854989409446716,0.2000630795955658,0.0013780895387753844,0,33.06999969482422,98.0,0,140.83966064453125,4.6622796058654785,9.845698356628418,1.6512466669082642,142.00546264648438,0.6242703795433044,0.00025471393018960953,-1.4452109336853027,9.719542503356934,2785.38925592,1.0019489526748657,2654.744384765625,0.6210429072380066,-0.011740382760763168,0.3303534984588623,18,1.0019490718841553,1.7348440885543823,0.6210429072380066,-7.629394005448376e-09,17
1,28.018362045288086,0.0590595081448555,1.3727844953536987,0,1000,10,-0.44003963470458984,0.006498746573925018,380000.0,4.277773857116699,0.6553618907928467,1746499193.0175347,101.29541778564453,0.10478068888187408,0.6694359183311462,-0.2386282980442047,0.6519008874893188,0.6553618907928467,1.0045859813690186,-0.6271781921386719,0.18394365906715393,0.003242666134610772,0,33.150001525878906,49.849998474121094,0,154.66253662109375,5.592696666717529,9.405658721923828,1.7542837858200073,129.3137969970703,0.6553618907928467,0.0002872057957574725,-0.756920576095581,11.029643058776855,2928.594117223,1.004585862159729,2784.14453125,0.6519008874893188,0.01700766012072563,0.32268938422203064,19,1.0045859813690186,1.7323923110961914,0.6519008874893188,0.0,18
1,26.495208740234375,0.05636442452669144,1.395530343055725,0,1000,10,0.824249267578125,0.007209848612546921,400000.0,4.446330547332764,0.6866906881332397,1746499336.2221916,116.59781646728516,0.10358825325965881,0.7678160071372986,0.17070794105529785,0.6826111078262329,0.6866906881332397,1.001952052116394,-0.456470251083374,0.18220534920692444,0.0013802811736240983,0,32.869998931884766,102.19999694824219,0,139.7691650390625,6.18592643737793,10.229907989501953,1.6655267477035522,143.09307861328125,0.6866906881332397,0.00029739507590420544,-0.7041613459587097,11.733638763427734,3061.783291961,1.001952052116394,2927.3427734375,0.6826111078262329,-0.0026950836181640625,0.30346786975860596,20,1.001952052116394,1.748303771018982,0.6826111078262329,-4.959106458812812e-09,19
1,29.299156188964844,0.04874115437269211,1.414006233215332,0,1000,10,-2.184429168701172,0.008802225813269615,420000.0,3.358808994293213,0.717265784740448,1746499469.411517,103.78594207763672,0.18058353662490845,0.6616029739379883,-0.030271530151367188,0.7130798697471619,0.717265784740448,1.0014314651489258,-0.4867417812347412,0.19689133763313293,0.001012142514809966,0,31.030000686645508,64.19999694824219,0,150.27975463867188,6.76319694519043,8.045478820800781,1.5073652267456055,133.0851287841797,0.717265784740448,0.0003198639315087348,-0.17123238742351532,9.231273651123047,3203.837651743,1.0014314651489258,3060.541259765625,0.7130798697471619,-0.007623270153999329,0.2967871427536011,21,1.0014314651489258,1.7623634338378906,0.7130798697471619,-1.1444091896350983e-08,20
1,29.64801025390625,0.058518312871456146,1.4159908294677734,0,1000,10,1.6670455932617188,0.00948329083621502,440000.0,3.3401522636413574,0.7476588487625122,1746499611.4667084,112.32324981689453,0.19808489084243774,0.7225667238235474,0.07940855622291565,0.7434082627296448,0.7476588487625122,1.0032362937927246,-0.40733322501182556,0.19812195003032684,0.0022884050849825144,0,31.93000030517578,81.6500015258789,0,140.87355041503906,6.6632256507873535,9.7125244140625,1.4522294998168945,141.97128295898438,0.7476588487625122,0.00031221198150888085,1.4027409553527832,8.65179443359375,3347.936924463,1.0032362937927246,3202.614013671875,0.7434082627296448,0.009777158498764038,0.2877185344696045,22,1.0032362937927246,1.7643858194351196,0.7434082627296448,-3.051757735406113e-09,21
1,28.952306747436523,0.047800213098526,1.4299005270004272,0,1000,10,-0.06961536407470703,0.012460744008421898,460000.0,4.069477558135986,0.7782697081565857,1746499755.5652728,115.06111907958984,0.1285301148891449,0.7811026573181152,-0.04181361198425293,0.7734437584877014,0.7782697081565857,1.0030369758605957,-0.4491468369960785,0.26501768827438354,0.002147466177120805,0,29.329999923706055,96.0999984741211,0,138.87591552734375,7.144519805908203,9.642909049987793,1.2669013738632202,144.01345825195312,0.7782697081565857,0.00023514992790296674,-0.634992241859436,10.642685890197754,3483.754938389,1.0030369758605957,3346.696044921875,0.7734437584877014,-0.010718099772930145,0.3357512950897217,23,1.0030369758605957,1.7742868661880493,0.7734437584877014,3.051757735406113e-09,22
1,27.149137496948242,0.04746558144688606,1.43437922000885,0,1000,10,-1.8719000816345215,0.00896034948527813,480000.0,3.7074601650238037,0.8083932995796204,1746499891.382956,108.56169891357422,0.10636606067419052,0.6418894529342651,-0.01668587327003479,0.8033196330070496,0.8083932995796204,1.0018413066864014,-0.4658327102661133,0.22548973560333252,0.0013019442558288574,0,30.59000015258789,69.94999694824219,0,147.3721160888672,6.197325229644775,7.7710089683532715,1.494005799293518,135.7108917236328,0.8083932995796204,0.00025293667567893863,-0.3658183515071869,8.733515739440918,3614.323551064,1.0018411874771118,3482.50732421875,0.8033196330070496,-0.00033463165163993835,0.33688297867774963,24,1.0018413066864014,1.7777694463729858,0.8033196330070496,9.822845647988743e-09,23
1,28.70286750793457,0.06719650328159332,1.4389652013778687,0,1000,10,-0.14054346084594727,0.00806998461484909,500000.0,3.481340169906616,0.8374848365783691,1746500021.9521937,101.7739486694336,0.11377696692943573,0.6139467358589172,-0.05806899070739746,0.8329132795333862,0.8374848365783691,1.0025966167449951,-0.5239017009735107,0.20119599997997284,0.001836029114201665,0,28.469999313354492,49.29999923706055,0,153.28390502929688,5.291546821594238,7.630465507507324,1.5742669105529785,130.4768524169922,0.8374848365783691,0.00028088176622986794,-0.039516597986221313,8.237237930297852,3746.508539986,1.0025964975357056,3613.09228515625,0.8329132795333862,0.01973092183470726,0.31673622131347656,25,1.0025966167449951,1.7799696922302246,0.8329132795333862,-6.103515470812226e-09,24
1,30.695358276367188,0.04690275713801384,1.4508700370788574,0,1000,10,-1.419144630432129,0.007698521018028259,520000.0,2.898688554763794,0.8657407164573669,1746500154.136596,101.38402557373047,0.09627552330493927,0.4724063575267792,0.08785620331764221,0.8623090386390686,0.8657407164573669,1.0010812282562256,-0.43604549765586853,0.19300667941570282,0.000764431431889534,0,29.049999237060547,51.95000076293945,0,151.4240264892578,4.546786785125732,6.211320877075195,1.611799716949463,132.07943725585938,0.8657407164573669,0.00030247835093177855,0.470331609249115,6.557316303253174,3876.514560456,1.001081109046936,3745.25439453125,0.8623090386390686,-0.020293746143579483,0.31108811497688293,26,1.0010812282562256,1.786698818206787,0.8623090386390686,-1.2207030941624453e-08,25
1,29.847190856933594,0.03502604365348816,1.4672021865844727,0,1000,10,-2.5563292503356934,0.004201811738312244,540000.0,2.237071990966797,0.8920135498046875,1746500284.14331,100.05943298339844,0.0709662213921547,0.3966367244720459,-0.1384889781475067,0.890950620174408,0.8920135498046875,1.0038070678710938,-0.5745344758033752,0.15585018694400787,0.0026920035015791655,0,21.34000015258789,14.699999809265137,0,153.95668029785156,3.517573356628418,3.654991626739502,2.181705951690674,129.90667724609375,0.8920135498046875,0.00022548920242115855,-0.6597861051559448,5.88953161239624,4016.694671156,1.0038070678710938,3875.278076171875,0.890950620174408,-0.01187671348452568,0.3400192856788635,27,1.0038070678710938,1.7979531288146973,0.890950620174408,-1.0681151962899094e-08,26
1,30.2662296295166,0.04972486570477486,1.4827980995178223,0,1000,10,4.2231879234313965,0.011676903814077377,560000.0,2.952955484390259,0.9188799858093262,1746500424.322974,109.80195617675781,0.0769483894109726,0.6769806742668152,0.2652341425418854,0.9187995195388794,0.9188799858093262,1.0010459423065186,-0.30930033326148987,0.249006986618042,0.0007394804852083325,0,19.790000915527344,89.30000305175781,0,142.7875518798828,3.449920654296875,7.878179550170898,1.3087327480316162,140.0682373046875,0.9188799858093262,0.0002653694828040898,0.809471607208252,7.490279674530029,4156.42417528,1.001045823097229,4015.440673828125,0.9187995195388794,0.014698822051286697,0.3258835971355438,28,1.0010459423065186,1.8078932762145996,0.9187995195388794,-9.155272984173735e-09,27
